"plh0178","year","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","250","0.015884003009286","0.0136616136575774","0.0181063923609947","0"
"1 on Scale 1 to 10","1984","127","0.00921056586976775","0.00751251435646267","0.0109086173830728","1"
"10 Completely satisfied","1984","3175","0.285555301501861","0.277526579062299","0.293584023941424","10"
"2 on Scale 1 to 10","1984","353","0.026079001625701","0.0232461464865609","0.0289118567648411","2"
"3 on Scale 1 to 10","1984","507","0.0360107298582745","0.0326988918707615","0.0393225678457876","3"
"4 on Scale 1 to 10","1984","460","0.0345897690610109","0.0313415388508253","0.0378379992711965","4"
"5 on Scale 1 to 10","1984","1230","0.0968844685383387","0.0916265269426878","0.10214241013399","5"
"6 on Scale 1 to 10","1984","890","0.0661758225352874","0.0617570743525856","0.0705945707179893","6"
"7 on Scale 1 to 10","1984","1482","0.119084967121111","0.113327751399214","0.124842182843007","7"
"8 on Scale 1 to 10","1984","2353","0.196471747888537","0.189409098428155","0.203534397348918","8"
"9 on Scale 1 to 10","1984","1331","0.114053622990825","0.108403273871688","0.119703972109962","9"
"0 Completely dissatisfied","1985","141","0.0105868715755217","0.00867453121379497","0.0124992119372484","0"
"1 on Scale 1 to 10","1985","115","0.00884801896519038","0.00709822995870561","0.0105978079716752","1"
"10 Completely satisfied","1985","2338","0.235918337058355","0.227985230783131","0.243851443333578","10"
"2 on Scale 1 to 10","1985","349","0.0266090779639629","0.0236019556494632","0.0296162002784626","2"
"3 on Scale 1 to 10","1985","475","0.0383987604292253","0.034808312404736","0.0419892084537146","3"
"4 on Scale 1 to 10","1985","499","0.0406313643594208","0.036942302009247","0.0443204267095946","4"
"5 on Scale 1 to 10","1985","1214","0.103555056251431","0.0978620717696114","0.109248040733251","5"
"6 on Scale 1 to 10","1985","913","0.0770517796835258","0.0720689901906968","0.0820345691763547","6"
"7 on Scale 1 to 10","1985","1495","0.135838273227385","0.129436487638189","0.142240058816582","7"
"8 on Scale 1 to 10","1985","2252","0.208534593205834","0.200943618262336","0.216125568149333","8"
"9 on Scale 1 to 10","1985","1212","0.114027867280148","0.108088939197183","0.119966795363113","9"
"0 Completely dissatisfied","1986","150","0.011396421525772","0.00937501135642178","0.0134178316951223","0"
"1 on Scale 1 to 10","1986","127","0.0103453699113515","0.00841840437499195","0.012272335447711","1"
"10 Completely satisfied","1986","1955","0.210684383006675","0.202918325088516","0.218450440924834","10"
"2 on Scale 1 to 10","1986","307","0.0239764739109928","0.0210631960730707","0.0268897517489149","2"
"3 on Scale 1 to 10","1986","497","0.0408471389868329","0.0370776381869183","0.0446166397867475","3"
"4 on Scale 1 to 10","1986","570","0.0482196787203642","0.0441398716920143","0.052299485748714","4"
"5 on Scale 1 to 10","1986","1215","0.107261891902049","0.101368791120534","0.113154992683563","5"
"6 on Scale 1 to 10","1986","889","0.0826393591268997","0.0773958427749286","0.0878828754788708","6"
"7 on Scale 1 to 10","1986","1490","0.135874507411984","0.129348966677435","0.142400048146534","7"
"8 on Scale 1 to 10","1986","2236","0.214797492140664","0.206976451417336","0.222618532863992","8"
