"plh0178","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","561","0.191218304632945","0.177302740991622","0.205133868274267","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","381","0.1966147600569","0.179099970222994","0.214129549890807","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","324","0.180378201794265","0.162143320752888","0.198613082835642","8"
"9 on Scale 1 to 10","1984","1-pers.-HH","143","0.108820061906131","0.0920648542541442","0.125575269558119","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","308","0.117729323665862","0.105554748642324","0.129903898689399","9"
"9 on Scale 1 to 10","1984","Single parent ","65","0.11951463577682","0.0930459851650033","0.145983286388637","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","231","0.11534840442326","0.10127086099814","0.12942594784838","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","320","0.110814754610254","0.0997072799344454","0.121922229286062","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","175","0.111158799471022","0.0962518709048846","0.126065728037159","9"
"0 Completely dissatisfied","1985","1-pers.-HH","13","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","14","","","","0"
"0 Completely dissatisfied","1985","Single parent ","12","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","42","0.0132388204148827","0.0089034807066176","0.0175741601231479","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","30","0.0117037133080388","0.00701249816215245","0.0163949284539251","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","23","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","10","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","38","0.0121869891548228","0.00802521945721116","0.0163487588524344","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","8","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","12","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","19","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","15","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","344","0.320345559094876","0.293654397418766","0.347036720770986","10"
"10 Completely satisfied","1985","(Married) couple without C. ","646","0.287246171003157","0.269177484006782","0.305314857999532","10"
"10 Completely satisfied","1985","Single parent ","101","0.180320992347246","0.147894777055159","0.212747207639333","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","446","0.172765772436201","0.158426221163448","0.187105323708955","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","389","0.197748618194949","0.18037493503234","0.215122301357558","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","276","0.180011158978799","0.160424310705236","0.199598007252361","10"
"2 on Scale 1 to 10","1985","1-pers.-HH","32","0.0228971062232357","0.0143410330170568","0.0314531794294145","2"
"2 on Scale 1 to 10","1985","Single parent ","21","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","47","0.0287483388252935","0.0202294463102861","0.0372672313403009","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","107","0.0367075949652805","0.0295749682823325","0.0438402216482285","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","67","0.0258907359216022","0.0189635640061898","0.0328179078370146","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","55","0.0204785461484254","0.0148228479312865","0.0261342443655643","2"
"3 on Scale 1 to 10","1985","1-pers.-HH","46","0.0327735269168969","0.0225890267385104","0.0429580270952833","3"
"3 on Scale 1 to 10","1985","Single parent ","21","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","79","0.0297267847685552","0.0229448957003773","0.0365086738367331","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","135","0.0458531591768944","0.0379192961178601","0.0537870222359287","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","89","0.0388313895098574","0.030404424574224","0.0472583544454908","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","64","0.0458734387493343","0.0352076122339842","0.0565392652646844","3"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","159","0.0574240342138851","0.0485993841833275","0.0662486842444426","4"
"4 on Scale 1 to 10","1985","Single parent ","27","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","39","0.029645670046227","0.0199437017314966","0.0393476383609574","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","83","0.0314163177044139","0.024450439042862","0.0383821963659657","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","101","0.0464288011967075","0.0372507552111785","0.0556068471822365","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","51","0.0315619862385803","0.0226488827060258","0.0404750897711347","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","241","0.0943409060502771","0.0826684542664659","0.106013357834088","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","100","0.081201591806392","0.0655770809168872","0.0968261026958969","5"
"5 on Scale 1 to 10","1985","Single parent ","75","0.130458216564785","0.10205077267511","0.15886566045446","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","349","0.130048086024605","0.117289807858696","0.142806364190514","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","188","0.0967401497096977","0.0838460904365942","0.109634208982801","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","182","0.123237544224007","0.106479498774415","0.139995589673599","5"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","204","0.0789650392449758","0.0681957962463259","0.0897342822436256","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","73","0.0551075627556666","0.0420545479385186","0.0681605775728145","6"
"6 on Scale 1 to 10","1985","Single parent ","38","0.0789793668606924","0.0562313932985806","0.101727340422804","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","250","0.0890574562272896","0.0782537417985441","0.0998611706560351","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","146","0.0729406923608807","0.0615979352725992","0.0842834494491622","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","142","0.0924999998996749","0.077729164553043","0.107270835246307","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","137","0.116412684481424","0.0980667883225212","0.134758580640326","7"
"7 on Scale 1 to 10","1985","Single parent ","79","0.152396470412116","0.122083042952394","0.182709897871837","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","304","0.123851964952392","0.110697599982125","0.137006329922658","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","360","0.141989104690325","0.128749763573824","0.155228445806826","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","322","0.1604620637934","0.144452249989678","0.176471877597121","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","203","0.137764908973357","0.12019404868162","0.155335769265095","7"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","494","0.208063790438006","0.191854162581801","0.224273418294211","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","402","0.208169732357242","0.190460294623317","0.225879170091168","8"
"8 on Scale 1 to 10","1985","Single parent ","97","0.185621101167394","0.152828328404601","0.218413873930187","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","532","0.201806157529423","0.186582680593513","0.217029634465333","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","243","0.206907841307036","0.183735797256959","0.230079885357113","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","332","0.235129931651566","0.213509783490836","0.256750079812296","8"
"9 on Scale 1 to 10","1985","Single parent ","59","0.116209645922357","0.0891795909650898","0.143239700879624","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","252","0.0989228251663906","0.087598255437507","0.110247394895274","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","266","0.132855388635836","0.118050154378668","0.147660622893004","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","139","0.118541122615951","0.100050582874019","0.137031662357882","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","277","0.115943504564162","0.103158734769528","0.128728274358795","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","143","0.101303844344802","0.0859212254951632","0.116686463194441","9"
"0 Completely dissatisfied","1986","1-pers.-HH","8","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","17","","","","0"
"0 Completely dissatisfied","1986","Single parent ","11","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","48","0.0159142678885548","0.0109086025506133","0.0209199332264963","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","31","0.0129251473657865","0.00809536167650048","0.0177549330550724","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","21","","","","0"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","38","0.0148159553115464","0.00998341455396413","0.0196484960691286","1"
"1 on Scale 1 to 10","1986","Single parent ","7","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","12","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","28","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","16","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","17","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","573","0.2626645526086","0.244954329232546","0.280374775984655","10"
"10 Completely satisfied","1986","1-pers.-HH","299","0.305526609771692","0.278513546871549","0.332539672671836","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","305","0.130793858695517","0.117307115740022","0.144280601651013","10"
"10 Completely satisfied","1986","Single parent ","82","0.16310333243791","0.131069789296872","0.195136875578947","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","342","0.162175749863497","0.146413998026643","0.17793750170035","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","211","0.149288859902491","0.130601211752386","0.167976508052595","10"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","57","0.0219367362412297","0.0156734170456757","0.0282000554367838","2"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","101","0.038094359367248","0.0304375367876148","0.0457511819468811","2"
"2 on Scale 1 to 10","1986","Single parent ","17","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","19","","","","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","45","0.0175766503557484","0.0122884470482842","0.0228648536632127","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","40","0.023493712253915","0.0155511023561844","0.0314363221516457","2"
"3 on Scale 1 to 10","1986","1-pers.-HH","37","0.0280639126418569","0.0183785816280387","0.0377492436556751","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","72","0.0280666125756267","0.0214199443807954","0.0347132807704581","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","155","0.0580153765905751","0.048664647481899","0.0673661056992512","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","102","0.046268094460818","0.0372857640292297","0.0552504248924063","3"
"3 on Scale 1 to 10","1986","Single parent ","24","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","67","0.045556782761427","0.034622219055455","0.056491346467399","3"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","171","0.0712888243097949","0.060996746211968","0.0815809024076219","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","37","0.0260097104485679","0.0166757366650617","0.035343684232074","4"
"4 on Scale 1 to 10","1986","Single parent ","27","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","106","0.0425661634622464","0.0344420236498074","0.0506903032746855","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","108","0.0502185842254854","0.040880041050532","0.0595571274004388","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","78","0.0487095022521398","0.0374215980984247","0.0599974064058549","4"
"5 on Scale 1 to 10","1986","1-pers.-HH","104","0.0876238695066","0.0710425275515731","0.104205211461627","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","251","0.0977691606172703","0.0858168870221326","0.109721434212408","5"
"5 on Scale 1 to 10","1986","Single parent ","73","0.146962868224626","0.116263784124052","0.177661952325201","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","314","0.123998364173805","0.110815418951743","0.137181309395867","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","242","0.112794432174095","0.0992677581164208","0.12632110623177","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","170","0.124427654847972","0.107119356849995","0.141735952845949","5"
"6 on Scale 1 to 10","1986","Single parent ","39","0.0743011693635024","0.051562223750948","0.0970401149760569","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","187","0.0783307029782191","0.0675177498376587","0.0891436561187796","6"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","137","0.106735701318634","0.0905439162489222","0.122927486388346","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","80","0.0637525676741202","0.0494252244554537","0.0780799108927867","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","229","0.101958460016518","0.0898549354060415","0.114061984626994","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","167","0.0836198551736176","0.0717832378889501","0.095456472458285","6"
"7 on Scale 1 to 10","1986","1-pers.-HH","146","0.123435141900146","0.10414511014485","0.142725173655442","7"
"7 on Scale 1 to 10","1986","Single parent ","75","0.153822512929133","0.122541678811377","0.185103347046889","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","321","0.129159116329078","0.115662568872474","0.142655663785681","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","351","0.146779263941906","0.132624094753982","0.160934433129831","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","292","0.135878357544789","0.121226332567138","0.15053038252244","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","214","0.15351264623071","0.134609582256288","0.172415710205131","7"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","470","0.205838571352325","0.189666345957571","0.222010796747079","8"
"8 on Scale 1 to 10","1986","Single parent ","105","0.204914903584832","0.169917871118965","0.239911936050698","8"
"8 on Scale 1 to 10","1986","1-pers.-HH","226","0.195322768109638","0.17207352620243","0.218572010016845","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","503","0.214787349927536","0.198260551037397","0.231314148817674","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","510","0.24958707039848","0.231081764833581","0.26809237596338","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","290","0.214125101295743","0.192614111841145","0.23563609075034","8"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","219","0.0925026983522097","0.0809135403758883","0.104091856328531","9"
"9 on Scale 1 to 10","1986","Single parent ","51","0.0961713465720321","0.0706088338131486","0.121733859330915","9"
"9 on Scale 1 to 10","1986","1-pers.-HH","149","0.139648408521902","0.119321212135804","0.159975604908001","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","269","0.111550040423067","0.0988810472930341","0.124219033553099","9"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","233","0.116471981139816","0.102755081551866","0.130188880727765","9"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","153","0.112368440118508","0.0958073686392127","0.128929511597803","9"
"0 Completely dissatisfied","1987","(Married) couple without C. ","18","","","","0"
"0 Completely dissatisfied","1987","1-pers.-HH","11","","","","0"
"0 Completely dissatisfied","1987","Single parent ","5","","","","0"
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","35","0.0146754913390502","0.00981882124842814","0.0195321614296722","0"
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","30","0.0118819715640756","0.00730397330219256","0.0164599698259586","0"
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","16","","","","0"
"1 on Scale 1 to 10","1987","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1987","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1987","Couple + C. LE 16 ","33","0.0119626649991989","0.00757176765675794","0.0163535623416399","1"
"1 on Scale 1 to 10","1987","(Married) couple without C. ","14","","","","1"
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","21","","","","1"
"1 on Scale 1 to 10","1987","Couple + C. LE and GT 16","19","","","","1"
"10 Completely satisfied","1987","(Married) couple without C. ","573","0.269072961187133","0.251138900887307","0.28700702148696","10"
"10 Completely satisfied","1987","1-pers.-HH","283","0.284598011274984","0.25811290869399","0.311083113855978","10"
"10 Completely satisfied","1987","Single parent ","88","0.162925418208187","0.131214725519172","0.194636110897202","10"
"10 Completely satisfied","1987","Couple + C. LE 16 ","262","0.109401006755521","0.0967942203562795","0.122007793154762","10"
"10 Completely satisfied","1987","Couple + C. GT 16 ","353","0.174604255641586","0.158564952983532","0.190643558299641","10"
"10 Completely satisfied","1987","Couple + C. LE and GT 16","208","0.147245741081545","0.127594038103285","0.166897444059804","10"
"2 on Scale 1 to 10","1987","Couple + C. LE 16 ","94","0.0415407803422279","0.0334818615373952","0.0495996991470606","2"
"2 on Scale 1 to 10","1987","Couple + C. GT 16 ","48","0.0193688435364851","0.0135460465750006","0.0251916404979695","2"
"2 on Scale 1 to 10","1987","1-pers.-HH","26","","","","2"
"2 on Scale 1 to 10","1987","Single parent ","16","","","","2"
"2 on Scale 1 to 10","1987","(Married) couple without C. ","43","0.0164386144918427","0.0112965215390707","0.0215807074446148","2"
"2 on Scale 1 to 10","1987","Couple + C. LE and GT 16","35","0.0311567960491311","0.0215213901105707","0.0407922019876915","2"
"3 on Scale 1 to 10","1987","1-pers.-HH","43","0.0355036273002513","0.0246419394000135","0.046365315200489","3"
"3 on Scale 1 to 10","1987","(Married) couple without C. ","63","0.0266140950835275","0.020105234619767","0.0331229555472879","3"
"3 on Scale 1 to 10","1987","Couple + C. LE 16 ","146","0.0560954232583266","0.0468018998780651","0.065388946638588","3"
"3 on Scale 1 to 10","1987","Couple + C. GT 16 ","99","0.0398052105831532","0.0315452762839718","0.0480651448823346","3"
"3 on Scale 1 to 10","1987","Single parent ","21","","","","3"
"3 on Scale 1 to 10","1987","Couple + C. LE and GT 16","69","0.0573727795677737","0.0444757467282318","0.0702698124073156","3"
"4 on Scale 1 to 10","1987","Couple + C. LE 16 ","141","0.0563815828147544","0.0470657975001281","0.0656973681293807","4"
"4 on Scale 1 to 10","1987","1-pers.-HH","38","0.0271031354054097","0.0175717983741556","0.0366344724366637","4"
"4 on Scale 1 to 10","1987","(Married) couple without C. ","76","0.0319393655320496","0.024828523921892","0.0390502071422072","4"
"4 on Scale 1 to 10","1987","Single parent ","40","0.0724325126820792","0.0501754031172841","0.0946896222468743","4"
"4 on Scale 1 to 10","1987","Couple + C. GT 16 ","94","0.044637510128668","0.0359125986125578","0.0533624216447783","4"
"4 on Scale 1 to 10","1987","Couple + C. LE and GT 16","54","0.0495283202069378","0.0374956154183616","0.061561024995514","4"
"5 on Scale 1 to 10","1987","1-pers.-HH","103","0.0831895659142465","0.0669794970423007","0.0993996347861922","5"
"5 on Scale 1 to 10","1987","(Married) couple without C. ","214","0.0854477099970815","0.0741429572662949","0.0967524627278681","5"
"5 on Scale 1 to 10","1987","Single parent ","56","0.107775511592092","0.0811482597823393","0.134402763401845","5"
"5 on Scale 1 to 10","1987","Couple + C. LE 16 ","333","0.144394996320814","0.130199016767704","0.158590975873924","5"
"5 on Scale 1 to 10","1987","Couple + C. GT 16 ","233","0.10579561513159","0.0928005281989142","0.118790702064265","5"
"5 on Scale 1 to 10","1987","Couple + C. LE and GT 16","139","0.0988604733354236","0.082307567886032","0.115413378784815","5"
"6 on Scale 1 to 10","1987","1-pers.-HH","76","0.0605915816549981","0.0465878420751686","0.0745953212348277","6"
"6 on Scale 1 to 10","1987","(Married) couple without C. ","203","0.079598541388644","0.0686527343818192","0.0905443483954688","6"
"6 on Scale 1 to 10","1987","Single parent ","39","0.072166163422274","0.0499468240993745","0.0943855027451736","6"
"6 on Scale 1 to 10","1987","Couple + C. LE 16 ","257","0.10330218084776","0.0910099576583201","0.1155944040372","6"
"6 on Scale 1 to 10","1987","Couple + C. GT 16 ","216","0.0947844571511661","0.0824087073059138","0.107160206996418","6"
"6 on Scale 1 to 10","1987","Couple + C. LE and GT 16","121","0.105667187181029","0.0886186732877175","0.122715701074341","6"
"7 on Scale 1 to 10","1987","1-pers.-HH","131","0.115881387746638","0.0970937244771933","0.134669051016083","7"
"7 on Scale 1 to 10","1987","Single parent ","76","0.139686143941992","0.109919192942272","0.169453094941713","7"
"7 on Scale 1 to 10","1987","(Married) couple without C. ","336","0.132302440430929","0.11860073273761","0.146004148124247","7"
"7 on Scale 1 to 10","1987","Couple + C. LE 16 ","353","0.147970300191498","0.133629701603881","0.162310898779115","7"
"7 on Scale 1 to 10","1987","Couple + C. GT 16 ","324","0.15497970309538","0.139690039149362","0.170269367041397","7"
"7 on Scale 1 to 10","1987","Couple + C. LE and GT 16","193","0.157854030503253","0.137633693165474","0.178074367841032","7"
"8 on Scale 1 to 10","1987","1-pers.-HH","266","0.242474754357965","0.217318702762361","0.26763080595357","8"
"8 on Scale 1 to 10","1987","Single parent ","109","0.221721730143076","0.186051918898411","0.257391541387741","8"
"8 on Scale 1 to 10","1987","Couple + C. LE 16 ","489","0.213635348607673","0.197081415971175","0.230189281244171","8"
"8 on Scale 1 to 10","1987","(Married) couple without C. ","507","0.210556702257912","0.194069324497203","0.22704408001862","8"
"8 on Scale 1 to 10","1987","Couple + C. GT 16 ","476","0.222902617355815","0.205318431528999","0.240486803182631","8"
"8 on Scale 1 to 10","1987","Couple + C. LE and GT 16","269","0.229083589162954","0.205777601800485","0.252389576525422","8"
