"plh0178","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1986","Employed","Urban Area","689","0.125318841932956","0.116418869181596","0.134218814684316","5"
"5 on Scale 1 to 10","1986","Employed","Rural Area","160","0.113200050937017","0.0963796515334911","0.130020450340542","5"
"6 on Scale 1 to 10","1986","Not Employed","Rural Area","79","0.0927161361085764","0.0727055145187266","0.112726757698426","6"
"6 on Scale 1 to 10","1986","Not Employed","Urban Area","234","0.06823287839865","0.0593654456707366","0.0771003111265635","6"
"6 on Scale 1 to 10","1986","Employed","Urban Area","454","0.088432505391071","0.0808001956901622","0.0960648150919799","6"
"6 on Scale 1 to 10","1986","Employed","Rural Area","122","0.0917635169520977","0.0764373109135312","0.107089722990664","6"
"7 on Scale 1 to 10","1986","Not Employed","Urban Area","417","0.115991464967509","0.104730162815749","0.12725276711927","7"
"7 on Scale 1 to 10","1986","Not Employed","Rural Area","117","0.143486561260047","0.119299448561404","0.16767367395869","7"
"7 on Scale 1 to 10","1986","Employed","Urban Area","743","0.144533469499474","0.135081086068512","0.153985852930436","7"
"7 on Scale 1 to 10","1986","Employed","Rural Area","213","0.150993595024395","0.131985661296594","0.170001528752197","7"
"8 on Scale 1 to 10","1986","Not Employed","Urban Area","627","0.206561114901569","0.192323790188548","0.220798439614591","8"
"8 on Scale 1 to 10","1986","Not Employed","Rural Area","161","0.194721244662081","0.167400589292734","0.222041900031428","8"
"8 on Scale 1 to 10","1986","Employed","Urban Area","1170","0.225709334398038","0.214471506500928","0.236947162295147","8"
"8 on Scale 1 to 10","1986","Employed","Rural Area","278","0.214350361699189","0.192564400245335","0.236136323153042","8"
"9 on Scale 1 to 10","1986","Not Employed","Urban Area","403","0.139640043566851","0.127450359558737","0.151829727574965","9"
"9 on Scale 1 to 10","1986","Not Employed","Rural Area","88","0.106090146705213","0.0848432400038039","0.127337053406623","9"
"9 on Scale 1 to 10","1986","Employed","Urban Area","541","0.103874961208004","0.0956734223234021","0.112076500092607","9"
"9 on Scale 1 to 10","1986","Employed","Rural Area","124","0.0893339250466268","0.0741917608885882","0.104476089204665","9"
"0 Completely dissatisfied","1987","Not Employed","Urban Area","32","0.00921544307609436","0.00579729815471667","0.012633587997472","0"
"0 Completely dissatisfied","1987","Not Employed","Rural Area","10","","","","0"
"0 Completely dissatisfied","1987","Employed","Urban Area","72","0.0123578752911475","0.00938527733491054","0.0153304732473845","0"
"0 Completely dissatisfied","1987","Employed","Rural Area","12","","","","0"
"1 on Scale 1 to 10","1987","Employed","Urban Area","60","0.0117160160118169","0.00882070431327238","0.0146113277103615","1"
"1 on Scale 1 to 10","1987","Employed","Rural Area","18","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Urban Area","22","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Rural Area","6","","","","1"
"10 Completely satisfied","1987","Not Employed","Urban Area","734","0.291440021030565","0.275184321947683","0.307695720113447","10"
"10 Completely satisfied","1987","Not Employed","Rural Area","204","0.294542397283726","0.262240595994079","0.326844198573373","10"
"10 Completely satisfied","1987","Employed","Urban Area","732","0.142771055529563","0.13335794915186","0.152184161907267","10"
"10 Completely satisfied","1987","Employed","Rural Area","223","0.155659454791899","0.136552847573661","0.174766062010137","10"
"2 on Scale 1 to 10","1987","Not Employed","Urban Area","59","0.0158441480506915","0.0113772181968416","0.0203110779045414","2"
"2 on Scale 1 to 10","1987","Not Employed","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1987","Employed","Urban Area","173","0.0313369093629606","0.0266490030379268","0.0360248156879943","2"
"2 on Scale 1 to 10","1987","Employed","Rural Area","47","0.0317974754855903","0.0225501439786549","0.0410448069925257","2"
"3 on Scale 1 to 10","1987","Not Employed","Urban Area","92","0.025050052565166","0.0194597124905127","0.0306403926398194","3"
"3 on Scale 1 to 10","1987","Not Employed","Rural Area","25","","","","3"
"3 on Scale 1 to 10","1987","Employed","Urban Area","288","0.0517367701660125","0.0457770127878019","0.057696527544223","3"
"3 on Scale 1 to 10","1987","Employed","Rural Area","71","0.0473420882515595","0.0361495343231096","0.0585346421800094","3"
"4 on Scale 1 to 10","1987","Employed","Urban Area","274","0.0506520592980088","0.0447517370985906","0.056552381497427","4"
"4 on Scale 1 to 10","1987","Not Employed","Urban Area","94","0.0257645171467417","0.0200970929181928","0.0314319413752905","4"
"4 on Scale 1 to 10","1987","Not Employed","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1987","Employed","Rural Area","78","0.0575709648487454","0.0452947894796842","0.0698471402178066","4"
"5 on Scale 1 to 10","1987","Not Employed","Urban Area","273","0.0814229079807959","0.0716398673596024","0.0912059486019895","5"
"5 on Scale 1 to 10","1987","Not Employed","Rural Area","51","0.0554331970180188","0.039218132696035","0.0716482613400025","5"
"5 on Scale 1 to 10","1987","Employed","Urban Area","684","0.125207258650341","0.116302302052341","0.13411221524834","5"
"5 on Scale 1 to 10","1987","Employed","Rural Area","155","0.11695758359073","0.100020369505672","0.133894797675789","5"
"6 on Scale 1 to 10","1987","Not Employed","Urban Area","242","0.0693105938182324","0.060225175209297","0.0783960124271679","6"
"6 on Scale 1 to 10","1987","Employed","Rural Area","131","0.0964468508610965","0.0808887035656931","0.1120049981565","6"
"6 on Scale 1 to 10","1987","Not Employed","Rural Area","68","0.0862691031460691","0.0663736346554623","0.106164571636676","6"
"6 on Scale 1 to 10","1987","Employed","Urban Area","531","0.0911930050720594","0.0834469414036144","0.0989390687405045","6"
"7 on Scale 1 to 10","1987","Not Employed","Urban Area","383","0.115502698421611","0.104068991166824","0.126936405676398","7"
"7 on Scale 1 to 10","1987","Not Employed","Rural Area","101","0.126270997136394","0.10273364772454","0.149808346548248","7"
"7 on Scale 1 to 10","1987","Employed","Urban Area","797","0.147000590955258","0.137472664994944","0.156528516915572","7"
"7 on Scale 1 to 10","1987","Employed","Rural Area","221","0.165767087699888","0.146168272648539","0.185365902751237","7"
"8 on Scale 1 to 10","1987","Not Employed","Urban Area","665","0.220542028625379","0.205710538702431","0.235373518548328","8"
"8 on Scale 1 to 10","1987","Not Employed","Rural Area","148","0.205139185947","0.176524615492352","0.233753756401647","8"
"8 on Scale 1 to 10","1987","Employed","Urban Area","1176","0.230007978652486","0.218684521752637","0.241331435552335","8"
"8 on Scale 1 to 10","1987","Employed","Rural Area","295","0.218371718300897","0.196597863162188","0.240145573439606","8"
"9 on Scale 1 to 10","1987","Not Employed","Urban Area","406","0.139605554006694","0.127207803440552","0.152003304572836","9"
"9 on Scale 1 to 10","1987","Not Employed","Rural Area","123","0.153764631792757","0.128202846299908","0.179326417285606","9"
"9 on Scale 1 to 10","1987","Employed","Urban Area","519","0.106020481010346","0.0977368043619239","0.114304157658768","9"
"9 on Scale 1 to 10","1987","Employed","Rural Area","132","0.0921591219801146","0.0769146975314032","0.107403546428826","9"
"0 Completely dissatisfied","1988","Not Employed","Rural Area","5","","","","0"
"0 Completely dissatisfied","1988","Employed","Urban Area","74","0.0114174981571217","0.00850627995653918","0.0143287163577042","0"
"0 Completely dissatisfied","1988","Employed","Rural Area","21","","","","0"
"0 Completely dissatisfied","1988","Not Employed","Urban Area","18","","","","0"
"1 on Scale 1 to 10","1988","Not Employed","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1988","Employed","Rural Area","18","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Urban Area","27","","","","1"
"1 on Scale 1 to 10","1988","Employed","Urban Area","73","0.0127457741167892","0.00967193995736984","0.0158196082762085","1"
"10 Completely satisfied","1988","Not Employed","Rural Area","172","0.262472481313589","0.229948670088644","0.294996292538534","10"
"10 Completely satisfied","1988","Not Employed","Urban Area","640","0.263367328819938","0.24717945789418","0.279555199745695","10"
"10 Completely satisfied","1988","Employed","Urban Area","589","0.120600512096929","0.111676698228268","0.129524325965589","10"
"10 Completely satisfied","1988","Employed","Rural Area","195","0.141391861843816","0.122559927926708","0.160223795760924","10"
"2 on Scale 1 to 10","1988","Not Employed","Urban Area","51","0.0149212961115353","0.0104655336063108","0.0193770586167598","2"
"2 on Scale 1 to 10","1988","Not Employed","Rural Area","10","","","","2"
"2 on Scale 1 to 10","1988","Employed","Urban Area","186","0.0362441897302043","0.031122827133051","0.0413655523273577","2"
"2 on Scale 1 to 10","1988","Employed","Rural Area","35","0.0268651210735211","0.0181260326213915","0.0356042095256507","2"
"3 on Scale 1 to 10","1988","Not Employed","Rural Area","25","","","","3"
"3 on Scale 1 to 10","1988","Employed","Urban Area","278","0.0508131400260477","0.0447952160304024","0.0568310640216931","3"
"3 on Scale 1 to 10","1988","Employed","Rural Area","70","0.0538452766814173","0.0416458308793412","0.0660447224834933","3"
"3 on Scale 1 to 10","1988","Not Employed","Urban Area","85","0.0238382804661913","0.0182319119164782","0.0294446490159044","3"
"4 on Scale 1 to 10","1988","Employed","Rural Area","76","0.0611090434010784","0.0481627473149733","0.0740553394871834","4"
"4 on Scale 1 to 10","1988","Not Employed","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1988","Not Employed","Urban Area","97","0.0281850706569589","0.0221025352985091","0.0342676060154086","4"
"4 on Scale 1 to 10","1988","Employed","Urban Area","343","0.0624654251918343","0.0558341611669891","0.0690966892166794","4"
"5 on Scale 1 to 10","1988","Not Employed","Urban Area","309","0.112448978176004","0.100838296568557","0.12405965978345","5"
"5 on Scale 1 to 10","1988","Not Employed","Rural Area","70","0.0876866729859863","0.0667788297954108","0.108594516176562","5"
"5 on Scale 1 to 10","1988","Employed","Urban Area","694","0.136614828452519","0.127203866092762","0.146025790812277","5"
"5 on Scale 1 to 10","1988","Employed","Rural Area","194","0.149420090012444","0.130151618206628","0.168688561818261","5"
"6 on Scale 1 to 10","1988","Employed","Urban Area","538","0.104915250059587","0.096518055570252","0.113312444548921","6"
"6 on Scale 1 to 10","1988","Not Employed","Rural Area","51","0.0629005844666924","0.0449536365500064","0.0808475323833784","6"
"6 on Scale 1 to 10","1988","Not Employed","Urban Area","216","0.0649916258543391","0.0559318021657282","0.07405144954295","6"
"6 on Scale 1 to 10","1988","Employed","Rural Area","118","0.0943387189437536","0.0785403190567631","0.110137118830744","6"
"7 on Scale 1 to 10","1988","Not Employed","Urban Area","375","0.111855613182228","0.100271735203979","0.123439491160476","7"
"7 on Scale 1 to 10","1988","Employed","Urban Area","814","0.157564088981396","0.147580656611986","0.167547521350806","7"
"7 on Scale 1 to 10","1988","Not Employed","Rural Area","93","0.126589467059019","0.102009662420919","0.151169271697119","7"
"7 on Scale 1 to 10","1988","Employed","Rural Area","180","0.141654755182998","0.122808207991365","0.16050130237463","7"
"8 on Scale 1 to 10","1988","Not Employed","Urban Area","682","0.235268865073079","0.219679805746069","0.250857924400089","8"
"8 on Scale 1 to 10","1988","Not Employed","Rural Area","162","0.244878391801441","0.213091057470559","0.276665726132323","8"
"8 on Scale 1 to 10","1988","Employed","Urban Area","1050","0.207744294653228","0.196627487713445","0.218861101593011","8"
"8 on Scale 1 to 10","1988","Employed","Rural Area","271","0.200099607919208","0.178476093099041","0.221723122739375","8"
"9 on Scale 1 to 10","1988","Not Employed","Urban Area","344","0.13201902695165","0.119577987671427","0.144460066231872","9"
"9 on Scale 1 to 10","1988","Not Employed","Rural Area","91","0.138094244155223","0.112591429909358","0.163597058401089","9"
"9 on Scale 1 to 10","1988","Employed","Rural Area","137","0.103259002610154","0.0868121541755727","0.119705851044736","9"
"9 on Scale 1 to 10","1988","Employed","Urban Area","477","0.0988749985343442","0.0906956523872855","0.107054344681403","9"
"0 Completely dissatisfied","1989","Not Employed","Rural Area","9","","","","0"
"0 Completely dissatisfied","1989","Employed","Urban Area","58","0.0106755954928354","0.00782701494138532","0.0135241760442854","0"
"0 Completely dissatisfied","1989","Employed","Rural Area","14","","","","0"
"0 Completely dissatisfied","1989","Not Employed","Urban Area","20","","","","0"
"1 on Scale 1 to 10","1989","Not Employed","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1989","Not Employed","Urban Area","16","","","","1"
"1 on Scale 1 to 10","1989","Employed","Rural Area","23","","","","1"
"1 on Scale 1 to 10","1989","Employed","Urban Area","80","0.0149870928143154","0.0116193203016252","0.0183548653270055","1"
"10 Completely satisfied","1989","Not Employed","Urban Area","590","0.253919225656923","0.237630920236438","0.270207531077408","10"
"10 Completely satisfied","1989","Employed","Urban Area","534","0.11218950279129","0.103441692859171","0.120937312723409","10"
"10 Completely satisfied","1989","Not Employed","Rural Area","151","0.251890657061493","0.218922129939272","0.284859184183713","10"
"10 Completely satisfied","1989","Employed","Rural Area","163","0.113625432052016","0.0959687694833551","0.131282094620676","10"
"2 on Scale 1 to 10","1989","Not Employed","Urban Area","40","0.0126315437143509","0.00845224872551126","0.0168108387031906","2"
"2 on Scale 1 to 10","1989","Not Employed","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1989","Employed","Urban Area","201","0.0397802120428166","0.0343629235832564","0.0451975005023767","2"
"2 on Scale 1 to 10","1989","Employed","Rural Area","55","0.0374158621114511","0.0268571869525699","0.0479745372703323","2"
"3 on Scale 1 to 10","1989","Employed","Urban Area","325","0.0632658099188677","0.0565181092178307","0.0700135106199048","3"
"3 on Scale 1 to 10","1989","Not Employed","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1989","Not Employed","Urban Area","76","0.0228876514289918","0.0172912603774955","0.0284840424804881","3"
"3 on Scale 1 to 10","1989","Employed","Rural Area","60","0.054314706998832","0.0417053123250235","0.0669241016726406","3"
"4 on Scale 1 to 10","1989","Not Employed","Rural Area","19","","","","4"
"4 on Scale 1 to 10","1989","Employed","Urban Area","337","0.0643308548607622","0.0575304635418501","0.0711312461796743","4"
"4 on Scale 1 to 10","1989","Employed","Rural Area","76","0.0561883855009986","0.0433760549205079","0.0690007160814893","4"
"4 on Scale 1 to 10","1989","Not Employed","Urban Area","115","0.029134688364026","0.0228407879361872","0.0354285887918648","4"
"5 on Scale 1 to 10","1989","Not Employed","Urban Area","294","0.0978978868547728","0.0867767369161476","0.109019036793398","5"
"5 on Scale 1 to 10","1989","Not Employed","Rural Area","77","0.109690105646913","0.0859564135551457","0.13342379773868","5"
"5 on Scale 1 to 10","1989","Employed","Urban Area","660","0.127122835635629","0.117889652690384","0.136356018580874","5"
"5 on Scale 1 to 10","1989","Employed","Rural Area","160","0.12876391569319","0.110129009322519","0.147398822063862","5"
"6 on Scale 1 to 10","1989","Not Employed","Rural Area","46","0.0618674395999411","0.0435706812310766","0.0801641979688057","6"
"6 on Scale 1 to 10","1989","Employed","Urban Area","521","0.104377172774489","0.0959023928238345","0.112851952725143","6"
"6 on Scale 1 to 10","1989","Employed","Rural Area","126","0.106112789850249","0.0889776588741902","0.123247920826308","6"
"6 on Scale 1 to 10","1989","Not Employed","Urban Area","208","0.0685441478637647","0.059088277362869","0.0780000183646604","6"
"7 on Scale 1 to 10","1989","Employed","Rural Area","174","0.14095073848034","0.121590758116308","0.160310718844371","7"
"7 on Scale 1 to 10","1989","Not Employed","Rural Area","100","0.144431593579547","0.117734164133953","0.171129023025141","7"
"7 on Scale 1 to 10","1989","Not Employed","Urban Area","404","0.134260859502975","0.121502247658564","0.147019471347386","7"
"7 on Scale 1 to 10","1989","Employed","Urban Area","823","0.157648586322851","0.147547809307968","0.167749363337734","7"
"8 on Scale 1 to 10","1989","Not Employed","Urban Area","647","0.241006917946718","0.225001432516124","0.257012403377312","8"
"8 on Scale 1 to 10","1989","Not Employed","Rural Area","144","0.222733467291609","0.191133349642681","0.254333584940537","8"
"8 on Scale 1 to 10","1989","Employed","Urban Area","1043","0.218164320448074","0.206716766612909","0.229611874283239","8"
"8 on Scale 1 to 10","1989","Employed","Rural Area","256","0.215654125346606","0.19277207726729","0.238536173425922","8"
"9 on Scale 1 to 10","1989","Employed","Urban Area","418","0.0874580168980697","0.079627519877456","0.0952885139186834","9"
"9 on Scale 1 to 10","1989","Not Employed","Rural Area","83","0.12325035746567","0.0982847079704734","0.148216006960867","9"
"9 on Scale 1 to 10","1989","Not Employed","Urban Area","333","0.130978982560874","0.118353408507828","0.14360455661392","9"
"9 on Scale 1 to 10","1989","Employed","Rural Area","134","0.121559541879818","0.103378745933675","0.139740337825961","9"
"0 Completely dissatisfied","1990","Not Employed","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","Employed","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","Employed","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","Not Employed","Urban Area","","","","","0"
"1 on Scale 1 to 10","1990","Employed","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","Employed","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","1"
"10 Completely satisfied","1990","Not Employed","Urban Area","","","","","10"
"10 Completely satisfied","1990","Employed","Urban Area","","","","","10"
"10 Completely satisfied","1990","Not Employed","Rural Area","","","","","10"
"10 Completely satisfied","1990","Employed","Rural Area","","","","","10"
"2 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","Employed","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","Employed","Rural Area","","","","","2"
"3 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","Employed","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","Employed","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","3"
"4 on Scale 1 to 10","1990","Employed","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","Employed","Rural Area","","","","","4"
"5 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","Employed","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","Employed","Rural Area","","","","","5"
"6 on Scale 1 to 10","1990","Employed","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","Employed","Rural Area","","","","","6"
"7 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","Employed","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","Employed","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","7"
"8 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","Employed","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","Employed","Rural Area","","","","","8"
"9 on Scale 1 to 10","1990","Not Employed","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","Employed","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","Employed","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","Not Employed","Urban Area","","","","","9"
"0 Completely dissatisfied","1991","Employed","Urban Area","83","0.0159694616588571","0.0124623851508306","0.0194765381668836","0"
"0 Completely dissatisfied","1991","Employed","Rural Area","25","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Rural Area","10","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Urban Area","20","","","","0"
"1 on Scale 1 to 10","1991","Employed","Rural Area","21","","","","1"
"1 on Scale 1 to 10","1991","Employed","Urban Area","76","0.0151269033319137","0.0117121371883484","0.0185416694754789","1"
"1 on Scale 1 to 10","1991","Not Employed","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Urban Area","15","","","","1"
"10 Completely satisfied","1991","Not Employed","Urban Area","615","0.275933581091285","0.258669202305584","0.293197959876987","10"
"10 Completely satisfied","1991","Not Employed","Rural Area","146","0.239059049846579","0.206691245015367","0.271426854677791","10"
"10 Completely satisfied","1991","Employed","Urban Area","414","0.0859097208493441","0.0780698029780376","0.0937496387206506","10"
