"plh0178","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1987","higher education","East Germany","","","","","7"
"7 on Scale 1 to 10","1987","higher vocational","East Germany","","","","","7"
"8 on Scale 1 to 10","1987","in school","West Germany","42","0.222667441030278","0.16335456578727","0.281980316273286","8"
"8 on Scale 1 to 10","1987","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","inadequately","West Germany","161","0.215301622162285","0.185885021307702","0.244718223016868","8"
"8 on Scale 1 to 10","1987","inadequately","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","general elemantary","West Germany","561","0.199265411566461","0.184577071164276","0.213953751968646","8"
"8 on Scale 1 to 10","1987","general elemantary","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","middle vocational","West Germany","1134","0.231480909713666","0.219755956195894","0.243205863231437","8"
"8 on Scale 1 to 10","1987","middle vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","vocational + Abi","West Germany","59","0.212805408799456","0.164518886051518","0.261091931547393","8"
"8 on Scale 1 to 10","1987","vocational + Abi","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","higher vocational","West Germany","136","0.241041306368028","0.205804650772822","0.276277961963234","8"
"8 on Scale 1 to 10","1987","higher vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","higher education","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","higher education","West Germany","159","0.229136536446874","0.198896518717141","0.259376554176607","8"
"9 on Scale 1 to 10","1987","in school","West Germany","42","0.237084229900532","0.1764515423857","0.297716917415364","9"
"9 on Scale 1 to 10","1987","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","general elemantary","West Germany","329","0.123702469532229","0.111595722920758","0.135809216143701","9"
"9 on Scale 1 to 10","1987","general elemantary","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","inadequately","West Germany","61","0.0872358819281609","0.0670408605675678","0.107430903288754","9"
"9 on Scale 1 to 10","1987","middle vocational","West Germany","561","0.117390920191973","0.108442885517074","0.126338954866872","9"
"9 on Scale 1 to 10","1987","middle vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","vocational + Abi","West Germany","34","0.145143445643568","0.103586952881469","0.186699938405668","9"
"9 on Scale 1 to 10","1987","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","higher vocational","West Germany","58","0.107619828452341","0.0820892309401601","0.133150425964522","9"
"9 on Scale 1 to 10","1987","higher vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","higher education","West Germany","87","0.115291249472056","0.0923115432247179","0.138270955719393","9"
"9 on Scale 1 to 10","1987","higher education","East Germany","","","","","9"
"0 Completely dissatisfied","1988","higher vocational","West Germany","5","","","","0"
"0 Completely dissatisfied","1988","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1988","general elemantary","West Germany","42","0.00994124796360366","0.00621428594009153","0.0136682099871158","0"
"0 Completely dissatisfied","1988","middle vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1988","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1988","inadequately","West Germany","7","","","","0"
"0 Completely dissatisfied","1988","middle vocational","West Germany","49","0.0088955066086182","0.00622247566628739","0.011568537550949","0"
"0 Completely dissatisfied","1988","vocational + Abi","West Germany","6","","","","0"
"0 Completely dissatisfied","1988","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1988","higher education","East Germany","","","","","0"
"0 Completely dissatisfied","1988","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1988","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1988","higher education","West Germany","8","","","","0"
"0 Completely dissatisfied","1988","general elemantary","East Germany","","","","","0"
"1 on Scale 1 to 10","1988","in school","West Germany","1","","","","1"
"1 on Scale 1 to 10","1988","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","inadequately","West Germany","13","","","","1"
"1 on Scale 1 to 10","1988","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","general elemantary","West Germany","30","0.00926585442452585","0.00566649403874797","0.0128652148103037","1"
"1 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","middle vocational","West Germany","53","0.0105140888229428","0.00761040350641135","0.0134177741394742","1"
"1 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","West Germany","7","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","higher vocational","West Germany","8","","","","1"
"1 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","higher education","West Germany","9","","","","1"
"1 on Scale 1 to 10","1988","higher education","East Germany","","","","","1"
"10 Completely satisfied","1988","in school","West Germany","31","0.223084562132066","0.15877777866936","0.287391345594772","10"
"10 Completely satisfied","1988","in school","East Germany","","","","","10"
"10 Completely satisfied","1988","inadequately","West Germany","95","0.157499514747492","0.130475798656483","0.1845232308385","10"
"10 Completely satisfied","1988","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1988","general elemantary","West Germany","509","0.216294747301291","0.200827843094551","0.231761651508031","10"
"10 Completely satisfied","1988","general elemantary","East Germany","","","","","10"
"10 Completely satisfied","1988","middle vocational","West Germany","740","0.176689663746316","0.165831752779022","0.187547574713609","10"
"10 Completely satisfied","1988","middle vocational","East Germany","","","","","10"
"10 Completely satisfied","1988","vocational + Abi","West Germany","32","0.132077270927758","0.0916922062124851","0.172462335643031","10"
"10 Completely satisfied","1988","vocational + Abi","East Germany","","","","","10"
"10 Completely satisfied","1988","higher vocational","West Germany","77","0.162473450020001","0.131389231642763","0.193557668397238","10"
"10 Completely satisfied","1988","higher vocational","East Germany","","","","","10"
"10 Completely satisfied","1988","higher education","West Germany","89","0.145246857685556","0.119144917098645","0.171348798272468","10"
"10 Completely satisfied","1988","higher education","East Germany","","","","","10"
"2 on Scale 1 to 10","1988","higher education","West Germany","25","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","vocational + Abi","West Germany","9","","","","2"
"2 on Scale 1 to 10","1988","higher education","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","in school","West Germany","5","","","","2"
"2 on Scale 1 to 10","1988","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","inadequately","West Germany","18","","","","2"
"2 on Scale 1 to 10","1988","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","general elemantary","West Germany","73","0.0215853645314329","0.0161259610234065","0.0270447680394592","2"
"2 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","West Germany","132","0.0259885684806315","0.021459257645597","0.0305178793156661","2"
"2 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","West Germany","16","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","2"
"3 on Scale 1 to 10","1988","in school","West Germany","5","","","","3"
"3 on Scale 1 to 10","1988","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","inadequately","West Germany","34","0.0361054647480395","0.0222659262362471","0.049945003259832","3"
"3 on Scale 1 to 10","1988","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","general elemantary","West Germany","112","0.0306104947441944","0.0241392420036634","0.0370817474847254","3"
"3 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","middle vocational","West Germany","212","0.0424526196822962","0.0367128917904302","0.0481923475741622","3"
"3 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","vocational + Abi","West Germany","14","","","","3"
"3 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","West Germany","29","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","higher education","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","higher education","West Germany","43","0.0555625917147314","0.0385927844831863","0.0725323989462765","3"
"4 on Scale 1 to 10","1988","in school","West Germany","5","","","","4"
"4 on Scale 1 to 10","1988","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","inadequately","West Germany","54","0.074411736117709","0.0549424504258796","0.0938810218095385","4"
"4 on Scale 1 to 10","1988","general elemantary","West Germany","145","0.048912394633367","0.0408098066751563","0.0570149825915776","4"
"4 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","middle vocational","West Germany","243","0.0459407647320023","0.0399807724106392","0.0519007570533654","4"
"4 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","vocational + Abi","West Germany","11","","","","4"
"4 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","West Germany","28","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","higher education","West Germany","42","0.0549405859936855","0.0380604760500289","0.0718206959373421","4"
"4 on Scale 1 to 10","1988","higher education","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","inadequately","East Germany","","","","","4"
"5 on Scale 1 to 10","1988","general elemantary","West Germany","355","0.134970264341532","0.122134001593393","0.14780652708967","5"
"5 on Scale 1 to 10","1988","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","middle vocational","West Germany","583","0.120739292394026","0.111463691233183","0.130014893554869","5"
"5 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","higher vocational","West Germany","68","0.125158380062854","0.0972750818725842","0.153041678253125","5"
"5 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","higher education","West Germany","100","0.14146235396439","0.115645745817207","0.167278962111574","5"
"5 on Scale 1 to 10","1988","higher education","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","in school","West Germany","16","","","","5"
"5 on Scale 1 to 10","1988","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","inadequately","West Germany","94","0.129072969066138","0.10419992640175","0.153946011730525","5"
"5 on Scale 1 to 10","1988","vocational + Abi","West Germany","32","0.10964367335714","0.0723753442457754","0.146912002468505","5"
"5 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","5"
"6 on Scale 1 to 10","1988","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","in school","West Germany","13","","","","6"
"6 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","middle vocational","West Germany","463","0.0922485912734504","0.0840105823632331","0.100486600183668","6"
"6 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","inadequately","West Germany","70","0.079231897462121","0.0591943049257878","0.0992694899984542","6"
"6 on Scale 1 to 10","1988","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","general elemantary","West Germany","222","0.0765427949597705","0.0665551159594991","0.0865304739600419","6"
"6 on Scale 1 to 10","1988","vocational + Abi","West Germany","26","","","","6"
"6 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","higher education","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","higher vocational","West Germany","56","0.101010239853673","0.0756175018271211","0.126402977880224","6"
"6 on Scale 1 to 10","1988","higher education","West Germany","66","0.089193188226797","0.0680788220007542","0.11030755445284","6"
"6 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","6"
"7 on Scale 1 to 10","1988","in school","West Germany","31","0.175522744493294","0.116761471836014","0.234284017150574","7"
"7 on Scale 1 to 10","1988","in school","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","inadequately","West Germany","126","0.176233025651018","0.147966904453084","0.204499146848952","7"
"7 on Scale 1 to 10","1988","vocational + Abi","West Germany","38","0.178594779259959","0.13290918083432","0.224280377685597","7"
"7 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","middle vocational","West Germany","678","0.135320623255481","0.125582652514934","0.145058593996028","7"
"7 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","higher vocational","West Germany","82","0.139075143405184","0.109917203257587","0.168233083552782","7"
"7 on Scale 1 to 10","1988","higher education","West Germany","92","0.137532954355467","0.112019238642862","0.163046670068072","7"
"7 on Scale 1 to 10","1988","higher education","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","1988","general elemantary","West Germany","387","0.130618333611356","0.117958985606281","0.143277681616431","7"
"7 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","7"
"8 on Scale 1 to 10","1988","inadequately","West Germany","131","0.205491456040809","0.175515948147339","0.23546696393428","8"
"8 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","middle vocational","West Germany","1073","0.22540927136017","0.213513819193218","0.237304723527123","8"
"8 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","vocational + Abi","West Germany","66","0.241717822205272","0.190651336726191","0.292784307684354","8"
"8 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","higher vocational","West Germany","114","0.204405715915383","0.17042427395727","0.238387157873496","8"
"8 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","in school","West Germany","33","0.19033461064689","0.129696337568448","0.250972883725332","8"
"8 on Scale 1 to 10","1988","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","inadequately","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","general elemantary","West Germany","569","0.21174805989824","0.196400254826895","0.227095864969584","8"
"8 on Scale 1 to 10","1988","higher education","West Germany","149","0.213611328721362","0.183249366471826","0.243973290970898","8"
"8 on Scale 1 to 10","1988","higher education","East Germany","","","","","8"
"9 on Scale 1 to 10","1988","in school","West Germany","21","","","","9"
"9 on Scale 1 to 10","1988","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","inadequately","West Germany","56","0.085005174081493","0.0643155605038666","0.105694787659119","9"
"9 on Scale 1 to 10","1988","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","general elemantary","West Germany","278","0.109510443590688","0.0977791415941228","0.121241745587253","9"
"9 on Scale 1 to 10","1988","general elemantary","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","middle vocational","West Germany","514","0.115801009644065","0.106691602768088","0.124910416520043","9"
"9 on Scale 1 to 10","1988","middle vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","vocational + Abi","West Germany","29","","","","9"
"9 on Scale 1 to 10","1988","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","higher vocational","West Germany","58","0.119284915404917","0.0919725106801169","0.146597320129716","9"
"9 on Scale 1 to 10","1988","higher vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","higher education","West Germany","77","0.11254085511076","0.0891294025190843","0.135952307702435","9"
"9 on Scale 1 to 10","1988","higher education","East Germany","","","","","9"
"0 Completely dissatisfied","1989","higher vocational","West Germany","5","","","","0"
"0 Completely dissatisfied","1989","vocational + Abi","West Germany","4","","","","0"
"0 Completely dissatisfied","1989","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1989","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1989","inadequately","West Germany","11","","","","0"
"0 Completely dissatisfied","1989","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1989","general elemantary","West Germany","25","","","","0"
"0 Completely dissatisfied","1989","general elemantary","East Germany","","","","","0"
"0 Completely dissatisfied","1989","middle vocational","West Germany","49","0.00883382450129118","0.00613386707650662","0.0115337819260757","0"
"0 Completely dissatisfied","1989","middle vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1989","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1989","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1989","higher education","West Germany","6","","","","0"
"0 Completely dissatisfied","1989","higher education","East Germany","","","","","0"
"1 on Scale 1 to 10","1989","middle vocational","West Germany","53","0.0100286079941517","0.00715358749201786","0.0129036284962856","1"
"1 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1989","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","inadequately","West Germany","7","","","","1"
"1 on Scale 1 to 10","1989","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","general elemantary","West Germany","37","0.00983913557776289","0.00602161020407735","0.0136566609514484","1"
"1 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","higher education","West Germany","16","","","","1"
"1 on Scale 1 to 10","1989","vocational + Abi","West Germany","3","","","","1"
"1 on Scale 1 to 10","1989","higher vocational","West Germany","6","","","","1"
"1 on Scale 1 to 10","1989","higher education","East Germany","","","","","1"
"10 Completely satisfied","1989","in school","West Germany","37","0.233506195229702","0.17082567462763","0.296186715831775","10"
"10 Completely satisfied","1989","in school","East Germany","","","","","10"
"10 Completely satisfied","1989","inadequately","West Germany","82","0.174701432538309","0.145533115254202","0.203869749822417","10"
"10 Completely satisfied","1989","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1989","general elemantary","West Germany","430","0.199522337307593","0.184065488747605","0.214979185867581","10"
"10 Completely satisfied","1989","general elemantary","East Germany","","","","","10"
"10 Completely satisfied","1989","middle vocational","West Germany","669","0.163162139342644","0.152500115442167","0.173824163243121","10"
"10 Completely satisfied","1989","middle vocational","East Germany","","","","","10"
"10 Completely satisfied","1989","vocational + Abi","West Germany","55","0.204024219581697","0.157401464684616","0.250646974478779","10"
"10 Completely satisfied","1989","vocational + Abi","East Germany","","","","","10"
"10 Completely satisfied","1989","higher vocational","West Germany","69","0.153276999060713","0.122193320202565","0.18436067791886","10"
"10 Completely satisfied","1989","higher vocational","East Germany","","","","","10"
"10 Completely satisfied","1989","higher education","West Germany","74","0.125850831475023","0.101227176287168","0.150474486662878","10"
"10 Completely satisfied","1989","higher education","East Germany","","","","","10"
"2 on Scale 1 to 10","1989","higher education","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","in school","West Germany","2","","","","2"
"2 on Scale 1 to 10","1989","general elemantary","West Germany","86","0.024183682747032","0.0182421863546246","0.0301251791394394","2"
"2 on Scale 1 to 10","1989","vocational + Abi","West Germany","5","","","","2"
"2 on Scale 1 to 10","1989","higher education","West Germany","28","","","","2"
"2 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","inadequately","West Germany","20","","","","2"
"2 on Scale 1 to 10","1989","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","middle vocational","West Germany","142","0.0295549387046361","0.0246683047930839","0.0344415726161883","2"
"2 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","higher vocational","West Germany","18","","","","2"
"3 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","in school","West Germany","4","","","","3"
"3 on Scale 1 to 10","1989","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","higher education","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","inadequately","West Germany","28","","","","3"
"3 on Scale 1 to 10","1989","vocational + Abi","West Germany","15","","","","3"
"3 on Scale 1 to 10","1989","higher vocational","West Germany","29","","","","3"
"3 on Scale 1 to 10","1989","middle vocational","West Germany","212","0.0435435156978664","0.0376550296641642","0.0494320017315686","3"
"3 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","higher education","West Germany","55","0.0725966509933337","0.0533336332300976","0.0918596687565699","3"
"3 on Scale 1 to 10","1989","general elemantary","West Germany","133","0.0405114108323024","0.0328860715421634","0.0481367501224415","3"
"3 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","3"
"4 on Scale 1 to 10","1989","inadequately","West Germany","55","0.0682481696382166","0.0488771166889292","0.0876192225875041","4"
"4 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","higher vocational","West Germany","22","","","","4"
"4 on Scale 1 to 10","1989","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","general elemantary","West Germany","121","0.0378309058812918","0.0304518694735332","0.0452099422890503","4"
"4 on Scale 1 to 10","1989","in school","West Germany","7","","","","4"
"4 on Scale 1 to 10","1989","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","middle vocational","West Germany","262","0.0508375809542838","0.0444992924749504","0.0571758694336172","4"
"4 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","vocational + Abi","West Germany","19","","","","4"
"4 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","higher education","West Germany","48","0.0646984789393444","0.046436217425253","0.0829607404534358","4"
"4 on Scale 1 to 10","1989","higher education","East Germany","","","","","4"
"5 on Scale 1 to 10","1989","higher education","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","middle vocational","West Germany","551","0.111153559036628","0.102084038024378","0.120223080048879","5"
"5 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","higher education","West Germany","80","0.10828806260867","0.0852187696525355","0.131357355564805","5"
"5 on Scale 1 to 10","1989","in school","West Germany","19","","","","5"
"5 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","inadequately","West Germany","94","0.15001449372735","0.12258423100508","0.177444756449619","5"
"5 on Scale 1 to 10","1989","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","general elemantary","West Germany","325","0.122874782125408","0.110177441790541","0.135572122460275","5"
"5 on Scale 1 to 10","1989","vocational + Abi","West Germany","38","0.111878272889022","0.0754099100818282","0.148346635696216","5"
"5 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","higher vocational","West Germany","71","0.140239575921744","0.110279199871278","0.17019995197221","5"
"6 on Scale 1 to 10","1989","vocational + Abi","West Germany","21","","","","6"
"6 on Scale 1 to 10","1989","in school","West Germany","18","","","","6"
"6 on Scale 1 to 10","1989","inadequately","West Germany","75","0.0842936846810669","0.0629517778038166","0.105635591558317","6"
"6 on Scale 1 to 10","1989","higher education","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","middle vocational","West Germany","424","0.0883303360052483","0.0801422388131089","0.0965184331973876","6"
"6 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","higher education","West Germany","60","0.0868127543777799","0.0659100062070587","0.107715502548501","6"
"6 on Scale 1 to 10","1989","general elemantary","West Germany","232","0.0863502896319427","0.0754867252862825","0.0972138539776029","6"
"6 on Scale 1 to 10","1989","higher vocational","West Germany","55","0.110763327176112","0.0836844957178749","0.137842158634349","6"
"6 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","6"
"7 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","in school","West Germany","31","0.148413734309784","0.095741658130505","0.201085810489063","7"
"7 on Scale 1 to 10","1989","higher education","West Germany","101","0.147336532967586","0.121023206569221","0.17364985936595","7"
"7 on Scale 1 to 10","1989","higher education","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","in school","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","higher vocational","West Germany","76","0.130684415056013","0.101602441702378","0.159766388409648","7"
"7 on Scale 1 to 10","1989","general elemantary","West Germany","380","0.135444971856063","0.122209837772769","0.148680105939357","7"
"7 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","middle vocational","West Germany","725","0.151878131787752","0.141522274669259","0.162233988906246","7"
"7 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","vocational + Abi","West Germany","54","0.188792157078037","0.143516455640291","0.234067858515782","7"
"7 on Scale 1 to 10","1989","inadequately","West Germany","112","0.143355032366077","0.116435686509171","0.170274378222982","7"
"7 on Scale 1 to 10","1989","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","7"
"8 on Scale 1 to 10","1989","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","in school","West Germany","33","0.205660489082387","0.145776933121886","0.265544045042888","8"
"8 on Scale 1 to 10","1989","inadequately","West Germany","121","0.179806422264704","0.150306669327343","0.209306175202064","8"
"8 on Scale 1 to 10","1989","inadequately","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","general elemantary","West Germany","531","0.213781607889517","0.197925107211462","0.229638108567572","8"
"8 on Scale 1 to 10","1989","general elemantary","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","vocational + Abi","West Germany","45","0.147197965228105","0.106207564891072","0.188188365565139","8"
"8 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","higher vocational","West Germany","122","0.236046510308883","0.199406508042358","0.272686512575407","8"
"8 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","middle vocational","West Germany","1056","0.237425600514022","0.225147980750697","0.249703220277348","8"
"8 on Scale 1 to 10","1989","middle vocational","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","higher education","West Germany","154","0.225231434408187","0.194219261316591","0.256243607499782","8"
"8 on Scale 1 to 10","1989","higher education","East Germany","","","","","8"
"9 on Scale 1 to 10","1989","higher vocational","East Germany","","","","","9"
"9 on Scale 1 to 10","1989","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1989","higher vocational","West Germany","43","0.0875578132210396","0.0631699712753897","0.111945655166689","9"
"9 on Scale 1 to 10","1989","higher education","West Germany","75","0.108775287256509","0.0856604717365879","0.131890102776429","9"
"9 on Scale 1 to 10","1989","in school","West Germany","24","","","","9"
"9 on Scale 1 to 10","1989","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1989","inadequately","West Germany","46","0.0983178816986764","0.0754460692174291","0.121189694179924","9"
"9 on Scale 1 to 10","1989","inadequately","East Germany","","","","","9"
