"plh0178","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","higher education","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1985","general elemantary","Urban Area","63","0.0238177798307008","0.0176370192293148","0.0299985404320868","2"
"2 on Scale 1 to 10","1985","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1985","higher education","Urban Area","24","","","","2"
"3 on Scale 1 to 10","1985","in school","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1985","in school","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1985","inadequately","Urban Area","41","0.0325153599528323","0.0197016317925825","0.0453290881130821","3"
"3 on Scale 1 to 10","1985","inadequately","Rural Area","","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","Urban Area","105","0.0390686181650789","0.0312147057950604","0.0469225305350973","3"
"3 on Scale 1 to 10","1985","general elemantary","Rural Area","26","","","","3"
"3 on Scale 1 to 10","1985","middle vocational","Urban Area","166","0.0373296459212854","0.0314949477370639","0.0431643441055068","3"
"3 on Scale 1 to 10","1985","middle vocational","Rural Area","44","0.0344405071249023","0.0236933198841963","0.0451876943656082","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Urban Area","13","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Urban Area","18","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","higher education","Urban Area","35","0.0523115701958186","0.0350615435090405","0.0695615968825967","3"
"3 on Scale 1 to 10","1985","higher education","Rural Area","6","","","","3"
"4 on Scale 1 to 10","1985","general elemantary","Rural Area","24","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","Urban Area","178","0.0395789206731168","0.0335780332868035","0.0455798080594301","4"
"4 on Scale 1 to 10","1985","in school","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1985","inadequately","Urban Area","30","0.034823135316024","0.0215782997560703","0.0480679708759777","4"
"4 on Scale 1 to 10","1985","inadequately","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","Urban Area","120","0.0408983813923212","0.0328703102974523","0.0489264524871901","4"
"4 on Scale 1 to 10","1985","higher vocational","Urban Area","22","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","Rural Area","9","","","","4"
"4 on Scale 1 to 10","1985","higher education","Urban Area","36","0.0456412400708148","0.0294718866407708","0.0618105935008588","4"
"4 on Scale 1 to 10","1985","higher education","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1985","in school","Urban Area","4","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","Rural Area","45","0.0380782457186307","0.0267990309323899","0.0493574605048716","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Urban Area","13","","","","4"
"5 on Scale 1 to 10","1985","in school","Urban Area","12","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","Rural Area","128","0.112402861109451","0.0937876846530886","0.131018037565813","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Rural Area","4","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","Urban Area","457","0.103846478750932","0.0944570373250212","0.113235920176843","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Urban Area","21","","","","5"
"5 on Scale 1 to 10","1985","in school","Rural Area","2","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","Rural Area","10","","","","5"
"5 on Scale 1 to 10","1985","higher education","Urban Area","75","0.122658238958623","0.0972431948596651","0.148073283057581","5"
"5 on Scale 1 to 10","1985","higher education","Rural Area","8","","","","5"
"5 on Scale 1 to 10","1985","inadequately","Urban Area","94","0.124607699680293","0.100747010446265","0.148468388914322","5"
"5 on Scale 1 to 10","1985","inadequately","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1985","general elemantary","Urban Area","261","0.103180397461271","0.0908500026665129","0.115510792256029","5"
"5 on Scale 1 to 10","1985","general elemantary","Rural Area","80","0.103210586935096","0.0808794576295539","0.125541716240637","5"
"5 on Scale 1 to 10","1985","higher vocational","Urban Area","48","0.0914646367223561","0.0659407048941264","0.116988568550586","5"
"6 on Scale 1 to 10","1985","in school","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1985","in school","Urban Area","9","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Rural Area","4","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Urban Area","197","0.0729903424943547","0.0624464573207514","0.083534227667958","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1985","higher education","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Urban Area","63","0.0916649841904476","0.0708184459861245","0.112511522394771","6"
"6 on Scale 1 to 10","1985","middle vocational","Rural Area","98","0.0834903989718676","0.0671877827437856","0.0997930151999496","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Urban Area","15","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Rural Area","64","0.0774166171926278","0.0578000398321237","0.097033194553132","6"
"6 on Scale 1 to 10","1985","middle vocational","Urban Area","324","0.0761967122225131","0.0680306905198269","0.0843627339251994","6"
"6 on Scale 1 to 10","1985","higher vocational","Urban Area","35","0.0688407982134738","0.0464234122413363","0.0912581841856112","6"
"6 on Scale 1 to 10","1985","higher vocational","Rural Area","13","","","","6"
"6 on Scale 1 to 10","1985","higher education","Urban Area","67","0.0981874650571685","0.0751335726625174","0.12124135745182","6"
"7 on Scale 1 to 10","1985","inadequately","Urban Area","108","0.160283583522142","0.133779058396294","0.18678810864799","7"
"7 on Scale 1 to 10","1985","in school","Rural Area","6","","","","7"
"7 on Scale 1 to 10","1985","in school","Urban Area","29","","","","7"
"7 on Scale 1 to 10","1985","inadequately","Rural Area","13","","","","7"
"7 on Scale 1 to 10","1985","general elemantary","Urban Area","271","0.120307538512748","0.107120790922042","0.133494286103454","7"
"7 on Scale 1 to 10","1985","general elemantary","Rural Area","112","0.157025539356628","0.130320348780971","0.183730729932286","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Rural Area","3","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","Urban Area","78","0.154976721347665","0.122934868474748","0.187018574220582","7"
"7 on Scale 1 to 10","1985","higher education","Urban Area","95","0.14778312592382","0.120288640700095","0.175277611147545","7"
"7 on Scale 1 to 10","1985","higher education","Rural Area","13","","","","7"
"7 on Scale 1 to 10","1985","middle vocational","Urban Area","567","0.138774710641336","0.128134108277402","0.149415313005271","7"
"7 on Scale 1 to 10","1985","middle vocational","Rural Area","131","0.116865036353118","0.0979317341780228","0.135798338528213","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Urban Area","30","0.129808383526313","0.0866535993611663","0.172963167691459","7"
"7 on Scale 1 to 10","1985","higher vocational","Rural Area","23","","","","7"
"8 on Scale 1 to 10","1985","general elemantary","Urban Area","464","0.199175724795616","0.182986999434741","0.215364450156492","8"
"8 on Scale 1 to 10","1985","higher vocational","Rural Area","28","","","","8"
"8 on Scale 1 to 10","1985","inadequately","Rural Area","24","","","","8"
"8 on Scale 1 to 10","1985","higher vocational","Urban Area","112","0.2373364706659","0.199666196557124","0.275006744774676","8"
"8 on Scale 1 to 10","1985","in school","Urban Area","34","0.24619816738144","0.177257820560209","0.31513851420267","8"
"8 on Scale 1 to 10","1985","in school","Rural Area","6","","","","8"
"8 on Scale 1 to 10","1985","inadequately","Urban Area","141","0.199110071851769","0.17026031120026","0.227959832503279","8"
"8 on Scale 1 to 10","1985","general elemantary","Rural Area","143","0.216834904896645","0.186587049748932","0.247082760044359","8"
"8 on Scale 1 to 10","1985","middle vocational","Urban Area","853","0.211372425116623","0.198805969374492","0.223938880858754","8"
"8 on Scale 1 to 10","1985","middle vocational","Rural Area","242","0.220112889672624","0.195694943250771","0.244530836094477","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Rural Area","6","","","","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Urban Area","44","0.194521732427295","0.143696296932651","0.245347167921939","8"
"8 on Scale 1 to 10","1985","higher education","Urban Area","114","0.181481066635586","0.151621181661534","0.211340951609638","8"
"8 on Scale 1 to 10","1985","higher education","Rural Area","21","","","","8"
"9 on Scale 1 to 10","1985","general elemantary","Rural Area","75","0.115990147069466","0.0924861118925586","0.139494182246372","9"
"9 on Scale 1 to 10","1985","middle vocational","Urban Area","452","0.109239967638236","0.0996388054889089","0.118841129787564","9"
"9 on Scale 1 to 10","1985","middle vocational","Rural Area","104","0.0969829116903694","0.0795421229603397","0.114423700420399","9"
"9 on Scale 1 to 10","1985","in school","Urban Area","24","","","","9"
"9 on Scale 1 to 10","1985","in school","Rural Area","5","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","Urban Area","262","0.128397850183704","0.114837719965016","0.141957980402392","9"
"9 on Scale 1 to 10","1985","higher education","Urban Area","80","0.122106937640344","0.0967411073607933","0.147472767919895","9"
"9 on Scale 1 to 10","1985","inadequately","Urban Area","70","0.0876725745162753","0.0672403134514671","0.108104835581084","9"
"9 on Scale 1 to 10","1985","inadequately","Rural Area","12","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Urban Area","30","0.113192365511161","0.0725111978258213","0.153873533196501","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Rural Area","7","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","Urban Area","51","0.106311884429959","0.0790199731710836","0.133603795688834","9"
"9 on Scale 1 to 10","1985","higher vocational","Rural Area","12","","","","9"
"9 on Scale 1 to 10","1985","higher education","Rural Area","17","","","","9"
"0 Completely dissatisfied","1986","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","inadequately","Urban Area","12","","","","0"
"0 Completely dissatisfied","1986","inadequately","Rural Area","4","","","","0"
"0 Completely dissatisfied","1986","general elemantary","Urban Area","33","0.0140569634248024","0.00916751744858108","0.0189464094010237","0"
"0 Completely dissatisfied","1986","general elemantary","Rural Area","9","","","","0"
"0 Completely dissatisfied","1986","middle vocational","Urban Area","51","0.0100635123263945","0.00694376232272174","0.0131832623300673","0"
"0 Completely dissatisfied","1986","middle vocational","Rural Area","16","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Urban Area","5","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Urban Area","7","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","higher education","Urban Area","6","","","","0"
"0 Completely dissatisfied","1986","higher education","Rural Area","2","","","","0"
"1 on Scale 1 to 10","1986","higher education","Urban Area","10","","","","1"
"1 on Scale 1 to 10","1986","in school","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1986","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Urban Area","33","0.00993587434812233","0.005816581289553","0.0140551674066916","1"
"1 on Scale 1 to 10","1986","middle vocational","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","higher education","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Urban Area","48","0.0120426980454253","0.00863334227521969","0.015452053815631","1"
"10 Completely satisfied","1986","in school","Urban Area","37","0.2103357055147","0.148150958637213","0.272520452392188","10"
"10 Completely satisfied","1986","in school","Rural Area","2","","","","10"
"10 Completely satisfied","1986","inadequately","Rural Area","16","","","","10"
"10 Completely satisfied","1986","general elemantary","Urban Area","442","0.232169403927822","0.214633700877943","0.249705106977702","10"
"10 Completely satisfied","1986","general elemantary","Rural Area","174","0.267022327006319","0.233795130783827","0.300249523228811","10"
"10 Completely satisfied","1986","middle vocational","Urban Area","717","0.205989974512727","0.19334909268466","0.218630856340793","10"
"10 Completely satisfied","1986","middle vocational","Rural Area","207","0.216378525026307","0.191578029770243","0.241179020282371","10"
"10 Completely satisfied","1986","vocational + Abi","Urban Area","53","0.251977853649922","0.196112505099362","0.307843202200481","10"
"10 Completely satisfied","1986","vocational + Abi","Rural Area","5","","","","10"
"10 Completely satisfied","1986","higher vocational","Urban Area","82","0.195566121323864","0.159359365276361","0.231772877371367","10"
"10 Completely satisfied","1986","higher vocational","Rural Area","16","","","","10"
"10 Completely satisfied","1986","higher education","Urban Area","78","0.140885849587425","0.11369755968266","0.168074139492191","10"
"10 Completely satisfied","1986","higher education","Rural Area","18","","","","10"
"10 Completely satisfied","1986","inadequately","Urban Area","86","0.149607410007888","0.122778718620895","0.176436101394882","10"
"2 on Scale 1 to 10","1986","in school","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1986","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Urban Area","39","0.0583266363115342","0.0406988891524871","0.0759543834705813","2"
"2 on Scale 1 to 10","1986","general elemantary","Urban Area","62","0.021530653116336","0.0155024178006542","0.0275588884320177","2"
"2 on Scale 1 to 10","1986","general elemantary","Rural Area","15","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","Urban Area","99","0.0225991928571617","0.0179537818217932","0.0272446038925301","2"
"2 on Scale 1 to 10","1986","middle vocational","Rural Area","24","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Urban Area","6","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","higher education","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","higher education","Urban Area","26","","","","2"
"3 on Scale 1 to 10","1986","in school","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1986","in school","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1986","inadequately","Urban Area","49","0.0583945229640877","0.0407571560649954","0.0760318898631801","3"
"3 on Scale 1 to 10","1986","inadequately","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Rural Area","27","","","","3"
"3 on Scale 1 to 10","1986","middle vocational","Urban Area","161","0.034076563768855","0.0284058126710756","0.0397473148666344","3"
"3 on Scale 1 to 10","1986","middle vocational","Rural Area","55","0.0530194117166902","0.0395239389968005","0.06651488443658","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Rural Area","4","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Urban Area","101","0.0399585637672394","0.031823931848443","0.0480931956860359","3"
"3 on Scale 1 to 10","1986","higher education","Urban Area","38","0.057707238961417","0.039483778723033","0.0759306991998011","3"
"3 on Scale 1 to 10","1986","higher education","Rural Area","7","","","","3"
"4 on Scale 1 to 10","1986","inadequately","Urban Area","47","0.0551712181741663","0.037998223005325","0.0723442133430076","4"
"4 on Scale 1 to 10","1986","inadequately","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1986","general elemantary","Urban Area","115","0.040609105730966","0.032411302469294","0.048806908992638","4"
"4 on Scale 1 to 10","1986","general elemantary","Rural Area","39","0.0514560884047882","0.0348632134664075","0.0680489633431688","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Urban Area","9","","","","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","Urban Area","30","0.0577836575340006","0.0364838608154754","0.0790834542525259","4"
"4 on Scale 1 to 10","1986","higher vocational","Rural Area","12","","","","4"
"4 on Scale 1 to 10","1986","higher education","Urban Area","35","0.0443998233956462","0.0283025803883045","0.060497066402988","4"
"4 on Scale 1 to 10","1986","higher education","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1986","in school","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1986","middle vocational","Urban Area","200","0.0494027879389147","0.0426292536503525","0.056176322227477","4"
"4 on Scale 1 to 10","1986","middle vocational","Rural Area","52","0.0446150119018421","0.0321804690299651","0.0570495547737191","4"
"4 on Scale 1 to 10","1986","in school","Urban Area","7","","","","4"
"5 on Scale 1 to 10","1986","middle vocational","Urban Area","459","0.113723434432739","0.103800252521132","0.123646616344346","5"
"5 on Scale 1 to 10","1986","general elemantary","Rural Area","70","0.0879171825146377","0.0666490893987497","0.109185275630526","5"
"5 on Scale 1 to 10","1986","in school","Urban Area","14","","","","5"
"5 on Scale 1 to 10","1986","middle vocational","Rural Area","117","0.108583128229844","0.0898451939902263","0.127321062469461","5"
"5 on Scale 1 to 10","1986","inadequately","Urban Area","91","0.126417234327383","0.101421357547514","0.151413111107252","5"
"5 on Scale 1 to 10","1986","inadequately","Rural Area","12","","","","5"
"5 on Scale 1 to 10","1986","higher vocational","Urban Area","51","0.0998336662377786","0.0724685358635912","0.127198796611966","5"
"5 on Scale 1 to 10","1986","higher vocational","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1986","higher education","Urban Area","69","0.0978468818062113","0.0746282625140934","0.121065501098329","5"
"5 on Scale 1 to 10","1986","higher education","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1986","general elemantary","Urban Area","269","0.110053431691323","0.0970555750240411","0.123051288358605","5"
"5 on Scale 1 to 10","1986","in school","Rural Area","1","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Urban Area","26","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Rural Area","6","","","","5"
"6 on Scale 1 to 10","1986","inadequately","Urban Area","65","0.102522771636491","0.0797070036328452","0.125338539640137","6"
"6 on Scale 1 to 10","1986","in school","Urban Area","9","","","","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1986","in school","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Rural Area","100","0.0954703337264612","0.0777714555933021","0.11316921185962","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Urban Area","17","","","","6"
"6 on Scale 1 to 10","1986","inadequately","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1986","higher education","Rural Area","15","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Urban Area","309","0.0742779074504548","0.0660817275782162","0.0824740873226935","6"
"6 on Scale 1 to 10","1986","general elemantary","Rural Area","59","0.0867627730194478","0.0656214067468474","0.107904139292048","6"
"6 on Scale 1 to 10","1986","general elemantary","Urban Area","187","0.0876542073526171","0.0759091781018249","0.0993992366034093","6"
"6 on Scale 1 to 10","1986","higher vocational","Urban Area","38","0.0790980448882108","0.0544610802429732","0.103735009533448","6"
"6 on Scale 1 to 10","1986","higher vocational","Rural Area","10","","","","6"
"6 on Scale 1 to 10","1986","higher education","Urban Area","58","0.092513949776584","0.0698703036708004","0.115157595882368","6"
"7 on Scale 1 to 10","1986","inadequately","Urban Area","89","0.116006435485474","0.0919196526659108","0.140093218305038","7"
"7 on Scale 1 to 10","1986","in school","Rural Area","4","","","","7"
"7 on Scale 1 to 10","1986","in school","Urban Area","25","","","","7"
"7 on Scale 1 to 10","1986","inadequately","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1986","general elemantary","Urban Area","274","0.111309363800967","0.0982467786392466","0.124371948962688","7"
"7 on Scale 1 to 10","1986","general elemantary","Rural Area","100","0.148235335495446","0.121547692764438","0.174922978226454","7"
"7 on Scale 1 to 10","1986","middle vocational","Urban Area","566","0.137410392223886","0.126649377221415","0.148171407226358","7"
"7 on Scale 1 to 10","1986","middle vocational","Rural Area","156","0.132847904060695","0.112405823122012","0.153289984999378","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Urban Area","29","","","","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Rural Area","9","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Urban Area","56","0.125858050510588","0.0955799163030039","0.156136184718172","7"
"7 on Scale 1 to 10","1986","higher education","Urban Area","109","0.17709215591721","0.14725908009603","0.206925231738389","7"
"7 on Scale 1 to 10","1986","higher education","Rural Area","16","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Rural Area","29","","","","7"
"8 on Scale 1 to 10","1986","inadequately","Rural Area","17","","","","8"
"8 on Scale 1 to 10","1986","general elemantary","Urban Area","462","0.209165176386991","0.192273390593061","0.226056962180921","8"
"8 on Scale 1 to 10","1986","higher vocational","Rural Area","26","","","","8"
"8 on Scale 1 to 10","1986","in school","Urban Area","38","0.24822159756819","0.182308636154387","0.314134558981994","8"
"8 on Scale 1 to 10","1986","in school","Rural Area","8","","","","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Rural Area","11","","","","8"
"8 on Scale 1 to 10","1986","inadequately","Urban Area","117","0.169668677183106","0.14143680029917","0.197900554067042","8"
"8 on Scale 1 to 10","1986","general elemantary","Rural Area","116","0.185679865773699","0.156475046149125","0.214884685398272","8"
"8 on Scale 1 to 10","1986","middle vocational","Urban Area","874","0.222766427851114","0.2097604807713","0.235772374930927","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Urban Area","55","0.260317297792164","0.203852426357428","0.316782169226901","8"
"8 on Scale 1 to 10","1986","higher vocational","Urban Area","101","0.217439372564528","0.179784106700835","0.25509463842822","8"
"8 on Scale 1 to 10","1986","middle vocational","Rural Area","235","0.224441593715315","0.199313529243664","0.249569658186966","8"
"8 on Scale 1 to 10","1986","higher education","Urban Area","128","0.208712204694044","0.176953416361027","0.24047099302706","8"
"8 on Scale 1 to 10","1986","higher education","Rural Area","21","","","","8"
"9 on Scale 1 to 10","1986","general elemantary","Urban Area","249","0.123557256452813","0.109889920005708","0.137224592899919","9"
"9 on Scale 1 to 10","1986","middle vocational","Rural Area","89","0.0831143865788339","0.0664880797023942","0.0997406934552737","9"
"9 on Scale 1 to 10","1986","higher education","Urban Area","72","0.117606566440006","0.0924315543674337","0.142781578512578","9"
"9 on Scale 1 to 10","1986","in school","Urban Area","25","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Rural Area","16","","","","9"
"9 on Scale 1 to 10","1986","general elemantary","Rural Area","64","0.0961224274744629","0.0739842581250487","0.118260596823877","9"
"9 on Scale 1 to 10","1986","higher vocational","Urban Area","50","0.118081599404528","0.0886236207056779","0.147539578103378","9"
"9 on Scale 1 to 10","1986","higher vocational","Rural Area","13","","","","9"
"9 on Scale 1 to 10","1986","in school","Rural Area","3","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Urban Area","71","0.140725964212525","0.114570275203926","0.166881653221125","9"
"9 on Scale 1 to 10","1986","middle vocational","Urban Area","448","0.117647108592328","0.107576560169757","0.127717657014899","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Urban Area","21","","","","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Rural Area","4","","","","9"
