"plh0178","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","124","0.137940585170468","0.115633574137902","0.160247596203035","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","208","0.141124095083666","0.123696285417819","0.158551904749512","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","178","0.124047292376354","0.107557018241943","0.140537566510766","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","106","0.142592473392333","0.118210071112929","0.166974875671737","7"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","281","0.193693615687166","0.173910954364457","0.213476277009876","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","280","0.188647994502494","0.169076470065415","0.208219518939573","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","158","0.171746916221207","0.147147193010227","0.196346639432187","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Female","164","0.203971453543883","0.175890693020163","0.232052214067603","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Male","264","0.19364574826377","0.172551207842602","0.214740288684938","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Female","272","0.196924334725509","0.175663692304705","0.218184977146313","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","190","0.192060254538155","0.166578167953413","0.217542341122896","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","134","0.16680158882388","0.140805449642924","0.192797728004837","8"
"8 on Scale 1 to 10","1984","Single parent ","Male","47","0.245872429960951","0.185742277663584","0.306002582258318","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","223","0.217081443754719","0.192437313087588","0.241725574421849","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Male","107","0.217745466095036","0.182806157941842","0.25268477424823","8"
"8 on Scale 1 to 10","1984","Single parent ","Female","70","0.174741956674066","0.136560739170453","0.212923174177679","8"
"9 on Scale 1 to 10","1984","Single parent ","Male","22","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Female","166","0.12735462209878","0.109531872366112","0.145177371831447","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","129","0.110433301659233","0.0916970312630478","0.129169572055418","9"
"9 on Scale 1 to 10","1984","Single parent ","Female","43","0.120776774980877","0.0880127247634991","0.153540825198254","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","152","0.105945864011165","0.0905495126725376","0.121342215349793","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Male","54","0.0964995322014327","0.0715022673849833","0.121496797017882","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Female","89","0.114589789309388","0.092392237784786","0.13678734083399","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Male","142","0.10823429899997","0.0916494706295614","0.124819127370378","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","168","0.115503690228932","0.0995035806821909","0.131503799775674","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","102","0.12132045196046","0.100025018489242","0.142615885431678","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","105","0.120904484999714","0.0998149993277546","0.141993970671673","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","70","0.0998325879348401","0.0789284456236612","0.120736730246019","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","8","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","8","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","6","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","3","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","9","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","18","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","24","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","11","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","19","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","10","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","13","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","3","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","5","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","6","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","22","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","3","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","6","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","16","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","8","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","14","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","106","0.243421344177011","0.204582344099611","0.28226034425441","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","238","0.357284575903712","0.321911727919618","0.392657423887806","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","339","0.304104152114161","0.278119425909495","0.330088878318828","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","307","0.270028517545961","0.244960942103568","0.295096092988353","10"
"10 Completely satisfied","1985","Single parent ","Male","29","","","","10"
"10 Completely satisfied","1985","Single parent ","Female","72","0.194943113502944","0.153675087672816","0.236211139333073","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","218","0.168439571557502","0.148371121446853","0.18850802166815","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","228","0.17719492928813","0.156704818772784","0.197685039803476","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","205","0.1904441745849","0.167292937658256","0.213595411511544","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","184","0.206638000062265","0.180388817366362","0.232887182758167","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","158","0.185508855041248","0.158556283505703","0.212461426576793","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","118","0.173567564375583","0.145080272491265","0.202054856259902","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","50","0.0374238682465665","0.0272464705857683","0.0476012659073648","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","16","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","30","0.0229544909750249","0.0144953536122443","0.0314136283378056","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","25","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","8","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","57","0.0359742756394764","0.0259809390186968","0.045967612260256","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","26","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","41","0.0363602186054787","0.0242250561080318","0.0484953811029256","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","23","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","24","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","16","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","15","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","21","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","6","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","44","0.0347736932714015","0.0244295494068779","0.0451178371359251","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","25","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","35","0.0247853048844663","0.0160035340698459","0.0335670756990867","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","33","0.0460081347857264","0.0302500710375761","0.0617661985338768","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","70","0.0505566780817729","0.0388085506387373","0.0623048055248085","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","65","0.0410377047932831","0.0303922928075794","0.0516831167789868","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","45","0.0404657644352499","0.0288475051646839","0.0520840237058159","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","44","0.0368423834196207","0.0246300814671368","0.0490546853721046","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","31","0.0457585156490308","0.0312694689602731","0.0602475623377886","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","12","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","47","0.0370014429609899","0.0263434184143698","0.0476594675076101","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","17","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","22","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","15","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","78","0.0575573125279317","0.0450684584782237","0.0700461665776397","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","81","0.0572875841103358","0.0448169067418321","0.0697582614788395","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","58","0.0506865637616899","0.0377530005276382","0.0636201269957416","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","43","0.0412471776041294","0.0283550249519865","0.0541393302562723","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","36","0.025947864275959","0.0169678555673808","0.0349278729845372","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","23","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","28","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","112","0.0879530500526679","0.0719549319879011","0.103951168117435","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","43","0.0590617845416201","0.041660257180301","0.0764633119029391","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","28","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","47","0.125933371858755","0.0913721454181635","0.160494598299346","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","167","0.122430191291175","0.104853789866441","0.140006592715909","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","182","0.137847273256517","0.119347714532097","0.156346831980937","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","98","0.0897326828729001","0.0728816411749874","0.106583724570813","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","90","0.105268115966996","0.0853719280020701","0.125164303931923","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","95","0.130548587420501","0.107188016712748","0.153909158128254","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","87","0.114668609537607","0.0907030039042371","0.138634215170977","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","129","0.100865049728995","0.0838615875092836","0.117868511948707","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","57","0.127306968706083","0.0971409141371674","0.157473023274999","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","46","0.0588962996167622","0.0415176399726694","0.076274959260855","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","123","0.086140166993749","0.0710840553840116","0.101196278603486","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","106","0.0827138447841602","0.0671550350048874","0.0982726545634329","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","71","0.114454400290906","0.0905082934631904","0.138400507118621","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","71","0.0737684334345725","0.0556437775112052","0.0918930893579399","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","27","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","127","0.0919069329262395","0.0764157643997489","0.10739810145273","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","78","0.072208392174707","0.0569472861562106","0.0874694981932034","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","68","0.0738318890548285","0.0568790712278237","0.0907847068818333","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","27","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","98","0.0751362513120031","0.0602523011267841","0.0900202014972221","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","11","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","60","0.133134147182837","0.102388591417901","0.163879702947772","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","51","0.140274610299056","0.104098999569903","0.176450221028209","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","148","0.121181413533447","0.102748139846672","0.139614687220221","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","156","0.126579493745327","0.107805877470639","0.145353110020015","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","28","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","77","0.108383036178151","0.0854361717212294","0.131329900635073","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","188","0.150913600846377","0.131718738811584","0.17010846288117","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","172","0.132852221219609","0.114638396861743","0.151066045577476","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","189","0.170921089788463","0.148725703261868","0.193116476315058","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","133","0.147733609581996","0.124729664147789","0.170737555016203","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","119","0.153627872695045","0.128624972564734","0.178630772825355","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","84","0.119172664828357","0.0948031478530911","0.143542181803622","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","277","0.201708651071997","0.180191348052493","0.2232259540915","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","248","0.211988171368398","0.1889113095174","0.235065033219396","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","32","0.180853350204796","0.125539265843254","0.236167434566337","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","255","0.201905984469069","0.180364689920948","0.22344727901719","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","246","0.204221388814498","0.181450415662525","0.226992361966471","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","144","0.208092834337325","0.178127492824615","0.238058175850035","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","65","0.18812250950944","0.147411479341239","0.228833539677641","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","243","0.230489923171221","0.205658587586802","0.25532125875564","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","145","0.221049817346166","0.189838426239112","0.25226120845322","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","159","0.181006445173558","0.156045429395654","0.205967460951462","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","99","0.204440134626865","0.16794111649209","0.24093915276164","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","187","0.247143131385921","0.217233904834641","0.277052357937201","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Female","139","0.116902514903925","0.0987611140919571","0.135043915715892","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","125","0.0984011812694302","0.0824174930608503","0.11438486947801","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Female","87","0.123113030026338","0.0988593663471372","0.147366693705538","9"
"9 on Scale 1 to 10","1985","Single parent ","Male","26","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","127","0.0994323434247958","0.0833863403098854","0.115478346539706","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","75","0.092928991380562","0.0727977314529789","0.113060251308145","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Male","52","0.109020284797195","0.0808137825912688","0.137226787003122","9"
"9 on Scale 1 to 10","1985","Single parent ","Female","33","0.0957108446126597","0.0650643578199328","0.126357331405387","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","68","0.111119621126587","0.0874805591265325","0.134758683126642","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Male","138","0.115004527703397","0.0969841934895146","0.133024861917279","9"
