"plh0178","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","Not Employed","Couple + C. LE and GT 16","151","0.22933301853442","0.195722321054759","0.262943716014082","10"
"2 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","13","","","","2"
"2 on Scale 1 to 10","1984","Employed","1-pers.-HH","24","","","","2"
"2 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","23","","","","2"
"2 on Scale 1 to 10","1984","Employed","Single parent ","18","","","","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","77","0.03008962199612","0.0229200302378708","0.0372592137543692","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","43","0.0308631842237493","0.021443721791148","0.0402826466563506","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","36","0.0323793973493888","0.0219523531458427","0.042806441552935","2"
"2 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","10","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","41","0.0443194044103629","0.030775632761259","0.0578631760594669","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","16","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","17","","","","2"
"3 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","45","0.036550461576426","0.0254960609491152","0.0476048622037368","3"
"3 on Scale 1 to 10","1984","Employed","1-pers.-HH","34","0.0492478499383965","0.0329118607139769","0.065583839162816","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","23","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","8","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","25","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","Single parent ","9","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","52","0.0446448937402254","0.031053794222042","0.0582359932584088","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","15","","","","3"
"3 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","53","0.0311871370089299","0.0223611626974635","0.0400131113203963","3"
"3 on Scale 1 to 10","1984","Employed","Single parent ","18","","","","3"
"3 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","132","0.0548434034244345","0.045288323103464","0.0643984837454049","3"
"3 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","54","0.0460790431620531","0.0346602257668866","0.0574978605572197","3"
"4 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","20","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","35","0.0361469081989746","0.0238632624966153","0.0484305539013338","4"
"4 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","37","0.0563522473442919","0.0390581334651371","0.0736463612234467","4"
"4 on Scale 1 to 10","1984","Employed","1-pers.-HH","25","","","","4"
"4 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","51","0.0353622866585449","0.0259843510697708","0.0447402222473189","4"
"4 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","11","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","Single parent ","5","","","","4"
"4 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","95","0.0415828018478566","0.0332045303085207","0.0499610733871924","4"
"4 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","25","","","","4"
"4 on Scale 1 to 10","1984","Employed","Single parent ","20","","","","4"
"4 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","50","0.0480261436679561","0.0354303467676641","0.060621940568248","4"
"4 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","42","0.0248892023644402","0.016404322864359","0.0333740818645214","4"
"5 on Scale 1 to 10","1984","Not Employed","Single parent ","23","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","68","0.057039000615501","0.0439282161946893","0.0701497850363126","5"
"5 on Scale 1 to 10","1984","Employed","1-pers.-HH","76","0.103757667362397","0.0807357776445547","0.12677955708024","5"
"5 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","152","0.098614821087205","0.0834763763838601","0.11375326579055","5"
"5 on Scale 1 to 10","1984","Employed","Single parent ","41","0.127517862521136","0.0925234133512854","0.162512311690986","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","272","0.121312310835941","0.107610121417834","0.135014500254047","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","128","0.100060105471474","0.0837164033880707","0.116403807554878","5"
"5 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","108","0.0962447807718887","0.078871242168986","0.113618319374792","5"
"5 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","51","0.0721425601071524","0.0522986202285373","0.0919864999857674","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","111","0.132128458553541","0.109843481609847","0.154413435497234","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","63","0.0895038300843373","0.0680947695121136","0.110912890656561","5"
"5 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","67","0.129540813409317","0.102694270321994","0.15638735649664","5"
"6 on Scale 1 to 10","1984","Not Employed","Single parent ","17","","","","6"
"6 on Scale 1 to 10","1984","Employed","Single parent ","26","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","73","0.0541702531933691","0.0413740014851896","0.0669665049015487","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","83","0.0654199716886148","0.0508540589275813","0.0799858844496483","6"
"6 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","27","","","","6"
"6 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","120","0.0806953274798414","0.066865750860438","0.0945249040992447","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","177","0.0747691353056203","0.0637307260118175","0.0858075445994232","6"
"6 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","117","0.0804059662481337","0.0655959540263412","0.0952159784699262","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","53","0.0521397059258274","0.037509759515558","0.0667696523360967","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","42","0.0560320753657952","0.0387842354676105","0.07327991526398","6"
"6 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","44","0.0737068131783349","0.0528167907147456","0.0945968356419241","6"
"6 on Scale 1 to 10","1984","Employed","1-pers.-HH","50","0.0774719831654207","0.0572892368399954","0.0976547294908461","6"
"7 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","54","0.0762651858595272","0.055907504016149","0.0966228677029054","7"
"7 on Scale 1 to 10","1984","Not Employed","Single parent ","32","0.1343244081698","0.0900619303984479","0.178586885941151","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","104","0.120797069742393","0.0993504404878834","0.142243698996903","7"
"7 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","125","0.104052419041847","0.0867915265166795","0.121313311567014","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","86","0.12828545990229","0.103206264343941","0.153364655460639","7"
"7 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","78","0.136914919449799","0.109431988460536","0.164397850439062","7"
"7 on Scale 1 to 10","1984","Employed","Single parent ","39","0.112929651403785","0.0797235107881764","0.146135792019393","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","282","0.137529620712328","0.123075540011921","0.151983701412736","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","173","0.132207800202094","0.113759786291797","0.150655814112392","7"
"7 on Scale 1 to 10","1984","Employed","1-pers.-HH","82","0.116343265220558","0.0921368453085991","0.140549685132518","7"
"7 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","182","0.120036654841839","0.103534365791065","0.136538943892612","7"
"7 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","152","0.141769863590543","0.121221931506959","0.162317795674126","7"
"8 on Scale 1 to 10","1984","Employed","1-pers.-HH","133","0.207788693098136","0.177158508311243","0.238418877885028","8"
"8 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","298","0.195053438864379","0.17493402671907","0.215172851009688","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","379","0.181374343866289","0.16520282316","0.197545864572577","8"
"8 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","238","0.195478818314115","0.173059910503332","0.217897726124898","8"
"8 on Scale 1 to 10","1984","Not Employed","Single parent ","45","0.195562773215068","0.144079062517658","0.247046483912478","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","182","0.215810653126971","0.18873785220453","0.242883454049412","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","243","0.192005683540605","0.170553356855499","0.21345801022571","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","209","0.182450543157802","0.159699365693303","0.205201720622301","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","138","0.204682310356315","0.174423753188968","0.234940867523662","8"
"8 on Scale 1 to 10","1984","Employed","Single parent ","72","0.201301799728472","0.159233926229005","0.243369673227938","8"
"8 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","138","0.208747700588523","0.177576046869058","0.239919354307989","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","115","0.176453921228937","0.145977044124204","0.20693079833367","8"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","90","0.127294668260492","0.102298314601809","0.152291021919175","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","90","0.1028328098959","0.0828439131773074","0.122821706614492","9"
"9 on Scale 1 to 10","1984","Employed","Single parent ","34","0.105806321173574","0.0735357254619126","0.138076916885235","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","69","0.123692360785328","0.097370863327613","0.150013858243044","9"
"9 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","166","0.117051537419624","0.100728115908636","0.133374958930612","9"
"9 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","80","0.124313590833556","0.0990074971908571","0.149619684476255","9"
"9 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","142","0.118359488833448","0.100097706312635","0.136621271354262","9"
"9 on Scale 1 to 10","1984","Not Employed","Single parent ","31","0.137863465577289","0.0931134399908536","0.182613491163724","9"
"9 on Scale 1 to 10","1984","Employed","1-pers.-HH","63","0.0855337352093133","0.0644197260298281","0.106647744388798","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","230","0.114009811423506","0.100671347202558","0.127348275644455","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","141","0.108523377982005","0.0915827370288886","0.125464018935122","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","106","0.104540053152641","0.086516570147454","0.122563536157828","9"
"0 Completely dissatisfied","1985","Not Employed","(Married) couple without C. ","4","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Single parent ","4","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE 16 ","8","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. GT 16 ","8","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE and GT 16","8","","","","0"
"0 Completely dissatisfied","1985","Employed","1-pers.-HH","10","","","","0"
"0 Completely dissatisfied","1985","Employed","(Married) couple without C. ","10","","","","0"
"0 Completely dissatisfied","1985","Employed","Single parent ","8","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE 16 ","34","0.0135577149978769","0.00835226816718722","0.0187631618285666","0"
"0 Completely dissatisfied","1985","Not Employed","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. GT 16 ","22","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE and GT 16","15","","","","0"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","7","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","3","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","9","","","","1"
"1 on Scale 1 to 10","1985","Employed","Single parent ","7","","","","1"
"1 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","10","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"1 on Scale 1 to 10","1985","Employed","1-pers.-HH","5","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","12","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","11","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","29","","","","1"
"10 Completely satisfied","1985","Not Employed","1-pers.-HH","216","0.393052508922903","0.352920324023548","0.433184693822257","10"
"10 Completely satisfied","1985","Not Employed","(Married) couple without C. ","377","0.359649122010912","0.330988293126231","0.388309950895592","10"
"10 Completely satisfied","1985","Not Employed","Single parent ","47","0.199802480880524","0.145593157519609","0.254011804241439","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE 16 ","147","0.190624352624875","0.162952268573242","0.218296436676507","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. GT 16 ","156","0.232996200414652","0.201430774246293","0.26456162658301","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE and GT 16","107","0.188608174229368","0.155240441413311","0.221975907045425","10"
"10 Completely satisfied","1985","Employed","1-pers.-HH","128","0.215787073190161","0.183007740026359","0.248566406353963","10"
"10 Completely satisfied","1985","Employed","(Married) couple without C. ","269","0.210151537287496","0.188272200528116","0.232030874046877","10"
"10 Completely satisfied","1985","Employed","Single parent ","54","0.166950468560859","0.126774780117286","0.207126157004432","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE 16 ","299","0.165523724769448","0.148794876320408","0.182252573218488","10"
"10 Completely satisfied","1985","Employed","Couple + C. GT 16 ","233","0.177818188207573","0.157269017803222","0.198367358611924","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE and GT 16","169","0.175453665750188","0.151267053391705","0.199640278108671","10"
"2 on Scale 1 to 10","1985","Employed","1-pers.-HH","23","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","13","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Single parent ","4","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","27","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","15","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","13","","","","2"
"2 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","42","0.0306056987086714","0.0213555788729519","0.0398558185443909","2"
"2 on Scale 1 to 10","1985","Employed","Single parent ","17","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","80","0.0365571384758942","0.0281096423153948","0.0450046346363936","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","52","0.0319573200241438","0.0225046456172744","0.0414099944310132","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","34","0.029425126246877","0.0186788010713726","0.0401714514223814","2"
"2 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","9","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","19","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","17","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","16","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","33","0.0428649022220828","0.0285951921165861","0.0571346123275795","3"
"3 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","7","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Single parent ","8","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","45","0.0448940100974233","0.0317264207866265","0.05806159940822","3"
"3 on Scale 1 to 10","1985","Employed","1-pers.-HH","39","0.0642174707590674","0.0446837727875045","0.0837511687306303","3"
"3 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","62","0.0473217213169244","0.0359192397968047","0.0587242028370442","3"
"3 on Scale 1 to 10","1985","Employed","Single parent ","13","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","102","0.0470649631993093","0.0375324056956137","0.0565975207030049","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","73","0.0490217715947292","0.0374179228603106","0.0606256203291478","3"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","30","0.0457097356516407","0.0301148181551886","0.0613046531480928","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","41","0.0491533622175736","0.033923026962122","0.0643836974730251","4"
"4 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","13","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","26","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","15","","","","4"
"4 on Scale 1 to 10","1985","Employed","1-pers.-HH","26","","","","4"
"4 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","57","0.0410048097652262","0.0303554967164644","0.0516541228139881","4"
"4 on Scale 1 to 10","1985","Employed","Single parent ","17","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","118","0.0607779739000511","0.0500235743340904","0.0715323734660117","4"
"4 on Scale 1 to 10","1985","Not Employed","Single parent ","10","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","71","0.0468353903753059","0.0354802293508177","0.0581905513997941","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","36","0.0320293007573617","0.0208325728944247","0.0432260286202987","4"
"5 on Scale 1 to 10","1985","Not Employed","Single parent ","21","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","81","0.0722535836896523","0.0567909104526639","0.0877162569266407","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","58","0.0853321201269913","0.0644715361375256","0.106192704116457","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","53","0.100539100224935","0.0748889583654127","0.126189242084457","5"
"5 on Scale 1 to 10","1985","Employed","1-pers.-HH","58","0.10033849908614","0.07639741720672","0.124279580965561","5"
"5 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","160","0.117859478200323","0.100543496359439","0.135175460041207","5"
"5 on Scale 1 to 10","1985","Employed","Single parent ","54","0.16111574451618","0.12151037157738","0.200721117454981","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","243","0.129114656745607","0.11402090551642","0.144208407974794","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","130","0.103190717963567","0.0868416637146886","0.119539772212444","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","129","0.135270558219059","0.113522121142418","0.157018995295699","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","106","0.132349882753446","0.108476623955627","0.156223141551265","5"
"5 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","42","0.0678943394546293","0.0472242995895389","0.0885643793197196","5"
"6 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","72","0.0665665478929819","0.0516794536575357","0.081453642128428","6"
"6 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","132","0.0921669479531772","0.0766328307710956","0.107701065135259","6"
"6 on Scale 1 to 10","1985","Not Employed","Single parent ","11","","","","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","93","0.0959654886184388","0.0772355509197618","0.114695426317116","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","101","0.0803837621700316","0.0657717592509204","0.0949957650891428","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","49","0.0859628844567256","0.0620534923070785","0.109872276606373","6"
"6 on Scale 1 to 10","1985","Employed","1-pers.-HH","49","0.0788398992677768","0.057365995954661","0.100313802580893","6"
"6 on Scale 1 to 10","1985","Employed","Single parent ","27","","","","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","186","0.0963891902697519","0.0831050393990963","0.109673341140408","6"
"6 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","24","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","64","0.0709777132672383","0.052887167104302","0.0890682594301747","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","45","0.0597773930627118","0.0420753941271319","0.0774793919982917","6"
"7 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","58","0.101436934981975","0.0766305032186322","0.126243366745317","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","66","0.112865656730669","0.0858754176019194","0.139855895859418","7"
"7 on Scale 1 to 10","1985","Not Employed","Single parent ","29","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","93","0.11772079019514","0.0950165371870761","0.140425043203205","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","109","0.161062274708316","0.133614935072199","0.188509614344432","7"
"7 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","114","0.103708117440514","0.0854997358457092","0.12191649903532","7"
"7 on Scale 1 to 10","1985","Employed","1-pers.-HH","79","0.137949025871818","0.110470325016455","0.165427726727182","7"
"7 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","190","0.145301125848969","0.12637607590727","0.164226175790668","7"
"7 on Scale 1 to 10","1985","Employed","Single parent ","50","0.153829906066471","0.114962700474838","0.192697111658104","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","267","0.151830440816103","0.135677571041753","0.167983310590452","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","213","0.160122679901965","0.140414041455037","0.179831318348893","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","137","0.150964626571394","0.128198624069509","0.173730629073278","7"
"8 on Scale 1 to 10","1985","Employed","1-pers.-HH","116","0.184399548759798","0.15349737292384","0.215301724595756","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","160","0.218501820525477","0.189390016037731","0.247613625013222","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","134","0.192620907825277","0.163174729208688","0.222067086441867","8"
"8 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","261","0.200056600954124","0.178573248625261","0.221539953282986","8"
"8 on Scale 1 to 10","1985","Not Employed","Single parent ","44","0.221720688327507","0.165402872903257","0.278038503751757","8"
"8 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","233","0.215583693185707","0.19102408127275","0.240143305098664","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","131","0.255516922315039","0.21831474324056","0.292719101389518","8"
"8 on Scale 1 to 10","1985","Employed","Single parent ","53","0.160845253676143","0.121266761323154","0.200423746029132","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","201","0.224322276995565","0.19779680318787","0.250847750803261","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","372","0.195035698401762","0.177200650101204","0.21287074670232","8"
"8 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","127","0.222559457555935","0.188381305525545","0.256737609586325","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","268","0.216961676065287","0.194810066242009","0.239113285888566","8"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","86","0.119095644704805","0.0962769956456762","0.141914293763934","9"
"9 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","139","0.10154802169636","0.0853269648296852","0.117769078563035","9"
