"plh0178","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1985","Full Time","Urban Area","211","0.0498600514766152","0.0431014229571498","0.0566186799960805","3"
"3 on Scale 1 to 10","1985","Full Time","Rural Area","55","0.0569726430349721","0.0424009407992875","0.0715443452706566","3"
"3 on Scale 1 to 10","1985","Part Time","Rural Area","15","","","","3"
"3 on Scale 1 to 10","1985","Not Working","Urban Area","97","0.0243818634437639","0.0191076975747772","0.0296560293127506","3"
"3 on Scale 1 to 10","1985","Not Working","Rural Area","20","","","","3"
"4 on Scale 1 to 10","1985","Part Time","Rural Area","15","","","","4"
"4 on Scale 1 to 10","1985","Full Time","Urban Area","205","0.0466591375982277","0.040110048724471","0.0532082264719845","4"
"4 on Scale 1 to 10","1985","Part Time","Urban Area","84","0.0544457427110508","0.0428469012026866","0.066044584219415","4"
"4 on Scale 1 to 10","1985","Full Time","Rural Area","48","0.0513234252903298","0.037451655795715","0.0651951947849445","4"
"4 on Scale 1 to 10","1985","Not Working","Rural Area","26","","","","4"
"4 on Scale 1 to 10","1985","Not Working","Urban Area","121","0.0316673747070729","0.0256791413414222","0.0376556080727235","4"
"5 on Scale 1 to 10","1985","Full Time","Rural Area","109","0.114690628683075","0.0946585297712191","0.134722727594931","5"
"5 on Scale 1 to 10","1985","Full Time","Urban Area","482","0.121393199460518","0.111252150363468","0.131534248557569","5"
"5 on Scale 1 to 10","1985","Part Time","Urban Area","168","0.106732889470402","0.0909484476399166","0.122517331300888","5"
"5 on Scale 1 to 10","1985","Part Time","Rural Area","53","0.137761057526075","0.103289609290944","0.172232505761206","5"
"5 on Scale 1 to 10","1985","Not Working","Urban Area","323","0.0856654052672306","0.0760948812604861","0.0952359292739751","5"
"5 on Scale 1 to 10","1985","Not Working","Rural Area","79","0.082189022367798","0.0643246115267326","0.100053433208863","5"
"6 on Scale 1 to 10","1985","Part Time","Urban Area","140","0.0885792843658714","0.0740543240338145","0.103104244697928","6"
"6 on Scale 1 to 10","1985","Full Time","Urban Area","352","0.088031385465141","0.0792331183950663","0.0968296525352157","6"
"6 on Scale 1 to 10","1985","Full Time","Rural Area","88","0.0840863042916641","0.0666399427700614","0.101532665813267","6"
"6 on Scale 1 to 10","1985","Part Time","Rural Area","42","0.104501839329509","0.0739049838504897","0.135098694808528","6"
"6 on Scale 1 to 10","1985","Not Working","Urban Area","224","0.0601317872985688","0.0520022478811656","0.068261326715972","6"
"6 on Scale 1 to 10","1985","Not Working","Rural Area","67","0.068539187766379","0.0521046710440656","0.0849737044886925","6"
"7 on Scale 1 to 10","1985","Part Time","Urban Area","203","0.140507687243303","0.122742881425775","0.158272493060831","7"
"7 on Scale 1 to 10","1985","Full Time","Urban Area","586","0.154076481384641","0.142866054464415","0.165286908304866","7"
"7 on Scale 1 to 10","1985","Full Time","Rural Area","140","0.150621597523906","0.128135753685766","0.173107441362046","7"
"7 on Scale 1 to 10","1985","Part Time","Rural Area","53","0.148924423310523","0.113316265482648","0.184532581138399","7"
"7 on Scale 1 to 10","1985","Not Working","Urban Area","404","0.119578964408764","0.108483307910648","0.13067462090688","7"
"7 on Scale 1 to 10","1985","Not Working","Rural Area","109","0.110916518574632","0.0904909312964141","0.13134210585285","7"
"8 on Scale 1 to 10","1985","Full Time","Rural Area","191","0.192514246326423","0.167727824883462","0.217300667769385","8"
"8 on Scale 1 to 10","1985","Not Working","Urban Area","698","0.213263945011986","0.199256670167985","0.227271219855986","8"
"8 on Scale 1 to 10","1985","Part Time","Rural Area","74","0.190738138011568","0.151442369642608","0.230033906380529","8"
"8 on Scale 1 to 10","1985","Part Time","Urban Area","292","0.203245081430783","0.182673777419336","0.223816385442231","8"
"8 on Scale 1 to 10","1985","Full Time","Urban Area","789","0.202812820183003","0.190327022854104","0.215298617511903","8"
"8 on Scale 1 to 10","1985","Not Working","Rural Area","208","0.236169495792459","0.208543651026729","0.263795340558189","8"
"9 on Scale 1 to 10","1985","Part Time","Rural Area","38","0.108994031884305","0.0778249403428931","0.140163123425717","9"
"9 on Scale 1 to 10","1985","Full Time","Urban Area","426","0.10432658963729","0.0948345231327279","0.113818656141853","9"
"9 on Scale 1 to 10","1985","Not Working","Urban Area","418","0.134337400357341","0.122675932992828","0.145998867721854","9"
"9 on Scale 1 to 10","1985","Part Time","Urban Area","134","0.0930081729421775","0.0781607299297955","0.10785561595456","9"
"9 on Scale 1 to 10","1985","Full Time","Rural Area","93","0.102058416839451","0.0830273377499472","0.121089495928954","9"
"9 on Scale 1 to 10","1985","Not Working","Rural Area","103","0.115779285392428","0.0949679024032239","0.136590668381631","9"
"0 Completely dissatisfied","1986","Full Time","Urban Area","60","0.0143857794836666","0.0106395321270929","0.0181320268402404","0"
"0 Completely dissatisfied","1986","Full Time","Rural Area","22","","","","0"
"0 Completely dissatisfied","1986","Part Time","Urban Area","23","","","","0"
"0 Completely dissatisfied","1986","Part Time","Rural Area","5","","","","0"
"0 Completely dissatisfied","1986","Not Working","Urban Area","35","0.00790157452981953","0.0047878401210217","0.0110153089386174","0"
"0 Completely dissatisfied","1986","Not Working","Rural Area","5","","","","0"
"1 on Scale 1 to 10","1986","Part Time","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1986","Part Time","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1986","Full Time","Urban Area","73","0.0180257757817757","0.0138400256837971","0.0222115258797543","1"
"1 on Scale 1 to 10","1986","Full Time","Rural Area","10","","","","1"
"1 on Scale 1 to 10","1986","Not Working","Urban Area","25","","","","1"
"1 on Scale 1 to 10","1986","Not Working","Rural Area","2","","","","1"
"10 Completely satisfied","1986","Full Time","Rural Area","143","0.142765140649012","0.120749910788403","0.164780370509621","10"
"10 Completely satisfied","1986","Full Time","Urban Area","540","0.147588579630736","0.136429528280621","0.158747630980851","10"
"10 Completely satisfied","1986","Part Time","Rural Area","77","0.205707779436466","0.165743928684644","0.245671630188289","10"
"10 Completely satisfied","1986","Part Time","Urban Area","214","0.142977333826252","0.124865939273548","0.161088728378956","10"
"10 Completely satisfied","1986","Not Working","Urban Area","760","0.286522111990495","0.27062139542514","0.302422828555851","10"
"10 Completely satisfied","1986","Not Working","Rural Area","221","0.307720648146236","0.275876448935327","0.339564847357146","10"
"2 on Scale 1 to 10","1986","Full Time","Urban Area","133","0.029597923102548","0.0242660138764993","0.0349298323285967","2"
"2 on Scale 1 to 10","1986","Part Time","Urban Area","55","0.0266420232216234","0.0183101618019846","0.0349738846412622","2"
"2 on Scale 1 to 10","1986","Part Time","Rural Area","10","","","","2"
"2 on Scale 1 to 10","1986","Not Working","Urban Area","66","0.0190447794453264","0.0142379365232942","0.0238516223673587","2"
"2 on Scale 1 to 10","1986","Not Working","Rural Area","14","","","","2"
"2 on Scale 1 to 10","1986","Full Time","Rural Area","29","","","","2"
"3 on Scale 1 to 10","1986","Part Time","Urban Area","80","0.0545214629608239","0.0427743342278976","0.0662685916937503","3"
"3 on Scale 1 to 10","1986","Full Time","Urban Area","203","0.0465765424805546","0.0399467061182123","0.0532063788428969","3"
"3 on Scale 1 to 10","1986","Full Time","Rural Area","55","0.0620199245255454","0.0468415715856368","0.0771982774654539","3"
"3 on Scale 1 to 10","1986","Part Time","Rural Area","24","","","","3"
"3 on Scale 1 to 10","1986","Not Working","Urban Area","114","0.0280225103031201","0.022218489136022","0.0338265314702182","3"
"3 on Scale 1 to 10","1986","Not Working","Rural Area","21","","","","3"
"4 on Scale 1 to 10","1986","Part Time","Urban Area","96","0.0732877803106414","0.059804040316207","0.0867715203050757","4"
"4 on Scale 1 to 10","1986","Part Time","Rural Area","19","","","","4"
"4 on Scale 1 to 10","1986","Full Time","Urban Area","229","0.054785817556209","0.0476264368371877","0.0619451982752304","4"
"4 on Scale 1 to 10","1986","Full Time","Rural Area","68","0.0740045951421599","0.0575307119159522","0.0904784783683675","4"
"4 on Scale 1 to 10","1986","Not Working","Urban Area","122","0.0298341463138466","0.0238510338617024","0.0358172587659909","4"
"4 on Scale 1 to 10","1986","Not Working","Rural Area","36","0.036540925586289","0.0235954583061245","0.0494863928664535","4"
"5 on Scale 1 to 10","1986","Full Time","Rural Area","114","0.112574916984345","0.0926842708323441","0.132465563136346","5"
"5 on Scale 1 to 10","1986","Full Time","Urban Area","502","0.122992883044026","0.112660087895959","0.133325678192092","5"
"5 on Scale 1 to 10","1986","Part Time","Urban Area","187","0.131303542425407","0.11382945970576","0.148777625145055","5"
"5 on Scale 1 to 10","1986","Part Time","Rural Area","46","0.114638160534736","0.0831406072091744","0.146135713860297","5"
"5 on Scale 1 to 10","1986","Not Working","Urban Area","303","0.0907305897421071","0.0806294466675461","0.100831732816668","5"
"5 on Scale 1 to 10","1986","Not Working","Rural Area","63","0.0747267997754362","0.0565848271542346","0.0928687723966378","5"
"6 on Scale 1 to 10","1986","Full Time","Rural Area","88","0.0947034832525139","0.0762770777181063","0.113129888786922","6"
"6 on Scale 1 to 10","1986","Full Time","Urban Area","338","0.08840684323411","0.0794754391320125","0.0973382473362075","6"
"6 on Scale 1 to 10","1986","Part Time","Urban Area","116","0.0884985342121877","0.0738035587581993","0.103193509666176","6"
"6 on Scale 1 to 10","1986","Part Time","Rural Area","34","0.0850001764943737","0.0574279247741016","0.112572428214646","6"
"6 on Scale 1 to 10","1986","Not Working","Urban Area","234","0.06823287839865","0.0593654456707366","0.0771003111265635","6"
"6 on Scale 1 to 10","1986","Not Working","Rural Area","79","0.0927161361085764","0.0727055145187266","0.112726757698426","6"
"7 on Scale 1 to 10","1986","Full Time","Rural Area","150","0.146908718763314","0.124630330875335","0.169187106651294","7"
"7 on Scale 1 to 10","1986","Full Time","Urban Area","549","0.14735018136247","0.136198587118725","0.158501775606215","7"
"7 on Scale 1 to 10","1986","Part Time","Urban Area","194","0.137286059859608","0.119479961472575","0.155092158246641","7"
"7 on Scale 1 to 10","1986","Part Time","Rural Area","63","0.160390780589908","0.124109708172096","0.196671853007721","7"
"7 on Scale 1 to 10","1986","Not Working","Urban Area","417","0.115991464967509","0.104730162815749","0.12725276711927","7"
"7 on Scale 1 to 10","1986","Not Working","Rural Area","117","0.143486561260047","0.119299448561404","0.16767367395869","7"
"8 on Scale 1 to 10","1986","Full Time","Rural Area","194","0.207889277177326","0.182352198489163","0.233426355865489","8"
"8 on Scale 1 to 10","1986","Full Time","Urban Area","851","0.223975199426858","0.210858818044763","0.237091580808953","8"
"8 on Scale 1 to 10","1986","Part Time","Urban Area","319","0.23017126984556","0.208391927836419","0.251950611854701","8"
"8 on Scale 1 to 10","1986","Part Time","Rural Area","84","0.229213972326733","0.187657442339098","0.270770502314368","8"
"8 on Scale 1 to 10","1986","Not Working","Urban Area","627","0.206561114901569","0.192323790188548","0.220798439614591","8"
"8 on Scale 1 to 10","1986","Not Working","Rural Area","161","0.194721244662081","0.167400589292734","0.222041900031428","8"
"9 on Scale 1 to 10","1986","Full Time","Urban Area","403","0.106314474897047","0.0966168623005209","0.116012087493572","9"
"9 on Scale 1 to 10","1986","Full Time","Rural Area","97","0.100309685263109","0.0814045329627165","0.119214837563501","9"
"9 on Scale 1 to 10","1986","Part Time","Urban Area","138","0.0975980838110583","0.0822433323756379","0.112952835246479","9"
"9 on Scale 1 to 10","1986","Part Time","Rural Area","27","","","","9"
"9 on Scale 1 to 10","1986","Not Working","Urban Area","403","0.139640043566851","0.127450359558737","0.151829727574965","9"
"9 on Scale 1 to 10","1986","Not Working","Rural Area","88","0.106090146705213","0.0848432400038039","0.127337053406623","9"
"0 Completely dissatisfied","1987","Full Time","Urban Area","57","0.0141291556463147","0.0104283651370639","0.0178299461555655","0"
"0 Completely dissatisfied","1987","Full Time","Rural Area","11","","","","0"
"0 Completely dissatisfied","1987","Part Time","Urban Area","15","","","","0"
"0 Completely dissatisfied","1987","Part Time","Rural Area","1","","","","0"
"0 Completely dissatisfied","1987","Not Working","Urban Area","32","0.00921544307609436","0.00579729815471667","0.012633587997472","0"
"0 Completely dissatisfied","1987","Not Working","Rural Area","10","","","","0"
"1 on Scale 1 to 10","1987","Part Time","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1987","Part Time","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1987","Full Time","Urban Area","48","0.0124471876297701","0.00897068815135417","0.0159236871081861","1"
"1 on Scale 1 to 10","1987","Full Time","Rural Area","15","","","","1"
"1 on Scale 1 to 10","1987","Not Working","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1987","Not Working","Urban Area","22","","","","1"
"10 Completely satisfied","1987","Full Time","Rural Area","150","0.146296704842003","0.124102511573368","0.168490898110638","10"
"10 Completely satisfied","1987","Full Time","Urban Area","500","0.129870025875605","0.119329241882323","0.140410809868887","10"
"10 Completely satisfied","1987","Part Time","Urban Area","232","0.176664181833604","0.156679281275346","0.196649082391863","10"
"10 Completely satisfied","1987","Part Time","Rural Area","73","0.176776356243494","0.139805675818874","0.213747036668114","10"
"10 Completely satisfied","1987","Not Working","Urban Area","734","0.291440021030565","0.275184321947683","0.307695720113447","10"
"10 Completely satisfied","1987","Not Working","Rural Area","204","0.294542397283726","0.262240595994079","0.326844198573373","10"
"2 on Scale 1 to 10","1987","Full Time","Urban Area","124","0.0309871189005778","0.0255535927725284","0.0364206450286273","2"
"2 on Scale 1 to 10","1987","Part Time","Urban Area","49","0.0322558664260388","0.0229977238763072","0.0415140089757704","2"
"2 on Scale 1 to 10","1987","Not Working","Urban Area","59","0.0158441480506915","0.0113772181968416","0.0203110779045414","2"
"2 on Scale 1 to 10","1987","Part Time","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1987","Full Time","Rural Area","35","0.0335914345746126","0.0222762075066959","0.0449066616425292","2"
"2 on Scale 1 to 10","1987","Not Working","Rural Area","9","","","","2"
"3 on Scale 1 to 10","1987","Full Time","Urban Area","214","0.0511054484136558","0.0442003644547493","0.0580105323725622","3"
"3 on Scale 1 to 10","1987","Full Time","Rural Area","50","0.0488638386268217","0.0353249271114187","0.0624027501422247","3"
"3 on Scale 1 to 10","1987","Part Time","Urban Area","74","0.0533953562219363","0.0416145423853703","0.0651761700585023","3"
"3 on Scale 1 to 10","1987","Part Time","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1987","Not Working","Urban Area","92","0.025050052565166","0.0194597124905127","0.0306403926398194","3"
"3 on Scale 1 to 10","1987","Not Working","Rural Area","25","","","","3"
"4 on Scale 1 to 10","1987","Part Time","Rural Area","22","","","","4"
"4 on Scale 1 to 10","1987","Full Time","Urban Area","206","0.0496642928861583","0.0428520984178126","0.0564764873545041","4"
"4 on Scale 1 to 10","1987","Full Time","Rural Area","56","0.0620854370710708","0.0469308145372437","0.077240059604898","4"
"4 on Scale 1 to 10","1987","Part Time","Urban Area","68","0.0532470840870159","0.0414817172044152","0.0650124509696167","4"
"4 on Scale 1 to 10","1987","Not Working","Urban Area","94","0.0257645171467417","0.0200970929181928","0.0314319413752905","4"
"4 on Scale 1 to 10","1987","Not Working","Rural Area","20","","","","4"
"5 on Scale 1 to 10","1987","Full Time","Rural Area","108","0.115063146344984","0.0950233697238295","0.135102922966139","5"
"5 on Scale 1 to 10","1987","Full Time","Urban Area","502","0.121060160379402","0.110831786771759","0.131288533987045","5"
"5 on Scale 1 to 10","1987","Part Time","Urban Area","182","0.136102367743365","0.118134223889075","0.154070511597655","5"
"5 on Scale 1 to 10","1987","Part Time","Rural Area","47","0.121230328760551","0.0895981134287588","0.152862544092344","5"
"5 on Scale 1 to 10","1987","Not Working","Urban Area","273","0.0814229079807959","0.0716398673596024","0.0912059486019895","5"
"5 on Scale 1 to 10","1987","Not Working","Rural Area","51","0.0554331970180188","0.039218132696035","0.0716482613400025","5"
"6 on Scale 1 to 10","1987","Full Time","Urban Area","408","0.0971987536402474","0.0879100991564915","0.106487408124003","6"
"6 on Scale 1 to 10","1987","Part Time","Rural Area","37","0.090034977861147","0.0622951081118806","0.117774847610413","6"
"6 on Scale 1 to 10","1987","Not Working","Urban Area","242","0.0693105938182324","0.060225175209297","0.0783960124271679","6"
"6 on Scale 1 to 10","1987","Part Time","Urban Area","123","0.0754149160177911","0.0615779364046597","0.0892518956309225","6"
"6 on Scale 1 to 10","1987","Not Working","Rural Area","68","0.0862691031460691","0.0663736346554623","0.106164571636676","6"
"6 on Scale 1 to 10","1987","Full Time","Rural Area","94","0.0992897283422753","0.080508961047899","0.118070495636652","6"
"7 on Scale 1 to 10","1987","Part Time","Urban Area","198","0.135417385111963","0.117487409671385","0.153347360552541","7"
"7 on Scale 1 to 10","1987","Full Time","Urban Area","599","0.151409605359292","0.14016997173287","0.162649238985714","7"
"7 on Scale 1 to 10","1987","Full Time","Rural Area","156","0.167215804586658","0.14378034303002","0.190651266143297","7"
"7 on Scale 1 to 10","1987","Part Time","Rural Area","65","0.162499627616803","0.126747233718996","0.198252021514609","7"
"7 on Scale 1 to 10","1987","Not Working","Urban Area","383","0.115502698421611","0.104068991166824","0.126936405676398","7"
"7 on Scale 1 to 10","1987","Not Working","Rural Area","101","0.126270997136394","0.10273364772454","0.149808346548248","7"
"8 on Scale 1 to 10","1987","Part Time","Urban Area","316","0.219636733540256","0.197942708812405","0.241330758268106","8"
"8 on Scale 1 to 10","1987","Part Time","Rural Area","84","0.206248201840078","0.167035760364107","0.24546064331605","8"
"8 on Scale 1 to 10","1987","Full Time","Urban Area","860","0.233955674109703","0.220681114356738","0.247230233862668","8"
"8 on Scale 1 to 10","1987","Full Time","Rural Area","211","0.223747007540006","0.197574286632489","0.249919728447522","8"
"8 on Scale 1 to 10","1987","Not Working","Urban Area","665","0.220542028625379","0.205710538702431","0.235373518548328","8"
"8 on Scale 1 to 10","1987","Not Working","Rural Area","148","0.205139185947","0.176524615492352","0.233753756401647","8"
"9 on Scale 1 to 10","1987","Part Time","Rural Area","44","0.114656618018072","0.083779136293364","0.14553409974278","9"
"9 on Scale 1 to 10","1987","Full Time","Urban Area","389","0.108172577159274","0.0984333300542545","0.117911824264294","9"
"9 on Scale 1 to 10","1987","Part Time","Urban Area","130","0.100366570543465","0.0846207039088622","0.116112437178068","9"
"9 on Scale 1 to 10","1987","Full Time","Rural Area","88","0.082184248043946","0.0649361719698233","0.0994323241180686","9"
"9 on Scale 1 to 10","1987","Not Working","Urban Area","406","0.139605554006694","0.127207803440552","0.152003304572836","9"
"9 on Scale 1 to 10","1987","Not Working","Rural Area","123","0.153764631792757","0.128202846299908","0.179326417285606","9"
"0 Completely dissatisfied","1988","Full Time","Rural Area","17","","","","0"
"0 Completely dissatisfied","1988","Full Time","Urban Area","58","0.0119650133586961","0.00846066402029718","0.015469362697095","0"
"0 Completely dissatisfied","1988","Part Time","Urban Area","16","","","","0"
"0 Completely dissatisfied","1988","Part Time","Rural Area","4","","","","0"
"0 Completely dissatisfied","1988","Not Working","Urban Area","18","","","","0"
"0 Completely dissatisfied","1988","Not Working","Rural Area","5","","","","0"
"1 on Scale 1 to 10","1988","Part Time","Urban Area","18","","","","1"
"1 on Scale 1 to 10","1988","Full Time","Urban Area","55","0.0140375287600139","0.0102457747086237","0.017829282811404","1"
"1 on Scale 1 to 10","1988","Part Time","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1988","Full Time","Rural Area","13","","","","1"
"1 on Scale 1 to 10","1988","Not Working","Urban Area","27","","","","1"
"1 on Scale 1 to 10","1988","Not Working","Rural Area","4","","","","1"
"10 Completely satisfied","1988","Full Time","Urban Area","399","0.113447609620789","0.10322611239834","0.123669106843238","10"
"10 Completely satisfied","1988","Part Time","Urban Area","190","0.138754717418695","0.120761978331396","0.156747456505994","10"
"10 Completely satisfied","1988","Part Time","Rural Area","71","0.177277631197312","0.141054350922364","0.213500911472259","10"
"10 Completely satisfied","1988","Full Time","Rural Area","124","0.122944693523541","0.101346869775389","0.144542517271692","10"
"10 Completely satisfied","1988","Not Working","Urban Area","640","0.263367328819938","0.24717945789418","0.279555199745695","10"
"10 Completely satisfied","1988","Not Working","Rural Area","172","0.262472481313589","0.229948670088644","0.294996292538534","10"
"2 on Scale 1 to 10","1988","Full Time","Urban Area","134","0.0357377210319751","0.0297546294056881","0.0417208126582621","2"
"2 on Scale 1 to 10","1988","Full Time","Rural Area","26","","","","2"
"2 on Scale 1 to 10","1988","Part Time","Urban Area","52","0.0375296171168311","0.0276374662875884","0.0474217679460738","2"
"2 on Scale 1 to 10","1988","Part Time","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1988","Not Working","Urban Area","51","0.0149212961115353","0.0104655336063108","0.0193770586167598","2"
"2 on Scale 1 to 10","1988","Not Working","Rural Area","10","","","","2"
"3 on Scale 1 to 10","1988","Full Time","Urban Area","210","0.0512929879324579","0.0441831501485715","0.0584028257163442","3"
"3 on Scale 1 to 10","1988","Full Time","Rural Area","51","0.0608178283452817","0.045098572508937","0.0765370841816264","3"
"3 on Scale 1 to 10","1988","Part Time","Urban Area","68","0.0495952767257654","0.0382951210253055","0.0608954324262253","3"
"3 on Scale 1 to 10","1988","Part Time","Rural Area","19","","","","3"
"3 on Scale 1 to 10","1988","Not Working","Urban Area","85","0.0238382804661913","0.0182319119164782","0.0294446490159044","3"
"3 on Scale 1 to 10","1988","Not Working","Rural Area","25","","","","3"
"4 on Scale 1 to 10","1988","Part Time","Urban Area","91","0.0584084347873722","0.0462022753209689","0.0706145942537754","4"
"4 on Scale 1 to 10","1988","Full Time","Urban Area","252","0.0640639119443752","0.0561717777446608","0.0719560461440897","4"
"4 on Scale 1 to 10","1988","Full Time","Rural Area","52","0.0594450940325191","0.0438928990015392","0.0749972890634991","4"
"4 on Scale 1 to 10","1988","Part Time","Rural Area","24","","","","4"
"4 on Scale 1 to 10","1988","Not Working","Urban Area","97","0.0281850706569589","0.0221025352985091","0.0342676060154086","4"
"4 on Scale 1 to 10","1988","Not Working","Rural Area","20","","","","4"
"5 on Scale 1 to 10","1988","Full Time","Urban Area","507","0.137815117446948","0.126705137648871","0.148925097245024","5"
"5 on Scale 1 to 10","1988","Full Time","Rural Area","118","0.139148824346516","0.116384989962783","0.161912658730249","5"
"5 on Scale 1 to 10","1988","Part Time","Urban Area","187","0.133568471687136","0.115862120342262","0.151274823032009","5"
"5 on Scale 1 to 10","1988","Part Time","Rural Area","76","0.169401057511444","0.133822535814309","0.204979579208578","5"
"5 on Scale 1 to 10","1988","Not Working","Urban Area","309","0.112448978176004","0.100838296568557","0.12405965978345","5"
"5 on Scale 1 to 10","1988","Not Working","Rural Area","70","0.0876866729859863","0.0667788297954108","0.108594516176562","5"
"6 on Scale 1 to 10","1988","Full Time","Urban Area","387","0.105832040181066","0.0959172672187757","0.115746813143356","6"
"6 on Scale 1 to 10","1988","Full Time","Rural Area","78","0.0928817390218886","0.0737902970393546","0.111973181004422","6"
"6 on Scale 1 to 10","1988","Part Time","Urban Area","151","0.102588418936441","0.0867957700906736","0.118381067782208","6"
"6 on Scale 1 to 10","1988","Part Time","Rural Area","40","0.0971730209092893","0.0690792995975574","0.125266742221021","6"
"6 on Scale 1 to 10","1988","Not Working","Urban Area","216","0.0649916258543391","0.0559318021657282","0.07405144954295","6"
"6 on Scale 1 to 10","1988","Not Working","Rural Area","51","0.0629005844666924","0.0449536365500064","0.0808475323833784","6"
"7 on Scale 1 to 10","1988","Full Time","Urban Area","604","0.159207727033764","0.147415629447858","0.170999824619671","7"
"7 on Scale 1 to 10","1988","Part Time","Urban Area","210","0.153392503701589","0.134635947682467","0.172149059720712","7"
"7 on Scale 1 to 10","1988","Full Time","Rural Area","123","0.149683941640639","0.126219004018381","0.173148879262896","7"
"7 on Scale 1 to 10","1988","Part Time","Rural Area","57","0.126035364265508","0.0945559028209518","0.157514825710065","7"
"7 on Scale 1 to 10","1988","Not Working","Urban Area","375","0.111855613182228","0.100271735203979","0.123439491160476","7"
"7 on Scale 1 to 10","1988","Not Working","Rural Area","93","0.126589467059019","0.102009662420919","0.151169271697119","7"
"8 on Scale 1 to 10","1988","Part Time","Urban Area","301","0.207301657721344","0.18620248933651","0.228400826106177","8"
"8 on Scale 1 to 10","1988","Full Time","Rural Area","190","0.209956678808208","0.183169195817696","0.23674416179872","8"
"8 on Scale 1 to 10","1988","Not Working","Rural Area","162","0.244878391801441","0.213091057470559","0.276665726132323","8"
"8 on Scale 1 to 10","1988","Full Time","Urban Area","749","0.207918697153915","0.194839042085006","0.220998352222825","8"
"8 on Scale 1 to 10","1988","Part Time","Rural Area","81","0.18092438458507","0.14441162110296","0.21743714806718","8"
"8 on Scale 1 to 10","1988","Not Working","Urban Area","682","0.235268865073079","0.219679805746069","0.250857924400089","8"
"9 on Scale 1 to 10","1988","Full Time","Urban Area","343","0.0986816455359994","0.0890694646135352","0.108293826458464","9"
"9 on Scale 1 to 10","1988","Part Time","Urban Area","134","0.099365732197111","0.0837952333129026","0.114936231081319","9"
"9 on Scale 1 to 10","1988","Full Time","Rural Area","96","0.101966875458673","0.0820639304984848","0.121869820418861","9"
"9 on Scale 1 to 10","1988","Part Time","Rural Area","41","0.105772612077385","0.0766020530685217","0.134943171086249","9"
"9 on Scale 1 to 10","1988","Not Working","Urban Area","344","0.13201902695165","0.119577987671427","0.144460066231872","9"
"9 on Scale 1 to 10","1988","Not Working","Rural Area","91","0.138094244155223","0.112591429909358","0.163597058401089","9"
