"plh0178","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1984","Not Employed","inadequately","15","","","","2"
"2 on Scale 1 to 10","1984","Employed","inadequately","26","","","","2"
"2 on Scale 1 to 10","1984","Employed","higher education","19","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","middle vocational","48","0.0219297216906186","0.0152989375715298","0.0285605058097074","2"
"2 on Scale 1 to 10","1984","Not Employed","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Employed","general elemantary","59","0.03148544886834","0.0231819826874819","0.039788915049198","2"
"2 on Scale 1 to 10","1984","Employed","middle vocational","107","0.0286945843597639","0.0234025358524762","0.0339866328670515","2"
"2 on Scale 1 to 10","1984","Employed","vocational + Abi","9","","","","2"
"2 on Scale 1 to 10","1984","Employed","higher vocational","15","","","","2"
"3 on Scale 1 to 10","1984","Not Employed","inadequately","18","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","in school","2","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","general elemantary","60","0.026977460796026","0.0193757321882105","0.0345791894038416","3"
"3 on Scale 1 to 10","1984","Not Employed","middle vocational","60","0.0253082963235997","0.0181973338318077","0.0324192588153917","3"
"3 on Scale 1 to 10","1984","Not Employed","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1984","Employed","inadequately","35","0.0491053807716859","0.0323509993409946","0.0658597622023773","3"
"3 on Scale 1 to 10","1984","Employed","general elemantary","102","0.0536378703891873","0.0429247535535732","0.0643509872248014","3"
"3 on Scale 1 to 10","1984","Employed","middle vocational","159","0.0422406399235245","0.0358647708708368","0.0486165089762123","3"
"3 on Scale 1 to 10","1984","Employed","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","higher education","3","","","","3"
"3 on Scale 1 to 10","1984","Employed","in school","1","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher vocational","15","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher education","33","0.051175857208401","0.0339415553432984","0.0684101590735036","3"
"4 on Scale 1 to 10","1984","Not Employed","higher education","5","","","","4"
"4 on Scale 1 to 10","1984","Employed","higher vocational","11","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","higher vocational","6","","","","4"
"4 on Scale 1 to 10","1984","Employed","vocational + Abi","9","","","","4"
"4 on Scale 1 to 10","1984","Employed","middle vocational","160","0.0405230633018104","0.0342725692537744","0.0467735573498464","4"
"4 on Scale 1 to 10","1984","Not Employed","inadequately","14","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","general elemantary","61","0.0296100502695318","0.0216568284983498","0.0375632720407138","4"
"4 on Scale 1 to 10","1984","Not Employed","middle vocational","56","0.0253674010578959","0.0182483558313311","0.0324864462844606","4"
"4 on Scale 1 to 10","1984","Not Employed","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1984","Employed","inadequately","25","","","","4"
"4 on Scale 1 to 10","1984","Employed","higher education","28","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","in school","6","","","","4"
"4 on Scale 1 to 10","1984","Employed","general elemantary","75","0.0413307084273267","0.0318656732077014","0.0507957436469519","4"
"5 on Scale 1 to 10","1984","Not Employed","in school","14","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","inadequately","34","0.0845084509811279","0.0564683591532014","0.112548542809054","5"
"5 on Scale 1 to 10","1984","Not Employed","higher education","10","","","","5"
"5 on Scale 1 to 10","1984","Employed","in school","","","","","5"
"5 on Scale 1 to 10","1984","Employed","inadequately","63","0.106026521002055","0.0821557066543744","0.129897335349735","5"
"5 on Scale 1 to 10","1984","Employed","general elemantary","177","0.107166159900803","0.092457755663459","0.121874564138148","5"
"5 on Scale 1 to 10","1984","Employed","vocational + Abi","24","","","","5"
"5 on Scale 1 to 10","1984","Employed","higher vocational","61","0.126744035037011","0.0967308810284707","0.156757189045551","5"
"5 on Scale 1 to 10","1984","Employed","higher education","66","0.106120794122653","0.0820323953555191","0.130209192889787","5"
"5 on Scale 1 to 10","1984","Not Employed","general elemantary","171","0.0966643879238605","0.0827997608073803","0.110529015040341","5"
"5 on Scale 1 to 10","1984","Not Employed","middle vocational","155","0.076953093974624","0.0648864020165977","0.0890197859326502","5"
"5 on Scale 1 to 10","1984","Not Employed","vocational + Abi","10","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","higher vocational","17","","","","5"
"5 on Scale 1 to 10","1984","Employed","middle vocational","418","0.104419477530172","0.0947257899238496","0.114113165136495","5"
"6 on Scale 1 to 10","1984","Not Employed","inadequately","31","0.0633587327346588","0.0388007846827557","0.0879166807865619","6"
"6 on Scale 1 to 10","1984","Employed","higher education","67","0.102078414609922","0.0783999011830897","0.125756928036753","6"
"6 on Scale 1 to 10","1984","Not Employed","in school","11","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","general elemantary","113","0.0608985384180233","0.0496780937507947","0.0721189830852519","6"
"6 on Scale 1 to 10","1984","Not Employed","middle vocational","106","0.0503005562170576","0.0404049413751971","0.0601961710589181","6"
"6 on Scale 1 to 10","1984","Not Employed","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1984","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1984","Employed","inadequately","63","0.098171137671422","0.0751009228186618","0.121241352524182","6"
"6 on Scale 1 to 10","1984","Employed","general elemantary","147","0.0811987135592867","0.0682108782418857","0.0941865488766877","6"
"6 on Scale 1 to 10","1984","Employed","middle vocational","266","0.0650900291033467","0.0572703654952386","0.0729096927114549","6"
"6 on Scale 1 to 10","1984","Employed","vocational + Abi","30","0.132807330417061","0.0889489090658473","0.176665751768275","6"
"6 on Scale 1 to 10","1984","Employed","higher vocational","33","0.0722631964432845","0.0489045287437925","0.0956218641427766","6"
"6 on Scale 1 to 10","1984","Not Employed","higher vocational","6","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher education","8","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","general elemantary","209","0.118886951695093","0.103701305136294","0.134072598253892","7"
"7 on Scale 1 to 10","1984","Not Employed","inadequately","47","0.115271449087631","0.0830779569424115","0.147464941232851","7"
"7 on Scale 1 to 10","1984","Employed","middle vocational","499","0.126972553271731","0.116418608500443","0.137526498043019","7"
"7 on Scale 1 to 10","1984","Not Employed","in school","20","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","middle vocational","189","0.0936507652148657","0.0804600984440928","0.106841431985639","7"
"7 on Scale 1 to 10","1984","Not Employed","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher vocational","19","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher education","21","","","","7"
"7 on Scale 1 to 10","1984","Employed","higher vocational","64","0.130764451398446","0.100349251207059","0.161179651589832","7"
"7 on Scale 1 to 10","1984","Employed","higher education","86","0.12991969956017","0.103623956902831","0.156215442217508","7"
"7 on Scale 1 to 10","1984","Employed","in school","2","","","","7"
"7 on Scale 1 to 10","1984","Employed","inadequately","72","0.119139672177286","0.0940220000169016","0.144257344337671","7"
"7 on Scale 1 to 10","1984","Employed","general elemantary","202","0.124276940841242","0.108590295725273","0.139963585957211","7"
"7 on Scale 1 to 10","1984","Employed","vocational + Abi","39","0.181881579639734","0.132029116933692","0.231734042345775","7"
"8 on Scale 1 to 10","1984","Not Employed","vocational + Abi","6","","","","8"
"8 on Scale 1 to 10","1984","Employed","vocational + Abi","39","0.182797327033826","0.132847500686016","0.232747153381636","8"
"8 on Scale 1 to 10","1984","Not Employed","middle vocational","419","0.228018065590797","0.209022532116425","0.247013599065168","8"
"8 on Scale 1 to 10","1984","Not Employed","in school","36","0.201059646035512","0.141678482601014","0.26044080947001","8"
"8 on Scale 1 to 10","1984","Not Employed","inadequately","75","0.19319717434447","0.15339688022185","0.232997468467089","8"
"8 on Scale 1 to 10","1984","Not Employed","general elemantary","314","0.179199657197226","0.161205242406546","0.197194071987906","8"
"8 on Scale 1 to 10","1984","Not Employed","higher vocational","32","0.165998035250631","0.112236187050685","0.219759883450576","8"
"8 on Scale 1 to 10","1984","Not Employed","higher education","40","0.22422070018776","0.159393618028048","0.289047782347471","8"
"8 on Scale 1 to 10","1984","Employed","in school","2","","","","8"
"8 on Scale 1 to 10","1984","Employed","inadequately","117","0.17414019950991","0.144736610465941","0.20354378855388","8"
"8 on Scale 1 to 10","1984","Employed","middle vocational","746","0.199493714809145","0.186826156156264","0.212161273462025","8"
"8 on Scale 1 to 10","1984","Employed","higher vocational","96","0.207465000886749","0.170883734339368","0.24404626743413","8"
"8 on Scale 1 to 10","1984","Employed","higher education","111","0.179315910062067","0.149312840524742","0.209318979599391","8"
"8 on Scale 1 to 10","1984","Employed","general elemantary","310","0.176725003955967","0.158587694439856","0.194862313472077","8"
"9 on Scale 1 to 10","1984","Not Employed","in school","38","0.208800672482887","0.148581058410282","0.269020286555492","9"
"9 on Scale 1 to 10","1984","Employed","inadequately","55","0.0929983041195103","0.0704798161476572","0.115516792091363","9"
"9 on Scale 1 to 10","1984","Employed","higher vocational","44","0.0899808511142467","0.0641655374891926","0.115796164739301","9"
"9 on Scale 1 to 10","1984","Not Employed","inadequately","43","0.106188401898567","0.0751310998074741","0.137245703989661","9"
"9 on Scale 1 to 10","1984","Not Employed","higher education","17","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher vocational","21","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","vocational + Abi","7","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","general elemantary","225","0.133326547263767","0.117377437810396","0.149275656717138","9"
"9 on Scale 1 to 10","1984","Not Employed","middle vocational","200","0.108998145843081","0.0948886285303515","0.12310766315581","9"
"9 on Scale 1 to 10","1984","Employed","in school","1","","","","9"
"9 on Scale 1 to 10","1984","Employed","general elemantary","161","0.099200962157958","0.0849867333968315","0.113415190919085","9"
"9 on Scale 1 to 10","1984","Employed","middle vocational","419","0.111387005895168","0.101414150155179","0.121359861635157","9"
"9 on Scale 1 to 10","1984","Employed","vocational + Abi","19","","","","9"
"9 on Scale 1 to 10","1984","Employed","higher education","78","0.13219692375355","0.105706461520398","0.158687385986702","9"
"0 Completely dissatisfied","1985","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","inadequately","8","","","","0"
"0 Completely dissatisfied","1985","Not Employed","general elemantary","12","","","","0"
"0 Completely dissatisfied","1985","Not Employed","middle vocational","18","","","","0"
"0 Completely dissatisfied","1985","Not Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher education","1","","","","0"
"0 Completely dissatisfied","1985","Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Employed","inadequately","8","","","","0"
"0 Completely dissatisfied","1985","Employed","general elemantary","30","0.0149739044126531","0.00888246444143604","0.0210653443838702","0"
"0 Completely dissatisfied","1985","Employed","middle vocational","50","0.0144422978308027","0.0104629767885509","0.0184216188730545","0"
"0 Completely dissatisfied","1985","Employed","vocational + Abi","5","","","","0"
"0 Completely dissatisfied","1985","Employed","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","Employed","higher education","5","","","","0"
"1 on Scale 1 to 10","1985","Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","in school","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","middle vocational","14","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","inadequately","8","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Employed","in school","1","","","","1"
"1 on Scale 1 to 10","1985","Employed","inadequately","10","","","","1"
"1 on Scale 1 to 10","1985","Employed","general elemantary","18","","","","1"
"1 on Scale 1 to 10","1985","Employed","middle vocational","38","0.011005930832451","0.00752608475012676","0.0144857769147752","1"
"1 on Scale 1 to 10","1985","Employed","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","1985","Employed","higher education","7","","","","1"
"10 Completely satisfied","1985","Not Employed","in school","37","0.197702895694549","0.139358962528547","0.256046828860552","10"
"10 Completely satisfied","1985","Not Employed","inadequately","70","0.250692204611111","0.204487065612801","0.296897343609421","10"
"10 Completely satisfied","1985","Not Employed","general elemantary","413","0.284396280171182","0.261747028473296","0.307045531869067","10"
"10 Completely satisfied","1985","Not Employed","vocational + Abi","26","","","","10"
"10 Completely satisfied","1985","Not Employed","higher vocational","58","0.374674751638822","0.30169793163098","0.447651571646663","10"
"10 Completely satisfied","1985","Not Employed","higher education","48","0.372792087506984","0.29515056125429","0.450433613759678","10"
"10 Completely satisfied","1985","Employed","in school","2","","","","10"
"10 Completely satisfied","1985","Employed","inadequately","84","0.192218154400093","0.157782499708194","0.226653809091992","10"
"10 Completely satisfied","1985","Employed","general elemantary","289","0.199645295869577","0.179595988947328","0.219694602791826","10"
"10 Completely satisfied","1985","Employed","middle vocational","613","0.187900048807322","0.174870841610664","0.200929256003981","10"
"10 Completely satisfied","1985","Employed","higher vocational","78","0.169584597817566","0.134912291177881","0.204256904457252","10"
"10 Completely satisfied","1985","Employed","higher education","85","0.149628027628368","0.121274490459916","0.17798156479682","10"
"10 Completely satisfied","1985","Not Employed","middle vocational","470","0.312240785439359","0.290263847484195","0.334217723394523","10"
"10 Completely satisfied","1985","Employed","vocational + Abi","37","0.177333037817379","0.123996866978927","0.230669208655831","10"
"2 on Scale 1 to 10","1985","Not Employed","in school","4","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","general elemantary","29","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher education","4","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","inadequately","7","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","middle vocational","38","0.0172089720960281","0.0110414286912274","0.0233765155008289","2"
"2 on Scale 1 to 10","1985","Not Employed","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1985","Employed","in school","","","","","2"
"2 on Scale 1 to 10","1985","Employed","inadequately","35","0.0517265760252659","0.032371817645926","0.0710813344046058","2"
"2 on Scale 1 to 10","1985","Employed","general elemantary","47","0.0261818948198677","0.0181730840617672","0.0341907055779682","2"
"2 on Scale 1 to 10","1985","Employed","higher education","25","","","","2"
"2 on Scale 1 to 10","1985","Employed","middle vocational","131","0.0363630060245467","0.0301193866027214","0.042606625446372","2"
"2 on Scale 1 to 10","1985","Employed","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher vocational","14","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","inadequately","12","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","in school","6","","","","3"
"3 on Scale 1 to 10","1985","Employed","general elemantary","89","0.056910307068309","0.0452904566837873","0.0685301574528308","3"
"3 on Scale 1 to 10","1985","Employed","middle vocational","165","0.0454259538460051","0.0384804038697844","0.0523715038222259","3"
"3 on Scale 1 to 10","1985","Not Employed","general elemantary","42","0.0233183908950211","0.0157416680406471","0.0308951137493951","3"
"3 on Scale 1 to 10","1985","Not Employed","middle vocational","45","0.0224340789135295","0.0154109392323398","0.0294572185947192","3"
"3 on Scale 1 to 10","1985","Not Employed","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher education","6","","","","3"
"3 on Scale 1 to 10","1985","Employed","in school","1","","","","3"
"3 on Scale 1 to 10","1985","Employed","inadequately","29","","","","3"
"3 on Scale 1 to 10","1985","Employed","vocational + Abi","16","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher vocational","19","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher education","35","0.0574263793786552","0.0389332818587555","0.0759194768985548","3"
"4 on Scale 1 to 10","1985","Not Employed","higher vocational","7","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","higher education","4","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","inadequately","13","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","general elemantary","51","0.0304943434811702","0.0218617671920512","0.0391269197702892","4"
"4 on Scale 1 to 10","1985","Not Employed","middle vocational","59","0.0277998501594056","0.0200032865369266","0.0355964137818846","4"
"4 on Scale 1 to 10","1985","Not Employed","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1985","Employed","inadequately","21","","","","4"
"4 on Scale 1 to 10","1985","Employed","general elemantary","93","0.0513505960440019","0.0402804286986218","0.062420763389382","4"
"4 on Scale 1 to 10","1985","Employed","middle vocational","164","0.0462741310465017","0.0392671536061635","0.0532811084868398","4"
"4 on Scale 1 to 10","1985","Employed","vocational + Abi","9","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher vocational","24","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher education","36","0.0493100463879246","0.0320999437971605","0.0665201489786886","4"
"4 on Scale 1 to 10","1985","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","in school","5","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","in school","13","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher education","12","","","","5"
"5 on Scale 1 to 10","1985","Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","inadequately","43","0.111678021569296","0.0780997141907682","0.145256328947823","5"
"5 on Scale 1 to 10","1985","Not Employed","general elemantary","142","0.0840963657575654","0.0701625805118601","0.0980301510032707","5"
"5 on Scale 1 to 10","1985","Not Employed","middle vocational","164","0.0855471498515766","0.072282750485255","0.0988115492178982","5"
"5 on Scale 1 to 10","1985","Not Employed","vocational + Abi","8","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher vocational","16","","","","5"
"5 on Scale 1 to 10","1985","Employed","inadequately","58","0.116878253258449","0.0888018646830954","0.144954641833802","5"
"5 on Scale 1 to 10","1985","Employed","general elemantary","199","0.131860614172205","0.114890652966257","0.148830575378153","5"
"5 on Scale 1 to 10","1985","Employed","middle vocational","421","0.118314606943429","0.107541876142651","0.129087337744207","5"
"5 on Scale 1 to 10","1985","Employed","vocational + Abi","17","","","","5"
"5 on Scale 1 to 10","1985","Employed","higher vocational","42","0.0887480668871271","0.0624732004865079","0.115022933287746","5"
"5 on Scale 1 to 10","1985","Employed","higher education","71","0.122788419735892","0.0967012367466771","0.148875602725108","5"
"6 on Scale 1 to 10","1985","Not Employed","inadequately","33","0.0803175694850088","0.0513432019579743","0.109291937012043","6"
"6 on Scale 1 to 10","1985","Employed","general elemantary","150","0.08725011729709","0.0730958473165961","0.101404387277584","6"
"6 on Scale 1 to 10","1985","Not Employed","general elemantary","111","0.0655126282557123","0.0530902474756125","0.0779350090358121","6"
"6 on Scale 1 to 10","1985","Not Employed","middle vocational","112","0.0619538395872273","0.0505210982873876","0.0733865808870669","6"
"6 on Scale 1 to 10","1985","Employed","inadequately","34","0.0822569601898396","0.0582459199109737","0.106268000468705","6"
"6 on Scale 1 to 10","1985","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","in school","11","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher education","66","0.101969869363601","0.0779164021541509","0.126023336573052","6"
"6 on Scale 1 to 10","1985","Not Employed","higher vocational","9","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","higher education","12","","","","6"
"6 on Scale 1 to 10","1985","Employed","middle vocational","310","0.0876944751708668","0.0782602536187294","0.0971286967230041","6"
"6 on Scale 1 to 10","1985","Employed","vocational + Abi","17","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher vocational","39","0.0881488568853668","0.0619542340303824","0.114343479740351","6"
"7 on Scale 1 to 10","1985","Not Employed","general elemantary","187","0.122322916641001","0.105872500038868","0.138773333243135","7"
"7 on Scale 1 to 10","1985","Not Employed","inadequately","46","0.128880825679018","0.0931599018442872","0.164601749513749","7"
"7 on Scale 1 to 10","1985","Not Employed","in school","34","0.185237372188971","0.128325688859125","0.242149055518816","7"
"7 on Scale 1 to 10","1985","Not Employed","middle vocational","185","0.104390127094742","0.0898892821997324","0.118890971989752","7"
"7 on Scale 1 to 10","1985","Not Employed","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher vocational","25","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher education","22","","","","7"
"7 on Scale 1 to 10","1985","Employed","in school","1","","","","7"
"7 on Scale 1 to 10","1985","Employed","inadequately","75","0.152461801642761","0.121047727624628","0.183875875660893","7"
"7 on Scale 1 to 10","1985","Employed","general elemantary","196","0.142416819722923","0.124888215246436","0.159945424199411","7"
"7 on Scale 1 to 10","1985","Employed","middle vocational","513","0.151771402200507","0.139803962983453","0.163738841417561","7"
"7 on Scale 1 to 10","1985","Employed","higher vocational","76","0.17124058513114","0.136434159772348","0.206047010489931","7"
"7 on Scale 1 to 10","1985","Employed","higher education","86","0.141658319233555","0.113941241182255","0.169375397284855","7"
"7 on Scale 1 to 10","1985","Employed","vocational + Abi","25","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","middle vocational","395","0.228963948958675","0.209037722873054","0.248890175044296","8"
"8 on Scale 1 to 10","1985","Not Employed","vocational + Abi","16","","","","8"
"8 on Scale 1 to 10","1985","Employed","vocational + Abi","34","0.164427946929869","0.112667889683311","0.216188004176427","8"
"8 on Scale 1 to 10","1985","Not Employed","higher vocational","28","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","in school","39","0.22788310305188","0.166433488070102","0.289332718033659","8"
"8 on Scale 1 to 10","1985","Not Employed","inadequately","65","0.223083589815687","0.178701198268089","0.267465981363286","8"
"8 on Scale 1 to 10","1985","Not Employed","general elemantary","331","0.219306313410332","0.198532247349058","0.240080379471606","8"
"8 on Scale 1 to 10","1985","Employed","inadequately","100","0.199421485802524","0.164503270575719","0.23433970102933","8"
"8 on Scale 1 to 10","1985","Employed","general elemantary","276","0.181033372330895","0.161720761203568","0.200345983458222","8"
"8 on Scale 1 to 10","1985","Employed","middle vocational","700","0.203801041796998","0.190365233328991","0.217236850265005","8"
"8 on Scale 1 to 10","1985","Not Employed","higher education","22","","","","8"
"8 on Scale 1 to 10","1985","Employed","in school","1","","","","8"
"8 on Scale 1 to 10","1985","Employed","higher vocational","112","0.252480434860188","0.212341394892932","0.292619474827444","8"
"8 on Scale 1 to 10","1985","Employed","higher education","113","0.18945329823949","0.158304850552482","0.220601745926499","8"
"9 on Scale 1 to 10","1985","Not Employed","in school","29","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher vocational","44","0.0980238370276863","0.0705508922283873","0.125496781826985","9"
"9 on Scale 1 to 10","1985","Not Employed","higher vocational","19","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","higher education","18","","","","9"
"9 on Scale 1 to 10","1985","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","inadequately","33","0.0957264630240354","0.0643607143681215","0.127092211679949","9"
"9 on Scale 1 to 10","1985","Not Employed","vocational + Abi","9","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","general elemantary","197","0.143663473165853","0.126053811056533","0.161273135275173","9"
"9 on Scale 1 to 10","1985","Not Employed","middle vocational","208","0.121666522585497","0.106163391342804","0.137169653828191","9"
"9 on Scale 1 to 10","1985","Employed","inadequately","49","0.0958203463372539","0.0700974225102624","0.121543270164245","9"
