"plh0178","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1986","Not Working","West Germany","80","0.0178177469578309","0.0136728322157435","0.0219626616999184","2"
"2 on Scale 1 to 10","1986","Part Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1986","Part Time","West Germany","65","0.0261412410377045","0.0188269694285521","0.033455512646857","2"
"2 on Scale 1 to 10","1986","Full Time","West Germany","162","0.0295963097870689","0.0248273083244152","0.0343653112497227","2"
"2 on Scale 1 to 10","1986","Full Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1986","Not Working","East Germany","","","","","2"
"3 on Scale 1 to 10","1986","Full Time","West Germany","258","0.0500889849851783","0.0439507285029306","0.0562272414674259","3"
"3 on Scale 1 to 10","1986","Full Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1986","Part Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1986","Not Working","West Germany","135","0.0266666649452122","0.0216187931304682","0.0317145367599563","3"
"3 on Scale 1 to 10","1986","Part Time","West Germany","104","0.0550964234303784","0.0446368145390214","0.0655560323217353","3"
"3 on Scale 1 to 10","1986","Not Working","East Germany","","","","","3"
"4 on Scale 1 to 10","1986","Part Time","East Germany","","","","","4"
"4 on Scale 1 to 10","1986","Full Time","West Germany","297","0.0591569359474488","0.0525180702471431","0.0657958016477545","4"
"4 on Scale 1 to 10","1986","Part Time","West Germany","115","0.0652123562670924","0.0538940504789514","0.0765306620552334","4"
"4 on Scale 1 to 10","1986","Full Time","East Germany","","","","","4"
"4 on Scale 1 to 10","1986","Not Working","West Germany","158","0.031388759569107","0.0259254602358055","0.0368520589024085","4"
"4 on Scale 1 to 10","1986","Not Working","East Germany","","","","","4"
"5 on Scale 1 to 10","1986","Full Time","West Germany","616","0.120623421050976","0.11145835241361","0.129788489688342","5"
"5 on Scale 1 to 10","1986","Full Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1986","Part Time","West Germany","233","0.127175376283591","0.11190235327921","0.142448399287972","5"
"5 on Scale 1 to 10","1986","Part Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1986","Not Working","West Germany","366","0.0870209546093664","0.0781894338622722","0.0958524753564606","5"
"5 on Scale 1 to 10","1986","Not Working","East Germany","","","","","5"
"6 on Scale 1 to 10","1986","Part Time","West Germany","150","0.0876319592979504","0.0746698318206012","0.1005940867753","6"
"6 on Scale 1 to 10","1986","Full Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1986","Not Working","East Germany","","","","","6"
"6 on Scale 1 to 10","1986","Full Time","West Germany","426","0.0898389509144435","0.0817921378478229","0.0978857639810642","6"
"6 on Scale 1 to 10","1986","Part Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1986","Not Working","West Germany","313","0.0739080311689523","0.0657108215179494","0.0821052408199551","6"
"7 on Scale 1 to 10","1986","Full Time","West Germany","699","0.147249775117714","0.137278040885726","0.157221509349702","7"
"7 on Scale 1 to 10","1986","Part Time","West Germany","257","0.14300930859526","0.126960965476218","0.159057651714303","7"
"7 on Scale 1 to 10","1986","Full Time","East Germany","","","","","7"
"7 on Scale 1 to 10","1986","Part Time","East Germany","","","","","7"
"7 on Scale 1 to 10","1986","Not Working","West Germany","534","0.122364753757059","0.112096930946326","0.132632576567792","7"
"7 on Scale 1 to 10","1986","Not Working","East Germany","","","","","7"
"8 on Scale 1 to 10","1986","Part Time","East Germany","","","","","8"
"8 on Scale 1 to 10","1986","Part Time","West Germany","403","0.229934138573634","0.210644430340136","0.249223846807132","8"
"8 on Scale 1 to 10","1986","Full Time","West Germany","1045","0.220316617590915","0.208653484795774","0.231979750386056","8"
"8 on Scale 1 to 10","1986","Full Time","East Germany","","","","","8"
"8 on Scale 1 to 10","1986","Not Working","West Germany","788","0.203816665074437","0.191194915644641","0.216438414504232","8"
"8 on Scale 1 to 10","1986","Not Working","East Germany","","","","","8"
"9 on Scale 1 to 10","1986","Part Time","East Germany","","","","","9"
"9 on Scale 1 to 10","1986","Part Time","West Germany","165","0.0892964363326977","0.0762237278405114","0.102369144824884","9"
"9 on Scale 1 to 10","1986","Full Time","West Germany","500","0.104948745662341","0.096324025107468","0.113573466217214","9"
"9 on Scale 1 to 10","1986","Full Time","East Germany","","","","","9"
"9 on Scale 1 to 10","1986","Not Working","West Germany","491","0.131863268418155","0.121262211870071","0.142464324966239","9"
"9 on Scale 1 to 10","1986","Not Working","East Germany","","","","","9"
"0 Completely dissatisfied","1987","Full Time","East Germany","","","","","0"
"0 Completely dissatisfied","1987","Full Time","West Germany","68","0.0132234286037545","0.010018818929797","0.016428038277712","0"
"0 Completely dissatisfied","1987","Part Time","West Germany","16","","","","0"
"0 Completely dissatisfied","1987","Part Time","East Germany","","","","","0"
"0 Completely dissatisfied","1987","Not Working","West Germany","42","0.00937931589588535","0.00630116746249981","0.0124574643292709","0"
"0 Completely dissatisfied","1987","Not Working","East Germany","","","","","0"
"1 on Scale 1 to 10","1987","Part Time","West Germany","15","","","","1"
"1 on Scale 1 to 10","1987","Full Time","West Germany","63","0.0122594545756388","0.00917235454354396","0.0153465546077336","1"
"1 on Scale 1 to 10","1987","Part Time","East Germany","","","","","1"
"1 on Scale 1 to 10","1987","Full Time","East Germany","","","","","1"
"1 on Scale 1 to 10","1987","Not Working","West Germany","28","","","","1"
"1 on Scale 1 to 10","1987","Not Working","East Germany","","","","","1"
"10 Completely satisfied","1987","Full Time","East Germany","","","","","10"
"10 Completely satisfied","1987","Full Time","West Germany","650","0.13352550802776","0.123983194151476","0.143067821904044","10"
"10 Completely satisfied","1987","Part Time","West Germany","305","0.176692230028083","0.159111426887225","0.194273033168941","10"
"10 Completely satisfied","1987","Part Time","East Germany","","","","","10"
"10 Completely satisfied","1987","Not Working","West Germany","938","0.29214882404176","0.277626927742813","0.306670720340707","10"
"10 Completely satisfied","1987","Not Working","East Germany","","","","","10"
"2 on Scale 1 to 10","1987","Part Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1987","Not Working","West Germany","68","0.0148378104862372","0.0109769059947308","0.0186987149777436","2"
"2 on Scale 1 to 10","1987","Full Time","West Germany","159","0.0315666657149086","0.0266616217128841","0.0364717097169332","2"
"2 on Scale 1 to 10","1987","Part Time","West Germany","61","0.0311295530253333","0.0231244269729944","0.0391346790776722","2"
"2 on Scale 1 to 10","1987","Full Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1987","Not Working","East Germany","","","","","2"
"3 on Scale 1 to 10","1987","Full Time","West Germany","264","0.0506066157168806","0.0444573899928865","0.0567558414408747","3"
"3 on Scale 1 to 10","1987","Full Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1987","Part Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1987","Not Working","West Germany","117","0.0252004436027747","0.020195351943421","0.0302055352621285","3"
"3 on Scale 1 to 10","1987","Part Time","West Germany","95","0.0510236056741778","0.0408807053998012","0.0611665059485545","3"
"3 on Scale 1 to 10","1987","Not Working","East Germany","","","","","3"
"4 on Scale 1 to 10","1987","Part Time","East Germany","","","","","4"
"4 on Scale 1 to 10","1987","Full Time","West Germany","262","0.0524284103909911","0.0461754878637074","0.0586813329182748","4"
"4 on Scale 1 to 10","1987","Full Time","East Germany","","","","","4"
"4 on Scale 1 to 10","1987","Part Time","West Germany","90","0.0517823105944057","0.0415683631914163","0.0619962579973952","4"
"4 on Scale 1 to 10","1987","Not Working","West Germany","114","0.0259448641549001","0.0208683248649979","0.0310214034448024","4"
"4 on Scale 1 to 10","1987","Not Working","East Germany","","","","","4"
"5 on Scale 1 to 10","1987","Full Time","West Germany","610","0.11972562539434","0.110618186332439","0.128833064456241","5"
"5 on Scale 1 to 10","1987","Full Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1987","Part Time","West Germany","229","0.132383749191356","0.116761985819032","0.148005512563679","5"
"5 on Scale 1 to 10","1987","Part Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1987","Not Working","West Germany","324","0.0754850126749886","0.0670489922022317","0.0839210331477454","5"
"5 on Scale 1 to 10","1987","Not Working","East Germany","","","","","5"
"6 on Scale 1 to 10","1987","Full Time","West Germany","502","0.0976640650229989","0.0893359788137953","0.105992151232203","6"
"6 on Scale 1 to 10","1987","Full Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1987","Part Time","West Germany","160","0.0790705299699232","0.0666319905127442","0.0915090694271021","6"
"6 on Scale 1 to 10","1987","Part Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1987","Not Working","West Germany","310","0.0731851214370841","0.0648682846583272","0.081501958215841","6"
"6 on Scale 1 to 10","1987","Not Working","East Germany","","","","","6"
"7 on Scale 1 to 10","1987","Full Time","West Germany","755","0.154927010142525","0.144776114392526","0.165077905892524","7"
"7 on Scale 1 to 10","1987","Part Time","West Germany","263","0.14218905438508","0.126090838296071","0.158287270474088","7"
"7 on Scale 1 to 10","1987","Full Time","East Germany","","","","","7"
"7 on Scale 1 to 10","1987","Part Time","East Germany","","","","","7"
"7 on Scale 1 to 10","1987","Not Working","West Germany","484","0.117962942419","0.10766224819681","0.12826363664119","7"
"7 on Scale 1 to 10","1987","Not Working","East Germany","","","","","7"
"8 on Scale 1 to 10","1987","Full Time","West Germany","1071","0.231683906425002","0.219847725748779","0.243520087101224","8"
"8 on Scale 1 to 10","1987","Part Time","West Germany","400","0.21628905253821","0.197311329521921","0.2352667755545","8"
"8 on Scale 1 to 10","1987","Part Time","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","Full Time","East Germany","","","","","8"
"8 on Scale 1 to 10","1987","Not Working","West Germany","813","0.217022925724734","0.203859236796219","0.230186614653249","8"
"8 on Scale 1 to 10","1987","Not Working","East Germany","","","","","8"
"9 on Scale 1 to 10","1987","Full Time","West Germany","477","0.102389309985201","0.0938844923949735","0.110894127575429","9"
"9 on Scale 1 to 10","1987","Part Time","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","Part Time","West Germany","174","0.103939667393841","0.0898724510911395","0.118006883696543","9"
"9 on Scale 1 to 10","1987","Full Time","East Germany","","","","","9"
"9 on Scale 1 to 10","1987","Not Working","West Germany","529","0.142840492696118","0.13166654140307","0.154014443989166","9"
"9 on Scale 1 to 10","1987","Not Working","East Germany","","","","","9"
"0 Completely dissatisfied","1988","Full Time","West Germany","75","0.0129165862332746","0.00964858759510576","0.0161845848714435","0"
"0 Completely dissatisfied","1988","Full Time","East Germany","","","","","0"
"0 Completely dissatisfied","1988","Part Time","West Germany","20","","","","0"
"0 Completely dissatisfied","1988","Part Time","East Germany","","","","","0"
"0 Completely dissatisfied","1988","Not Working","West Germany","23","","","","0"
"0 Completely dissatisfied","1988","Not Working","East Germany","","","","","0"
"1 on Scale 1 to 10","1988","Full Time","West Germany","68","0.0144738524779675","0.011017188113826","0.017930516842109","1"
"1 on Scale 1 to 10","1988","Full Time","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","Part Time","West Germany","23","","","","1"
"1 on Scale 1 to 10","1988","Not Working","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","Part Time","East Germany","","","","","1"
"1 on Scale 1 to 10","1988","Not Working","West Germany","31","0.00736796088890838","0.00455356429122867","0.0101823574865881","1"
"10 Completely satisfied","1988","Full Time","West Germany","523","0.115485972144783","0.106235837687548","0.124736106602019","10"
"10 Completely satisfied","1988","Full Time","East Germany","","","","","10"
"10 Completely satisfied","1988","Part Time","West Germany","261","0.148879903617741","0.132637011201838","0.165122796033643","10"
"10 Completely satisfied","1988","Part Time","East Germany","","","","","10"
"10 Completely satisfied","1988","Not Working","West Germany","812","0.263166032349296","0.248674402506442","0.277657662192149","10"
"10 Completely satisfied","1988","Not Working","East Germany","","","","","10"
"2 on Scale 1 to 10","1988","Part Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","Not Working","West Germany","61","0.014383812991204","0.0104654160884991","0.0183022098939088","2"
"2 on Scale 1 to 10","1988","Full Time","West Germany","160","0.0346533250032409","0.0293597974957484","0.0399468525107335","2"
"2 on Scale 1 to 10","1988","Full Time","East Germany","","","","","2"
"2 on Scale 1 to 10","1988","Part Time","West Germany","61","0.0327733329670377","0.0246492501526941","0.0408974157813813","2"
"2 on Scale 1 to 10","1988","Not Working","East Germany","","","","","2"
"3 on Scale 1 to 10","1988","Full Time","West Germany","261","0.0533373078461634","0.0468338513051021","0.0598407643872247","3"
"3 on Scale 1 to 10","1988","Full Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","Part Time","West Germany","87","0.0471472562604385","0.0374758191480561","0.056818693372821","3"
"3 on Scale 1 to 10","1988","Part Time","East Germany","","","","","3"
"3 on Scale 1 to 10","1988","Not Working","West Germany","110","0.0250405434979731","0.0198985366553492","0.030182550340597","3"
"3 on Scale 1 to 10","1988","Not Working","East Germany","","","","","3"
"4 on Scale 1 to 10","1988","Part Time","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","Full Time","West Germany","304","0.0630725733995032","0.0560369219299229","0.0701082248690836","4"
"4 on Scale 1 to 10","1988","Part Time","West Germany","115","0.0599690289667623","0.0491351371305661","0.0708029208029584","4"
"4 on Scale 1 to 10","1988","Not Working","West Germany","117","0.02769018469257","0.02229032148732","0.0330900478978199","4"
"4 on Scale 1 to 10","1988","Not Working","East Germany","","","","","4"
"4 on Scale 1 to 10","1988","Full Time","East Germany","","","","","4"
"5 on Scale 1 to 10","1988","Full Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","Full Time","West Germany","625","0.138101371437111","0.128116139517228","0.148086603356993","5"
"5 on Scale 1 to 10","1988","Part Time","West Germany","263","0.14298654441002","0.127013367143357","0.158959721676683","5"
"5 on Scale 1 to 10","1988","Part Time","East Germany","","","","","5"
"5 on Scale 1 to 10","1988","Not Working","West Germany","379","0.106878683120873","0.0967110873591652","0.11704627888258","5"
"5 on Scale 1 to 10","1988","Not Working","East Germany","","","","","5"
"6 on Scale 1 to 10","1988","Full Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","Full Time","West Germany","465","0.103052512398895","0.0942532986665918","0.111851726131198","6"
"6 on Scale 1 to 10","1988","Part Time","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","Not Working","West Germany","267","0.0645212448695196","0.0564361367802228","0.0726063529588163","6"
"6 on Scale 1 to 10","1988","Part Time","West Germany","191","0.101165060524822","0.0874054813492177","0.114924639700427","6"
