"plh0178","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","40","0.0328179337822771","0.022516496769454","0.0431193707951002","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","7","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Urban Area","16","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","112","0.0463156948280303","0.0373861630159683","0.0552452266400922","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","43","0.0375369623527522","0.0257445023277038","0.0493294223778006","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","62","0.0295365187799641","0.0219556393223542","0.0371173982375739","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","17","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","23","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","73","0.0406384013619018","0.0310646633696005","0.0502121393542031","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","16","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","52","0.0489408305694878","0.0364662051735709","0.0614154559654046","3"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","128","0.0566493632512452","0.0468274437815491","0.0664712827209413","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","34","0.0302867187091199","0.0196543359074872","0.0409191015107526","4"
"4 on Scale 1 to 10","1985","Single parent ","Urban Area","23","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","77","0.0369441168688035","0.0284981625594294","0.0453900711781776","4"
"4 on Scale 1 to 10","1985","Single parent ","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","31","0.0599518543604012","0.039965903897087","0.0799378048237155","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","81","0.0439096722415888","0.0339750438922361","0.0538443005909415","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","13","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","38","0.0297543676242299","0.0199300071955527","0.0395787280529071","4"
"5 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","10","","","","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","187","0.088948213624365","0.0762017272555386","0.101694699993191","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","90","0.0858438524973846","0.0684639389316704","0.103223766063099","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","54","0.112479001717357","0.08458892707965","0.140369076355065","5"
"5 on Scale 1 to 10","1985","Single parent ","Urban Area","61","0.136160596763898","0.103554722150186","0.16876647137761","5"
"5 on Scale 1 to 10","1985","Single parent ","Rural Area","14","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","292","0.137242619667637","0.122622493504003","0.151862745831271","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","57","0.106571683829702","0.0805940723036991","0.132549295355705","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","148","0.094878332897083","0.080669478362067","0.109087187432099","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","40","0.103180117114735","0.0727944798811126","0.133565754348358","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","137","0.117060910727582","0.0984717664534086","0.135650055001756","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","45","0.137757364245664","0.100516281314991","0.174998447176337","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","66","0.0616504066510342","0.0467281973136835","0.0765726159883849","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","157","0.0747512219710469","0.0629754673607672","0.0865269765813266","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","7","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","53","0.0995388159162137","0.0743343684565671","0.12474326337586","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","119","0.0745795015624673","0.0618414981553722","0.0873175049695624","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","31","0.0886629097855609","0.0579471929648857","0.119378626606236","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","47","0.0931380375919357","0.0674838204695538","0.118792254714318","6"
"6 on Scale 1 to 10","1985","Single parent ","Urban Area","28","","","","6"
"6 on Scale 1 to 10","1985","Single parent ","Rural Area","10","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","197","0.085845358637521","0.0739430687606006","0.0977476485144413","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","27","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","111","0.0941322721518299","0.0772477123929265","0.111016831910733","6"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","244","0.125971905209938","0.111114263406295","0.14082954701358","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","122","0.120972816148785","0.100741326149089","0.141204306148481","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","15","","","","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","60","0.11672163446755","0.0883784196616841","0.145064849273416","7"
"7 on Scale 1 to 10","1985","Single parent ","Urban Area","63","0.155133077030731","0.120713939540623","0.189552214520839","7"
"7 on Scale 1 to 10","1985","Single parent ","Rural Area","16","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","288","0.142235950454377","0.127395369958407","0.157076530950346","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","72","0.141183625040842","0.111868566193078","0.170498683888605","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","258","0.157028438487622","0.139387662597371","0.174669214377872","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","64","0.172338868697352","0.134613314769368","0.210064422625336","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","158","0.13992524325239","0.119866477226335","0.159984009278444","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","45","0.132686468600244","0.0960299242711875","0.169343012929301","7"
"8 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","41","0.249154349995496","0.185254280776649","0.313054419214342","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","388","0.207658498633081","0.189495757399433","0.225821239866729","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","106","0.209426972490722","0.173508989931814","0.24534495504963","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","328","0.214909444636284","0.194993097271891","0.234825792000678","8"
"8 on Scale 1 to 10","1985","Single parent ","Urban Area","67","0.167019250760845","0.131557973521934","0.202480527999755","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","428","0.206030636160565","0.188846407083954","0.223214865237177","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","104","0.188021308596996","0.155126732103032","0.220915885090959","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","74","0.184857273740325","0.14608218262969","0.22363236485096","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","202","0.198379890119042","0.173638964429181","0.223120815808903","8"
"8 on Scale 1 to 10","1985","Single parent ","Rural Area","30","0.241394900671541","0.163183314173156","0.319606487169926","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","259","0.230298293853292","0.205954141261587","0.254642446444996","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","73","0.246487981515039","0.199919389425045","0.293056573605033","8"
"9 on Scale 1 to 10","1985","Single parent ","Urban Area","49","0.124449988548262","0.0930671996470876","0.155832777449437","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","50","0.100057462848543","0.0735689995129571","0.126545926184129","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","44","0.086794808490536","0.063093107866589","0.110496509114483","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","117","0.118968547123403","0.0988824940526391","0.139054600194167","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","22","","","","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","227","0.120666631975659","0.106081152484215","0.135252111467103","9"
"9 on Scale 1 to 10","1985","Single parent ","Rural Area","10","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","208","0.102639554129938","0.0897450953279552","0.115534012931921","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","217","0.129866271631835","0.113567185575873","0.146165357687796","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","49","0.143194652920692","0.108206403734665","0.17818290210672","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","108","0.0959051472261145","0.0788790137696312","0.112931280682598","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","35","0.113994917979034","0.0796540716808144","0.148335764277254","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Urban Area","16","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Urban Area","6","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Rural Area","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Urban Area","38","0.0163054487116474","0.0106286870954014","0.0219822103278933","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Rural Area","10","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Urban Area","26","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Rural Area","5","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Urban Area","8","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Urban Area","15","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Rural Area","6","","","","0"
"1 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","26","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","35","0.0167164701711467","0.0109698059988603","0.0224631343434332","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","4","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","Urban Area","459","0.26024912017145","0.240694146466331","0.27980409387657","10"
"10 Completely satisfied","1986","1-pers.-HH","Rural Area","58","0.397817113029522","0.323584321787947","0.472049904271096","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Urban Area","236","0.129165432942233","0.114132451239181","0.144198414645286","10"
"10 Completely satisfied","1986","1-pers.-HH","Urban Area","241","0.286177240579216","0.257436428858526","0.314918052299906","10"
"10 Completely satisfied","1986","(Married) couple without C. ","Rural Area","114","0.271921040339429","0.230251214746698","0.31359086593216","10"
"10 Completely satisfied","1986","Single parent ","Urban Area","60","0.153135485205206","0.117576867719304","0.188694102691109","10"
"10 Completely satisfied","1986","Single parent ","Rural Area","22","","","","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Rural Area","69","0.136140207930049","0.105744763596214","0.166535652263885","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Urban Area","278","0.162862953567004","0.145196004913818","0.18052990222019","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Rural Area","64","0.159879495619745","0.124953798429722","0.194805192809767","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Urban Area","151","0.136478485292168","0.115994896591484","0.156962073992853","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Rural Area","60","0.177174048505475","0.135208918206241","0.21913917880471","10"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","78","0.0325371755107878","0.0245845374933805","0.0404898135281951","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","40","0.0197003133424145","0.0135068174344819","0.0258938092503471","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","23","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","46","0.0217390660402191","0.0147615650137531","0.0287165670666851","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","36","0.0285151512120495","0.0185841456751511","0.0384461567489478","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","18","","","","2"
"3 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Urban Area","18","","","","3"
"3 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","35","0.0319439613956747","0.0207616669481811","0.0431262558431682","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","61","0.0281306853555071","0.0207615938775316","0.0354997768334825","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","127","0.0577032893998345","0.0472513166184375","0.0681552621812315","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","28","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","74","0.0394702734087141","0.0301539922845419","0.0487865545328863","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","28","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","55","0.0508096401896417","0.0377061469856816","0.0639131333936017","3"
"4 on Scale 1 to 10","1986","Single parent ","Urban Area","21","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","23","","","","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","31","0.0242600842094089","0.0144764664622185","0.0340437019565994","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","83","0.0413747334972431","0.0324988437980046","0.0502506231964817","4"
"4 on Scale 1 to 10","1986","Single parent ","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","142","0.0759273120028527","0.0640544279449857","0.0878001960607197","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","29","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","83","0.0492028939056735","0.0388540613092462","0.0595517265021007","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","62","0.0476555410795054","0.0349442079442216","0.0603668742147893","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","16","","","","4"
"5 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","14","","","","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","203","0.0959897131433127","0.0828610988524139","0.109118327434212","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","48","0.104588408987462","0.0759292019407675","0.133247616034157","5"
"5 on Scale 1 to 10","1986","Single parent ","Urban Area","56","0.155879309995147","0.120061709334118","0.191696910656176","5"
"5 on Scale 1 to 10","1986","Single parent ","Rural Area","17","","","","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","259","0.127922011913409","0.112950886446729","0.142893137380088","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","55","0.111116480522124","0.0832613417042271","0.138971619340021","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","202","0.118305573824436","0.102852539700853","0.133758607948018","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","40","0.0943792485277871","0.0665187202164522","0.122239776839122","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","135","0.129859368098405","0.109802240576518","0.149916495620292","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","35","0.11260408582419","0.0778608456961261","0.147347325952254","5"
"5 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","90","0.0921611763448199","0.0737676639724568","0.110554688717183","5"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","39","0.129233679335838","0.0923636742836417","0.166103684388035","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","12","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","48","0.104420371538506","0.0773160599277821","0.131524683149231","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","144","0.0739015164367563","0.0622421455443359","0.0855608873291766","6"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","98","0.0964001955962763","0.0787899914586045","0.114010399733948","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","68","0.0631355494502229","0.0476701318819691","0.0786009670184766","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","43","0.0953043555002409","0.067805244130034","0.122803466870448","6"
"6 on Scale 1 to 10","1986","Single parent ","Urban Area","31","0.0705052820180969","0.0452277732194006","0.0957827908167932","6"
"6 on Scale 1 to 10","1986","Single parent ","Rural Area","8","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","181","0.101208595024755","0.087689665613278","0.114727524436232","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","128","0.0805676162455759","0.0675451791567646","0.0935900533343873","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","39","0.0938187475190589","0.0660324770193559","0.121605018018762","6"
"7 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","121","0.119890901784085","0.0992348336670781","0.140546969901092","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","261","0.127404040978144","0.112544066743428","0.142264015212859","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","60","0.135884965167875","0.103794019130781","0.16797591120497","7"
"7 on Scale 1 to 10","1986","Single parent ","Urban Area","53","0.136279637722094","0.10240286391155","0.170156411532638","7"
"7 on Scale 1 to 10","1986","Single parent ","Rural Area","22","","","","7"
"7 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","25","","","","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","275","0.148296987958684","0.132367038286689","0.164226937630679","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","76","0.141796363973046","0.110877652692573","0.172715075253519","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","227","0.133273360667502","0.117011701291733","0.14953502004327","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","65","0.144582814613198","0.11106889448315","0.178096734743246","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","166","0.15237323718766","0.130929817475619","0.1738166568997","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","48","0.155992873158328","0.116112430832451","0.195873315484205","7"
"8 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","31","0.177628066925403","0.119661205012576","0.23559492883823","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","415","0.216815487692678","0.198450228909967","0.23518074647539","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","88","0.207015063669085","0.169070944225518","0.244959183112651","8"
"8 on Scale 1 to 10","1986","Single parent ","Urban Area","87","0.223783003695295","0.182629662252345","0.264936345138244","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","367","0.199531428437329","0.181617866674985","0.217444990199673","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","103","0.226545802632393","0.18944451590671","0.263647089358077","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","415","0.25569316521027","0.234820030500627","0.276566299919912","8"
"8 on Scale 1 to 10","1986","Single parent ","Rural Area","18","","","","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","95","0.229183882737005","0.189129934044261","0.269237831429749","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","63","0.20751849196692","0.162946966212529","0.252090017721311","8"
"8 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","195","0.1990325897476","0.173642992703302","0.224422186791898","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","227","0.217160158422708","0.192558527221739","0.241761789623677","8"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","32","0.0968064223515295","0.0643068956283407","0.129305949074718","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","43","0.0939858192297111","0.0666577028162122","0.12131393564321","9"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","45","0.085335113317261","0.0605729519289669","0.110097274705555","9"
