"plh0178","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1984","16-34 y.","Employed","248","0.0742894854825315","0.0650714366692941","0.0835075342957689","6"
"6 on Scale 1 to 10","1984","35-65 y.","Not Employed","118","0.0528903229808771","0.0429564401806827","0.0628242057810715","6"
"6 on Scale 1 to 10","1984","16-34 y.","Not Employed","106","0.0679456294090806","0.0550942985626948","0.0807969602554663","6"
"6 on Scale 1 to 10","1984","66 and older","Not Employed","57","0.048395248129688","0.0362583907441325","0.0605321055152434","6"
"6 on Scale 1 to 10","1984","66 and older","Employed","3","","","","6"
"7 on Scale 1 to 10","1984","16-34 y.","Not Employed","201","0.148226315447551","0.13008070916588","0.166371921729223","7"
"7 on Scale 1 to 10","1984","16-34 y.","Employed","418","0.136115829397296","0.124062145307321","0.148169513487271","7"
"7 on Scale 1 to 10","1984","35-65 y.","Not Employed","220","0.113067678598001","0.0990122121096293","0.127123145086372","7"
"7 on Scale 1 to 10","1984","35-65 y.","Employed","542","0.12342192586535","0.113659752660978","0.133184099069722","7"
"7 on Scale 1 to 10","1984","66 and older","Not Employed","94","0.0752668752374241","0.060346259772529","0.0901874907023191","7"
"7 on Scale 1 to 10","1984","66 and older","Employed","7","","","","7"
"8 on Scale 1 to 10","1984","16-34 y.","Not Employed","290","0.202007505101212","0.18150391677346","0.222511093428964","8"
"8 on Scale 1 to 10","1984","35-65 y.","Not Employed","408","0.210203368298276","0.192118795280304","0.228287941316249","8"
"8 on Scale 1 to 10","1984","16-34 y.","Employed","632","0.205923720961327","0.19170953378743","0.220137908135225","8"
"8 on Scale 1 to 10","1984","35-65 y.","Employed","786","0.185161935739601","0.173633601536283","0.196690269942919","8"
"8 on Scale 1 to 10","1984","66 and older","Not Employed","231","0.193080423330059","0.170756997973811","0.215403848686308","8"
"8 on Scale 1 to 10","1984","66 and older","Employed","6","","","","8"
"9 on Scale 1 to 10","1984","16-34 y.","Not Employed","191","0.131722564815585","0.114452018959933","0.148993110671236","9"
"9 on Scale 1 to 10","1984","16-34 y.","Employed","358","0.124111776126393","0.112522172872325","0.135701379380461","9"
"9 on Scale 1 to 10","1984","35-65 y.","Not Employed","224","0.119891544077095","0.105473937883873","0.134309150270318","9"
"9 on Scale 1 to 10","1984","66 and older","Not Employed","137","0.117355141522188","0.0991530771496668","0.135557205894709","9"
"9 on Scale 1 to 10","1984","35-65 y.","Employed","413","0.0962047205707005","0.0874531041744313","0.10495633696697","9"
"9 on Scale 1 to 10","1984","66 and older","Employed","8","","","","9"
"0 Completely dissatisfied","1985","16-34 y.","Not Employed","7","","","","0"
"0 Completely dissatisfied","1985","16-34 y.","Employed","36","0.0112023600627207","0.00730473543346436","0.015099984691977","0"
"0 Completely dissatisfied","1985","35-65 y.","Not Employed","24","","","","0"
"0 Completely dissatisfied","1985","35-65 y.","Employed","65","0.0144281697024779","0.0107159725780284","0.0181403668269274","0"
"0 Completely dissatisfied","1985","66 and older","Not Employed","8","","","","0"
"0 Completely dissatisfied","1985","66 and older","Employed","1","","","","0"
"1 on Scale 1 to 10","1985","35-65 y.","Not Employed","10","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","Employed","55","0.0118187639821914","0.00845453459890014","0.0151829933654826","1"
"1 on Scale 1 to 10","1985","16-34 y.","Not Employed","18","","","","1"
"1 on Scale 1 to 10","1985","16-34 y.","Employed","25","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Not Employed","7","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Employed","","","","","1"
"10 Completely satisfied","1985","16-34 y.","Not Employed","274","0.191203977757412","0.170203350919176","0.212204604595647","10"
"10 Completely satisfied","1985","16-34 y.","Employed","492","0.174271755595802","0.160223460874738","0.188320050316865","10"
"10 Completely satisfied","1985","35-65 y.","Not Employed","461","0.282057336384732","0.261216560697141","0.302898112072323","10"
"10 Completely satisfied","1985","35-65 y.","Employed","699","0.189709019711378","0.1775037955421","0.201914243880657","10"
"10 Completely satisfied","1985","66 and older","Not Employed","399","0.386916179422915","0.357526812289703","0.416305546556127","10"
"10 Completely satisfied","1985","66 and older","Employed","13","","","","10"
"2 on Scale 1 to 10","1985","16-34 y.","Not Employed","30","0.0212123584046191","0.0135174578789971","0.0289072589302411","2"
"2 on Scale 1 to 10","1985","35-65 y.","Not Employed","44","0.0198268631698107","0.0133706375225189","0.0262830888171024","2"
"2 on Scale 1 to 10","1985","66 and older","Employed","1","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","Employed","175","0.0399622096652252","0.0338647325435805","0.04605968678687","2"
"2 on Scale 1 to 10","1985","66 and older","Not Employed","14","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","Employed","85","0.0244862915259223","0.0187626854919581","0.0302098975598865","2"
"3 on Scale 1 to 10","1985","16-34 y.","Not Employed","47","0.0375111278082678","0.0273640214472593","0.0476582341692763","3"
"3 on Scale 1 to 10","1985","35-65 y.","Not Employed","60","0.029830344763234","0.0219516680963388","0.0377090214301293","3"
"3 on Scale 1 to 10","1985","16-34 y.","Employed","136","0.0498719338371901","0.0418105293172632","0.0579333383571169","3"
"3 on Scale 1 to 10","1985","35-65 y.","Employed","221","0.0511088768715679","0.0442534006517598","0.0579643530913761","3"
"3 on Scale 1 to 10","1985","66 and older","Not Employed","10","","","","3"
"3 on Scale 1 to 10","1985","66 and older","Employed","1","","","","3"
"4 on Scale 1 to 10","1985","35-65 y.","Employed","218","0.0507181837598421","0.0438875547931019","0.0575488127265823","4"
"4 on Scale 1 to 10","1985","35-65 y.","Not Employed","66","0.0328385400559199","0.0245849725139729","0.041092107597867","4"
"4 on Scale 1 to 10","1985","16-34 y.","Not Employed","59","0.0429443508262266","0.0321179049342058","0.0537707967182474","4"
"4 on Scale 1 to 10","1985","16-34 y.","Employed","131","0.0452542968616541","0.0375565202536541","0.0529520734696542","4"
"4 on Scale 1 to 10","1985","66 and older","Not Employed","22","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Employed","3","","","","4"
"5 on Scale 1 to 10","1985","16-34 y.","Employed","335","0.113010830238753","0.101285887568212","0.124735772909294","5"
"5 on Scale 1 to 10","1985","16-34 y.","Not Employed","136","0.0911695575351521","0.0757975478423419","0.106541567227962","5"
"5 on Scale 1 to 10","1985","35-65 y.","Not Employed","193","0.101608283417507","0.0876157057955466","0.115600861039467","5"
"5 on Scale 1 to 10","1985","35-65 y.","Employed","475","0.123621978633683","0.113375494969244","0.133868462298121","5"
"5 on Scale 1 to 10","1985","66 and older","Not Employed","73","0.0642782384036324","0.0494794142708677","0.0790770625363972","5"
"5 on Scale 1 to 10","1985","66 and older","Employed","2","","","","5"
"6 on Scale 1 to 10","1985","16-34 y.","Employed","266","0.0923525741102077","0.0816306030863813","0.103074545134034","6"
"6 on Scale 1 to 10","1985","16-34 y.","Not Employed","106","0.0721122904897269","0.0582983796244864","0.0859262013549673","6"
"6 on Scale 1 to 10","1985","35-65 y.","Not Employed","132","0.0683967111067901","0.0567062022810896","0.0800872199324905","6"
"6 on Scale 1 to 10","1985","35-65 y.","Employed","355","0.0871500310993705","0.0783696221471242","0.0959304400516168","6"
"6 on Scale 1 to 10","1985","66 and older","Not Employed","53","0.0501234517290216","0.0369567823816056","0.0632901210764376","6"
"6 on Scale 1 to 10","1985","66 and older","Employed","1","","","","6"
"7 on Scale 1 to 10","1985","16-34 y.","Not Employed","185","0.139708908262803","0.121194959583165","0.15822285694244","7"
"7 on Scale 1 to 10","1985","35-65 y.","Not Employed","209","0.111182041559676","0.0966232934949425","0.12574078962441","7"
"7 on Scale 1 to 10","1985","16-34 y.","Employed","437","0.164769961740722","0.151031642324827","0.178508281156617","7"
"7 on Scale 1 to 10","1985","35-65 y.","Employed","538","0.139805645272681","0.129010166288303","0.150601124257058","7"
"7 on Scale 1 to 10","1985","66 and older","Not Employed","119","0.110432944760502","0.0915199399495151","0.129345949571489","7"
"7 on Scale 1 to 10","1985","66 and older","Employed","7","","","","7"
"8 on Scale 1 to 10","1985","16-34 y.","Employed","548","0.204407860871413","0.189473536669009","0.219342185073816","8"
"8 on Scale 1 to 10","1985","66 and older","Not Employed","220","0.207024242888329","0.182575168672542","0.231473317104117","8"
"8 on Scale 1 to 10","1985","35-65 y.","Not Employed","377","0.216877169902888","0.197790851732658","0.235963488073119","8"
"8 on Scale 1 to 10","1985","35-65 y.","Employed","787","0.19685987068354","0.184481726733591","0.20923801463349","8"
"8 on Scale 1 to 10","1985","16-34 y.","Not Employed","309","0.242235505932413","0.219355806256552","0.265115205608275","8"
"8 on Scale 1 to 10","1985","66 and older","Employed","11","","","","8"
"9 on Scale 1 to 10","1985","35-65 y.","Not Employed","215","0.122172232559118","0.107005528580618","0.137338936537619","9"
"9 on Scale 1 to 10","1985","35-65 y.","Employed","376","0.0948172506180432","0.0856972875100106","0.103937213726076","9"
"9 on Scale 1 to 10","1985","66 and older","Not Employed","130","0.126550026398181","0.106488129264183","0.146611923532179","9"
"9 on Scale 1 to 10","1985","16-34 y.","Not Employed","176","0.147890321501358","0.128932784218018","0.166847858784699","9"
"9 on Scale 1 to 10","1985","16-34 y.","Employed","310","0.110745189383896","0.0991235583478398","0.122366820419953","9"
"9 on Scale 1 to 10","1985","66 and older","Employed","5","","","","9"
"0 Completely dissatisfied","1986","16-34 y.","Not Employed","13","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Employed","45","0.0131132951419333","0.00893163023350622","0.0172949600503604","0"
"0 Completely dissatisfied","1986","35-65 y.","Not Employed","23","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","Employed","65","0.015605574201232","0.0116616925220411","0.0195494558804229","0"
"0 Completely dissatisfied","1986","66 and older","Not Employed","4","","","","0"
"0 Completely dissatisfied","1986","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1986","35-65 y.","Employed","69","0.0164909076322579","0.012438520786501","0.0205432944780147","1"
"1 on Scale 1 to 10","1986","35-65 y.","Not Employed","13","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Not Employed","8","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Employed","31","0.00957396028113295","0.00599450866066491","0.013153411901601","1"
"1 on Scale 1 to 10","1986","66 and older","Employed","","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Not Employed","6","","","","1"
"10 Completely satisfied","1986","16-34 y.","Employed","430","0.143650057521269","0.130757526064171","0.156542588978368","10"
"10 Completely satisfied","1986","16-34 y.","Not Employed","214","0.161503795455597","0.141037972626072","0.181969618285123","10"
"10 Completely satisfied","1986","35-65 y.","Employed","529","0.149476391887576","0.138130754027327","0.160822029747825","10"
"10 Completely satisfied","1986","35-65 y.","Not Employed","388","0.258149434867159","0.237235829896096","0.279063039838222","10"
"10 Completely satisfied","1986","66 and older","Not Employed","379","0.395775351063007","0.365298258388458","0.426252443737555","10"
"10 Completely satisfied","1986","66 and older","Employed","15","","","","10"
"2 on Scale 1 to 10","1986","66 and older","Not Employed","13","","","","2"
"2 on Scale 1 to 10","1986","35-65 y.","Employed","132","0.0314919056394701","0.0259347760320211","0.0370490352469192","2"
"2 on Scale 1 to 10","1986","35-65 y.","Not Employed","39","0.0188809285479586","0.0123765227456853","0.0253853343502318","2"
"2 on Scale 1 to 10","1986","16-34 y.","Not Employed","28","","","","2"
"2 on Scale 1 to 10","1986","16-34 y.","Employed","94","0.0252903352169465","0.0195190227231858","0.0310616477107072","2"
"2 on Scale 1 to 10","1986","66 and older","Employed","1","","","","2"
"3 on Scale 1 to 10","1986","16-34 y.","Not Employed","51","0.0373722160387484","0.026823711000083","0.0479207210774139","3"
"3 on Scale 1 to 10","1986","16-34 y.","Employed","136","0.0475512739268633","0.0397284862667113","0.0553740615870153","3"
"3 on Scale 1 to 10","1986","35-65 y.","Employed","225","0.0552025436896689","0.0479356579694508","0.062469429409887","3"
"3 on Scale 1 to 10","1986","66 and older","Not Employed","15","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","Not Employed","69","0.0327332469455923","0.0242296480088304","0.0412368458823543","3"
"3 on Scale 1 to 10","1986","66 and older","Employed","1","","","","3"
"4 on Scale 1 to 10","1986","35-65 y.","Employed","238","0.0615744501418257","0.0539255390892743","0.0692233611943771","4"
"4 on Scale 1 to 10","1986","16-34 y.","Not Employed","69","0.0514479280864725","0.0391621737681795","0.0637336824047655","4"
"4 on Scale 1 to 10","1986","35-65 y.","Not Employed","71","0.0364405748667692","0.0274855466837033","0.045395603049835","4"
"4 on Scale 1 to 10","1986","16-34 y.","Employed","170","0.0596332627592549","0.0509285874447239","0.0683379380737859","4"
"4 on Scale 1 to 10","1986","66 and older","Not Employed","18","","","","4"
"4 on Scale 1 to 10","1986","66 and older","Employed","4","","","","4"
"5 on Scale 1 to 10","1986","16-34 y.","Not Employed","132","0.115573107339402","0.097792497270122","0.133353717408681","5"
"5 on Scale 1 to 10","1986","16-34 y.","Employed","327","0.112616066404187","0.100995812468933","0.124236320339441","5"
"5 on Scale 1 to 10","1986","35-65 y.","Not Employed","174","0.0977397527243207","0.0835479807393735","0.111931524709268","5"
"5 on Scale 1 to 10","1986","35-65 y.","Employed","521","0.131568201140738","0.120812400229855","0.142324002051621","5"
"5 on Scale 1 to 10","1986","66 and older","Not Employed","60","0.0607754356972702","0.045885298238938","0.0756655731556025","5"
"5 on Scale 1 to 10","1986","66 and older","Employed","1","","","","5"
"6 on Scale 1 to 10","1986","35-65 y.","Not Employed","149","0.0911926050175381","0.0774347467076","0.104950463327476","6"
"6 on Scale 1 to 10","1986","16-34 y.","Employed","262","0.097228125092888","0.0863377051455233","0.108118545040253","6"
"6 on Scale 1 to 10","1986","66 and older","Employed","3","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","Not Employed","108","0.081517509912029","0.0662998390641352","0.0967351807599229","6"
"6 on Scale 1 to 10","1986","35-65 y.","Employed","311","0.0836013146384807","0.0747939047209803","0.0924087245559811","6"
"6 on Scale 1 to 10","1986","66 and older","Not Employed","56","0.0528539355537486","0.0389096235946671","0.0667982475128302","6"
"7 on Scale 1 to 10","1986","16-34 y.","Not Employed","209","0.163199914720649","0.142647724318064","0.183752105123233","7"
"7 on Scale 1 to 10","1986","35-65 y.","Not Employed","227","0.126357861060253","0.110479597191308","0.142236124929198","7"
"7 on Scale 1 to 10","1986","16-34 y.","Employed","413","0.152924618981395","0.139694632676341","0.166154605286449","7"
"7 on Scale 1 to 10","1986","35-65 y.","Employed","534","0.140369534054854","0.129316239174556","0.151422828935152","7"
"7 on Scale 1 to 10","1986","66 and older","Not Employed","98","0.0958758244407076","0.0775265649663616","0.114225083915054","7"
"7 on Scale 1 to 10","1986","66 and older","Employed","9","","","","7"
"8 on Scale 1 to 10","1986","35-65 y.","Employed","819","0.221903111970397","0.208681087294359","0.235125136646436","8"
"8 on Scale 1 to 10","1986","35-65 y.","Not Employed","341","0.203166006375626","0.183937544577222","0.222394468174031","8"
"8 on Scale 1 to 10","1986","16-34 y.","Not Employed","249","0.212713317120118","0.189954426644088","0.235472207596149","8"
"8 on Scale 1 to 10","1986","16-34 y.","Employed","626","0.228251702490818","0.212823884239031","0.243679520742604","8"
"8 on Scale 1 to 10","1986","66 and older","Not Employed","198","0.199527375510278","0.174620202798428","0.224434548222127","8"
"8 on Scale 1 to 10","1986","66 and older","Employed","3","","","","8"
"9 on Scale 1 to 10","1986","35-65 y.","Employed","351","0.0927160650034996","0.083487194887771","0.101944935119228","9"
"9 on Scale 1 to 10","1986","35-65 y.","Not Employed","188","0.116898592052722","0.101543761643686","0.132253422461757","9"
"9 on Scale 1 to 10","1986","16-34 y.","Not Employed","161","0.138739491233517","0.119515010904044","0.15796397156299","9"
"9 on Scale 1 to 10","1986","16-34 y.","Employed","309","0.110167302183312","0.0986582330576381","0.121676371308987","9"
"9 on Scale 1 to 10","1986","66 and older","Not Employed","142","0.14264046402301","0.120845668039477","0.164435260006542","9"
"9 on Scale 1 to 10","1986","66 and older","Employed","5","","","","9"
"0 Completely dissatisfied","1987","16-34 y.","Employed","34","0.00985940072351661","0.00626213438439243","0.0134566670626408","0"
"0 Completely dissatisfied","1987","16-34 y.","Not Employed","13","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","Not Employed","19","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","Employed","50","0.0124725703923146","0.00891905001637946","0.0160260907682497","0"
"0 Completely dissatisfied","1987","66 and older","Not Employed","10","","","","0"
"0 Completely dissatisfied","1987","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1987","35-65 y.","Not Employed","16","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","Not Employed","8","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","Employed","53","0.012913870040255","0.00929883946380106","0.016528900616709","1"
"1 on Scale 1 to 10","1987","16-34 y.","Employed","24","","","","1"
"1 on Scale 1 to 10","1987","66 and older","Not Employed","4","","","","1"
"1 on Scale 1 to 10","1987","66 and older","Employed","1","","","","1"
"10 Completely satisfied","1987","16-34 y.","Employed","377","0.116922409038617","0.105223450279942","0.128621367797293","10"
"10 Completely satisfied","1987","16-34 y.","Not Employed","185","0.154491166121968","0.133352912066419","0.175629420177517","10"
"10 Completely satisfied","1987","35-65 y.","Not Employed","373","0.260297347751498","0.238890151758085","0.281704543744912","10"
"10 Completely satisfied","1987","35-65 y.","Employed","566","0.165457771500084","0.153559770847542","0.177355772152626","10"
"10 Completely satisfied","1987","66 and older","Not Employed","380","0.383103920881866","0.353415043089396","0.412792798674335","10"
"10 Completely satisfied","1987","66 and older","Employed","12","","","","10"
"2 on Scale 1 to 10","1987","35-65 y.","Employed","131","0.0331866825799565","0.0274513385053727","0.0389220266545403","2"
"2 on Scale 1 to 10","1987","66 and older","Not Employed","10","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","Not Employed","26","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","Not Employed","32","0.0171342620228304","0.01080320644722","0.0234653175984407","2"
"2 on Scale 1 to 10","1987","16-34 y.","Employed","89","0.0299070391923579","0.0237056028931485","0.0361084754915673","2"
"2 on Scale 1 to 10","1987","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","Not Employed","41","0.0343222060457899","0.0236743558515893","0.0449700562399904","3"
"3 on Scale 1 to 10","1987","16-34 y.","Employed","143","0.0447315185294334","0.0372054451975578","0.0522575918613091","3"
"3 on Scale 1 to 10","1987","35-65 y.","Employed","214","0.0555855557779528","0.0482494002310532","0.0629217113248523","3"
"3 on Scale 1 to 10","1987","66 and older","Not Employed","13","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","Not Employed","63","0.0338793365250882","0.0250530207759012","0.0427056522742752","3"
"3 on Scale 1 to 10","1987","66 and older","Employed","2","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","Employed","213","0.0525585741947983","0.0454135415561776","0.059703606833419","4"
"4 on Scale 1 to 10","1987","16-34 y.","Not Employed","35","0.0377072231001023","0.0265662249756379","0.0488482212245668","4"
"4 on Scale 1 to 10","1987","16-34 y.","Employed","138","0.0525773588197688","0.0444514833396645","0.0607032342998731","4"
"4 on Scale 1 to 10","1987","35-65 y.","Not Employed","60","0.0298313434876164","0.0215317589670478","0.038130928008185","4"
"4 on Scale 1 to 10","1987","66 and older","Not Employed","19","","","","4"
"4 on Scale 1 to 10","1987","66 and older","Employed","1","","","","4"
"5 on Scale 1 to 10","1987","16-34 y.","Not Employed","112","0.101436861826795","0.0837793130505669","0.119094410603024","5"
"5 on Scale 1 to 10","1987","16-34 y.","Employed","367","0.122936267528922","0.11098113242095","0.134891402636894","5"
"5 on Scale 1 to 10","1987","35-65 y.","Not Employed","151","0.0797975867728806","0.0665775431383556","0.0930176304074056","5"
"5 on Scale 1 to 10","1987","35-65 y.","Employed","465","0.122773058562154","0.112265211026193","0.133280906098116","5"
"5 on Scale 1 to 10","1987","66 and older","Not Employed","61","0.0598445289880249","0.0453587603641602","0.0743302976118896","5"
"5 on Scale 1 to 10","1987","66 and older","Employed","7","","","","5"
"6 on Scale 1 to 10","1987","16-34 y.","Not Employed","111","0.107775218950785","0.0896386633981411","0.125911774503428","6"
"6 on Scale 1 to 10","1987","16-34 y.","Employed","292","0.0939965952206175","0.083371816920598","0.104621373520637","6"
"6 on Scale 1 to 10","1987","35-65 y.","Not Employed","129","0.0677199685716027","0.05546173504005","0.0799782021031555","6"
"6 on Scale 1 to 10","1987","35-65 y.","Employed","366","0.0911969390367803","0.0819790544559726","0.100414823617588","6"
"6 on Scale 1 to 10","1987","66 and older","Not Employed","70","0.0623230970684572","0.0475598937332881","0.0770863004036263","6"
"6 on Scale 1 to 10","1987","66 and older","Employed","4","","","","6"
"7 on Scale 1 to 10","1987","16-34 y.","Not Employed","164","0.146829727929882","0.126129121560682","0.167530334299081","7"
"7 on Scale 1 to 10","1987","35-65 y.","Not Employed","218","0.125152832503283","0.109009887676981","0.141295777329585","7"
"7 on Scale 1 to 10","1987","16-34 y.","Employed","469","0.169396480190408","0.155739710826724","0.183053249554091","7"
"7 on Scale 1 to 10","1987","35-65 y.","Employed","547","0.139784889391481","0.128681900850024","0.150887877932938","7"
"7 on Scale 1 to 10","1987","66 and older","Not Employed","102","0.0984349879933702","0.0802420537578944","0.116627922228846","7"
"7 on Scale 1 to 10","1987","66 and older","Employed","2","","","","7"
"8 on Scale 1 to 10","1987","16-34 y.","Not Employed","254","0.220381227684489","0.196138211251734","0.244624244117243","8"
"8 on Scale 1 to 10","1987","35-65 y.","Not Employed","346","0.225793005154963","0.205395356207573","0.246190654102353","8"
"8 on Scale 1 to 10","1987","35-65 y.","Employed","824","0.226308274079716","0.212910259781036","0.239706288378396","8"
"8 on Scale 1 to 10","1987","16-34 y.","Employed","635","0.227006990113266","0.21175570995275","0.242258270273782","8"
"8 on Scale 1 to 10","1987","66 and older","Not Employed","213","0.207686795519555","0.182913580717542","0.232460010321568","8"
"8 on Scale 1 to 10","1987","66 and older","Employed","12","","","","8"
"9 on Scale 1 to 10","1987","16-34 y.","Not Employed","174","0.160169909042097","0.138719064622672","0.181620753461522","9"
"9 on Scale 1 to 10","1987","35-65 y.","Employed","318","0.087761814444507","0.0787021280421467","0.0968215008468674","9"
"9 on Scale 1 to 10","1987","35-65 y.","Not Employed","207","0.140310144249097","0.123366307343076","0.157253981155118","9"
"9 on Scale 1 to 10","1987","16-34 y.","Employed","330","0.123051498941346","0.11109154795922","0.135011449923472","9"
"9 on Scale 1 to 10","1987","66 and older","Not Employed","148","0.137213784692951","0.116201177146032","0.158226392239869","9"
"9 on Scale 1 to 10","1987","66 and older","Employed","3","","","","9"
"0 Completely dissatisfied","1988","16-34 y.","Not Employed","6","","","","0"
"0 Completely dissatisfied","1988","16-34 y.","Employed","40","0.0114342567961969","0.00748778997921793","0.0153807236131759","0"
"0 Completely dissatisfied","1988","35-65 y.","Not Employed","10","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","Employed","55","0.0125907754011607","0.00894597733310713","0.0162355734692143","0"
"0 Completely dissatisfied","1988","66 and older","Not Employed","7","","","","0"
"0 Completely dissatisfied","1988","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","Not Employed","9","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","Employed","31","0.00951206070202424","0.00590906612283044","0.013115055281218","1"
