"plh0178","year","migback","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1989","no migration background","78","0.00992020145321198","0.00756605399274411","0.0122743489136798","1"
"1 on Scale 1 to 10","1989","direct migration background","41","0.0140642039773182","0.00952391252743049","0.0186044954272059","1"
"1 on Scale 1 to 10","1989","indirect migration background","4","","","","1"
"10 Completely satisfied","1989","direct migration background","337","0.158806575023592","0.144714205880515","0.172898944166669","10"
"10 Completely satisfied","1989","no migration background","1069","0.171633015888918","0.162676272642168","0.180589759135669","10"
"10 Completely satisfied","1989","indirect migration background","32","0.197835202427588","0.149225627476035","0.246444777379141","10"
"2 on Scale 1 to 10","1989","indirect migration background","10","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","88","0.0287545351891763","0.0223110695908293","0.0351980007875233","2"
"2 on Scale 1 to 10","1989","no migration background","209","0.0287865476022841","0.0248147194164467","0.0327583757881215","2"
"3 on Scale 1 to 10","1989","direct migration background","150","0.0546089623579695","0.0458482476255557","0.0633696770903833","3"
"3 on Scale 1 to 10","1989","indirect migration background","10","","","","3"
"3 on Scale 1 to 10","1989","no migration background","323","0.0449251317910662","0.0400047171059066","0.0498455464762257","3"
"4 on Scale 1 to 10","1989","no migration background","348","0.0474400430849223","0.0423904426411497","0.0524896435286949","4"
"4 on Scale 1 to 10","1989","indirect migration background","14","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","185","0.0591659102820754","0.0500689953358834","0.0682628252282674","4"
"5 on Scale 1 to 10","1989","no migration background","807","0.112505805384283","0.104999805655332","0.120011805113234","5"
"5 on Scale 1 to 10","1989","indirect migration background","21","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","363","0.152172426204026","0.138323261273746","0.166021591134306","5"
"6 on Scale 1 to 10","1989","indirect migration background","22","","","","6"
"6 on Scale 1 to 10","1989","no migration background","608","0.0877895562471804","0.081067420716108","0.0945116917782528","6"
"6 on Scale 1 to 10","1989","direct migration background","271","0.101755964650596","0.0900991753849889","0.113412753916203","6"
"7 on Scale 1 to 10","1989","direct migration background","432","0.151409299278148","0.137588688217059","0.165229910339237","7"
"7 on Scale 1 to 10","1989","indirect migration background","58","0.200244603672415","0.151413421518806","0.249075785826024","7"
"7 on Scale 1 to 10","1989","no migration background","1011","0.145699809598149","0.13731924918425","0.154080370012048","7"
"8 on Scale 1 to 10","1989","no migration background","1534","0.22949449926564","0.219505721992353","0.239483276538926","8"
"8 on Scale 1 to 10","1989","direct migration background","505","0.196146104882054","0.180835926854682","0.211456282909426","8"
"8 on Scale 1 to 10","1989","indirect migration background","51","0.190466867446877","0.142552553767473","0.23838118112628","8"
"9 on Scale 1 to 10","1989","no migration background","752","0.11285682125889","0.10534060818666","0.12037303433112","9"
"9 on Scale 1 to 10","1989","direct migration background","180","0.0748916532652296","0.0647428497376553","0.0850404567928039","9"
"9 on Scale 1 to 10","1989","indirect migration background","36","0.144522319278396","0.101617108391937","0.187427530164854","9"
"0 Completely dissatisfied","1990","no migration background","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","","","","","1"
"10 Completely satisfied","1990","no migration background","","","","","10"
"10 Completely satisfied","1990","direct migration background","","","","","10"
"10 Completely satisfied","1990","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1990","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1990","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1990","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","","","","","4"
"5 on Scale 1 to 10","1990","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","","","","","5"
"6 on Scale 1 to 10","1990","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","","","","","6"
"7 on Scale 1 to 10","1990","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","","","","","7"
"8 on Scale 1 to 10","1990","direct migration background","","","","","8"
"8 on Scale 1 to 10","1990","no migration background","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","","","","","8"
"9 on Scale 1 to 10","1990","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","","","","","9"
"0 Completely dissatisfied","1991","no migration background","191","0.0152308253616322","0.0129016921467324","0.017559958576532","0"
"0 Completely dissatisfied","1991","direct migration background","56","0.0173239222493155","0.0123411789873726","0.0223066655112583","0"
"0 Completely dissatisfied","1991","indirect migration background","3","","","","0"
"1 on Scale 1 to 10","1991","no migration background","157","0.0120738447214773","0.00999677812491117","0.0141509113180435","1"
"1 on Scale 1 to 10","1991","direct migration background","36","0.0122990369548924","0.00808994418811559","0.0165081297216692","1"
"1 on Scale 1 to 10","1991","indirect migration background","1","","","","1"
"10 Completely satisfied","1991","no migration background","1416","0.154359388009991","0.1474883108343","0.161230465185682","10"
"10 Completely satisfied","1991","direct migration background","339","0.160657094590919","0.14663348308708","0.174680706094758","10"
"10 Completely satisfied","1991","indirect migration background","50","0.128885197726151","0.0937312101140674","0.164039185338234","10"
"2 on Scale 1 to 10","1991","direct migration background","98","0.0319920963434892","0.0252716052967986","0.0387125873901797","2"
"2 on Scale 1 to 10","1991","indirect migration background","17","","","","2"
"2 on Scale 1 to 10","1991","no migration background","432","0.0351752252427021","0.0316716773907725","0.0386787730946316","2"
"3 on Scale 1 to 10","1991","no migration background","647","0.051904636746574","0.0476857829437628","0.0561234905493851","3"
"3 on Scale 1 to 10","1991","direct migration background","162","0.0488509543836191","0.0406190366742024","0.0570828720930357","3"
"3 on Scale 1 to 10","1991","indirect migration background","15","","","","3"
"4 on Scale 1 to 10","1991","no migration background","657","0.0570842367848549","0.052671988589761","0.0614964849799487","4"
"4 on Scale 1 to 10","1991","direct migration background","170","0.0673993996732935","0.0578249005175173","0.0769738988290697","4"
"4 on Scale 1 to 10","1991","indirect migration background","25","","","","4"
"5 on Scale 1 to 10","1991","no migration background","1406","0.120889597882567","0.114689742453626","0.127089453311509","5"
"5 on Scale 1 to 10","1991","indirect migration background","38","0.1063000619156","0.0739631904637123","0.138636933367489","5"
"5 on Scale 1 to 10","1991","direct migration background","343","0.123825208785039","0.111246382571236","0.136404034998843","5"
"6 on Scale 1 to 10","1991","no migration background","1004","0.0892994862992804","0.0838760111108025","0.0947229614877583","6"
"6 on Scale 1 to 10","1991","direct migration background","296","0.103561907129957","0.0919259965002627","0.115197817759652","6"
"6 on Scale 1 to 10","1991","indirect migration background","35","0.0976288708913878","0.066488978551007","0.128768763231769","6"
"7 on Scale 1 to 10","1991","no migration background","1503","0.139700919250956","0.133107817959885","0.146294020542026","7"
"7 on Scale 1 to 10","1991","direct migration background","402","0.140991706974739","0.127701379923704","0.154282034025775","7"
"7 on Scale 1 to 10","1991","indirect migration background","51","0.179527868514614","0.139262355940378","0.219793381088849","7"
"8 on Scale 1 to 10","1991","direct migration background","510","0.199417453835303","0.184158496877816","0.214676410792789","8"
"8 on Scale 1 to 10","1991","indirect migration background","69","0.19315489604283","0.151737449341411","0.234572342744248","8"
"8 on Scale 1 to 10","1991","no migration background","2100","0.204595039913686","0.196923066584233","0.212267013243138","8"
"9 on Scale 1 to 10","1991","indirect migration background","45","0.131580989266402","0.0961162629912302","0.167045715541574","9"
"9 on Scale 1 to 10","1991","direct migration background","222","0.0936812190794333","0.0825534792710382","0.104808958887828","9"
"9 on Scale 1 to 10","1991","no migration background","1108","0.119686799786279","0.11351364564755","0.125859953925009","9"
"0 Completely dissatisfied","1992","no migration background","127","0.0100273534269662","0.00810759923222386","0.0119471076217085","0"
"0 Completely dissatisfied","1992","direct migration background","37","0.00811510780218617","0.0046383406540536","0.0115918749503187","0"
"0 Completely dissatisfied","1992","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1992","no migration background","131","0.0105494090428906","0.00858083393808073","0.0125179841477005","1"
"1 on Scale 1 to 10","1992","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","47","0.0163691193373822","0.0114518210270612","0.0212864176477032","1"
"10 Completely satisfied","1992","no migration background","1284","0.15482713079702","0.147857060262892","0.161797201331148","10"
"10 Completely satisfied","1992","direct migration background","298","0.147096196368248","0.133370051823482","0.160822340913014","10"
"10 Completely satisfied","1992","indirect migration background","60","0.193298846908086","0.154745104756077","0.231852589060095","10"
"2 on Scale 1 to 10","1992","no migration background","370","0.0296549215608281","0.0263863924295991","0.0329234506920572","2"
"2 on Scale 1 to 10","1992","direct migration background","89","0.0311995481490634","0.0244621976794148","0.037936898618712","2"
"2 on Scale 1 to 10","1992","indirect migration background","17","","","","2"
"3 on Scale 1 to 10","1992","no migration background","576","0.0471605440698002","0.0430760324484721","0.0512450556911283","3"
"3 on Scale 1 to 10","1992","indirect migration background","15","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","145","0.0453132923924803","0.0372531805509668","0.0533734042339937","3"
"4 on Scale 1 to 10","1992","direct migration background","147","0.0597853552978907","0.0505976145116432","0.0689730960841382","4"
"4 on Scale 1 to 10","1992","no migration background","699","0.0597817906052535","0.055213647978646","0.0643499332318611","4"
"4 on Scale 1 to 10","1992","indirect migration background","19","","","","4"
"5 on Scale 1 to 10","1992","no migration background","1330","0.116778697724114","0.11059059594748","0.122966799500749","5"
"5 on Scale 1 to 10","1992","indirect migration background","44","0.0937211400919136","0.0652670125211112","0.122175267662716","5"
"5 on Scale 1 to 10","1992","direct migration background","352","0.12503257145526","0.112215011851609","0.137850131058912","5"
"6 on Scale 1 to 10","1992","no migration background","1093","0.0967713180853797","0.0910747531176167","0.102467883053143","6"
"6 on Scale 1 to 10","1992","direct migration background","289","0.104325081012402","0.0924791992683107","0.116170962756494","6"
"6 on Scale 1 to 10","1992","indirect migration background","46","0.109080420586132","0.0786443753059513","0.139516465866313","6"
"7 on Scale 1 to 10","1992","no migration background","1600","0.15167670523577","0.144765066881183","0.158588343590356","7"
"7 on Scale 1 to 10","1992","direct migration background","397","0.161977547563023","0.147700018338594","0.176255076787453","7"
"7 on Scale 1 to 10","1992","indirect migration background","53","0.135918431995927","0.102459496752419","0.169377367239435","7"
"8 on Scale 1 to 10","1992","direct migration background","500","0.19913981121776","0.183663936009314","0.214615686426207","8"
"8 on Scale 1 to 10","1992","indirect migration background","92","0.218147411860481","0.177826249857056","0.258468573863906","8"
"8 on Scale 1 to 10","1992","no migration background","2122","0.215031810093922","0.207115582884641","0.222948037303203","8"
"9 on Scale 1 to 10","1992","indirect migration background","51","0.118171661665404","0.0866547057155667","0.149688617615241","9"
"9 on Scale 1 to 10","1992","direct migration background","257","0.101646369404304","0.0899360856096081","0.113356653198999","9"
"9 on Scale 1 to 10","1992","no migration background","1015","0.107740319358055","0.101766176135972","0.113714462580138","9"
"0 Completely dissatisfied","1993","no migration background","131","0.0123097926695645","0.0101644651448261","0.0144551201943028","0"
"0 Completely dissatisfied","1993","direct migration background","54","0.018085786927528","0.0128420585531339","0.0233295153019221","0"
"0 Completely dissatisfied","1993","indirect migration background","7","","","","0"
"1 on Scale 1 to 10","1993","no migration background","139","0.0125138026356614","0.0103509943270318","0.014676610944291","1"
"1 on Scale 1 to 10","1993","direct migration background","44","0.012231325194893","0.00790619594757777","0.0165564544422082","1"
"1 on Scale 1 to 10","1993","indirect migration background","1","","","","1"
"10 Completely satisfied","1993","no migration background","1230","0.147439823031586","0.140541750069323","0.154337895993848","10"
"10 Completely satisfied","1993","direct migration background","330","0.158454430385802","0.144085457636418","0.172823403135185","10"
