"plh0178","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1988","West Germany","122","0.0107317902862312","0.00871007750594626","0.0127535030665161","1"
"1 on Scale 1 to 10","1988","East Germany","","","","","1"
"10 Completely satisfied","1988","East Germany","","","","","10"
"10 Completely satisfied","1988","West Germany","1596","0.182206954575842","0.174632863511979","0.189781045639704","10"
"2 on Scale 1 to 10","1988","West Germany","282","0.0259652532090161","0.0228448562415643","0.0290856501764679","2"
"2 on Scale 1 to 10","1988","East Germany","","","","","2"
"3 on Scale 1 to 10","1988","West Germany","458","0.0405892139082875","0.0367172262909235","0.0444612015256515","3"
"3 on Scale 1 to 10","1988","East Germany","","","","","3"
"4 on Scale 1 to 10","1988","West Germany","536","0.047937652185185","0.0437458824641807","0.0521294219061894","4"
"4 on Scale 1 to 10","1988","East Germany","","","","","4"
"5 on Scale 1 to 10","1988","West Germany","1267","0.126070010013431","0.119557167804393","0.132582852222468","5"
"5 on Scale 1 to 10","1988","East Germany","","","","","5"
"6 on Scale 1 to 10","1988","East Germany","","","","","6"
"6 on Scale 1 to 10","1988","West Germany","923","0.0868298551695603","0.0813047985663356","0.0923549117727849","6"
"7 on Scale 1 to 10","1988","West Germany","1462","0.137936552324343","0.131170495512188","0.144702609136497","7"
"7 on Scale 1 to 10","1988","East Germany","","","","","7"
"8 on Scale 1 to 10","1988","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","West Germany","2165","0.218962440909989","0.210848214648714","0.227076667171264","8"
"9 on Scale 1 to 10","1988","West Germany","1049","0.113700732489116","0.107472021679201","0.11992944329903","9"
"9 on Scale 1 to 10","1988","East Germany","","","","","9"
"0 Completely dissatisfied","1989","West Germany","101","0.00878917085936087","0.00692690617707733","0.0106514355416444","0"
"0 Completely dissatisfied","1989","East Germany","","","","","0"
"1 on Scale 1 to 10","1989","West Germany","123","0.0104891234159599","0.00845646539454266","0.012521781437377","1"
"1 on Scale 1 to 10","1989","East Germany","","","","","1"
"10 Completely satisfied","1989","East Germany","","","","","10"
"10 Completely satisfied","1989","West Germany","1438","0.170488761073376","0.162985614178629","0.177991907968122","10"
"2 on Scale 1 to 10","1989","West Germany","307","0.0286382935435489","0.0253105604036407","0.0319660266834571","2"
"2 on Scale 1 to 10","1989","East Germany","","","","","2"
"3 on Scale 1 to 10","1989","West Germany","483","0.0459553659535036","0.0417776693661393","0.0501330625408679","3"
"3 on Scale 1 to 10","1989","East Germany","","","","","3"
"4 on Scale 1 to 10","1989","West Germany","547","0.0485822970851058","0.0442927733911836","0.0528718207790281","4"
"4 on Scale 1 to 10","1989","East Germany","","","","","4"
"5 on Scale 1 to 10","1989","West Germany","1191","0.116404237996298","0.110005480629561","0.122802995363035","5"
"5 on Scale 1 to 10","1989","East Germany","","","","","5"
"6 on Scale 1 to 10","1989","West Germany","901","0.0892435349043124","0.0835553468250778","0.0949317229835471","6"
"6 on Scale 1 to 10","1989","East Germany","","","","","6"
"7 on Scale 1 to 10","1989","West Germany","1501","0.146810993157758","0.139749665756954","0.153872320558563","7"
"7 on Scale 1 to 10","1989","East Germany","","","","","7"
"8 on Scale 1 to 10","1989","West Germany","2090","0.225545446041588","0.217206725207665","0.233884166875512","8"
"8 on Scale 1 to 10","1989","East Germany","","","","","8"
"9 on Scale 1 to 10","1989","West Germany","968","0.109052775969188","0.102833658121805","0.11527189381657","9"
"9 on Scale 1 to 10","1989","East Germany","","","","","9"
"0 Completely dissatisfied","1990","West Germany","","","","","0"
"0 Completely dissatisfied","1990","East Germany","","","","","0"
"1 on Scale 1 to 10","1990","East Germany","","","","","1"
"1 on Scale 1 to 10","1990","West Germany","","","","","1"
"10 Completely satisfied","1990","East Germany","","","","","10"
"10 Completely satisfied","1990","West Germany","","","","","10"
"2 on Scale 1 to 10","1990","East Germany","","","","","2"
"2 on Scale 1 to 10","1990","West Germany","","","","","2"
"3 on Scale 1 to 10","1990","East Germany","","","","","3"
"3 on Scale 1 to 10","1990","West Germany","","","","","3"
"4 on Scale 1 to 10","1990","West Germany","","","","","4"
"4 on Scale 1 to 10","1990","East Germany","","","","","4"
"5 on Scale 1 to 10","1990","West Germany","","","","","5"
"5 on Scale 1 to 10","1990","East Germany","","","","","5"
"6 on Scale 1 to 10","1990","West Germany","","","","","6"
"6 on Scale 1 to 10","1990","East Germany","","","","","6"
"7 on Scale 1 to 10","1990","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","East Germany","","","","","7"
"8 on Scale 1 to 10","1990","East Germany","","","","","8"
"8 on Scale 1 to 10","1990","West Germany","","","","","8"
"9 on Scale 1 to 10","1990","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","East Germany","","","","","9"
"0 Completely dissatisfied","1991","West Germany","139","0.0136010842177158","0.0112676216428385","0.0159345467925931","0"
"0 Completely dissatisfied","1991","East Germany","111","0.0227438202102368","0.0182019334993526","0.0272857069211211","0"
"1 on Scale 1 to 10","1991","East Germany","75","0.0156019900210675","0.011826479026915","0.01937750101522","1"
"1 on Scale 1 to 10","1991","West Germany","119","0.0110638693299532","0.00895657391191855","0.0131711647479878","1"
"10 Completely satisfied","1991","East Germany","491","0.14081510150771","0.130218458303222","0.151411744712197","10"
"10 Completely satisfied","1991","West Germany","1314","0.158318072837166","0.150964015184977","0.165672130489356","10"
"2 on Scale 1 to 10","1991","West Germany","334","0.0327845306804982","0.0291970969741934","0.036371964386803","2"
"2 on Scale 1 to 10","1991","East Germany","213","0.0434664294348308","0.037254486330464","0.0496783725391976","2"
"3 on Scale 1 to 10","1991","East Germany","305","0.0663922130959562","0.0588074646219594","0.073976961569953","3"
"3 on Scale 1 to 10","1991","West Germany","519","0.0477336496779204","0.0434384899229836","0.0520288094328572","3"
"4 on Scale 1 to 10","1991","West Germany","574","0.0565360140890958","0.0518832285124298","0.0611887996657618","4"
"4 on Scale 1 to 10","1991","East Germany","278","0.0643802773585222","0.0569032928037568","0.0718572619132876","4"
"5 on Scale 1 to 10","1991","West Germany","1121","0.112485363855352","0.106119995327806","0.118850732382899","5"
"5 on Scale 1 to 10","1991","East Germany","666","0.154658566046778","0.143643085559218","0.165674046534338","5"
"6 on Scale 1 to 10","1991","West Germany","937","0.0905378094083838","0.0847569141930813","0.0963187046236863","6"
"6 on Scale 1 to 10","1991","East Germany","398","0.0921570980883873","0.0833451866359364","0.100969009540838","6"
"7 on Scale 1 to 10","1991","West Germany","1395","0.141100955699142","0.134087633048011","0.148114278350272","7"
"7 on Scale 1 to 10","1991","East Germany","561","0.13680847727048","0.126339350332973","0.147277604207987","7"
"8 on Scale 1 to 10","1991","East Germany","765","0.194957608772642","0.182888370886561","0.207026846658722","8"
"8 on Scale 1 to 10","1991","West Germany","1914","0.206232961876571","0.198081915734208","0.214384008018933","8"
"9 on Scale 1 to 10","1991","West Germany","1099","0.129605688328202","0.122839285717334","0.13637209093907","9"
"9 on Scale 1 to 10","1991","East Germany","276","0.0680184181933899","0.0603480306570896","0.0756888057296903","9"
"0 Completely dissatisfied","1992","West Germany","95","0.00786062853669007","0.00606965309033939","0.00965160398304076","0"
"0 Completely dissatisfied","1992","East Germany","71","0.0173188338773357","0.013259751186395","0.0213779165682764","0"
"1 on Scale 1 to 10","1992","East Germany","74","0.0181007106842589","0.0139526648594872","0.0222487565090306","1"
"1 on Scale 1 to 10","1992","West Germany","108","0.00936603994360233","0.0074125586279562","0.0113195212592485","1"
"10 Completely satisfied","1992","West Germany","1274","0.163068342130997","0.155576226375078","0.170560457886917","10"
"10 Completely satisfied","1992","East Germany","368","0.120295067243523","0.110173338774706","0.13041679571234","10"
"2 on Scale 1 to 10","1992","West Germany","285","0.0274832852460565","0.0241677205033222","0.0307988499887907","2"
"2 on Scale 1 to 10","1992","East Germany","191","0.0403931775502426","0.0342673758785461","0.0465189792219391","2"
"3 on Scale 1 to 10","1992","West Germany","452","0.0420617338499043","0.0379908660460766","0.046132601653732","3"
"3 on Scale 1 to 10","1992","East Germany","284","0.0652141360114726","0.057531872501151","0.0728963995217942","3"
"4 on Scale 1 to 10","1992","West Germany","529","0.0552714298584007","0.0506371897942006","0.0599056699226008","4"
"4 on Scale 1 to 10","1992","East Germany","336","0.0766555738947757","0.0683777535819178","0.0849333942076336","4"
"5 on Scale 1 to 10","1992","West Germany","1110","0.110049969451129","0.103703204317877","0.116396734584382","5"
"5 on Scale 1 to 10","1992","East Germany","616","0.146568707698776","0.13556428738155","0.157573128016002","5"
"6 on Scale 1 to 10","1992","West Germany","965","0.0949892407502332","0.0890430514339162","0.10093543006655","6"
"6 on Scale 1 to 10","1992","East Germany","463","0.108772188729563","0.0990846030113068","0.118459774447819","6"
"7 on Scale 1 to 10","1992","West Germany","1427","0.151056682702142","0.143794219055898","0.158319146348386","7"
"7 on Scale 1 to 10","1992","East Germany","623","0.158759668211672","0.147388832269876","0.170130504153468","7"
"8 on Scale 1 to 10","1992","West Germany","2044","0.223243689705845","0.214798553782864","0.231688825628825","8"
"8 on Scale 1 to 10","1992","East Germany","670","0.173894838369424","0.162101866223778","0.18568781051507","8"
"9 on Scale 1 to 10","1992","West Germany","1051","0.115548957825","0.109065680960261","0.122032234689738","9"
"9 on Scale 1 to 10","1992","East Germany","272","0.0740270977289556","0.065880866006444","0.0821733294514673","9"
"0 Completely dissatisfied","1993","West Germany","113","0.0114117520490474","0.00925015361524284","0.013573350482852","0"
"0 Completely dissatisfied","1993","East Germany","79","0.0194240813905204","0.0150510110349619","0.023797151746079","0"
"1 on Scale 1 to 10","1993","East Germany","67","0.0177695846551159","0.0135833753795572","0.0219557939306746","1"
"1 on Scale 1 to 10","1993","West Germany","117","0.0109021522475798","0.00878882437185085","0.0130154801233087","1"
"10 Completely satisfied","1993","West Germany","1274","0.159371001797187","0.151922001925107","0.166820001669268","10"
"10 Completely satisfied","1993","East Germany","349","0.108489663186339","0.0986351998019546","0.118344126570723","10"
"2 on Scale 1 to 10","1993","West Germany","284","0.026815424375859","0.0235278084348383","0.0301030403168797","2"
"2 on Scale 1 to 10","1993","East Germany","219","0.0528657862776242","0.0457754192178486","0.0599561533373997","2"
"3 on Scale 1 to 10","1993","West Germany","480","0.0462348303040858","0.0419612044786947","0.0505084561294768","3"
"3 on Scale 1 to 10","1993","East Germany","305","0.0740701718383782","0.0657719255248724","0.082368418151884","3"
"4 on Scale 1 to 10","1993","West Germany","543","0.0564123083213998","0.0517169450231026","0.0611076716196971","4"
"4 on Scale 1 to 10","1993","East Germany","261","0.0606446751518346","0.0530818006116147","0.0682075496920545","4"
"5 on Scale 1 to 10","1993","West Germany","1141","0.118072784057642","0.111505551341561","0.124640016773723","5"
"5 on Scale 1 to 10","1993","East Germany","626","0.15614988128809","0.144647729478275","0.167652033097905","5"
"6 on Scale 1 to 10","1993","West Germany","955","0.0971254467204521","0.0910988607945428","0.103152032646361","6"
"6 on Scale 1 to 10","1993","East Germany","419","0.0999791772743527","0.0904740778027492","0.109484276745956","6"
"7 on Scale 1 to 10","1993","West Germany","1464","0.150275373885042","0.143003034423439","0.157547713346645","7"
"7 on Scale 1 to 10","1993","East Germany","555","0.143053061483861","0.131958729632557","0.154147393335164","7"
"8 on Scale 1 to 10","1993","West Germany","1975","0.216136786863916","0.207760035616426","0.224513538111406","8"
"8 on Scale 1 to 10","1993","East Germany","686","0.193167706322648","0.180658363173382","0.205677049471915","8"
"9 on Scale 1 to 10","1993","West Germany","929","0.107242139377789","0.100945037670387","0.11353924108519","9"
"9 on Scale 1 to 10","1993","East Germany","260","0.0743862111312361","0.0660716996905529","0.0827007225719192","9"
"0 Completely dissatisfied","1994","West Germany","98","0.00931670003900208","0.00734105915053036","0.0112923409274738","0"
"0 Completely dissatisfied","1994","East Germany","72","0.0177162102058495","0.0135041308489415","0.0219282895627575","0"
"1 on Scale 1 to 10","1994","West Germany","114","0.0117222640471071","0.00950889014976014","0.013935637944454","1"
"1 on Scale 1 to 10","1994","East Germany","83","0.0192078182447942","0.0148253360495155","0.023590300440073","1"
"10 Completely satisfied","1994","East Germany","318","0.107040490113197","0.0971690032514207","0.116911976974973","10"
"10 Completely satisfied","1994","West Germany","1196","0.153401189514005","0.145990430023795","0.160811949004216","10"
"2 on Scale 1 to 10","1994","West Germany","330","0.0322068043085093","0.028576235871906","0.0358373727451126","2"
"2 on Scale 1 to 10","1994","East Germany","199","0.0483777525422141","0.0415268501239921","0.055228654960436","2"
"3 on Scale 1 to 10","1994","West Germany","501","0.0513999465807031","0.0468591459463143","0.055940747215092","3"
"3 on Scale 1 to 10","1994","East Germany","314","0.0786533934560745","0.0700580566981527","0.0872487302139964","3"
"4 on Scale 1 to 10","1994","West Germany","522","0.0531737463285776","0.0485595793828991","0.0577879132742562","4"
"4 on Scale 1 to 10","1994","East Germany","292","0.0708942306011934","0.0626995756961944","0.0790888855061923","4"
"5 on Scale 1 to 10","1994","West Germany","1087","0.115048694240794","0.108487089549845","0.121610298931742","5"
"5 on Scale 1 to 10","1994","East Germany","609","0.15223188890435","0.140761345297085","0.163702432511614","5"
"6 on Scale 1 to 10","1994","West Germany","931","0.0956177138601707","0.0895705083249284","0.101664919395413","6"
"6 on Scale 1 to 10","1994","East Germany","429","0.105772437892788","0.0959526314634538","0.115592244322122","6"
"7 on Scale 1 to 10","1994","West Germany","1445","0.150967487143525","0.143605188975419","0.158329785311632","7"
"7 on Scale 1 to 10","1994","East Germany","570","0.150643274089043","0.139222051854723","0.162064496323362","7"
"8 on Scale 1 to 10","1994","West Germany","1853","0.205240253699646","0.196934888555749","0.213545618843544","8"
"8 on Scale 1 to 10","1994","East Germany","624","0.173080280731078","0.161000804218835","0.185159757243322","8"
"9 on Scale 1 to 10","1994","West Germany","1007","0.121905200237959","0.11517711713737","0.128633283338549","9"
"9 on Scale 1 to 10","1994","East Germany","258","0.0763822232194193","0.0679014600967431","0.0848629863420955","9"
"0 Completely dissatisfied","1995","East Germany","","","","","0"
"0 Completely dissatisfied","1995","West Germany","","","","","0"
"1 on Scale 1 to 10","1995","East Germany","","","","","1"
"1 on Scale 1 to 10","1995","West Germany","","","","","1"
"10 Completely satisfied","1995","East Germany","","","","","10"
"10 Completely satisfied","1995","West Germany","","","","","10"
"2 on Scale 1 to 10","1995","East Germany","","","","","2"
"2 on Scale 1 to 10","1995","West Germany","","","","","2"
"3 on Scale 1 to 10","1995","East Germany","","","","","3"
"3 on Scale 1 to 10","1995","West Germany","","","","","3"
"4 on Scale 1 to 10","1995","East Germany","","","","","4"
"4 on Scale 1 to 10","1995","West Germany","","","","","4"
"5 on Scale 1 to 10","1995","West Germany","","","","","5"
"5 on Scale 1 to 10","1995","East Germany","","","","","5"
"6 on Scale 1 to 10","1995","East Germany","","","","","6"
"6 on Scale 1 to 10","1995","West Germany","","","","","6"
"7 on Scale 1 to 10","1995","East Germany","","","","","7"
"7 on Scale 1 to 10","1995","West Germany","","","","","7"
"8 on Scale 1 to 10","1995","East Germany","","","","","8"
"8 on Scale 1 to 10","1995","West Germany","","","","","8"
"9 on Scale 1 to 10","1995","East Germany","","","","","9"
"9 on Scale 1 to 10","1995","West Germany","","","","","9"
"0 Completely dissatisfied","1996","East Germany","47","0.0120288944334684","0.00850721224605644","0.0155505766208804","0"
"0 Completely dissatisfied","1996","West Germany","81","0.0077744848278868","0.0059979266789423","0.00955104297683129","0"
"1 on Scale 1 to 10","1996","East Germany","61","0.0152504149540788","0.0112915661467707","0.0192092637613869","1"
"1 on Scale 1 to 10","1996","West Germany","115","0.0114973970432818","0.00934100810799865","0.013653785978565","1"
"10 Completely satisfied","1996","East Germany","325","0.110124157142966","0.100011362466974","0.120236951818958","10"
"10 Completely satisfied","1996","West Germany","1337","0.164241458328785","0.156747345459989","0.171735571197581","10"
"2 on Scale 1 to 10","1996","East Germany","144","0.0352580355657387","0.0293000448378034","0.0412160262936739","2"
"2 on Scale 1 to 10","1996","West Germany","258","0.023281457062182","0.020231257766787","0.026331656357577","2"
"3 on Scale 1 to 10","1996","East Germany","230","0.0562370783212103","0.0487947639245793","0.0636793927178413","3"
"3 on Scale 1 to 10","1996","West Germany","418","0.0371709550416857","0.033344339132608","0.0409975709507634","3"
"4 on Scale 1 to 10","1996","East Germany","234","0.0588865180753426","0.0512816073968779","0.0664914287538073","4"
"4 on Scale 1 to 10","1996","West Germany","498","0.0514609037059887","0.0469919614425325","0.0559298459694448","4"
"5 on Scale 1 to 10","1996","West Germany","1073","0.112585402782036","0.106191842732082","0.11897896283199","5"
"5 on Scale 1 to 10","1996","East Germany","552","0.143780353485678","0.132445718205697","0.155114988765659","5"
"6 on Scale 1 to 10","1996","East Germany","442","0.116294882231295","0.105938712277635","0.126651052184955","6"
"6 on Scale 1 to 10","1996","West Germany","939","0.090034367090938","0.0842446802374543","0.0958240539444217","6"
"7 on Scale 1 to 10","1996","East Germany","567","0.146552426878052","0.135127587224379","0.157977266531724","7"
"7 on Scale 1 to 10","1996","West Germany","1467","0.149296808527483","0.142088178865167","0.156505438189798","7"
"8 on Scale 1 to 10","1996","East Germany","753","0.209867852185197","0.196712938364416","0.223022766005979","8"
"8 on Scale 1 to 10","1996","West Germany","2090","0.225077063326561","0.216629464146827","0.233524662506295","8"
"9 on Scale 1 to 10","1996","East Germany","326","0.0957193867269731","0.0862151609174859","0.10522361253646","9"
"9 on Scale 1 to 10","1996","West Germany","1113","0.127579702263172","0.120831437797993","0.134327966728351","9"
"0 Completely dissatisfied","1997","East Germany","47","0.0138810705179085","0.0100740029928134","0.0176881380430036","0"
"0 Completely dissatisfied","1997","West Germany","99","0.00938707672397411","0.00741734899893412","0.0113568044490141","0"
"1 on Scale 1 to 10","1997","East Germany","38","0.00804622274892292","0.00513914802418178","0.0109532974736641","1"
"1 on Scale 1 to 10","1997","West Germany","114","0.0124933679380222","0.0102245544511071","0.0147621814249372","1"
"10 Completely satisfied","1997","East Germany","331","0.114062903278715","0.103718912939879","0.124406893617551","10"
"10 Completely satisfied","1997","West Germany","1225","0.159474095639732","0.151995679211649","0.166952512067815","10"
"2 on Scale 1 to 10","1997","East Germany","130","0.0350516341966636","0.0290672340535914","0.0410360343397357","2"
"2 on Scale 1 to 10","1997","West Germany","270","0.0283761797765111","0.0249844982995021","0.03176786125352","2"
"3 on Scale 1 to 10","1997","East Germany","232","0.0572050116003153","0.0496481734026604","0.0647618497979702","3"
"3 on Scale 1 to 10","1997","West Germany","473","0.0481875816730988","0.0438130429164104","0.0525621204297873","3"
"4 on Scale 1 to 10","1997","East Germany","236","0.0593056990791648","0.0516199372336698","0.0669914609246597","4"
"4 on Scale 1 to 10","1997","West Germany","509","0.0468688442794387","0.0425515915308843","0.0511860970279931","4"
"5 on Scale 1 to 10","1997","East Germany","515","0.137266013730501","0.126068169648425","0.148463857812577","5"
"5 on Scale 1 to 10","1997","West Germany","1027","0.102114824150401","0.0959297655738933","0.108299882726908","5"
"6 on Scale 1 to 10","1997","East Germany","429","0.109788359550866","0.0996155893463211","0.11996112975541","6"
"6 on Scale 1 to 10","1997","West Germany","973","0.0972844212301048","0.0912312056959408","0.103337636764269","6"
"7 on Scale 1 to 10","1997","East Germany","631","0.170922807757809","0.158673488752442","0.183172126763176","7"
"7 on Scale 1 to 10","1997","West Germany","1473","0.152550730908352","0.145206386737829","0.159895075078875","7"
"8 on Scale 1 to 10","1997","East Germany","731","0.201447933536275","0.188396822663792","0.214499044408758","8"
"8 on Scale 1 to 10","1997","West Germany","2018","0.228064897923968","0.21949434900876","0.236635446839175","8"
"9 on Scale 1 to 10","1997","East Germany","308","0.0930223440028591","0.0835707211162766","0.102473966889442","9"
"9 on Scale 1 to 10","1997","West Germany","1026","0.115197979756398","0.108676674889647","0.121719284623149","9"
"0 Completely dissatisfied","1998","East Germany","37","0.00877724707345744","0.0058339657651189","0.011720528381796","0"
"0 Completely dissatisfied","1998","West Germany","75","0.00680499309266251","0.00522322325154816","0.00838676293377687","0"
"1 on Scale 1 to 10","1998","East Germany","54","0.0126732482978082","0.0091435189696636","0.0162029776259529","1"
"1 on Scale 1 to 10","1998","West Germany","118","0.0101913116480885","0.00825888572560142","0.0121237375705756","1"
"10 Completely satisfied","1998","East Germany","332","0.106463409341392","0.0967309334834341","0.116195885199349","10"
"10 Completely satisfied","1998","West Germany","1547","0.168996222668266","0.161785941835288","0.176206503501243","10"
"2 on Scale 1 to 10","1998","East Germany","127","0.0280852509126426","0.0228718608495486","0.0332986409757366","2"
