"plh0178","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1985","indirect migration background","Urban Area","17","","","","9"
"9 on Scale 1 to 10","1985","direct migration background","Urban Area","273","0.109686178695879","0.0976232115355198","0.121749145856239","9"
"9 on Scale 1 to 10","1985","no migration background","Rural Area","208","0.112351762333344","0.0981594478223301","0.126544076844359","9"
"9 on Scale 1 to 10","1985","indirect migration background","Rural Area","1","","","","9"
"0 Completely dissatisfied","1986","no migration background","Urban Area","64","0.0100567363805656","0.00748778990223762","0.0126256828588936","0"
"0 Completely dissatisfied","1986","no migration background","Rural Area","24","","","","0"
"0 Completely dissatisfied","1986","direct migration background","Urban Area","52","0.0206022474292889","0.0150228760747523","0.0261816187838255","0"
"0 Completely dissatisfied","1986","direct migration background","Rural Area","8","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1986","direct migration background","Urban Area","46","0.0171810283965914","0.012077039030536","0.0222850177626467","1"
"1 on Scale 1 to 10","1986","direct migration background","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1986","no migration background","Urban Area","65","0.0109529699288609","0.00827321060835231","0.0136327292493696","1"
"1 on Scale 1 to 10","1986","no migration background","Rural Area","13","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1986","no migration background","Rural Area","359","0.221755976036043","0.202559209961463","0.240952742110622","10"
"10 Completely satisfied","1986","no migration background","Urban Area","1113","0.20995344053484","0.199467456023928","0.220439425045753","10"
"10 Completely satisfied","1986","direct migration background","Rural Area","77","0.261540369488875","0.215695210400268","0.307385528577483","10"
"10 Completely satisfied","1986","direct migration background","Urban Area","373","0.175018038755445","0.160093117441232","0.189942960069658","10"
"10 Completely satisfied","1986","indirect migration background","Urban Area","28","","","","10"
"10 Completely satisfied","1986","indirect migration background","Rural Area","5","","","","10"
"2 on Scale 1 to 10","1986","no migration background","Urban Area","143","0.0236491268301251","0.0197368292088668","0.0275614244513834","2"
"2 on Scale 1 to 10","1986","direct migration background","Urban Area","104","0.0322402959850599","0.0253023375289707","0.0391782544411492","2"
"2 on Scale 1 to 10","1986","direct migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1986","indirect migration background","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1986","indirect migration background","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","no migration background","Rural Area","46","0.0221418275986987","0.0153423244901093","0.0289413307072882","2"
"3 on Scale 1 to 10","1986","direct migration background","Urban Area","147","0.0513142780294878","0.04264807795791","0.0599804781010656","3"
"3 on Scale 1 to 10","1986","no migration background","Urban Area","246","0.0385153687615667","0.0335607576262495","0.0434699798968839","3"
"3 on Scale 1 to 10","1986","no migration background","Rural Area","87","0.0455565733808096","0.0359208764856934","0.0551922702759258","3"
"3 on Scale 1 to 10","1986","direct migration background","Rural Area","13","","","","3"
"3 on Scale 1 to 10","1986","indirect migration background","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1986","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1986","direct migration background","Urban Area","143","0.0474580224458937","0.039106891412822","0.0558091534789654","4"
"4 on Scale 1 to 10","1986","direct migration background","Rural Area","21","","","","4"
"4 on Scale 1 to 10","1986","no migration background","Urban Area","296","0.0469143318091082","0.0414700561338521","0.0523586074843642","4"
"4 on Scale 1 to 10","1986","no migration background","Rural Area","101","0.0535222135276161","0.0431217006674035","0.0639227263878287","4"
"4 on Scale 1 to 10","1986","indirect migration background","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1986","indirect migration background","Rural Area","1","","","","4"
"5 on Scale 1 to 10","1986","no migration background","Rural Area","184","0.0975267986580299","0.0838176132216419","0.111235984094418","5"
"5 on Scale 1 to 10","1986","no migration background","Urban Area","638","0.107003380941479","0.0990446279108936","0.114962133972065","5"
"5 on Scale 1 to 10","1986","direct migration background","Urban Area","337","0.133463963365911","0.120106507728722","0.146821419003099","5"
"5 on Scale 1 to 10","1986","direct migration background","Rural Area","38","0.0833059396917991","0.0544781774988567","0.112133701884741","5"
"5 on Scale 1 to 10","1986","indirect migration background","Urban Area","17","","","","5"
"5 on Scale 1 to 10","1986","indirect migration background","Rural Area","1","","","","5"
"6 on Scale 1 to 10","1986","no migration background","Rural Area","164","0.0891205155140125","0.0759545772390898","0.102286453788935","6"
"6 on Scale 1 to 10","1986","no migration background","Urban Area","469","0.0782809656849575","0.0713650651878279","0.085196866182087","6"
"6 on Scale 1 to 10","1986","direct migration background","Urban Area","206","0.0889520860491148","0.0777706625918691","0.100133509506361","6"
"6 on Scale 1 to 10","1986","direct migration background","Rural Area","36","0.141499945982729","0.105141188042389","0.17785870392307","6"
"6 on Scale 1 to 10","1986","indirect migration background","Urban Area","13","","","","6"
"6 on Scale 1 to 10","1986","indirect migration background","Rural Area","1","","","","6"
"7 on Scale 1 to 10","1986","no migration background","Rural Area","267","0.144547022613013","0.128297703948588","0.160796341277438","7"
"7 on Scale 1 to 10","1986","no migration background","Urban Area","782","0.130049021384095","0.121388933374909","0.138709109393281","7"
"7 on Scale 1 to 10","1986","direct migration background","Urban Area","362","0.15416651840497","0.139982937640734","0.168350099169206","7"
"7 on Scale 1 to 10","1986","direct migration background","Rural Area","59","0.174557078526821","0.134959101941305","0.214155055112338","7"
"7 on Scale 1 to 10","1986","indirect migration background","Urban Area","16","","","","7"
"7 on Scale 1 to 10","1986","indirect migration background","Rural Area","4","","","","7"
"8 on Scale 1 to 10","1986","no migration background","Rural Area","381","0.210533415892512","0.191694326627176","0.229372505157847","8"
"8 on Scale 1 to 10","1986","no migration background","Urban Area","1298","0.222338713795763","0.211632789821471","0.233044637770055","8"
"8 on Scale 1 to 10","1986","direct migration background","Urban Area","474","0.182854990783736","0.167672207504119","0.198037774063353","8"
"8 on Scale 1 to 10","1986","direct migration background","Rural Area","54","0.146253318059867","0.109391384110008","0.183115252009726","8"
"8 on Scale 1 to 10","1986","indirect migration background","Urban Area","25","","","","8"
"8 on Scale 1 to 10","1986","indirect migration background","Rural Area","4","","","","8"
"9 on Scale 1 to 10","1986","no migration background","Urban Area","681","0.122285943948638","0.113850922957316","0.130720964939961","9"
"9 on Scale 1 to 10","1986","no migration background","Rural Area","173","0.0970768712652326","0.0833959361348271","0.110757806395638","9"
"9 on Scale 1 to 10","1986","direct migration background","Urban Area","246","0.0967485303545015","0.0851373881439609","0.108359672565042","9"
"9 on Scale 1 to 10","1986","direct migration background","Rural Area","38","0.0919741671200339","0.0618272593512384","0.122121074888829","9"
"9 on Scale 1 to 10","1986","indirect migration background","Urban Area","17","","","","9"
"9 on Scale 1 to 10","1986","indirect migration background","Rural Area","1","","","","9"
"0 Completely dissatisfied","1987","no migration background","Urban Area","63","0.0107175953938069","0.00804423454358554","0.0133909562440283","0"
"0 Completely dissatisfied","1987","no migration background","Rural Area","19","","","","0"
"0 Completely dissatisfied","1987","direct migration background","Urban Area","39","0.0133582265714697","0.00881604005181843","0.017900413091121","0"
"0 Completely dissatisfied","1987","direct migration background","Rural Area","3","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1987","direct migration background","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1987","direct migration background","Urban Area","30","0.0149260953683543","0.0101285584534933","0.0197236322832154","1"
"1 on Scale 1 to 10","1987","no migration background","Urban Area","51","0.00880437809180427","0.00637900925932185","0.0112297469242867","1"
"1 on Scale 1 to 10","1987","no migration background","Rural Area","15","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","Urban Area","1","","","","1"
"10 Completely satisfied","1987","no migration background","Rural Area","341","0.212885051216834","0.193798762911526","0.231971339522141","10"
"10 Completely satisfied","1987","no migration background","Urban Area","1109","0.211518254989314","0.200915505231377","0.222121004747251","10"
"10 Completely satisfied","1987","direct migration background","Urban Area","336","0.155932019826069","0.141578210367683","0.170285829284455","10"
"10 Completely satisfied","1987","direct migration background","Rural Area","78","0.20369066624517","0.162087794677114","0.245293537813225","10"
"10 Completely satisfied","1987","indirect migration background","Urban Area","21","","","","10"
"10 Completely satisfied","1987","indirect migration background","Rural Area","8","","","","10"
"2 on Scale 1 to 10","1987","no migration background","Urban Area","156","0.0249738675339582","0.0209225172691729","0.0290252177987434","2"
"2 on Scale 1 to 10","1987","direct migration background","Urban Area","75","0.0256787143846622","0.0194205272493354","0.0319369015199889","2"
"2 on Scale 1 to 10","1987","indirect migration background","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1987","direct migration background","Rural Area","10","","","","2"
"2 on Scale 1 to 10","1987","no migration background","Rural Area","45","0.0232198872941504","0.016197928536873","0.0302418460514278","2"
"2 on Scale 1 to 10","1987","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1987","no migration background","Urban Area","236","0.0396878118289183","0.0346192638667441","0.0447563597910924","3"
"3 on Scale 1 to 10","1987","no migration background","Rural Area","75","0.0383226554076776","0.0293716399776418","0.0472736708377134","3"
"3 on Scale 1 to 10","1987","direct migration background","Urban Area","137","0.0480293964989982","0.0395692838562105","0.056489509141786","3"
"3 on Scale 1 to 10","1987","direct migration background","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1987","indirect migration background","Urban Area","7","","","","3"
"3 on Scale 1 to 10","1987","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1987","direct migration background","Rural Area","14","","","","4"
"4 on Scale 1 to 10","1987","no migration background","Urban Area","238","0.0394863111131383","0.0344301160139049","0.0445425062123716","4"
"4 on Scale 1 to 10","1987","no migration background","Rural Area","84","0.0450255026608844","0.0353570942349345","0.0546939110868344","4"
"4 on Scale 1 to 10","1987","direct migration background","Urban Area","128","0.0479859517175458","0.0395294732632233","0.0564424301718682","4"
"4 on Scale 1 to 10","1987","indirect migration background","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1987","indirect migration background","Rural Area","","","","","4"
"5 on Scale 1 to 10","1987","no migration background","Rural Area","168","0.0904380331558397","0.0770652587982147","0.103810807513465","5"
"5 on Scale 1 to 10","1987","no migration background","Urban Area","625","0.105996036884059","0.0980038929194435","0.113988180848674","5"
"5 on Scale 1 to 10","1987","direct migration background","Urban Area","313","0.112303111013325","0.0998109073975755","0.124795314629074","5"
"5 on Scale 1 to 10","1987","direct migration background","Rural Area","38","0.112926600724231","0.0802320972321931","0.145621104216269","5"
"5 on Scale 1 to 10","1987","indirect migration background","Urban Area","19","","","","5"
"5 on Scale 1 to 10","1987","indirect migration background","Rural Area","","","","","5"
"6 on Scale 1 to 10","1987","no migration background","Urban Area","480","0.0781477392176095","0.0711792660137621","0.0851162124214569","6"
"6 on Scale 1 to 10","1987","direct migration background","Rural Area","29","","","","6"
"6 on Scale 1 to 10","1987","indirect migration background","Urban Area","21","","","","6"
"6 on Scale 1 to 10","1987","direct migration background","Urban Area","272","0.109605840354831","0.0972458306643247","0.121965850045337","6"
"6 on Scale 1 to 10","1987","indirect migration background","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1987","no migration background","Rural Area","168","0.0934654396403356","0.0798933248038728","0.107037554476798","6"
"7 on Scale 1 to 10","1987","direct migration background","Urban Area","414","0.170647198146634","0.155762842074213","0.185531554219056","7"
"7 on Scale 1 to 10","1987","no migration background","Urban Area","748","0.129130150032914","0.120423737968105","0.137836562097723","7"
"7 on Scale 1 to 10","1987","no migration background","Rural Area","275","0.149716351005441","0.133080449251313","0.16635225275957","7"
"7 on Scale 1 to 10","1987","direct migration background","Rural Area","44","0.142210502580066","0.106131623303585","0.178289381856548","7"
"7 on Scale 1 to 10","1987","indirect migration background","Urban Area","18","","","","7"
"7 on Scale 1 to 10","1987","indirect migration background","Rural Area","3","","","","7"
"8 on Scale 1 to 10","1987","direct migration background","Urban Area","484","0.195377290988123","0.179690142897965","0.211064439078282","8"
"8 on Scale 1 to 10","1987","direct migration background","Rural Area","73","0.2396720333048","0.195575342102056","0.283768724507544","8"
"8 on Scale 1 to 10","1987","no migration background","Urban Area","1310","0.230137710824376","0.219209497090957","0.241065924557796","8"
"8 on Scale 1 to 10","1987","no migration background","Rural Area","367","0.211766158234075","0.192716568202331","0.230815748265819","8"
"8 on Scale 1 to 10","1987","indirect migration background","Urban Area","47","0.221318446306421","0.155964624193003","0.286672268419839","8"
"8 on Scale 1 to 10","1987","indirect migration background","Rural Area","3","","","","8"
"9 on Scale 1 to 10","1987","direct migration background","Rural Area","43","0.107187130517503","0.07523142694731","0.139142834087696","9"
"9 on Scale 1 to 10","1987","no migration background","Urban Area","683","0.121400144090101","0.112920962670334","0.129879325509868","9"
"9 on Scale 1 to 10","1987","direct migration background","Urban Area","226","0.106156155129987","0.093968666347443","0.118343643912531","9"
"9 on Scale 1 to 10","1987","no migration background","Rural Area","210","0.118805714922416","0.103719360086508","0.133892069758324","9"
"9 on Scale 1 to 10","1987","indirect migration background","Urban Area","16","","","","9"
"9 on Scale 1 to 10","1987","indirect migration background","Rural Area","2","","","","9"
"0 Completely dissatisfied","1988","no migration background","Rural Area","17","","","","0"
"0 Completely dissatisfied","1988","no migration background","Urban Area","44","0.00788910564223159","0.00553404343845558","0.0102441678460076","0"
"0 Completely dissatisfied","1988","direct migration background","Urban Area","46","0.0166453742205417","0.0114715883925671","0.0218191600485163","0"
"0 Completely dissatisfied","1988","direct migration background","Rural Area","8","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1988","direct migration background","Urban Area","44","0.0190405505381777","0.0135137745654077","0.0245673265109478","1"
"1 on Scale 1 to 10","1988","no migration background","Urban Area","55","0.0097035050039645","0.00709401687552272","0.0123129931324063","1"
"1 on Scale 1 to 10","1988","direct migration background","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1988","no migration background","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1988","no migration background","Urban Area","914","0.185181643649759","0.174841233702245","0.195522053597273","10"
"10 Completely satisfied","1988","direct migration background","Urban Area","285","0.135229772494488","0.121400698323266","0.14905884666571","10"
"10 Completely satisfied","1988","direct migration background","Rural Area","72","0.213237810630666","0.169178987063257","0.257296634198075","10"
"10 Completely satisfied","1988","no migration background","Rural Area","286","0.188714384469277","0.169874587112907","0.207554181825646","10"
"10 Completely satisfied","1988","indirect migration background","Urban Area","30","0.199455456032259","0.142637317422093","0.256273594642425","10"
"10 Completely satisfied","1988","indirect migration background","Rural Area","9","","","","10"
"2 on Scale 1 to 10","1988","no migration background","Urban Area","158","0.0275405150473983","0.0231840907194378","0.0318969393753589","2"
"2 on Scale 1 to 10","1988","no migration background","Rural Area","36","0.021150580126112","0.0142226113348138","0.0280785489174101","2"
"2 on Scale 1 to 10","1988","direct migration background","Urban Area","74","0.0247320357536488","0.0184514739330353","0.0310125975742624","2"
"2 on Scale 1 to 10","1988","direct migration background","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1988","no migration background","Urban Area","233","0.0394575851590529","0.0342751734482566","0.0446399968698492","3"
"3 on Scale 1 to 10","1988","no migration background","Rural Area","74","0.0429944148436927","0.0332276643250086","0.0527611653623768","3"
"3 on Scale 1 to 10","1988","direct migration background","Urban Area","117","0.0418450278516543","0.0337476129592102","0.0499424427440985","3"
"3 on Scale 1 to 10","1988","direct migration background","Rural Area","19","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","Urban Area","13","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","Rural Area","2","","","","3"
"4 on Scale 1 to 10","1988","direct migration background","Urban Area","157","0.0622501038757751","0.0524795285957146","0.0720206791558355","4"
"4 on Scale 1 to 10","1988","no migration background","Urban Area","276","0.0467060879254603","0.0410890346444662","0.0523231412064545","4"
"4 on Scale 1 to 10","1988","no migration background","Rural Area","81","0.0468634828467955","0.0366873756767596","0.0570395900168315","4"
"4 on Scale 1 to 10","1988","direct migration background","Rural Area","15","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","Urban Area","7","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","Rural Area","","","","","4"
"5 on Scale 1 to 10","1988","no migration background","Urban Area","692","0.126846246530423","0.117987086223228","0.135705406837618","5"
"5 on Scale 1 to 10","1988","no migration background","Rural Area","216","0.123408273306612","0.107571829705518","0.139244716907706","5"
"5 on Scale 1 to 10","1988","direct migration background","Urban Area","292","0.127393860542346","0.113910754068208","0.140876967016484","5"
"5 on Scale 1 to 10","1988","direct migration background","Rural Area","41","0.126825998625361","0.091030073369974","0.162621923880748","5"
"5 on Scale 1 to 10","1988","indirect migration background","Urban Area","19","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","Rural Area","7","","","","5"
"6 on Scale 1 to 10","1988","no migration background","Urban Area","473","0.0855172258058494","0.0780729414498012","0.0929615101618976","6"
"6 on Scale 1 to 10","1988","no migration background","Rural Area","143","0.0817769885682991","0.0685829885663412","0.094970988570257","6"
"6 on Scale 1 to 10","1988","direct migration background","Urban Area","263","0.111370272647501","0.0986483824498614","0.12409216284514","6"
"6 on Scale 1 to 10","1988","direct migration background","Rural Area","25","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","Urban Area","18","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","Rural Area","1","","","","6"
"7 on Scale 1 to 10","1988","no migration background","Urban Area","760","0.136907300660999","0.127756682934276","0.146057918387722","7"
"7 on Scale 1 to 10","1988","direct migration background","Urban Area","389","0.149937664346107","0.135500319158514","0.1643750095337","7"
"7 on Scale 1 to 10","1988","no migration background","Rural Area","237","0.136375321250418","0.119851242647194","0.152899399853642","7"
"7 on Scale 1 to 10","1988","direct migration background","Rural Area","33","0.113268025832026","0.0791778768562605","0.147358174807791","7"
"7 on Scale 1 to 10","1988","indirect migration background","Urban Area","40","0.17011391335115","0.116688185199197","0.223539641503102","7"
"7 on Scale 1 to 10","1988","indirect migration background","Rural Area","3","","","","7"
"8 on Scale 1 to 10","1988","direct migration background","Urban Area","474","0.200128068719396","0.183948355734482","0.21630778170431","8"
"8 on Scale 1 to 10","1988","no migration background","Rural Area","355","0.217822525079155","0.197948268906218","0.237696781252092","8"
"8 on Scale 1 to 10","1988","indirect migration background","Rural Area","4","","","","8"
"8 on Scale 1 to 10","1988","no migration background","Urban Area","1222","0.221723502104717","0.210665384353122","0.232781619856312","8"
"8 on Scale 1 to 10","1988","direct migration background","Rural Area","74","0.231908378270359","0.186509640049533","0.277307116491186","8"
"8 on Scale 1 to 10","1988","indirect migration background","Urban Area","36","0.202862874446834","0.145683539980617","0.260042208913052","8"
"9 on Scale 1 to 10","1988","no migration background","Urban Area","594","0.112527282470145","0.10411498138291","0.120939583557381","9"
"9 on Scale 1 to 10","1988","direct migration background","Urban Area","208","0.111427269010364","0.0987025319649487","0.124152006055779","9"
"9 on Scale 1 to 10","1988","no migration background","Rural Area","195","0.120029246697558","0.104381042808509","0.135677450586606","9"
"9 on Scale 1 to 10","1988","direct migration background","Rural Area","32","0.0885740607964289","0.0580112692477221","0.119136852345136","9"
"9 on Scale 1 to 10","1988","indirect migration background","Urban Area","19","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","Rural Area","1","","","","9"
"0 Completely dissatisfied","1989","no migration background","Urban Area","51","0.00836134898277568","0.00589706790196362","0.0108256300635877","0"
"0 Completely dissatisfied","1989","no migration background","Rural Area","18","","","","0"
"0 Completely dissatisfied","1989","direct migration background","Urban Area","27","","","","0"
"0 Completely dissatisfied","1989","direct migration background","Rural Area","5","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1989","no migration background","Urban Area","58","0.00992434914108912","0.00724172053128542","0.0126069777508928","1"
"1 on Scale 1 to 10","1989","no migration background","Rural Area","20","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","Urban Area","35","0.0143565962381817","0.00946523676778409","0.0192479557085794","1"
"1 on Scale 1 to 10","1989","indirect migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","Urban Area","3","","","","1"
"10 Completely satisfied","1989","no migration background","Urban Area","824","0.171828497277004","0.161619500141555","0.182037494412453","10"
"10 Completely satisfied","1989","no migration background","Rural Area","245","0.170984946584866","0.15231991415462","0.189649979015111","10"
"10 Completely satisfied","1989","direct migration background","Urban Area","276","0.156158189013137","0.141231728738138","0.171084649288136","10"
"10 Completely satisfied","1989","direct migration background","Rural Area","61","0.174257535028172","0.132166569624113","0.216348500432232","10"
"10 Completely satisfied","1989","indirect migration background","Urban Area","24","","","","10"
"10 Completely satisfied","1989","indirect migration background","Rural Area","8","","","","10"
"2 on Scale 1 to 10","1989","direct migration background","Rural Area","18","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","Urban Area","10","","","","2"
