"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","Female","4.28","5","6314","1","3","6","7","9","4.23","4.33","0","10","5","5"
"2004","Employed","Male","5.11","5","7132","2","4","7","8","10","5.06","5.16","0","10","5","5"
"2004","Not Employed","Female","3.27","3","4902","0","1","5","7","9","3.2","3.34","0","10","3","4"
"2004","Not Employed","Male","4.07","4","3248","0","2","6","7","10","3.99","4.15","0","10","4","5"
"2005","Employed","Female","","","","","","","","","","","","","",""
"2005","Employed","Male","","","","","","","","","","","","","",""
"2005","Not Employed","Female","","","","","","","","","","","","","",""
"2005","Not Employed","Male","","","","","","","","","","","","","",""
"2006","Employed","Female","4.66","5","6400","2","3","6","7","10","4.61","4.71","0","10","5","5"
"2006","Employed","Male","5.38","5","7001","2","4","7","8","10","5.33","5.43","0","10","5","5"
"2006","Not Employed","Female","3.87","4","5078","0","2","5","7","10","3.81","3.93","0","10","4","4"
"2006","Not Employed","Male","4.64","5","3455","1","3","6","8","10","4.56","4.72","0","10","5","5"
"2007","Employed","Female","","","","","","","","","","","","","",""
"2007","Employed","Male","","","","","","","","","","","","","",""
"2007","Not Employed","Female","","","","","","","","","","","","","",""
"2007","Not Employed","Male","","","","","","","","","","","","","",""
"2008","Employed","Female","4.28","4","5742","2","3","6","7","10","4.22","4.34","0","10","4","4"
"2008","Employed","Male","5.07","5","6171","2","3","7","8","10","5.01","5.13","0","10","5","5"
"2008","Not Employed","Female","3.66","3","4412","1","2","5","7","10","3.59","3.73","0","10","3","4"
"2008","Not Employed","Male","4.42","5","3064","1","3","6","8","10","4.34","4.5","0","10","5","5"
"2009","Employed","Female","3.72","4","5466","1","2","5","6","8","3.67","3.77","0","10","3","4"
"2009","Employed","Male","4.49","5","5755","2","3","6","7","9","4.44","4.54","0","10","5","5"
"2009","Not Employed","Female","2.85","3","3972","0","1","5","6","8","2.78","2.92","0","10","3","3"
"2009","Not Employed","Male","3.57","3","2856","0","2","5","7","9","3.49","3.65","0","10","3","4"
"2010","Employed","Female","4.08","4","7697","1","2","5","7","9","4.03","4.13","0","10","4","4"
"2010","Employed","Male","5.04","5","7880","2","3","7","8","10","4.99","5.09","0","10","5","5"
"2010","Not Employed","Female","3.41","3","5370","0","2","5","7","10","3.35","3.47","0","10","3","4"
"2010","Not Employed","Male","4.26","4","3040","1","3","6","8","10","4.17","4.35","0","10","5","5"
"2011","Employed","Female","4.42","5","6277","2","3","6","7","9","4.37","4.47","0","10","5","5"
"2011","Employed","Male","5.28","5","6407","2","4","7","8","10","5.23","5.33","0","10","5","5"
"2011","Not Employed","Female","3.61","3","4698","0","2","5","7","9","3.54","3.68","0","10","4","4"
"2011","Not Employed","Male","4.44","5","3420","1","3","6","8","10","4.36","4.52","0","10","5","5"
"2012","Employed","Female","4.66","5","9133","2","3","6","7","10","4.62","4.7","0","10","5","5"
"2012","Employed","Male","5.52","5","8738","3","4","7","8","10","5.48","5.56","0","10","5","6"
"2012","Not Employed","Female","3.99","4","5958","1","2","5","7","9","3.93","4.05","0","10","4","5"
"2012","Not Employed","Male","4.78","5","3835","2","3","6","8","10","4.71","4.85","0","10","5","5"
"2013","Employed","Female","4.28","4","5905","1","2","6","7","10","4.22","4.34","0","10","4","4"
"2013","Employed","Male","5.18","5","5679","2","3","7","8","10","5.12","5.24","0","10","5","5"
"2013","Not Employed","Female","3.83","4","6754","0","2","5","7","10","3.77","3.89","0","10","4","4"
"2013","Not Employed","Male","4.69","5","5543","1","3","7","8","10","4.62","4.76","0","10","5","5"
"2014","Employed","Female","4.62","5","9088","2","3","6","8","10","4.57","4.67","0","10","5","5"
"2014","Employed","Male","5.45","6","8613","2","4","7","8","10","5.4","5.5","0","10","5","6"
"2014","Not Employed","Female","3.89","4","5535","0","2","6","7","10","3.82","3.96","0","10","4","5"
"2014","Not Employed","Male","4.69","5","3790","1","3","7","8","10","4.61","4.77","0","10","5","5"
"2015","Employed","Female","4.69","5","8570","2","3","6","8","10","4.64","4.74","0","10","5","5"
