"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","college entrance qualification","4.92","5","5368","2","3","7","8","10","4.86","4.98","0","10","5","5"
"2004","lower secondary degree","3.8","4","7549","0","2","5","7","9","3.74","3.86","0","10","4","4"
"2004","no degree/no degree yet","4.42","5","896","0","2","7","8","10","4.25","4.59","0","10","5","5"
"2004","Other degree","3.45","3","1180","0","1","5","7","10","3.3","3.6","0","10","3","4"
"2004","secondary school degree","4.59","5","6281","2","3","6","7","9","4.54","4.64","0","10","5","5"
"2005","college entrance qualification","","","","","","","","","","","","","",""
"2005","lower secondary degree","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Other degree","","","","","","","","","","","","","",""
"2005","secondary school degree","","","","","","","","","","","","","",""
"2006","college entrance qualification","5.16","5","5604","2","4","7","8","10","5.1","5.22","0","10","5","5"
"2006","lower secondary degree","4.27","5","7584","1","3","6","7","10","4.22","4.32","0","10","5","5"
"2006","no degree/no degree yet","4.73","5","647","1","3","7","8","10","4.53","4.93","0","10","5","6"
"2006","Other degree","4.32","5","1190","0","2","6","8","10","4.17","4.47","0","10","4","5"
"2006","secondary school degree","4.93","5","6459","2","3","7","8","10","4.88","4.98","0","10","5","5"
"2007","college entrance qualification","","","","","","","","","","","","","",""
"2007","lower secondary degree","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Other degree","","","","","","","","","","","","","",""
"2007","secondary school degree","","","","","","","","","","","","","",""
"2008","college entrance qualification","4.74","5","5138","2","3","6","8","9","4.68","4.8","0","10","5","5"
"2008","lower secondary degree","4.11","4","6491","1","2","6","7","10","4.05","4.17","0","10","4","4"
"2008","no degree/no degree yet","4.39","5","550","1","3","6","8","9","4.18","4.6","0","10","5","5"
"2008","Other degree","4.23","4","948","1","2","6","8","10","4.07","4.39","0","10","4","4"
"2008","secondary school degree","4.55","5","5759","2","3","6","8","10","4.49","4.61","0","10","5","5"
"2009","college entrance qualification","4.14","4","4896","1","3","6","7","8","4.08","4.2","0","10","4","4"
"2009","lower secondary degree","3.36","3","5937","0","2","5","6","8","3.3","3.42","0","10","3","3"
"2009","no degree/no degree yet","3.95","4","487","0","2","6","7","8","3.75","4.15","0","9","4","5"
"2009","Other degree","3.3","3","806","0","1","5","7","9","3.14","3.46","0","10","3","3"
"2009","secondary school degree","3.89","4","5416","1","2","5","7","9","3.83","3.95","0","10","4","4"
"2010","college entrance qualification","4.6","5","6807","2","3","6","7","9","4.55","4.65","0","10","5","5"
"2010","lower secondary degree","3.95","4","6854","0","2","5","7","10","3.89","4.01","0","10","4","5"
"2010","no degree/no degree yet","4.69","5","776","1","3","7","8","10","4.51","4.87","0","10","5","5"
"2010","Other degree","3.88","4","1581","0","2","6","7","10","3.76","4","0","10","4","5"
"2010","secondary school degree","4.37","5","7454","2","3","6","7","10","4.32","4.42","0","10","5","5"
"2011","college entrance qualification","4.89","5","5661","2","3","7","8","9","4.84","4.94","0","10","5","5"
"2011","lower secondary degree","4.1","4","6715","1","2","6","7","9","4.04","4.16","0","10","4","5"
"2011","no degree/no degree yet","4.71","5","568","1","2","7","8","10","4.5","4.92","0","10","5","5"
"2011","Other degree","4.17","5","1142","1","2","6","8","10","4.02","4.32","0","10","4","5"
"2011","secondary school degree","4.68","5","6164","2","3","6","8","10","4.63","4.73","0","10","5","5"
"2012","college entrance qualification","5.06","5","7821","2","3","7","8","9","5.01","5.11","0","10","5","5"
"2012","lower secondary degree","4.51","5","7925","1","3","6","8","10","4.46","4.56","0","10","5","5"
"2012","no degree/no degree yet","4.95","5","902","1","3","7","8","10","4.79","5.11","0","10","5","6"
"2012","Other degree","4.51","5","1861","1","2","7","8","10","4.39","4.63","0","10","5","5"
"2012","secondary school degree","4.94","5","8461","2","3","7","8","10","4.89","4.99","0","10","5","5"
"2013","college entrance qualification","4.76","5","6046","2","3","7","8","9","4.7","4.82","0","10","5","5"
"2013","lower secondary degree","4.24","5","6475","1","2","6","8","10","4.18","4.3","0","10","5","5"
"2013","no degree/no degree yet","4.84","5","983","1","2","7","8","10","4.66","5.02","0","10","5","5"
"2013","Other degree","4.28","5","3521","0","2","6","8","10","4.19","4.37","0","10","4","5"
"2013","secondary school degree","4.59","5","6211","1","3","6","8","10","4.53","4.65","0","10","5","5"
"2014","college entrance qualification","5","5","7403","2","3","7","8","9","4.95","5.05","0","10","5","5"
"2014","lower secondary degree","4.43","5","6888","1","2","6","8","10","4.37","4.49","0","10","5","5"
"2014","no degree/no degree yet","5.03","5","998","1","3","7","8","10","4.86","5.2","0","10","5","5"
"2014","Other degree","4.39","5","3279","0","2","7","8","10","4.3","4.48","0","10","5","5"
"2014","secondary school degree","4.87","5","7533","2","3","7","8","10","4.82","4.92","0","10","5","5"
"2015","college entrance qualification","5.07","5","7219","2","3","7","8","9","5.02","5.12","0","10","5","5"
"2015","lower secondary degree","4.54","5","6402","1","3","6","8","10","4.48","4.6","0","10","5","5"
"2015","no degree/no degree yet","5","5","976","1","3","7","8","10","4.83","5.17","0","10","5","5"
"2015","Other degree","4.54","5","4117","1","2","7","8","10","4.46","4.62","0","10","5","5"
"2015","secondary school degree","4.92","5","7209","2","3","7","8","10","4.87","4.97","0","10","5","5"
"2016","college entrance qualification","5.03","5","6829","2","3","7","8","9","4.98","5.08","0","10","5","5"
"2016","lower secondary degree","4.6","5","5886","1","3","7","8","10","4.53","4.67","0","10","5","5"
"2016","no degree/no degree yet","5.03","5","2365","1","3","7","8","10","4.9","5.16","0","10","5","5"
"2016","Other degree","4.59","5","5572","1","2","7","8","10","4.51","4.67","0","10","5","5"
"2016","secondary school degree","4.96","5","6655","2","3","7","8","10","4.9","5.02","0","10","5","5"
"2017","college entrance qualification","4.88","5","7959","2","3","7","8","9","4.83","4.93","0","10","5","5"
"2017","lower secondary degree","4.49","5","6127","1","3","6","8","10","4.43","4.55","0","10","5","5"
"2017","no degree/no degree yet","4.81","5","3034","1","3","7","8","10","4.69","4.93","0","10","4","5"
"2017","Other degree","4.54","5","5959","1","2","7","8","10","4.46","4.62","0","10","5","5"
"2017","secondary school degree","4.81","5","7622","2","3","7","8","10","4.76","4.86","0","10","5","5"
"2018","college entrance qualification","4.61","5","7697","2","3","6","8","9","4.56","4.66","0","10","5","5"
"2018","lower secondary degree","4.13","4","5783","1","2","6","8","10","4.06","4.2","0","10","4","5"
"2018","no degree/no degree yet","4.42","5","2456","0","2","7","8","10","4.29","4.55","0","10","3","3"
"2018","Other degree","4.37","5","5099","1","2","6","8","10","4.29","4.45","0","10","4","4"
"2018","secondary school degree","4.44","5","7277","1","3","6","8","10","4.39","4.49","0","10","4","5"
"2019","college entrance qualification","5.1","5","8583","2","3","7","8","9","5.05","5.15","0","10","5","5"
"2019","lower secondary degree","4.78","5","5386","1","3","7","8","10","4.71","4.85","0","10","5","5"
"2019","no degree/no degree yet","5","5","2208","0","3","7","9","10","4.87","5.13","0","10","4","5"
"2019","Other degree","4.73","5","4416","1","3","7","8","10","4.64","4.82","0","10","5","5"
"2019","secondary school degree","5.08","5","7475","2","3","7","8","10","5.03","5.13","0","10","5","5"
