"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","West Germany","Female","4.43","5","11738","1","2","6","8","10","4.38","4.48","0","10","5","5"
"2016","West Germany","Male","5.26","5","11021","2","3","7","8","10","5.21","5.31","0","10","5","5"
"2017","East Germany","Female","4.3","5","3325","1","3","6","7","10","4.22","4.38","0","10","4","5"
"2017","East Germany","Male","5.25","5","3019","2","4","7","8","10","5.16","5.34","0","10","5","5"
"2017","West Germany","Female","4.28","4","13173","1","2","6","7","10","4.24","4.32","0","10","4","5"
"2017","West Germany","Male","5.19","5","12524","2","3","7","8","10","5.14","5.24","0","10","5","5"
"2018","East Germany","Female","3.99","4","3217","1","2","5","7","9","3.91","4.07","0","10","4","4"
"2018","East Germany","Male","4.86","5","2893","2","3","7","8","10","4.77","4.95","0","10","5","5"
"2018","West Germany","Female","3.98","4","12330","1","2","6","7","10","3.93","4.03","0","10","4","4"
"2018","West Germany","Male","4.88","5","11505","2","3","7","8","10","4.83","4.93","0","10","5","5"
"2019","East Germany","Female","4.61","5","3122","2","3","6","8","10","4.53","4.69","0","10","5","5"
"2019","East Germany","Male","5.36","5","2940","2","4","7","8","10","5.27","5.45","0","10","5","6"
"2019","West Germany","Female","4.59","5","11823","1","3","6","8","10","4.54","4.64","0","10","5","5"
"2019","West Germany","Male","5.4","5","11649","2","4","7","8","10","5.35","5.45","0","10","5","6"
