"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Baden-W?rttemberg","general elemantary","3.51","3","433","0","2","5","7","9","3.27","3.75","0","10","3","4"
"2004","Baden-W?rttemberg","higher education","4.87","5","468","2","3","7","8","10","4.67","5.07","0","10","5","5"
"2004","Baden-W?rttemberg","higher vocational","4.84","5","198","2","3","6","8","10","4.54","5.14","0","10","4","5"
"2004","Baden-W?rttemberg","in school","5.29","5","78","2","4","7","8","9","4.74","5.84","0","10","5","6"
"2004","Baden-W?rttemberg","inadequately","2.96","2","46","0","1","5","6","7","2.27","3.65","0","9","1","3"
"2004","Baden-W?rttemberg","middle vocational","4.26","5","1205","1","2","6","7","9","4.13","4.39","0","10","5","5"
"2004","Baden-W?rttemberg","vocational + Abi","4.52","4","142","0","3","7","8","10","4.11","4.93","0","10","4","5"
"2004","Bavaria","general elemantary","3.31","3","374","0","1","5","7","10","3.05","3.57","0","10","3","4"
"2004","Bavaria","higher education","4.62","5","570","2","3","6","7","9","4.45","4.79","0","10","5","5"
"2004","Bavaria","higher vocational","4.83","5","236","2","3","6","8","10","4.53","5.13","0","10","4","5"
"2004","Bavaria","in school","5.38","5","73","3","5","7","7","10","4.9","5.86","0","10","5","7"
"2004","Bavaria","inadequately","","","","","","","","","","","","","",""
"2004","Bavaria","middle vocational","4.14","5","1579","0","2","6","7","9","4.02","4.26","0","10","4","5"
"2004","Bavaria","vocational + Abi","4.43","5","146","2","3","6","7","8","4.07","4.79","0","9","4","5"
"2004","Berlin","general elemantary","2.87","2","69","0","1","5","6","8","2.22","3.52","0","10","2","5"
"2004","Berlin","higher education","4.62","5","250","2","3","6","8","10","4.32","4.92","0","10","4","5"
"2004","Berlin","higher vocational","4.73","5","61","2","3","7","8","9","4.12","5.34","0","9","3","5"
"2004","Berlin","in school","","","","","","","","","","","","","",""
"2004","Berlin","inadequately","","","","","","","","","","","","","",""
"2004","Berlin","middle vocational","4.22","5","341","0","3","6","7","9","3.97","4.47","0","10","5","5"
"2004","Berlin","vocational + Abi","5.04","5","35","0","4","7","9","10","4.17","5.91","0","10","4","7"
"2004","Brandenburg","general elemantary","4.42","4","66","0","1","7","10","10","3.71","5.13","0","10","3","5"
"2004","Brandenburg","higher education","4.79","5","255","2","3","6","7","10","4.53","5.05","0","10","5","5"
"2004","Brandenburg","higher vocational","4.31","4.79","75","1","2","6","8","9","3.79","4.83","0","9","3","5"
"2004","Brandenburg","in school","","","","","","","","","","","","","",""
"2004","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2004","Brandenburg","middle vocational","4.34","5","452","1","3","6","7","10","4.13","4.55","0","10","4","5"
"2004","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"2004","Bremen","general elemantary","","","","","","","","","","","","","",""
"2004","Bremen","higher education","5.37","5","35","2","3","8","9","9","4.57","6.17","0","9","4","7"
"2004","Bremen","higher vocational","","","","","","","","","","","","","",""
"2004","Bremen","in school","","","","","","","","","","","","","",""
"2004","Bremen","inadequately","","","","","","","","","","","","","",""
"2004","Bremen","middle vocational","4.22","4","89","0","2","7","8","10","3.64","4.8","0","10","4","5"
"2004","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2004","Hamburg","general elemantary","","","","","","","","","","","","","",""
"2004","Hamburg","higher education","5.15","5","75","3","4","7","8","8","4.73","5.57","0","9","5","6"
"2004","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2004","Hamburg","in school","","","","","","","","","","","","","",""
"2004","Hamburg","inadequately","","","","","","","","","","","","","",""
"2004","Hamburg","middle vocational","4.31","5","134","0","3","6","7","9","3.93","4.69","0","9","4","5"
"2004","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2004","Hesse","general elemantary","3.34","3","186","0","0","6","8","10","2.93","3.75","0","10","3","4"
"2004","Hesse","higher education","4.94","5","316","2","4","7","7","9","4.71","5.17","0","10","5","6"
"2004","Hesse","higher vocational","5.11","5","96","2","4","7","7","8","4.71","5.51","0","9","5","6"
"2004","Hesse","in school","5.04","5.27","36","0","4","7","8","9","4.23","5.85","0","9","5","7"
"2004","Hesse","inadequately","","","","","","","","","","","","","",""
"2004","Hesse","middle vocational","4.21","5","657","0","2","6","7","10","4.03","4.39","0","10","5","5"
"2004","Hesse","vocational + Abi","4.26","4","115","1","2","6","8","10","3.81","4.71","0","10","4","5"
"2004","Lower Saxony","general elemantary","3.61","4","258","0","2","5","7","9","3.31","3.91","0","10","3","4"
"2004","Lower Saxony","higher education","4.95","5","301","2","4","7","7","9","4.7","5.2","0","10","5","5"
"2004","Lower Saxony","higher vocational","4.7","5","124","2","3","7","8","8","4.29","5.11","0","10","4","5"
"2004","Lower Saxony","in school","5.82","6","61","2","4","8","9","10","5.33","6.31","2","10","5","7"
"2004","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"2004","Lower Saxony","middle vocational","4.19","5","977","0","2","6","7","9","4.03","4.35","0","10","4","5"
"2004","Lower Saxony","vocational + Abi","4.61","5","113","1","3","6","7","8","4.18","5.04","0","9","5","6"
"2004","Mecklenburg-Western Pomerania","general elemantary","3.13","3","40","0","0","5","6","8","2.37","3.89","0","8","3","5"
"2004","Mecklenburg-Western Pomerania","higher education","4.89","5","133","2","3","7","8","10","4.5","5.28","0","10","5","6"
"2004","Mecklenburg-Western Pomerania","higher vocational","4.58","4","41","0","3","7","8","10","3.77","5.39","0","10","3","6"
"2004","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","middle vocational","4.44","5","266","1","3","6","8","10","4.16","4.72","0","10","5","5"
"2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","general elemantary","3.49","3","563","0","1","5","8","9","3.28","3.7","0","10","3","4"
"2004","North Rhine-Westphalia","higher education","4.54","5","830","2","3","6","8","9","4.39","4.69","0","10","5","5"
"2004","North Rhine-Westphalia","higher vocational","4.49","5","330","1","3","6","7","8","4.25","4.73","0","9","5","5"
"2004","North Rhine-Westphalia","in school","4.9","5","141","2","3","7","8","9","4.53","5.27","0","9","5","5"
"2004","North Rhine-Westphalia","inadequately","2.91","2","86","0","0","5","7","8","2.35","3.47","0","10","1","3"
"2004","North Rhine-Westphalia","middle vocational","4.12","5","2204","1","2","6","7","9","4.02","4.22","0","10","4","5"
"2004","North Rhine-Westphalia","vocational + Abi","4.56","5","336","2","3","6","7","9","4.32","4.8","0","10","4","5"
"2004","Rhineland-Palatinate,Saarland","general elemantary","2.98","3","224","0","0","5","7","9","2.62","3.34","0","10","2","3"
"2004","Rhineland-Palatinate,Saarland","higher education","5.11","5","181","2","3","7","8","10","4.79","5.43","0","10","5","5"
"2004","Rhineland-Palatinate,Saarland","higher vocational","4.51","5","105","1","3","6","7","8","4.08","4.94","0","10","4","5"
"2004","Rhineland-Palatinate,Saarland","in school","5.72","6","34","2","4","8","8","9","4.93","6.51","0","9","5","7"
"2004","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","middle vocational","3.8","4","667","0","2","5","7","10","3.61","3.99","0","10","4","5"
"2004","Rhineland-Palatinate,Saarland","vocational + Abi","4.46","5","52","0","3","7","8","9","3.76","5.16","0","9","3","6"
"2004","Saxony","general elemantary","4.1","4","105","0","2","6","7","9","3.62","4.58","0","10","4","6"
"2004","Saxony","higher education","4.84","5","377","2","3","7","8","9","4.63","5.05","0","10","5","5"
"2004","Saxony","higher vocational","4.89","5","131","3","3","6","8","9","4.54","5.24","0","9","5","5"
"2004","Saxony","in school","5.54","5.18","45","3","5","7","8","8","4.95","6.13","1","8","5","7"
"2004","Saxony","inadequately","","","","","","","","","","","","","",""
"2004","Saxony","middle vocational","4.48","5","847","2","3","6","7","9","4.33","4.63","0","10","5","5"
"2004","Saxony","vocational + Abi","5.11","5","49","2","4","7","8","8","4.51","5.71","1","9","5","7"
"2004","Saxony-Anhalt","general elemantary","3.55","3","73","0","1","5","7","9","2.98","4.12","0","9","3","5"
"2004","Saxony-Anhalt","higher education","4.82","5","222","2","4","6","7","10","4.55","5.09","0","10","5","5"
"2004","Saxony-Anhalt","higher vocational","4.02","4","91","2","2","5","7","8","3.6","4.44","0","8","3","5"
"2004","Saxony-Anhalt","in school","5.1","5","34","3","4","6","7","9","4.37","5.83","0","9","4","6"
"2004","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","middle vocational","4.18","4","453","1","2","6","7","9","3.97","4.39","0","10","4","5"
"2004","Saxony-Anhalt","vocational + Abi","5.16","5","33","3","4","6","7","9","4.6","5.72","1","9","5","6"
"2004","Schleswig-Holstein","general elemantary","4.12","5","86","0","3","5","8","9","3.57","4.67","0","9","3","5"
"2004","Schleswig-Holstein","higher education","4.84","5","112","3","4","6","7","8","4.52","5.16","1","9","4","5"
"2004","Schleswig-Holstein","higher vocational","4.04","5","52","0","3","5","6","9","3.45","4.63","0","10","4","5"
"2004","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","middle vocational","4.38","5","347","2","3","6","7","9","4.15","4.61","0","10","4","5"
"2004","Schleswig-Holstein","vocational + Abi","5.33","5","37","3","5","6","8","10","4.49","6.17","0","10","4","6"
"2004","Thuringia","general elemantary","3.68","3.41","60","1","2","5","7","10","3.01","4.35","0","10","3","5"
"2004","Thuringia","higher education","4.98","5","171","2","3","6","7","8","4.68","5.28","0","9","5","5"
"2004","Thuringia","higher vocational","4.79","5","72","2","3","6","8","8","4.28","5.3","0","8","4","5"
"2004","Thuringia","in school","5.8","5","30","3","4","8","8","10","5.12","6.48","2","10","5","6"
"2004","Thuringia","inadequately","","","","","","","","","","","","","",""
"2004","Thuringia","middle vocational","4.29","4","570","1","3","6","8","9","4.1","4.48","0","10","4","5"
"2004","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","general elemantary","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","higher education","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","higher vocational","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","inadequately","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","middle vocational","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","vocational + Abi","","","","","","","","","","","","","",""
"2005","Bavaria","general elemantary","","","","","","","","","","","","","",""
"2005","Bavaria","higher education","","","","","","","","","","","","","",""
"2005","Bavaria","higher vocational","","","","","","","","","","","","","",""
"2005","Bavaria","in school","","","","","","","","","","","","","",""
"2005","Bavaria","inadequately","","","","","","","","","","","","","",""
"2005","Bavaria","middle vocational","","","","","","","","","","","","","",""
"2005","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"2005","Berlin","general elemantary","","","","","","","","","","","","","",""
"2005","Berlin","higher education","","","","","","","","","","","","","",""
"2005","Berlin","higher vocational","","","","","","","","","","","","","",""
"2005","Berlin","in school","","","","","","","","","","","","","",""
"2005","Berlin","inadequately","","","","","","","","","","","","","",""
"2005","Berlin","middle vocational","","","","","","","","","","","","","",""
"2005","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"2005","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"2005","Brandenburg","higher education","","","","","","","","","","","","","",""
"2005","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"2005","Brandenburg","in school","","","","","","","","","","","","","",""
"2005","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2005","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"2005","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"2005","Bremen","general elemantary","","","","","","","","","","","","","",""
"2005","Bremen","higher education","","","","","","","","","","","","","",""
"2005","Bremen","higher vocational","","","","","","","","","","","","","",""
"2005","Bremen","in school","","","","","","","","","","","","","",""
"2005","Bremen","inadequately","","","","","","","","","","","","","",""
"2005","Bremen","middle vocational","","","","","","","","","","","","","",""
"2005","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2005","Hamburg","general elemantary","","","","","","","","","","","","","",""
"2005","Hamburg","higher education","","","","","","","","","","","","","",""
"2005","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2005","Hamburg","in school","","","","","","","","","","","","","",""
"2005","Hamburg","inadequately","","","","","","","","","","","","","",""
"2005","Hamburg","middle vocational","","","","","","","","","","","","","",""
"2005","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2005","Hesse","general elemantary","","","","","","","","","","","","","",""
"2005","Hesse","higher education","","","","","","","","","","","","","",""
"2005","Hesse","higher vocational","","","","","","","","","","","","","",""
"2005","Hesse","in school","","","","","","","","","","","","","",""
"2005","Hesse","inadequately","","","","","","","","","","","","","",""
"2005","Hesse","middle vocational","","","","","","","","","","","","","",""
"2005","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"2005","Lower Saxony","general elemantary","","","","","","","","","","","","","",""
"2005","Lower Saxony","higher education","","","","","","","","","","","","","",""
"2005","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"2005","Lower Saxony","in school","","","","","","","","","","","","","",""
"2005","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"2005","Lower Saxony","middle vocational","","","","","","","","","","","","","",""
"2005","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","general elemantary","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","higher education","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","higher vocational","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","middle vocational","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"2005","Saxony","general elemantary","","","","","","","","","","","","","",""
"2005","Saxony","higher education","","","","","","","","","","","","","",""
"2005","Saxony","higher vocational","","","","","","","","","","","","","",""
"2005","Saxony","in school","","","","","","","","","","","","","",""
"2005","Saxony","inadequately","","","","","","","","","","","","","",""
"2005","Saxony","middle vocational","","","","","","","","","","","","","",""
"2005","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","general elemantary","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","middle vocational","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"2005","Thuringia","general elemantary","","","","","","","","","","","","","",""
"2005","Thuringia","higher education","","","","","","","","","","","","","",""
"2005","Thuringia","higher vocational","","","","","","","","","","","","","",""
"2005","Thuringia","in school","","","","","","","","","","","","","",""
"2005","Thuringia","inadequately","","","","","","","","","","","","","",""
"2005","Thuringia","middle vocational","","","","","","","","","","","","","",""
"2005","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","general elemantary","3.97","4","392","0","2","6","7","9","3.73","4.21","0","10","4","5"
"2006","Baden-W?rttemberg","higher education","4.97","5","523","2","3","7","8","9","4.79","5.15","0","10","5","5"
"2006","Baden-W?rttemberg","higher vocational","5.02","5","209","2","4","6","8","9","4.75","5.29","0","10","5","5"
"2006","Baden-W?rttemberg","in school","5.98","6","71","3","5","8","8","10","5.52","6.44","2","10","6","7"
"2006","Baden-W?rttemberg","inadequately","3.05","2","42","0","0","5","8","9","2.21","3.89","0","9","1","4"
"2006","Baden-W?rttemberg","middle vocational","4.63","5","1277","1","3","6","8","9","4.51","4.75","0","10","5","5"
"2006","Baden-W?rttemberg","vocational + Abi","4.77","5","149","1","3","7","8","10","4.39","5.15","0","10","4","5"
"2006","Bavaria","general elemantary","3.99","5","354","0","2","5","7","9","3.74","4.24","0","10","4","5"
"2006","Bavaria","higher education","5.08","5","613","2","3","7","8","9","4.91","5.25","0","10","5","5"
"2006","Bavaria","higher vocational","4.53","5","243","2","3","6","7","10","4.25","4.81","0","10","5","5"
"2006","Bavaria","in school","6.08","6","49","3","5","8","8","10","5.49","6.67","0","10","6","7"
"2006","Bavaria","inadequately","","","","","","","","","","","","","",""
"2006","Bavaria","middle vocational","4.43","5","1655","1","3","6","8","10","4.32","4.54","0","10","5","5"
"2006","Bavaria","vocational + Abi","5.17","5","156","2","4","7","7","9","4.84","5.5","0","10","5","5"
"2006","Berlin","general elemantary","3.51","3.33","64","0","2","5","7","9","2.91","4.11","0","9","3","5"
"2006","Berlin","higher education","4.8","5","261","2","3","7","7","10","4.51","5.09","0","10","5","5"
"2006","Berlin","higher vocational","4.47","5","59","1","3","6","7","8","3.82","5.12","0","10","4","5"
"2006","Berlin","in school","","","","","","","","","","","","","",""
"2006","Berlin","inadequately","","","","","","","","","","","","","",""
"2006","Berlin","middle vocational","4.44","5","326","1","3","6","8","9","4.19","4.69","0","10","4","5"
"2006","Berlin","vocational + Abi","5.12","5","42","3","4","6","7","9","4.49","5.75","0","9","4","5"
"2006","Brandenburg","general elemantary","4.58","5","78","0","2","7","8","10","3.96","5.2","0","10","4","5"
"2006","Brandenburg","higher education","5.21","5","268","2","4","6","8","9","4.97","5.45","0","10","5","5"
"2006","Brandenburg","higher vocational","4.89","5","75","2","3","6","8","9","4.4","5.38","0","9","4","5"
"2006","Brandenburg","in school","","","","","","","","","","","","","",""
