"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","16-34 y.","Employed","5.16","5","3927","2","4","7","8","10","5.09","5.23","0","10","5","5"
"2004","16-34 y.","Not Employed","4.87","5","1678","1","3","7","8","10","4.76","4.98","0","10","5","5"
"2004","35-65 y.","Employed","4.56","5","9293","1","3","6","7","9","4.51","4.61","0","10","5","5"
"2004","35-65 y.","Not Employed","3.72","4","2921","0","2","5","7","9","3.63","3.81","0","10","4","4"
"2004","66 and older","Employed","4.51","5","226","0","2","7","8","10","4.17","4.85","0","10","5","5"
"2004","66 and older","Not Employed","3.09","3","3551","0","1","5","6","9","3.01","3.17","0","10","3","3"
"2005","16-34 y.","Employed","","","","","","","","","","","","","",""
"2005","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2005","35-65 y.","Employed","","","","","","","","","","","","","",""
"2005","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2005","66 and older","Employed","","","","","","","","","","","","","",""
"2005","66 and older","Not Employed","","","","","","","","","","","","","",""
"2006","16-34 y.","Employed","5.43","5","3626","3","4","7","8","10","5.36","5.5","0","10","5","5"
"2006","16-34 y.","Not Employed","5.37","5","1484","2","4","7","8","10","5.26","5.48","0","10","5","6"
"2006","35-65 y.","Employed","4.9","5","9485","2","3","6","8","10","4.86","4.94","0","10","5","5"
"2006","35-65 y.","Not Employed","4.26","5","2883","1","2","6","7","10","4.17","4.35","0","10","5","5"
"2006","66 and older","Employed","4.86","5","290","2","3","7","8","10","4.59","5.13","0","10","5","5"
"2006","66 and older","Not Employed","3.77","4","4166","0","2","5","7","9","3.7","3.84","0","10","4","4"
"2007","16-34 y.","Employed","","","","","","","","","","","","","",""
"2007","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2007","35-65 y.","Employed","","","","","","","","","","","","","",""
"2007","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2007","66 and older","Employed","","","","","","","","","","","","","",""
"2007","66 and older","Not Employed","","","","","","","","","","","","","",""
"2008","16-34 y.","Employed","5.03","5","3174","2","3","7","8","10","4.95","5.11","0","10","5","5"
"2008","16-34 y.","Not Employed","5","5","1195","2","3","7","8","10","4.87","5.13","0","10","5","5"
"2008","35-65 y.","Employed","4.57","5","8451","2","3","6","8","10","4.52","4.62","0","10","5","5"
"2008","35-65 y.","Not Employed","3.94","4","2224","1","2","5","7","9","3.84","4.04","0","10","4","4"
"2008","66 and older","Employed","4.94","5","288","2","3","7","8","10","4.67","5.21","0","10","5","6"
"2008","66 and older","Not Employed","3.69","4","4057","1","2","5","7","9","3.62","3.76","0","10","4","4"
"2009","16-34 y.","Employed","4.65","5","2959","2","3","6","7","9","4.57","4.73","0","10","5","5"
"2009","16-34 y.","Not Employed","4.57","5","1034","2","3","6","7","9","4.44","4.7","0","10","5","5"
"2009","35-65 y.","Employed","3.91","4","7949","1","2","5","7","9","3.86","3.96","0","10","4","4"
"2009","35-65 y.","Not Employed","3.11","3","1926","0","1","5","6","9","3.01","3.21","0","10","3","3"
"2009","66 and older","Employed","3.87","4","313","1","2","5","7","8","3.62","4.12","0","9","3","4"
"2009","66 and older","Not Employed","2.78","2","3868","0","1","5","6","8","2.71","2.85","0","10","3","3"
"2010","16-34 y.","Employed","5.13","5","4508","2","3","7","8","10","5.06","5.2","0","10","5","5"
"2010","16-34 y.","Not Employed","4.96","5","2055","2","3","7","8","10","4.85","5.07","0","10","5","5"
"2010","35-65 y.","Employed","4.37","5","10763","2","3","6","7","10","4.33","4.41","0","10","5","5"
"2010","35-65 y.","Not Employed","3.79","4","2610","0","2","5","7","10","3.7","3.88","0","10","4","4"
"2010","66 and older","Employed","4.38","5","306","2","3","6","7","8","4.13","4.63","0","10","4","5"
"2010","66 and older","Not Employed","3.43","3","3745","0","2","5","7","9","3.36","3.5","0","10","3","4"
"2011","16-34 y.","Employed","5.39","5","3188","2","4","7","8","10","5.31","5.47","0","10","5","5"
"2011","16-34 y.","Not Employed","5.29","5","1108","2","4","7","8","10","5.16","5.42","0","10","5","5"
"2011","35-65 y.","Employed","4.68","5","9113","2","3","6","7","10","4.64","4.72","0","10","5","5"
"2011","35-65 y.","Not Employed","3.94","4","2221","1","2","5","7","10","3.84","4.04","0","10","4","4"
"2011","66 and older","Employed","4.62","5","383","2","3","6","7","10","4.4","4.84","0","10","5","5"
"2011","66 and older","Not Employed","3.7","4","4789","0","2","5","7","9","3.64","3.76","0","10","4","4"
"2012","16-34 y.","Employed","5.62","6","4461","3","4","7","8","10","5.55","5.69","0","10","5","6"
"2012","16-34 y.","Not Employed","5.43","5","1886","2","4","7","8","10","5.33","5.53","0","10","5","5"
"2012","35-65 y.","Employed","4.91","5","12993","2","3","7","8","10","4.87","4.95","0","10","5","5"
"2012","35-65 y.","Not Employed","4.37","5","3091","1","3","6","8","10","4.29","4.45","0","10","5","5"
"2012","66 and older","Employed","4.94","5","417","2","4","7","8","9","4.73","5.15","0","10","5","5"
"2012","66 and older","Not Employed","4.03","4","4816","1","2","5","7","9","3.97","4.09","0","10","4","5"
"2013","16-34 y.","Employed","5.25","5","2827","2","3","7","8","10","5.17","5.33","0","10","5","5"
"2013","16-34 y.","Not Employed","5.13","5","3016","2","3","7","8","10","5.04","5.22","0","10","5","5"
"2013","35-65 y.","Employed","4.56","5","8325","2","3","6","8","10","4.51","4.61","0","10","5","5"
"2013","35-65 y.","Not Employed","4.16","4","4643","0","2","6","8","10","4.08","4.24","0","10","4","5"
"2013","66 and older","Employed","4.88","5","432","2","3","7","8","10","4.66","5.1","0","10","5","5"
"2013","66 and older","Not Employed","3.94","4","4638","0","2","6","7","9","3.87","4.01","0","10","4","4"
"2014","16-34 y.","Employed","5.57","6","4597","3","4","7","8","10","5.5","5.64","0","10","5","6"
"2014","16-34 y.","Not Employed","5.25","5","1943","2","3","7","8","10","5.14","5.36","0","10","5","6"
"2014","35-65 y.","Employed","4.84","5","12631","2","3","7","8","10","4.8","4.88","0","10","5","5"
"2014","35-65 y.","Not Employed","4.27","5","2879","1","2","6","8","10","4.18","4.36","0","10","4","5"
"2014","66 and older","Employed","4.94","5","473","2","3","7","8","10","4.72","5.16","0","10","5","5"
"2014","66 and older","Not Employed","3.97","4","4503","0","2","6","7","9","3.9","4.04","0","10","4","5"
"2015","16-34 y.","Employed","5.57","6","4139","2","4","7","8","10","5.5","5.64","0","10","6","6"
"2015","16-34 y.","Not Employed","5.23","5","2562","2","3","7","8","10","5.13","5.33","0","10","5","5"
"2015","35-65 y.","Employed","4.95","5","11986","2","3","7","8","10","4.91","4.99","0","10","5","5"
"2015","35-65 y.","Not Employed","4.33","4","3248","1","2","6","8","10","4.24","4.42","0","10","4","5"
"2015","66 and older","Employed","5.06","5","514","2","3","7","8","9","4.86","5.26","0","10","5","6"
"2015","66 and older","Not Employed","4.15","4","4443","1","2","6","7","9","4.08","4.22","0","10","4","5"
"2016","16-34 y.","Employed","5.56","6","4071","3","4","7","8","10","5.49","5.63","0","10","6","6"
"2016","16-34 y.","Not Employed","5.24","5","3986","2","3","7","8","10","5.14","5.34","0","10","5","5"
"2016","35-65 y.","Employed","4.98","5","11579","2","3","7","8","10","4.94","5.02","0","10","5","5"
"2016","35-65 y.","Not Employed","4.4","5","4099","1","2","6","8","10","4.31","4.49","0","10","5","5"
"2016","66 and older","Employed","5.16","5","501","2","4","7","8","9","4.96","5.36","0","10","5","6"
"2016","66 and older","Not Employed","4.13","4","4289","1","2","6","7","9","4.06","4.2","0","10","5","5"
"2017","16-34 y.","Employed","5.43","6","4639","2","4","7","8","10","5.36","5.5","0","10","5","6"
"2017","16-34 y.","Not Employed","5.02","5","4726","1","3","7","8","10","4.93","5.11","0","10","5","5"
"2017","35-65 y.","Employed","4.82","5","13057","2","3","7","8","10","4.78","4.86","0","10","5","5"
"2017","35-65 y.","Not Employed","4.24","4","4543","1","2","6","8","10","4.15","4.33","0","10","4","4"
"2017","66 and older","Employed","4.96","5","603","2","3","7","8","9","4.78","5.14","0","10","5","5"
"2017","66 and older","Not Employed","4.07","4","4473","1","2","6","7","9","4","4.14","0","10","4","5"
"2018","16-34 y.","Employed","5.11","5","4779","2","3","7","8","10","5.04","5.18","0","10","5","5"
"2018","16-34 y.","Not Employed","4.91","5","3507","2","3","7","8","10","4.81","5.01","0","10","4","5"
"2018","35-65 y.","Employed","4.47","5","12582","1","3","6","8","10","4.43","4.51","0","10","4","5"
"2018","35-65 y.","Not Employed","3.97","4","3993","0","2","6","8","10","3.88","4.06","0","10","3","3"
"2018","66 and older","Employed","4.77","5","618","2","3","7","8","9","4.58","4.96","0","10","5","5"
"2018","66 and older","Not Employed","3.76","4","4466","1","2","5","7","9","3.69","3.83","0","10","3","4"
"2019","16-34 y.","Employed","5.66","6","4525","2","4","7","8","10","5.59","5.73","0","10","6","6"
"2019","16-34 y.","Not Employed","5.29","5","2788","2","4","7","8","10","5.18","5.4","0","10","5","5"
"2019","35-65 y.","Employed","5.05","5","13236","2","3","7","8","10","5.01","5.09","0","10","5","5"
"2019","35-65 y.","Not Employed","4.45","5","3797","1","2","7","8","10","4.36","4.54","0","10","4","5"
"2019","66 and older","Employed","5.37","5","839","2","4","7","8","10","5.21","5.53","0","10","6","6"
"2019","66 and older","Not Employed","4.37","5","4433","1","2","6","8","9","4.3","4.44","0","10","5","5"
