"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2005","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2005","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2006","(0) in school","Female","5.6","6","200","3","4","7","8","10","5.32","5.88","0","10","5","6"
"2006","(0) in school","Male","5.71","6","204","2","4","8","8","10","5.42","6","0","10","6","7"
"2006","(1a) inadequately completed","Female","3.17","3","141","0","1","5","7","9","2.74","3.6","0","10","2","3"
"2006","(1a) inadequately completed","Male","4.49","5","97","1","3","6","7","10","3.99","4.99","0","10","4","5"
"2006","(1b) general elementary school","Female","3.4","3","1368","0","1","5","7","9","3.27","3.53","0","10","3","3"
"2006","(1b) general elementary school","Male","4.68","5","571","0","3","7","8","10","4.47","4.89","0","10","5","5"
"2006","(1c) basic vocational qualification","Female","3.98","4","2819","1","2","5","7","10","3.9","4.06","0","10","4","4"
"2006","(1c) basic vocational qualification","Male","4.69","5","3334","2","3","6","8","10","4.61","4.77","0","10","5","5"
"2006","(2a) intermediate vocational","Female","4.51","5","2970","2","3","6","7","10","4.43","4.59","0","10","5","5"
"2006","(2a) intermediate vocational","Male","5.32","5","2189","2","4","7","8","10","5.23","5.41","0","10","5","5"
"2006","(2b) intermediate general qualification","Female","4.69","5","358","1","3","7","8","9","4.45","4.93","0","10","5","5"
"2006","(2b) intermediate general qualification","Male","6.14","6","223","3","5","8","9","10","5.87","6.41","0","10","6","7"
"2006","(2c_gen) general maturity certificate","Female","4.92","5","470","2","3","7","8","9","4.73","5.11","0","10","5","5"
"2006","(2c_gen) general maturity certificate","Male","5.79","6","359","3","5","7","8","10","5.59","5.99","0","10","6","6"
"2006","(2c_voc) vocational maturity certificate","Female","4.6","5","922","2","3","6","7","9","4.46","4.74","0","10","5","5"
"2006","(2c_voc) vocational maturity certificate","Male","5.53","6","708","3","4","7","8","10","5.38","5.68","0","10","5","6"
"2006","(3a) lower tertiary education","Female","4.91","5","824","2","4","6","7","10","4.77","5.05","0","10","5","5"
"2006","(3a) lower tertiary education","Male","5.34","5","982","3","4","7","8","9","5.21","5.47","0","10","5","6"
"2006","(3b) higher tertiary education","Female","4.71","5","1200","2","3","6","7","9","4.59","4.83","0","10","5","5"
"2006","(3b) higher tertiary education","Male","5.44","6","1567","2","4","7","8","9","5.34","5.54","0","10","5","6"
"2007","(0) in school","Female","","","","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2008","(0) in school","Female","4.72","5","184","3","3","6","7","9","4.43","5.01","0","10","5","5"
"2008","(0) in school","Male","5.72","6","172","3","4","8","8","10","5.4","6.04","0","10","5","7"
"2008","(1a) inadequately completed","Female","2.94","3","110","0","1","5","6","8","2.51","3.37","0","10","2","3"
"2008","(1a) inadequately completed","Male","4.16","4","80","1","2","5","8","9","3.57","4.75","0","10","3","5"
"2008","(1b) general elementary school","Female","3.35","3","1127","0","1","5","7","10","3.21","3.49","0","10","3","3"
"2008","(1b) general elementary school","Male","4.83","5","460","1","3","7","8","10","4.59","5.07","0","10","5","5"
"2008","(1c) basic vocational qualification","Female","3.83","4","2420","1","2","5","7","10","3.74","3.92","0","10","3","4"
"2008","(1c) basic vocational qualification","Male","4.44","5","2847","1","3","6","8","10","4.35","4.53","0","10","5","5"
"2008","(2a) intermediate vocational","Female","4.11","4","2673","1","2","6","7","9","4.03","4.19","0","10","4","4"
"2008","(2a) intermediate vocational","Male","5.01","5","1975","2","3","7","8","10","4.91","5.11","0","10","5","5"
"2008","(2b) intermediate general qualification","Female","4.44","5","292","2","3","6","8","9","4.18","4.7","0","10","4","5"
"2008","(2b) intermediate general qualification","Male","5.57","5","192","2","5","7","8","10","5.26","5.88","0","10","5","6"
"2008","(2c_gen) general maturity certificate","Female","4.29","4","396","1","2","6","7","10","4.07","4.51","0","10","4","5"
"2008","(2c_gen) general maturity certificate","Male","5.63","5","341","3","5","7","8","9","5.41","5.85","0","10","5","6"
"2008","(2c_voc) vocational maturity certificate","Female","4.13","4","814","2","2","6","7","9","3.98","4.28","0","10","4","4"
"2008","(2c_voc) vocational maturity certificate","Male","4.93","5","633","2","3","7","8","10","4.76","5.1","0","10","5","5"
"2008","(3a) lower tertiary education","Female","4.34","4","760","2","3","6","7","9","4.19","4.49","0","10","4","5"
"2008","(3a) lower tertiary education","Male","4.98","5","884","2","3","7","8","9","4.84","5.12","0","10","5","5"
"2008","(3b) higher tertiary education","Female","4.43","5","1141","2","3","6","7","9","4.31","4.55","0","10","4","5"
"2008","(3b) higher tertiary education","Male","5.11","5","1411","2","3","7","8","9","5","5.22","0","10","5","5"
"2009","(0) in school","Female","4.59","5","144","2","3","6","7","8","4.28","4.9","0","8","4","5"
"2009","(0) in school","Male","4.98","5","168","2","4","6","7","9","4.67","5.29","0","9","5","6"
"2009","(1a) inadequately completed","Female","2.55","2","93","0","0","4","6","7","2.13","2.97","0","9","2","3"
"2009","(1a) inadequately completed","Male","3.43","4","79","0","1","5","7","8","2.9","3.96","0","8","2","4"
"2009","(1b) general elementary school","Female","2.51","2","999","0","0","4","5","10","2.37","2.65","0","10","2","2"
"2009","(1b) general elementary school","Male","3.79","4","402","0","2","5","7","8","3.56","4.02","0","10","4","5"
"2009","(1c) basic vocational qualification","Female","3.06","3","2215","0","1","5","6","8","2.97","3.15","0","10","3","3"
"2009","(1c) basic vocational qualification","Male","3.73","4","2607","0","2","5","7","9","3.64","3.82","0","10","4","4"
"2009","(2a) intermediate vocational","Female","3.5","3","2530","1","2","5","6","8","3.42","3.58","0","10","3","4"
"2009","(2a) intermediate vocational","Male","4.28","5","1850","2","3","6","7","9","4.18","4.38","0","10","4","5"
"2009","(2b) intermediate general qualification","Female","3.69","4","262","0","2","5","6","8","3.43","3.95","0","10","3","4"
"2009","(2b) intermediate general qualification","Male","5.08","5","171","2","4","6","8","10","4.74","5.42","0","10","5","6"
"2009","(2c_gen) general maturity certificate","Female","4","4","369","1","2","6","7","8","3.79","4.21","0","10","4","5"
"2009","(2c_gen) general maturity certificate","Male","4.82","5","325","2","3","6","7","8","4.59","5.05","0","10","5","5"
"2009","(2c_voc) vocational maturity certificate","Female","3.58","4","753","1","2","5","6","8","3.44","3.72","0","9","3","4"
"2009","(2c_voc) vocational maturity certificate","Male","4.76","5","572","2","3","6","7","9","4.59","4.93","0","10","5","5"
"2009","(3a) lower tertiary education","Female","3.66","3","728","1","2","5","7","8","3.51","3.81","0","9","3","4"
"2009","(3a) lower tertiary education","Male","4.21","4","855","2","3","6","7","9","4.07","4.35","0","10","4","5"
"2009","(3b) higher tertiary education","Female","3.62","3.76","1124","1","2","5","6","9","3.5","3.74","0","10","3","4"
"2009","(3b) higher tertiary education","Male","4.41","5","1330","2","3","6","7","8","4.3","4.52","0","10","4","5"
"2010","(0) in school","Female","5.3","5.04","190","2","4","7","8","10","4.98","5.62","0","10","5","6"
"2010","(0) in school","Male","5.78","6","227","3","4","7","8","10","5.5","6.06","0","10","6","7"
"2010","(1a) inadequately completed","Female","2.98","3","205","0","2","5","6","10","2.6","3.36","0","10","3","4"
"2010","(1a) inadequately completed","Male","4.54","5","150","1","2","7","7","10","4.1","4.98","0","10","5","5"
"2010","(1b) general elementary school","Female","3.08","3","1273","0","1","5","7","10","2.94","3.22","0","10","3","3"
"2010","(1b) general elementary school","Male","4.86","5","609","1","3","7","8","10","4.65","5.07","0","10","5","5"
"2010","(1c) basic vocational qualification","Female","3.51","3","2602","0","2","5","7","9","3.42","3.6","0","10","3","4"
"2010","(1c) basic vocational qualification","Male","4.38","5","3020","1","3","6","8","10","4.29","4.47","0","10","5","5"
"2010","(2a) intermediate vocational","Female","3.83","4","3731","1","2","5","7","9","3.76","3.9","0","10","4","4"
"2010","(2a) intermediate vocational","Male","4.86","5","2438","2","3","6","8","10","4.77","4.95","0","10","5","5"
"2010","(2b) intermediate general qualification","Female","4.83","5","411","2","3","7","8","10","4.6","5.06","0","10","5","5"
"2010","(2b) intermediate general qualification","Male","5.36","5","216","3","4","7","8","9","5.08","5.64","0","10","5","6"
"2010","(2c_gen) general maturity certificate","Female","4.07","4","510","1","2","6","7","9","3.87","4.27","0","10","4","5"
"2010","(2c_gen) general maturity certificate","Male","5.41","6","409","3","4","7","8","10","5.19","5.63","0","10","5","6"
"2010","(2c_voc) vocational maturity certificate","Female","4.06","4","1309","1","2","5","7","10","3.94","4.18","0","10","4","4"
"2010","(2c_voc) vocational maturity certificate","Male","5.08","5","846","2","3","7","8","10","4.93","5.23","0","10","5","5"
"2010","(3a) lower tertiary education","Female","4.3","4","925","2","3","6","7","9","4.16","4.44","0","10","4","4"
"2010","(3a) lower tertiary education","Male","4.89","5","1020","2","3","6","8","10","4.76","5.02","0","10","5","5"
"2010","(3b) higher tertiary education","Female","4.03","4","1683","1","2","6","7","8","3.93","4.13","0","10","4","4"
"2010","(3b) higher tertiary education","Male","4.78","5","1750","2","3","7","8","9","4.68","4.88","0","10","5","5"
"2011","(0) in school","Female","5.35","5","151","2","4","7","8","9","5.02","5.68","0","10","5","6"
"2011","(0) in school","Male","6.21","7","163","3","5","8","8","10","5.89","6.53","0","10","6","7"
"2011","(1a) inadequately completed","Female","3.15","2","142","0","1","5","6","10","2.69","3.61","0","10","2","4"
"2011","(1a) inadequately completed","Male","4.61","5","108","1","3","7","7","10","4.11","5.11","0","10","4","5"
"2011","(1b) general elementary school","Female","3.09","3","1198","0","1","5","6","9","2.95","3.23","0","10","3","3"
"2011","(1b) general elementary school","Male","4.61","5","486","1","3","7","8","10","4.39","4.83","0","10","5","5"
"2011","(1c) basic vocational qualification","Female","3.8","4","2546","1","2","5","7","9","3.71","3.89","0","10","4","4"
"2011","(1c) basic vocational qualification","Male","4.58","5","2950","1","3","6","8","10","4.5","4.66","0","10","5","5"
"2011","(2a) intermediate vocational","Female","4.19","4","2869","1","3","6","7","9","4.11","4.27","0","10","4","5"
"2011","(2a) intermediate vocational","Male","5.16","5","2110","2","4","7","8","10","5.07","5.25","0","10","5","5"
"2011","(2b) intermediate general qualification","Female","4.79","5","338","1","3","7","8","10","4.54","5.04","0","10","5","5"
"2011","(2b) intermediate general qualification","Male","5.66","6","201","2","5","7","8","10","5.35","5.97","0","10","5","6"
"2011","(2c_gen) general maturity certificate","Female","4.7","5","475","2","3","6","8","9","4.5","4.9","0","10","5","5"
"2011","(2c_gen) general maturity certificate","Male","5.42","6","408","3","4","7","8","9","5.21","5.63","0","10","5","6"
"2011","(2c_voc) vocational maturity certificate","Female","4.34","5","902","2","3","6","7","9","4.2","4.48","0","10","4","5"
"2011","(2c_voc) vocational maturity certificate","Male","5.11","5","674","2","4","7","8","9","4.95","5.27","0","10","5","5"
"2011","(3a) lower tertiary education","Female","4.48","4","802","2","3","6","7","8","4.34","4.62","0","10","4","5"
"2011","(3a) lower tertiary education","Male","5.17","5","948","3","4","7","8","10","5.04","5.3","0","10","5","5"
"2011","(3b) higher tertiary education","Female","4.43","5","1315","2","3","6","7","9","4.32","4.54","0","10","4","5"
"2011","(3b) higher tertiary education","Male","5.21","5","1524","2","4","7","8","10","5.1","5.32","0","10","5","5"
"2012","(0) in school","Female","5.67","6","249","3","5","7","8","10","5.43","5.91","1","10","6","6"
"2012","(0) in school","Male","6.32","7","228","3","5","8","8","10","6.05","6.59","1","10","6","7"
"2012","(1a) inadequately completed","Female","3.42","3","234","0","1","5","7","10","3.06","3.78","0","10","3","5"
"2012","(1a) inadequately completed","Male","4.89","5","184","1","3","7","8","10","4.54","5.24","0","10","5","5"
"2012","(1b) general elementary school","Female","3.68","4","1469","0","2","5","7","9","3.55","3.81","0","10","4","5"
"2012","(1b) general elementary school","Male","5.55","5","737","2","4","7","9","10","5.37","5.73","0","10","5","6"
"2012","(1c) basic vocational qualification","Female","4.13","4","3013","1","2","5","7","9","4.05","4.21","0","10","5","5"
"2012","(1c) basic vocational qualification","Male","4.86","5","3470","2","3","7","8","10","4.78","4.94","0","10","5","5"
"2012","(2a) intermediate vocational","Female","4.5","5","4219","2","3","6","7","9","4.44","4.56","0","10","5","5"
"2012","(2a) intermediate vocational","Male","5.43","5","2766","3","4","7","8","10","5.35","5.51","0","10","5","5"
"2012","(2b) intermediate general qualification","Female","4.83","5","486","2","3","7","8","9","4.62","5.04","0","10","5","5"
"2012","(2b) intermediate general qualification","Male","5.83","6","279","3","5","8","8","10","5.56","6.1","0","10","6","7"
"2012","(2c_gen) general maturity certificate","Female","4.9","5","616","2","3","7","8","10","4.72","5.08","0","10","5","5"
"2012","(2c_gen) general maturity certificate","Male","5.72","6","477","3","4","7","8","10","5.52","5.92","0","10","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","4.47","5","1513","2","3","6","7","10","4.36","4.58","0","10","4","5"
"2012","(2c_voc) vocational maturity certificate","Male","5.28","5","956","2","4","7","8","10","5.15","5.41","0","10","5","6"
"2012","(3a) lower tertiary education","Female","4.66","5","1055","2","3","6","7","9","4.53","4.79","0","10","5","5"
"2012","(3a) lower tertiary education","Male","5.29","5","1174","3","4","7","8","10","5.18","5.4","0","10","5","6"
"2012","(3b) higher tertiary education","Female","4.65","5","1938","2","3","6","7","10","4.56","4.74","0","10","5","5"
"2012","(3b) higher tertiary education","Male","5.36","5","1977","3","4","7","8","9","5.27","5.45","0","10","5","5"
"2013","(0) in school","Female","5.53","6","221","2","4","7","8","10","5.22","5.84","0","10","5","6"
"2013","(0) in school","Male","6.03","7","218","2","5","8","9","10","5.7","6.36","0","10","6","7"
"2013","(1a) inadequately completed","Female","3.47","3","290","0","1","5","8","10","3.13","3.81","0","10","2","4"
"2013","(1a) inadequately completed","Male","5.02","5","243","1","3","7","9","10","4.66","5.38","0","10","5","5"
"2013","(1b) general elementary school","Female","3.5","3","1454","0","1","5","7","9","3.37","3.63","0","10","3","4"
"2013","(1b) general elementary school","Male","4.95","5","840","1","3","7","8","10","4.76","5.14","0","10","5","5"
"2013","(1c) basic vocational qualification","Female","3.82","4","2592","0","2","5","7","9","3.73","3.91","0","10","4","4"
"2013","(1c) basic vocational qualification","Male","4.67","5","2992","1","3","7","8","10","4.58","4.76","0","10","5","5"
"2013","(2a) intermediate vocational","Female","4.15","4","2860","1","2","6","7","10","4.06","4.24","0","10","4","4"
"2013","(2a) intermediate vocational","Male","5.08","5","2047","2","3","7","8","10","4.98","5.18","0","10","5","5"
"2013","(2b) intermediate general qualification","Female","4.42","4","401","1","3","6","8","10","4.17","4.67","0","10","4","5"
"2013","(2b) intermediate general qualification","Male","5.54","6","291","2","4","7","8","10","5.26","5.82","0","10","6","7"
"2013","(2c_gen) general maturity certificate","Female","4.8","5","708","1","3","7","8","10","4.62","4.98","0","10","5","5"
"2013","(2c_gen) general maturity certificate","Male","5.17","5","622","2","4","7","8","9","4.97","5.37","0","10","5","5"
"2013","(2c_voc) vocational maturity certificate","Female","3.97","4","1176","1","2","5","7","9","3.83","4.11","0","10","4","4"
"2013","(2c_voc) vocational maturity certificate","Male","4.92","5","891","2","3","7","8","10","4.76","5.08","0","10","5","5"
"2013","(3a) lower tertiary education","Female","4.16","4","823","2","3","5","7","9","4.01","4.31","0","10","4","5"
"2013","(3a) lower tertiary education","Male","5.1","5","963","2","3","7","8","9","4.96","5.24","0","10","5","5"
"2013","(3b) higher tertiary education","Female","4.4","5","1842","2","3","6","8","9","4.29","4.51","0","10","4","5"
"2013","(3b) higher tertiary education","Male","5.14","5","1849","2","3","7","8","10","5.04","5.24","0","10","5","5"
"2014","(0) in school","Female","5.68","6","236","3","5","7","8","9","5.41","5.95","0","10","5","6"
"2014","(0) in school","Male","6.23","7","217","3","5","8","9","10","5.94","6.52","0","10","6","7"
"2014","(1a) inadequately completed","Female","3.86","4","304","0","2","6","8","10","3.54","4.18","0","10","3","5"
"2014","(1a) inadequately completed","Male","5.15","5","235","1","3","7","8","10","4.79","5.51","0","10","5","5"
"2014","(1b) general elementary school","Female","3.57","3","1475","0","1","5","7","10","3.43","3.71","0","10","3","4"
"2014","(1b) general elementary school","Male","5.14","5","874","1","3","8","9","10","4.95","5.33","0","10","5","5"
"2014","(1c) basic vocational qualification","Female","4.01","4","2718","1","2","6","7","10","3.92","4.1","0","10","4","4"
"2014","(1c) basic vocational qualification","Male","4.83","5","3122","2","3","7","8","10","4.74","4.92","0","10","5","5"
"2014","(2a) intermediate vocational","Female","4.44","5","3661","1","3","6","7","10","4.37","4.51","0","10","5","5"
"2014","(2a) intermediate vocational","Male","5.32","5","2397","2","4","7","8","10","5.23","5.41","0","10","5","5"
"2014","(2b) intermediate general qualification","Female","4.6","5","471","1","3","6","8","10","4.38","4.82","0","10","5","5"
"2014","(2b) intermediate general qualification","Male","5.92","6","340","3","5","8","8","10","5.66","6.18","0","10","6","7"
"2014","(2c_gen) general maturity certificate","Female","4.87","5","765","2","3","7","8","10","4.69","5.05","0","10","5","5"
"2014","(2c_gen) general maturity certificate","Male","5.44","6","679","2","4","7","8","10","5.26","5.62","0","10","5","6"
"2014","(2c_voc) vocational maturity certificate","Female","4.39","5","1477","1","3","6","7","10","4.27","4.51","0","10","4","5"
"2014","(2c_voc) vocational maturity certificate","Male","5.22","5","1018","2","4","7","8","10","5.08","5.36","0","10","5","6"
"2014","(3a) lower tertiary education","Female","4.58","5","979","2","3","6","7","9","4.45","4.71","0","10","5","5"
"2014","(3a) lower tertiary education","Male","5.38","6","1060","3","4","7","8","9","5.26","5.5","0","10","5","6"
"2014","(3b) higher tertiary education","Female","4.55","5","2139","2","3","6","7","10","4.46","4.64","0","10","5","5"
"2014","(3b) higher tertiary education","Male","5.29","5","2037","2","4","7","8","9","5.2","5.38","0","10","5","5"
"2015","(0) in school","Female","5.59","6","208","2","5","7","8","10","5.27","5.91","0","10","5","6"
"2015","(0) in school","Male","6.38","6.35","172","4","5","8","9","10","6.04","6.72","0","10","6","7"
"2015","(1a) inadequately completed","Female","3.91","3","336","0","2","6","8","10","3.61","4.21","0","10","3","4"
"2015","(1a) inadequately completed","Male","5.18","5","253","2","3","7","8","10","4.83","5.53","0","10","5","5"
"2015","(1b) general elementary school","Female","3.71","3","1382","0","1","5","8","10","3.56","3.86","0","10","4","4"
"2015","(1b) general elementary school","Male","5.23","5","887","1","3","7","9","10","5.05","5.41","0","10","5","6"
"2015","(1c) basic vocational qualification","Female","4.14","4","2590","1","2","6","7","10","4.04","4.24","0","10","4","5"
"2015","(1c) basic vocational qualification","Male","4.9","5","2997","2","3","7","8","10","4.81","4.99","0","10","5","5"
"2015","(2a) intermediate vocational","Female","4.46","5","3497","1","3","6","7","10","4.38","4.54","0","10","5","5"
"2015","(2a) intermediate vocational","Male","5.42","5","2310","2","4","7","8","10","5.33","5.51","0","10","5","6"
"2015","(2b) intermediate general qualification","Female","4.57","5","441","1","3","6","8","9","4.35","4.79","0","10","5","5"
"2015","(2b) intermediate general qualification","Male","6.06","6","326","3","5","8","9","10","5.8","6.32","0","10","6","7"
"2015","(2c_gen) general maturity certificate","Female","4.79","5","868","2","3","6","8","10","4.62","4.96","0","10","5","5"
"2015","(2c_gen) general maturity certificate","Male","5.33","5","705","2","4","7","8","10","5.15","5.51","0","10","5","6"
"2015","(2c_voc) vocational maturity certificate","Female","4.47","5","1532","1","3","6","7","10","4.35","4.59","0","10","4","5"
"2015","(2c_voc) vocational maturity certificate","Male","5.4","6","1077","3","4","7","8","10","5.26","5.54","0","10","5","6"
"2015","(3a) lower tertiary education","Female","4.72","5","940","2","3","6","8","9","4.58","4.86","0","10","5","5"
"2015","(3a) lower tertiary education","Male","5.33","5","1018","2","4","7","8","9","5.2","5.46","0","10","5","6"
"2015","(3b) higher tertiary education","Female","4.73","5","2295","2","3","6","8","10","4.64","4.82","0","10","5","5"
"2015","(3b) higher tertiary education","Male","5.4","6","2195","3","4","7","8","10","5.31","5.49","0","10","5","6"
"2016","(0) in school","Female","5.89","6","198","2","5","8","8","10","5.58","6.2","0","10","5","7"
"2016","(0) in school","Male","5.87","6","164","3","4","7","8","10","5.5","6.24","0","10","6","7"
"2016","(1a) inadequately completed","Female","4.02","4","890","0","2","6","8","10","3.81","4.23","0","10","3","4"
"2016","(1a) inadequately completed","Male","5.32","5","1101","1","3","7","8","10","5.12","5.52","0","10","5","5"
"2016","(1b) general elementary school","Female","3.88","4","1475","0","2","6","8","10","3.73","4.03","0","10","4","5"
"2016","(1b) general elementary school","Male","5.26","5","1260","2","3","7","8","10","5.09","5.43","0","10","5","6"
"2016","(1c) basic vocational qualification","Female","4.26","5","2386","1","2","6","8","10","4.16","4.36","0","10","4","5"
"2016","(1c) basic vocational qualification","Male","4.93","5","2794","2","3","7","8","10","4.84","5.02","0","10","5","5"
"2016","(2a) intermediate vocational","Female","4.53","5","3221","1","3","6","8","10","4.45","4.61","0","10","5","5"
"2016","(2a) intermediate vocational","Male","5.38","6","2122","2","4","7","8","10","5.28","5.48","0","10","5","6"
"2016","(2b) intermediate general qualification","Female","4.55","5","419","2","3","7","8","10","4.32","4.78","0","10","5","5"
"2016","(2b) intermediate general qualification","Male","6.06","7","295","3","5","8","8","10","5.79","6.33","0","10","6","7"
"2016","(2c_gen) general maturity certificate","Female","4.95","5","933","2","3","7","8","10","4.77","5.13","0","10","5","5"
"2016","(2c_gen) general maturity certificate","Male","5.44","6","966","2","4","7","8","10","5.26","5.62","0","10","5","6"
"2016","(2c_voc) vocational maturity certificate","Female","4.39","5","1484","1","3","6","7","9","4.27","4.51","0","10","4","5"
"2016","(2c_voc) vocational maturity certificate","Male","5.2","5","1070","2","3","7","8","10","5.05","5.35","0","10","5","6"
"2016","(3a) lower tertiary education","Female","4.62","5","887","2","3","6","7","9","4.48","4.76","0","10","5","5"
"2016","(3a) lower tertiary education","Male","5.45","6","949","3","4","7","8","9","5.32","5.58","0","10","5","6"
"2016","(3b) higher tertiary education","Female","4.73","5","2356","2","3","7","8","9","4.63","4.83","0","10","5","5"
"2016","(3b) higher tertiary education","Male","5.31","5","2470","2","4","7","8","9","5.22","5.4","0","10","5","5"
"2017","(0) in school","Female","5.33","5","223","2","4","7","8","10","5.03","5.63","0","10","5","6"
"2017","(0) in school","Male","6.24","7","212","3","5","8","9","10","5.92","6.56","0","10","6","7"
"2017","(1a) inadequately completed","Female","3.89","3","1193","0","2","6","8","10","3.7","4.08","0","10","3","3"
"2017","(1a) inadequately completed","Male","4.84","5","1407","1","3","7","8","10","4.66","5.02","0","10","5","5"
"2017","(1b) general elementary school","Female","3.66","3","1617","0","2","5","7","10","3.52","3.8","0","10","4","4"
"2017","(1b) general elementary school","Male","5.23","5","1432","1","3","7","8","10","5.07","5.39","0","10","5","5"
"2017","(1c) basic vocational qualification","Female","4.1","4","2428","1","2","6","7","9","4.01","4.19","0","10","4","4"
"2017","(1c) basic vocational qualification","Male","4.92","5","2874","2","3","7","8","10","4.83","5.01","0","10","5","5"
"2017","(2a) intermediate vocational","Female","4.35","5","3642","1","3","6","7","10","4.28","4.42","0","10","4","5"
