"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","general elemantary","3.11","3","747","0","1","5","6","10","2.94","3.28","0","10","3","3"
"2004","(Married) couple without C.","higher education","4.89","5","1660","2","3","7","8","10","4.79","4.99","0","10","5","5"
"2004","(Married) couple without C.","higher vocational","4.51","5","583","2","3","6","7","9","4.33","4.69","0","10","4","5"
"2004","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","inadequately","2.27","2","62","0","0","4","5","9","1.66","2.88","0","10","1","2"
"2004","(Married) couple without C.","middle vocational","3.96","4","3830","0","2","5","7","9","3.89","4.03","0","10","4","4"
"2004","(Married) couple without C.","vocational + Abi","4.75","5","346","2","3","7","8","10","4.51","4.99","0","10","4","5"
"2004","1-pers.-HH","general elemantary","2.88","2","431","0","1","5","6","8","2.65","3.11","0","10","2","3"
"2004","1-pers.-HH","higher education","4.68","5","548","2","3","6","7","9","4.5","4.86","0","10","5","5"
"2004","1-pers.-HH","higher vocational","4.6","5","200","1","3","6","8","9","4.27","4.93","0","10","4","5"
"2004","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2004","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2004","1-pers.-HH","middle vocational","3.97","4","1518","0","2","5","7","9","3.84","4.1","0","10","4","5"
"2004","1-pers.-HH","vocational + Abi","4.37","5","164","0","3","6","7","9","4","4.74","0","10","5","5"
"2004","Couple + C. GT 16 ","general elemantary","3.9","4","483","0","2","5","7","9","3.68","4.12","0","10","4","5"
"2004","Couple + C. GT 16 ","higher education","4.72","5","679","2","3","6","8","9","4.55","4.89","0","10","5","5"
"2004","Couple + C. GT 16 ","higher vocational","4.89","5","230","2","3","7","8","10","4.61","5.17","0","10","5","5"
"2004","Couple + C. GT 16 ","in school","5.32","5","275","3","4","7","8","10","5.07","5.57","0","10","5","6"
"2004","Couple + C. GT 16 ","inadequately","2.42","1","60","0","0","5","6","8","1.68","3.16","0","9","0","3"
"2004","Couple + C. GT 16 ","middle vocational","4.42","5","1890","1","3","6","7","9","4.32","4.52","0","10","5","5"
"2004","Couple + C. GT 16 ","vocational + Abi","4.7","5","189","1","3","6","7","9","4.39","5.01","0","9","5","5"
"2004","Couple + C. LE 16","general elemantary","3.8","4","302","0","2","5","7","10","3.51","4.09","0","10","3","4"
"2004","Couple + C. LE 16","higher education","4.8","5","926","2","3","6","7","9","4.67","4.93","0","10","5","5"
"2004","Couple + C. LE 16","higher vocational","4.81","5","433","2","3","6","7","9","4.61","5.01","0","10","5","5"
"2004","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","inadequately","4.07","5","34","0","1","6","7","8","3.12","5.02","0","8","3","5"
"2004","Couple + C. LE 16","middle vocational","4.65","5","2019","2","3","6","7","10","4.55","4.75","0","10","5","5"
"2004","Couple + C. LE 16","vocational + Abi","4.56","5","327","2","3","6","8","10","4.31","4.81","0","10","4","5"
"2004","Couple + C. LE and GT 16","general elemantary","4.64","5","262","0","3","7","8","10","4.33","4.95","0","10","5","5"
"2004","Couple + C. LE and GT 16","higher education","4.71","5","282","2","3","6","7","9","4.46","4.96","0","10","5","5"
"2004","Couple + C. LE and GT 16","higher vocational","4.79","5","114","2","3","6","8","8","4.39","5.19","0","8","5","5"
"2004","Couple + C. LE and GT 16","in school","5.36","5","264","2","4","7","8","10","5.08","5.64","0","10","5","6"
"2004","Couple + C. LE and GT 16","inadequately","3.25","3","31","0","0","5","7","10","2.26","4.24","0","10","1","4"
"2004","Couple + C. LE and GT 16","middle vocational","4.49","5","707","1","3","6","8","10","4.31","4.67","0","10","5","5"
"2004","Couple + C. LE and GT 16","vocational + Abi","4.46","5","62","1","3","5","7","10","3.88","5.04","0","10","4","5"
"2004","Single parent","general elemantary","4.18","4","226","0","1","7","8","10","3.8","4.56","0","10","3","5"
"2004","Single parent","higher education","4.41","5","113","1","3","6","7","10","3.99","4.83","0","10","4","5"
"2004","Single parent","higher vocational","5.02","5","51","2","4","7","8","8","4.44","5.6","0","8","4","5"
"2004","Single parent","in school","5.36","5","78","2","4","7","8","9","4.89","5.83","0","9","5","6"
"2004","Single parent","inadequately","","","","","","","","","","","","","",""
"2004","Single parent","middle vocational","4.47","5","528","0","3","6","8","10","4.27","4.67","0","10","5","5"
"2004","Single parent","vocational + Abi","4.92","5","45","2","3","6","8","9","4.34","5.5","2","9","5","6"
"2005","(Married) couple without C.","general elemantary","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","higher education","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","higher vocational","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","middle vocational","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"2005","1-pers.-HH","general elemantary","","","","","","","","","","","","","",""
"2005","1-pers.-HH","higher education","","","","","","","","","","","","","",""
"2005","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"2005","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2005","1-pers.-HH","middle vocational","","","","","","","","","","","","","",""
"2005","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","general elemantary","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","higher education","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","higher vocational","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","middle vocational","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","general elemantary","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","higher education","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","higher vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","middle vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","vocational + Abi","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","general elemantary","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","middle vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"2005","Single parent","general elemantary","","","","","","","","","","","","","",""
"2005","Single parent","higher education","","","","","","","","","","","","","",""
"2005","Single parent","higher vocational","","","","","","","","","","","","","",""
"2005","Single parent","in school","","","","","","","","","","","","","",""
"2005","Single parent","inadequately","","","","","","","","","","","","","",""
"2005","Single parent","middle vocational","","","","","","","","","","","","","",""
"2005","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","general elemantary","3.78","4","740","0","2","5","7","9","3.61","3.95","0","10","4","4"
"2006","(Married) couple without C.","higher education","5.17","5","1861","2","4","7","8","9","5.08","5.26","0","10","5","5"
"2006","(Married) couple without C.","higher vocational","4.95","5","631","2","3","7","8","10","4.78","5.12","0","10","5","5"
"2006","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","inadequately","3.22","2","70","0","1","5","7","8","2.66","3.78","0","8","2","4"
"2006","(Married) couple without C.","middle vocational","4.36","5","4148","1","3","6","7","10","4.29","4.43","0","10","5","5"
"2006","(Married) couple without C.","vocational + Abi","5.06","5","360","2","4","7","8","10","4.84","5.28","0","10","5","5"
"2006","1-pers.-HH","general elemantary","3.19","3","488","0","1","5","7","10","2.96","3.42","0","10","3","3"
"2006","1-pers.-HH","higher education","5.07","5","648","2","4","7","8","10","4.91","5.23","0","10","5","5"
"2006","1-pers.-HH","higher vocational","4.75","5","228","2","3","6","7","10","4.45","5.05","0","10","5","5"
"2006","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2006","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2006","1-pers.-HH","middle vocational","4.53","5","1713","1","3","6","8","10","4.42","4.64","0","10","5","5"
