"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2011","Urban Area","East Germany","4.71","5","1743","2","3","6","7","9","4.61","4.81","0","10","5","5"
"2011","Urban Area","West Germany","4.51","5","11817","1","3","6","8","10","4.47","4.55","0","10","5","5"
"2012","Rural Area","East Germany","4.92","5","3997","2","3","6","8","10","4.85","4.99","0","10","5","5"
"2012","Rural Area","West Germany","4.78","5","5964","2","3","7","8","10","4.72","4.84","0","10","5","5"
"2012","Urban Area","East Germany","4.94","5","2199","2","3","7","8","10","4.85","5.03","0","10","5","5"
"2012","Urban Area","West Germany","4.8","5","15504","2","3","7","8","10","4.76","4.84","0","10","5","5"
"2013","Rural Area","East Germany","4.65","5","3092","2","3","6","8","10","4.57","4.73","0","10","5","5"
"2013","Rural Area","West Germany","4.46","5","4685","1","3","6","8","10","4.39","4.53","0","10","5","5"
"2013","Urban Area","East Germany","4.64","5","1757","2","3","6","8","10","4.53","4.75","0","10","5","5"
"2013","Urban Area","West Germany","4.49","5","14347","1","3","6","8","10","4.45","4.53","0","10","5","5"
"2014","Rural Area","East Germany","4.9","5","3565","2","3","7","8","10","4.82","4.98","0","10","5","5"
"2014","Rural Area","West Germany","4.71","5","5696","1","3","7","8","10","4.65","4.77","0","10","5","5"
"2014","Urban Area","East Germany","4.9","5","2025","2","3","6","8","10","4.8","5","0","10","5","5"
"2014","Urban Area","West Germany","4.71","5","15740","1","3","7","8","10","4.67","4.75","0","10","5","5"
"2015","Rural Area","East Germany","4.92","5","3418","2","3","7","8","10","4.84","5","0","10","5","5"
"2015","Rural Area","West Germany","4.81","5","5754","2","3","7","8","10","4.75","4.87","0","10","5","5"
"2015","Urban Area","East Germany","4.96","5","2018","2","3","7","8","10","4.86","5.06","0","10","5","5"
"2015","Urban Area","West Germany","4.81","5","15702","2","3","7","8","10","4.77","4.85","0","10","5","5"
"2016","Rural Area","East Germany","4.99","5","3646","2","3","7","8","10","4.91","5.07","0","10","5","5"
"2016","Rural Area","West Germany","4.9","5","6058","2","3","7","8","10","4.83","4.97","0","10","5","5"
"2016","Urban Area","East Germany","5.04","5","2141","2","3","7","8","10","4.94","5.14","0","10","5","5"
"2016","Urban Area","West Germany","4.81","5","16701","1","3","7","8","10","4.77","4.85","0","10","5","5"
"2017","Rural Area","East Germany","4.77","5","4063","2","3","7","8","10","4.69","4.85","0","10","5","5"
"2017","Rural Area","West Germany","4.66","5","6885","2","3","6","8","10","4.6","4.72","0","10","5","5"
"2017","Urban Area","East Germany","4.79","5","2281","2","3","7","8","10","4.69","4.89","0","10","5","5"
"2017","Urban Area","West Germany","4.75","5","18812","2","3","7","8","10","4.71","4.79","0","10","5","5"
"2018","Rural Area","East Germany","4.38","5","3889","1","2","6","8","10","4.3","4.46","0","10","4","5"
"2018","Rural Area","West Germany","4.39","5","6293","1","2","6","8","10","4.33","4.45","0","10","4","5"
"2018","Urban Area","East Germany","4.49","5","2221","1","3","6","8","10","4.39","4.59","0","10","5","5"
"2018","Urban Area","West Germany","4.43","5","17542","1","2","6","8","10","4.39","4.47","0","10","4","5"
"2019","Rural Area","East Germany","4.97","5","3840","2","3","7","8","10","4.89","5.05","0","10","5","5"
"2019","Rural Area","West Germany","4.92","5","6061","2","3","7","8","10","4.86","4.98","0","10","5","5"
"2019","Urban Area","East Germany","4.98","5","1721","2","3","7","8","10","4.87","5.09","0","10","5","5"
"2019","Urban Area","West Germany","4.99","5","16345","2","3","7","8","10","4.95","5.03","0","10","5","5"
