"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Full Time","no migration background","","","","","","","","","","","","","",""
"2007","Not Working","direct migration background","","","","","","","","","","","","","",""
"2007","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Working","no migration background","","","","","","","","","","","","","",""
"2007","Part Time","direct migration background","","","","","","","","","","","","","",""
"2007","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Part Time","no migration background","","","","","","","","","","","","","",""
"2008","Full Time","direct migration background","4.9","5","632","2","3","7","8","10","4.71","5.09","0","10","5","5"
"2008","Full Time","indirect migration background","5.08","5","341","2","3","7","8","10","4.82","5.34","0","10","5","6"
"2008","Full Time","no migration background","4.79","5","6521","2","3","6","8","10","4.74","4.84","0","10","5","5"
"2008","Not Working","direct migration background","3.83","4","801","0","2","6","7","9","3.65","4.01","0","10","3","4"
"2008","Not Working","indirect migration background","4.69","5","206","2","3","6","8","9","4.35","5.03","0","10","5","6"
"2008","Not Working","no migration background","3.96","4","6469","1","2","5","7","10","3.9","4.02","0","10","4","4"
"2008","Part Time","direct migration background","4.51","5","478","1","3","6","8","10","4.29","4.73","0","10","4","5"
"2008","Part Time","indirect migration background","4.71","5","224","1","3","7","8","10","4.39","5.03","0","10","5","5"
"2008","Part Time","no migration background","4.52","5","3717","2","3","6","7","10","4.45","4.59","0","10","4","5"
"2009","Full Time","direct migration background","4.17","4","531","1","3","6","7","9","3.98","4.36","0","10","4","5"
"2009","Full Time","indirect migration background","4.91","5","310","2","4","6","7","9","4.67","5.15","0","10","5","5"
"2009","Full Time","no migration background","4.22","4","6155","2","3","6","7","8","4.17","4.27","0","10","4","4"
"2009","Not Working","direct migration background","2.7","2","679","0","1","5","6","8","2.53","2.87","0","10","2","3"
"2009","Not Working","indirect migration background","4.67","5","193","2","3","6","7","10","4.35","4.99","0","10","4","5"
"2009","Not Working","no migration background","3.15","3","5956","0","1","5","6","9","3.09","3.21","0","10","3","3"
"2009","Part Time","direct migration background","3.7","4","452","0","2","5","7","9","3.49","3.91","0","10","3","4"
"2009","Part Time","indirect migration background","4.09","4","210","1","3","5","7","10","3.81","4.37","0","10","4","5"
"2009","Part Time","no migration background","3.96","4","3563","1","2","5","7","8","3.89","4.03","0","10","4","4"
"2010","Full Time","direct migration background","4.81","5","923","1","3","7","8","10","4.66","4.96","0","10","5","5"
"2010","Full Time","indirect migration background","5.26","5","457","2","4","7","8","10","5.05","5.47","0","10","5","5"
"2010","Full Time","no migration background","4.66","5","7850","2","3","6","8","10","4.61","4.71","0","10","5","5"
"2010","Not Working","direct migration background","3.56","3","1196","0","1","5","7","10","3.41","3.71","0","10","3","4"
"2010","Not Working","indirect migration background","4.83","5","343","1","3","7","8","10","4.55","5.11","0","10","4","5"
"2010","Not Working","no migration background","3.76","4","6871","0","2","5","7","9","3.7","3.82","0","10","4","4"
"2010","Part Time","direct migration background","4.26","4","771","1","2","6","7","9","4.09","4.43","0","10","4","5"
"2010","Part Time","indirect migration background","5.04","5","347","2","3","7","8","10","4.78","5.3","0","10","4","5"
"2010","Part Time","no migration background","4.39","5","5229","2","3","6","7","10","4.33","4.45","0","10","4","5"
"2011","Full Time","direct migration background","5.22","5","646","2","3","7","8","10","5.03","5.41","0","10","5","5"
"2011","Full Time","indirect migration background","5.43","6","331","2","4","7","8","9","5.19","5.67","0","10","5","6"
"2011","Full Time","no migration background","4.95","5","6818","2","3","7","8","9","4.9","5","0","10","5","5"
"2011","Not Working","direct migration background","3.57","3","852","0","2","5","7","8","3.4","3.74","0","10","3","4"
"2011","Not Working","indirect migration background","4.82","5","225","2","2","7","8","10","4.5","5.14","0","10","5","5"
"2011","Not Working","no migration background","3.98","4","7041","1","2","5","7","10","3.93","4.03","0","10","4","4"
"2011","Part Time","direct migration background","4.65","5","517","1","3","6","8","10","4.45","4.85","0","10","5","5"
"2011","Part Time","indirect migration background","5.29","6","239","2","4","7","8","10","5","5.58","0","10","5","6"
"2011","Part Time","no migration background","4.62","5","4133","2","3","6","7","9","4.55","4.69","0","10","5","5"
"2012","Full Time","direct migration background","5.36","5","1068","2","3","7","8","10","5.22","5.5","0","10","5","6"
"2012","Full Time","indirect migration background","5.62","6","498","2","4","8","8","10","5.41","5.83","0","10","5","6"
"2012","Full Time","no migration background","5.23","5","8848","2","4","7","8","10","5.19","5.27","0","10","5","5"
"2012","Not Working","direct migration background","3.98","4","1155","0","2","6","7","10","3.83","4.13","0","10","4","5"
"2012","Not Working","indirect migration background","5.07","5","341","2","3","7","8","10","4.82","5.32","0","10","5","6"
"2012","Not Working","no migration background","4.35","5","8297","1","3","6","7","9","4.3","4.4","0","10","5","5"
"2012","Part Time","direct migration background","4.76","5","823","1","3","7","8","10","4.59","4.93","0","10","5","5"
"2012","Part Time","indirect migration background","5.49","6","441","2","4","7","9","10","5.26","5.72","0","10","5","5"
"2012","Part Time","no migration background","4.85","5","6193","2","3","6","8","10","4.8","4.9","0","10","5","5"
"2013","Full Time","direct migration background","5.19","5","563","2","3","7","8","10","4.98","5.4","0","10","5","5"
"2013","Full Time","indirect migration background","5.2","5","322","2","3","7","8","10","4.94","5.46","0","10","5","6"
"2013","Full Time","no migration background","4.84","5","6104","2","3","7","8","10","4.78","4.9","0","10","5","5"
"2013","Not Working","direct migration background","4.16","4","4366","0","2","6","8","10","4.08","4.24","0","10","4","5"
"2013","Not Working","indirect migration background","5.2","5","1094","1","3","7","9","10","5.04","5.36","0","10","5","5"
"2013","Not Working","no migration background","4.15","4","6837","1","2","6","7","10","4.09","4.21","0","10","4","5"
"2013","Part Time","direct migration background","4.72","5","450","1","2","7","8","10","4.48","4.96","0","10","5","5"
"2013","Part Time","indirect migration background","5.2","5","230","2","3","7","8","10","4.86","5.54","0","10","5","5"
"2013","Part Time","no migration background","4.49","5","3915","2","3","6","8","9","4.42","4.56","0","10","5","5"
"2014","Full Time","direct migration background","5.16","5","1839","1","3","7","8","10","5.04","5.28","0","10","5","5"
"2014","Full Time","indirect migration background","5.67","6","708","3","4","7","8","10","5.49","5.85","0","10","5","6"
"2014","Full Time","no migration background","5.19","5","7638","2","4","7","8","10","5.14","5.24","0","10","5","5"
"2014","Not Working","direct migration background","3.81","4","1689","0","1","6","8","10","3.68","3.94","0","10","4","5"
"2014","Not Working","indirect migration background","5.24","5","511","2","3","7","8","10","5.01","5.47","0","10","5","5"
"2014","Not Working","no migration background","4.26","5","7125","1","2","6","8","10","4.2","4.32","0","10","5","5"
"2014","Part Time","direct migration background","4.64","5","1558","1","2","7","8","10","4.51","4.77","0","10","5","5"
"2014","Part Time","indirect migration background","5.27","5","563","2","3","7","8","10","5.06","5.48","0","10","5","5"
"2014","Part Time","no migration background","4.81","5","5395","2","3","6","8","10","4.75","4.87","0","10","5","5"
"2015","Full Time","direct migration background","5.19","5","1620","2","3","7","8","10","5.06","5.32","0","10","5","5"
"2015","Full Time","indirect migration background","5.59","6","657","2","4","7","8","10","5.4","5.78","0","10","5","6"
"2015","Full Time","no migration background","5.27","5","7230","2","4","7","8","10","5.22","5.32","0","10","5","5"
"2015","Not Working","direct migration background","4.17","4","2928","0","2","6","8","10","4.07","4.27","0","10","5","5"
"2015","Not Working","indirect migration background","5.48","5","498","2","4","8","8","10","5.25","5.71","0","10","5","6"
"2015","Not Working","no migration background","4.36","5","6827","1","3","6","8","10","4.3","4.42","0","10","5","5"
"2015","Part Time","direct migration background","4.76","5","1374","1","3","7","8","10","4.62","4.9","0","10","5","5"
"2015","Part Time","indirect migration background","5.3","5","532","2","3","7","8","10","5.08","5.52","0","10","5","5"
"2015","Part Time","no migration background","4.88","5","5226","2","3","7","8","10","4.82","4.94","0","10","5","5"
"2016","Full Time","direct migration background","5.3","5","1821","2","3","7","8","10","5.18","5.42","0","10","5","6"
"2016","Full Time","indirect migration background","5.69","6","633","2","4","7","9","10","5.49","5.89","0","10","6","6"
"2016","Full Time","no migration background","5.25","5","6727","2","4","7","8","10","5.2","5.3","0","10","5","5"
"2016","Not Working","direct migration background","3.97","4","5655","0","2","6","8","10","3.88","4.06","0","10","5","5"
"2016","Not Working","indirect migration background","5.37","6","417","2","4","7","8","10","5.13","5.61","0","10","5","6"
"2016","Not Working","no migration background","4.42","5","6302","1","2","6","8","10","4.36","4.48","0","10","5","5"
"2016","Part Time","direct migration background","5.01","5","1549","1","3","7","8","10","4.87","5.15","0","10","5","5"
"2016","Part Time","indirect migration background","5.65","6","519","2","4","8","9","10","5.44","5.86","0","10","5","6"
"2016","Part Time","no migration background","4.87","5","4902","2","3","7","8","10","4.81","4.93","0","10","5","5"
"2017","Full Time","direct migration background","5.23","5","1825","2","3","7","8","10","5.11","5.35","0","10","5","6"
"2017","Full Time","indirect migration background","5.59","6","654","2","4","7","8","10","5.4","5.78","0","10","5","6"
"2017","Full Time","no migration background","5.12","5","7981","2","3","7","8","10","5.07","5.17","0","10","5","5"
"2017","Not Working","direct migration background","4.08","4","6551","0","2","6","8","10","4","4.16","0","10","4","5"
"2017","Not Working","indirect migration background","5.01","5","450","1","3","7","8","10","4.76","5.26","0","10","5","6"
"2017","Not Working","no migration background","4.28","5","6741","1","2","6","7","10","4.22","4.34","0","10","5","5"
"2017","Part Time","direct migration background","4.71","5","1631","1","3","7","8","10","4.58","4.84","0","10","5","5"
"2017","Part Time","indirect migration background","5.45","6","611","2","4","7","8","10","5.25","5.65","0","10","5","6"
"2017","Part Time","no migration background","4.7","5","5597","2","3","7","8","10","4.64","4.76","0","10","5","5"
"2018","Full Time","direct migration background","5.11","5","1825","2","3","7","8","10","4.99","5.23","0","10","5","5"
"2018","Full Time","indirect migration background","5.14","5","689","2","3","7","8","10","4.95","5.33","0","10","5","5"
"2018","Full Time","no migration background","4.77","5","7568","2","3","7","8","9","4.72","4.82","0","10","5","5"
"2018","Not Working","direct migration background","3.83","4","5037","0","1","6","8","10","3.74","3.92","0","10","2","3"
"2018","Not Working","indirect migration background","4.93","5","402","1","3","7","8","10","4.67","5.19","0","10","5","5"
"2018","Not Working","no migration background","3.97","4","6527","1","2","5","7","9","3.91","4.03","0","10","4","4"
"2018","Part Time","direct migration background","4.47","5","1758","1","2","7","8","10","4.34","4.6","0","10","4","5"
"2018","Part Time","indirect migration background","5.07","5","620","2","3","7","9","10","4.86","5.28","0","10","5","5"
"2018","Part Time","no migration background","4.3","4","5519","1","2","6","8","9","4.24","4.36","0","10","4","4"
"2019","Full Time","direct migration background","5.49","6","1870","2","4","7","9","10","5.36","5.62","0","10","5","6"
"2019","Full Time","indirect migration background","5.63","6","720","2","4","7","8","10","5.45","5.81","0","10","6","6"
"2019","Full Time","no migration background","5.36","5","8266","2","4","7","8","10","5.31","5.41","0","10","6","6"
"2019","Not Working","direct migration background","4.22","4","4054","0","2","7","8","10","4.12","4.32","0","10","4","4"
"2019","Not Working","indirect migration background","5.46","6","393","2","3","7","8","10","5.19","5.73","0","10","5","6"
"2019","Not Working","no migration background","4.55","5","6571","1","3","6","8","10","4.49","4.61","0","10","5","5"
"2019","Part Time","direct migration background","4.8","5","1713","1","3","7","8","10","4.66","4.94","0","10","5","5"
"2019","Part Time","indirect migration background","5.85","6","596","2","4","8","9","10","5.64","6.06","0","10","5","6"
"2019","Part Time","no migration background","4.93","5","5435","2","3","7","8","10","4.87","4.99","0","10","5","5"
