"hlf0001_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1996","indirect migration background","East Germany","","","",""
"Tenant","1996","no migration background","West Germany","","","",""
"Tenant","1996","no migration background","East Germany","","","",""
"Tenant","1996","direct migration background","West Germany","","","",""
"Tenant","1996","direct migration background","East Germany","","","",""
"Tenant","1996","indirect migration background","West Germany","","","",""
"Tenant","1996","indirect migration background","East Germany","","","",""
"Main Tenant","1997","no migration background","West Germany","2886","0.44687415058264","0.434646820708194","0.459101480457085"
"Main Tenant","1997","no migration background","East Germany","2041","0.62076321658303","0.604682015241986","0.636844417924074"
"Main Tenant","1997","direct migration background","West Germany","1798","0.704193527570532","0.6857797903865","0.722607264754565"
"Main Tenant","1997","direct migration background","East Germany","89","0.694882640476054","0.616331894236093","0.773433386716015"
"Main Tenant","1997","indirect migration background","West Germany","416","0.662016624788926","0.622591993301342","0.70144125627651"
"Main Tenant","1997","indirect migration background","East Germany","11","","",""
"Sub-Tenant","1997","no migration background","West Germany","129","0.0257174731846058","0.0218244800360268","0.0296104663331848"
"Sub-Tenant","1997","no migration background","East Germany","117","0.0384344028374193","0.0320627837864651","0.0448060218883736"
"Sub-Tenant","1997","direct migration background","West Germany","77","0.036748321533059","0.0291576407064783","0.0443390023596397"
"Sub-Tenant","1997","direct migration background","East Germany","6","","",""
"Sub-Tenant","1997","indirect migration background","West Germany","15","","",""
"Sub-Tenant","1997","indirect migration background","East Germany","1","","",""
"Owner","1997","no migration background","West Germany","3336","0.527408376232755","0.515129925949399","0.539686826516111"
"Owner","1997","no migration background","East Germany","1339","0.340802380579551","0.32509298774713","0.356511773411971"
"Owner","1997","direct migration background","West Germany","485","0.259058150896409","0.241382200155565","0.276734101637252"
"Owner","1997","direct migration background","East Germany","37","0.263162656769385","0.188042052886561","0.338283260652209"
"Owner","1997","indirect migration background","West Germany","122","0.305932731331205","0.267526713479295","0.344338749183115"
"Owner","1997","indirect migration background","East Germany","10","","",""
"Nursing Home/Retirement Community","1997","no migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1997","no migration background","East Germany","","","",""
"Nursing Home/Retirement Community","1997","direct migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1997","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","1997","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1997","indirect migration background","East Germany","","","",""
"Tenant","1997","no migration background","West Germany","","","",""
"Tenant","1997","no migration background","East Germany","","","",""
"Tenant","1997","direct migration background","West Germany","","","",""
"Tenant","1997","direct migration background","East Germany","","","",""
"Tenant","1997","indirect migration background","West Germany","","","",""
"Tenant","1997","indirect migration background","East Germany","","","",""
"Main Tenant","1998","no migration background","West Germany","3375","0.437012110709282","0.42583251709122","0.448191704327344"
"Main Tenant","1998","no migration background","East Germany","2106","0.596473894256062","0.580750589636713","0.612197198875411"
"Main Tenant","1998","direct migration background","West Germany","1682","0.68301012500986","0.664002331843446","0.702017918176274"
"Main Tenant","1998","direct migration background","East Germany","78","0.664844302224649","0.580032188037629","0.74965641641167"
"Main Tenant","1998","indirect migration background","West Germany","413","0.621573701988492","0.58203511521398","0.661112288763005"
"Main Tenant","1998","indirect migration background","East Germany","14","","",""
"Sub-Tenant","1998","no migration background","West Germany","174","0.0289011028342921","0.025125218409555","0.0326769872590292"
"Sub-Tenant","1998","no migration background","East Germany","119","0.03445150255394","0.0286062481201393","0.0402967569877407"
"Sub-Tenant","1998","direct migration background","West Germany","95","0.0435633178706333","0.0352248930399573","0.0519017427013093"
"Sub-Tenant","1998","direct migration background","East Germany","4","","",""
"Sub-Tenant","1998","indirect migration background","West Germany","24","","",""
"Sub-Tenant","1998","indirect migration background","East Germany","2","","",""
"Owner","1998","no migration background","West Germany","4005","0.532201643686762","0.520955666296864","0.54344762107666"
"Owner","1998","no migration background","East Germany","1509","0.365315654469203","0.349883543957721","0.380747764980684"
"Owner","1998","direct migration background","West Germany","522","0.268342006057653","0.250241370535753","0.286442641579553"
"Owner","1998","direct migration background","East Germany","36","0.286307193859391","0.205090295466333","0.36752409225245"
"Owner","1998","indirect migration background","West Germany","140","0.328765550758937","0.29046857828524","0.367062523232634"
"Owner","1998","indirect migration background","East Germany","10","","",""
"Nursing Home/Retirement Community","1998","no migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1998","no migration background","East Germany","","","",""
"Nursing Home/Retirement Community","1998","direct migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1998","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","1998","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","1998","indirect migration background","East Germany","","","",""
"Tenant","1998","no migration background","West Germany","8","","",""
"Tenant","1998","no migration background","East Germany","6","","",""
"Tenant","1998","direct migration background","West Germany","3","","",""
"Tenant","1998","direct migration background","East Germany","1","","",""
"Tenant","1998","indirect migration background","West Germany","1","","",""
"Tenant","1998","indirect migration background","East Germany","","","",""
"Main Tenant","1999","no migration background","West Germany","3229","0.440697119825308","0.429278500288303","0.452115739362312"
"Main Tenant","1999","no migration background","East Germany","2070","0.609160811958258","0.593376671809591","0.624944952106925"
"Main Tenant","1999","direct migration background","West Germany","1511","0.666072362889673","0.645963605626513","0.686181120152833"
"Main Tenant","1999","direct migration background","East Germany","69","0.638216103511488","0.548419431076837","0.728012775946139"
"Main Tenant","1999","indirect migration background","West Germany","420","0.606991606248459","0.567580888805352","0.646402323691566"
"Main Tenant","1999","indirect migration background","East Germany","14","","",""
"Sub-Tenant","1999","no migration background","West Germany","148","0.0247872610483092","0.0212113729326856","0.0283631491639327"
"Sub-Tenant","1999","no migration background","East Germany","79","0.0200819991783375","0.0155441063066816","0.0246198920499934"
"Sub-Tenant","1999","direct migration background","West Germany","73","0.0342485121404299","0.0264940462492691","0.0420029780315906"
"Sub-Tenant","1999","direct migration background","East Germany","6","","",""
"Sub-Tenant","1999","indirect migration background","West Germany","23","","",""
"Sub-Tenant","1999","indirect migration background","East Germany","","","",""
"Owner","1999","no migration background","West Germany","3870","0.531074589671253","0.519597028570756","0.542552150771749"
"Owner","1999","no migration background","East Germany","1516","0.36760789814512","0.35201088154917","0.383204914741071"
"Owner","1999","direct migration background","West Germany","526","0.294446827057246","0.275012627562865","0.313881026551626"
"Owner","1999","direct migration background","East Germany","34","0.279365026422348","0.195516500090946","0.36321355275375"
"Owner","1999","indirect migration background","West Germany","146","0.338886681269602","0.300693372063658","0.377079990475546"
"Owner","1999","indirect migration background","East Germany","8","","",""
"Nursing Home/Retirement Community","1999","no migration background","West Germany","15","","",""
"Nursing Home/Retirement Community","1999","no migration background","East Germany","6","","",""
"Nursing Home/Retirement Community","1999","direct migration background","West Germany","3","","",""
"Nursing Home/Retirement Community","1999","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","1999","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","1999","indirect migration background","East Germany","","","",""
"Tenant","1999","no migration background","West Germany","","","",""
"Tenant","1999","no migration background","East Germany","","","",""
"Tenant","1999","direct migration background","West Germany","","","",""
"Tenant","1999","direct migration background","East Germany","","","",""
"Tenant","1999","indirect migration background","West Germany","","","",""
"Tenant","1999","indirect migration background","East Germany","","","",""
"Main Tenant","2000","no migration background","West Germany","5861","0.442609133120315","0.434493772862637","0.450724493377993"
"Main Tenant","2000","no migration background","East Germany","3057","0.593712895944542","0.580963860443483","0.606461931445602"
"Main Tenant","2000","direct migration background","West Germany","2261","0.708883969185532","0.693127123926533","0.72464081444453"
"Main Tenant","2000","direct migration background","East Germany","101","0.662559561616497","0.587142320081844","0.73797680315115"
"Main Tenant","2000","indirect migration background","West Germany","538","0.628270416293739","0.594886520300169","0.66165431228731"
"Main Tenant","2000","indirect migration background","East Germany","17","","",""
"Sub-Tenant","2000","no migration background","West Germany","166","0.0152801400258218","0.0132759554773369","0.0172843245743067"
"Sub-Tenant","2000","no migration background","East Germany","97","0.0163565795638705","0.0130639895138334","0.0196491696139076"
"Sub-Tenant","2000","direct migration background","West Germany","62","0.0233689742929671","0.0181289449902582","0.028609003595676"
"Sub-Tenant","2000","direct migration background","East Germany","3","","",""
"Sub-Tenant","2000","indirect migration background","West Germany","22","","",""
"Sub-Tenant","2000","indirect migration background","East Germany","","","",""
"Owner","2000","no migration background","West Germany","8341","0.539610566390457","0.531466888445312","0.547754244335602"
"Owner","2000","no migration background","East Germany","2540","0.387246608121697","0.374601887341269","0.399891328902125"
"Owner","2000","direct migration background","West Germany","868","0.265757243715684","0.250435400199818","0.281079087231549"
"Owner","2000","direct migration background","East Germany","46","0.314647566958102","0.240579879425753","0.388715254490451"
"Owner","2000","indirect migration background","West Germany","244","0.329681868279295","0.29720769036923","0.36215604618936"
"Owner","2000","indirect migration background","East Germany","9","","",""
"Nursing Home/Retirement Community","2000","no migration background","West Germany","22","","",""
"Nursing Home/Retirement Community","2000","no migration background","East Germany","7","","",""
"Nursing Home/Retirement Community","2000","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2000","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2000","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2000","indirect migration background","East Germany","","","",""
"Tenant","2000","no migration background","West Germany","","","",""
"Tenant","2000","no migration background","East Germany","","","",""
"Tenant","2000","direct migration background","West Germany","","","",""
"Tenant","2000","direct migration background","East Germany","","","",""
"Tenant","2000","indirect migration background","West Germany","","","",""
"Tenant","2000","indirect migration background","East Germany","","","",""
"Main Tenant","2001","no migration background","West Germany","5293","0.440889959245415","0.432363416472305","0.449416502018525"
"Main Tenant","2001","no migration background","East Germany","2792","0.584904539939509","0.571658926001359","0.59815015387766"
"Main Tenant","2001","direct migration background","West Germany","1985","0.707675899497815","0.69089187666185","0.724459922333781"
"Main Tenant","2001","direct migration background","East Germany","81","0.66937447276977","0.586572628043671","0.752176317495869"
"Main Tenant","2001","indirect migration background","West Germany","507","0.628272365198242","0.59373210747913","0.662812622917354"
"Main Tenant","2001","indirect migration background","East Germany","18","","",""
"Sub-Tenant","2001","no migration background","West Germany","166","0.0162693243234569","0.0140967127408443","0.0184419359060696"
"Sub-Tenant","2001","no migration background","East Germany","98","0.0173122960978","0.0138060636743668","0.0208185285212332"
"Sub-Tenant","2001","direct migration background","West Germany","44","0.02548011911699","0.0196652140803991","0.0312950241535808"
"Sub-Tenant","2001","direct migration background","East Germany","4","","",""
"Sub-Tenant","2001","indirect migration background","West Germany","17","","",""
"Sub-Tenant","2001","indirect migration background","East Germany","","","",""
"Owner","2001","no migration background","West Germany","7540","0.539632986111187","0.531073246204837","0.548192726017537"
"Owner","2001","no migration background","East Germany","2419","0.39452792217432","0.381389550685457","0.407666293663184"
"Owner","2001","direct migration background","West Germany","788","0.263916917910904","0.247652310631176","0.280181525190632"
"Owner","2001","direct migration background","East Germany","39","0.295005051553646","0.214736582956105","0.375273520151188"
"Owner","2001","indirect migration background","West Germany","227","0.336512255895005","0.302740311445961","0.37028420034405"
"Owner","2001","indirect migration background","East Germany","7","","",""
"Nursing Home/Retirement Community","2001","no migration background","West Germany","26","","",""
"Nursing Home/Retirement Community","2001","no migration background","East Germany","7","","",""
"Nursing Home/Retirement Community","2001","direct migration background","West Germany","4","","",""
"Nursing Home/Retirement Community","2001","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2001","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2001","indirect migration background","East Germany","","","",""
"Tenant","2001","no migration background","West Germany","","","",""
"Tenant","2001","no migration background","East Germany","","","",""
"Tenant","2001","direct migration background","West Germany","","","",""
"Tenant","2001","direct migration background","East Germany","","","",""
"Tenant","2001","indirect migration background","West Germany","","","",""
"Tenant","2001","indirect migration background","East Germany","","","",""
"Main Tenant","2002","no migration background","West Germany","5344","0.434953785413795","0.42680987668759","0.443097694139999"
"Main Tenant","2002","no migration background","East Germany","2746","0.589703660896427","0.576483411214525","0.602923910578329"
"Main Tenant","2002","direct migration background","West Germany","1825","0.705200171897944","0.68801457720582","0.722385766590069"
"Main Tenant","2002","direct migration background","East Germany","77","0.663951019162578","0.57799260222614","0.749909436099017"
"Main Tenant","2002","indirect migration background","West Germany","474","0.602785980369915","0.56799752465099","0.637574436088841"
"Main Tenant","2002","indirect migration background","East Germany","19","","",""
"Sub-Tenant","2002","no migration background","West Germany","175","0.0160262570004741","0.0139633618185958","0.0180891521823523"
"Sub-Tenant","2002","no migration background","East Germany","107","0.0187750569399874","0.0151271072038142","0.0224230066761605"
"Sub-Tenant","2002","direct migration background","West Germany","44","0.020512631772586","0.0151700047166481","0.0258552588285238"
"Sub-Tenant","2002","direct migration background","East Germany","4","","",""
"Sub-Tenant","2002","indirect migration background","West Germany","19","","",""
"Sub-Tenant","2002","indirect migration background","East Germany","1","","",""
"Owner","2002","no migration background","West Germany","8692","0.546050323647727","0.537871524461512","0.554229122833942"
"Owner","2002","no migration background","East Germany","2458","0.38847304383713","0.37537331905334","0.401572768620921"
"Owner","2002","direct migration background","West Germany","833","0.27238545272921","0.25560562921065","0.28916527624777"
"Owner","2002","direct migration background","East Germany","35","0.277794354062169","0.196284288315039","0.359304419809299"
"Owner","2002","indirect migration background","West Germany","266","0.355540410367133","0.321508711884889","0.389572108849377"
"Owner","2002","indirect migration background","East Germany","4","","",""
"Nursing Home/Retirement Community","2002","no migration background","West Germany","24","","",""
"Nursing Home/Retirement Community","2002","no migration background","East Germany","7","","",""
"Nursing Home/Retirement Community","2002","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2002","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2002","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2002","indirect migration background","East Germany","","","",""
"Tenant","2002","no migration background","West Germany","","","",""
"Tenant","2002","no migration background","East Germany","","","",""
"Tenant","2002","direct migration background","West Germany","","","",""
"Tenant","2002","direct migration background","East Germany","","","",""
"Tenant","2002","indirect migration background","West Germany","","","",""
"Tenant","2002","indirect migration background","East Germany","","","",""
"Main Tenant","2003","no migration background","West Germany","5102","0.43799843275937","0.42966858488332","0.44632828063542"
"Main Tenant","2003","no migration background","East Germany","2648","0.57711525806655","0.563731640508803","0.590498875624296"
"Main Tenant","2003","direct migration background","West Germany","1659","0.675726839653756","0.657519024853717","0.693934654453795"
"Main Tenant","2003","direct migration background","East Germany","66","0.628895343983156","0.536928231779918","0.720862456186394"
"Main Tenant","2003","indirect migration background","West Germany","457","0.607892410811618","0.573136436064709","0.642648385558528"
"Main Tenant","2003","indirect migration background","East Germany","23","","",""
"Sub-Tenant","2003","no migration background","West Germany","187","0.0181647316317501","0.0159225755804609","0.0204068876830394"
"Sub-Tenant","2003","no migration background","East Germany","124","0.0260168913389096","0.0217043363475247","0.0303294463302944"
"Sub-Tenant","2003","direct migration background","West Germany","61","0.0373297903519824","0.029956127399102","0.0447034533048627"
"Sub-Tenant","2003","direct migration background","East Germany","4","","",""
"Sub-Tenant","2003","indirect migration background","West Germany","23","","",""
"Sub-Tenant","2003","indirect migration background","East Germany","1","","",""
"Owner","2003","no migration background","West Germany","8312","0.540515555525827","0.532148521526948","0.548882589524706"
"Owner","2003","no migration background","East Germany","2457","0.394687271716381","0.381445451247081","0.407929092185681"
"Owner","2003","direct migration background","West Germany","818","0.286219446262453","0.268638240162103","0.303800652362804"
"Owner","2003","direct migration background","East Germany","36","0.295963265995177","0.209064877277467","0.382861654712888"
"Owner","2003","indirect migration background","West Germany","277","0.350282935900248","0.316321572625535","0.384244299174961"
"Owner","2003","indirect migration background","East Germany","8","","",""
"Nursing Home/Retirement Community","2003","no migration background","West Germany","27","","",""
"Nursing Home/Retirement Community","2003","no migration background","East Germany","5","","",""
"Nursing Home/Retirement Community","2003","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2003","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2003","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2003","indirect migration background","East Germany","","","",""
"Tenant","2003","no migration background","West Germany","","","",""
"Tenant","2003","no migration background","East Germany","","","",""
"Tenant","2003","direct migration background","West Germany","","","",""
"Tenant","2003","direct migration background","East Germany","","","",""
"Tenant","2003","indirect migration background","West Germany","","","",""
"Tenant","2003","indirect migration background","East Germany","","","",""
"Main Tenant","2004","no migration background","West Germany","4975","0.441889328473582","0.433434439438232","0.450344217508932"
"Main Tenant","2004","no migration background","East Germany","2565","0.58536891964742","0.571870400123454","0.598867439171387"
"Main Tenant","2004","direct migration background","West Germany","1590","0.687473769709412","0.669115785099113","0.705831754319711"
"Main Tenant","2004","direct migration background","East Germany","63","0.602644981489678","0.508141109636703","0.697148853342654"
"Main Tenant","2004","indirect migration background","West Germany","463","0.594684047448416","0.560141272486699","0.629226822410133"
"Main Tenant","2004","indirect migration background","East Germany","27","","",""
"Sub-Tenant","2004","no migration background","West Germany","182","0.0187060416786862","0.0163993927325048","0.0210126906248677"
"Sub-Tenant","2004","no migration background","East Germany","118","0.0252714158252237","0.0209711329914831","0.0295716986589642"
"Sub-Tenant","2004","direct migration background","West Germany","37","0.0239478572955292","0.0178927263586184","0.0300029882324401"
"Sub-Tenant","2004","direct migration background","East Germany","4","","",""
"Sub-Tenant","2004","indirect migration background","West Germany","22","","",""
"Sub-Tenant","2004","indirect migration background","East Germany","","","",""
"Owner","2004","no migration background","West Germany","8066","0.535306317529268","0.526814990631857","0.543797644426679"
"Owner","2004","no migration background","East Germany","2426","0.385885460839651","0.372547351288067","0.399223570391234"
"Owner","2004","direct migration background","West Germany","821","0.28849552093793","0.270551818648664","0.306439223227196"
"Owner","2004","direct migration background","East Germany","36","0.316443652360525","0.226625351879579","0.40626195284147"
"Owner","2004","indirect migration background","West Germany","290","0.360814269381401","0.327025481050126","0.394603057712675"
"Owner","2004","indirect migration background","East Germany","8","","",""
"Nursing Home/Retirement Community","2004","no migration background","West Germany","30","0.00409831231846405","0.00301063079318961","0.0051859938437385"
"Nursing Home/Retirement Community","2004","no migration background","East Germany","8","","",""
"Nursing Home/Retirement Community","2004","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2004","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2004","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2004","indirect migration background","East Germany","","","",""
"Tenant","2004","no migration background","West Germany","","","",""
"Tenant","2004","no migration background","East Germany","","","",""
"Tenant","2004","direct migration background","West Germany","","","",""
"Tenant","2004","direct migration background","East Germany","","","",""
"Tenant","2004","indirect migration background","West Germany","","","",""
"Tenant","2004","indirect migration background","East Germany","","","",""
"Main Tenant","2005","no migration background","West Germany","4803","0.449448142571165","0.440785163598627","0.458111121543704"
"Main Tenant","2005","no migration background","East Germany","2420","0.58507708361607","0.57131794828981","0.598836218942331"
"Main Tenant","2005","direct migration background","West Germany","1458","0.689890263726226","0.670912808312634","0.708867719139817"
"Main Tenant","2005","direct migration background","East Germany","64","0.705433667219014","0.616969447647521","0.793897886790506"
"Main Tenant","2005","indirect migration background","West Germany","482","0.632331212460452","0.598919111213975","0.66574331370693"
"Main Tenant","2005","indirect migration background","East Germany","25","","",""
"Sub-Tenant","2005","no migration background","West Germany","218","0.0219600172731481","0.0194077685658436","0.0245122659804526"
"Sub-Tenant","2005","no migration background","East Germany","101","0.0252090112600781","0.0208314266762894","0.0295865958438668"
"Sub-Tenant","2005","direct migration background","West Germany","39","0.0297295815443393","0.0227612137551424","0.0366979493335362"
"Sub-Tenant","2005","direct migration background","East Germany","3","","",""
"Sub-Tenant","2005","indirect migration background","West Germany","30","0.064185140373493","0.0472021050192529","0.081168175727733"
"Sub-Tenant","2005","indirect migration background","East Germany","","","",""
"Owner","2005","no migration background","West Germany","7619","0.524667535368494","0.515970541099134","0.533364529637853"
"Owner","2005","no migration background","East Germany","2394","0.385899453379033","0.372305126421323","0.399493780336743"
"Owner","2005","direct migration background","West Germany","784","0.27959990975058","0.261186014694592","0.298013804806568"
"Owner","2005","direct migration background","East Germany","34","0.250056401757385","0.166017320677418","0.334095482837353"
"Owner","2005","indirect migration background","West Germany","288","0.303483647166055","0.271624334398184","0.335342959933925"
"Owner","2005","indirect migration background","East Germany","10","","",""
"Nursing Home/Retirement Community","2005","no migration background","West Germany","26","","",""
"Nursing Home/Retirement Community","2005","no migration background","East Germany","11","","",""
"Nursing Home/Retirement Community","2005","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2005","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2005","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2005","indirect migration background","East Germany","","","",""
"Tenant","2005","no migration background","West Germany","","","",""
"Tenant","2005","no migration background","East Germany","","","",""
"Tenant","2005","direct migration background","West Germany","","","",""
"Tenant","2005","direct migration background","East Germany","","","",""
"Tenant","2005","indirect migration background","West Germany","","","",""
"Tenant","2005","indirect migration background","East Germany","","","",""
"Main Tenant","2006","no migration background","West Germany","5225","0.453743161450435","0.445460749116381","0.46202557378449"
"Main Tenant","2006","no migration background","East Germany","2552","0.582514908568897","0.569158773198714","0.59587104393908"
"Main Tenant","2006","direct migration background","West Germany","1434","0.687099434738384","0.668096180520878","0.70610268895589"
"Main Tenant","2006","direct migration background","East Germany","73","0.760355366802983","0.681300021261922","0.839410712344045"
"Main Tenant","2006","indirect migration background","West Germany","492","0.649214541696329","0.616551541381235","0.681877542011423"
"Main Tenant","2006","indirect migration background","East Germany","30","0.793226597971327","0.672177980398633","0.914275215544021"
"Sub-Tenant","2006","no migration background","West Germany","184","0.0188203405025607","0.0165596486744556","0.0210810323306659"
"Sub-Tenant","2006","no migration background","East Germany","124","0.0280556172380049","0.0235832503331549","0.0325279841428549"
"Sub-Tenant","2006","direct migration background","West Germany","43","0.0261727989104023","0.0196297367905436","0.0327158610302611"
"Sub-Tenant","2006","direct migration background","East Germany","2","","",""
"Sub-Tenant","2006","indirect migration background","West Germany","16","","",""
"Sub-Tenant","2006","indirect migration background","East Germany","","","",""
"Owner","2006","no migration background","West Germany","8440","0.523831488175173","0.515522856731716","0.532140119618629"
"Owner","2006","no migration background","East Germany","2547","0.385495997878106","0.372314064913396","0.398677930842816"
"Owner","2006","direct migration background","West Germany","808","0.285991534118876","0.267471436223161","0.30451163201459"
"Owner","2006","direct migration background","East Germany","36","0.213563444098005","0.137664735941705","0.289462152254305"
"Owner","2006","indirect migration background","West Germany","312","0.316820350368755","0.284977263588873","0.348663437148638"
"Owner","2006","indirect migration background","East Germany","13","","",""
"Nursing Home/Retirement Community","2006","no migration background","West Germany","31","0.00360500987183163","0.00260794743566004","0.00460207230800322"
"Nursing Home/Retirement Community","2006","no migration background","East Germany","14","","",""
"Nursing Home/Retirement Community","2006","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2006","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2006","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2006","indirect migration background","East Germany","","","",""
"Tenant","2006","no migration background","West Germany","","","",""
"Tenant","2006","no migration background","East Germany","","","",""
"Tenant","2006","direct migration background","West Germany","","","",""
"Tenant","2006","direct migration background","East Germany","","","",""
"Tenant","2006","indirect migration background","West Germany","","","",""
"Tenant","2006","indirect migration background","East Germany","","","",""
"Main Tenant","2007","no migration background","West Germany","4860","0.441551860317957","0.433014462409117","0.450089258226797"
"Main Tenant","2007","no migration background","East Germany","2450","0.57670493427892","0.562975584008798","0.590434284549043"
"Main Tenant","2007","direct migration background","West Germany","1281","0.693109874033067","0.673169436720694","0.713050311345441"
"Main Tenant","2007","direct migration background","East Germany","62","0.781605393465263","0.698083776727915","0.865127010202611"
"Main Tenant","2007","indirect migration background","West Germany","479","0.644004664434985","0.610825170494217","0.677184158375753"
"Main Tenant","2007","indirect migration background","East Germany","25","","",""
"Sub-Tenant","2007","no migration background","West Germany","185","0.0206280133913544","0.0181843252528664","0.0230717015298424"
"Sub-Tenant","2007","no migration background","East Germany","101","0.0295770378303659","0.024869330897709","0.0342847447630227"
"Sub-Tenant","2007","direct migration background","West Germany","34","0.0220542785331546","0.0157046841811681","0.028403872885141"
"Sub-Tenant","2007","direct migration background","East Germany","2","","",""
"Sub-Tenant","2007","indirect migration background","West Germany","25","","",""
"Sub-Tenant","2007","indirect migration background","East Germany","2","","",""
"Owner","2007","no migration background","West Germany","7919","0.533730497447704","0.525153747383754","0.542307247511654"
"Owner","2007","no migration background","East Germany","2410","0.389397221081688","0.375847593434953","0.402946848728424"
"Owner","2007","direct migration background","West Germany","735","0.281330594502761","0.261889744997745","0.300771444007778"
"Owner","2007","direct migration background","East Germany","29","","",""
"Owner","2007","indirect migration background","West Germany","296","0.313061023772642","0.280926144152452","0.345195903392832"
"Owner","2007","indirect migration background","East Germany","18","","",""
"Nursing Home/Retirement Community","2007","no migration background","West Germany","32","0.00408962884298441","0.0029924048019917","0.00518685288397712"
"Nursing Home/Retirement Community","2007","no migration background","East Germany","14","","",""
"Nursing Home/Retirement Community","2007","direct migration background","West Germany","5","","",""
"Nursing Home/Retirement Community","2007","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2007","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2007","indirect migration background","East Germany","","","",""
"Tenant","2007","no migration background","West Germany","","","",""
"Tenant","2007","no migration background","East Germany","","","",""
"Tenant","2007","direct migration background","West Germany","","","",""
"Tenant","2007","direct migration background","East Germany","","","",""
"Tenant","2007","indirect migration background","West Germany","","","",""
"Tenant","2007","indirect migration background","East Germany","","","",""
"Main Tenant","2008","no migration background","West Germany","4473","0.432557671165584","0.423776842718555","0.441338499612612"
"Main Tenant","2008","no migration background","East Germany","2323","0.563812111383885","0.549645042890884","0.577979179876887"
"Main Tenant","2008","direct migration background","West Germany","1130","0.687868403025252","0.666690703898102","0.709046102152401"
"Main Tenant","2008","direct migration background","East Germany","49","0.693981081751926","0.593622726498232","0.794339437005619"
"Main Tenant","2008","indirect migration background","West Germany","461","0.634766711950297","0.601084119458141","0.668449304442454"
"Main Tenant","2008","indirect migration background","East Germany","24","","",""
"Sub-Tenant","2008","no migration background","West Germany","185","0.0211258370113475","0.0185771118067813","0.0236745622159138"
"Sub-Tenant","2008","no migration background","East Germany","98","0.0352950126931915","0.0300235647156558","0.0405664606707272"
"Sub-Tenant","2008","direct migration background","West Germany","30","0.0177494851703631","0.0117147079918467","0.0237842623488795"
"Sub-Tenant","2008","direct migration background","East Germany","1","","",""
"Sub-Tenant","2008","indirect migration background","West Germany","18","","",""
"Sub-Tenant","2008","indirect migration background","East Germany","2","","",""
"Owner","2008","no migration background","West Germany","7537","0.541558762238635","0.532727612467322","0.550389912009948"
"Owner","2008","no migration background","East Germany","2275","0.397158619994806","0.383180153943988","0.411137086045625"
"Owner","2008","direct migration background","West Germany","677","0.292824467808331","0.272026326686225","0.313622608930436"
"Owner","2008","direct migration background","East Germany","29","","",""
"Owner","2008","indirect migration background","West Germany","306","0.334833485584109","0.301819884931134","0.367847086237083"
"Owner","2008","indirect migration background","East Germany","19","","",""
"Nursing Home/Retirement Community","2008","no migration background","West Germany","34","0.00475772958443355","0.00353813102600443","0.00597732814286268"
"Nursing Home/Retirement Community","2008","no migration background","East Germany","11","","",""
"Nursing Home/Retirement Community","2008","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2008","direct migration background","East Germany","2","","",""
"Nursing Home/Retirement Community","2008","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2008","indirect migration background","East Germany","","","",""
"Tenant","2008","no migration background","West Germany","","","",""
"Tenant","2008","no migration background","East Germany","","","",""
"Tenant","2008","direct migration background","West Germany","","","",""
"Tenant","2008","direct migration background","East Germany","","","",""
"Tenant","2008","indirect migration background","West Germany","","","",""
