"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1993","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","higher education","Rural Area","","","",""
"Tenant","1993","in school","Urban Area","","","",""
"Tenant","1993","in school","Rural Area","","","",""
"Tenant","1993","inadequately","Urban Area","","","",""
"Tenant","1993","inadequately","Rural Area","","","",""
"Tenant","1993","general elemantary","Urban Area","","","",""
"Tenant","1993","general elemantary","Rural Area","","","",""
"Tenant","1993","middle vocational","Urban Area","","","",""
"Tenant","1993","middle vocational","Rural Area","","","",""
"Tenant","1993","vocational + Abi","Urban Area","","","",""
"Tenant","1993","vocational + Abi","Rural Area","","","",""
"Tenant","1993","higher vocational","Urban Area","","","",""
"Tenant","1993","higher vocational","Rural Area","","","",""
"Tenant","1993","higher education","Urban Area","","","",""
"Tenant","1993","higher education","Rural Area","","","",""
"Main Tenant","1994","in school","Urban Area","104","0.473690074901278","0.398852801114869","0.548527348687686"
"Main Tenant","1994","in school","Rural Area","29","","",""
"Main Tenant","1994","inadequately","Urban Area","411","0.853679261717221","0.821693111153638","0.885665412280805"
"Main Tenant","1994","inadequately","Rural Area","57","0.659824178232674","0.56194446903835","0.757703887426997"
"Main Tenant","1994","general elemantary","Urban Area","1205","0.630966489168598","0.608422653669942","0.653510324667254"
"Main Tenant","1994","general elemantary","Rural Area","345","0.43141839993397","0.396090294506763","0.466746505361178"
"Main Tenant","1994","middle vocational","Urban Area","2527","0.548677893878279","0.533671091246168","0.56368469651039"
"Main Tenant","1994","middle vocational","Rural Area","1099","0.442428589707402","0.422432468611048","0.462424710803755"
"Main Tenant","1994","vocational + Abi","Urban Area","190","0.624133142226033","0.568484158757466","0.679782125694599"
"Main Tenant","1994","vocational + Abi","Rural Area","55","0.532441734430404","0.435613520877519","0.62926994798329"
"Main Tenant","1994","higher vocational","Urban Area","249","0.475441488061073","0.430625352092702","0.520257624029443"
"Main Tenant","1994","higher vocational","Rural Area","114","0.422684286783375","0.364926615886342","0.480441957680409"
"Main Tenant","1994","higher education","Urban Area","646","0.548732660786931","0.518662373491178","0.578802948082684"
"Main Tenant","1994","higher education","Rural Area","296","0.462994282482194","0.423195782493474","0.502792782470914"
"Sub-Tenant","1994","in school","Urban Area","1","","",""
"Sub-Tenant","1994","in school","Rural Area","1","","",""
"Sub-Tenant","1994","inadequately","Urban Area","12","","",""
"Sub-Tenant","1994","inadequately","Rural Area","6","","",""
"Sub-Tenant","1994","general elemantary","Urban Area","42","0.0341431728705319","0.0256591843431191","0.0426271613979448"
"Sub-Tenant","1994","general elemantary","Rural Area","31","0.0510197081497149","0.0353243150686954","0.0667151012307343"
"Sub-Tenant","1994","middle vocational","Urban Area","95","0.0268943925301686","0.0220157725122207","0.0317730125481165"
"Sub-Tenant","1994","middle vocational","Rural Area","88","0.0341186357040308","0.0268100786798459","0.0414271927282157"
"Sub-Tenant","1994","vocational + Abi","Urban Area","6","","",""
"Sub-Tenant","1994","vocational + Abi","Rural Area","3","","",""
"Sub-Tenant","1994","higher vocational","Urban Area","4","","",""
"Sub-Tenant","1994","higher vocational","Rural Area","7","","",""
"Sub-Tenant","1994","higher education","Urban Area","21","","",""
"Sub-Tenant","1994","higher education","Rural Area","10","","",""
"Owner","1994","in school","Urban Area","66","0.515711832837391","0.440807746168348","0.590615919506434"
"Owner","1994","in school","Rural Area","39","0.671012175373602","0.56015120934159","0.781873141405615"
"Owner","1994","inadequately","Urban Area","46","0.114736284472254","0.0858927556367321","0.143579813307777"
"Owner","1994","inadequately","Rural Area","27","","",""
"Owner","1994","general elemantary","Urban Area","513","0.33489033796087","0.312841297499693","0.356939378422047"
"Owner","1994","general elemantary","Rural Area","379","0.517561891916315","0.481918702060088","0.553205081772541"
"Owner","1994","middle vocational","Urban Area","1602","0.424427713591553","0.409522509035243","0.439332918147862"
"Owner","1994","middle vocational","Rural Area","1183","0.523452774588568","0.503344924268486","0.543560624908649"
"Owner","1994","vocational + Abi","Urban Area","95","0.350688934743286","0.295862623153911","0.40551524633266"
"Owner","1994","vocational + Abi","Rural Area","44","0.40394471593708","0.308719439508969","0.499169992365191"
"Owner","1994","higher vocational","Urban Area","224","0.518487964057655","0.473648355274434","0.563327572840876"
"Owner","1994","higher vocational","Rural Area","160","0.558406205975658","0.500345604590894","0.616466807360422"
"Owner","1994","higher education","Urban Area","385","0.428319318762875","0.398417279262364","0.458221358263386"
"Owner","1994","higher education","Rural Area","297","0.513114925997546","0.473220704972635","0.553009147022457"
"Nursing Home/Retirement Community","1994","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","higher education","Rural Area","","","",""
"Tenant","1994","in school","Urban Area","","","",""
"Tenant","1994","in school","Rural Area","","","",""
"Tenant","1994","inadequately","Urban Area","","","",""
"Tenant","1994","inadequately","Rural Area","","","",""
"Tenant","1994","general elemantary","Urban Area","","","",""
"Tenant","1994","general elemantary","Rural Area","","","",""
"Tenant","1994","middle vocational","Urban Area","","","",""
"Tenant","1994","middle vocational","Rural Area","","","",""
"Tenant","1994","vocational + Abi","Urban Area","","","",""
"Tenant","1994","vocational + Abi","Rural Area","","","",""
"Tenant","1994","higher vocational","Urban Area","","","",""
"Tenant","1994","higher vocational","Rural Area","","","",""
"Tenant","1994","higher education","Urban Area","","","",""
"Tenant","1994","higher education","Rural Area","","","",""
"Main Tenant","1995","in school","Urban Area","122","0.534504374275892","0.465200903208701","0.603807845343084"
"Main Tenant","1995","in school","Rural Area","38","0.345194000321586","0.245860737894658","0.444527262748514"
"Main Tenant","1995","inadequately","Urban Area","385","0.831337161269239","0.796740026445609","0.865934296092868"
"Main Tenant","1995","inadequately","Rural Area","56","0.553204177677579","0.44812996541263","0.658278389942528"
"Main Tenant","1995","general elemantary","Urban Area","1210","0.623755634260527","0.601077914913362","0.646433353607693"
"Main Tenant","1995","general elemantary","Rural Area","368","0.439264490460436","0.404049473636981","0.474479507283892"
"Main Tenant","1995","middle vocational","Urban Area","2608","0.539973536854776","0.525104425330853","0.554842648378699"
"Main Tenant","1995","middle vocational","Rural Area","1171","0.436607306746542","0.416932281143909","0.456282332349176"
"Main Tenant","1995","vocational + Abi","Urban Area","238","0.633677100491609","0.584249708090421","0.683104492892797"
"Main Tenant","1995","vocational + Abi","Rural Area","68","0.524250273201694","0.432574565367097","0.615925981036292"
"Main Tenant","1995","higher vocational","Urban Area","235","0.430160200790549","0.38558940149497","0.474731000086128"
"Main Tenant","1995","higher vocational","Rural Area","119","0.381470008160942","0.325659988268006","0.437280028053878"
"Main Tenant","1995","higher education","Urban Area","681","0.542430615050543","0.51334443359485","0.571516796506236"
"Main Tenant","1995","higher education","Rural Area","315","0.464693884301552","0.425932068432353","0.50345570017075"
"Sub-Tenant","1995","in school","Urban Area","2","","",""
"Sub-Tenant","1995","in school","Rural Area","1","","",""
"Sub-Tenant","1995","inadequately","Urban Area","19","","",""
"Sub-Tenant","1995","inadequately","Rural Area","4","","",""
"Sub-Tenant","1995","general elemantary","Urban Area","34","0.0357615619738242","0.0270688039068664","0.044454320040782"
"Sub-Tenant","1995","general elemantary","Rural Area","33","0.0552159509252317","0.0390096321843113","0.0714222696661521"
"Sub-Tenant","1995","middle vocational","Urban Area","96","0.0269679946603919","0.0221352342779363","0.0318007550428474"
"Sub-Tenant","1995","middle vocational","Rural Area","105","0.0435054607524293","0.0354130608715376","0.051597860633321"
"Sub-Tenant","1995","vocational + Abi","Urban Area","12","","",""
"Sub-Tenant","1995","vocational + Abi","Rural Area","5","","",""
"Sub-Tenant","1995","higher vocational","Urban Area","9","","",""
"Sub-Tenant","1995","higher vocational","Rural Area","11","","",""
"Sub-Tenant","1995","higher education","Urban Area","28","","",""
"Sub-Tenant","1995","higher education","Rural Area","13","","",""
"Owner","1995","in school","Urban Area","75","0.444573985858402","0.375533047659627","0.513614924057177"
"Owner","1995","in school","Rural Area","49","0.651268832013199","0.551697966007247","0.750839698019151"
"Owner","1995","inadequately","Urban Area","46","0.127310951232915","0.0965142302235498","0.158107672242279"
"Owner","1995","inadequately","Rural Area","26","","",""
"Owner","1995","general elemantary","Urban Area","509","0.340482803765648","0.318299931105427","0.36266567642587"
"Owner","1995","general elemantary","Rural Area","362","0.505519558614332","0.47004399020076","0.540995127027904"
"Owner","1995","middle vocational","Urban Area","1612","0.433058468484832","0.418275904171258","0.447841032798406"
"Owner","1995","middle vocational","Rural Area","1165","0.519887232501029","0.500067836966499","0.539706628035558"
"Owner","1995","vocational + Abi","Urban Area","115","0.316266325713772","0.268560477703846","0.363972173723697"
"Owner","1995","vocational + Abi","Rural Area","41","0.399774295972327","0.309853447994093","0.489695143950562"
"Owner","1995","higher vocational","Urban Area","230","0.551768185885898","0.506998031983145","0.596538339788651"
"Owner","1995","higher vocational","Rural Area","161","0.577504702298008","0.520751509518761","0.634257895077254"
"Owner","1995","higher education","Urban Area","418","0.430525261466433","0.401616952713775","0.45943357021909"
"Owner","1995","higher education","Rural Area","308","0.514513716132749","0.475671276994818","0.553356155270681"
"Nursing Home/Retirement Community","1995","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","higher education","Rural Area","","","",""
"Tenant","1995","in school","Urban Area","","","",""
"Tenant","1995","in school","Rural Area","","","",""
"Tenant","1995","inadequately","Urban Area","","","",""
"Tenant","1995","inadequately","Rural Area","","","",""
"Tenant","1995","general elemantary","Urban Area","","","",""
"Tenant","1995","general elemantary","Rural Area","","","",""
"Tenant","1995","middle vocational","Urban Area","","","",""
"Tenant","1995","middle vocational","Rural Area","","","",""
"Tenant","1995","vocational + Abi","Urban Area","","","",""
"Tenant","1995","vocational + Abi","Rural Area","","","",""
"Tenant","1995","higher vocational","Urban Area","","","",""
"Tenant","1995","higher vocational","Rural Area","","","",""
"Tenant","1995","higher education","Urban Area","","","",""
"Tenant","1995","higher education","Rural Area","","","",""
"Main Tenant","1996","in school","Urban Area","114","0.475248063916379","0.406551142502301","0.543944985330456"
"Main Tenant","1996","in school","Rural Area","39","0.372318741970627","0.272994690861167","0.471642793080086"
"Main Tenant","1996","inadequately","Urban Area","355","0.848653151214959","0.813920475417688","0.883385827012229"
"Main Tenant","1996","inadequately","Rural Area","56","0.507801987372392","0.402749681204874","0.612854293539911"
"Main Tenant","1996","general elemantary","Urban Area","1119","0.612965167891079","0.589618608958277","0.636311726823881"
"Main Tenant","1996","general elemantary","Rural Area","353","0.426227851099655","0.390524827979325","0.461930874219985"
"Main Tenant","1996","middle vocational","Urban Area","2522","0.542121887402151","0.527091719651199","0.557152055153103"
"Main Tenant","1996","middle vocational","Rural Area","1152","0.438687502125921","0.418937269898205","0.458437734353637"
"Main Tenant","1996","vocational + Abi","Urban Area","236","0.623979434198745","0.574150027550624","0.673808840846866"
"Main Tenant","1996","vocational + Abi","Rural Area","66","0.537262079185155","0.446132406478236","0.628391751892073"
"Main Tenant","1996","higher vocational","Urban Area","235","0.412097602133856","0.368246746719473","0.455948457548239"
"Main Tenant","1996","higher vocational","Rural Area","119","0.44069941703547","0.383160862370868","0.498237971700073"
"Main Tenant","1996","higher education","Urban Area","691","0.562758940870578","0.53391327318491","0.591604608556245"
"Main Tenant","1996","higher education","Rural Area","279","0.418739279078676","0.380336663872982","0.457141894284371"
"Sub-Tenant","1996","in school","Urban Area","4","","",""
"Sub-Tenant","1996","in school","Rural Area","","","",""
"Sub-Tenant","1996","inadequately","Urban Area","14","","",""
"Sub-Tenant","1996","inadequately","Rural Area","4","","",""
"Sub-Tenant","1996","general elemantary","Urban Area","58","0.0401293053057195","0.0307219587856732","0.0495366518257657"
"Sub-Tenant","1996","general elemantary","Rural Area","27","","",""
"Sub-Tenant","1996","middle vocational","Urban Area","119","0.0294880594838124","0.024384608435531","0.0345915105320939"
"Sub-Tenant","1996","middle vocational","Rural Area","86","0.0381091039053212","0.0304888490701416","0.0457293587405008"
"Sub-Tenant","1996","vocational + Abi","Urban Area","9","","",""
"Sub-Tenant","1996","vocational + Abi","Rural Area","2","","",""
"Sub-Tenant","1996","higher vocational","Urban Area","10","","",""
"Sub-Tenant","1996","higher vocational","Rural Area","9","","",""
"Sub-Tenant","1996","higher education","Urban Area","26","","",""
"Sub-Tenant","1996","higher education","Rural Area","9","","",""
"Owner","1996","in school","Urban Area","85","0.504168904530901","0.435390043449639","0.572947765612163"
"Owner","1996","in school","Rural Area","52","0.627681258029373","0.528357206919914","0.727005309138833"
"Owner","1996","inadequately","Urban Area","40","0.110397398860948","0.0800260640476813","0.140768733674214"
"Owner","1996","inadequately","Rural Area","27","","",""
"Owner","1996","general elemantary","Urban Area","495","0.346905526803201","0.324090364205145","0.369720689401258"
"Owner","1996","general elemantary","Rural Area","357","0.534412957721443","0.498400457042586","0.5704254584003"
"Owner","1996","middle vocational","Urban Area","1580","0.428390053114037","0.413461765530545","0.443318340697528"
"Owner","1996","middle vocational","Rural Area","1187","0.523203393968758","0.503324415034826","0.54308237290269"
"Owner","1996","vocational + Abi","Urban Area","118","0.346379522399406","0.297431662533287","0.395327382265525"
"Owner","1996","vocational + Abi","Rural Area","47","0.4302937886666","0.339802413810831","0.520785163522369"
"Owner","1996","higher vocational","Urban Area","239","0.564522699436597","0.520350515080294","0.6086948837929"
"Owner","1996","higher vocational","Rural Area","158","0.531781041873844","0.473950668422013","0.589611415325675"
"Owner","1996","higher education","Urban Area","419","0.417136419849696","0.388462871524337","0.445809968175055"
"Owner","1996","higher education","Rural Area","346","0.560670953877929","0.522038486225772","0.599303421530086"
"Nursing Home/Retirement Community","1996","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1996","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1996","higher education","Rural Area","","","",""
"Tenant","1996","in school","Urban Area","","","",""
"Tenant","1996","in school","Rural Area","","","",""
"Tenant","1996","inadequately","Urban Area","","","",""
"Tenant","1996","inadequately","Rural Area","","","",""
"Tenant","1996","general elemantary","Urban Area","","","",""
"Tenant","1996","general elemantary","Rural Area","","","",""
"Tenant","1996","middle vocational","Urban Area","","","",""
"Tenant","1996","middle vocational","Rural Area","","","",""
"Tenant","1996","vocational + Abi","Urban Area","","","",""
"Tenant","1996","vocational + Abi","Rural Area","","","",""
"Tenant","1996","higher vocational","Urban Area","","","",""
"Tenant","1996","higher vocational","Rural Area","","","",""
"Tenant","1996","higher education","Urban Area","","","",""
"Tenant","1996","higher education","Rural Area","","","",""
"Main Tenant","1997","in school","Urban Area","119","0.478596830094138","0.411033633946449","0.546160026241826"
"Main Tenant","1997","in school","Rural Area","43","0.386350726654204","0.293657897625174","0.479043555683235"
"Main Tenant","1997","inadequately","Urban Area","337","0.836863680636762","0.800193041667589","0.873534319605936"
"Main Tenant","1997","inadequately","Rural Area","54","0.531201017353479","0.420456159764448","0.641945874942511"
"Main Tenant","1997","general elemantary","Urban Area","1089","0.608543161049384","0.584964409242648","0.632121912856121"
"Main Tenant","1997","general elemantary","Rural Area","326","0.418016392065152","0.38158180984883","0.454450974281474"
"Main Tenant","1997","middle vocational","Urban Area","2422","0.539550314013714","0.524367405126202","0.554733222901227"
"Main Tenant","1997","middle vocational","Rural Area","1102","0.429716552793154","0.409807403251856","0.449625702334452"
"Main Tenant","1997","vocational + Abi","Urban Area","219","0.628923828727986","0.577873395965499","0.679974261490474"
"Main Tenant","1997","vocational + Abi","Rural Area","59","0.517079553060274","0.425349394401151","0.608809711719397"
"Main Tenant","1997","higher vocational","Urban Area","227","0.41882722338121","0.374918854466461","0.462735592295958"
"Main Tenant","1997","higher vocational","Rural Area","113","0.411194243066962","0.353353318059949","0.469035168073975"
"Main Tenant","1997","higher education","Urban Area","676","0.550179963658669","0.521122969969589","0.579236957347748"
"Main Tenant","1997","higher education","Rural Area","276","0.410816216388991","0.372965428474156","0.448667004303826"
"Sub-Tenant","1997","in school","Urban Area","2","","",""
"Sub-Tenant","1997","in school","Rural Area","3","","",""
"Sub-Tenant","1997","inadequately","Urban Area","11","","",""
"Sub-Tenant","1997","inadequately","Rural Area","2","","",""
"Sub-Tenant","1997","general elemantary","Urban Area","47","0.0357943746306015","0.0268195618932875","0.0447691873679155"
"Sub-Tenant","1997","general elemantary","Rural Area","22","","",""
"Sub-Tenant","1997","middle vocational","Urban Area","99","0.027652572851666","0.0226576771089066","0.0326474685944255"
"Sub-Tenant","1997","middle vocational","Rural Area","87","0.0422076130524531","0.0341213592085992","0.050293866896307"
"Sub-Tenant","1997","vocational + Abi","Urban Area","10","","",""
"Sub-Tenant","1997","vocational + Abi","Rural Area","2","","",""
"Sub-Tenant","1997","higher vocational","Urban Area","12","","",""
"Sub-Tenant","1997","higher vocational","Rural Area","10","","",""
"Sub-Tenant","1997","higher education","Urban Area","13","","",""
"Sub-Tenant","1997","higher education","Rural Area","17","","",""
"Owner","1997","in school","Urban Area","89","0.517074860629182","0.449489122329085","0.58466059892928"
"Owner","1997","in school","Rural Area","60","0.593079095759384","0.499558671747342","0.686599519771426"
"Owner","1997","inadequately","Urban Area","42","0.137799899892478","0.103590593166414","0.172009206618541"
"Owner","1997","inadequately","Rural Area","22","","",""
"Owner","1997","general elemantary","Urban Area","510","0.355662464320014","0.33253601772131","0.378788910918718"
"Owner","1997","general elemantary","Rural Area","356","0.5474091860956","0.510641130011675","0.584177242179525"
"Owner","1997","middle vocational","Urban Area","1619","0.43279711313462","0.417704678125289","0.44788954814395"
"Owner","1997","middle vocational","Rural Area","1186","0.528075834154393","0.507998754624742","0.548152913684044"
"Owner","1997","vocational + Abi","Urban Area","115","0.335750858943817","0.285845988016764","0.385655729870869"
"Owner","1997","vocational + Abi","Rural Area","53","0.472116113663728","0.380475227580858","0.563756999746599"
"Owner","1997","higher vocational","Urban Area","246","0.551296937181596","0.507033052213823","0.59556082214937"
"Owner","1997","higher vocational","Rural Area","155","0.53031100594641","0.471643691940589","0.58897831995223"
"Owner","1997","higher education","Urban Area","437","0.441747338769785","0.412741777897049","0.470752899642521"
"Owner","1997","higher education","Rural Area","356","0.563948304984395","0.525796562331735","0.602100047637055"
"Nursing Home/Retirement Community","1997","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1997","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1997","higher education","Rural Area","","","",""
"Tenant","1997","in school","Urban Area","","","",""
"Tenant","1997","in school","Rural Area","","","",""
"Tenant","1997","inadequately","Urban Area","","","",""
"Tenant","1997","inadequately","Rural Area","","","",""
"Tenant","1997","general elemantary","Urban Area","","","",""
"Tenant","1997","general elemantary","Rural Area","","","",""
"Tenant","1997","middle vocational","Urban Area","","","",""
"Tenant","1997","middle vocational","Rural Area","","","",""
"Tenant","1997","vocational + Abi","Urban Area","","","",""
"Tenant","1997","vocational + Abi","Rural Area","","","",""
"Tenant","1997","higher vocational","Urban Area","","","",""
"Tenant","1997","higher vocational","Rural Area","","","",""
"Tenant","1997","higher education","Urban Area","","","",""
"Tenant","1997","higher education","Rural Area","","","",""
"Main Tenant","1998","in school","Urban Area","125","0.507499307961796","0.441285710640158","0.573712905283434"
"Main Tenant","1998","in school","Rural Area","41","0.325660538002711","0.240011788522815","0.411309287482608"
"Main Tenant","1998","inadequately","Urban Area","314","0.815982808801978","0.776552439970898","0.855413177633058"
"Main Tenant","1998","inadequately","Rural Area","46","0.45256711272686","0.341391465550536","0.563742759903184"
"Main Tenant","1998","general elemantary","Urban Area","1155","0.605719913816459","0.583093410910439","0.628346416722478"
"Main Tenant","1998","general elemantary","Rural Area","347","0.414760943858658","0.379939201429391","0.449582686287925"
"Main Tenant","1998","middle vocational","Urban Area","2501","0.529584892406455","0.514921727527301","0.544248057285608"
"Main Tenant","1998","middle vocational","Rural Area","1127","0.410993961366898","0.392107301045457","0.429880621688339"
"Main Tenant","1998","vocational + Abi","Urban Area","236","0.55022998252485","0.501046509533196","0.599413455516503"
"Main Tenant","1998","vocational + Abi","Rural Area","57","0.451775075823735","0.362359097603927","0.541191054043542"
"Main Tenant","1998","higher vocational","Urban Area","246","0.440362292470645","0.398058548853753","0.482666036087537"
"Main Tenant","1998","higher vocational","Rural Area","116","0.400829413626758","0.345281528171639","0.456377299081878"
"Main Tenant","1998","higher education","Urban Area","733","0.526192591210645","0.498698898667102","0.553686283754187"
"Main Tenant","1998","higher education","Rural Area","272","0.358914873328888","0.323680895825753","0.394148850832024"
"Sub-Tenant","1998","in school","Urban Area","5","","",""
"Sub-Tenant","1998","in school","Rural Area","3","","",""
"Sub-Tenant","1998","inadequately","Urban Area","9","","",""
"Sub-Tenant","1998","inadequately","Rural Area","3","","",""
"Sub-Tenant","1998","general elemantary","Urban Area","59","0.038190104533302","0.0293165191526969","0.0470636899139071"
"Sub-Tenant","1998","general elemantary","Rural Area","25","","",""
"Sub-Tenant","1998","middle vocational","Urban Area","125","0.0304167139100668","0.0253716345685574","0.0354617932515763"
"Sub-Tenant","1998","middle vocational","Rural Area","89","0.0360771545483343","0.0289187728748812","0.0432355362217875"
"Sub-Tenant","1998","vocational + Abi","Urban Area","15","","",""
"Sub-Tenant","1998","vocational + Abi","Rural Area","5","","",""
"Sub-Tenant","1998","higher vocational","Urban Area","12","","",""
"Sub-Tenant","1998","higher vocational","Rural Area","7","","",""
"Sub-Tenant","1998","higher education","Urban Area","20","","",""
"Sub-Tenant","1998","higher education","Rural Area","22","","",""
"Owner","1998","in school","Urban Area","89","0.48038024314724","0.414210198131608","0.546550288162871"
"Owner","1998","in school","Rural Area","71","0.654553307379485","0.567644818005351","0.741461796753619"
"Owner","1998","inadequately","Urban Area","48","0.159611666469174","0.122343891916651","0.196879441021697"
"Owner","1998","inadequately","Rural Area","28","","",""
"Owner","1998","general elemantary","Urban Area","571","0.345935516090854","0.323911985193561","0.367959046988147"
"Owner","1998","general elemantary","Rural Area","396","0.544545296814481","0.509346767136788","0.579743826492173"
"Owner","1998","middle vocational","Urban Area","1820","0.438062422735555","0.42348665861158","0.45263818685953"
"Owner","1998","middle vocational","Rural Area","1387","0.549876185981111","0.530778707632436","0.568973664329786"
"Owner","1998","vocational + Abi","Urban Area","142","0.394811795843709","0.346484543612779","0.443139048074638"
"Owner","1998","vocational + Abi","Rural Area","57","0.512471905097168","0.422665054825241","0.602278755369095"
"Owner","1998","higher vocational","Urban Area","270","0.526783378252684","0.484236638976561","0.569330117528806"
"Owner","1998","higher vocational","Rural Area","176","0.576919707549476","0.520920538574451","0.632918876524501"
"Owner","1998","higher education","Urban Area","513","0.451243531696015","0.423843245151024","0.478643818241006"
"Owner","1998","higher education","Rural Area","418","0.596900030087299","0.560869945852488","0.63293011432211"
"Nursing Home/Retirement Community","1998","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1998","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1998","higher education","Rural Area","","","",""
"Tenant","1998","in school","Urban Area","","","",""
"Tenant","1998","in school","Rural Area","","","",""
"Tenant","1998","inadequately","Urban Area","","","",""
"Tenant","1998","inadequately","Rural Area","","","",""
"Tenant","1998","general elemantary","Urban Area","7","","",""
"Tenant","1998","general elemantary","Rural Area","1","","",""
"Tenant","1998","middle vocational","Urban Area","5","","",""
"Tenant","1998","middle vocational","Rural Area","4","","",""
"Tenant","1998","vocational + Abi","Urban Area","","","",""
