"hlf0001_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Main Tenant","1984","16-34 y.","in school","84","0.393044913040996","0.323040300620445","0.463049525461547","1"
"Main Tenant","1984","16-34 y.","inadequately","282","0.799657175579189","0.755029150680414","0.844285200477965","1"
"Main Tenant","1984","16-34 y.","general elemantary","882","0.553021860973729","0.525848591359576","0.580195130587882","1"
"Main Tenant","1984","16-34 y.","middle vocational","1422","0.596105178475993","0.575521792735364","0.616688564216621","1"
"Main Tenant","1984","16-34 y.","vocational + Abi","123","0.672072386748624","0.600222979917397","0.743921793579851","1"
"Main Tenant","1984","16-34 y.","higher vocational","132","0.61457668388998","0.548907155847286","0.680246211932673","1"
"Main Tenant","1984","16-34 y.","higher education","191","0.757245701729047","0.703884681646312","0.810606721811783","1"
"Main Tenant","1984","35-65 y.","in school","","","","","1"
"Main Tenant","1984","35-65 y.","inadequately","642","0.858578768691262","0.832672607212857","0.884484930169667","1"
"Main Tenant","1984","35-65 y.","general elemantary","927","0.449216402378718","0.425309667333988","0.473123137423449","1"
"Main Tenant","1984","35-65 y.","middle vocational","1544","0.471531011165869","0.453559943673366","0.489502078658372","1"
"Main Tenant","1984","35-65 y.","vocational + Abi","81","0.464259473254452","0.377862059270004","0.550656887238901","1"
"Main Tenant","1984","35-65 y.","higher vocational","136","0.364620977388054","0.315309863842945","0.413932090933163","1"
"Main Tenant","1984","35-65 y.","higher education","200","0.3865518322854","0.343079055944778","0.430024608626022","1"
"Main Tenant","1984","66 and older","in school","","","","","1"
"Main Tenant","1984","66 and older","inadequately","9","","","","1"
"Main Tenant","1984","66 and older","general elemantary","250","0.519509937932715","0.47652626264267","0.562493613222759","1"
"Main Tenant","1984","66 and older","middle vocational","329","0.597201808470602","0.557217601676492","0.637186015264713","1"
"Main Tenant","1984","66 and older","vocational + Abi","11","","","","1"
"Main Tenant","1984","66 and older","higher vocational","37","0.480434416973839","0.372949806223923","0.587919027723755","1"
"Main Tenant","1984","66 and older","higher education","23","","","","1"
"Nursing Home/Retirement Community","1984","35-65 y.","in school","","","","","4"
"Nursing Home/Retirement Community","1984","35-65 y.","inadequately","","","","","4"
"Nursing Home/Retirement Community","1984","66 and older","in school","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","in school","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","inadequately","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1984","16-34 y.","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1984","35-65 y.","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1984","35-65 y.","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1984","35-65 y.","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1984","35-65 y.","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1984","66 and older","inadequately","","","","","4"
"Nursing Home/Retirement Community","1984","66 and older","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1984","66 and older","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1984","66 and older","higher vocational","","","","","4"
