"hlf0001_h","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","1987","Not Working","Urban Area","48","0.0178146198489959","0.0130984887041606","0.0225307509938311"
"Sub-Tenant","1987","Not Working","Rural Area","13","","",""
"Owner","1987","Full Time","Urban Area","1362","0.421554321306065","0.406092026886365","0.437016615725765"
"Owner","1987","Full Time","Rural Area","554","0.648136019066512","0.618206540662213","0.678065497470811"
"Owner","1987","Part Time","Urban Area","502","0.403935949285793","0.378260268158819","0.429611630412767"
"Owner","1987","Part Time","Rural Area","229","0.589199053699014","0.541693299096795","0.636704808301234"
"Owner","1987","Not Working","Urban Area","1212","0.425493744344711","0.407866077590113","0.44312141109931"
"Owner","1987","Not Working","Rural Area","476","0.598096177814059","0.563466431491977","0.632725924136141"
"Nursing Home/Retirement Community","1987","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1987","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1987","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1987","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1987","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1987","Not Working","Rural Area","","","",""
"Tenant","1987","Full Time","Urban Area","","","",""
"Tenant","1987","Full Time","Rural Area","","","",""
"Tenant","1987","Part Time","Urban Area","","","",""
"Tenant","1987","Part Time","Rural Area","","","",""
"Tenant","1987","Not Working","Urban Area","","","",""
"Tenant","1987","Not Working","Rural Area","","","",""
"Main Tenant","1988","Full Time","Urban Area","2322","0.5430729865239","0.527039397563454","0.559106575484347"
"Main Tenant","1988","Full Time","Rural Area","371","0.336628435232201","0.305599772130841","0.367657098333562"
"Main Tenant","1988","Part Time","Urban Area","889","0.569139547129281","0.543383357280959","0.594895736977602"
"Main Tenant","1988","Part Time","Rural Area","184","0.370224992314381","0.324425598397464","0.416024386231298"
"Main Tenant","1988","Not Working","Urban Area","1687","0.556996765062993","0.538813828239686","0.5751797018863"
"Main Tenant","1988","Not Working","Rural Area","267","0.392564807855441","0.356493040765163","0.428636574945718"
"Sub-Tenant","1988","Full Time","Urban Area","80","0.0270936268999257","0.0218678925885993","0.032319361211252"
"Sub-Tenant","1988","Full Time","Rural Area","22","","",""
"Sub-Tenant","1988","Part Time","Urban Area","26","","",""
"Sub-Tenant","1988","Part Time","Rural Area","7","","",""
"Sub-Tenant","1988","Not Working","Urban Area","46","0.0205166643871026","0.015327634794253","0.0257056939799522"
"Sub-Tenant","1988","Not Working","Rural Area","14","","",""
"Owner","1988","Full Time","Urban Area","1306","0.429833386576174","0.413899225881245","0.445767547271103"
"Owner","1988","Full Time","Rural Area","498","0.637137038498655","0.605565409870125","0.668708667127185"
"Owner","1988","Part Time","Urban Area","505","0.409139833488159","0.383566805312269","0.434712861664049"
"Owner","1988","Part Time","Rural Area","236","0.60918195918948","0.562901786394903","0.655462131984057"
"Owner","1988","Not Working","Urban Area","1134","0.422486570549904","0.404405599835202","0.440567541264606"
"Owner","1988","Not Working","Rural Area","423","0.582969685452109","0.546547285398386","0.619392085505831"
"Nursing Home/Retirement Community","1988","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1988","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1988","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1988","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1988","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1988","Not Working","Rural Area","","","",""
"Tenant","1988","Full Time","Urban Area","","","",""
"Tenant","1988","Full Time","Rural Area","","","",""
"Tenant","1988","Part Time","Urban Area","","","",""
"Tenant","1988","Part Time","Rural Area","","","",""
"Tenant","1988","Not Working","Urban Area","","","",""
"Tenant","1988","Not Working","Rural Area","","","",""
"Main Tenant","1989","Full Time","Urban Area","2326","0.552815504190296","0.536753539805791","0.568877468574801"
"Main Tenant","1989","Full Time","Rural Area","378","0.347294026020951","0.315747501881345","0.378840550160557"
"Main Tenant","1989","Part Time","Urban Area","789","0.529131063759817","0.502375504278988","0.555886623240647"
"Main Tenant","1989","Part Time","Rural Area","153","0.357791757349183","0.309340252323843","0.406243262374523"
"Main Tenant","1989","Not Working","Urban Area","1604","0.542055544869002","0.523478101475437","0.560632988262566"
"Main Tenant","1989","Not Working","Rural Area","251","0.384895544892333","0.348107277632617","0.42168381215205"
"Sub-Tenant","1989","Full Time","Urban Area","75","0.0232595222624153","0.0183903496515506","0.0281286948732799"
"Sub-Tenant","1989","Full Time","Rural Area","11","","",""
"Sub-Tenant","1989","Part Time","Urban Area","30","0.0243998934401778","0.0161297646704986","0.032670022209857"
"Sub-Tenant","1989","Part Time","Rural Area","9","","",""
"Sub-Tenant","1989","Not Working","Urban Area","41","0.0178010723051056","0.0128706915616509","0.0227314530485602"
"Sub-Tenant","1989","Not Working","Rural Area","14","","",""
"Owner","1989","Full Time","Urban Area","1275","0.421944899941126","0.405990602963246","0.437899196919007"
"Owner","1989","Full Time","Rural Area","485","0.631341805957213","0.599375806756821","0.663307805157604"
"Owner","1989","Part Time","Urban Area","517","0.445744643581252","0.41910181053337","0.472387476629133"
"Owner","1989","Part Time","Rural Area","213","0.602771078761187","0.553311455698292","0.652230701824081"
"Owner","1989","Not Working","Urban Area","1113","0.436907276397458","0.418412791284124","0.455401761510792"
"Owner","1989","Not Working","Rural Area","406","0.587094599261293","0.549868907337869","0.624320291184717"
"Nursing Home/Retirement Community","1989","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1989","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1989","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1989","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1989","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1989","Not Working","Rural Area","","","",""
"Tenant","1989","Full Time","Urban Area","5","","",""
"Tenant","1989","Full Time","Rural Area","1","","",""
"Tenant","1989","Part Time","Urban Area","1","","",""
"Tenant","1989","Part Time","Rural Area","1","","",""
"Tenant","1989","Not Working","Urban Area","5","","",""
"Tenant","1989","Not Working","Rural Area","1","","",""
"Main Tenant","1990","Full Time","Urban Area","2212","0.555952228311172","0.539612486207476","0.572291970414869"
"Main Tenant","1990","Full Time","Rural Area","363","0.339582614410082","0.308399951303434","0.370765277516729"
"Main Tenant","1990","Part Time","Urban Area","821","0.554751401668101","0.528415055201268","0.581087748134935"
"Main Tenant","1990","Part Time","Rural Area","144","0.342455939878594","0.293774160933049","0.391137718824138"
"Main Tenant","1990","Not Working","Urban Area","1551","0.54635718538695","0.527501681084459","0.56521268968944"
"Main Tenant","1990","Not Working","Rural Area","242","0.381640994211931","0.344774399173209","0.418507589250654"
"Sub-Tenant","1990","Full Time","Urban Area","69","0.022335081939014","0.0174754832832731","0.0271946805947548"
"Sub-Tenant","1990","Full Time","Rural Area","40","0.0482025832558731","0.0340987018444064","0.0623064646673398"
"Sub-Tenant","1990","Part Time","Urban Area","28","","",""
"Sub-Tenant","1990","Part Time","Rural Area","11","","",""
"Sub-Tenant","1990","Not Working","Urban Area","42","0.020311543765474","0.0149688747924916","0.0256542127384565"
"Sub-Tenant","1990","Not Working","Rural Area","17","","",""
"Owner","1990","Full Time","Urban Area","1270","0.421656498412976","0.405416576320787","0.437896420505165"
"Owner","1990","Full Time","Rural Area","483","0.612214802334045","0.58013152268779","0.6442980819803"
"Owner","1990","Part Time","Urban Area","518","0.418760832867312","0.392617225913051","0.444904439821574"
"Owner","1990","Part Time","Rural Area","210","0.614213364675068","0.564274935311855","0.66415179403828"
"Owner","1990","Not Working","Urban Area","1084","0.432124417788326","0.413362647862854","0.450886187713797"
"Owner","1990","Not Working","Rural Area","406","0.587286997305992","0.549924625090899","0.624649369521086"
"Nursing Home/Retirement Community","1990","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","Not Working","Rural Area","","","",""
"Tenant","1990","Full Time","Urban Area","1","","",""
"Tenant","1990","Full Time","Rural Area","","","",""
"Tenant","1990","Part Time","Urban Area","1","","",""
"Tenant","1990","Part Time","Rural Area","","","",""
"Tenant","1990","Not Working","Urban Area","1","","",""
"Tenant","1990","Not Working","Rural Area","2","","",""
"Main Tenant","1991","Full Time","Urban Area","2264","0.578631939483128","0.562363727702202","0.594900151264054"
"Main Tenant","1991","Full Time","Rural Area","376","0.363426993824928","0.331791522573429","0.395062465076427"
"Main Tenant","1991","Part Time","Urban Area","806","0.531400921934235","0.504976854188722","0.557824989679748"
"Main Tenant","1991","Part Time","Rural Area","153","0.364730237792078","0.316896065075821","0.412564410508335"
"Main Tenant","1991","Not Working","Urban Area","1469","0.530717978656207","0.51150937963232","0.549926577680093"
"Main Tenant","1991","Not Working","Rural Area","242","0.378113094373012","0.341449923785232","0.414776264960792"
"Sub-Tenant","1991","Full Time","Urban Area","66","0.0241227273485733","0.0190677569624975","0.029177697734649"
"Sub-Tenant","1991","Full Time","Rural Area","33","0.0431594006249476","0.0297934729196171","0.0565253283302781"
"Sub-Tenant","1991","Part Time","Urban Area","27","","",""
"Sub-Tenant","1991","Part Time","Rural Area","13","","",""
"Sub-Tenant","1991","Not Working","Urban Area","47","0.0217578977992804","0.0161425265505738","0.0273732690479869"
"Sub-Tenant","1991","Not Working","Rural Area","15","","",""
"Owner","1991","Full Time","Urban Area","1208","0.397192272191797","0.381071063114448","0.413313481269147"
"Owner","1991","Full Time","Rural Area","479","0.593413605550124","0.561106594610097","0.625720616490152"
"Owner","1991","Part Time","Urban Area","536","0.446568537047558","0.420243815203626","0.47289325889149"
"Owner","1991","Part Time","Rural Area","223","0.604361356490304","0.555768661495894","0.652954051484714"
"Owner","1991","Not Working","Urban Area","1075","0.444803469050389","0.425676141839745","0.463930796261033"
"Owner","1991","Not Working","Rural Area","415","0.597044821502961","0.559960076843479","0.634129566162442"
"Nursing Home/Retirement Community","1991","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","Not Working","Rural Area","","","",""
"Tenant","1991","Full Time","Urban Area","1","","",""
"Tenant","1991","Full Time","Rural Area","","","",""
"Tenant","1991","Part Time","Urban Area","1","","",""
"Tenant","1991","Part Time","Rural Area","","","",""
"Tenant","1991","Not Working","Urban Area","2","","",""
"Tenant","1991","Not Working","Rural Area","","","",""
"Main Tenant","1992","Full Time","Urban Area","2880","0.594799195246805","0.580201861543002","0.609396528950608"
"Main Tenant","1992","Full Time","Rural Area","1115","0.468808596460483","0.447922750166934","0.489694442754032"
"Main Tenant","1992","Part Time","Urban Area","985","0.552475449171719","0.527972984260005","0.576977914083433"
"Main Tenant","1992","Part Time","Rural Area","430","0.435544984793788","0.403205329046419","0.467884640541157"
"Main Tenant","1992","Not Working","Urban Area","1728","0.561835144925308","0.543783257842505","0.579887032008112"
"Main Tenant","1992","Not Working","Rural Area","606","0.444125923232621","0.417572029000088","0.470679817465154"
"Sub-Tenant","1992","Full Time","Urban Area","109","0.030604626724165","0.0254831262722355","0.0357261271760945"
"Sub-Tenant","1992","Full Time","Rural Area","69","0.0290559634851185","0.0220261546526166","0.0360857723176203"
"Sub-Tenant","1992","Part Time","Urban Area","41","0.0294234519776331","0.0210961069418752","0.037750797013391"
"Sub-Tenant","1992","Part Time","Rural Area","33","0.0492262242303517","0.0351157673501867","0.0633366811105167"
"Sub-Tenant","1992","Not Working","Urban Area","47","0.0193645288995062","0.0143508484079077","0.0243782093911047"
"Sub-Tenant","1992","Not Working","Rural Area","32","0.0288224578594182","0.0198811351264134","0.037763780592423"
"Owner","1992","Full Time","Urban Area","1354","0.373955604207152","0.359568751750181","0.388342456664122"
"Owner","1992","Full Time","Rural Area","1009","0.502135440054398","0.481209025782426","0.523061854326371"
"Owner","1992","Part Time","Urban Area","555","0.416907794164588","0.39261186701035","0.441203721318825"
"Owner","1992","Part Time","Rural Area","439","0.513263650361223","0.480663368093474","0.545863932628973"
"Owner","1992","Not Working","Urban Area","1124","0.416389912079512","0.39845451972581","0.434325304433214"
"Owner","1992","Not Working","Rural Area","706","0.525885687846844","0.499200260787305","0.552571114906382"
"Nursing Home/Retirement Community","1992","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1992","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1992","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1992","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1992","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1992","Not Working","Rural Area","","","",""
"Tenant","1992","Full Time","Urban Area","2","","",""
"Tenant","1992","Full Time","Rural Area","","","",""
"Tenant","1992","Part Time","Urban Area","1","","",""
"Tenant","1992","Part Time","Rural Area","1","","",""
"Tenant","1992","Not Working","Urban Area","3","","",""
"Tenant","1992","Not Working","Rural Area","1","","",""
"Main Tenant","1993","Full Time","Urban Area","2770","0.593232874636281","0.5783357866961","0.608129962576462"
"Main Tenant","1993","Full Time","Rural Area","1020","0.448779277921536","0.427466188038425","0.470092367804647"
"Main Tenant","1993","Part Time","Urban Area","1019","0.546144585787708","0.522122058489851","0.570167113085566"
"Main Tenant","1993","Part Time","Rural Area","373","0.428192803977962","0.394200517433552","0.462185090522373"
"Main Tenant","1993","Not Working","Urban Area","1797","0.555814080207492","0.53788087695191","0.573747283463073"
"Main Tenant","1993","Not Working","Rural Area","714","0.461404192929455","0.436117592873616","0.486690792985295"
"Sub-Tenant","1993","Full Time","Urban Area","99","0.0264169997222209","0.0215535538109618","0.0312804456334799"
"Sub-Tenant","1993","Full Time","Rural Area","79","0.0391246016479192","0.0308160418028167","0.0474331614930218"
"Sub-Tenant","1993","Part Time","Urban Area","41","0.0266055446715811","0.0188406310290024","0.0343704583141597"
"Sub-Tenant","1993","Part Time","Rural Area","36","0.0556026778196524","0.0398606340387991","0.0713447216005057"
"Sub-Tenant","1993","Not Working","Urban Area","57","0.0266448947446281","0.0208325232423318","0.0324572662469244"
"Sub-Tenant","1993","Not Working","Rural Area","42","0.0344246571552405","0.0251766941770271","0.0436726201334538"
"Owner","1993","Full Time","Urban Area","1308","0.380350125641498","0.365627650882976","0.395072600400021"
"Owner","1993","Full Time","Rural Area","993","0.512096120430545","0.490676580940105","0.533515659920984"
"Owner","1993","Part Time","Urban Area","590","0.427249869540711","0.403381118937313","0.451118620144108"
"Owner","1993","Part Time","Rural Area","405","0.516204518202385","0.481874210708223","0.550534825696547"
"Owner","1993","Not Working","Urban Area","1095","0.41754102504788","0.399742133695161","0.4353399164006"
"Owner","1993","Not Working","Rural Area","737","0.504171149915304","0.478809758380816","0.529532541449792"
"Nursing Home/Retirement Community","1993","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1993","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1993","Not Working","Rural Area","","","",""
"Tenant","1993","Full Time","Urban Area","","","",""
"Tenant","1993","Full Time","Rural Area","","","",""
"Tenant","1993","Part Time","Urban Area","","","",""
"Tenant","1993","Part Time","Rural Area","","","",""
"Tenant","1993","Not Working","Urban Area","","","",""
"Tenant","1993","Not Working","Rural Area","","","",""
"Main Tenant","1994","Full Time","Urban Area","2598","0.594725565572308","0.579430790157689","0.610020340986927"
"Main Tenant","1994","Full Time","Rural Area","974","0.441166858159188","0.41954076377531","0.462792952543067"
"Main Tenant","1994","Part Time","Urban Area","997","0.552066954492538","0.527608710707649","0.576525198277427"
"Main Tenant","1994","Part Time","Rural Area","347","0.455281460945659","0.420355478179079","0.490207443712239"
"Main Tenant","1994","Not Working","Urban Area","1874","0.555228334819382","0.537666928467028","0.572789741171735"
"Main Tenant","1994","Not Working","Rural Area","699","0.446093805152703","0.421029996509413","0.471157613795994"
"Sub-Tenant","1994","Full Time","Urban Area","92","0.025946089178","0.020993439078898","0.0308987392771021"
"Sub-Tenant","1994","Full Time","Rural Area","66","0.0339944189989186","0.0261016533766281","0.041887184621209"
"Sub-Tenant","1994","Part Time","Urban Area","43","0.026585767311654","0.0186735849645987","0.0344979496587092"
"Sub-Tenant","1994","Part Time","Rural Area","34","0.0363570841853762","0.0232297916464176","0.0494843767243348"
"Sub-Tenant","1994","Not Working","Urban Area","54","0.0264258274500277","0.0207575154765618","0.0320941394234936"
"Sub-Tenant","1994","Not Working","Rural Area","47","0.0355778127653611","0.0262379804735471","0.0449176450571752"
"Owner","1994","Full Time","Urban Area","1268","0.379328345249692","0.364211930455984","0.394444760043399"
"Owner","1994","Full Time","Rural Area","985","0.524838722841893","0.503088233470687","0.546589212213099"
"Owner","1994","Part Time","Urban Area","548","0.421347278195808","0.397061504794309","0.445633051597307"
"Owner","1994","Part Time","Rural Area","400","0.508361454868965","0.473299845773056","0.543423063964873"
"Owner","1994","Not Working","Urban Area","1148","0.418345837730591","0.400913522457692","0.43577815300349"
"Owner","1994","Not Working","Rural Area","765","0.518328382081936","0.493134570199399","0.543522193964473"
"Nursing Home/Retirement Community","1994","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1994","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1994","Not Working","Rural Area","","","",""
"Tenant","1994","Full Time","Urban Area","","","",""
"Tenant","1994","Full Time","Rural Area","","","",""
"Tenant","1994","Part Time","Urban Area","","","",""
"Tenant","1994","Part Time","Rural Area","","","",""
"Tenant","1994","Not Working","Urban Area","","","",""
"Tenant","1994","Not Working","Rural Area","","","",""
"Main Tenant","1995","Full Time","Urban Area","2470","0.571458667080193","0.555808653907959","0.587108680252426"
"Main Tenant","1995","Full Time","Rural Area","1011","0.435637152889801","0.41431301382295","0.456961291956652"
"Main Tenant","1995","Part Time","Urban Area","1135","0.561580195037691","0.538619351159917","0.584541038915464"
"Main Tenant","1995","Part Time","Rural Area","391","0.45120421054289","0.417145114124346","0.485263306961434"
"Main Tenant","1995","Not Working","Urban Area","2031","0.551729607343683","0.534650216204404","0.568808998482962"
"Main Tenant","1995","Not Working","Rural Area","762","0.4352833694001","0.410844366539742","0.459722372260459"
"Sub-Tenant","1995","Full Time","Urban Area","97","0.0319198916127296","0.0263606917274394","0.0374790914980197"
"Sub-Tenant","1995","Full Time","Rural Area","79","0.0404432904950974","0.0319712424999484","0.0489153384902464"
"Sub-Tenant","1995","Part Time","Urban Area","37","0.0212131826510597","0.0145453630241123","0.0278810022780071"
"Sub-Tenant","1995","Part Time","Rural Area","33","0.0476770396715128","0.0330926609538502","0.0622614183891754"
"Sub-Tenant","1995","Not Working","Urban Area","74","0.0302293697245325","0.0243492215298506","0.0361095179192144"
"Sub-Tenant","1995","Not Working","Rural Area","62","0.0438522497760903","0.0337587773864326","0.0539457221657481"
"Owner","1995","Full Time","Urban Area","1274","0.396621441307078","0.381150776798063","0.412092105816093"
"Owner","1995","Full Time","Rural Area","987","0.523919556615102","0.50244113720778","0.545397976022423"
"Owner","1995","Part Time","Urban Area","622","0.417206622311249","0.394389032298257","0.440024212324242"
"Owner","1995","Part Time","Rural Area","396","0.501118749785597","0.466896379815929","0.535341119755266"
"Owner","1995","Not Working","Urban Area","1152","0.418041022931785","0.401101746764567","0.434980299099002"
"Owner","1995","Not Working","Rural Area","757","0.520864380823809","0.496239523970476","0.545489237677142"
"Nursing Home/Retirement Community","1995","Full Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","Full Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","Part Time","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","Part Time","Rural Area","","","",""
"Nursing Home/Retirement Community","1995","Not Working","Urban Area","","","",""
"Nursing Home/Retirement Community","1995","Not Working","Rural Area","","","",""
"Tenant","1995","Full Time","Urban Area","","","",""
"Tenant","1995","Full Time","Rural Area","","","",""
"Tenant","1995","Part Time","Urban Area","","","",""
"Tenant","1995","Part Time","Rural Area","","","",""
"Tenant","1995","Not Working","Urban Area","","","",""
"Tenant","1995","Not Working","Rural Area","","","",""
"Main Tenant","1996","Full Time","Urban Area","2357","0.57296483260411","0.557067260404022","0.588862404804198"
"Main Tenant","1996","Full Time","Rural Area","948","0.43831508743102","0.416751937335481","0.459878237526558"
"Main Tenant","1996","Part Time","Urban Area","1151","0.567123329451197","0.54448418417827","0.589762474724124"
"Main Tenant","1996","Part Time","Rural Area","397","0.422539707099081","0.389545222998091","0.455534191200071"
"Main Tenant","1996","Not Working","Urban Area","1917","0.549214744726799","0.531786144733709","0.566643344719888"
"Main Tenant","1996","Not Working","Rural Area","745","0.438528284577942","0.413737428289677","0.463319140866207"
"Sub-Tenant","1996","Full Time","Urban Area","119","0.0334701894862086","0.0276896055179941","0.039250773454423"
"Sub-Tenant","1996","Full Time","Rural Area","67","0.0369548847987113","0.028756432776823","0.0451533368205997"
"Sub-Tenant","1996","Part Time","Urban Area","51","0.0236830375393226","0.0167351417068427","0.0306309333718026"
"Sub-Tenant","1996","Part Time","Rural Area","31","0.0504113229642465","0.0357970125914512","0.0650256333370418"
"Sub-Tenant","1996","Not Working","Urban Area","76","0.0288132836257613","0.0229538680505822","0.0346726992009405"
"Sub-Tenant","1996","Not Working","Rural Area","44","0.025977043229281","0.0180299513132045","0.0339241351453574"
"Owner","1996","Full Time","Urban Area","1243","0.393564977909682","0.377863686954389","0.409266268864974"
"Owner","1996","Full Time","Rural Area","1019","0.524730027770269","0.503027477863376","0.546432577677162"
