"hlf0001_h","year","migback","n","percent","lower_confidence","upper_confidence"
"Owner","2009","indirect migration background","301","0.343625564823914","0.309794262710935","0.377456866936892"
"Nursing Home/Retirement Community","2009","no migration background","39","0.00403023773303519","0.00304638836224511","0.00501408710382527"
"Nursing Home/Retirement Community","2009","direct migration background","3","","",""
"Nursing Home/Retirement Community","2009","indirect migration background","","","",""
"Tenant","2009","no migration background","","","",""
"Tenant","2009","direct migration background","","","",""
"Tenant","2009","indirect migration background","","","",""
"Main Tenant","2010","no migration background","8944","0.455241359248651","0.448387977633963","0.46209474086334"
"Main Tenant","2010","direct migration background","1911","0.649293080005899","0.631987949959632","0.666598210052167"
"Main Tenant","2010","indirect migration background","753","0.604212117360794","0.576861012794478","0.63156322192711"
"Sub-Tenant","2010","no migration background","324","0.0215596982267965","0.0195608928869764","0.0235585035666165"
"Sub-Tenant","2010","direct migration background","35","0.0215732496823627","0.0163045401483376","0.0268419592163879"
"Sub-Tenant","2010","indirect migration background","16","","",""
"Owner","2010","no migration background","10970","0.518697774990071","0.511821580960874","0.525573969019268"
"Owner","2010","direct migration background","973","0.327831834747989","0.310808413553559","0.344855255942418"
"Owner","2010","indirect migration background","458","0.364505287362943","0.33758641925585","0.391424155470036"
"Nursing Home/Retirement Community","2010","no migration background","45","0.00450116753448123","0.00357994413205922","0.00542239093690323"
"Nursing Home/Retirement Community","2010","direct migration background","2","","",""
"Nursing Home/Retirement Community","2010","indirect migration background","1","","",""
"Tenant","2010","no migration background","","","",""
"Tenant","2010","direct migration background","","","",""
"Tenant","2010","indirect migration background","","","",""
"Main Tenant","2011","no migration background","10676","0.452212008436999","0.445957416714897","0.4584666001591"
"Main Tenant","2011","direct migration background","2064","0.632743420564001","0.616246237995386","0.649240603132616"
"Main Tenant","2011","indirect migration background","860","0.614564065433075","0.589160292804312","0.639967838061837"
"Sub-Tenant","2011","no migration background","316","0.0194909753406159","0.0177537176208407","0.0212282330603911"
"Sub-Tenant","2011","direct migration background","37","0.0150243792639229","0.0108612281146454","0.0191875304132003"
"Sub-Tenant","2011","indirect migration background","16","","",""
"Owner","2011","no migration background","13276","0.524179576429762","0.517903571819262","0.530455581040263"
"Owner","2011","direct migration background","1178","0.351799073423289","0.335456767408094","0.368141379438483"
"Owner","2011","indirect migration background","533","0.360515042394078","0.335453061393907","0.385577023394249"
"Nursing Home/Retirement Community","2011","no migration background","57","0.00411743979262313","0.00331272986573165","0.00492214971951461"
"Nursing Home/Retirement Community","2011","direct migration background","1","","",""
"Nursing Home/Retirement Community","2011","indirect migration background","1","","",""
"Tenant","2011","no migration background","","","",""
"Tenant","2011","direct migration background","","","",""
"Tenant","2011","indirect migration background","","","",""
"Main Tenant","2012","no migration background","10504","0.45389577812241","0.447574676152026","0.460216880092794"
"Main Tenant","2012","direct migration background","1915","0.636805113383662","0.61979601408474","0.653814212682584"
"Main Tenant","2012","indirect migration background","823","0.594978914283753","0.569022522016001","0.620935306551504"
"Sub-Tenant","2012","no migration background","321","0.0197247756074702","0.0179593191672424","0.021490232047698"
"Sub-Tenant","2012","direct migration background","19","","",""
"Sub-Tenant","2012","indirect migration background","17","","",""
"Owner","2012","no migration background","12965","0.523514745243638","0.517173622647445","0.529855867839832"
"Owner","2012","direct migration background","1136","0.35420349906775","0.337288092130403","0.371118906005098"
"Owner","2012","indirect migration background","533","0.371761240647466","0.346207814215617","0.397314667079314"
"Nursing Home/Retirement Community","2012","no migration background","41","0.00286470102648159","0.00218613258959563","0.00354326946336755"
"Nursing Home/Retirement Community","2012","direct migration background","1","","",""
"Nursing Home/Retirement Community","2012","indirect migration background","1","","",""
"Tenant","2012","no migration background","","","",""
"Tenant","2012","direct migration background","","","",""
"Tenant","2012","indirect migration background","","","",""
"Main Tenant","2013","no migration background","10017","0.437908561125234","0.431447420535815","0.444369701714652"
"Main Tenant","2013","direct migration background","4523","0.672889554851794","0.661421349058981","0.684357760644607"
"Main Tenant","2013","indirect migration background","1466","0.667239275006175","0.647712886284048","0.686765663728301"
"Sub-Tenant","2013","no migration background","287","0.0173392994707672","0.0156393674466136","0.0190392314949207"
"Sub-Tenant","2013","direct migration background","66","0.0109891846212038","0.00844083134681087","0.0135375378955967"
"Sub-Tenant","2013","indirect migration background","36","0.0232391976165452","0.0169958175285094","0.029482577704581"
"Owner","2013","no migration background","12299","0.541475080337268","0.534985976902405","0.547964183772132"
"Owner","2013","direct migration background","1840","0.316121260527002","0.304755649680561","0.327486871373443"
"Owner","2013","indirect migration background","734","0.309085855350399","0.289935946711543","0.328235763989256"
"Nursing Home/Retirement Community","2013","no migration background","47","0.00327705906673088","0.00253276706910873","0.00402135106435304"
"Nursing Home/Retirement Community","2013","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","indirect migration background","1","","",""
"Tenant","2013","no migration background","","","",""
"Tenant","2013","direct migration background","","","",""
"Tenant","2013","indirect migration background","","","",""
"Main Tenant","2014","no migration background","9085","0.445202558962021","0.438427495023841","0.451977622900202"
"Main Tenant","2014","direct migration background","3522","0.66309589709392","0.650227018401857","0.675964775785982"
"Main Tenant","2014","indirect migration background","1248","0.647623758472439","0.626327816248498","0.66891970069638"
"Sub-Tenant","2014","no migration background","281","0.0178346038232147","0.0160303759196315","0.019638831726798"
"Sub-Tenant","2014","direct migration background","44","0.0150397984595775","0.0117259721906232","0.0183536247285319"
"Sub-Tenant","2014","indirect migration background","27","","",""
"Owner","2014","no migration background","11264","0.533854762292668","0.527054282820608","0.540655241764729"
"Owner","2014","direct migration background","1613","0.321533199577474","0.308816435967231","0.334249963187717"
"Owner","2014","indirect migration background","657","0.331073399193742","0.310094459176453","0.352052339211032"
"Nursing Home/Retirement Community","2014","no migration background","41","0.00310807492209546","0.00234925779233053","0.00386689205186039"
"Nursing Home/Retirement Community","2014","direct migration background","3","","",""
"Nursing Home/Retirement Community","2014","indirect migration background","1","","",""
"Tenant","2014","no migration background","","","",""
"Tenant","2014","direct migration background","","","",""
"Tenant","2014","indirect migration background","","","",""
"Main Tenant","2015","no migration background","8698","0.443840607926524","0.436903938668931","0.450777277184117"
"Main Tenant","2015","direct migration background","4283","0.659786450364109","0.647795363033731","0.671777537694486"
"Main Tenant","2015","indirect migration background","1149","0.641221892177211","0.619113049152341","0.663330735202081"
"Sub-Tenant","2015","no migration background","253","0.0161267613957216","0.0143681050361303","0.0178854177553129"
"Sub-Tenant","2015","direct migration background","113","0.0233718217358317","0.0195480498608623","0.0271955936108011"
"Sub-Tenant","2015","indirect migration background","27","","",""
"Owner","2015","no migration background","10713","0.536695496343142","0.529733479507969","0.543657513178315"
"Owner","2015","direct migration background","1597","0.316077697293253","0.3043102739969","0.327845120589606"
"Owner","2015","indirect migration background","631","0.33433787226828","0.312592412748096","0.356083331788463"
"Nursing Home/Retirement Community","2015","no migration background","43","0.00333713433461197","0.00253194351238755","0.00414232515683638"
"Nursing Home/Retirement Community","2015","direct migration background","4","","",""
"Nursing Home/Retirement Community","2015","indirect migration background","1","","",""
"Tenant","2015","no migration background","","","",""
"Tenant","2015","direct migration background","","","",""
"Tenant","2015","indirect migration background","","","",""
"Main Tenant","2016","no migration background","7995","0.438073872807088","0.430893648109247","0.445254097504929"
"Main Tenant","2016","direct migration background","3433","0.663708783895936","0.650515666351222","0.67690190144065"
"Main Tenant","2016","indirect migration background","1054","0.624878579225637","0.601782108573805","0.647975049877468"
"Sub-Tenant","2016","no migration background","248","0.0201215237579747","0.0180894414794819","0.0221536060364674"
"Sub-Tenant","2016","direct migration background","77","0.0174903238606598","0.0138295893711564","0.0211510583501632"
"Sub-Tenant","2016","indirect migration background","32","0.0339823635162737","0.025339031652492","0.0426256953800554"
"Owner","2016","no migration background","10057","0.537973072424187","0.530758033816836","0.545188111031538"
"Owner","2016","direct migration background","1412","0.316931047475818","0.303937864536865","0.32992423041477"
"Owner","2016","indirect migration background","602","0.34113905725809","0.318522605316363","0.363755509199816"
"Nursing Home/Retirement Community","2016","no migration background","42","0.00383153101075047","0.00293744908706991","0.00472561293443103"
"Nursing Home/Retirement Community","2016","direct migration background","4","","",""
"Nursing Home/Retirement Community","2016","indirect migration background","","","",""
"Tenant","2016","no migration background","","","",""
"Tenant","2016","direct migration background","","","",""
"Tenant","2016","indirect migration background","","","",""
"Main Tenant","2017","no migration background","8973","0.436078094301951","0.429322313999863","0.442833874604039"
"Main Tenant","2017","direct migration background","5869","0.659513343550356","0.648791646787402","0.670235040313309"
"Main Tenant","2017","indirect migration background","1142","0.625934092411924","0.603818651924397","0.648049532899452"
"Sub-Tenant","2017","no migration background","339","0.0222113964373057","0.0202037172490375","0.024219075625574"
"Sub-Tenant","2017","direct migration background","220","0.023252185633302","0.0198424179281898","0.0266619533384142"
"Sub-Tenant","2017","indirect migration background","34","0.0275913629652117","0.020105046059655","0.0350776798707685"
"Owner","2017","no migration background","11335","0.537570559647703","0.53077814209499","0.544362977200416"
"Owner","2017","direct migration background","1409","0.314445164766331","0.303940184571795","0.324950144960867"
"Owner","2017","indirect migration background","663","0.346474544622864","0.324726303122745","0.368222786122983"
"Nursing Home/Retirement Community","2017","no migration background","51","0.00413994961304005","0.00326520639758762","0.00501469282849248"
"Nursing Home/Retirement Community","2017","direct migration background","6","","",""
"Nursing Home/Retirement Community","2017","indirect migration background","","","",""
"Tenant","2017","no migration background","","","",""
"Tenant","2017","direct migration background","","","",""
"Tenant","2017","indirect migration background","","","",""
"Main Tenant","2018","no migration background","8902","0.437011549294675","0.430130696520994","0.443892402068355"
"Main Tenant","2018","direct migration background","6648","0.662698429464236","0.652431441793469","0.672965417135003"
"Main Tenant","2018","indirect migration background","1150","0.604336923550647","0.581865319813099","0.626808527288195"
"Sub-Tenant","2018","no migration background","291","0.0180586080019485","0.0162113354191213","0.0199058805847757"
"Sub-Tenant","2018","direct migration background","183","0.0181399656478802","0.0152418286596285","0.0210381026361318"
"Sub-Tenant","2018","indirect migration background","23","","",""
"Owner","2018","no migration background","10717","0.5407951423933","0.533882156142228","0.547708128644372"
"Owner","2018","direct migration background","1313","0.318039426831636","0.30792605435267","0.328152799310603"
"Owner","2018","indirect migration background","646","0.374639423117664","0.352395892128081","0.396882954107247"
"Nursing Home/Retirement Community","2018","no migration background","52","0.00413470031007657","0.00324453967748101","0.00502486094267214"
"Nursing Home/Retirement Community","2018","direct migration background","2","","",""
"Nursing Home/Retirement Community","2018","indirect migration background","","","",""
"Tenant","2018","no migration background","","","",""
"Tenant","2018","direct migration background","","","",""
"Tenant","2018","indirect migration background","","","",""
"Main Tenant","2019","no migration background","8612","0.434479603621866","0.427714233936488","0.441244973307244"
"Main Tenant","2019","direct migration background","5781","0.645561308951239","0.634616742913199","0.656505874989279"
"Main Tenant","2019","indirect migration background","1033","0.582389477701117","0.559492048889687","0.605286906512547"
"Sub-Tenant","2019","no migration background","317","0.019713657878847","0.0178163282736039","0.0216109874840902"
"Sub-Tenant","2019","direct migration background","230","0.01736768674702","0.0143786879052404","0.0203566855887996"
"Sub-Tenant","2019","indirect migration background","42","0.0262815817337619","0.0188541839576012","0.0337089795099225"
"Owner","2019","no migration background","11636","0.541040474219226","0.534239286352538","0.547841662085914"
"Owner","2019","direct migration background","1323","0.335315648391956","0.324513904518588","0.346117392265323"
"Owner","2019","indirect migration background","707","0.391328940565121","0.368669115584987","0.413988765545256"
"Nursing Home/Retirement Community","2019","no migration background","57","0.00476626428006063","0.00382625031853978","0.00570627824158147"
"Nursing Home/Retirement Community","2019","direct migration background","4","","",""
"Nursing Home/Retirement Community","2019","indirect migration background","","","",""
"Tenant","2019","no migration background","","","",""
"Tenant","2019","direct migration background","","","",""
"Tenant","2019","indirect migration background","","","",""
