"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1993","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","North Rhine-Westphalia","no migration background","","","",""
"Nursing Home/Retirement Community","1993","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","North Rhine-Westphalia","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Hesse","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Baden-Württemberg","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Baden-Württemberg","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Bavaria","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Bavaria","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Berlin","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Brandenburg","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Brandenburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Mecklenburg-Western Pomerania","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony-Anhalt","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","1993","Thuringia","no migration background","","","",""
"Nursing Home/Retirement Community","1993","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","1993","Thuringia","indirect migration background","","","",""
"Tenant","1993","Schleswig-Holstein","no migration background","","","",""
"Tenant","1993","Schleswig-Holstein","direct migration background","","","",""
"Tenant","1993","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","1993","Hamburg","no migration background","","","",""
"Tenant","1993","Hamburg","direct migration background","","","",""
"Tenant","1993","Hamburg","indirect migration background","","","",""
"Tenant","1993","Lower Saxony","no migration background","","","",""
"Tenant","1993","Lower Saxony","direct migration background","","","",""
"Tenant","1993","Lower Saxony","indirect migration background","","","",""
"Tenant","1993","Bremen","no migration background","","","",""
"Tenant","1993","Bremen","direct migration background","","","",""
"Tenant","1993","Bremen","indirect migration background","","","",""
"Tenant","1993","North Rhine-Westphalia","no migration background","","","",""
"Tenant","1993","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","1993","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","1993","Hesse","no migration background","","","",""
"Tenant","1993","Hesse","direct migration background","","","",""
"Tenant","1993","Hesse","indirect migration background","","","",""
"Tenant","1993","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","1993","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","1993","Baden-Württemberg","no migration background","","","",""
"Tenant","1993","Baden-Württemberg","direct migration background","","","",""
"Tenant","1993","Baden-Württemberg","indirect migration background","","","",""
"Tenant","1993","Bavaria","no migration background","","","",""
"Tenant","1993","Bavaria","direct migration background","","","",""
"Tenant","1993","Bavaria","indirect migration background","","","",""
"Tenant","1993","Berlin","no migration background","","","",""
"Tenant","1993","Berlin","direct migration background","","","",""
"Tenant","1993","Berlin","indirect migration background","","","",""
"Tenant","1993","Brandenburg","no migration background","","","",""
"Tenant","1993","Brandenburg","direct migration background","","","",""
"Tenant","1993","Brandenburg","indirect migration background","","","",""
"Tenant","1993","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","1993","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","1993","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","1993","Saxony","no migration background","","","",""
"Tenant","1993","Saxony","direct migration background","","","",""
"Tenant","1993","Saxony","indirect migration background","","","",""
"Tenant","1993","Saxony-Anhalt","no migration background","","","",""
"Tenant","1993","Saxony-Anhalt","direct migration background","","","",""
"Tenant","1993","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","1993","Thuringia","no migration background","","","",""
"Tenant","1993","Thuringia","direct migration background","","","",""
"Tenant","1993","Thuringia","indirect migration background","","","",""
"Main Tenant","1994","Schleswig-Holstein","no migration background","113","0.435086383726903","0.37435588106448","0.495816886389325"
"Main Tenant","1994","Schleswig-Holstein","direct migration background","19","","",""
"Main Tenant","1994","Schleswig-Holstein","indirect migration background","3","","",""
"Main Tenant","1994","Hamburg","no migration background","82","0.842157696001051","0.771402812238515","0.912912579763588"
"Main Tenant","1994","Hamburg","direct migration background","30","0.937681052898242","0.85520483355151","1.02015727224497"
"Main Tenant","1994","Hamburg","indirect migration background","5","","",""
"Main Tenant","1994","Lower Saxony","no migration background","308","0.390803916905457","0.357034861551697","0.424572972259217"
"Main Tenant","1994","Lower Saxony","direct migration background","109","0.751575215210848","0.67786209218231","0.825288338239387"
"Main Tenant","1994","Lower Saxony","indirect migration background","28","","",""
"Main Tenant","1994","Bremen","no migration background","43","0.678700322036137","0.57230405178616","0.785096592286115"
"Main Tenant","1994","Bremen","direct migration background","8","","",""
"Main Tenant","1994","Bremen","indirect migration background","2","","",""
"Main Tenant","1994","North Rhine-Westphalia","no migration background","904","0.526227673564087","0.502746496242561","0.549708850885614"
"Main Tenant","1994","North Rhine-Westphalia","direct migration background","472","0.705942967558957","0.668927163134457","0.742958771983456"
"Main Tenant","1994","North Rhine-Westphalia","indirect migration background","116","0.739283694145855","0.668070359306584","0.810497028985127"
"Main Tenant","1994","Hesse","no migration background","278","0.467617834178456","0.426621102053977","0.508614566302935"
"Main Tenant","1994","Hesse","direct migration background","240","0.719724432074497","0.668901091537914","0.77054777261108"
"Main Tenant","1994","Hesse","indirect migration background","50","0.721935038598955","0.605620806684725","0.838249270513184"
"Main Tenant","1994","Rhineland-Palatinate,Saarland","no migration background","188","0.366174608854193","0.324767457966761","0.407581759741625"
"Main Tenant","1994","Rhineland-Palatinate,Saarland","direct migration background","68","0.606291007583013","0.511476185217769","0.701105829948258"
"Main Tenant","1994","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Main Tenant","1994","Baden-Württemberg","no migration background","384","0.363571090295947","0.333454578140197","0.393687602451697"
"Main Tenant","1994","Baden-Württemberg","direct migration background","466","0.648765637795955","0.611666659311019","0.685864616280891"
"Main Tenant","1994","Baden-Württemberg","indirect migration background","102","0.737139905738447","0.66058314989387","0.813696661583025"
"Main Tenant","1994","Bavaria","no migration background","517","0.435091334445478","0.406982458837601","0.463200210053354"
"Main Tenant","1994","Bavaria","direct migration background","249","0.607808196516841","0.555289784998085","0.660326608035596"
"Main Tenant","1994","Bavaria","indirect migration background","54","0.729242293885275","0.624396772694385","0.834087815076164"
"Main Tenant","1994","Berlin","no migration background","403","0.883746147011328","0.854164165278688","0.913328128743967"
"Main Tenant","1994","Berlin","direct migration background","80","0.911822584961797","0.852239591454357","0.971405578469237"
"Main Tenant","1994","Berlin","indirect migration background","17","","",""
"Main Tenant","1994","Brandenburg","no migration background","338","0.608684101685609","0.569270132816674","0.648098070554544"
"Main Tenant","1994","Brandenburg","direct migration background","9","","",""
"Main Tenant","1994","Brandenburg","indirect migration background","1","","",""
"Main Tenant","1994","Mecklenburg-Western Pomerania","no migration background","257","0.663699276240846","0.617284514228113","0.710114038253579"
"Main Tenant","1994","Mecklenburg-Western Pomerania","direct migration background","11","","",""
"Main Tenant","1994","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Main Tenant","1994","Saxony","no migration background","741","0.699552543014864","0.672298699683851","0.726806386345876"
"Main Tenant","1994","Saxony","direct migration background","33","0.777842451216025","0.650599855277514","0.905085047154535"
"Main Tenant","1994","Saxony","indirect migration background","4","","",""
"Main Tenant","1994","Saxony-Anhalt","no migration background","404","0.62130310463008","0.584656124462655","0.657950084797505"
"Main Tenant","1994","Saxony-Anhalt","direct migration background","22","","",""
"Main Tenant","1994","Saxony-Anhalt","indirect migration background","1","","",""
"Main Tenant","1994","Thuringia","no migration background","303","0.543693700902208","0.505044267249941","0.582343134554475"
"Main Tenant","1994","Thuringia","direct migration background","16","","",""
"Main Tenant","1994","Thuringia","indirect migration background","1","","",""
"Sub-Tenant","1994","Schleswig-Holstein","no migration background","9","","",""
"Sub-Tenant","1994","Schleswig-Holstein","direct migration background","","","",""
"Sub-Tenant","1994","Schleswig-Holstein","indirect migration background","","","",""
"Sub-Tenant","1994","Hamburg","no migration background","","","",""
"Sub-Tenant","1994","Hamburg","direct migration background","","","",""
"Sub-Tenant","1994","Hamburg","indirect migration background","","","",""
"Sub-Tenant","1994","Lower Saxony","no migration background","27","","",""
"Sub-Tenant","1994","Lower Saxony","direct migration background","4","","",""
"Sub-Tenant","1994","Lower Saxony","indirect migration background","2","","",""
"Sub-Tenant","1994","Bremen","no migration background","","","",""
"Sub-Tenant","1994","Bremen","direct migration background","2","","",""
"Sub-Tenant","1994","Bremen","indirect migration background","","","",""
"Sub-Tenant","1994","North Rhine-Westphalia","no migration background","33","0.019693669205864","0.0131594694834856","0.0262278689282424"
"Sub-Tenant","1994","North Rhine-Westphalia","direct migration background","11","","",""
"Sub-Tenant","1994","North Rhine-Westphalia","indirect migration background","2","","",""
"Sub-Tenant","1994","Hesse","no migration background","18","","",""
"Sub-Tenant","1994","Hesse","direct migration background","4","","",""
"Sub-Tenant","1994","Hesse","indirect migration background","1","","",""
"Sub-Tenant","1994","Rhineland-Palatinate,Saarland","no migration background","15","","",""
"Sub-Tenant","1994","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Sub-Tenant","1994","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Sub-Tenant","1994","Baden-Württemberg","no migration background","25","","",""
"Sub-Tenant","1994","Baden-Württemberg","direct migration background","27","","",""
"Sub-Tenant","1994","Baden-Württemberg","indirect migration background","","","",""
"Sub-Tenant","1994","Bavaria","no migration background","18","","",""
"Sub-Tenant","1994","Bavaria","direct migration background","11","","",""
"Sub-Tenant","1994","Bavaria","indirect migration background","3","","",""
"Sub-Tenant","1994","Berlin","no migration background","11","","",""
"Sub-Tenant","1994","Berlin","direct migration background","4","","",""
"Sub-Tenant","1994","Berlin","indirect migration background","","","",""
"Sub-Tenant","1994","Brandenburg","no migration background","22","","",""
"Sub-Tenant","1994","Brandenburg","direct migration background","","","",""
"Sub-Tenant","1994","Brandenburg","indirect migration background","","","",""
"Sub-Tenant","1994","Mecklenburg-Western Pomerania","no migration background","9","","",""
"Sub-Tenant","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sub-Tenant","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","1994","Saxony","no migration background","14","","",""
"Sub-Tenant","1994","Saxony","direct migration background","","","",""
"Sub-Tenant","1994","Saxony","indirect migration background","","","",""
"Sub-Tenant","1994","Saxony-Anhalt","no migration background","23","","",""
"Sub-Tenant","1994","Saxony-Anhalt","direct migration background","1","","",""
"Sub-Tenant","1994","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","1994","Thuringia","no migration background","35","0.0662931942925134","0.0469878528702941","0.0855985357147327"
"Sub-Tenant","1994","Thuringia","direct migration background","","","",""
"Sub-Tenant","1994","Thuringia","indirect migration background","","","",""
"Owner","1994","Schleswig-Holstein","no migration background","134","0.530822417996668","0.469690029738871","0.591954806254465"
"Owner","1994","Schleswig-Holstein","direct migration background","7","","",""
"Owner","1994","Schleswig-Holstein","indirect migration background","3","","",""
"Owner","1994","Hamburg","no migration background","20","","",""
"Owner","1994","Hamburg","direct migration background","3","","",""
"Owner","1994","Hamburg","indirect migration background","3","","",""
"Owner","1994","Lower Saxony","no migration background","467","0.561662291273717","0.527322080447403","0.59600250210003"
"Owner","1994","Lower Saxony","direct migration background","19","","",""
"Owner","1994","Lower Saxony","indirect migration background","6","","",""
"Owner","1994","Bremen","no migration background","31","0.321299677963863","0.214903407713885","0.427695948213841"
"Owner","1994","Bremen","direct migration background","3","","",""
"Owner","1994","Bremen","indirect migration background","","","",""
"Owner","1994","North Rhine-Westphalia","no migration background","800","0.454078657230049","0.430664487446636","0.477492827013461"
"Owner","1994","North Rhine-Westphalia","direct migration background","99","0.271129827659222","0.235013770087505","0.30724588523094"
"Owner","1994","North Rhine-Westphalia","indirect migration background","28","","",""
"Owner","1994","Hesse","no migration background","273","0.489787604926467","0.448713192880977","0.530862016971958"
"Owner","1994","Hesse","direct migration background","56","0.246335449897731","0.197578114276951","0.295092785518511"
"Owner","1994","Hesse","indirect migration background","6","","",""
"Owner","1994","Rhineland-Palatinate,Saarland","no migration background","317","0.596987749054906","0.554828947882246","0.639146550227567"
"Owner","1994","Rhineland-Palatinate,Saarland","direct migration background","30","0.364408655879871","0.271011998281726","0.457805313478016"
"Owner","1994","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Owner","1994","Baden-Württemberg","no migration background","571","0.601494717940958","0.570842069572409","0.632147366309506"
"Owner","1994","Baden-Württemberg","direct migration background","143","0.299411827936946","0.263817121951543","0.335006533922349"
"Owner","1994","Baden-Württemberg","indirect migration background","25","","",""
"Owner","1994","Bavaria","no migration background","660","0.549796808212417","0.52158898777675","0.578004628648084"
"Owner","1994","Bavaria","direct migration background","72","0.357818050814326","0.306254927128337","0.409381174500316"
"Owner","1994","Bavaria","indirect migration background","12","","",""
"Owner","1994","Berlin","no migration background","37","0.0889930781260253","0.0627146869762","0.115271469275851"
"Owner","1994","Berlin","direct migration background","3","","",""
"Owner","1994","Berlin","indirect migration background","1","","",""
"Owner","1994","Brandenburg","no migration background","229","0.358179954633925","0.319458851579881","0.39690105768797"
"Owner","1994","Brandenburg","direct migration background","9","","",""
"Owner","1994","Brandenburg","indirect migration background","1","","",""
"Owner","1994","Mecklenburg-Western Pomerania","no migration background","132","0.310856226996811","0.265384519890707","0.356327934102914"
"Owner","1994","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Owner","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Owner","1994","Saxony","no migration background","332","0.286502160197942","0.259624367457486","0.313379952938398"
"Owner","1994","Saxony","direct migration background","8","","",""
"Owner","1994","Saxony","indirect migration background","1","","",""
"Owner","1994","Saxony-Anhalt","no migration background","246","0.35363173144401","0.317511029075925","0.389752433812095"
"Owner","1994","Saxony-Anhalt","direct migration background","9","","",""
"Owner","1994","Saxony-Anhalt","indirect migration background","1","","",""
"Owner","1994","Thuringia","no migration background","300","0.390013104805279","0.3521655693876","0.427860640222957"
"Owner","1994","Thuringia","direct migration background","9","","",""
"Owner","1994","Thuringia","indirect migration background","1","","",""
"Nursing Home/Retirement Community","1994","Schleswig-Holstein","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Hamburg","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Lower Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Lower Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Bremen","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","North Rhine-Westphalia","no migration background","","","",""
"Nursing Home/Retirement Community","1994","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","North Rhine-Westphalia","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Hesse","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Baden-Württemberg","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Baden-Württemberg","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Bavaria","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Bavaria","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Berlin","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Brandenburg","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Brandenburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Mecklenburg-Western Pomerania","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony-Anhalt","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","1994","Thuringia","no migration background","","","",""
"Nursing Home/Retirement Community","1994","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","1994","Thuringia","indirect migration background","","","",""
"Tenant","1994","Schleswig-Holstein","no migration background","","","",""
"Tenant","1994","Schleswig-Holstein","direct migration background","","","",""
"Tenant","1994","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","1994","Hamburg","no migration background","","","",""
"Tenant","1994","Hamburg","direct migration background","","","",""
"Tenant","1994","Hamburg","indirect migration background","","","",""
"Tenant","1994","Lower Saxony","no migration background","","","",""
"Tenant","1994","Lower Saxony","direct migration background","","","",""
"Tenant","1994","Lower Saxony","indirect migration background","","","",""
"Tenant","1994","Bremen","no migration background","","","",""
"Tenant","1994","Bremen","direct migration background","","","",""
"Tenant","1994","Bremen","indirect migration background","","","",""
"Tenant","1994","North Rhine-Westphalia","no migration background","","","",""
"Tenant","1994","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","1994","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","1994","Hesse","no migration background","","","",""
"Tenant","1994","Hesse","direct migration background","","","",""
"Tenant","1994","Hesse","indirect migration background","","","",""
"Tenant","1994","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","1994","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","1994","Baden-Württemberg","no migration background","","","",""
"Tenant","1994","Baden-Württemberg","direct migration background","","","",""
"Tenant","1994","Baden-Württemberg","indirect migration background","","","",""
"Tenant","1994","Bavaria","no migration background","","","",""
"Tenant","1994","Bavaria","direct migration background","","","",""
"Tenant","1994","Bavaria","indirect migration background","","","",""
"Tenant","1994","Berlin","no migration background","","","",""
"Tenant","1994","Berlin","direct migration background","","","",""
"Tenant","1994","Berlin","indirect migration background","","","",""
"Tenant","1994","Brandenburg","no migration background","","","",""
"Tenant","1994","Brandenburg","direct migration background","","","",""
"Tenant","1994","Brandenburg","indirect migration background","","","",""
"Tenant","1994","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","1994","Saxony","no migration background","","","",""
"Tenant","1994","Saxony","direct migration background","","","",""
"Tenant","1994","Saxony","indirect migration background","","","",""
"Tenant","1994","Saxony-Anhalt","no migration background","","","",""
"Tenant","1994","Saxony-Anhalt","direct migration background","","","",""
"Tenant","1994","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","1994","Thuringia","no migration background","","","",""
"Tenant","1994","Thuringia","direct migration background","","","",""
"Tenant","1994","Thuringia","indirect migration background","","","",""
"Main Tenant","1995","Schleswig-Holstein","no migration background","106","0.396115651314965","0.334747779010092","0.457483523619838"
"Main Tenant","1995","Schleswig-Holstein","direct migration background","24","","",""
"Main Tenant","1995","Schleswig-Holstein","indirect migration background","3","","",""
"Main Tenant","1995","Hamburg","no migration background","78","0.83766380588282","0.76389801045886","0.91142960130678"
"Main Tenant","1995","Hamburg","direct migration background","25","","",""
"Main Tenant","1995","Hamburg","indirect migration background","4","","",""
"Main Tenant","1995","Lower Saxony","no migration background","316","0.378531627021807","0.344963932941381","0.412099321102233"
"Main Tenant","1995","Lower Saxony","direct migration background","174","0.756857882820127","0.699112478457216","0.814603287183038"
"Main Tenant","1995","Lower Saxony","indirect migration background","27","","",""
"Main Tenant","1995","Bremen","no migration background","44","0.700283987547047","0.595189791576473","0.805378183517621"
"Main Tenant","1995","Bremen","direct migration background","15","","",""
"Main Tenant","1995","Bremen","indirect migration background","3","","",""
"Main Tenant","1995","North Rhine-Westphalia","no migration background","900","0.492400822268521","0.468970782487005","0.515830862050038"
"Main Tenant","1995","North Rhine-Westphalia","direct migration background","575","0.707735446617319","0.673898442620448","0.74157245061419"
"Main Tenant","1995","North Rhine-Westphalia","indirect migration background","118","0.582762947360763","0.505134724868572","0.660391169852953"
"Main Tenant","1995","Hesse","no migration background","282","0.458477517592573","0.417996272041762","0.498958763143383"
"Main Tenant","1995","Hesse","direct migration background","261","0.728440652701571","0.680011702889567","0.776869602513575"
"Main Tenant","1995","Hesse","indirect migration background","44","0.722438652781947","0.598318280568069","0.846559024995826"
"Main Tenant","1995","Rhineland-Palatinate,Saarland","no migration background","200","0.392161891158661","0.350157850642296","0.434165931675026"
"Main Tenant","1995","Rhineland-Palatinate,Saarland","direct migration background","134","0.728944384883813","0.664007980103121","0.793880789664505"
"Main Tenant","1995","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Main Tenant","1995","Baden-Württemberg","no migration background","403","0.369137116194","0.339076917998509","0.399197314389491"
"Main Tenant","1995","Baden-Württemberg","direct migration background","513","0.629842182350654","0.59386688614571","0.665817478555598"
"Main Tenant","1995","Baden-Württemberg","indirect migration background","99","0.593795732201931","0.509044891919863","0.678546572483999"
"Main Tenant","1995","Bavaria","no migration background","525","0.421408651494539","0.393700607589525","0.449116695399554"
"Main Tenant","1995","Bavaria","direct migration background","300","0.648501268767464","0.601654575714885","0.695347961820043"
"Main Tenant","1995","Bavaria","indirect migration background","63","0.718565137137321","0.620022287660564","0.817107986614078"
"Main Tenant","1995","Berlin","no migration background","398","0.865531011838624","0.834286932129889","0.89677509154736"
"Main Tenant","1995","Berlin","direct migration background","87","0.822384133784289","0.746715952835184","0.898052314733394"
"Main Tenant","1995","Berlin","indirect migration background","15","","",""
"Main Tenant","1995","Brandenburg","no migration background","321","0.579860683583416","0.53941161082255","0.620309756344283"
"Main Tenant","1995","Brandenburg","direct migration background","8","","",""
"Main Tenant","1995","Brandenburg","indirect migration background","1","","",""
"Main Tenant","1995","Mecklenburg-Western Pomerania","no migration background","262","0.64176195976469","0.594832155771881","0.688691763757499"
"Main Tenant","1995","Mecklenburg-Western Pomerania","direct migration background","12","","",""
"Main Tenant","1995","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Main Tenant","1995","Saxony","no migration background","718","0.698020587465091","0.670329569853486","0.725711605076695"
"Main Tenant","1995","Saxony","direct migration background","32","0.714950924600885","0.578423034024596","0.851478815177173"
"Main Tenant","1995","Saxony","indirect migration background","4","","",""
"Main Tenant","1995","Saxony-Anhalt","no migration background","371","0.585875309268539","0.548210691329531","0.623539927207547"
"Main Tenant","1995","Saxony-Anhalt","direct migration background","22","","",""
"Main Tenant","1995","Saxony-Anhalt","indirect migration background","1","","",""
"Main Tenant","1995","Thuringia","no migration background","285","0.512221867268098","0.473002912312523","0.551440822223673"
"Main Tenant","1995","Thuringia","direct migration background","14","","",""
"Main Tenant","1995","Thuringia","indirect migration background","2","","",""
"Sub-Tenant","1995","Schleswig-Holstein","no migration background","4","","",""
"Sub-Tenant","1995","Schleswig-Holstein","direct migration background","1","","",""
"Sub-Tenant","1995","Schleswig-Holstein","indirect migration background","","","",""
"Sub-Tenant","1995","Hamburg","no migration background","","","",""
"Sub-Tenant","1995","Hamburg","direct migration background","1","","",""
"Sub-Tenant","1995","Hamburg","indirect migration background","","","",""
"Sub-Tenant","1995","Lower Saxony","no migration background","21","","",""
"Sub-Tenant","1995","Lower Saxony","direct migration background","7","","",""
"Sub-Tenant","1995","Lower Saxony","indirect migration background","","","",""
"Sub-Tenant","1995","Bremen","no migration background","","","",""
"Sub-Tenant","1995","Bremen","direct migration background","2","","",""
"Sub-Tenant","1995","Bremen","indirect migration background","","","",""
"Sub-Tenant","1995","North Rhine-Westphalia","no migration background","36","0.0252752794562395","0.0179192720197744","0.0326312868927045"
"Sub-Tenant","1995","North Rhine-Westphalia","direct migration background","13","","",""
"Sub-Tenant","1995","North Rhine-Westphalia","indirect migration background","8","","",""
"Sub-Tenant","1995","Hesse","no migration background","24","","",""
"Sub-Tenant","1995","Hesse","direct migration background","11","","",""
"Sub-Tenant","1995","Hesse","indirect migration background","1","","",""
"Sub-Tenant","1995","Rhineland-Palatinate,Saarland","no migration background","9","","",""
"Sub-Tenant","1995","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Sub-Tenant","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Sub-Tenant","1995","Baden-Württemberg","no migration background","20","","",""
"Sub-Tenant","1995","Baden-Württemberg","direct migration background","26","","",""
"Sub-Tenant","1995","Baden-Württemberg","indirect migration background","3","","",""
"Sub-Tenant","1995","Bavaria","no migration background","33","0.0258168082640011","0.0169178377778045","0.0347157787501977"
"Sub-Tenant","1995","Bavaria","direct migration background","17","","",""
"Sub-Tenant","1995","Bavaria","indirect migration background","3","","",""
"Sub-Tenant","1995","Berlin","no migration background","11","","",""
"Sub-Tenant","1995","Berlin","direct migration background","6","","",""
"Sub-Tenant","1995","Berlin","indirect migration background","","","",""
"Sub-Tenant","1995","Brandenburg","no migration background","25","","",""
"Sub-Tenant","1995","Brandenburg","direct migration background","","","",""
"Sub-Tenant","1995","Brandenburg","indirect migration background","","","",""
