"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","1068.43","1022.67","1415","613.33","750","1261.33","1550.67","2454","1029.28","1107.58","122.67","13634.67","954.666687011719","1022.66668701172"
"1984","Employed","1-pers.-HH","940.5","869","650","460","686","1048","1432","2812","905.27","975.73","102","5113","818","895"
"1984","Employed","Couple + C. GT 16 ","894.43","818","1224","511.5","639","988.33","1201.5","2556.5","855.27","933.59","196","15395","792.5","818"
"1984","Employed","Couple + C. LE 16","759.61","710","2073","444.78","539.44","895","1136.11","1988.33","746.57","772.65","32.08","3124.44","666.95654296875","706.190490722656"
"1984","Employed","Couple + C. LE and GT 16","669.65","633.48","1063","395.81","493.2","784","1000.43","1431.6","652.1","687.2","2.67","3647.27","604.242431640625","613.666687011719"
"1984","Employed","Single parent","786.33","688.26","329","374.67","511.33","895","1227.33","2045","724.82","847.84","82","8521.33","639","716"
"1984","Not Employed","(Married) couple without C.","818.87","682","1128","409.33","542","852","1133.33","2386","744.41","893.33","178.67","28018.67","682","682"
"1984","Not Employed","1-pers.-HH","671.24","588","604","332","435","772","1023","1943","631.35","711.13","0","9715","537","614"
"1984","Not Employed","Couple + C. GT 16 ","814.68","730.71","651","450","588","920.4","1150.5","1933.5","762.38","866.98","196","15395","681.666687011719","741.5"
"1984","Not Employed","Couple + C. LE 16","627.9","568.33","854","358","454.44","738.33","971.5","1460.95","610.55","645.25","32.08","2840.56","511.428588867188","543.333312988281"
"1984","Not Employed","Couple + C. LE and GT 16","647.88","604","579","367.14","456.43","806.52","1022.5","1431.6","623.44","672.32","2.67","3647.27","511.200012207031","552"
"1984","Not Employed","Single parent","667.75","545.33","217","255.5","374.67","750","954.67","3886","571.87","763.63","82","8521.33","477.333343505859","567.692321777344"
"1985","Employed","(Married) couple without C.","1090.51","1022.67","1257","613.33","804.67","1261.33","1568","2556.67","1064.61","1116.41","170.67","6476.67","1022.66668701172","1022.66668701172"
"1985","Employed","1-pers.-HH","944.48","869","581","409","665","1074","1432","3323","886.48","1002.48","0","13805","869","920"
"1985","Employed","Couple + C. GT 16 ","864.8","843.5","1257","511.5","654.4","1022.5","1278","1789.5","848.1","881.5","204.4","2300.67","818","858.799987792969"
"1985","Employed","Couple + C. LE 16","792.69","730.48","1799","444.78","568.33","937.22","1136.11","2272.22","770.77","814.61","0","10865","688.461547851562","718.095275878906"
"1985","Employed","Couple + C. LE and GT 16","711.44","681.67","922","402.73","540","848.8","1000.43","1758.8","692.38","730.5","109.64","3408.67","634","659.285705566406"
"1985","Employed","Single parent","751.84","716","327","393.08","530.77","954.67","1150.5","1559.5","718.04","785.64","156.11","1874.67","657.5","767"
"1985","Not Employed","(Married) couple without C.","774.12","698.67","1012","443.33","545.33","954.67","1193.33","1874.67","752.66","795.58","162","3408.67","682","746"
"1985","Not Employed","1-pers.-HH","677.78","614","528","343","459","818","1125","1820","648.43","707.13","0","2812","562","614"
"1985","Not Employed","Couple + C. GT 16 ","825.02","767","651","434.5","575","967.2","1201.5","2300.67","790.59","859.45","51","5368.5","716","767"
"1985","Not Employed","Couple + C. LE 16","654.46","584.28","746","365.24","468.75","779.05","994.44","1846.11","634.69","674.23","127.92","2434.76","532.5","568.333374023438"
"1985","Not Employed","Couple + C. LE and GT 16","658.01","613.6","513","368","466.77","800.43","956","1758.8","632.37","683.65","109.64","3408.67","511.333343505859","577.826110839844"
"1985","Not Employed","Single parent","619.39","545.33","206","255.33","353.85","792.5","1056.67","1704","576.9","661.88","37.69","1704","511.333343505859","596.666687011719"
"1986","Employed","(Married) couple without C.","1128.66","1022.67","1290","682","852","1295.33","1636","2352","1098.35","1158.97","0","10226","1022.66668701172","1022.66668701172"
"1986","Employed","1-pers.-HH","958.1","920","554","511","716","1075","1483","2556","921.83","994.37","77","4862","869","920"
"1986","Employed","Couple + C. GT 16 ","954.23","915","1336","575","716","1099.5","1363.33","1874.67","913.83","994.63","163.6","24595","895","920.5"
"1986","Employed","Couple + C. LE 16","852.66","741.49","1670","473.33","590","965.56","1217.14","2272.22","812.24","893.08","14.44","22723.89","724.166625976562","738.333374023438"
"1986","Employed","Couple + C. LE and GT 16","726.18","722.67","876","442.16","547.86","852","1022.67","1556.09","709.66","742.7","0","2454.4","653.478271484375","695.200012207031"
"1986","Employed","Single parent","775.78","716","291","358","511.33","955.43","1193.33","2352","733.21","818.35","167.6","2931.33","682","767"
"1986","Not Employed","(Married) couple without C.","807.93","726.03","962","477.33","584","954.67","1193.33","1976.67","784.96","830.9","118.67","3408.67","705.333312988281","750"
"1986","Not Employed","1-pers.-HH","719.51","640.94","506","373","496","875","1125","1892","685.66","753.36","0","4090","614","665"
"1986","Not Employed","Couple + C. GT 16 ","969.34","797.6","663","460","613.6","1022.4","1278","2556.5","860.72","1077.96","163.6","24595","767","818"
