"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","857.03","807.67","913","452.31","613.33","1022.67","1278","2215.33","832.91","881.15","204.67","4090","767","818"
"1985","Full Time","Urban Area","930.29","855.72","3800","511.11","657.43","1095.71","1363.33","2386","913.52","947.06","0","13805","818","835"
"1985","Not Working","Rural Area","660.31","613.6","856","340.67","468.75","801.33","1022.67","1585","641.2","679.42","151.48","2147.5","585.757568359375","614"
"1985","Not Working","Urban Area","747.39","682","3134","383.5","511.11","889.13","1156","2045.33","733.04","761.74","0","7669.5","614","647.333312988281"
"1985","Part Time","Rural Area","745.81","702.85","363","391","528.21","881.33","1111.3","2301","710.25","781.37","177.83","3408.89","639","716"
"1985","Part Time","Urban Area","833.82","767","1414","413.81","579.33","1022.4","1227","2318","809.45","858.19","26","7669.5","716","767"
"1986","Full Time","Rural Area","879.04","818","918","485.71","630.67","1022.67","1281.33","2045.33","823.51","934.57","102","24595","779.047668457031","840.769287109375"
"1986","Full Time","Urban Area","985.87","920","3704","525.56","693","1150.5","1460.86","2352","966.09","1005.65","0","22723.89","852","876.666687011719"
"1986","Not Working","Rural Area","759.1","681.67","779","358","487.14","852","1048","1721.33","671.31","846.89","68","24595","632.857177734375","682"
"1986","Not Working","Urban Area","777.45","706.19","2974","409.33","523.33","920","1187.6","2045","761.21","793.69","0","9203.5","664.666687011719","682"
"1986","Part Time","Rural Area","775.23","730.48","380","392","577.83","940.8","1213.33","2215.33","741.35","809.11","77","2556","688.461547851562","763.214294433594"
"1986","Part Time","Urban Area","893.65","818","1361","466.96","634","1022.67","1304","2284","856.01","931.29","92","22723.89","767","804.230773925781"
"1987","Full Time","Rural Area","919.17","852","935","511.2","681.67","1107.67","1355","2215.33","893.09","945.25","102","4601.33","821.785705566406","882"
"1987","Full Time","Urban Area","1038.11","933.49","3760","553.89","716","1186.79","1500","2812","1012.76","1063.46","0","22156","862.333312988281","895"
"1987","Not Working","Rural Area","744.63","682","718","403.68","511","886","1189","1840.67","719.51","769.75","112","3933.08","647.333312988281","704.666687011719"
"1987","Not Working","Urban Area","802.3","730.46","2897","435","557","971","1240","2045.33","786.96","817.64","0","6391","682","716"
"1987","Part Time","Rural Area","806.66","735.42","396","432.31","568.06","988.67","1193.33","2301","771.77","841.55","51","3933.08","713.333374023438","767.142883300781"
"1987","Part Time","Urban Area","882.18","818","1347","448.67","614","1023","1288.4","2556","857.18","907.18","0","9203.5","777.200012207031","818"
"1988","Full Time","Rural Area","924.66","858.8","836","511","664.67","1107.78","1380.5","2045.33","895.84","953.48","51","7669","818","886"
"1988","Full Time","Urban Area","1057.3","973.81","3574","579.58","752.67","1227.33","1557.33","2726.67","1037.45","1077.15","0","17895","895","920.5"
"1988","Not Working","Rural Area","748.67","682","670","389","511.5","920","1165.6","1704","724.66","772.68","79","2215.33","669.523864746094","716"
