"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","847.29","784","468","460","579.33","1022.67","1295.33","2181.33","813","881.58","162","2726.67","784","852"
"1985","(Married) couple without C.","Urban Area","950.26","852","1801","511.33","668.67","1158.67","1414.67","2386","929.09","971.43","170.67","6476.67","865.333312988281","920"
"1985","1-pers.-HH","Rural Area","744.39","635.31","167","345","486","920","1150","2454","674.6","814.18","205","4090","614","741"
"1985","1-pers.-HH","Urban Area","798.57","741","942","374","511","1002","1267","2556","759.87","837.27","0","13805","757","818"
"1985","Couple + C. GT 16 ","Rural Area","809.28","767","363","511.5","613.5","971.5","1252.5","1725.5","775.83","842.73","204.67","2147.5","735.5","818"
"1985","Couple + C. GT 16 ","Urban Area","862.1","818","1545","485.5","613.6","1022.5","1227.2","1917.5","843.79","880.41","51","5368.5","793.599975585938","818"
"1985","Couple + C. LE 16","Rural Area","704.3","655.49","509","393.46","511.3","844.78","994.44","2301","676.16","732.44","151.48","3408.89","608.571472167969","681.90478515625"
"1985","Couple + C. LE 16","Urban Area","766.91","708.08","2036","423.1","535.71","908.89","1136.11","2130.56","747.16","786.66","0","10865","639.166625976562","668.461547851562"
"1985","Couple + C. LE and GT 16","Rural Area","658","666.96","323","319.64","456.43","818","956.09","1227.2","633.33","682.67","221.67","1227.2","602.5","666.95654296875"
"1985","Couple + C. LE and GT 16","Urban Area","708.18","657.43","1112","409.2","511.43","852","1022.4","1898.93","689.63","726.73","109.64","3408.67","590","622.608703613281"
"1985","Single parent","Rural Area","659.61","613.6","108","302.67","409.33","858.8","1056.67","1636","601.37","717.85","175.38","1636","537","750"
"1985","Single parent","Urban Area","710.2","682","425","307","449.33","886","1150.5","1559.5","679.54","740.86","37.69","1874.67","613.333312988281","690"
"1986","(Married) couple without C.","Rural Area","893.78","818","426","511.33","630.67","1045.33","1363.33","2045.33","857.09","930.47","102","2318","818","906.666687011719"
"1986","(Married) couple without C.","Urban Area","983.34","886","1826","545.33","682","1193.33","1466","2352","959.16","1007.52","0","10226","886","954.666687011719"
"1986","1-pers.-HH","Rural Area","732.28","716","160","370","511","920","1125","1790","679.21","785.35","68","2556","665","767"
"1986","1-pers.-HH","Urban Area","836.48","767","900","409","560","1023","1329","2301","807.68","865.28","0","4862","767","818"
"1986","Couple + C. GT 16 ","Rural Area","1066.84","843.5","408","490.8","639","1043.2","1380.4","2045.2","866.87","1266.81","179","24595","818","932.400024414062"
"1986","Couple + C. GT 16 ","Urban Area","925.8","895","1591","511.5","681.67","1061","1329.2","1981.5","902.03","949.57","163.6","9203.5","852","895"
"1986","Couple + C. LE 16","Rural Area","735.93","706.53","470","438.1","560","852.38","1051.11","2301","709.47","762.39","151.48","2434.76","660.416625976562","711.304382324219"
"1986","Couple + C. LE 16","Urban Area","823.24","724.44","1851","444.78","560","937.22","1198.89","2163.08","786.18","860.3","14.44","22723.89","681.666687011719","710"
"1986","Couple + C. LE and GT 16","Rural Area","651.39","639.29","302","341","460","818","1022.4","1165.6","625.09","677.69","222.11","1165.6","547.857177734375","647.666687011719"
"1986","Couple + C. LE and GT 16","Urban Area","737.51","716","1049","429.29","547.86","889.13","1063.6","1840.8","720.86","754.16","0","2454.4","613.666687011719","666.95654296875"
"1986","Single parent","Rural Area","657.38","607.49","110","275.38","402","818","1022.67","1721.33","595.9","718.86","117.69","1721.33","511.333343505859","707.692321777344"
"1986","Single parent","Urban Area","761.8","710.8","368","353.85","508.67","954.67","1186","2352","723.16","800.44","126","2931.33","647.666687011719","750"
"1987","(Married) couple without C.","Rural Area","928.16","852","435","511.33","647.33","1090.67","1431.33","2284","882.8","973.52","340.67","4601.33","852","920"
