"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","1074.87","918.55","449","409","634","1278","1636","2284","943.62","1206.12","176","28018.67","852","971"
"1984","college entrance qualification","Male","1065.99","904.51","755","511.33","681.67","1227.33","1636","3068","983.83","1148.15","97","28018.67","854","941"
"1984","lower secondary degree","Female","722.07","648","3075","383.5","511","852","1048","1933.5","704.06","740.08","2.67","15395","644","674.799987792969"
"1984","lower secondary degree","Male","759.78","682","2694","409.2","518","886","1099.5","1933.5","737.53","782.03","40.8","15395","681.666687011719","689.534851074219"
"1984","no degree/no degree yet","Female","614.71","562.47","697","295","428.71","738.33","920.5","1380.5","588.32","641.1","0","6476.67","532.5","579.333312988281"
"1984","no degree/no degree yet","Male","729.42","655.16","579","341","456.43","874.47","1023","1534","688.92","769.92","68.33","8521.33","594.418579101562","663.421081542969"
"1984","Other degree","Female","669.3","610.29","562","340.74","458.28","778.26","984","1704","613.04","725.56","32.08","13634.67","579.333312988281","643.225830078125"
"1984","Other degree","Male","704.01","664.51","844","353.85","487.14","852.38","1023","1534","665.19","742.83","32.08","13634.67","621.5625","674.799987792969"
"1984","secondary school degree","Female","869.15","818","1048","460","629","1023","1278","2147.33","844.64","893.66","2.67","6817.33","786.923095703125","852"
"1984","secondary school degree","Male","928.78","844.01","769","511.5","653.33","1079.44","1363.33","2556.5","896.25","961.31","2.67","6135.5","818","852.222229003906"
"1985","college entrance qualification","Female","1012.91","940.41","441","435","664.67","1241.9","1704","2454","962.14","1063.68","0","5368.5","886","988.666687011719"
"1985","college entrance qualification","Male","1042.14","958.79","722","506","707","1244","1704","2840.56","1005.17","1079.11","109.64","4090.67","899.310302734375","988.666687011719"
"1985","lower secondary degree","Female","730.93","682","2751","383.5","511.33","866.96","1090.67","1789.5","715.63","746.23","0","7669.5","681.666687011719","696.111145019531"
"1985","lower secondary degree","Male","767.28","716","2401","413.81","545.33","920.5","1124.8","1704","753.27","781.29","0","7669.5","707.222229003906","730.285705566406"
"1985","no degree/no degree yet","Female","648.23","613.35","566","317.83","434.5","843.5","1022.67","1278","627.57","668.89","146.07","1534","560","613.333312988281"
"1985","no degree/no degree yet","Male","757.07","718.44","495","358","511.5","895","1124.8","1789.5","699.37","814.77","155.36","13805","622.608703613281","711.304382324219"
"1985","Other degree","Female","698.44","594.61","471","377.69","454.44","830.83","1090.67","1780","645.98","750.9","186.92","10865","588","649.230773925781"
"1985","Other degree","Male","712.85","639.29","732","371.82","477.33","876.67","1124.8","1820","677.28","748.42","0","10865","613.333312988281","681.90478515625"
"1985","secondary school degree","Female","908.86","852.22","1011","486","647.33","1099.5","1363.33","2147.5","880.96","936.76","0","7669.5","824.516174316406","888.571472167969"
"1985","secondary school degree","Male","942.75","847.89","750","511.43","654.4","1108","1380","2863","904.92","980.58","127.92","7669.5","818","869"
"1986","college entrance qualification","Female","1036.64","942.51","449","426.11","647.33","1272.67","1631.43","2556","922.85","1150.43","0","24595","886","1008.33337402344"
"1986","college entrance qualification","Male","1124.94","979.1","733","511.5","750","1329","1704","3068","1045.98","1203.9","0","24595","920.5","1022.40002441406"
"1986","lower secondary degree","Female","778.89","716","2602","411.3","547.86","920","1150.5","1840.8","755.4","802.38","0","22723.89","716","741"
"1986","lower secondary degree","Male","806.19","755.05","2326","455.83","579.33","971","1193.33","1738.67","791.04","821.34","14.44","6817.33","741","767"
"1986","no degree/no degree yet","Female","682.3","613.84","524","336","438.1","852.22","1022.67","1500","654.45","710.15","14.44","4672.07","608.571472167969","674.799987792969"
"1986","no degree/no degree yet","Male","793.4","741.46","479","417.11","511.5","920","1150.5","2045.2","753.99","832.81","163.6","6817.33","647.333312988281","716"
"1986","Other degree","Female","693.01","647.33","445","358","462.38","852.22","1093.33","1534","663.08","722.94","0","3408.67","616.190490722656","690"
"1986","Other degree","Male","718.9","681.97","694","365.24","487.14","920","1102","1704","695.73","742.07","0","3408.67","674.666687011719","736.400024414062"
"1986","secondary school degree","Female","959.83","895","996","511.2","665","1111.3","1380","2301","906.42","1013.24","36.67","24595","852.380981445312","920"
"1986","secondary school degree","Male","1004.41","897.01","726","539.44","705.33","1165.6","1457","2556.5","933.91","1074.91","170.33","22723.89","869","934.761962890625"
"1987","college entrance qualification","Female","1129.32","1002.94","449","460","710","1278.33","1670","3323","1020.79","1237.85","0","22156","934.857116699219","1022.66668701172"
"1987","college entrance qualification","Male","1119.93","1022.68","717","562","767","1363.33","1704.44","2726.67","1077.23","1162.63","170.67","6817.33","984","1047.14294433594"
"1987","lower secondary degree","Female","794.44","737.21","2565","443","562","954.67","1193.33","1908.67","780.31","808.57","0","6817.33","733","767"
"1987","lower secondary degree","Male","842.74","780.38","2330","477.33","601","1022.4","1253","1816.32","819.18","866.3","0","22156","766.666687011719","790.666687011719"
"1987","no degree/no degree yet","Female","694.01","666.86","535","332.5","453.33","869","1104.4","1649.35","665.57","722.45","0","4601.33","630.666687011719","684"
"1987","no degree/no degree yet","Male","828.09","784","437","430.53","575","1022.67","1227.2","1874.67","797.42","858.76","153","2438","681.90478515625","755.652160644531"
"1987","Other degree","Female","760.28","664.49","454","409","492.86","888.57","1178.67","2386","708.18","812.38","99.44","6391","657.142883300781","716"
"1987","Other degree","Male","810.43","716","676","392.5","511.11","949.52","1176","3933.08","776.39","844.47","0","6391","687.619079589844","754.761962890625"
"1987","secondary school degree","Female","995.25","908.89","983","511.43","710","1158.67","1432","2272.22","948.58","1041.92","89","17043.33","888.571472167969","954.666687011719"
"1987","secondary school degree","Male","1039.7","946","745","547.86","716","1222.61","1534","3067.6","983.42","1095.98","194.4","17043.33","895","973.8095703125"
"1988","college entrance qualification","Female","1148.3","1022.67","414","511.5","730.48","1363.33","1790","3408.67","1052.88","1243.72","20","17895","971.5","1053.84619140625"
"1988","college entrance qualification","Male","1209.82","1084","693","595.2","818","1406","1874.67","3408.67","1141.7","1277.94","0","17895","1022.66668701172","1120"
"1988","lower secondary degree","Female","818.26","754","2445","443.33","585.33","988.67","1227","2045","801.48","835.04","79","10226","750","779.047668457031"
"1988","lower secondary degree","Male","867","818","2266","490.8","613.6","1022.67","1295.33","1874.67","847.92","886.08","0","10226","779.047668457031","818"
"1988","no degree/no degree yet","Female","766.11","647.33","487","347.6","449.02","895","1150.5","2301","713.27","818.95","31","10226","630.606079101562","689.393920898438"
"1988","no degree/no degree yet","Male","820.73","766.79","389","426.19","562.33","1022.67","1227.2","1771.2","788.86","852.6","163.5","2760.8","681.90478515625","756.799987792969"
"1988","Other degree","Female","725.6","682","425","414.64","511.5","869","1073.5","2113.33","700.11","751.09","51","2113.33","668.461547851562","724.166625976562"
"1988","Other degree","Male","773.24","724.13","627","402.73","511.5","920","1158.67","2045.33","742.49","803.99","136.67","7243.33","693.928588867188","767"
"1988","secondary school degree","Female","1009.98","936.81","981","535.71","730.48","1193.33","1523.33","2556","977.69","1042.27","170.56","10226","920","981.599975585938"
"1988","secondary school degree","Male","1046.21","973.14","702","584.29","754.76","1227","1636","2556","1010.25","1082.17","51","5112.67","920","997"
"1989","college entrance qualification","Female","1215.83","1042.76","429","562","767","1457","1943","3068","1106.08","1325.58","0","22156","1022.40002441406","1125"
