"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","988.75","988.67","628","545.33","716","1193.33","1363.33","2045.33","956.21","1021.29","122.67","6817.33","954.666687011719","1022.66668701172"
"1984","16-34 y.","1-pers.-HH","742.15","741","338","307","409","920","1130","2045","695.69","788.61","0","5113","690","767"
"1984","16-34 y.","Couple + C. GT 16 ","850.76","777.2","752","511.5","623.5","961.2","1150.5","1917.5","804.92","896.6","196","15395","756.799987792969","818"
"1984","16-34 y.","Couple + C. LE 16","685.32","629.23","1431","426.11","511.11","827.62","994.44","1778.26","671.33","699.31","32.08","2840.56","584.285766601562","617.916625976562"
"1984","16-34 y.","Couple + C. LE and GT 16","653.92","613.67","676","378.7","477.33","778.26","986.07","1319.35","631.53","676.31","2.67","3647.27","555.652160644531","613.428588867188"
"1984","16-34 y.","Single parent","740.89","619.96","270","287.5","432.67","844.78","1193.33","3886","661.19","820.59","82","8521.33","545.333312988281","647.333312988281"
"1984","35-65 y.","(Married) couple without C.","967.19","852","1374","511.33","647.33","1132.67","1534","2454","923.15","1011.23","178.67","13634.67","852","852"
"1984","35-65 y.","1-pers.-HH","910.23","818","493","409","613","1035","1473","2812","870.34","950.12","102","4090","818","869"
"1984","35-65 y.","Couple + C. GT 16 ","885.71","792.5","1077","511.5","623.6","971.5","1214.5","2556.5","841.53","929.89","196","15395","767","797.599975585938"
"1984","35-65 y.","Couple + C. LE 16","753.98","710","1493","411.67","511.43","900.95","1192.78","2073.33","737.82","770.14","75.93","3124.44","648.84619140625","681.666687011719"
"1984","35-65 y.","Couple + C. LE and GT 16","667.93","620.42","966","392","490.8","818","1022.4","1431.6","649.31","686.55","2.67","3647.27","572.799987792969","613.599975585938"
"1984","35-65 y.","Single parent","730.71","613.5","248","332.5","443.33","852","1150.5","2045","652.67","808.75","82","8521.33","568.333374023438","682"
"1984","66 and older","(Married) couple without C.","851.9","682","541","409.33","511.33","852","1124.67","4090.67","706.4","997.4","232","28018.67","682","682"
"1984","66 and older","1-pers.-HH","708.27","614","423","373","486","818","1028","2045","654.19","762.35","86","9715","562","658"
