"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","16-34 y.","1146.16","1063.6","4668","596.67","784","1406","1732.78","2863","1131.91","1160.41","204.4","6817.33","1022.66668701172","1063.59997558594"
"1998","35-65 y.","1296","1158.67","7116","665.66","869.5","1534","2045.33","3476.8","1282.14","1309.86","230","7669.5","1090.66662597656","1124.66662597656"
"1998","66 and older","1165.86","1074","1777","676.67","869","1363.33","1738.67","2726.67","1145.37","1186.35","179","3749.33","1054.66662597656","1090.66662597656"
"1999","16-34 y.","1195.73","1083.89","4430","625","844.78","1431.6","1840.8","3110.67","1179.59","1211.87","102","12782","1052.64697265625","1090.66662597656"
"1999","35-65 y.","1334.8","1193.33","6971","695.2","920","1585","2045.33","3652.14","1320.46","1349.14","186.06","7498.67","1136.11108398438","1158.66662597656"
"1999","66 and older","1212.89","1124.67","1739","682","913.33","1431.33","1856","3068","1190.07","1235.71","170.67","4090.67","1074","1125"
"2000","16-34 y.","1200.79","1104.4","6738","614","852.22","1448.67","1846.11","2940","1188.05","1213.53","0","6902","1090.66662597656","1124.66662597656"
"2000","35-65 y.","1375.8","1227","12462","716","943.85","1645.22","2130.42","4056","1364.08","1387.52","51","8521.33","1193.33337402344","1216.66662597656"
"2000","66 and older","1253.01","1124.67","3366","682","886","1421.33","1874.67","3408.67","1227.84","1278.18","146","17043.33","1090.66662597656","1125"
"2001","16-34 y.","1224.97","1136.11","5998","622.61","852.22","1500","1875","3067.6","1210.98","1238.96","0","10737","1124.66662597656","1146"
"2001","35-65 y.","1411.28","1278","11603","730.48","958.5","1704","2240.4","4090","1398.59","1423.97","28","10737","1227","1239.39392089844"
"2001","66 and older","1262.96","1158.67","3244","716","920","1466","1908.67","3306.67","1241.38","1284.54","272.67","15338.67","1142","1176"
"2002","16-34 y.","1246.56","1132.3","5849","620","857.14","1500","2000","3375","1226.52","1266.6","5","16000","1200","1247.619140625"
"2002","35-65 y.","1448.01","1261.38","12639","700","952.38","1666.67","2272.73","4800","1422.63","1473.39","5","50000","1363.33337402344","1400"
"2002","66 and older","1304.72","1195.79","3435","700","920","1500","2000","3333.33","1250.02","1359.42","209.5","65000","1200","1233.33337402344"
"2003","16-34 y.","1279.2","1166.67","5556","615","857.14","1533.33","2000","3500","1254.77","1303.63","133.33","42500","1200","1250"
"2003","35-65 y.","1480.85","1300","12015","713","973.33","1733.33","2400","4761.9","1457.59","1504.11","0","50000","1384.61547851562","1400"
"2003","66 and older","1343.35","1200","3482","733.33","933.33","1550","2009","3733.33","1309.34","1377.36","210","26666.67","1250","1278"
"2004","16-34 y.","1277.74","1166.67","5381","637.22","850","1533.33","2000","3400","1256.21","1299.27","0","27500","1200","1250"
"2004","35-65 y.","1489.59","1285.71","11598","720","966.67","1733.33","2333.33","4666.67","1460.66","1518.52","0","66666","1400","1416.66674804688"
"2004","66 and older","1353.11","1207","3620","733.33","950","1600","2000","3600","1319.8","1386.42","20","20000","1266.66662597656","1300"
"2005","16-34 y.","1286","1180","5096","638.89","850","1555.56","2000","3440","1267.14","1304.86","100","6666.67","1200","1250"
"2005","35-65 y.","1484.78","1304.35","11062","700","960","1766.67","2400","4533.33","1464.68","1504.88","0","23333.33","1400","1428.57153320312"
"2005","66 and older","1374.78","1220","3614","750","998","1600","2092","3682.67","1336.42","1413.14","100","30000","1266.66662597656","1300"
"2006","16-34 y.","1292.2","1150","5164","612.9","833.33","1550","2000","3866.67","1271.25","1313.15","0","14000","1200","1238.09533691406"
"2006","35-65 y.","1523.97","1333.33","11632","698","964.29","1800","2500","5000","1503.91","1544.03","0","30000","1400","1444.44445800781"
"2006","66 and older","1382.44","1233.33","4173","750","966.67","1600","2100","4000","1350.08","1414.8","118","20000","1266.66662597656","1300"
"2007","16-34 y.","1312.66","1190.48","4850","640","866.67","1600","2066.67","3500","1291.92","1333.4","100","10000","1214.28576660156","1261"
"2007","35-65 y.","1559.18","1333.33","10892","710","1000","1866.67","2520","4700","1537.31","1581.05","0","42000","1428.57153320312","1466.66662597656"
"2007","66 and older","1398.82","1233.33","4171","734","990","1600","2133.33","4000","1365.14","1432.5","266.67","28444.67","1268","1328"
"2008","16-34 y.","1348.16","1200","4380","637.33","880","1666.67","2100","3500","1323.9","1372.42","100","17500","1266.66662597656","1300"
"2008","35-65 y.","1611.17","1400","10082","733","1000","1920","2533.33","5000","1582.44","1639.9","0","66666","1480","1500"
"2008","66 and older","1418.79","1255","4123","776","1000","1633.33","2176","4066.67","1389.37","1448.21","300","13333.33","1300","1333.33337402344"
"2009","16-34 y.","1407.19","1266.67","4045","666.67","916.67","1733.33","2266.67","4000","1382.28","1432.1","138.4","10000","1280","1333.33337402344"
"2009","35-65 y.","1646.2","1450","9399","766.67","1040","2000","2666.67","5000","1623.52","1668.88","0","22000","1500","1538.46154785156"
"2009","66 and older","1441.93","1276.94","4007","800","1000","1666.67","2200","4000","1410.64","1473.22","200","20000","1320","1333.33337402344"
"2010","16-34 y.","1423.24","1277.78","6572","677.78","916.67","1785.71","2333.33","4000","1404.63","1441.85","0","18000","1160","1190.47619628906"
"2010","35-65 y.","1694.05","1500","12621","780","1071.43","2000","2666.67","5000","1674.79","1713.31","0","25000","1400","1428.57153320312"
"2010","66 and older","1506.05","1333.33","3813","800","1036","1713.33","2333.33","4666.67","1474.62","1537.48","266","20000","1333.33337402344","1400"
"2011","16-34 y.","1482.3","1333.33","7051","666.67","952.38","1833.33","2400","4133.33","1464.58","1500.02","40","11666.67","1200","1238.09533691406"
"2011","35-65 y.","1728.9","1520","15722","765","1095.24","2083.33","2800","5333.33","1711.27","1746.53","80","36666.67","1428.57153320312","1464.28576660156"
"2011","66 and older","1493.66","1333.33","4964","800","1000","1720","2333.33","4502.67","1466.67","1520.65","96","20000","1333.33337402344","1350"
"2012","16-34 y.","1541.62","1400","6636","714.29","1000","1926.67","2500","4000","1521.58","1561.66","0","20000","1250","1285.71435546875"
"2012","35-65 y.","1781.55","1566.67","15426","800","1133.33","2133.33","2909","5400","1751.78","1811.32","0","133333.33","1466.66662597656","1500"
"2012","66 and older","1536.85","1333.33","4980","850","1066.67","1800","2400","4500","1511.49","1562.21","96","12000","1390","1400"
"2013","16-34 y.","1553.75","1400","8046","726.5","1000","2000","2533.33","4333.33","1536.7","1570.8","0","12333.33","1238.09533691406","1274.16662597656"
"2013","35-65 y.","1803.38","1600","16964","800","1133.33","2174","3000","5333.33","1785.39","1821.37","0","46666.67","1458.33325195312","1500"
"2013","66 and older","1579.25","1400","4873","866.67","1100","1833.33","2466.67","4466.67","1552.62","1605.88","200","13333.33","1400","1466.66662597656"
"2014","16-34 y.","1605.26","1400","6883","735.33","1000","2000","2666.67","4533.33","1586.68","1623.84","120","10000","1282.66662597656","1324.44445800781"
"2014","35-65 y.","1872.34","1666.67","14985","833.33","1166.67","2285.71","3000","5500","1852.2","1892.48","120","43333.33","1523.8095703125","1562.5"
"2014","66 and older","1622.32","1429.85","4797","866.67","1112","1900","2533.33","4666.67","1594.2","1650.44","158","16666.67","1466.66662597656","1500"
"2015","16-34 y.","1659.86","1480","6929","755","1000","2100","2800","4444.44","1641.06","1678.66","0","10000","1320.47619628906","1333.33337402344"
"2015","35-65 y.","1922.82","1700","14520","835","1200","2333.33","3066.67","6000","1903.43","1942.21","111.52","60000","1571.42858886719","1600"
"2015","66 and older","1676.25","1500","4747","900","1174","2000","2666.67","4666.67","1647.43","1705.07","125","16666.67","1500","1533.33337402344"
"2016","16-34 y.","1643.25","1500","8373","692.31","1000","2040","2750","4666.67","1624.37","1662.13","0","16071.43","1038.46154785156","1086.95654296875"
"2016","35-65 y.","1967.4","1750","15095","866.67","1250","2400","3198","6000","1948.19","1986.61","0","40000","1500","1533.33337402344"
"2016","66 and older","1723.2","1533.33","4579","920","1200","2000","2700","4666.67","1692.81","1753.59","0","20000","1533.33337402344","1600"
"2017","16-34 y.","1841.15","1527.78","9594","720","1050","2128","2777.78","4666.67","1703.95","1978.35","83.33","666666","1083.33325195312","1120"
"2017","35-65 y.","2075.73","1800","16896","897.78","1288.89","2466.67","3266.67","6000","1996.45","2155.01","83.33","666666","1560","1600"
"2017","66 and older","1777.59","1600","4853","960","1240","2066.67","2800","4800","1747.37","1807.81","130.43","20000","1600","1666.66662597656"
"2018","16-34 y.","1801.79","1608.7","8374","793.33","1133.33","2200","3000","5600","1781.07","1822.51","102.56","26666.67","1222.22229003906","1279.06970214844"
"2018","35-65 y.","2092.17","1900","15765","933.33","1375","2533.33","3333.33","6106.67","2072.38","2111.96","100","50000","1640","1666.66662597656"
"2018","66 and older","1828.19","1666.67","4848","966.67","1266.67","2133.33","2900","4740","1797.2","1859.18","150","22000","1666.66662597656","1700"
"2019","16-34 y.","1849.29","1700","7379","800","1200","2333.33","3000","5000","1826.09","1872.49","133.33","23333.33","1333.33337402344","1398"
"2019","35-65 y.","2253.75","1993.91","16105","986.67","1400","2666.67","3500","6666.67","2040.05","2467.45","23.33","1700000","1800","1850"
"2019","66 and older","1881.76","1666.67","4977","1000","1266.67","2210","3000","5066.67","1803.89","1959.63","66.67","1e+05","1733.33337402344","1800"
