"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(0) in school","","","","","","","","","","","","","",""
"1984","Employed","(1a) inadequately completed","745.19","651.91","699","362.9","473.33","852.22","1023","2130.42","711.02","779.36","102","8521.33","634","682"
"1984","Employed","(1b) general elementary school","726.9","682","1432","409.2","535.71","852.22","1022.67","1534","702.51","751.29","68.33","15395","652","682"
"1984","Employed","(1c) basic vocational qualification","823.11","756.11","2756","450","582.22","971","1193.33","2045.33","799.92","846.3","32.08","15395","730.476196289062","767"
"1984","Employed","(2a) intermediate vocational","954.79","876.87","933","545.33","690","1136.11","1363.33","2301","924.79","984.79","2.67","6817.33","852.222229003906","913.333374023438"
"1984","Employed","(2b) intermediate general qualification","751.09","702.38","221","412.26","525.56","920.4","1150.5","2113.33","707.35","794.83","68.33","2556","654.400024414062","741.5"
"1984","Employed","(2c_gen) general maturity certificate","755.51","628.79","174","341","486","869.33","1084","6749.2","650.98","860.04","122.67","6749.2","572.380981445312","639.166687011719"
"1984","Employed","(2c_voc) vocational maturity certificate","986.23","874.62","306","539.44","682","1176","1460.95","3068","933.77","1038.69","189","5113","784","852.380981445312"
"1984","Employed","(3a) lower tertiary education","1132.58","1022.67","193","622.61","767","1363.33","1738","3068","1061.58","1203.58","277.5","3323","956.086975097656","1125"
"1984","Employed","(3b) higher tertiary education","1195.97","1103.99","396","665","852.22","1411.9","1704","3068","1142.55","1249.39","409","5112.67","1022.69232177734","1125"
"1984","Not Employed","(0) in school","702.82","654.4","172","383.5","511.2","852","1022.5","1534","649.11","756.53","0","3886","613.5","693.928588867188"
"1984","Not Employed","(1a) inadequately completed","516.72","462.38","395","256","373.46","627.5","797.6","1145.2","481.34","552.1","75.93","6476.67","444.782623291016","487.142883300781"
"1984","Not Employed","(1b) general elementary school","608.29","562.58","1446","332","434.5","716","889.13","1490","586.51","630.07","26","10226","538.666687011719","568.333374023438"
"1984","Not Employed","(1c) basic vocational qualification","728.76","639.22","1262","392","491","843.5","1022.78","2331","692.34","765.18","2.67","15395","613.333312988281","647.333312988281"
"1984","Not Employed","(2a) intermediate vocational","873.17","818","371","511","639.29","1023","1278","2386","834.54","911.8","86","4090.67","767","844"
"1984","Not Employed","(2b) intermediate general qualification","761.81","682","225","409.33","552","920","1124.8","2454.4","716.28","807.34","147.89","2556.5","639","730.357177734375"
"1984","Not Employed","(2c_gen) general maturity certificate","730.39","639","215","332","438.1","852.22","1145.2","2045.33","658.58","802.2","153","6749.2","548","654.400024414062"
"1984","Not Employed","(2c_voc) vocational maturity certificate","1514.73","864.64","120","404.29","613.33","1124.8","1636","28018.67","872.62","2156.84","97","28018.67","682","920"
"1984","Not Employed","(3a) lower tertiary education","940.82","868.28","55","537","682","1192.78","1467","1704","848.16","1033.48","322.78","1704","767","1022.66668701172"
"1984","Not Employed","(3b) higher tertiary education","976.48","823.31","92","373","613.6","1278","1636","2386","863.97","1088.99","169","3374.67","682","1022.38098144531"
"1985","Employed","(0) in school","","","","","","","","","","","","","",""
"1985","Employed","(1a) inadequately completed","744.73","716.77","535","400","511.33","869","1023","1380","692.25","797.21","174.07","13805","666.95654296875","730.476196289062"
"1985","Employed","(1b) general elementary school","750.88","713.23","1269","400","544.57","889.13","1073.5","1492.8","719.91","781.85","153","10865","666.95654296875","711.304382324219"
"1985","Employed","(1c) basic vocational qualification","836.06","784","2460","470.4","608.57","1022.4","1193.33","1931.67","821.04","851.08","0","7669.5","767","791.739135742188"
"1985","Employed","(2a) intermediate vocational","971.94","920","895","566","716","1150.5","1431.33","2096.5","942.83","1001.05","0","7669.5","889.130432128906","954.666687011719"
"1985","Employed","(2b) intermediate general qualification","772.31","766.76","220","383.5","564.4","920.4","1193.33","1661.5","730.95","813.67","127.92","1828.85","695.200012207031","818"
"1985","Employed","(2c_gen) general maturity certificate","755.78","655.78","173","368","506","940.8","1198","2374.44","699.78","811.78","180","2556.67","582.608703613281","677.5"
"1985","Employed","(2c_voc) vocational maturity certificate","986.32","928.61","277","511","713.57","1193.33","1534","2301","938.77","1033.87","128","2556","818","937.333312988281"
"1985","Employed","(3a) lower tertiary education","1199.86","1060.09","180","590","803.33","1406","1874.67","3681","1100.35","1299.37","109.64","6476.67","988.333312988281","1111.30432128906"
"1985","Employed","(3b) higher tertiary education","1225.71","1095.71","397","666.33","852.38","1431.33","1947.62","3835","1171.39","1280.03","205","4090.67","1023","1125"
"1985","Not Employed","(0) in school","788.2","766.81","176","388.4","557.33","964.29","1201.5","1789.5","739.02","837.38","182.5","2300.67","619.696960449219","767"
"1985","Not Employed","(1a) inadequately completed","538.17","476.25","346","272.67","363.16","682","858.8","1193.33","516.96","559.38","146.07","1534","460","511.249969482422"
"1985","Not Employed","(1b) general elementary school","623.27","588","1250","340.67","455","750","920","1414.67","605.07","641.47","51","7669.5","552","585.757568359375"
"1985","Not Employed","(1c) basic vocational qualification","709.61","667.9","1135","399.38","511.33","852","1028","1704","690.4","728.82","37.69","5368.5","634","682"
"1985","Not Employed","(2a) intermediate vocational","921.2","837.85","364","486","614","1095.71","1363.33","2454.4","865.44","976.96","87","7669.5","779.047668457031","886"
"1985","Not Employed","(2b) intermediate general qualification","797.08","715.74","220","405.33","539.44","967.2","1186","2300.67","736.01","858.15","109.64","5368.5","665","762.173950195312"
"1985","Not Employed","(2c_gen) general maturity certificate","719.55","681.96","191","337","443.33","895","1095.71","1746.4","653.02","786.08","0","5368.5","579.333312988281","695.200012207031"
"1985","Not Employed","(2c_voc) vocational maturity certificate","846.68","768.87","114","409","537","1022.67","1432","2045.33","772.25","921.11","0","2061","647.333312988281","818"
"1985","Not Employed","(3a) lower tertiary education","1014.74","985.18","50","614","767","1193.33","1534","2374.44","904.18","1125.3","283.89","2374.44","852.380981445312","1090.66662597656"
"1985","Not Employed","(3b) higher tertiary education","1123.47","1055.6","88","511.33","738.33","1363.33","1704.44","2556","1006.71","1240.23","307","3408.67","852","1158.66662597656"
"1986","Employed","(0) in school","","","","","","","","","","","","","",""
"1986","Employed","(1a) inadequately completed","775.62","766.73","504","438.29","560","895","1099.5","1558","749.03","802.21","163.6","4672.07","703","758.799987792969"
"1986","Employed","(1b) general elementary school","762.23","730.4","1256","413.81","542.61","937.33","1124.67","1718","744.78","779.68","0","5702.69","710","743.255798339844"
"1986","Employed","(1c) basic vocational qualification","891.18","818","2369","511.2","639","1022.67","1278","2045.33","866.43","915.93","14.44","22723.89","804.230773925781","833"
"1986","Employed","(2a) intermediate vocational","1023.22","968.91","861","596.67","756.8","1192.78","1508.5","2272.22","967.62","1078.82","167.6","22723.89","946","1010"
"1986","Employed","(2b) intermediate general qualification","872.69","811.16","242","464.85","613.6","1022.67","1303.67","2301","809.02","936.36","102","6817.33","755.652160644531","840.769287109375"
"1986","Employed","(2c_gen) general maturity certificate","814.78","782.73","191","383","568.33","1014.5","1295.33","1738.5","758.42","871.14","170.33","3408.67","657.142883300781","811.200012207031"
"1986","Employed","(2c_voc) vocational maturity certificate","1001.91","932.4","273","610.56","730.48","1193.33","1466","2215.33","954.92","1048.9","175.33","2931.33","818","932.400024414062"
"1986","Employed","(3a) lower tertiary education","1262.81","1095.71","182","702.92","839.58","1406","1739.5","4862","1134.01","1391.61","255.5","10226","1022.5","1158.66662597656"
"1986","Employed","(3b) higher tertiary education","1324.21","1131.61","394","710","922.61","1534","2025","3068","1190.37","1458.05","0","24595","1079.44445800781","1196.40002441406"
"1986","Not Employed","(0) in school","852.13","777.2","175","450","568.06","1006.5","1196.4","2352","764.8","939.46","205","6817.33","652","800.434814453125"
"1986","Not Employed","(1a) inadequately completed","563.91","511.11","325","265","375.88","700.43","1022.4","1193.33","529.41","598.41","14.44","4672.07","511.111114501953","557.878784179688"
"1986","Not Employed","(1b) general elementary school","660.97","614","1129","370","480.67","777","1022.4","1661.5","644.28","677.66","0","2556.5","593.200012207031","632.857177734375"
"1986","Not Employed","(1c) basic vocational qualification","751.29","682","1085","416","536.67","886","1121.33","1738.67","724.16","778.42","0","9203.5","678.666687011719","716"
"1986","Not Employed","(2a) intermediate vocational","967.89","852","360","506","647.33","1048","1363.33","3068","831.99","1103.79","36.67","24595","818","903.333312988281"
"1986","Not Employed","(2b) intermediate general qualification","822.37","739.71","198","409.33","562.5","1022.4","1329.33","2045.2","770.47","874.27","248.67","2352","652","784"
"1986","Not Employed","(2c_gen) general maturity certificate","781.75","681.87","197","341","460","920","1169.33","2045.2","685.06","878.44","0","9203.5","610.555541992188","730.476196289062"
"1986","Not Employed","(2c_voc) vocational maturity certificate","851.62","782.68","107","434.5","596.67","1069","1278","2045.33","775.94","927.3","170.56","2386","681.666687011719","818"
"1986","Not Employed","(3a) lower tertiary education","1004.64","917.36","52","490.8","730.48","1329","1479","2301","888.61","1120.67","283.89","2301","788.333312988281","1022.66668701172"
"1986","Not Employed","(3b) higher tertiary education","1432.78","1036.67","80","426","730.48","1460.86","1976.67","24595","834.47","2031.09","266","24595","822.608703613281","1090"
"1987","Employed","(0) in school","","","","","","","","","","","","","",""
"1987","Employed","(1a) inadequately completed","785.9","755.87","501","423.1","560","958.75","1193.33","1874.67","756.24","815.56","31","4601.33","716","777.200012207031"
"1987","Employed","(1b) general elementary school","803.79","766.91","1283","443","568.33","971","1193","1816.32","784.61","822.97","99.44","5624","730.285705566406","767"
"1987","Employed","(1c) basic vocational qualification","898.56","852","2349","511.5","666.96","1023","1295.33","1908.67","882.36","914.76","51","9203.5","818","852"
"1987","Employed","(2a) intermediate vocational","1072.9","997","899","608.57","763.41","1221.67","1533.89","2556.5","1013.69","1132.11","232.42","17043.33","971.333312988281","1022.40002441406"
"1987","Employed","(2b) intermediate general qualification","932.13","818","236","470.4","639.29","1022.5","1261.33","3779.13","847.19","1017.07","255.6","9203.5","767","879.599975585938"
"1987","Employed","(2c_gen) general maturity certificate","900.47","818","198","409","560","1094.5","1380","2999.33","834.83","966.11","0","3408.67","685.200012207031","852.380981445312"
"1987","Employed","(2c_voc) vocational maturity certificate","1175.45","968.19","281","560","716","1278","1704","3068","1013.18","1337.72","223.45","22156","869","973.8095703125"
"1987","Employed","(3a) lower tertiary education","1198.4","1080.25","179","613.6","818","1431.6","1704","3835","1101.86","1294.94","210","6817.33","994.444458007812","1158.66662597656"
"1987","Employed","(3b) higher tertiary education","1399.23","1193.33","395","767","961.2","1556.09","2045.33","3408.67","1274.79","1523.67","0","22156","1125","1240"
"1987","Not Employed","(0) in school","825.79","803.57","163","429.6","603.2","1022.4","1227.2","1738.4","772.33","879.25","232.42","2438","696","818"
"1987","Not Employed","(1a) inadequately completed","586.15","511.31","303","306.8","383.57","707.22","1022.67","1355","559.32","612.98","0","1534","511.304351806641","573.333312988281"
"1987","Not Employed","(1b) general elementary school","697.03","647.12","1087","389","511.33","821.33","1022.67","1704","674.26","719.8","0","6086.67","613.666687011719","650.606079101562"
"1987","Not Employed","(1c) basic vocational qualification","768.47","714.66","1082","443.33","545.33","908.89","1158.67","1874.67","746.7","790.24","102","5624","681.90478515625","716"
"1987","Not Employed","(2a) intermediate vocational","959.58","867.21","351","520","690","1131.33","1482.5","2556.5","911.92","1007.24","89","3779.13","852","920"
"1987","Not Employed","(2b) intermediate general qualification","843.64","764.82","178","429.6","557.88","1022.5","1329.5","2045.2","787.24","900.04","194.4","3067.6","677.826110839844","777.200012207031"
"1987","Not Employed","(2c_gen) general maturity certificate","793.95","695.03","170","365","511","920.5","1186","2812","696.56","891.34","170.67","6391","642.5","730.285705566406"
"1987","Not Employed","(2c_voc) vocational maturity certificate","963.42","944.05","102","511.5","750","1120","1448.67","1856","888.79","1038.05","189.44","2726.67","818","965.555603027344"
"1987","Not Employed","(3a) lower tertiary education","996.15","973.81","60","486","784","1261.33","1534","2215.33","888.73","1103.57","299","2368.67","874","1074"
"1987","Not Employed","(3b) higher tertiary education","1113.14","1141.13","73","375","795.56","1396","1704","2045.33","1003.5","1222.78","205","2386","907.5","1227.33337402344"
"1988","Employed","(0) in school","","","","","","","","","","","","","",""
"1988","Employed","(1a) inadequately completed","824.33","754.7","429","438.29","586","1022.5","1227","1636","785.31","863.35","272.67","7243.33","710","779.047668457031"
"1988","Employed","(1b) general elementary school","805.4","768.07","1249","454.44","601","988.67","1178.26","1636","789.68","821.12","51","2556.67","730.476196289062","777.200012207031"
