"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","764.31","707.06","138","340.67","456.67","954.67","1158.67","1363.33","640.15","888.47","232","6476.67","716","852"
"1984","(Married) couple without C.","(1b) general elementary school","725.41","655.98","613","391.33","511.33","852","1022.67","1704","680.24","770.58","178.67","10226","682","682"
"1984","(Married) couple without C.","(1c) basic vocational qualification","887.85","818","1052","477.33","613.33","1022.67","1329.33","2386","840.01","935.69","136.67","13634.67","818","852"
"1984","(Married) couple without C.","(2a) intermediate vocational","1095.11","1022.67","330","647.33","818","1261.33","1636","2386","1037.51","1152.71","122.67","6817.33","1022.66668701172","1090.66662597656"
"1984","(Married) couple without C.","(2b) intermediate general qualification","941.75","939.55","44","409.33","682","1227.33","1363.33","2113.33","827.58","1055.92","136.67","2113.33","835.333312988281","1090.66662597656"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","812.81","750","48","409.33","545.33","1124.67","1329.33","2045.33","710.36","915.26","122.67","2045.33","682","869.333312988281"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","1663.76","954.67","119","579.33","682","1363.33","1636","28018.67","1027.37","2300.15","184","28018.67","886","1056.66662597656"
"1984","(Married) couple without C.","(3a) lower tertiary education","1210.92","1155.68","80","668","852","1466","1704","2454","1113.75","1308.09","477.33","2454","1022.66668701172","1363.33337402344"
"1984","(Married) couple without C.","(3b) higher tertiary education","1387.03","1363.33","108","613.33","920","1704","2045.33","5112.67","1232.03","1542.03","340.67","5112.67","1193.33337402344","1448.66662597656"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","670.77","716","81","256","460","920","1025","1278","603.64","737.9","102","1534","716","869"
"1984","1-pers.-HH","(1b) general elementary school","591.39","562","344","307","429","716","920","1534","563.43","619.35","26","2045","562","614"
"1984","1-pers.-HH","(1c) basic vocational qualification","803.88","749.59","372","409","511","920","1125","2331","743.3","864.46","87","9715","737","818"
"1984","1-pers.-HH","(2a) intermediate vocational","892.31","818","190","472","665","1040","1329","2045","838.55","946.07","86","2301","818","920"
"1984","1-pers.-HH","(2b) intermediate general qualification","757.62","665","32","287","511","920","1023","2556","597.31","917.93","199","2556","552","869"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","398.37","358","50","256","307","409","537","1278","334.57","462.17","153","1278","337","409"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","1048.56","912.52","69","368","614","1176","1841","5113","871.34","1225.78","97","5113","818","1023"
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","1173.03","1099","81","416","767","1534","1790","3068","1049.58","1296.48","169","3068","1023","1278"
"1984","Couple + C. GT 16 ","(0) in school","762.68","708.28","73","490.8","572.8","920.5","1022.67","1457","706.99","818.37","314","1457","639","818"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","724.79","743.92","155","409.2","537","828.5","961.2","1367.5","679.99","769.59","255.5","1789.5","664.5","792.5"
"1984","Couple + C. GT 16 ","(1b) general elementary school","808.71","741.11","424","439.6","613.5","920.4","1022.67","1534","736.57","880.85","196","15395","716","767"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","882.06","767","622","490.8","613.6","971.5","1150.5","1933.5","809.39","954.73","196","15395","756.799987792969","818"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","939.48","894.99","205","613.5","716","1022.5","1278","2556.5","871.68","1007.28","286.4","6135.5","818","920.400024414062"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","846.01","774.8","136","552","613.6","928","1150.5","2556.5","788.55","903.47","307","2556.5","716","852"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","772.38","756.8","103","470.4","613.6","920.4","1048","1227.2","720.74","824.02","196","1534","639","767"
