"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Male","1507.17","1333.33","9503","700","1000","1800","2400","4600","1484.3","1530.04","100","42000","1388.88891601562","1400"
"2008","Female","1447.61","1277.78","9713","700","950","1720","2321.43","4200","1424.2","1471.02","120","66666","1333.33337402344","1363.33337402344"
"2008","Male","1557.47","1346.15","8872","722.22","1000","1866.67","2500","5000","1529.99","1584.95","0","66666","1400","1450"
"2009","Female","1479.48","1304.35","9098","730","986.67","1800","2380.95","4428.57","1459.18","1499.78","138.4","20000","1350","1400"
"2009","Male","1598.05","1400","8353","750","1024","1933.33","2550","5000","1574.64","1621.46","0","22000","1444.44445800781","1486.66662597656"
"2010","Female","1533.34","1333.33","12507","733.33","1000","1850","2500","4666.67","1516.61","1550.07","0","16666.67","1270","1304.34790039062"
"2010","Male","1632.77","1440","10499","766","1047.62","2000","2619.05","4800","1612.29","1653.25","0","25000","1381","1400"
"2011","Female","1556.04","1360","15129","750","1000","1888.89","2506","4666.67","1540.45","1571.63","100","36666.67","1321.33337402344","1333.33337402344"
"2011","Male","1670.76","1466.67","12608","759","1066.67","2000","2666.67","5000","1651.97","1689.55","40","36666.67","1400","1428.57153320312"
"2012","Female","1612.35","1400","14745","795","1047.62","1966.19","2554.29","4666.67","1588.49","1636.21","0","133333.33","1333.33337402344","1384.61547851562"
"2012","Male","1719.74","1500","12297","800","1100","2000","2800","5133.33","1691.31","1748.17","0","133333.33","1441.11120605469","1466.66662597656"
"2013","Female","1637.02","1440","16222","800","1050","2000","2666.67","4666.67","1621.39","1652.65","0","46666.67","1333.33337402344","1377"
"2013","Male","1742.84","1520","13661","800","1111.11","2080","2857.14","5088.89","1724.01","1761.67","0","46666.67","1428.57153320312","1466.66662597656"
"2014","Female","1701.29","1500","14380","800","1100","2000","2733.33","5333.33","1683.81","1718.77","120","43333.33","1400","1434.78259277344"
"2014","Male","1793.31","1600","12285","807","1133.33","2200","2950","5200","1772.68","1813.94","120","43333.33","1500","1523.8095703125"
"2015","Female","1747.64","1550","14113","833.33","1133.33","2133.33","2846.67","5000","1731.5","1763.78","111.52","16666.67","1450","1476.19055175781"
"2015","Male","1851.96","1640","12083","818.67","1200","2266.67","3000","5666.67","1830.89","1873.03","0","60000","1533.33337402344","1566.66662597656"
"2016","Female","1780.29","1600","14483","833.33","1153.85","2133.33","2881.11","5000","1762.93","1797.65","0","20000","1400","1428.57153320312"
"2016","Male","1878.59","1666.67","13565","800","1200","2320","3000","5666.67","1858.97","1898.21","0","40000","1392.85717773438","1426.66662597656"
"2017","Female","1918.43","1666.67","16094","873","1200","2222.22","3000","5217.39","1835.69","2001.17","83.33","666666","1458.33325195312","1483.87097167969"
"2017","Male","1973.88","1700","15249","833.33","1200","2333.33","3066.67","5333.33","1886.37","2061.39","83.33","666666","1428.57153320312","1466.66662597656"
"2018","Female","1908.28","1700","15025","900","1250","2333.33","3050","5466.67","1890.37","1926.19","102.56","26666.67","1523.8095703125","1555.55554199219"
"2018","Male","2006.47","1800","13962","888.89","1304.35","2444.44","3250","6000","1985.93","2027.01","100","50000","1521.73913574219","1566"
"2019","Female","1975.75","1777.78","14376","930","1277.78","2400","3200","5333.33","1940.3","2011.2","23.33","133333.33","1666.66662597656","1666.66674804688"
"2019","Male","2160.14","1868.81","14077","923","1333.33","2537.33","3333.33","6000","1916.38","2403.9","23.33","1700000","1700","1739.13049316406"
