"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","direct migration background","inadequately","783.81","756.19","520","445.16","584.29","954.67","1193.33","1636","759.4","808.22","90.29","1738.4","750","795.555603027344"
"1991","direct migration background","middle vocational","953.48","876.57","844","487.14","664.5","1176","1457","2840.56","927.71","979.25","90.29","3323","818","852.380981445312"
"1991","direct migration background","vocational + Abi","856.55","778.22","101","400","598.86","1022.5","1448.4","1874.67","781.46","931.64","245.33","1874.67","771.304382324219","944.782653808594"
"1991","indirect migration background","general elemantary","809.42","800.01","132","434.5","620.71","997","1176","1704","755.84","863","170.56","1947.62","778.260864257812","876.571411132812"
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","725.47","704.36","34","420","560.65","852","1022.5","1636","634.13","816.81","383.5","1636","609.599975585938","895"
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","902.41","842.29","109","584.29","716","1022.4","1278","1661.5","833.64","971.18","281","2284","777.200012207031","954.666687011719"
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","828.92","778.26","1815","409","555.33","1022.67","1337.33","1806.67","811.67","846.17","77","3334.35","736.400024414062","784"
"1991","no migration background","higher education","1166.78","1022.67","1508","511.33","657.14","1509.52","2045.24","3408.67","1135.55","1198.01","56.67","5113","767","838.400024414062"
"1991","no migration background","higher vocational","1079.21","970.72","660","518","694","1329","1713","2692.67","1038.04","1120.38","194","5112.67","852.222229003906","920.400024414062"
"1991","no migration background","in school","1099.47","941.63","104","598.86","716","1329.2","1713","3323.5","981.39","1217.55","266","4431.33","818","1022.40002441406"
"1991","no migration background","inadequately","772.96","651.41","103","358","511.5","988","1263.89","1866","698.55","847.37","235","2403","588","716"
"1991","no migration background","middle vocational","953.56","858.8","5743","460","613.33","1193.33","1534","2386","941.51","965.61","56.67","6817.33","767","795.555603027344"
"1991","no migration background","vocational + Abi","1097.68","976.43","261","511.54","750","1363.33","1704","2726.67","1033.41","1161.95","194.76","3920","886","1022.66668701172"
"1992","direct migration background","general elemantary","870.59","818","804","487.14","613.6","1073.5","1295.33","2045","847.47","893.71","200","2386","801","852"
"1992","direct migration background","higher education","1348.66","1048.64","127","671","852","1466","1911.74","7158","1197.88","1499.44","341.11","7158","958.5","1158.66662597656"
"1992","direct migration background","higher vocational","1104.09","953.57","62","608.57","729.33","1363.33","1806.67","3068","983.42","1224.76","375","3068","736.400024414062","994.444458007812"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","820.74","767","510","458.97","592.67","1012","1244.78","1790","790.91","850.57","0","2840.56","777.200012207031","824.516174316406"
"1992","direct migration background","middle vocational","1009.82","925.32","818","560","716","1222.61","1534","2834","982.12","1037.52","245","3221","869","920"
"1992","direct migration background","vocational + Abi","892.33","821.54","92","443.33","610.83","1095.71","1636","1713","819.27","965.39","204.29","1790","730.357177734375","920"
"1992","indirect migration background","general elemantary","826.44","818","162","426","613.6","1022.57","1227.2","1431.6","781.51","871.37","157.69","1789.5","767","886.333312988281"
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","838.48","714.46","47","533.6","582.8","965.6","1124.8","2249.6","751.06","925.9","328.21","2249.6","630.666687011719","836.249938964844"
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","950.67","920.5","114","579.33","695.2","1090.67","1406","1840.5","880.35","1020.99","324","2556.5","818","1022.40002441406"
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","893.96","852","1746","460","623.6","1084","1363.33","2173","874.67","913.25","119.33","6283","801.333312988281","852"
"1992","no migration background","higher education","1258.79","1099.5","1478","608.57","786.54","1559.5","2061.33","3068","1227.55","1290.03","136.67","7669","925.238159179688","997"
"1992","no migration background","higher vocational","1161.01","1023","668","634","778.26","1432","1840.5","2726.67","1119.07","1202.95","178.67","6817.33","964.285705566406","1022.77783203125"
"1992","no migration background","in school","1091.85","1022.46","121","562.5","775.2","1278","1636","2191.43","1005.66","1178.04","340.67","3749.33","854","1022.5"
"1992","no migration background","inadequately","769.42","648.55","86","365","530.95","1004.78","1420","1966.67","686.65","852.19","163.6","1966.67","584.285705566406","800.434814453125"
"1992","no migration background","middle vocational","1016.06","920","5593","520","682","1227.33","1568","2556","1003.94","1028.18","119.33","7669","852.083312988281","876.666687011719"
"1992","no migration background","vocational + Abi","1175.34","1074","270","511.33","784","1534","1976.67","2454","1111.85","1238.83","205","3408.67","949.523864746094","1089.33337402344"
"1993","direct migration background","general elemantary","906.05","865.25","771","511.2","632.86","1095.71","1360.68","2386","881.83","930.27","116.4","2678.21","822.608703613281","883.030334472656"
"1993","direct migration background","higher education","1547.56","1265.76","125","745.83","937.22","1806.67","2386","8521.67","1387.31","1707.81","426.11","8521.67","1022.5","1268.88891601562"
"1993","direct migration background","higher vocational","1391","1099.15","55","639.38","818","1704","3068","3579","1226.46","1555.54","511.43","3579","852","1217.14294433594"
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","813.5","767","475","438.29","577.42","1022.5","1278","1738","783.43","843.57","116.4","1968.5","766.666687011719","822.608703613281"
"1993","direct migration background","middle vocational","1027.72","971.5","819","549","730.48","1261.33","1534","2454","1000.53","1054.91","116.4","3272","908.888916015625","978.260864257812"
"1993","direct migration background","vocational + Abi","900.73","852.29","93","477.33","666.96","1207.22","1329.33","1534","830.87","970.59","365","2454","778.260864257812","984"
"1993","indirect migration background","general elemantary","872.2","874.67","189","460","639","1070.23","1278","1947.62","824.21","920.19","204.5","2386","803.428588867188","912.857177734375"
"1993","indirect migration background","higher education","","","","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","in school","914.98","884.62","44","536","613.6","1125","1321.2","1840.8","822.43","1007.53","224.39","1840.8","650.606079101562","895"
"1993","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","1026.43","966.49","138","629.23","716","1201.5","1534","2386","964.12","1088.74","332","2386","920.333312988281","1040.71435546875"
"1993","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","no migration background","general elemantary","924.05","852","1648","482.78","639","1142.31","1457","2215.33","904.14","943.96","26","3834.5","835","876.333312988281"
"1993","no migration background","higher education","1408.26","1227.2","1449","716","920.4","1704.44","2386","3834.5","1374.84","1441.68","196.92","6136","1095.71435546875","1150.5"
"1993","no migration background","higher vocational","1255.03","1095.71","645","682","852","1488","1947.62","3068","1193.7","1316.36","163.6","14316","1022.66668701172","1111.30432128906"
"1993","no migration background","in school","1183.15","1022.5","122","630.67","784.88","1378.26","2045.2","3067.6","1084.53","1281.77","310.36","3834.5","889.130432128906","1022.5"
"1993","no migration background","inadequately","842.63","767","85","397.78","605.93","1066.96","1263","1737","743.66","941.6","77","3579.5","716","895"
"1993","no migration background","middle vocational","1093.65","1022.5","5509","579.33","750","1329","1704","2726.67","1080.18","1107.12","102","14316","944.666687011719","973.8095703125"
"1993","no migration background","vocational + Abi","1265.31","1193.33","269","590","900.95","1636","1988.33","2726.67","1201.18","1329.44","163.6","3476.67","1051.11108398438","1193.33337402344"
"1994","direct migration background","general elemantary","898.59","852","692","477.33","639.17","1111.3","1345","2386","871.57","925.61","136.33","2829.33","825.769287109375","895"
"1994","direct migration background","higher education","1536.9","1339.28","117","766.67","937.22","1770","2198.4","8521.67","1378.3","1695.5","307","8521.67","1056.66662597656","1297"
"1994","direct migration background","higher vocational","1405.16","1307.7","59","654.4","920","2011.33","2181.33","2726.67","1273.43","1536.89","204.4","2726.67","940.666687011719","1266.19055175781"
"1994","direct migration background","in school","","","","","","","","","","","","","",""
"1994","direct migration background","inadequately","825.78","778.26","446","397.14","608.57","1022.5","1278","1778.26","796.37","855.19","177.83","2045.2","774.545471191406","839.130432128906"
"1994","direct migration background","middle vocational","1066.77","1000.57","793","587.78","746","1278","1636","3146","1037.47","1096.07","136.33","3408.67","908.888916015625","997.083312988281"
"1994","direct migration background","vocational + Abi","880.99","820.94","84","426.25","608.57","1150","1339.05","2045.33","798.38","963.6","318.95","2215.33","741.5","1022.40002441406"
"1994","indirect migration background","general elemantary","915.4","826.31","173","485.5","665","1051.79","1297","4090","832.34","998.46","288.91","6136","821.785705566406","920.400024414062"
"1994","indirect migration background","higher education","","","","","","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","in school","915.92","810.57","57","494.84","601.2","1227.2","1444.78","1942.8","819.74","1012.1","351","1942.8","711.304382324219","921.818176269531"
"1994","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1994","indirect migration background","middle vocational","981.44","892.46","151","511.33","730.36","1178","1636","2726.67","917.75","1045.13","196.92","2726.67","903.333312988281","1023"
"1994","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","no migration background","general elemantary","953.03","894.68","1564","511.33","682","1158.67","1432","2352","932.39","973.67","163.6","3579","879.599975585938","920"
"1994","no migration background","higher education","1462.43","1309.38","1473","754.76","988.67","1772.67","2352","3834.5","1428.42","1496.44","204.4","7669.5","1171.66662597656","1241.78576660156"
