"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","1176.96","1100","4903","605","800","1400","1750","3000","1158.31","1195.61","0","10666.67","1140","1200"
"2005","West Germany","1464.75","1300","14869","720","973.33","1733.33","2333.33","4285.71","1447.13","1482.37","0","30000","1400","1423.07702636719"
"2006","East Germany","1176.11","1100","5154","600","820","1412.67","1750","3000","1158.36","1193.86","0","10000","1166","1200"
"2006","West Germany","1494.97","1300","15815","704","960","1761.9","2400","4666.67","1477.64","1512.3","0","30000","1400","1423.07702636719"
"2007","East Germany","1200.95","1120","4960","619","850","1444.44","1800","3000","1181.67","1220.23","100","11333.33","1180","1200"
"2007","West Germany","1523.04","1333.33","14953","714.44","1000","1800","2500","4666.67","1504.52","1541.56","0","42000","1428.57141113281","1460"
"2008","East Germany","1224.59","1150","4649","630","854","1500","1900","3053.33","1205.16","1244.02","0","10000","1200","1222.22229003906"
"2008","West Germany","1565.34","1350","13936","750","1000","1866.67","2500","4733.33","1542.55","1588.13","100","66666","1466.66662597656","1500"
"2009","East Germany","1275.45","1200","4460","666.67","881.33","1531.2","2000","3250","1255.23","1295.67","0","13333.33","1200","1250"
"2009","West Germany","1599.09","1400","12991","766.67","1013.33","1940","2555.56","5000","1579.89","1618.29","153.85","22000","1500","1533.33337402344"
"2010","East Germany","1317.87","1220","5252","682","900","1600","2000","3333.33","1298.73","1337.01","0","13333.33","1170","1200"
"2010","West Germany","1641.28","1428.57","17754","777.78","1050","2000","2666.67","4800","1625.5","1657.06","0","25000","1388.88891601562","1400"
"2011","East Germany","1349.36","1266.67","6217","666.67","945.33","1650","2002.38","3333.33","1331.95","1366.77","142.86","9600","1200","1238.09533691406"
"2011","West Germany","1670.48","1466.67","21520","770.83","1060","2000","2666.67","5000","1655.89","1685.07","40","36666.67","1400","1428.57153320312"
"2012","East Germany","1391.95","1294.62","6106","700","969","1666.67","2111.11","3800","1373.09","1410.81","81.67","14000","1250","1266.66662597656"
"2012","West Germany","1724.76","1500","20936","806.45","1111.11","2040","2800","5000","1701.8","1747.72","0","133333.33","1458.33325195312","1480"
"2013","East Germany","1424.26","1333.33","6001","724","1000","1720","2200","3600","1405.28","1443.24","233.33","12000","1266.66662597656","1300"
"2013","West Germany","1747.54","1521.74","23882","813.95","1110","2100","2866.67","5000","1733.25","1761.83","0","46666.67","1428.57153320312","1455"
"2014","East Germany","1461.77","1333.33","5541","721.33","1000","1750","2326.92","3666.67","1441.91","1481.63","205","12333.33","1304.34790039062","1333.33337402344"
"2014","West Germany","1809.46","1600","21124","833.33","1133.33","2200","3000","5333.33","1793.47","1825.45","120","43333.33","1500","1523.8095703125"
"2015","East Germany","1515.78","1394.66","5376","735.33","1000","1850","2350","4000","1494.42","1537.14","125","12666.67","1347.826171875","1388.88891601562"
"2015","West Germany","1861.41","1666.67","20820","850","1200","2277.78","3000","5500","1846.03","1876.79","0","60000","1533.33337402344","1566.66662597656"
"2016","East Germany","1545.08","1440","5771","730","1010","1888.89","2400","4400","1522.92","1567.24","0","13866.67","1300","1333.33337402344"
"2016","West Germany","1890.49","1666.67","22277","853.33","1200","2333.33","3027.78","5500","1875.14","1905.84","0","40000","1428.57153320312","1466.66662597656"
"2017","East Germany","1583.67","1476","6267","770","1100","1900","2500","4333.33","1562.65","1604.69","88","10000","1333.33337402344","1400"
"2017","West Germany","2022.51","1733.33","25076","880","1245","2333.33","3100","5466.67","1947.53","2097.49","83.33","666666","1466.66662597656","1500"
"2018","East Germany","1646.18","1533.33","5995","790","1133.33","2000","2533.33","4200","1625.17","1667.19","150","10000","1428.57141113281","1466.66662597656"
"2018","West Germany","2022.8","1800","22992","933.33","1333.33","2466.67","3300","6000","2006.65","2038.95","100","50000","1567.77783203125","1600"
"2019","East Germany","1737.11","1600","5905","806","1200","2100","2666.67","4500","1698.37","1775.85","165","61111.11","1577","1619.04772949219"
"2019","West Germany","2136.71","1867.5","22480","952.38","1333.33","2555.56","3333.33","6000","1982.73","2290.69","23.33","1700000","1700","1739.13049316406"
