"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","669.89","614","3300","358","477.33","786","1000.43","1585","654.91","684.87","26","15395","613.599975585938","628.285705566406"
"1984","higher education","1125.89","1032.74","736","613.6","767","1363.33","1704","2840.56","1087.84","1163.94","169","5112.67","1016.66668701172","1065"
"1984","higher vocational","1008.52","824.26","621","482.78","639","1023","1363.33","4090.67","899.91","1117.13","2.67","28018.67","818","852.222229003906"
"1984","in school","709.88","669.9","180","383.5","511.2","852","1022.5","1534","657.47","762.29","0","3886","613.599975585938","695.200012207031"
"1984","inadequately","633.5","555.2","1000","288.71","409.2","750","920.29","1363.33","607.97","659.03","75.93","8521.33","542.424255371094","594.418579101562"
"1984","middle vocational","808.56","730.48","5369","429.29","560.65","958.5","1193.33","2113.33","793.51","823.61","2.67","15395","716","730.476196289062"
"1984","vocational + Abi","1076.35","818","290","487.14","614","1056.67","1483","5113","885.16","1267.54","184","28018.67","695.200012207031","818"
"1985","general elemantary","692.94","647.33","2930","365.24","490.8","821.79","1022.67","1595.2","676.36","709.52","51","10865","620.714294433594","656"
"1985","higher education","1186.91","1073.5","715","639.17","818","1363.33","1892","3681","1144.49","1229.33","109.64","6476.67","1022.66668701172","1095.71423339844"
"1985","higher vocational","926.29","852.22","575","501","657.14","1099","1397.33","2301","884.99","967.59","202","7669.5","823.888916015625","895"
"1985","in school","783.85","766.79","182","399.38","562.4","938","1201.5","1789.5","736.16","831.54","182.5","2300.67","619.696960449219","767"
"1985","inadequately","630.18","568.47","818","302.67","422.92","784","965.56","1380","594.22","666.14","146.07","13805","568.333374023438","619.696960449219"
"1985","middle vocational","821.22","767","4893","438.1","579.33","1006.67","1227","2045","810.23","832.21","0","7669.5","745.833312988281","767"
"1985","vocational + Abi","886.42","818","260","397.78","614","1074","1432","2215.33","839.32","933.52","0","2272.22","716","818"
"1986","general elemantary","729.27","682","2799","400","511.33","886","1090.67","1738.5","716.85","741.69","0","6817.33","674.799987792969","690"
"1986","higher education","1290.59","1096.56","708","665","852","1457","1908.67","4260.67","1185.14","1396.04","0","24595","1043.19995117188","1124.66662597656"
"1986","higher vocational","934.5","889.13","542","511.33","682","1124.67","1366","2215.33","901.63","967.37","66","2931.33","852.222229003906","920.5"
"1986","in school","839.35","768.9","178","450","562.5","983.08","1170.97","2352","753.72","924.98","205","6817.33","645.789489746094","784"
"1986","inadequately","651.16","611.5","767","305","432.31","818","1022.5","1558","628.06","674.26","14.44","4672.07","613.333312988281","671.25"
"1986","middle vocational","874.31","806.06","4759","468.75","613.43","1022.67","1278.33","2045.33","853.95","894.67","0","24595","784","818"
"1986","vocational + Abi","915.57","845.9","254","501","681.67","1138","1380.5","2045.33","867.69","963.45","170.56","2414.44","745.833312988281","847.142883300781"
"1987","general elemantary","765.21","716","2755","409.33","537","920","1150.5","1790","750.21","780.21","0","9203.5","690","716"
"1987","higher education","1269.56","1136.11","707","647.33","869","1483","1851.33","3323","1194.09","1345.03","0","22156","1090.66662597656","1158.66662597656"
"1987","higher vocational","1036.39","909.92","537","535.71","716","1163","1466","2472","933.8","1138.98","97","22156","869","946"
"1987","in school","850.36","818","175","443","639","1022.5","1278","2438","796.12","904.6","232.42","2438","715.666687011719","818"
"1987","inadequately","706.05","644.93","744","340.67","460","852","1090.67","3933.08","681.54","730.56","0","4601.33","639","681.666687011719"
"1987","middle vocational","893.52","818","4755","494.84","630.67","1040","1329","2215.33","879.31","907.73","0","17043.33","818","826.071472167969"
"1987","vocational + Abi","970.16","889.93","259","450","682","1150.5","1490","2982.78","903.08","1037.24","189.44","6086.67","818","911.304382324219"
"1988","general elemantary","766.31","716","2658","409.33","552.7","920","1137.5","1789.5","754.67","777.95","79","3067.6","708.076965332031","730.476196289062"
"1988","higher education","1368.86","1193.33","660","682","942.38","1575","2045","3835","1281.23","1456.49","0","17895","1136.11108398438","1203.75"
