"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","1094.65","1022.67","1106","647.33","818","1295.33","1568","2284","1048.98","1140.32","198","13634.67","1022.66668701172","1022.66668701172"
"1984","Full Time","1-pers.-HH","998.89","920","519","537","741","1125","1534","3068","958.63","1039.15","189","5113","869","920"
"1984","Full Time","Couple + C. GT 16 ","926.45","831","906","537","654.4","1022.4","1227.2","2556.5","874.9","978","196","15395","818","843.5"
"1984","Full Time","Couple + C. LE 16","756.3","710","1569","444.78","537","888.33","1111.3","2073.33","741.53","771.07","76.67","3124.44","666.95654296875","706.190490722656"
"1984","Full Time","Couple + C. LE and GT 16","680.69","644.78","766","400","511.2","818","1022.4","1431.6","661.17","700.21","2.67","3647.27","602.5","622.608703613281"
"1984","Full Time","Single parent","859.33","750","232","409.33","562.33","1022.31","1295.33","3886","776.74","941.92","155.33","8521.33","682","774"
"1984","Not Working","(Married) couple without C.","818.87","682","1128","409.33","542","852","1133.33","2386","744.41","893.33","178.67","28018.67","682","682"
"1984","Not Working","1-pers.-HH","671.24","588","604","332","435","772","1023","1943","631.35","711.13","0","9715","537","614"
"1984","Not Working","Couple + C. GT 16 ","814.68","730.71","651","450","588","920.4","1150.5","1933.5","762.38","866.98","196","15395","681.666687011719","741.5"
"1984","Not Working","Couple + C. LE 16","627.9","568.33","854","358","454.44","738.33","971.5","1460.95","610.55","645.25","32.08","2840.56","511.428588867188","543.333312988281"
"1984","Not Working","Couple + C. LE and GT 16","647.88","604","579","367.14","456.43","806.52","1022.5","1431.6","623.44","672.32","2.67","3647.27","511.200012207031","552"
"1984","Not Working","Single parent","667.75","545.33","217","255.5","374.67","750","954.67","3886","571.87","763.63","82","8521.33","477.333343505859","567.692321777344"
"1984","Part Time","(Married) couple without C.","986.97","852","309","511.33","675.33","1193.33","1534","4090.67","913.84","1060.1","122.67","6817.33","818","886"
"1984","Part Time","1-pers.-HH","725.2","719.82","131","307","435","920","1125","1790","663.86","786.54","102","1943","614","818"
"1984","Part Time","Couple + C. GT 16 ","813.38","767","318","511.5","639","920.5","1124.8","1661.5","780.36","846.4","255.67","3068","716","792.5"
"1984","Part Time","Couple + C. LE 16","768.69","710","504","451.67","539.44","908.89","1192.92","1988.33","740.97","796.41","32.08","3124.44","657.142883300781","710"
"1984","Part Time","Couple + C. LE and GT 16","642.53","613.6","297","393.46","490.8","736.4","900","1227.2","604.78","680.28","140.71","3647.27","579.333312988281","613.599975585938"
"1984","Part Time","Single parent","643.13","537.97","97","340.95","443.33","784","988.67","2045","582.09","704.17","82","2045","491.538482666016","647.333312988281"
"1985","Full Time","(Married) couple without C.","1119.32","1031.62","966","682","852","1295.33","1624","2386","1090.11","1148.53","204.67","6476.67","1022.66668701172","1056.66662597656"
"1985","Full Time","1-pers.-HH","1017.31","920","444","545","767","1125","1534","3323","946.01","1088.61","0","13805","920","946"
"1985","Full Time","Couple + C. GT 16 ","884.35","858.8","881","511.5","690","1022.67","1278","1789.5","864.21","904.49","204.4","2300.67","843.5","895"
"1985","Full Time","Couple + C. LE 16","790.19","730.48","1293","468.75","568.33","937.14","1136.11","1988.33","762.51","817.87","0","10865","688.461547851562","730.476196289062"
"1985","Full Time","Couple + C. LE and GT 16","721.54","707.42","664","403.68","547.86","852","1033.91","1636","699.11","743.97","109.64","3408.67","639.285705566406","666.95654296875"
"1985","Full Time","Single parent","806.64","798.91","230","409","590","1022.5","1193.33","1559.5","766.61","846.67","191.88","1874.67","691.200012207031","852"
"1985","Not Working","(Married) couple without C.","774.12","698.67","1012","443.33","545.33","954.67","1193.33","1874.67","752.66","795.58","162","3408.67","682","746"
"1985","Not Working","1-pers.-HH","677.78","614","528","343","459","818","1125","1820","648.43","707.13","0","2812","562","614"
"1985","Not Working","Couple + C. GT 16 ","825.02","767","651","434.5","575","967.2","1201.5","2300.67","790.59","859.45","51","5368.5","716","767"
"1985","Not Working","Couple + C. LE 16","654.46","584.28","746","365.24","468.75","779.05","994.44","1846.11","634.69","674.23","127.92","2434.76","532.5","568.333374023438"
"1985","Not Working","Couple + C. LE and GT 16","658.01","613.6","513","368","466.77","800.43","956","1758.8","632.37","683.65","109.64","3408.67","511.333343505859","577.826110839844"
"1985","Not Working","Single parent","619.39","545.33","206","255.33","353.85","792.5","1056.67","1704","576.9","661.88","37.69","1704","511.333343505859","596.666687011719"
"1985","Part Time","(Married) couple without C.","1003.83","920","291","518","682","1193.33","1431.33","3408.67","948.77","1058.89","170.67","4090.67","852","988.666687011719"
"1985","Part Time","1-pers.-HH","738.48","678.96","137","307","460","920","1074","2301","663.24","813.72","26","3835","614","767"
"1985","Part Time","Couple + C. GT 16 ","821.9","795.33","376","511.5","613.6","1022.4","1150.5","1746.4","792.59","851.21","204.67","2300.67","767","818"
"1985","Part Time","Couple + C. LE 16","798.39","711.25","506","415","555.65","946","1217.14","2374.44","765.53","831.25","127.92","3408.89","666.95654296875","730.476196289062"
"1985","Part Time","Couple + C. LE and GT 16","687.5","657.43","258","400","540","818","937.33","1898.93","651.29","723.71","209.74","3408.67","595.862060546875","654.400024414062"
"1985","Part Time","Single parent","639.77","592.72","97","294","434.5","802.5","1022.67","1559.5","581.39","698.15","156.11","1559.5","537","664.666687011719"
"1986","Full Time","(Married) couple without C.","1170.85","1090.67","976","682","886","1363.33","1670","2318","1134.41","1207.29","0","10226","1022.66668701172","1090.66662597656"
"1986","Full Time","1-pers.-HH","1010.18","920","424","614","767","1125","1534","2659","969.86","1050.5","184","4862","920","971"
"1986","Full Time","Couple + C. GT 16 ","986.11","932.4","937","588","736.4","1145.2","1363.33","1874.67","930.17","1042.05","179","24595","907.5","946"
"1986","Full Time","Couple + C. LE 16","833.03","741.33","1224","473.33","588","965.56","1192.78","2272.22","792.58","873.48","14.44","22723.89","721.538513183594","741.5"
"1986","Full Time","Couple + C. LE and GT 16","738.73","730.36","616","443","547.86","878.68","1022.67","1667.39","718.4","759.06","0","2454.4","647.666687011719","711.304382324219"
"1986","Full Time","Single parent","812.32","767","199","402","545.33","955.43","1193.33","2931.33","758.31","866.33","167.6","2931.33","711.5","818"
"1986","Not Working","(Married) couple without C.","807.93","726.03","962","477.33","584","954.67","1193.33","1976.67","784.96","830.9","118.67","3408.67","705.333312988281","750"
"1986","Not Working","1-pers.-HH","719.51","640.94","506","373","496","875","1125","1892","685.66","753.36","0","4090","614","665"
"1986","Not Working","Couple + C. GT 16 ","969.34","797.6","663","460","613.6","1022.4","1278","2556.5","860.72","1077.96","163.6","24595","767","818"
"1986","Not Working","Couple + C. LE 16","678.21","615.01","651","369.44","487.14","809.44","1047.14","1610.5","653.59","702.83","14.44","4672.07","568.333374023438","596.666687011719"
"1986","Not Working","Couple + C. LE and GT 16","679.42","613.6","475","383.33","444.78","842.8","1051.67","1840.8","653.14","705.7","0","2454.4","542.424255371094","600.75"
"1986","Not Working","Single parent","672.03","602.66","187","332.5","422.67","818","1084","1721.33","620.56","723.5","117.69","2352","528.666687011719","668.461547851562"
"1986","Part Time","(Married) couple without C.","1006.84","937.33","314","613.33","732.67","1193.33","1431.33","2726.67","956.94","1056.74","129.33","4260.67","872.666687011719","988.666687011719"
"1986","Part Time","1-pers.-HH","801","741","130","383","525","971","1227","2556","725.31","876.69","77","2556","639","767"
"1986","Part Time","Couple + C. GT 16 ","883.89","831","399","511.5","673.33","1022.5","1304","1739.5","852.71","915.07","163.6","2045.2","818","876.571411132812"
"1986","Part Time","Couple + C. LE 16","901.77","745.83","446","466.96","596.67","965.56","1221.67","2301","798.6","1004.94","170.56","22723.89","710","766.666687011719"
"1986","Part Time","Couple + C. LE and GT 16","699.01","700.96","260","411.46","511.3","848.8","1002","1231.15","671.04","726.98","237.5","1667.39","613.599975585938","701.142883300781"
"1986","Part Time","Single parent","697.99","613.5","92","311.3","426","926.88","1193.33","1558","632.07","763.91","167.6","1558","568.333374023438","762"
"1987","Full Time","(Married) couple without C.","1260.18","1124.67","993","682","879.33","1363.33","1704","3408.67","1191.59","1328.77","170.67","22156","1090.66662597656","1146.66662597656"
"1987","Full Time","1-pers.-HH","1037.42","971","443","587","767","1176","1534","2812","994.75","1080.09","0","3835","920","997"
"1987","Full Time","Couple + C. GT 16 ","1033.1","971.5","1002","588","756.8","1186","1406","2438","998.28","1067.92","185","9203.5","920.5","971.5"
"1987","Full Time","Couple + C. LE 16","852.24","767","1195","499.05","610.56","980","1164.44","1960","810.67","893.81","198.89","17043.33","730.476196289062","767"
"1987","Full Time","Couple + C. LE and GT 16","778.79","730.36","570","470.4","577.83","894.64","1076.09","2045.2","754.36","803.22","224.39","3779.13","681.666687011719","727.692321777344"
"1987","Full Time","Single parent","893.23","879.3","206","477.33","647.33","1056.67","1278","1704","833.84","952.62","99.44","5112.67","800.434814453125","929.696960449219"
"1987","Not Working","(Married) couple without C.","856.84","784","945","499.33","613.33","1022.67","1363.33","2045.33","831.93","881.75","170.67","3408.67","750","818"
"1987","Not Working","1-pers.-HH","737.88","667.17","502","383","511","895","1187","1790","707.37","768.39","0","2556","639","716"
"1987","Not Working","Couple + C. GT 16 ","874.28","817.13","658","485.5","613.6","1022.5","1329.5","2438","836.01","912.55","185","6391","760.799987792969","838.400024414062"
"1987","Not Working","Couple + C. LE 16","702.59","653.33","618","396.67","525.56","852.22","1071.3","1460.95","675.58","729.6","179","6086.67","596.666625976562","629.230773925781"
"1987","Not Working","Couple + C. LE and GT 16","714.82","662.63","409","375","489.13","818","1084.55","2045.2","681.72","747.92","0","3779.13","555.652160644531","639"
"1987","Not Working","Single parent","740.26","682","181","314.62","450","1005.33","1150.5","1874.67","670.41","810.11","99.44","5112.67","588","716"
"1987","Part Time","(Married) couple without C.","1010.44","954.67","293","613.33","750","1158.67","1496.67","2556.67","962.53","1058.35","255.33","2726.67","886","1022.66668701172"
"1987","Part Time","1-pers.-HH","799.48","685.75","120","358","511","1023","1329","2556","712.63","886.33","31","3068","614","767"
"1987","Part Time","Couple + C. GT 16 ","943","895","380","552","685.2","1073.5","1278","2438","889.7","996.3","194.4","9203.5","843.5","904"
"1987","Part Time","Couple + C. LE 16","804.53","738.33","479","487.14","600","937.22","1136.11","1738.4","769.59","839.47","189.44","6086.67","730.476196289062","778.260864257812"
"1987","Part Time","Couple + C. LE and GT 16","784.3","728.18","241","489.13","572.8","920.4","1111.3","3067.6","738.82","829.78","224.39","3779.13","666.95654296875","730.357177734375"
"1987","Part Time","Single parent","648.15","556.4","122","332.5","393.08","852","1056.67","1874.67","587.39","708.91","0","2045.33","511.5","716"
"1988","Full Time","(Married) couple without C.","1216.45","1158.67","952","682","920","1397.33","1772.67","3408.67","1184.58","1248.32","170.67","6135.33","1090.66662597656","1193.33337402344"
"1988","Full Time","1-pers.-HH","1090.03","1023","403","639","818","1266","1636","2556","1035.35","1144.71","0","7669","971","1023"
"1988","Full Time","Couple + C. GT 16 ","1016.22","981.6","1035","639","787.2","1167.33","1431.6","2086","995.32","1037.12","306.8","3068","934.857116699219","975.333312988281"
"1988","Full Time","Couple + C. LE 16","872.72","795.56","1115","511.43","625","1022.5","1278.33","2434.76","846.54","898.9","170.56","7243.33","744.782653808594","795.555603027344"
"1988","Full Time","Couple + C. LE and GT 16","847.45","695.2","469","433.94","552.7","852","1084","10226","773.84","921.06","200.71","10226","666.95654296875","716"
"1988","Full Time","Single parent","960.63","882","198","596.67","705.33","1180","1406","1840.67","901.99","1019.27","238.67","4090.67","798.75","920"
"1988","Not Working","(Married) couple without C.","870.45","784","921","504.67","630","1022.67","1295.33","2556.67","841.55","899.35","136.67","6135.33","750","784"
"1988","Not Working","1-pers.-HH","765.72","689.35","496","383","522","920","1278","1999","732.4","799.04","0","2556","648","716"
"1988","Not Working","Couple + C. GT 16 ","901.57","846.28","690","511.33","639","1022.67","1278","2086","855.48","947.66","179","10226","797.599975585938","869"
"1988","Not Working","Couple + C. LE 16","736.21","689.72","552","426.25","535.71","852.38","1136.11","1667.62","712.04","760.38","163.5","2921.9","608.571472167969","642.5"
"1988","Not Working","Couple + C. LE and GT 16","694.2","639.26","353","375","480.8","818","1071.94","1515.71","664.77","723.63","191.88","3067.6","555.652160644531","613.666687011719"
"1988","Not Working","Single parent","739.28","682","167","371.33","490.8","886","1137.5","1840.67","678.08","800.48","20","4090.67","647.333312988281","750"
"1988","Part Time","(Married) couple without C.","1078.17","1022.67","327","579.33","784","1295.33","1704","2556.67","1028.29","1128.05","136.67","3408.67","954.666687011719","1022.66668701172"
"1988","Part Time","1-pers.-HH","861.31","767","111","331","476","1074","1534","3068","760.83","961.79","169","3068","614","895"
"1988","Part Time","Couple + C. GT 16 ","985.54","911.62","411","596.67","716","1073.5","1406","2308.8","930.28","1040.8","250.5","10226","843.5","920.400024414062"
"1988","Part Time","Couple + C. LE 16","835.79","779.05","479","490","610.56","994.44","1217.14","1931.67","808.55","863.03","184.44","2911.67","730.476196289062","795.555603027344"
"1988","Part Time","Couple + C. LE and GT 16","738.44","681.67","230","419.2","552.7","818","1166.96","1778.26","700.75","776.13","277.43","2045.2","619.696960449219","695.200012207031"
"1988","Part Time","Single parent","780.56","682","130","383.33","511.33","912.86","1278.21","2556.67","701.34","859.78","140.5","2556.67","626.5","741.5"
"1989","Full Time","(Married) couple without C.","1301.74","1193.33","1001","750","988.67","1431.33","1874.67","3408.67","1249.57","1353.91","306.67","22156","1158.66662597656","1193.33337402344"
"1989","Full Time","1-pers.-HH","1134.82","1023","416","665","844","1329","1790","3068","1082.69","1186.95","205","5113","971","1023"
"1989","Full Time","Couple + C. GT 16 ","1062.82","1022.5","1006","654.4","818","1240","1508.5","2173","1041.29","1084.35","255.5","2924.4","1017.59997558594","1022.5"
"1989","Full Time","Couple + C. LE 16","919.51","827.62","1064","550.77","657.5","1079.44","1363.33","2045","893.1","945.92","0","10226","779.047668457031","824.583312988281"
"1989","Full Time","Couple + C. LE and GT 16","773.11","730.36","452","438.29","547.86","926.79","1146.67","2045.2","745.56","800.66","245.6","2111.74","692.5","736.400024414062"
"1989","Full Time","Single parent","1000.74","920.23","197","511.54","682","1193.33","1568","2045.33","939.24","1062.24","204.5","4090.67","852.222229003906","954.666687011719"
"1989","Not Working","(Married) couple without C.","932.9","828","867","511.33","647.33","1022.67","1363.33","2471.33","875.3","990.5","0","22156","801.333312988281","852"
"1989","Not Working","1-pers.-HH","800.42","729.17","488","409","546","971","1329","1972","765.43","835.41","81","3068","699","767"
"1989","Not Working","Couple + C. GT 16 ","927.41","854.3","676","511.5","661.33","1150.5","1406","2215.67","898.16","956.66","161","2924.4","818","895"
