"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","direct migration background","(1c) basic vocational qualification","1026.4","963.14","599","543.33","716","1227.33","1467.39","3068","995.59","1057.21","202.76","3272","903.333312988281","973.8095703125"
"1993","direct migration background","(2a) intermediate vocational","1233.06","1022.97","98","703","852","1602","2045.33","2863.33","1127.94","1338.18","322","2863.33","997","1193.33337402344"
"1993","direct migration background","(2b) intermediate general qualification","1007.44","969.34","48","399","801.33","1261.33","1534","2678.21","883.18","1131.7","272.67","2678.21","818","1022.66668701172"
"1993","direct migration background","(2c_gen) general maturity certificate","960.66","924.72","86","477.33","763","1125","1442","2045.33","885.14","1036.18","272.67","2272.22","818","1004.28570556641"
"1993","direct migration background","(2c_voc) vocational maturity certificate","1119.15","987.19","108","532.5","730.48","1355","1704","3579","1033.76","1204.54","365","3579","803.333374023438","1022.5"
"1993","direct migration background","(3a) lower tertiary education","1461.27","1139.51","44","741","852","1482.67","1874.67","8521.67","1092.28","1830.26","476","8521.67","872.666687011719","1200.5"
"1993","direct migration background","(3b) higher tertiary education","1596.64","1416.22","81","755.65","1022.4","2078","2556","5113","1443.92","1749.36","426.11","5113","1065","1390.80004882812"
"1993","indirect migration background","(0) in school","919.89","895","42","536","613.6","1222.61","1321.2","1840.8","822.87","1016.91","224.39","1840.8","639","895"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","823.1","805.35","121","400","602.58","1000.43","1278","2045.2","757.71","888.49","204.5","2386","766.785705566406","900"
"1993","indirect migration background","(1c) basic vocational qualification","982.21","946.5","74","681.67","716","1124.8","1406","1790","900.68","1063.74","332","2386","920","1095.71435546875"
"1993","indirect migration background","(2a) intermediate vocational","1146.38","1022.77","35","613.6","808","1534","1704","2386","997.59","1295.17","486.9","2386","884.642883300781","1227.33337402344"
"1993","indirect migration background","(2b) intermediate general qualification","950.46","931.6","71","639.29","778.26","1168.5","1265.5","1500","886.85","1014.07","409","1553.46","818","1022.40002441406"
"1993","indirect migration background","(2c_gen) general maturity certificate","902.91","943.44","32","579.33","664.5","1090.67","1150.5","1444","801","1004.82","460","1444","639","1040.71435546875"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","1266.22","1068.38","69","755.65","818","1559.5","2045.2","3067.6","1134.74","1397.7","387.14","3067.6","986.071472167969","1312.33337402344"
"1993","no migration background","(1a) inadequately completed","902.71","784.88","137","460","614","1073.5","1508.5","3579.5","822.29","983.13","128","3834.5","719.629638671875","852"
"1993","no migration background","(1b) general elementary school","893.04","828.33","1288","477.33","614","1111.3","1420","1988.33","871.81","914.27","26","3195.5","818","852.380981445312"
"1993","no migration background","(1c) basic vocational qualification","1063.94","989.28","3351","575","732.67","1278","1654","2607.67","1046.62","1081.26","122.22","14316","930.400024414062","973.8095703125"
"1993","no migration background","(2a) intermediate vocational","1162.21","1023","2372","608.57","788.33","1420","1806.67","3067.6","1139.48","1184.94","122.22","14316","944","983.333312988281"
"1993","no migration background","(2b) intermediate general qualification","1054.33","981.6","377","511.5","731","1245","1687","2726.67","1006.1","1102.56","189.33","3834.5","858.799987792969","967.333312988281"
"1993","no migration background","(2c_gen) general maturity certificate","1166.09","1022.67","268","523.33","757.41","1390.8","1789.5","4090.67","1096.18","1236","102","5752","971.5","1073.5"
"1993","no migration background","(2c_voc) vocational maturity certificate","1337.19","1227.09","378","682","973.81","1655.71","2045.33","2812","1271.8","1402.58","163.6","8521.67","1136.11108398438","1241.90478515625"
"1993","no migration background","(3a) lower tertiary education","1234.32","1103.13","779","682","852.22","1461","1892","3068","1195.67","1272.97","196.92","6136","973.8095703125","1022.66668701172"
"1993","no migration background","(3b) higher tertiary education","1564.63","1363.33","670","767","1043.2","1966.54","2556.67","3920","1511.11","1618.15","365.24","5752","1217.14294433594","1329.19995117188"
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","825.83","778.26","499","409","613.6","1022.4","1227.33","2045","797.44","854.22","136.33","2386","778.260864257812","844.516174316406"
"1994","direct migration background","(1b) general elementary school","887.93","839.82","658","477.33","639","1098","1329.5","2386","860.89","914.97","136.33","2829.33","818","885"
"1994","direct migration background","(1c) basic vocational qualification","1057.32","988.32","572","608.57","753.33","1201.5","1534","3272","1025.49","1089.15","243.57","3408.67","912.857177734375","1000.43481445312"
"1994","direct migration background","(2a) intermediate vocational","1246.16","1193.33","103","660.42","876.67","1485.24","2045","3146","1138.48","1353.84","153","3146","971.333312988281","1202"
"1994","direct migration background","(2b) intermediate general qualification","1085.95","1022.62","36","460","831","1431.33","1790","2738.93","920.65","1251.25","205","2738.93","852","1261.33337402344"
"1994","direct migration background","(2c_gen) general maturity certificate","986.72","913.9","88","477.33","596.67","1363.33","1513","1874.67","892.22","1081.22","290","2556.67","744.400024414062","1004.28570556641"
"1994","direct migration background","(2c_voc) vocational maturity certificate","1193.44","1090.67","100","490.8","719.63","1585","2181.33","2312.86","1101.28","1285.6","318.95","2312.86","803.333374023438","1090.66662597656"
"1994","direct migration background","(3a) lower tertiary education","1498.57","1022.67","45","647.33","786","1704","1892","8521.67","1140.61","1856.53","435","8521.67","920","1278.33337402344"
"1994","direct migration background","(3b) higher tertiary education","1561.68","1459.39","72","852.22","1136.11","1942.8","2215.33","4090","1423.77","1699.59","307","4090","1193.33337402344","1457"
"1994","indirect migration background","(0) in school","911.76","808.99","56","434","601.2","1145.2","1444.78","1942.8","814.63","1008.89","351","1942.8","711.304382324219","920.400024414062"
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","906.79","818","112","511.2","674.8","985.56","1227","6136","786.69","1026.89","341","6136","818","920.285705566406"
"1994","indirect migration background","(1c) basic vocational qualification","919.32","852.38","79","482.78","716","1090.67","1363.33","2045.2","829.75","1008.89","196.92","2215.33","920","1125"
"1994","indirect migration background","(2a) intermediate vocational","1137.67","1022.5","41","535","830.4","1534","1636","2726.67","992.01","1283.33","243.57","2726.67","912.857177734375","1193.33337402344"
"1994","indirect migration background","(2b) intermediate general qualification","928.09","920.42","64","485.5","657.5","1227.2","1355","1697.6","844.46","1011.72","288.91","1697.6","778.260864257812","1004.28570556641"
"1994","indirect migration background","(2c_gen) general maturity certificate","886.55","856.38","32","639","720.8","1022.67","1176","1513.6","786.69","986.41","435","1513.6","664.799987792969","1022.66668701172"
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","1253.8","1047.81","130","639","818","1413","1778.26","7669.5","1119.74","1387.86","230","7669.5","934.799987792969","1056.66662597656"
"1994","no migration background","(1a) inadequately completed","914.47","898.28","102","399","639","1124.8","1278.33","2004","825.53","1003.41","184","3834.5","772.790649414062","981.599975585938"
"1994","no migration background","(1b) general elementary school","924.56","880.35","1230","511","675","1125","1390.8","2045","903.2","945.92","184","3323.5","852.222229003906","914"
"1994","no migration background","(1c) basic vocational qualification","1101.84","1022.67","3282","613.33","779.05","1329","1687.5","2556.67","1084.58","1119.1","102","10226","994.444458007812","1022.60870361328"
"1994","no migration background","(2a) intermediate vocational","1215.77","1090.67","2365","644","852","1457","1943","3068","1194.8","1236.74","153","7771.33","997","1022.66668701172"
"1994","no migration background","(2b) intermediate general qualification","1069.81","980.92","352","527.74","716","1329.2","1667","3068","1016.15","1123.47","163.6","3579","895","986.071472167969"
"1994","no migration background","(2c_gen) general maturity certificate","1120.5","1022.5","259","524","767","1363.33","1789.5","3068","1060.11","1180.89","116","3068","994","1099.5"
"1994","no migration background","(2c_voc) vocational maturity certificate","1312.84","1193.31","388","647.33","920","1607.6","2045","2897.33","1249.38","1376.3","205","8521.67","1124.66662597656","1278"
"1994","no migration background","(3a) lower tertiary education","1278.53","1158.67","778","710","895","1534","1917.5","3579","1238.25","1318.81","204.4","7669.5","1022.66668701172","1111.30432128906"
"1994","no migration background","(3b) higher tertiary education","1622.46","1499.52","695","818","1053.5","2045","2556.5","4090","1569.29","1675.63","256","6817.33","1310","1431.33337402344"
"1995","direct migration background","(0) in school","1047.62","851.46","34","511.43","767","1186","1431.5","3067.6","862.99","1232.25","412.06","3067.6","767","900"
"1995","direct migration background","(1a) inadequately completed","835.69","782.1","490","383.57","588","1022.67","1278","2045","803.49","867.89","255.5","3204","800.434814453125","858.799987792969"
"1995","direct migration background","(1b) general elementary school","899.26","852.22","712","471.43","655","1056.67","1329.5","1892","867.75","930.77","163.33","8034.76","843.5","894"
"1995","direct migration background","(1c) basic vocational qualification","1069.57","988.67","657","579.33","738.33","1252.5","1534","3408.67","1032.72","1106.42","281","8034.76","920","988.666687011719"
"1995","direct migration background","(2a) intermediate vocational","1561.1","1108.91","116","716","852.22","1670","2215.33","10907.33","1368.99","1753.21","383","10907.33","973.8095703125","1176"
"1995","direct migration background","(2b) intermediate general qualification","963.14","937.23","40","409.2","690","1227.2","1363.33","1651.92","862.04","1064.24","358","1651.92","852.222229003906","1111.30432128906"
"1995","direct migration background","(2c_gen) general maturity certificate","975.82","796.16","141","426.25","626","1295.33","1667.39","2556.67","896.39","1055.25","310","2921.79","767","900"
"1995","direct migration background","(2c_voc) vocational maturity certificate","1031.76","876.67","169","487.14","648.85","1329","2045","2272.22","971.84","1091.68","279.33","2272.22","778.260864257812","933.478271484375"
"1995","direct migration background","(3a) lower tertiary education","1547.87","1278.25","47","795.56","954.67","1777.14","2079.33","5681.11","1288.72","1807.02","426.11","5681.11","1022.66668701172","1393.5"
"1995","direct migration background","(3b) higher tertiary education","1207.83","1023","138","460","724.44","1534","2113.33","3204","1099.95","1315.71","310","3408.89","971","1124.66662597656"
"1995","indirect migration background","(0) in school","1047.92","886.82","49","573.33","818","1380.33","1667.39","1826.07","943.98","1151.86","451.94","1826.07","818","912.857177734375"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","868.66","816.93","97","491","632.86","1023","1278","1603","803.97","933.35","291.5","2249.6","761.111145019531","912.857177734375"
"1995","indirect migration background","(1c) basic vocational qualification","1005.12","981.8","86","654.4","858.8","1192.78","1252.5","1661.5","924.29","1085.95","445","2556.67","973.8095703125","1090.66662597656"
"1995","indirect migration background","(2a) intermediate vocational","1214.86","1099.39","48","716","869","1568","1790","2045.33","1103.1","1326.62","340.67","2045.33","895","1125"
"1995","indirect migration background","(2b) intermediate general qualification","840.65","818","63","393.46","575","1063.6","1176","1758.8","759.46","921.84","281","1758.8","800.434814453125","996.041625976562"
"1995","indirect migration background","(2c_gen) general maturity certificate","1141.33","1092.24","39","562","767","1295.33","1840.8","2249.5","1004.11","1278.55","429.6","2249.5","716","1189"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","1310.73","1123.07","168","593.2","797.6","1415.77","1800.43","3834.5","1125.78","1495.68","319.5","15338.67","935.599975585938","1124.80004882812"
"1995","no migration background","(1a) inadequately completed","1049.23","951.44","81","593.2","750","1278","1734.64","2215.33","960.11","1138.35","302.5","2215.33","818","1002"
"1995","no migration background","(1b) general elementary school","1012.12","920","1152","511.5","698.67","1178.26","1457","2464","976.71","1047.53","255.5","12498","920","971.304382324219"
"1995","no migration background","(1c) basic vocational qualification","1152.53","1023","3151","639","818","1363.33","1704","2726.67","1133.79","1171.27","72","11930","1022.66668701172","1023"
"1995","no migration background","(2a) intermediate vocational","1261.2","1136.19","2382","666.96","876.67","1509.52","1998.57","3408.67","1239.66","1282.74","158.1","8010","1022.66668701172","1073.5"
"1995","no migration background","(2b) intermediate general qualification","1137.68","1073.89","352","562","767","1370.5","1772.67","3408.67","1086.02","1189.34","255.5","4090.67","967.857177734375","1048"
"1995","no migration background","(2c_gen) general maturity certificate","1180.87","1022.67","258","613.33","790","1420","1988.33","3068","1121.14","1240.6","205","3681.2","1022.5","1133.9130859375"
"1995","no migration background","(2c_voc) vocational maturity certificate","1355.26","1227.62","398","675.71","920","1602","2045.33","3681.33","1292.05","1418.47","158.1","6136","1158.66662597656","1278"
"1995","no migration background","(3a) lower tertiary education","1388.49","1261.33","787","777.2","956.09","1687","2147","3579","1339.96","1437.02","280","14061","1125","1186.78576660156"
"1995","no migration background","(3b) higher tertiary education","1687.11","1507.42","704","852.38","1111.3","2045","2556.67","5112.67","1617.64","1756.58","393.08","15338.67","1363.33337402344","1482.5"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","821.56","784","457","435","596.67","1000.43","1193.33","1790","790.46","852.66","119.33","2556.5","818","887.419372558594"
"1996","direct migration background","(1b) general elementary school","888.14","852.38","649","471.92","639.38","1125","1363.33","1840.8","861.3","914.98","122.8","2556.5","830.833312988281","886"
"1996","direct migration background","(1c) basic vocational qualification","1094.38","1022.48","635","588","757.41","1227.33","1602","3408.67","1062.09","1126.67","272.67","3715.33","918","1002"
"1996","direct migration background","(2a) intermediate vocational","1265.97","1194.12","104","721","894.58","1534","1976.67","3049.33","1170.23","1361.71","409","3049.33","954.666687011719","1193.33337402344"
"1996","direct migration background","(2b) intermediate general qualification","1265.69","1022.61","38","533.48","767","1268","1534","11930","669.6","1861.78","256","11930","777.200012207031","1216"
"1996","direct migration background","(2c_gen) general maturity certificate","991.1","864.64","127","443","675.71","1176","1618.89","2454.4","910.99","1071.21","283.89","3104.29","774.545471191406","988.666687011719"
"1996","direct migration background","(2c_voc) vocational maturity certificate","1087.93","920.47","163","511.43","681.67","1278","1778.26","2726.67","941.67","1234.19","317.58","11930","852","1022.38098144531"
"1996","direct migration background","(3a) lower tertiary education","1618.37","1277.65","46","750","1056.67","1704.44","2079.33","5681.11","1361.95","1874.79","297","5681.11","1074","1413"
"1996","direct migration background","(3b) higher tertiary education","1285.47","1090.67","131","625","730.48","1514.81","2513.75","3550.56","1169.05","1401.89","317.58","3749.33","978.260864257812","1176"
"1996","indirect migration background","(0) in school","977.88","922.56","50","572.8","740.34","1111.3","1363.33","2045","882.21","1073.55","350.3","2045","767","1022.66668701172"
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","870.5","881.45","107","511.21","715.67","1022.5","1227.2","1380.33","817.49","923.51","305","1917.5","767","908.888916015625"
"1996","indirect migration background","(1c) basic vocational qualification","1044.27","1001.18","93","730.29","852","1192.86","1363.33","2045.33","965.33","1123.21","487.14","2812","1000.43481445312","1176"
"1996","indirect migration background","(2a) intermediate vocational","1363.15","1036.57","54","818","920.4","1789.5","2112","3426","1223.34","1502.96","283.89","3426","920.5","1176"
"1996","indirect migration background","(2b) intermediate general qualification","962.64","920.03","65","429.6","698.67","1406","1534","1636","875.5","1049.78","236.15","1840.8","852","1022.40002441406"
"1996","indirect migration background","(2c_gen) general maturity certificate","1111.43","1071.85","43","639","852","1400.43","1434.5","1687","1008.89","1213.97","326","1746.4","756.799987792969","1051.11108398438"
"1996","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","no migration background","(0) in school","1308.26","1139.36","199","666.96","912.86","1351.43","1826.07","3732.5","1172.83","1443.69","355.65","12782.5","1022.60870361328","1132.14282226562"
"1996","no migration background","(1a) inadequately completed","976.99","890.36","67","531.6","634","1130.8","1704","2454","872.55","1081.43","307","2454","767","1002"
"1996","no migration background","(1b) general elementary school","981.65","920","1108","562","716","1193.33","1466","2178","958.29","1005.01","78","3707","907.931030273438","982"
"1996","no migration background","(1c) basic vocational qualification","1173.02","1074","3088","663.33","852","1363.33","1704","2726.67","1152.42","1193.62","148.33","12782.5","1047.14294433594","1090.66662597656"
"1996","no migration background","(2a) intermediate vocational","1280.53","1150.5","2394","693.81","907","1534","2045","3408.67","1257.08","1303.98","238","10226","1071.42858886719","1111.30432128906"
"1996","no migration background","(2b) intermediate general qualification","1136.31","1088.35","345","613.5","843.5","1420","1723","2318","1086.83","1185.79","286","4090.67","994.444458007812","1090.66662597656"
"1996","no migration background","(2c_gen) general maturity certificate","1191.38","1023","240","614","778.26","1459","1917.5","3408.67","1124.68","1258.08","302","3681.2","1022.40002441406","1124.80004882812"
"1996","no migration background","(2c_voc) vocational maturity certificate","1342.13","1221.67","402","701.67","927.78","1534","2045.33","3749.33","1280.98","1403.28","256","7158","1193.33337402344","1278.33337402344"
"1996","no migration background","(3a) lower tertiary education","1450.51","1293.15","797","813","1022.5","1704.44","2222.67","3226","1401.76","1499.26","98.46","12782.5","1136.11108398438","1222.60876464844"
"1996","no migration background","(3b) higher tertiary education","1699.59","1534","705","962.5","1193.33","2045.33","2726.67","3749.33","1646.35","1752.83","383.5","7328.67","1398.5","1534"
"1997","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1997","direct migration background","(1a) inadequately completed","846.63","809.62","429","450","614","1022.67","1278","1704","815.15","878.11","224.8","2168","818","900.952392578125"
"1997","direct migration background","(1b) general elementary school","927.2","852.11","636","511.33","665","1135","1432","1908.67","878.14","976.26","208.21","13634.67","818","880.555603027344"
"1997","direct migration background","(1c) basic vocational qualification","1085.99","1022.5","612","608.57","784","1278","1534","3408.67","1034.91","1137.07","208.21","13634.67","971.5","1022.66668701172"
"1997","direct migration background","(2a) intermediate vocational","1281.14","1086.09","102","730.48","920","1636","1966.15","2999.33","1181.1","1381.18","286.4","2999.33","1022.40002441406","1193"
"1997","direct migration background","(2b) intermediate general qualification","1004.11","892.26","46","568.33","766.67","1278","1534","1772.67","893.26","1114.96","307","1789.5","869","1090.66662597656"
"1997","direct migration background","(2c_gen) general maturity certificate","971.19","886","118","526.92","654.4","1278.33","1704","2373.93","891.78","1050.6","261.11","2556.4","786.538513183594","943.84619140625"
"1997","direct migration background","(2c_voc) vocational maturity certificate","1048.27","874.97","145","454.44","647.33","1295.33","1778.26","3408.67","969.83","1126.71","278.79","3408.67","818","933.478271484375"
"1997","direct migration background","(3a) lower tertiary education","1667.15","1238.07","50","1017.33","1027","1840.67","2556.67","5681.11","1441.39","1892.91","568.33","5681.11","1095.71435546875","1431.33337402344"
"1997","direct migration background","(3b) higher tertiary education","1366.55","1193.33","131","667.14","786.54","1917.5","2386","2897.33","1252.52","1480.58","278.79","3550.56","949.523864746094","1315"
"1997","indirect migration background","(0) in school","843.72","732.72","63","511.43","590","1022.4","1315","2008.57","753.45","933.99","286.4","2008.57","681.666687011719","912.857177734375"
"1997","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1997","indirect migration background","(1b) general elementary school","894.88","852.01","123","553.75","689.2","1099.5","1298.57","1482.5","840.15","949.61","153","2045","767","929.696960449219"
"1997","indirect migration background","(1c) basic vocational qualification","1017.81","925.24","87","741.5","869","1186","1363.33","1738.4","952.03","1083.59","575.25","2301","1022.66668701172","1186"
"1997","indirect migration background","(2a) intermediate vocational","1311.01","1284.75","48","620.42","937.33","1534","1994","2045.33","1193.87","1428.15","286.4","2045.33","965.555603027344","1329.19995117188"
"1997","indirect migration background","(2b) intermediate general qualification","944.23","852.04","71","486","613.6","1124.8","1534","2173","858.13","1030.33","208.21","2173","805.599975585938","1022.66668701172"
"1997","indirect migration background","(2c_gen) general maturity certificate","1373.99","1223.82","41","639","852","1346.33","2045.2","5113","1141.23","1606.75","471","5113","762","1111.30432128906"
"1997","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1997","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1997","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1997","no migration background","(0) in school","1198.2","1124.8","211","613.5","826.4","1406","1917.5","3012.86","1131.26","1265.14","365.36","3067.6","1004.28570556641","1153.59997558594"
"1997","no migration background","(1a) inadequately completed","973.45","847.73","67","511.54","614","1278","1534","2272.22","867.27","1079.63","296.77","2272.22","767","1057.19995117188"
"1997","no migration background","(1b) general elementary school","994.28","954.67","1076","549","736.4","1193.33","1500","2073.6","971.44","1017.12","179","3749.33","940.799987792969","997"
"1997","no migration background","(1c) basic vocational qualification","1172.25","1090.67","3058","652","852.22","1363.33","1722","2726.67","1154.78","1189.72","204.62","11248","1061","1107.77783203125"
"1997","no migration background","(2a) intermediate vocational","1271.73","1158.67","2368","730.48","920","1534","1976.67","3016.67","1250.53","1292.93","229.05","7908","1079.44445800781","1125"
"1997","no migration background","(2b) intermediate general qualification","1147.08","1106.58","339","611.3","852.22","1370.4","1704","2522.67","1097.83","1196.33","255.5","3834.5","1022.40002441406","1101.15393066406"
"1997","no migration background","(2c_gen) general maturity certificate","1303.3","1165.19","259","716","869","1508.5","1790","3408.67","1210.39","1396.21","245.6","8129.5","1022.66668701172","1227.19995117188"
"1997","no migration background","(2c_voc) vocational maturity certificate","1383.06","1227.28","411","730.48","988.67","1582.38","2073.6","5681.11","1322.18","1443.94","281","7158","1222","1329.33337402344"
"1997","no migration background","(3a) lower tertiary education","1440.24","1329.33","801","818","1022.67","1704","2113.33","3798","1394.59","1485.89","307","8129.5","1187.6923828125","1266.19055175781"
"1997","no migration background","(3b) higher tertiary education","1753.72","1534","725","936","1217.14","2069.52","2812","5300.67","1695.03","1812.41","245.6","8129.5","1431.33337402344","1534"
"1998","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1998","direct migration background","(1a) inadequately completed","879.49","843.5","383","511","681.67","1037.42","1363.33","1636","848.65","910.33","347.5","1968.33","835.333312988281","895"
"1998","direct migration background","(1b) general elementary school","918.12","852.38","606","511","666.96","1099.5","1406","2253.33","878.74","957.5","238.67","6817.33","852.083312988281","912.857177734375"
"1998","direct migration background","(1c) basic vocational qualification","1076.42","1000.43","583","614","767.08","1278","1534","3408.67","1042.73","1110.11","289.13","3408.67","947.333312988281","1022.66668701172"
"1998","direct migration background","(2a) intermediate vocational","1312.74","1174.23","96","779.05","940.8","1534","2079.33","3068","1209.1","1416.38","295","3068","1023","1193.33337402344"
"1998","direct migration background","(2b) intermediate general qualification","1131.51","1022.96","37","710","934.44","1268","1534","2377.5","977.75","1285.27","511.11","2556.5","934.444458007812","1193.33337402344"
"1998","direct migration background","(2c_gen) general maturity certificate","965.27","840","103","511.25","608.57","1289.13","1636","2181.33","880.75","1049.79","204.4","2708","822.608703613281","1012"
"1998","direct migration background","(2c_voc) vocational maturity certificate","1062.12","911.7","148","562.22","724.17","1329","1676.11","2726.67","990.47","1133.77","230","2726.67","852.083312988281","1022.66668701172"
"1998","direct migration background","(3a) lower tertiary education","1563.77","1227.2","52","784","1022.67","1658.67","2113.33","5681.11","1340.88","1786.66","511.2","5681.11","1039.33337402344","1462"
"1998","direct migration background","(3b) higher tertiary education","1531","1367.2","133","682","844.78","2147.33","2692.67","3238","1404.85","1657.15","230","3550.56","1090.66662597656","1385.5"
"1998","indirect migration background","(0) in school","870.01","885.49","66","526.67","613.6","1022.67","1227.2","1636","801.67","938.35","204.4","1636","810.5","940.666687011719"
"1998","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1998","indirect migration background","(1b) general elementary school","911.66","852.38","125","545.33","647.67","1089.62","1335","1704","853.68","969.64","373","1994","779.047668457031","946"
"1998","indirect migration background","(1c) basic vocational qualification","1057.17","966.94","87","613.33","908.89","1227.2","1636","1994","967.99","1146.35","347.5","2710","1022.5","1278"
"1998","indirect migration background","(2a) intermediate vocational","1273.22","1095.71","58","568.33","1023","1636","1874.67","2710","1154.03","1392.41","261","2710","1023","1278"
"1998","indirect migration background","(2b) intermediate general qualification","998.98","920.64","73","454.44","613.6","1278","1534","2556.5","904.79","1093.17","358","2556.5","766.785705566406","1022.40002441406"
"1998","indirect migration background","(2c_gen) general maturity certificate","1337.72","1137.7","44","690","767","1385.5","2147.6","6136","1064.24","1611.2","332","6136","779.5","1136.11108398438"
"1998","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1998","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1998","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1998","no migration background","(0) in school","1256.8","1150.5","226","613.6","858.8","1534","2045","3067.6","1186.25","1327.35","282.5","3476.8","1022.40002441406","1165.59997558594"
"1998","no migration background","(1a) inadequately completed","1033.13","853.85","73","585","632.86","1362","1698.21","2045.33","929.04","1137.22","358","2215.33","823.888916015625","1128.94738769531"
"1998","no migration background","(1b) general elementary school","1036.35","988.67","1226","585","766.79","1253","1534","2306.8","1012.49","1060.21","179","4601.33","971","1022.66668701172"
"1998","no migration background","(1c) basic vocational qualification","1173.75","1095.71","3315","665","854","1363.33","1738","2812","1157.96","1189.54","238.67","6442","1080.95239257812","1111.30432128906"
"1998","no migration background","(2a) intermediate vocational","1288","1176","2554","716","920","1534","2045","3408.67","1268.36","1307.64","230","6033.33","1095.71435546875","1136.11108398438"
"1998","no migration background","(2b) intermediate general qualification","1117.79","1073.14","398","614","793","1406","1704","2318","1075.31","1160.27","221.33","3834.5","961.200012207031","1075.51721191406"
"1998","no migration background","(2c_gen) general maturity certificate","1258.26","1125","300","665","858.8","1492.8","1841","4090.67","1191.45","1325.07","283.89","4090.67","1056.66662597656","1206.80004882812"
"1998","no migration background","(2c_voc) vocational maturity certificate","1383.05","1278.33","477","733.48","973.81","1601.25","2045.33","3749.33","1327.39","1438.71","283.89","7158","1278","1363.33337402344"
"1998","no migration background","(3a) lower tertiary education","1480.69","1295.33","858","822.61","1022.67","1738","2301","3579","1438.04","1523.34","292.14","7669","1193.33337402344","1278"
"1998","no migration background","(3b) higher tertiary education","1764.26","1647.22","816","881.38","1217.14","2045.33","2710","5356.19","1709.96","1818.56","205","7669.5","1466","1568"
"1999","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1999","direct migration background","(1a) inadequately completed","875","852","369","480.67","639","1063.33","1363.33","1738","839.49","910.51","186.06","2556.67","852","937.222229003906"
"1999","direct migration background","(1b) general elementary school","952.37","936.53","554","511.5","706.19","1171","1431.6","2045","923.01","981.73","196","2853.33","895","973.8095703125"
"1999","direct migration background","(1c) basic vocational qualification","1119.17","1022.63","550","682","845.33","1261.33","1582.38","3323","1076.94","1161.4","306.96","6391","983.8095703125","1038"
"1999","direct migration background","(2a) intermediate vocational","1375.31","1240.87","84","803.33","1022.38","1644","2113.33","3323","1252.01","1498.61","272.67","3323","1039.33337402344","1222.60876464844"
"1999","direct migration background","(2b) intermediate general qualification","932.97","852","40","549.26","681.67","1227.2","1431.6","1661.5","821.52","1044.42","170.67","1661.5","818","1150.5"
"1999","direct migration background","(2c_gen) general maturity certificate","1041.95","968.4","91","590","647.33","1420","1585","2250","949.9","1134","186.06","2760.8","876.666687011719","1058.92858886719"
"1999","direct migration background","(2c_voc) vocational maturity certificate","1158.81","1022.68","129","588","801.33","1380","1670","5112.67","1061.8","1255.82","230","5112.67","923.333374023438","1095.71435546875"
"1999","direct migration background","(3a) lower tertiary education","1735.06","1295.33","49","920","1044","1738.67","2113.33","7101.11","1465.34","2004.78","400","7101.11","1095.71435546875","1420"
