"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","913.78","869","1562","511.3","666.96","1090.67","1363.33","2073.33","890.02","937.54","2.67","13634.67","818","852.222229003906"
"1984","Full Time","Male","878.4","778.26","3820","460","608.57","1022.5","1295.33","2454.4","858.88","897.92","2.67","15395","738.333374023438","767"
"1984","Not Working","Female","713.83","615.25","3149","365.36","476","818","1023","2045","688.67","738.99","0","28018.67","590","613.5"
"1984","Not Working","Male","761.22","665","1241","374","511","852.22","1124.8","2045","710.67","811.77","40.8","28018.67","613.599975585938","647.333312988281"
"1984","Part Time","Female","815.99","733.48","1166","447.33","577.83","937.33","1193.33","2266.67","788.83","843.15","102","6817.33","706.190490722656","733.478271484375"
"1984","Part Time","Male","759.1","681.67","621","383.5","511.33","920","1193.33","2045.33","725.05","793.15","32.08","6749.2","622.608703613281","681.666687011719"
"1985","Full Time","Female","960.04","895","1367","511.5","706","1125","1406","2386","932.92","987.16","0","10865","852","889.599975585938"
"1985","Full Time","Male","894.87","821.79","3346","487.14","614","1048","1363.33","2301","878.07","911.67","0","13805","767","803.333374023438"
"1985","Not Working","Female","712.48","657.14","2818","366.67","490.67","852","1107.78","1789.5","698.72","726.24","0","7669.5","613.333312988281","630.666687011719"
"1985","Not Working","Male","757.2","682","1172","377.69","511.33","903.33","1186","2215.33","733.16","781.24","0","7669.5","622.666687011719","682"
"1985","Part Time","Female","838.18","763.33","1135","454.44","588","997","1227.2","2318","810.51","865.85","26","7669.5","730.476196289062","767"
"1985","Part Time","Male","767.42","716","642","383.5","511.33","920.5","1125","2215.33","737.79","797.05","127.92","3835","639.166625976562","716"
"1986","Full Time","Female","1006.77","930.14","1342","547.86","716","1158.67","1466","2301","962.97","1050.57","0","24595","889.599975585938","929.200012207031"
"1986","Full Time","Male","942.66","869","3280","511.2","657.43","1096","1380.5","2301","922.22","963.1","0","22723.89","818","852"
"1986","Not Working","Female","752.27","682","2612","398.93","511.33","895","1149","1874.67","729.15","775.39","0","24595","647.333312988281","682"
"1986","Not Working","Male","819.83","716","1141","409.33","535","946","1212","2454","769.15","870.51","0","24595","674.799987792969","716"
