"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","709.71","669.04","181","383.5","511.2","852","1022.5","1534","657.57","761.85","0","3886","613.599975585938","695.200012207031"
"1984","16-34 y.","(1a) inadequately completed","676.39","537.04","324","295","413.81","716","891.9","8521.33","620.89","731.89","75.93","8521.33","532.5","594.418579101562"
"1984","16-34 y.","(1b) general elementary school","604.41","577.61","903","314.62","438.1","755.65","920.29","1206.8","587.34","621.48","26","3647.27","552","594.761901855469"
"1984","16-34 y.","(1c) basic vocational qualification","779.24","730.36","1237","426.11","539.44","920.5","1136.11","1704.44","749.75","808.73","32.08","15395","689.534851074219","730.476196289062"
"1984","16-34 y.","(2a) intermediate vocational","872.33","825.14","600","511.11","639","1022.67","1227.33","2130.42","835.66","909","2.67","6817.33","803.333374023438","852.222229003906"
"1984","16-34 y.","(2b) intermediate general qualification","729.81","682","340","403.68","528.33","866.96","1079.44","2113.33","694.58","765.04","68.33","2556.5","639","700.434814453125"
"1984","16-34 y.","(2c_gen) general maturity certificate","732.72","636.74","333","337","443.33","852","1111.3","2045.33","662.41","803.03","122.67","6749.2","572.799987792969","639"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","895.83","803.33","208","397.78","596.67","1047.14","1363.33","5113","809.33","982.33","97","6749.2","682","818"
"1984","16-34 y.","(3a) lower tertiary education","989.01","869","66","537","682","1193.33","1534","1988.33","876.84","1101.18","454.44","3068","852.083312988281","1084"
"1984","16-34 y.","(3b) higher tertiary education","1009.32","971","172","511.5","665","1227.33","1570","2130.56","947.29","1071.35","169","2284","852.380981445312","1047.14294433594"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","628.74","566.68","752","295","413.81","797.6","997","1329.33","599.66","657.82","102","6476.67","550.769226074219","613.599975585938"
"1984","35-65 y.","(1b) general elementary school","709.84","647.33","1517","383.33","511.11","820","1022.67","1636","682.07","737.61","68.33","15395","630.666687011719","665"
"1984","35-65 y.","(1c) basic vocational qualification","808.95","716","2339","426.11","551.43","920.4","1192.78","2386","780.87","837.03","2.67","15395","710","730.357177734375"
"1984","35-65 y.","(2a) intermediate vocational","981.79","886.35","568","572.8","711.3","1193.33","1466","2454.4","946.5","1017.08","2.67","4090.67","852.222229003906","937.222229003906"
"1984","35-65 y.","(2b) intermediate general qualification","867.99","843.5","75","511","613.6","1022.67","1256.67","2556","784.74","951.24","159.33","2556","730.476196289062","971"
"1984","35-65 y.","(2c_gen) general maturity certificate","814.5","846.78","50","491","572.38","965.56","1132.67","1278","739.56","889.44","211.72","1278","572.380981445312","852"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","1025.18","948.63","182","559.33","686.88","1304","1534","2045.33","964.86","1085.5","255.53","3068","793","941"
