"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","(0) in school","Female","1068.23","971.39","67","555.65","664.5","1278","1713","3323.5","940.15","1196.31","266","3323.5","810.487854003906","1022.66668701172"
"1991","(0) in school","Male","1055.15","849.77","82","613.5","716","1325.71","1580","4431.33","931.74","1178.56","146.07","4431.33","782.608703613281","966.95654296875"
"1991","(1a) inadequately completed","Female","721.9","639.07","406","390","517.59","852","1206.8","1606.79","693.84","749.96","90.29","2130.42","681.818176269531","774.285766601562"
"1991","(1a) inadequately completed","Male","833.83","815.1","299","457.92","596.67","1022.67","1278","1738.4","798.65","869.01","90.29","1866","750","823.888916015625"
"1991","(1b) general elementary school","Female","799.57","766.95","1521","390","545.33","1002","1261.33","1789.5","781.81","817.33","77","3334.35","738.333374023438","784"
"1991","(1b) general elementary school","Male","844.29","784","773","443.33","579.33","1022.67","1363.33","1806.67","820.14","868.44","90.29","2522.67","767","823.611145019531"
"1991","(1c) basic vocational qualification","Female","920.24","823.89","1874","443.33","596.67","1150.5","1432","2454.4","899.53","940.95","102.4","6136","767","818"
"1991","(1c) basic vocational qualification","Male","952.3","886","2393","503.33","657.14","1186","1457","2386","935.86","968.74","90.29","4874","818","852"
"1991","(2a) intermediate vocational","Female","998.57","904.64","1339","460","614","1278","1704","2522.67","972.62","1024.52","56.67","4008.4","738.333374023438","818"
"1991","(2a) intermediate vocational","Male","993.78","882.41","1199","460","596.67","1278","1704","2301","965.72","1021.84","56.67","6817.33","696.111145019531","767"
"1991","(2b) intermediate general qualification","Female","949.99","885.18","316","460","670","1193.33","1568","1892","907.1","992.88","184","2250","771.304382324219","852.222229003906"
"1991","(2b) intermediate general qualification","Male","872.02","759.37","194","426","557.33","1171.67","1363.33","2556.67","814.26","929.78","146.07","3068","677.5","818"
"1991","(2c_gen) general maturity certificate","Female","980.31","885.19","154","511","653.33","1265.5","1534","2556","912.64","1047.98","204.5","2738.93","755.652160644531","879.599975585938"
"1991","(2c_gen) general maturity certificate","Male","1010.37","918.75","217","511","681.67","1227.33","1483","4008.4","946.76","1073.98","204.5","4008.4","796","920.400024414062"
"1991","(2c_voc) vocational maturity certificate","Female","1168.59","997.53","212","613.5","784","1406","1911.74","3920","1086.37","1250.81","194.76","5112.67","920","1056.66662597656"
"1991","(2c_voc) vocational maturity certificate","Male","1126.96","1056.67","276","511.54","742.38","1431.5","1799.6","2692.67","1068.18","1185.74","245.33","2863","912.857177734375","1090.66662597656"
"1991","(3a) lower tertiary education","Female","846.26","682","454","440.69","539.44","965.56","1485.24","2386","807.76","884.76","128","4431.33","639","681.90478515625"
"1991","(3a) lower tertiary education","Male","1113.59","995.04","417","511.5","666.96","1363.33","1853.12","3408.67","1057.77","1169.41","180","5112.67","738.333374023438","852.380981445312"
"1991","(3b) higher tertiary education","Female","1315.8","1193.33","281","541.3","741.5","1704","2360","4090.67","1235","1396.6","56.67","5113","852","1048"
"1991","(3b) higher tertiary education","Male","1338.66","1217.14","478","596.67","818","1704","2130.56","4008.4","1276.61","1400.71","56.67","5113","955.833312988281","1140.33337402344"
"1992","(0) in school","Female","1051.93","1022.5","71","545.81","713.6","1247.6","1595.2","2249.6","954.15","1149.71","328.21","2249.6","778.260864257812","1040.71435546875"
"1992","(0) in school","Male","1111.44","976.95","71","593.2","775.2","1329.5","1636","3749.33","989.76","1233.12","312.4","3749.33","836.249938964844","994.444458007812"
"1992","(1a) inadequately completed","Female","775.25","686.92","416","365","551","920","1278","1966.67","740.23","810.27","191.5","3068","738.333374023438","811.333312988281"
"1992","(1a) inadequately completed","Male","881.12","824.52","300","511.3","650.56","1027.62","1363.33","1790","842.46","919.78","238.67","2556.5","795.555603027344","884.782653808594"
"1992","(1b) general elementary school","Female","862.2","818","1452","443.33","614","1023","1304","2045.33","842.23","882.17","0","6283","784","844"
"1992","(1b) general elementary school","Male","886.55","818","762","477.33","614","1095.71","1363.33","2045","861.21","911.89","163.6","3238","786.944458007812","846"
"1992","(1c) basic vocational qualification","Female","972.86","892.11","1815","511","668.46","1189","1534","2318","952.4","993.32","128","7669","844","880.555603027344"
"1992","(1c) basic vocational qualification","Male","1003.47","937.33","2323","562","716","1227","1534","2331.33","987.02","1019.92","119.33","4431.33","879.599975585938","920"
"1992","(2a) intermediate vocational","Female","1076.78","973.5","1343","511.54","695","1339.05","1704.44","2658.8","1049.89","1103.67","147.2","5794.67","852","895"
"1992","(2a) intermediate vocational","Male","1078.57","954.67","1154","562","710","1278.1","1704","3067.6","1049.78","1107.36","178.67","7158","818","869"
"1992","(2b) intermediate general qualification","Female","984.46","971","321","511","681.67","1180","1534","2215.33","941.24","1027.68","170.67","2318","818","912.857177734375"
"1992","(2b) intermediate general qualification","Male","958.14","892.78","202","443.33","647.67","1150.5","1380.67","3067.6","898.36","1017.92","163.6","3323.5","785","889.130432128906"
"1992","(2c_gen) general maturity certificate","Female","952.04","875.75","153","426","579.33","1261.33","1636","2428.5","887.64","1016.44","230","2428.5","778.260864257812","920.400024414062"
"1992","(2c_gen) general maturity certificate","Male","1090.78","997","210","613.6","778.26","1304","1790","2147.5","1036.44","1145.12","230","2658.8","895","1000.43481445312"
"1992","(2c_voc) vocational maturity certificate","Female","1266.82","1148.55","226","613.33","809.58","1534","2079.33","3323.5","1181.2","1352.44","236.15","6817.33","973.8095703125","1136.11108398438"
"1992","(2c_voc) vocational maturity certificate","Male","1201.22","1095.71","279","545.33","803.33","1534","1859.2","3068","1139.64","1262.8","204.29","3068","954.666687011719","1124.66662597656"
"1992","(3a) lower tertiary education","Female","963.72","852","445","555.65","664.91","1150.5","1568","2726.67","926.2","1001.24","136.67","3749.33","779.047668457031","823.888916015625"
"1992","(3a) lower tertiary education","Male","1184.3","1022.88","405","568.33","756.5","1477.22","1917.5","2658.8","1126.36","1242.24","269.21","6817.33","895","988.666687011719"
"1992","(3b) higher tertiary education","Female","1380.03","1217.38","283","681.67","852.38","1704","2386","3068","1295.63","1464.43","365.36","7669","1022.66668701172","1158.66662597656"
"1992","(3b) higher tertiary education","Male","1447.94","1290.32","475","682","960.61","1777.14","2301","5113","1384.09","1511.79","170.56","7158","1099.16662597656","1227"
"1993","(0) in school","Female","1173.86","1022.52","65","613.6","786.54","1367.5","1826.07","3067.6","1049.76","1297.96","224.39","3067.6","895","1093.33337402344"
"1993","(0) in school","Male","1157.24","1032.4","55","602.58","797.6","1378.26","2045.2","3067.6","1017.34","1297.14","272.67","3067.6","797.599975585938","1043.19995117188"
