"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","1088.75","994.44","804","568.57","730.48","1316.5","1704","3068","1047.17","1130.33","122.67","6749.2","940","1022.66668701172"
"1984","Employed","lower secondary degree","801.59","730.48","3305","444.78","568.33","937.33","1158.67","2045","783.31","819.87","68.33","15395","716","736.400024414062"
"1984","Employed","no degree/no degree yet","750.03","664.5","709","373.46","484.21","852.22","1023","2130.42","716.23","783.83","102","8521.33","634","682"
"1984","Employed","Other degree","723.9","681.69","1093","393.46","511.33","852.38","1023","1534","685.16","762.64","32.08","13634.67","665","710"
"1984","Employed","secondary school degree","924.5","852.22","1208","511.2","666.96","1090.67","1363.33","2301","899.05","949.95","2.67","6817.33","827.619079589844","879.333312988281"
"1984","Not Employed","college entrance qualification","1032.43","767","400","368","537","1069.09","1483","6749.2","835.47","1229.39","97","28018.67","682","818"
"1984","Not Employed","lower secondary degree","669.24","613.33","2464","365.24","460","767","988.67","1704","647.27","691.21","2.67","15395","588","613.333312988281"
"1984","Not Employed","no degree/no degree yet","624.07","591.94","567","306.8","416","767","954.67","1380.5","593.83","654.31","0","6476.67","487.142883300781","528.965515136719"
"1984","Not Employed","Other degree","587.49","511.43","313","290","380","681.9","984","1704","537.63","637.35","32.08","6817.33","455.714294433594","511.111114501953"
"1984","Not Employed","secondary school degree","839.99","767","609","456.43","613.33","1022.67","1261.33","2386","810.2","869.78","86","4090.67","741","784"
"1985","Employed","college entrance qualification","1103.59","1022.67","793","511.5","766.79","1339.05","1704.29","3323","1067.2","1139.98","109.64","4090.67","973.8095703125","1022.77783203125"
"1985","Employed","lower secondary degree","817.63","767","2971","450","588","988.67","1193.33","1898.93","803.01","832.25","0","7669.5","741.5","767"
"1985","Employed","no degree/no degree yet","744.29","719.13","543","403.68","526.67","858.8","1023","1380","692.55","796.03","174.07","13805","666.95654296875","730.476196289062"
"1985","Employed","Other degree","748.61","681.84","938","404.58","511.15","920","1124.8","1687","712.64","784.58","146.07","10865","666.95654296875","716"
"1985","Employed","secondary school degree","945.34","881.88","1166","531.6","682","1125","1397.33","2215.33","918.49","972.19","0","7669.5","852.380981445312","903.333312988281"
"1985","Not Employed","college entrance qualification","883.33","818","370","392","537","1099.5","1431.6","2374.44","834.29","932.37","0","5368.5","738.333374023438","818"
"1985","Not Employed","lower secondary degree","669.22","614","2181","365.24","485.5","792.5","997","1534","655.23","683.21","37.69","7669.5","613.333312988281","639"
"1985","Not Employed","no degree/no degree yet","689.5","635.19","518","312","443.33","879.6","1124.8","1758.8","665.84","713.16","146.07","2300.67","525.599975585938","568.333374023438"
"1985","Not Employed","Other degree","580.89","482.86","265","302.67","383.33","639.29","1124.67","1780","540.31","621.47","0","3408.67","468.749969482422","511.111114501953"
"1985","Not Employed","secondary school degree","884.84","784","595","438.1","613.33","1056.67","1295.33","2454.4","843.29","926.39","87","7669.5","750","818"
"1986","Employed","college entrance qualification","1153.63","1023","816","613.6","777.2","1363.33","1738.67","3068","1083.89","1223.37","0","24595","1014.5","1065"
"1986","Employed","lower secondary degree","863.25","809.07","2904","487.14","614","1022.5","1244","1874.67","842.25","884.25","14.44","22723.89","778.260864257812","818"
"1986","Employed","no degree/no degree yet","769.71","766.79","508","447.5","547.62","895","1074","1558","743.28","796.14","163.6","4672.07","703","758.799987792969"
"1986","Employed","Other degree","746.7","716","895","395.6","535.31","920","1102","1704","726.85","766.55","0","3408.67","716","767"
"1986","Employed","secondary school degree","1007.05","937.33","1151","562","716","1158.67","1466","2301","960.08","1054.02","102","22723.89","908.888916015625","965.555603027344"
"1986","Not Employed","college entrance qualification","962.57","803.87","366","409","545.33","1090.67","1460.86","2556","821.17","1103.97","257","24595","750","822.608703613281"
"1986","Not Employed","lower secondary degree","711.05","665","2024","409","511.2","852","1056.67","1704.29","694.09","728.01","0","9203.5","647.333312988281","682"
"1986","Not Employed","no degree/no degree yet","726.65","634.6","495","334","460","895","1090.67","2045.2","687.14","766.16","14.44","6817.33","545.333312988281","601.470581054688"
"1986","Not Employed","Other degree","586.25","491.25","244","298.33","365.24","716","997","1534","547.04","625.46","0","3408.67","477.333343505859","545.333312988281"
"1986","Not Employed","secondary school degree","929.59","847.61","571","483","614","1023","1363.33","2386","841.67","1017.51","36.67","24595","784","852.083312988281"
"1987","Employed","college entrance qualification","1205.88","1073.62","829","613","818","1431.6","1820","3068","1141.66","1270.1","0","22156","1022.66668701172","1099.5"
"1987","Employed","lower secondary degree","884.83","818","2926","511","647.33","1022.67","1278","1874.67","864.84","904.82","51","22156","803.571472167969","824.666687011719"
"1987","Employed","no degree/no degree yet","816.26","766.67","509","438.1","596.67","1022.5","1227","1947.62","785.95","846.57","31","4601.33","716","778.260864257812"
"1987","Employed","Other degree","821.22","739.21","879","420","539.72","946","1176","3933.08","791.22","851.22","0","6391","730.476196289062","778.260864257812"
"1987","Employed","secondary school degree","1057.55","971","1184","568.33","730.48","1193.33","1500","2982.78","1008.04","1107.06","232.42","17043.33","928","994.444458007812"
"1987","Not Employed","college entrance qualification","939.86","886","337","416","614","1150.5","1466","2215.33","880.27","999.45","170.67","6391","797.599975585938","895"
"1987","Not Employed","lower secondary degree","737.14","682","1969","414","527","869","1107.67","1874.67","722.53","751.75","0","3933.08","665","695.200012207031"
"1987","Not Employed","no degree/no degree yet","719.04","681.67","463","345.93","460","903.33","1150.5","1677.2","691.66","746.42","0","2438","572.799987792969","647.333312988281"
"1987","Not Employed","Other degree","689.75","557.04","251","353.85","436","751.5","1090.67","2386","612.06","767.44","0","6086.67","528.571472167969","579.333312988281"
"1987","Not Employed","secondary school degree","932.16","852","544","496.57","654.4","1125","1457","2556","895.38","968.94","89","3779.13","818","886"
"1988","Employed","college entrance qualification","1277.19","1125","794","653.33","852.22","1492.8","1988","3408.67","1203.59","1350.79","153","17895","1067.59997558594","1150.5"
"1988","Employed","lower secondary degree","915.41","852.22","2849","511.43","664.5","1073.5","1363.33","2045.33","897.38","933.44","0","10226","818","852.222229003906"
"1988","Employed","no degree/no degree yet","845.04","779.05","431","449.02","593.57","1023","1227","1636","805.53","884.55","272.67","7243.33","716","782.653076171875"
"1988","Employed","Other degree","792","766.8","807","454.44","568.15","920.4","1125","2045.33","767.08","816.92","51","7243.33","750","800.434814453125"
"1988","Employed","secondary school degree","1045","997.69","1178","572.38","767","1261.33","1568","2434.76","1019.72","1070.28","51","4446.09","951.666687011719","1022.5"
"1988","Not Employed","college entrance qualification","972.33","895","313","409","665","1193.33","1534","2726.67","917.75","1026.91","0","4090.67","852","940.799987792969"
"1988","Not Employed","lower secondary degree","753.75","689.79","1862","409.33","545.33","903.33","1124.8","1772.67","738.25","769.25","79","6135.33","682","716"
