"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","788.04","689.13","581","387.93","491.54","886","1023","8521.33","748.21","827.87","113.89","8521.33","657.5","716"
"1984","Full Time","(1b) general elementary school","754.82","685.18","999","421.18","545.33","886","1023","1534","721.46","788.18","68.33","15395","666.95654296875","704.444458007812"
"1984","Full Time","(1c) basic vocational qualification","835.34","767","2177","454.44","594.42","978.26","1206.8","2045","807.47","863.21","76.67","15395","741.5","767"
"1984","Full Time","(2a) intermediate vocational","971.89","895","717","568.33","710","1158.67","1380","2301","940.53","1003.25","2.67","6135.5","869","954.666687011719"
"1984","Full Time","(2b) intermediate general qualification","798.09","718.46","121","412.26","525.56","971.5","1222.61","2556","730.7","865.48","68.33","2556","647.333312988281","818"
"1984","Full Time","(2c_gen) general maturity certificate","739.38","686.88","76","409","537","965.56","1084","1295.33","680.94","797.82","211.72","1295.33","552","730.476196289062"
"1984","Full Time","(2c_voc) vocational maturity certificate","1013.94","883.05","233","588","730.48","1176","1466","3068","951.88","1076","189","5113","798","879"
"1984","Full Time","(3a) lower tertiary education","1154.01","1023","159","654.4","777.2","1363.33","1738","3068","1074.05","1233.97","277.5","3323","956.086975097656","1150.5"
"1984","Full Time","(3b) higher tertiary education","1226.56","1115.31","277","682","888.33","1457","1790","3068","1162.24","1290.88","409","5112.67","1023","1192.91662597656"
"1984","Not Working","(0) in school","702.82","654.4","172","383.5","511.2","852","1022.5","1534","649.11","756.53","0","3886","613.5","693.928588867188"
"1984","Not Working","(1a) inadequately completed","516.72","462.38","395","256","373.46","627.5","797.6","1145.2","481.34","552.1","75.93","6476.67","444.782623291016","487.142883300781"
"1984","Not Working","(1b) general elementary school","608.29","562.58","1446","332","434.5","716","889.13","1490","586.51","630.07","26","10226","538.666687011719","568.333374023438"
"1984","Not Working","(1c) basic vocational qualification","728.76","639.22","1262","392","491","843.5","1022.78","2331","692.34","765.18","2.67","15395","613.333312988281","647.333312988281"
"1984","Not Working","(2a) intermediate vocational","873.17","818","371","511","639.29","1023","1278","2386","834.54","911.8","86","4090.67","767","844"
"1984","Not Working","(2b) intermediate general qualification","761.81","682","225","409.33","552","920","1124.8","2454.4","716.28","807.34","147.89","2556.5","639","730.357177734375"
"1984","Not Working","(2c_gen) general maturity certificate","730.39","639","215","332","438.1","852.22","1145.2","2045.33","658.58","802.2","153","6749.2","548","654.400024414062"
"1984","Not Working","(2c_voc) vocational maturity certificate","1514.73","864.64","120","404.29","613.33","1124.8","1636","28018.67","872.62","2156.84","97","28018.67","682","920"
"1984","Not Working","(3a) lower tertiary education","940.82","868.28","55","537","682","1192.78","1467","1704","848.16","1033.48","322.78","1704","767","1022.66668701172"
"1984","Not Working","(3b) higher tertiary education","976.48","823.31","92","373","613.6","1278","1636","2386","863.97","1088.99","169","3374.67","682","1022.38098144531"
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","579.9","566.56","118","332.5","422.17","710","852","1363.33","532.64","627.16","102","1448.67","511.5","622.608703613281"
"1984","Part Time","(1b) general elementary school","679.3","647.7","433","374.67","511.5","843.5","981.67","1534","655.64","702.96","121.9","2045","613.333312988281","665"
"1984","Part Time","(1c) basic vocational qualification","780.05","716","579","443.33","555.33","908.89","1099.33","2658.67","745.48","814.62","32.08","4394","681.666625976562","716"
"1984","Part Time","(2a) intermediate vocational","895.04","818","216","443.33","639","1022.67","1295.33","2130.42","817.72","972.36","122.67","6817.33","767","852.222229003906"
"1984","Part Time","(2b) intermediate general qualification","692.74","666.96","100","434.5","528.33","818","986.07","1363.33","640.88","744.6","136.67","1562.22","633.478271484375","730"
"1984","Part Time","(2c_gen) general maturity certificate","762.76","613.6","98","340.67","456.43","777.2","948.8","6749.2","581.39","944.13","122.67","6749.2","562.5","634"
"1984","Part Time","(2c_voc) vocational maturity certificate","901.6","852","73","413.08","590","1084.55","1457","2045.33","804.89","998.31","273.93","2045.33","666.95654296875","937.333312988281"
"1984","Part Time","(3a) lower tertiary education","1027.67","1003.23","34","511.33","674.8","1193.33","1534","2181.33","874.3","1181.04","454.44","2181.33","688.461547851562","1193.33337402344"
"1984","Part Time","(3b) higher tertiary education","1124.9","1047.36","119","639","767","1363.33","1687","2147.33","1029.11","1220.69","409","5112.67","900.952392578125","1164.44445800781"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","786.97","740.23","432","434.5","562.5","889.13","1023","1431.33","723.05","850.89","174.07","13805","695.200012207031","766.666687011719"
"1985","Full Time","(1b) general elementary school","764.03","716","839","393.08","548","920","1090.67","1431.6","722.09","805.97","204.4","10865","682","724.444458007812"
"1985","Full Time","(1c) basic vocational qualification","852.66","818","1880","489.13","613.6","1022.5","1217.14","1874.67","835.37","869.95","0","7669.5","767","818"
"1985","Full Time","(2a) intermediate vocational","991.64","954.55","671","584.29","733.48","1193.33","1432","2096.5","963.44","1019.84","0","3408.89","920","994.444458007812"
"1985","Full Time","(2b) intermediate general qualification","775.27","766.9","126","383.5","564.4","920.4","1186","1661.5","719.64","830.9","191.88","1828.85","690","818"
"1985","Full Time","(2c_gen) general maturity certificate","802.86","778.22","73","307","535.71","1022.38","1193.33","2045.33","726.74","878.98","214.52","2045.33","579.333312988281","818"
"1985","Full Time","(2c_voc) vocational maturity certificate","1036.57","973.81","203","572.8","750","1217.14","1534","2386","980.14","1093","128","2556","818","973.8095703125"
"1985","Full Time","(3a) lower tertiary education","1250.33","1090.67","148","700.5","852.22","1432","1846.11","3681","1139.18","1361.48","109.64","6476.67","994.444458007812","1186"
"1985","Full Time","(3b) higher tertiary education","1247.75","1124.95","289","666.33","889.13","1534","1947.62","2863","1184.24","1311.26","365.24","4090.67","1023","1171.66662597656"
"1985","Not Working","(0) in school","788.2","766.81","176","388.4","557.33","964.29","1201.5","1789.5","739.02","837.38","182.5","2300.67","619.696960449219","767"
"1985","Not Working","(1a) inadequately completed","538.17","476.25","346","272.67","363.16","682","858.8","1193.33","516.96","559.38","146.07","1534","460","511.249969482422"
"1985","Not Working","(1b) general elementary school","623.27","588","1250","340.67","455","750","920","1414.67","605.07","641.47","51","7669.5","552","585.757568359375"
"1985","Not Working","(1c) basic vocational qualification","709.61","667.9","1135","399.38","511.33","852","1028","1704","690.4","728.82","37.69","5368.5","634","682"
"1985","Not Working","(2a) intermediate vocational","921.2","837.85","364","486","614","1095.71","1363.33","2454.4","865.44","976.96","87","7669.5","779.047668457031","886"
"1985","Not Working","(2b) intermediate general qualification","797.08","715.74","220","405.33","539.44","967.2","1186","2300.67","736.01","858.15","109.64","5368.5","665","762.173950195312"
"1985","Not Working","(2c_gen) general maturity certificate","719.55","681.96","191","337","443.33","895","1095.71","1746.4","653.02","786.08","0","5368.5","579.333312988281","695.200012207031"
"1985","Not Working","(2c_voc) vocational maturity certificate","846.68","768.87","114","409","537","1022.67","1432","2045.33","772.25","921.11","0","2061","647.333312988281","818"
"1985","Not Working","(3a) lower tertiary education","1014.74","985.18","50","614","767","1193.33","1534","2374.44","904.18","1125.3","283.89","2374.44","852.380981445312","1090.66662597656"
"1985","Not Working","(3b) higher tertiary education","1123.47","1055.6","88","511.33","738.33","1363.33","1704.44","2556","1006.71","1240.23","307","3408.67","852","1158.66662597656"
"1985","Part Time","(0) in school","","","","","","","","","","","","","",""
"1985","Part Time","(1a) inadequately completed","594.65","576.25","103","255.77","411.46","811.33","889.13","1150.5","550.63","638.67","209.74","1193.33","538.157897949219","653.333374023438"
"1985","Part Time","(1b) general elementary school","730.73","678.79","430","409","530.77","852.22","1022.67","1778.26","690.13","771.33","153","7669.5","629.230773925781","682"
"1985","Part Time","(1c) basic vocational qualification","786.12","730.39","580","409","562.33","954.67","1176","2250","755.94","816.3","26","3408.89","706.190490722656","766.666687011719"
"1985","Part Time","(2a) intermediate vocational","908.59","837.86","224","511.5","647.33","1023","1329.2","3408.67","828.58","988.6","170.67","7669.5","795.555603027344","889.130432128906"
