"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","66 and older","no migration background","853.48","770.2","1289","409","545.33","1039.33","1363.33","2147","830.36","876.6","77","3408.67","708.076965332031","767"
"1992","16-34 y.","direct migration background","917.57","852.08","817","530.37","653.33","1124.67","1363.33","2130.33","893.31","941.83","0","2840.56","815.625","852.222229003906"
"1992","16-34 y.","indirect migration background","863.11","818","364","497.22","639","1022.57","1227.2","2249.6","828.18","898.04","157.69","2556.5","800.434814453125","876.428588867188"
"1992","16-34 y.","no migration background","997.15","920","3669","511.5","681.9","1227.2","1534","2337.43","983.21","1011.09","136.67","5624","852.222229003906","879"
"1992","35-65 y.","direct migration background","1002.14","912.86","1540","532","682","1176","1491.33","2597","980.57","1023.71","200","7158","852","889.130432128906"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","1099.3","994.44","5115","545.33","716","1334.29","1738","2726.67","1084.46","1114.14","119.33","7669","894.583312988281","920"
"1992","66 and older","direct migration background","925.85","818","135","402","590","1056.67","1636","3068","836.51","1015.19","225","3221","716","895"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","930.78","843.83","1279","511","622","1090.67","1534","2386","906.17","955.39","128","6283","784","852"
"1993","16-34 y.","direct migration background","939.27","872.22","790","490","639.17","1158.67","1432","2301","913.54","965","116.4","2678.21","818","866.95654296875"
"1993","16-34 y.","indirect migration background","921.81","870.39","422","511.33","647.33","1111.3","1388.8","2386","887.67","955.95","204.5","2576.8","830","912.857177734375"
"1993","16-34 y.","no migration background","1078.31","1012.72","3544","542.42","741.5","1329.5","1704","2576.8","1063.02","1093.6","102","5752","946","982.77783203125"
"1993","35-65 y.","direct migration background","1069.34","961.9","1466","545.33","716","1261.33","1602","3068","1045.93","1092.75","116.4","8521.67","881.379272460938","920.400024414062"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","1190.01","1045.28","5025","596.67","779.05","1422.61","1908.67","3204","1172.58","1207.44","26","14316","994.444458007812","1022.5"
"1993","66 and older","direct migration background","981.13","892.58","149","477.33","695","1090.67","1704","2498.67","907.23","1055.03","343","3272","804.666687011719","920"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","982.75","886","1261","535.12","682","1176","1563.33","2386","958.87","1006.63","98","3144.67","852","920"
"1994","16-34 y.","direct migration background","1001.18","852.22","734","511.33","664.5","1227.2","1704","2386","972.27","1030.09","153","2829.33","815","852.222229003906"
"1994","16-34 y.","indirect migration background","943.5","858.8","441","511.33","681.67","1125","1411.2","2045.2","899.65","987.35","102","6136","852.222229003906","933.478271484375"
"1994","16-34 y.","no migration background","1123.15","1022.9","3483","579.33","792.5","1363.33","1732.78","2556.67","1106.4","1139.9","102","7771.33","1000.43481445312","1022.66668701172"
"1994","35-65 y.","direct migration background","1065.58","981.6","1380","545.33","716","1278","1534","3146","1041.96","1089.2","136.33","8521.67","912.857177734375","958.5"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","1223.59","1090.67","4962","613.5","818","1440","1988.33","3238","1206.89","1240.29","140.5","10226","1022.66668701172","1039.33337402344"
"1994","66 and older","direct migration background","999.35","910.22","165","477.33","682","1128","1743.5","3068","923.93","1074.77","272.67","3272","852","966"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","1029.26","954.67","1275","614","750","1227","1568","2522.67","1006.02","1052.5","102","3426","946","993"
"1995","16-34 y.","direct migration background","971.5","852","904","475.77","632.86","1176","1534","2710","937.65","1005.35","255.5","8034.76","821.785705566406","852.380981445312"
"1995","16-34 y.","indirect migration background","969.86","895","445","562.4","676.97","1168.57","1534","2249.5","934.04","1005.68","281","2726.67","889.130432128906","971.5"
"1995","16-34 y.","no migration background","1154.43","1073.5","3391","598","803.57","1391.67","1778.26","2726.67","1136.31","1172.55","158.1","15338.67","1022.66668701172","1056.66662597656"
"1995","35-65 y.","direct migration background","1099.74","981.97","1576","514","716","1278","1636","3408.67","1074.83","1124.65","163.33","10907.33","895.526306152344","951.200012207031"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","1288.66","1124.8","4933","639","852.22","1499.67","2045","3579.33","1268.85","1308.47","163.6","15338.67","1059.04760742188","1090.66662597656"
"1995","66 and older","direct migration background","1043.07","969.61","195","501","710","1158.67","1840.67","2756","974.31","1111.83","279.33","3170","900","1022.60870361328"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","1144.56","1022.84","1257","659.68","818","1295.33","1704","3068","1114.14","1174.98","72","11930","1022.66668701172","1023"
"1996","16-34 y.","direct migration background","975.49","852.38","805","511.33","681.67","1128","1432","2513.75","929.57","1021.41","255.5","11930","851.5","886.896545410156"
"1996","16-34 y.","indirect migration background","1011.5","920.5","484","562.5","742.86","1206.8","1534","2045.33","977.15","1045.85","122.8","3426","895","954.666687011719"
"1996","16-34 y.","no migration background","1180.17","1086.67","3286","614","842.06","1420","1790","2795.33","1161.66","1198.68","87","12782.5","1065","1095.71435546875"
"1996","35-65 y.","direct migration background","1102.88","997","1469","552","729.33","1278","1704","3408.67","1079.73","1126.03","119.33","5681.11","900.952392578125","947.333312988281"
"1996","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1996","35-65 y.","no migration background","1300.31","1156.09","4957","666.96","886","1534","2045.33","3408.67","1281.27","1319.35","78","12782.5","1098.5","1125"
"1996","66 and older","direct migration background","1075.55","1001.16","212","511","750","1295.33","1704","3068","1007.47","1143.63","220","3681","920.400024414062","1022.66668701172"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","1143.01","1056.67","1254","665","844","1329","1704","2692.67","1113.83","1172.19","153","10226","1023","1090.66662597656"
"1997","16-34 y.","direct migration background","952.57","869","762","511.33","662.96","1144.29","1534","2373.93","923.51","981.63","221.33","4446.09","852.380981445312","916.249938964844"
"1997","16-34 y.","indirect migration background","1013.9","925.24","504","537","710","1263","1534","2173","977.65","1050.15","153","5113","919.230773925781","1000.43481445312"
"1997","16-34 y.","no migration background","1196.27","1136.11","3221","645.24","852.38","1431.33","1764","3016.67","1177.98","1214.56","175","8129.5","1089.13049316406","1136.11108398438"
"1997","35-65 y.","direct migration background","1117.17","1000.43","1416","550.77","730.29","1329.2","1704","3408.67","1082.48","1151.86","208.21","13634.67","925.238159179688","971.5"
"1997","35-65 y.","indirect migration background","1119.6","1108.86","31","645.79","767","1298.57","1687.5","2045.33","970.33","1268.87","511.2","2045.33","852.380981445312","1278.09533691406"
"1997","35-65 y.","no migration background","1299.48","1168.57","4963","681.67","889.13","1534","2045.33","3408.67","1282.16","1316.8","233","11248","1123.33337402344","1150.5"
"1997","66 and older","direct migration background","1083.62","1022.67","229","614","784","1261.33","1704","2556","1025.96","1141.28","307","3375","886","1022.66668701172"
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","1159.12","1056.67","1295","674.67","869","1329.33","1790","2556.67","1135.17","1183.07","179","3749.33","1023","1099"
"1998","16-34 y.","direct migration background","993.41","852.22","695","511.33","681.9","1168.57","1568","3068","954.29","1032.53","204.4","6817.33","852.222229003906","912.857177734375"
"1998","16-34 y.","indirect migration background","1048.37","981.6","526","511","690","1278","1636","2710","1006.01","1090.73","204.4","6136","937.333312988281","1022.5"
"1998","16-34 y.","no migration background","1181.74","1104.4","3447","625","845.77","1432","1789.5","2863","1165.58","1197.9","205","4090","1080.95239257812","1124.66662597656"
"1998","35-65 y.","direct migration background","1120.1","988.67","1364","590","750","1329.2","1687.33","3408.67","1095.07","1145.13","230","5681.11","929.696960449219","981.599975585938"
"1998","35-65 y.","indirect migration background","1145.94","1051.84","43","682","869","1534","1704","2215.33","1020.96","1270.92","456.43","2215.33","869","1122.60876464844"
"1998","35-65 y.","no migration background","1327.92","1193.33","5709","682","905.42","1578.26","2073.33","3579","1311.94","1343.9","238.67","7669.5","1125","1165.59997558594"
"1998","66 and older","direct migration background","1089.33","1022.67","241","511","818","1278","1704","2726.67","1032.35","1146.31","238.67","3323","947.333312988281","1022.66668701172"
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","1176.22","1090.67","1531","682","886","1363.33","1747","2556.67","1154.32","1198.12","179","3749.33","1074","1124.66662597656"
"1999","16-34 y.","direct migration background","1009.97","908.89","611","580.83","718.1","1193.33","1534","3017","977.69","1042.25","230","4139.05","900.952392578125","973.8095703125"
"1999","16-34 y.","indirect migration background","1067.91","1022.4","525","518.57","738.33","1288.4","1636","2454","1028.44","1107.38","186.06","4139.05","967.857177734375","1022.66668701172"
"1999","16-34 y.","no migration background","1237.81","1124.8","3294","649.23","869","1491.25","1874.67","3124.44","1218.23","1257.39","102","12782","1104.40002441406","1136.11108398438"
"1999","35-65 y.","direct migration background","1177.86","1022.67","1262","608.57","767","1363.33","1704","4260.56","1148.31","1207.41","186.06","7101.11","981.599975585938","1022.66668701172"
"1999","35-65 y.","indirect migration background","1255.73","1173.51","49","821.79","980","1704","1840.67","2113.33","1140.73","1370.73","613.6","2113.33","1022.66668701172","1278.33337402344"
"1999","35-65 y.","no migration background","1362.78","1227.2","5660","716","954.67","1636","2069.52","3579","1346.63","1378.93","235","7498.67","1176","1193.33337402344"
"1999","66 and older","direct migration background","1106.1","1061.02","246","511.33","852","1278","1704","3238","1043.96","1168.24","170.67","3323","954.666687011719","1046.66662597656"
"1999","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1999","66 and older","no migration background","1226.63","1125","1487","709","920","1432","1874.67","3068","1202.22","1251.04","170.67","4090.67","1090.66662597656","1158.66662597656"
"2000","16-34 y.","direct migration background","999.94","920","952","539.44","724.17","1192.78","1534","2658.8","971.39","1028.49","121.9","3651.91","886","940.799987792969"
"2000","16-34 y.","indirect migration background","1110.84","1022.5","681","547.86","785","1363.33","1764","2556.5","1074.86","1146.82","283.89","4090.67","1017","1076.31579589844"
"2000","16-34 y.","no migration background","1247.91","1152.15","5105","665","895","1534","1942.67","3068","1232.95","1262.87","0","6902","1136.11108398438","1171.66662597656"
"2000","35-65 y.","direct migration background","1188.62","1022.67","1881","579.33","767","1363.33","1826.07","4473.75","1160.26","1216.98","121.9","8521.33","990.625","1022.60870361328"
"2000","35-65 y.","indirect migration background","1365.5","1181.26","92","716","958.75","1585","1874.67","4772","1219.64","1511.36","367.18","4772","1035.19995117188","1333.9130859375"
"2000","35-65 y.","no migration background","1406.76","1270.14","10489","750","973.81","1704","2191.43","4001.3","1393.99","1419.53","51","6826","1227","1249"
"2000","66 and older","direct migration background","1033.26","1022.67","343","542","750","1227.33","1534","2556","984.93","1081.59","204.5","3323","971","1022.66668701172"
"2000","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2000","66 and older","no migration background","1275.88","1125","3005","706","920","1431.33","1908.67","3408.67","1248.37","1303.39","146","17043.33","1108","1158.66662597656"
"2001","16-34 y.","direct migration background","1023.1","956.67","803","575","697.27","1241.9","1568","2556.43","994.05","1052.15","263.87","3067.6","937.499938964844","998.095275878906"
"2001","16-34 y.","indirect migration background","1150.97","1064.44","631","610","795.56","1400.8","1874.67","2556.43","1114.02","1187.92","255.5","3749.33","1022.66668701172","1099.5"
"2001","16-34 y.","no migration background","1270.8","1192.78","4564","655","909.33","1534","1943","3068","1254.1","1287.5","0","10737","1156.66662597656","1193.33337402344"
"2001","35-65 y.","direct migration background","1179.55","1022.78","1704","600","767","1363.33","1874.67","4260.56","1149.53","1209.57","204.67","9203.2","1022.40002441406","1061.92309570312"
"2001","35-65 y.","indirect migration background","1593.81","1192.84","95","852.38","1028.89","1790","3408.67","4601.33","1422.67","1764.95","472.31","5113","1125","1363.33337402344"
"2001","35-65 y.","no migration background","1446.89","1291.46","9804","767","1000.43","1704","2284","3920","1433.05","1460.73","28","10737","1261.33337402344","1278"
"2001","66 and older","direct migration background","1045.47","1022.67","329","552.7","716","1250","1564.67","2420","991.39","1099.55","272.67","5112.67","937.222229003906","1022.66668701172"
"2001","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2001","66 and older","no migration background","1283.93","1176","2900","746","920","1501.33","1976.67","3306.67","1260.76","1307.1","306.67","15338.67","1158.66662597656","1193.33337402344"
"2002","16-34 y.","direct migration background","1029.63","972.09","718","526.67","708.33","1250","1533.33","2496.67","984.93","1074.33","281.33","7333.33","975.217407226562","1028.84619140625"
"2002","16-34 y.","indirect migration background","1199.98","1000","607","611.11","800","1363.89","1800","3000","1117.32","1282.64","280","16000","1055.55554199219","1160"
"2002","16-34 y.","no migration background","1295.23","1200","4524","650","900","1566.67","2000","3500","1273.18","1317.28","5","10000","1262.77783203125","1304.34790039062"
"2002","35-65 y.","direct migration background","1166.15","1000","1652","569","750","1333.33","1866.67","4000","1119.15","1213.15","123.81","16000","1066.66662597656","1120"
"2002","35-65 y.","indirect migration background","1391.18","1145.37","122","666.67","952.38","1666.67","2086.96","4666.67","1217.47","1564.89","303.03","5333.33","1162.162109375","1458.33325195312"
"2002","35-65 y.","no migration background","1494.86","1306.32","10865","738.1","1000","1700","2333.33","5000","1466.45","1523.27","5","50000","1425.5","1466.66662597656"
"2002","66 and older","direct migration background","1100.08","1000","342","426","640","1333.33","1755.33","3333.33","994.15","1206.01","209.5","16000","973.333312988281","1066.66662597656"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","1326.92","1200","3078","733","933.33","1500","2000","3333.33","1267.17","1386.67","230","65000","1200","1251.33337402344"
"2003","16-34 y.","direct migration background","1097.95","1000","639","585","733.33","1304.35","1583.33","3666.67","1053.98","1141.92","250","6666.67","1000","1086.95654296875"
"2003","16-34 y.","indirect migration background","1221.14","1066.67","609","612.9","740","1400","1866.67","3000","1136.9","1305.38","250","16000","1111.11108398438","1200"
"2003","16-34 y.","no migration background","1321.55","1200","4308","621","900","1600","2000","3500","1293.26","1349.84","133.33","42500","1250","1300"
"2003","35-65 y.","direct migration background","1195.83","1047.79","1543","600","761.9","1390","1875","4300","1148.32","1243.34","0","17500","1080","1133.33337402344"
"2003","35-65 y.","indirect migration background","1477.97","1155.88","123","692.31","972.22","1944.44","2666.67","4933.33","1292.91","1663.03","350","6666.67","1190.47619628906","1500"
"2003","35-65 y.","no migration background","1529.02","1333.33","10349","750","1000","1786.67","2466.67","4761.9","1503.22","1554.82","0","50000","1428.57153320312","1466.66662597656"
"2003","66 and older","direct migration background","1152.14","1000","344","533.33","733.33","1327.5","1706.67","3466.67","1044.09","1260.19","210","16000","1000","1066.66662597656"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","1362.52","1222","3126","769","969","1580","2066.67","3750","1326.73","1398.31","250","26666.67","1266.66662597656","1304.66662597656"
"2004","16-34 y.","direct migration background","1107.17","1023.49","605","666.67","800","1266.67","1555.56","2666.67","1055.85","1158.49","278.5","10666.67","1023.33331298828","1083.33337402344"
"2004","16-34 y.","indirect migration background","1187.37","1006.4","616","613.33","800","1380.95","1850","4100","1127.96","1246.78","100","10000","1066.66662597656","1181.66662597656"
"2004","16-34 y.","no migration background","1323.34","1200","4160","625","880.95","1611.11","2066.67","3400","1298.17","1348.51","0","27500","1252","1300"
"2004","35-65 y.","direct migration background","1250.23","1047.62","1489","617","800","1400","1904.76","4500","1154.78","1345.68","100","66666","1080","1152.17395019531"
"2004","35-65 y.","indirect migration background","1419.21","1221.07","139","652.78","1000","1714.29","2200","4666.67","1212.76","1625.66","434.78","9000","1230.76928710938","1520"
"2004","35-65 y.","no migration background","1532.1","1333.33","9970","750","1000","1800","2400","4666.67","1501.88","1562.32","0","66666","1440","1480"
"2004","66 and older","direct migration background","1114.61","1000","353","570","733.33","1333.33","1720","3300","1045.96","1183.26","180","5615","966.666687011719","1100"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","1377.96","1250","3256","770","1000","1600","2000","3600","1341.94","1413.98","20","20000","1280","1333.33337402344"
"2005","16-34 y.","direct migration background","1144.15","1000","511","600","800","1333.33","1666.67","5000","1095.9","1192.4","192.08","5333.33","1000","1095.23815917969"
"2005","16-34 y.","indirect migration background","1161.47","1066.67","639","650","800","1395.79","1800","2666.67","1116.41","1206.53","192.08","5750","1100","1190.47619628906"
"2005","16-34 y.","no migration background","1332.34","1220","3946","640","888.89","1650","2133.33","3466.67","1310.18","1354.5","100","6666.67","1250","1300"
"2005","35-65 y.","direct migration background","1206.81","1066.67","1427","601.52","782.61","1391.3","1920","3666.67","1160.18","1253.44","0","20166.67","1083.33337402344","1142.85717773438"
"2005","35-65 y.","indirect migration background","1535.12","1345.52","146","869.57","1090","1950","2333.33","4066.67","1397.85","1672.39","442.31","5500","1326.08703613281","1571.42858886719"
"2005","35-65 y.","no migration background","1533.63","1333.33","9489","733.33","1000","1840","2500","4666.67","1511.6","1555.66","0","23333.33","1458.33325195312","1500"
"2005","66 and older","direct migration background","1128.14","1000","357","600","745","1395.79","1733.33","3066.67","1058.37","1197.91","343","5700","1000","1100"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","1401.71","1257.24","3247","800","1000","1613.33","2133.33","3800","1359.92","1443.5","100","30000","1286.66662597656","1333.33337402344"
"2006","16-34 y.","direct migration background","1117.63","1000","520","571.43","772.5","1333.33","1792","3200","1070.28","1164.98","260.87","4066.67","1000","1090"
"2006","16-34 y.","indirect migration background","1158.12","1027.78","622","600","766.67","1350","1785.71","3200","1103.88","1212.36","206.67","10000","1066.66662597656","1160"
"2006","16-34 y.","no migration background","1350.89","1200","4022","619.05","866.67","1600","2100","4000","1326.27","1375.51","0","14000","1250","1300"
"2006","35-65 y.","direct migration background","1247.98","1027.59","1371","632.5","800","1400","1944.44","4533.33","1195.23","1300.73","260.87","18666.67","1083.33325195312","1133.33337402344"
"2006","35-65 y.","indirect migration background","1457.08","1315.6","171","741.94","900","1666.67","2333.33","4166.67","1310.53","1603.63","345","9666.67","1250","1521.73913574219"
"2006","35-65 y.","no migration background","1573.02","1380.95","10090","714.29","1000","1866.67","2533.33","5000","1551.35","1594.69","0","30000","1466.66662597656","1500"
"2006","66 and older","direct migration background","1150.4","1000","379","600","733.33","1316","1733.33","3000","1060.39","1240.41","118","13333.33","1000","1100"
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","1406.11","1250","3783","800","1000","1600","2138","4000","1371.75","1440.47","118","20000","1289","1333.33337402344"
"2007","16-34 y.","direct migration background","1105.19","1000","448","600","800","1286.67","1666.67","3133.33","1058.09","1152.29","303.57","3585.81","1034.61547851562","1120"
"2007","16-34 y.","indirect migration background","1185.55","1054.71","611","640","805.56","1388.89","1800","3266.67","1131.18","1239.92","100","8000","1071.42858886719","1166.66674804688"
