"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","East Germany","Male","936.06","886","1747","545.33","710","1111.3","1363.33","2045","919.43","952.69","140.5","4090.67","869.333312988281","900.952392578125"
"1994","West Germany","Female","1157.64","1023","4518","590","779.5","1363.33","1806.67","3068","1141.14","1174.14","102","10226","1022.5","1023"
"1994","West Germany","Male","1236.99","1124.67","4268","639","835.33","1494.62","1976.67","3146","1219.52","1254.46","102","8521.67","1057.93103027344","1095.71435546875"
"1995","East Germany","Female","951.24","900.95","1881","550.77","695.33","1111.3","1363.33","2301","933.46","969.02","72","5624","895","933.478271484375"
"1995","East Germany","Male","1001.13","954.67","1701","584.29","767","1192.86","1420","2191.43","983.61","1018.65","163.6","5624","933.478271484375","973.8095703125"
"1995","West Germany","Female","1226.07","1074.12","4699","601.72","818","1420","1908.67","3408.67","1205.71","1246.43","158.1","15338.67","1022.66668701172","1056.66662597656"
"1995","West Germany","Male","1270.3","1133.13","4451","654","852.38","1534","2011.33","3408.67","1252.19","1288.41","158.1","11930","1063.59997558594","1095.71435546875"
"1996","East Germany","Female","992.69","961.2","1877","608.57","751.76","1158.67","1406","2246","976.26","1009.12","98.46","4090.67","954.666687011719","994.444458007812"
"1996","East Germany","Male","1029.83","1011.23","1707","613.6","777.2","1193.33","1466","2386","1012.52","1047.14","205","4090.67","988.666687011719","1022.5"
"1996","West Germany","Female","1213.85","1090.67","4585","614","818","1431.6","1908.67","3272","1195.43","1232.27","78","12782.5","1043.19995117188","1079.44445800781"
"1996","West Germany","Male","1298.41","1164.77","4333","666.96","886","1534","2045.33","3408.67","1277.72","1319.1","119.33","12782.5","1095.71435546875","1136.11108398438"
"1997","East Germany","Female","1015.27","986.99","1850","588","767","1193","1431.33","2241.54","994.85","1035.69","229.05","8129.5","973.8095703125","1022.40002441406"
"1997","East Germany","Male","1050.76","1022.67","1708","626.5","795.56","1227","1483","2272.22","1030.91","1070.61","229.05","8129.5","1000.43481445312","1022.66668701172"
"1997","West Germany","Female","1214.06","1124.67","4555","618","852","1432","1874.67","3136","1197.23","1230.89","153","13634.67","1079.44445800781","1124.66662597656"
"1997","West Germany","Male","1302.26","1193.33","4315","674.8","886","1534","2045.33","3408.67","1283.09","1321.43","153","13634.67","1124.80004882812","1158.66662597656"
"1998","East Germany","Female","1041.85","1012","1925","629","784","1227","1516.67","2250","1024.15","1059.55","221.33","5356.19","978.260864257812","1022.5"
"1998","East Germany","Male","1056.16","1022.55","1804","630.56","801.11","1252","1534","2250","1037.9","1074.42","221.33","5356.19","981.599975585938","1022.5"
"1998","West Germany","Female","1231.44","1124.67","5061","639","852.38","1483","1908.67","3408.67","1216.01","1246.87","179","6817.33","1090.66662597656","1124.66662597656"
"1998","West Germany","Male","1314.59","1193.33","4771","673.86","889.13","1585","2045.33","3408.67","1297.26","1331.92","204.4","7669.5","1128.94738769531","1160"
"1999","East Germany","Female","1068.22","1022.5","1909","639","818","1227.33","1534","2454","1048.77","1087.67","202.76","6391","1022.40002441406","1022.66668701172"
"1999","East Germany","Male","1100.62","1022.67","1765","665","823.89","1278","1534","2522.67","1077.99","1123.25","202.76","12782","1022.5","1039.33337402344"
"1999","West Germany","Female","1288.16","1169.31","4889","681.67","895","1534","2045","3408.67","1271.51","1304.81","170.67","7498.67","1125","1160"
"1999","West Germany","Male","1348.55","1227.2","4577","703","937.5","1636","2045.33","3408.67","1330.58","1366.52","102","7498.67","1165.59997558594","1193.33337402344"
"2000","East Germany","Female","1082.21","1022.67","2897","629.23","818","1261.33","1534","2726.67","1066.38","1098.04","170.67","6826","1022.5","1022.66668701172"
"2000","East Germany","Male","1118.44","1023","2678","647.33","852","1295.33","1656.4","2726.67","1101.56","1135.32","0","6826","1022.66668701172","1056.66662597656"
"2000","West Germany","Female","1313.87","1180.87","8804","682","907.5","1539.29","2045.33","3476.8","1299.96","1327.78","51","17043.33","1176","1193.33337402344"
"2000","West Germany","Male","1395.31","1261.33","8187","716","961.2","1687","2147","4090","1379.78","1410.84","97","17043.33","1222.91662597656","1250"
"2001","East Germany","Female","1114.2","1056.67","2735","662","822.61","1278.33","1562.22","2726.67","1097.82","1130.58","255.5","5965","1039.33337402344","1084"
"2001","East Germany","Male","1144.79","1090.67","2568","665","852","1363.33","1687","2726.67","1127.58","1162","0","5965","1079.44445800781","1122.22229003906"
"2001","West Germany","Female","1341.14","1222.61","8087","683.2","920","1602","2048.67","3579","1326.5","1355.78","112","15338.67","1193.33337402344","1227"
"2001","West Germany","Male","1425.39","1278.03","7455","736.4","973.81","1704","2223.04","4090","1408.92","1441.86","140","15338.67","1261.33337402344","1278.33337402344"
"2002","East Germany","Female","1127.55","1066.67","2714","636.54","832","1333.33","1610","2800","1105.08","1150.02","133.33","6866.67","1104.40002441406","1150"
"2002","East Germany","Male","1168.97","1100","2568","642.86","857.14","1400","1733.33","2962.96","1143.12","1194.82","160","10000","1140","1200"
"2002","West Germany","Female","1373.67","1200","8603","666.67","900.48","1619.05","2142.86","4000","1345.71","1401.63","5","40000","1333.33337402344","1356"
"2002","West Germany","Male","1470.59","1285.71","8038","714.29","975","1700","2300","4666.67","1434.34","1506.84","5","65000","1400","1428.57153320312"
"2003","East Germany","Female","1158.86","1100","2695","650","840","1350","1666.67","3333.33","1134.98","1182.74","133.33","8333.33","1120","1166.66662597656"
"2003","East Germany","Male","1190.53","1133.33","2524","629","850","1426.67","1750","3240","1164.57","1216.49","0","12000","1166.66662597656","1200"
"2003","West Germany","Female","1408.18","1250","8206","680","932","1666.67","2250","4146.67","1382.88","1433.48","0","42500","1333.33337402344","1388.88891601562"
"2003","West Germany","Male","1507.75","1333.33","7628","722.22","1000","1750","2400","4800","1476.16","1539.34","0","50000","1400","1458.33325195312"
"2004","East Germany","Female","1152.67","1068.94","2647","633.33","833.33","1350","1700","3000","1128.72","1176.62","70","10000","1126.66662597656","1185"
"2004","East Germany","Male","1191.7","1129.03","2429","637.22","850","1466.67","1800","3000","1166.68","1216.72","0","10000","1193.33337402344","1208.33325195312"
"2004","West Germany","Female","1414.66","1240","8047","696.67","933.33","1666.67","2226.67","4000","1385.48","1443.84","20","66666","1333.33337402344","1388.88891601562"
"2004","West Germany","Male","1512.24","1320","7476","750","1000","1777.33","2380.95","4666.67","1475.18","1549.3","0","66666","1400","1462.66662597656"
"2005","East Germany","Female","1160.38","1066.67","2544","627.33","800","1352","1733.33","3000","1134.78","1185.98","133.91","10666.67","1120","1173.33337402344"
"2005","East Germany","Male","1193.96","1103.45","2359","600","800","1450","1851","3000","1166.75","1221.17","0","10666.67","1160","1200"
"2005","West Germany","Female","1417.11","1250","7756","700","946.67","1666.67","2266.67","4000","1393.87","1440.35","0","23333.33","1333.33337402344","1391.30432128906"
"2005","West Germany","Male","1515.18","1333.33","7113","750","1000","1800","2466.67","4400","1488.48","1541.88","0","30000","1434.78259277344","1478.26086425781"
"2006","East Germany","Female","1152.78","1082.58","2681","627","809.52","1400","1720","2962.96","1128.54","1177.02","100","10000","1133.33337402344","1200"
"2006","East Germany","Male","1200.18","1133.33","2473","580","833.33","1466.67","1821.33","3000","1174.14","1226.22","0","10000","1190.47619628906","1216.66662597656"
"2006","West Germany","Female","1439.57","1250","8272","696.97","933.33","1695.65","2333.33","4533.33","1416.81","1462.33","118","20000","1333.33337402344","1388.88891601562"
"2006","West Germany","Male","1553.3","1333.33","7543","733.33","1000","1800","2500","5000","1526.93","1579.67","0","30000","1450","1500"
"2007","East Germany","Female","1193.69","1100","2575","650","850","1400","1780","3133.33","1166.83","1220.55","230","11333.33","1150","1200"
"2007","East Germany","Male","1208.46","1133.33","2385","600","840","1470","1866.67","2933.33","1180.76","1236.16","100","11333.33","1200","1222.22229003906"
"2007","West Germany","Female","1469.38","1270","7835","702","950","1733.33","2380.95","4500","1445.52","1493.24","0","28444.67","1380","1400"
"2007","West Germany","Male","1579.73","1388.89","7118","739.13","1000","1875","2522.67","4666.67","1551.07","1608.39","150","42000","1475","1500"
"2008","East Germany","Female","1204.07","1133.33","2401","634.67","840","1450","1871.43","3000","1177.12","1231.02","120","10000","1200","1221"
"2008","East Germany","Male","1245.24","1193.11","2248","608.7","869.57","1533.33","1944.44","3200","1217.2","1273.28","0","10000","1200","1250"
"2008","West Germany","Female","1502.68","1305.56","7312","733.33","1000","1800","2386","4444.44","1473.17","1532.19","190","66666","1400","1461.11120605469"
"2008","West Germany","Male","1631.34","1400","6624","775","1055.56","1933.33","2600","5333.33","1596.22","1666.46","100","66666","1500","1550"
"2009","East Germany","Female","1249.42","1190","2320","666.67","869.57","1500","1980","3000","1221.63","1277.21","138.4","13333.33","1200","1250"
"2009","East Germany","Male","1302.54","1200","2140","655.33","900","1590","2000","3333.33","1273.06","1332.02","0","13333.33","1222.22229003906","1266.66662597656"
"2009","West Germany","Female","1533.46","1333.33","6778","750","1000","1866.67","2466.67","4666.67","1508.32","1558.6","153.85","20000","1438.26086425781","1500"
"2009","West Germany","Male","1667.59","1480","6213","800","1066.67","2000","2666.67","5238.1","1638.34","1696.84","200","22000","1533.33337402344","1600"
"2010","East Germany","Female","1307.61","1200","2847","695.65","913","1600","2000","3333.33","1281.82","1333.4","166.67","13333.33","1133.33337402344","1200"
"2010","East Germany","Male","1328.08","1240","2405","676","900","1638.89","2000","3133.33","1299.55","1356.61","0","13333.33","1200","1240"
"2010","West Germany","Female","1582.57","1391.3","9660","753","1000","1920","2600","4666.67","1562.48","1602.66","0","16666.67","1333.33337402344","1347.826171875"
"2010","West Germany","Male","1702.96","1500","8094","800","1100","2000","2666.67","5000","1678.08","1727.84","0","25000","1438.88891601562","1480"
"2011","East Germany","Female","1334.22","1250","3374","700","933.33","1600","2000","3333.33","1310.97","1357.47","142.86","9600","1185","1200"
"2011","East Germany","Male","1364.89","1285.71","2843","653.85","952.38","1666.67","2100","3542","1338.7","1391.08","142.86","6944.44","1222.22229003906","1269.23083496094"
"2011","West Germany","Female","1604.76","1400","11755","760","1000","1986.67","2650","4866.67","1585.99","1623.53","100","36666.67","1346.15393066406","1388.88891601562"
"2011","West Germany","Male","1740.49","1521.74","9765","800","1100","2095.24","2800","5333.33","1717.7","1763.28","40","36666.67","1466.66662597656","1500"
"2012","East Germany","Female","1379.46","1266.67","3308","715","956.52","1666.67","2055.56","3750","1354.14","1404.78","81.67","14000","1200","1250"
"2012","East Germany","Male","1404.69","1321.34","2798","666.67","995","1700","2133.33","3800","1376.47","1432.91","81.67","14000","1266.66662597656","1333.33337402344"
"2012","West Germany","Female","1662.67","1466.67","11437","800","1066.67","2000","2666.67","4800","1632.9","1692.44","0","133333.33","1400","1428.57153320312"
"2012","West Germany","Male","1790.89","1596.6","9499","830","1153.85","2133.33","2933.33","5333.33","1755.22","1826.56","0","133333.33","1500","1533.33337402344"
"2013","East Germany","Female","1399.85","1308.82","3263","733.33","973.33","1666.67","2133.33","3500","1374.82","1424.88","233.33","12000","1230.76928710938","1293.33337402344"
"2013","East Germany","Male","1449.34","1333.33","2738","700","1000","1800","2260","3733.33","1420.37","1478.31","233.33","12000","1285.71435546875","1333.33337402344"
"2013","West Germany","Female","1689.16","1500","12959","800","1075","2000","2750","5000","1670.73","1707.59","0","46666.67","1388.88891601562","1400"
"2013","West Germany","Male","1809.3","1577.78","10923","850","1150","2190.48","3000","5333.33","1787.03","1831.57","0","46666.67","1476.19055175781","1500"
"2014","East Germany","Female","1439.6","1333.33","3011","733.33","1000","1722.22","2200","3611.11","1413.39","1465.81","205","12333.33","1277.77783203125","1333.33337402344"
"2014","East Germany","Male","1485.11","1346.3","2530","711","1000","1800","2348","3666.67","1454.82","1515.4","217.39","12333.33","1333.33337402344","1353.33337402344"
"2014","West Germany","Female","1759.64","1533.33","11369","823.33","1120","2133.33","2804","5450","1738.77","1780.51","120","43333.33","1458.33325195312","1500"
"2014","West Germany","Male","1861.46","1666.67","9755","833.33","1190","2266.67","3000","5333.33","1836.86","1886.06","120","43333.33","1550","1600"
"2015","East Germany","Female","1501.9","1388.89","2915","768.89","1015","1800","2333.33","3920","1474.38","1529.42","125","12666.67","1333.33337402344","1380.95239257812"
"2015","East Germany","Male","1530.2","1397.41","2461","707","1000","1880","2400","4333.33","1496.84","1563.56","125","12666.67","1366.66662597656","1410.40002441406"
"2015","West Germany","Female","1801.97","1600","11198","850","1166.67","2200","3000","5000","1783.04","1820.9","111.52","16666.67","1500","1523.8095703125"
"2015","West Germany","Male","1923.21","1666.67","9622","850","1200","2333.33","3100","6000","1898.3","1948.12","0","60000","1600","1611.11120605469"
"2016","East Germany","Female","1522.12","1426.24","3006","750","1040","1853.85","2333.33","4000","1492.69","1551.55","0","13866.67","1304.34790039062","1350"
"2016","East Germany","Male","1569.21","1444.44","2765","700","1000","1933.33","2506.67","5000","1535.83","1602.59","0","13866.67","1266.66662597656","1333.33337402344"
"2016","West Germany","Female","1837.2","1666.67","11477","853.66","1200","2222.22","3000","5333.33","1816.77","1857.63","0","20000","1428.57153320312","1466.66662597656"
"2016","West Germany","Male","1945.17","1733.33","10800","852.67","1230.77","2350","3200","6000","1922.13","1968.21","0","40000","1404.76196289062","1466.66662597656"
"2017","East Germany","Female","1577","1476.14","3280","800","1111.11","1866.67","2400","4200","1548.87","1605.13","200","10000","1346.15393066406","1400"
"2017","East Germany","Male","1590.49","1474.46","2987","725","1066.67","1950","2533.33","4333.33","1559","1621.98","88","10000","1333.33337402344","1400"
"2017","West Germany","Female","1990.63","1700","12814","900","1216.67","2333.33","3000","5333.33","1886.98","2094.28","83.33","666666","1472.22229003906","1500"
"2017","West Germany","Male","2055.19","1760","12262","866.67","1266.67","2400","3250","5500","1946.65","2163.73","83.33","666666","1451.61291503906","1500"
"2018","East Germany","Female","1621.75","1533.33","3156","800","1125","1980","2500","4000","1593.89","1649.61","150","8333.33","1425","1478.26086425781"
"2018","East Germany","Male","1671.48","1555.56","2839","766.67","1133.33","2000","2666.67","4533.33","1639.7","1703.26","175","10000","1400","1476.19055175781"
"2018","West Germany","Female","1969.56","1750","11869","933.33","1300","2400","3200","5666.67","1948.21","1990.91","102.56","26666.67","1555.55554199219","1600"
"2018","West Germany","Male","2077.3","1866.67","11123","928.57","1333.33","2500","3333.33","6666.67","2052.9","2101.7","100","50000","1560","1600"
"2019","East Germany","Female","1714.68","1600","3054","850","1200","2000","2611.11","4500","1676.74","1752.62","166.67","15000","1533.33337402344","1600"
"2019","East Germany","Male","1760.34","1650","2850","794.67","1200","2173.91","2692.31","4500","1691.3","1829.38","165","61111.11","1600","1666.66662597656"
"2019","West Germany","Female","2032.71","1800","11286","950","1300","2500","3333.33","5533.33","1988.8","2076.62","23.33","133333.33","1666.66674804688","1733.33337402344"
"2019","West Germany","Male","2242.4","1944.44","11191","961.54","1400","2666.67","3466.67","6285","1936.29","2548.51","23.33","1700000","1733.33337402344","1785.71435546875"
