"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","849.34","722.82","2147","409","539.44","954.67","1227","2181.33","805.22","893.46","26","28018.67","710","730.476196289062"
"1984","Bavaria","790.37","711.3","1967","409.2","537","948.8","1217.14","2045.33","771.06","809.68","2.67","6817.33","682","716"
"1984","Berlin","929.94","852","393","491","644","1095.71","1466","2454.4","889.55","970.33","157.44","2556","779.5","869"
"1984","Brandenburg","","","","","","","","","","","","","",""
"1984","Bremen","666.98","647.33","121","307","511","818","1022.67","2272.22","610.37","723.59","179","2272.22","577.419372558594","681.90478515625"
"1984","Hamburg","824.14","767","303","477.33","614","920.5","1193.33","2045.33","786.83","861.45","231.88","2113.33","706.190490722656","818"
"1984","Hesse","840.65","730.48","1210","409.33","555.65","1022.4","1316.5","2045.33","807.18","874.12","102","9715","681.666687011719","716"
"1984","Lower Saxony","812.79","710","1148","401.79","511.33","900","1150.5","2045","760.06","865.52","123","15395","657.142883300781","716"
"1984","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","786.27","710","3095","409","530.77","937.22","1222.61","2301","771.53","801.01","75.93","6135.5","665","682"
"1984","Rhineland-Palatinate,Saarland","724.68","664.55","809","389.52","511","852.38","1124.67","2045","699.84","749.52","68.33","4394","639","682"
"1984","Saxony","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","785.14","730.48","366","409.33","547.86","930.5","1266.19","1790","751.13","819.15","0","2812","681.666687011719","746.400024414062"
"1984","Thuringia","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","805.41","750","1966","420","550.77","1022.31","1227.2","2284","789.7","821.12","87","3681","716","750"
"1985","Bavaria","847.3","766.67","1734","422","579.33","1008.33","1244","2386","820.97","873.63","0","7669.5","730.476196289062","767"
"1985","Berlin","1001.96","920","356","511.36","708.08","1217.14","1636","2556.67","955.08","1048.84","209.74","2863","818","920"
"1985","Brandenburg","","","","","","","","","","","","","",""
"1985","Bremen","643.24","614","109","332.5","426.11","818","933.48","1534","589.07","697.41","51","1534","537.741943359375","665"
"1985","Hamburg","847.21","851.88","268","455","614","1022.67","1193.33","2045.33","805.78","888.64","0","2556","738.333374023438","852"
"1985","Hesse","827.43","750","1107","409","574.76","1022.67","1329","2215.33","806.69","848.17","117.69","2890","690","730.476196289062"
"1985","Lower Saxony","785","730.29","1076","393.46","511.5","954.67","1227.33","2300.67","762.37","807.63","151.48","3408.89","690","746.923095703125"
"1985","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","802.32","716","2803","409.33","545.33","973.81","1217.14","2045.33","782.33","822.31","0","13805","681.90478515625","716"
"1985","Rhineland-Palatinate,Saarland","765.09","738.44","724","409","511.5","920","1158.67","1892","741.45","788.73","102","2301","716","750"
"1985","Saxony","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","830.46","742.99","337","409.2","552","954.67","1227","5368.5","771.5","889.42","0","5368.5","706.190490722656","818"
"1985","Thuringia","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","918.95","818","1950","462.07","613.6","1023","1319.2","2223.04","874.42","963.48","0","24595","767","801"
"1986","Bavaria","857.51","776","1673","414","603.2","1022.5","1295.33","2556","833.13","881.89","66","6817.33","766.666687011719","800.434814453125"
"1986","Berlin","1019.33","989.68","342","558","767","1193.33","1602","2147","976.92","1061.74","205","2352","858.214294433594","973.8095703125"
"1986","Brandenburg","","","","","","","","","","","","","",""
"1986","Bremen","761.69","730.48","101","423","537","923.33","1099","2272.22","692.69","830.69","316.67","2272.22","665","784"
"1986","Hamburg","885.71","818","248","511","631","1056.67","1363.33","2215.33","841.34","930.08","126","2301","746","818"
"1986","Hesse","876.69","852","1019","450","606.67","1022.67","1363.33","2414.44","854.66","898.72","68","2659","752.777770996094","818"
"1986","Lower Saxony","806.08","756.8","1052","409.33","562","965.56","1261.33","2045.33","783.12","829.04","0","2556.5","732.666687011719","781.111145019531"
"1986","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","854.26","763.23","2692","438.1","555.19","1022.5","1278","2045.33","824.02","884.5","0","22723.89","716","750"
"1986","Rhineland-Palatinate,Saarland","841.63","751.5","734","455","590.56","971.5","1295.33","2045.33","810.7","872.56","205","5702.69","741.5","795"
"1986","Saxony","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","818.95","743.41","305","438.1","596.67","1022.5","1176","2434.76","777.46","860.44","179","3068","682","781.111145019531"
"1986","Thuringia","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","915.94","818","1909","460","614","1074","1363.33","2556","893.46","938.42","89","9203.5","779.047668457031","818"
"1987","Bavaria","934.83","838.4","1658","473.33","639.17","1074","1355","2556","891.5","978.16","51","22156","818","852"
"1987","Berlin","1036.95","981.09","354","591","754","1227.2","1534","2147","984.46","1089.44","170.67","5112.67","824.516174316406","946"
"1987","Brandenburg","","","","","","","","","","","","","",""
"1987","Bremen","1015.33","701.62","94","454.44","575","968","1056.67","17043.33","527.84","1502.82","223.45","17043.33","642","772"
"1987","Hamburg","966.26","920","215","511.33","682","1150.5","1363.33","2999.33","909.45","1023.07","245.33","2999.33","778.260864257812","920"
"1987","Hesse","914.86","852","1033","487.14","625","1112.67","1390.67","2096","887.78","941.94","0","6086.67","790","852.222229003906"
"1987","Lower Saxony","861.97","784","1054","460","590","1022.5","1278.33","2438","836.8","887.14","99.44","3933.08","767","803.428588867188"
"1987","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","860.72","774.91","2687","454.44","588","1022.67","1355","2231.5","844.02","877.42","0","6817.33","738.333374023438","767"
"1987","Rhineland-Palatinate,Saarland","825.23","767","743","460","568.33","1022.5","1278","2045.33","799.1","851.36","31","2726.67","730.888916015625","779.75"
"1987","Saxony","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","837.46","760.73","306","444.78","588","1023","1315.5","1826.19","795.96","878.96","102","2556.67","710","818"
"1987","Thuringia","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","916.15","852.22","1839","486","664.5","1086.67","1363.33","2386","896.8","935.5","51","7669","814.5","852"
"1988","Bavaria","953.92","852","1586","477.33","647.33","1150.5","1505.56","2658.67","925.05","982.79","0","10226","797.599975585938","852"
"1988","Berlin","1100.38","1022.67","331","583","793.45","1278","1738.67","3749.33","1043.13","1157.63","295","4090.67","852.380981445312","1002"
"1988","Brandenburg","","","","","","","","","","","","","",""
"1988","Bremen","838.21","767","96","579.33","630","997","1158.67","2272.22","772.69","903.73","378","2272.22","716","903.333312988281"
"1988","Hamburg","1001.82","940.8","193","568.33","782","1166","1488","3408.67","938.74","1064.9","51","3408.67","869","940.799987792969"
"1988","Hesse","953.48","852","968","511","639.17","1104.67","1459","2308.8","913.23","993.73","136.67","10226","797.333312988281","852.222229003906"
"1988","Lower Saxony","869.24","852","1011","440","596.67","1022.78","1363.33","2045","845.75","892.73","0","2760.8","818","852.380981445312"
"1988","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","903.73","809.58","2574","474.76","613.5","1074","1420","2556.67","885.18","922.28","0","7243.33","759.714294433594","785.609802246094"
"1988","Rhineland-Palatinate,Saarland","898.26","791.16","705","487.14","613.33","1022.67","1278","2045.33","826.74","969.78","31","17895","784","821.212158203125"
"1988","Saxony","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","835.27","787.22","310","490.8","608","1022.5","1278","1636","795.14","875.4","161.67","3068","730.357177734375","852"
"1988","Thuringia","","","","","","","","","","","","","",""
"1989","Baden-Württemberg","958.82","912.14","1754","501","670","1186","1435.38","2278.7","940.63","977.01","92","3408.67","852","895"
"1989","Bavaria","1012.34","895","1551","511.5","682","1176","1500","2556","966.29","1058.39","138.57","22156","869","920"
"1989","Berlin","1159.84","1078.98","323","579.33","852","1363.33","1704","3408.67","1099","1220.68","188.33","5113","956.086975097656","1082"
"1989","Brandenburg","","","","","","","","","","","","","",""
"1989","Bremen","857.24","818","103","524","664","1023","1217.14","1943","796.93","917.55","291","1943","754.761962890625","876.111145019531"
"1989","Hamburg","1038.16","1010.48","191","614","798","1278","1534","2045.33","984.45","1091.87","102","2045.33","844","954"
"1989","Hesse","987.37","860.01","968","511.11","682","1250","1534","2249.6","960.58","1014.16","170.56","4090.67","818","863.200012207031"
"1989","Lower Saxony","931.24","852.22","977","511.11","619.67","1099.5","1483","2921.9","904.05","958.43","81","3408.67","840","877.391296386719"
"1989","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","949.82","852","2489","511","653.33","1124.67","1500","2556","930.94","968.7","102","6817.33","808.064514160156","843.5"
"1989","Rhineland-Palatinate,Saarland","891.09","818","674","460","613.6","1065","1363.33","2113.33","860.9","921.28","92","3323.5","818","869"
"1989","Saxony","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","889.12","818","295","443.33","614","1023","1431.33","2275","837.87","940.37","0","2897.33","705.17236328125","825.428588867188"
"1989","Thuringia","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","1008.45","954.67","1743","535.71","719.63","1261.33","1534","2386","989.54","1027.36","0","4090.67","895","951.666687011719"
