"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","direct migration background","Urban Area","1050.56","940.56","1913","511.5","710","1266.19","1625","2863","1030.45","1070.67","136.33","8521.67","872.857177734375","923.055603027344"
"1994","indirect migration background","Rural Area","869","820","67","456.43","659.68","994.44","1308.8","1534","781.73","956.27","243.57","2454","818","973.8095703125"
"1994","indirect migration background","Urban Area","968.47","910.69","405","511.33","716","1137.14","1513.6","2045.2","922.15","1014.79","102","6136","876.666687011719","958.5"
"1994","no migration background","Rural Area","1015.39","920.4","3754","545.33","716","1193.33","1534","2624.67","1000.65","1030.13","102","7669.5","895","920.400024414062"
"1994","no migration background","Urban Area","1222.7","1095.71","5966","629.23","835.33","1460.95","1943","3068","1207.96","1237.44","102","10226","1074","1099.5"
"1995","direct migration background","Rural Area","1119.52","950.27","443","442","681.85","1227.33","1704.44","10907.33","1060.73","1178.31","212.67","10907.33","821.785705566406","886.333312988281"
"1995","direct migration background","Urban Area","1038.87","934.67","2232","511.3","682","1261.33","1582.38","3170","1018.91","1058.83","163.33","8034.76","889.130432128906","920.322631835938"
"1995","indirect migration background","Rural Area","942.51","966.11","67","511.5","770","1104.4","1247.6","1826.07","847.58","1037.44","281","2726.67","858.799987792969","1073.5"
"1995","indirect migration background","Urban Area","1005.6","932.91","409","579.33","716","1227.2","1585","2045.33","968.84","1042.36","291.5","2556.67","895","973.8095703125"
"1995","no migration background","Rural Area","1100.06","995.73","3772","568.33","767","1278","1661.5","3068","1083.27","1116.85","72","11930","971.5","994.444458007812"
"1995","no migration background","Urban Area","1281.05","1142","5809","665","876.67","1508.5","2011.33","3408.67","1263.41","1298.69","198.89","15338.67","1120","1142.5"
"1996","direct migration background","Rural Area","1089.7","988.67","433","511.43","721","1193.33","1534","3272.4","1010.22","1169.18","119.33","11930","895","988.666687011719"
"1996","direct migration background","Urban Area","1057.6","925.24","2053","511.5","710","1227.33","1636","3408.67","1038.41","1076.79","122.8","5681.11","889.130432128906","913.5"
"1996","indirect migration background","Rural Area","1032.51","1022.45","82","666.43","869","1227.2","1482.5","1534","970.29","1094.73","236.15","1738.67","937.333312988281","1058.92858886719"
"1996","indirect migration background","Urban Area","1032.51","920.4","437","562.5","750","1206.8","1636","2191.43","995.03","1069.99","122.8","3426","895","940.799987792969"
"1996","no migration background","Rural Area","1115.23","1022.67","3744","613.33","786.92","1295.33","1687.5","2726.67","1097.71","1132.75","98.46","12782.5","1022.40002441406","1022.66668701172"
"1996","no migration background","Urban Area","1292.5","1163","5752","682","895","1534","2045","3408.67","1275.66","1309.34","78","10226","1145.19995117188","1176"
"1997","direct migration background","Rural Area","991.42","920.37","412","511.33","716","1135","1482.5","2386","955.95","1026.89","224.8","3067.6","862.608703613281","946"
"1997","direct migration background","Urban Area","1084.31","956.37","1995","542.42","711.3","1295.33","1704","3408.67","1057.49","1111.13","208.21","13634.67","920","954.666687011719"
"1997","indirect migration background","Rural Area","988.76","946","78","579.33","767","1263","1329.2","1770","912.77","1064.75","153","1770","945.833312988281","1124.66662597656"
"1997","indirect migration background","Urban Area","1044.63","920.5","464","553.75","716","1278","1636","2173","1005.77","1083.49","153","5113","908.888916015625","981.599975585938"
"1997","no migration background","Rural Area","1116.44","1022.67","3734","608.57","818","1308.8","1704","2726.67","1099.95","1132.93","175","8129.5","1022.5","1022.66668701172"
"1997","no migration background","Urban Area","1302.61","1193.33","5744","688.46","920","1534","2045","3408.67","1287.24","1317.98","204.62","11248","1176","1193.33337402344"
"1998","direct migration background","Rural Area","1033.16","978.09","385","511","716","1227.2","1534","2556","992.06","1074.26","295","3476.8","852.380981445312","983.076965332031"
"1998","direct migration background","Urban Area","1090.17","954.67","1915","562.22","730.48","1295.33","1697.6","3195.42","1067.76","1112.58","204.4","6817.33","920.400024414062","954.666687011719"
"1998","indirect migration background","Rural Area","1012.11","1071.87","85","545.33","682","1227.2","1534","1789.5","924.32","1099.9","261","2556.4","946","1193.33337402344"
"1998","indirect migration background","Urban Area","1064.38","976.54","489","526.67","728.18","1278","1636","2710","1020.01","1108.75","204.4","6136","925.238159179688","1017.33331298828"
"1998","no migration background","Rural Area","1130.23","1022.78","4169","614","818","1338.26","1704","2889","1115.86","1144.6","179","6136","1022.66668701172","1023"
"1998","no migration background","Urban Area","1320.57","1193.33","6518","698.67","920.5","1568","2045.33","3408.67","1306.24","1334.9","205","7669.5","1180","1193.33337402344"
"1999","direct migration background","Rural Area","1116.59","994.44","337","562","750","1278","1534","4260.56","1072.45","1160.73","256","4260.56","929.696960449219","1022.38098144531"
"1999","direct migration background","Urban Area","1125.06","1022.61","1782","580.83","750","1336.92","1678.67","3272","1101.28","1148.84","170.67","7101.11","966.666687011719","1000.43481445312"
"1999","indirect migration background","Rural Area","1146.03","990.37","80","613.6","682","1431.6","2113.33","2428.5","1051.77","1240.29","255.5","2428.5","852.222229003906","1023"
"1999","indirect migration background","Urban Area","1096.43","1022.67","500","562.67","785.61","1288.4","1704","2454","1055.75","1137.11","186.06","4139.05","980","1023"
"1999","no migration background","Rural Area","1174.2","1066.96","4110","651","852","1363.33","1789.5","2863.33","1158.31","1190.09","102","12782","1043.33337402344","1084.54541015625"
"1999","no migration background","Urban Area","1364.99","1244","6331","730","961.2","1636","2045.33","3408.89","1349.78","1380.2","170.67","7498.67","1217.14294433594","1241.90478515625"
"2000","direct migration background","Rural Area","1079.18","973.81","545","530.37","767","1207.33","1636","5681.11","1038.43","1119.93","275.33","5681.11","946","1002"
"2000","direct migration background","Urban Area","1117.86","1004.22","2631","579.33","750.94","1312.33","1704","3408.67","1095.71","1140.01","121.9","8521.33","965.555603027344","1001.24993896484"
"2000","indirect migration background","Rural Area","1188.22","1022.81","107","590","774.55","1422.61","2045.2","3067.6","1091.83","1284.61","311.71","3067.6","946","1150.5"
"2000","indirect migration background","Urban Area","1149.69","1052.46","684","570","818","1363.33","1772.67","3408.67","1111.16","1188.22","283.89","4772","1022.5","1089.09094238281"
"2000","no migration background","Rural Area","1198","1084","7051","682","858.8","1376.92","1790","3272","1185.88","1210.12","0","9203.33","1074","1095.71435546875"
"2000","no migration background","Urban Area","1411.35","1278","11548","750","988.67","1704","2147.33","3835","1398.28","1424.42","51","17043.33","1261.33337402344","1278"
"2001","direct migration background","Rural Area","1087.66","1022.38","487","537","766.67","1278","1704","4260.56","1047.11","1128.21","255.5","4260.56","900.952392578125","1022.5"
"2001","direct migration background","Urban Area","1121.54","1022.4","2349","588","750","1329","1726","3238","1097.83","1145.25","204.67","9203.2","1000.43481445312","1022.66668701172"
"2001","indirect migration background","Rural Area","1080.5","1022.47","95","568.06","818","1164.44","1789.5","3068","988.68","1172.32","255.5","3068","912.222229003906","1074"
"2001","indirect migration background","Urban Area","1247.52","1136.11","646","647.33","844.78","1452","1994","4260.67","1204.73","1290.31","281","5113","1056.66662597656","1136.11108398438"
"2001","no migration background","Rural Area","1230.49","1136.11","6575","682","886","1431.6","1840.5","3375","1216.84","1244.14","0","10737","1124.66662597656","1144.28576660156"
"2001","no migration background","Urban Area","1440.96","1295.33","10693","767","1004.29","1704","2250","3749.33","1427.64","1454.28","112","15338.67","1278.33337402344","1329"
"2002","direct migration background","Rural Area","1047.26","958.33","462","550","692.31","1304.35","1610","3000","990.31","1104.21","123.81","4000","999.999938964844","1111.11108398438"
"2002","direct migration background","Urban Area","1130.98","1000","2250","536.67","734","1320","1800","3350","1091.91","1170.05","200","16000","1010","1071.42858886719"
"2002","indirect migration background","Rural Area","1128.68","1000","91","600","800","1363.89","1825","3000","1000.15","1257.21","357.14","3000","1040","1300"
"2002","indirect migration background","Urban Area","1248.3","1055.56","653","630","833.33","1400","2000","4533.33","1165.9","1330.7","280","16000","1080.66662597656","1200"
"2002","no migration background","Rural Area","1246.81","1134.79","6718","666.67","880.95","1478.26","1904.76","3500","1228.12","1265.5","123.81","10000","1200","1226.66662597656"
"2002","no migration background","Urban Area","1496.32","1320","11749","750","1000","1733.33","2333.33","4666.67","1466.55","1526.09","5","65000","1435.33337402344","1475"
"2003","direct migration background","Rural Area","1153.6","1100","441","631.6","777.78","1376.67","1733.33","3000","1099.49","1207.71","256.67","4000","1032","1130.43481445312"
"2003","direct migration background","Urban Area","1164.92","1000","2085","571.43","750","1350","1766.67","4444.44","1124.79","1205.05","0","17500","1050","1100"
"2003","indirect migration background","Rural Area","1155.58","1116.56","99","548","692.31","1350","1900","2750","1025.9","1285.26","277.78","4666.67","1100","1280"
"2003","indirect migration background","Urban Area","1289.4","1086.86","645","615.79","769.23","1500","2000","3611.11","1203.93","1374.87","250","16000","1133.33337402344","1204.44445800781"
"2003","no migration background","Rural Area","1280.58","1190.48","6444","666.67","900","1500","2000","3600","1262.27","1298.89","190","12000","1200","1250"
"2003","no migration background","Urban Area","1528.46","1333.33","11339","761.9","1000","1800","2408","4666.67","1502.89","1554.03","0","50000","1452.38098144531","1481.4814453125"
"2004","direct migration background","Rural Area","1271.9","1047.15","428","599.44","773.68","1333.33","1720","4000","963.62","1580.18","100","66666","1030","1121.73913574219"
"2004","direct migration background","Urban Area","1174.7","1025.74","2019","616","800","1347.83","1761.9","3666.67","1141.5","1207.9","142.86","10666.67","1050","1107.14282226562"
"2004","indirect migration background","Rural Area","1026.28","966.67","111","520","739.13","1246.67","1500","2680","857.47","1195.09","100","8466.67","1066.66662597656","1200"
"2004","indirect migration background","Urban Area","1274.91","1100","655","640","850","1483.33","2055.56","4100","1207.97","1341.85","142.86","10000","1111.11108398438","1220"
"2004","no migration background","Rural Area","1296.89","1190.48","6291","678.57","900","1533.33","2000","3400","1268.26","1325.52","70","66666","1238.09533691406","1266.66662597656"
"2004","no migration background","Urban Area","1526.28","1333.33","11095","750","1000","1800","2400","4666.67","1500.37","1552.19","0","60000","1466.66662597656","1500"
"2005","direct migration background","Rural Area","1106.04","1057.45","397","500","733.33","1333.33","1733.33","2800","1049.42","1162.66","0","4333.33","1003.47827148438","1108.69567871094"
"2005","direct migration background","Urban Area","1193.22","1030.43","1898","601.52","785.71","1388.89","1866.67","4000","1155.38","1231.06","192.08","20166.67","1066.66662597656","1111.11108398438"
"2005","indirect migration background","Rural Area","1090.09","1000","106","600","900","1200","1828","2680","980.51","1199.67","350","3000","1003.8095703125","1200"
"2005","indirect migration background","Urban Area","1250.13","1122.22","689","666.67","850","1472.22","2000","3000","1200.06","1300.2","192.08","5750","1142.85717773438","1238.09533691406"
"2005","no migration background","Rural Area","1295.86","1200","6084","660","900","1523.81","2000","3500","1276.2","1315.52","0","10666.67","1217.39135742188","1250"
"2005","no migration background","Urban Area","1540.31","1353.33","10598","770","1000","1833.33","2500","4450","1518.23","1562.39","85.56","30000","1466.66662597656","1500"
"2006","direct migration background","Rural Area","1117.27","1000","408","555.56","684.21","1333.33","1666.67","3988","1049.28","1185.26","260.87","4800","958.333312988281","1066.66662597656"
"2006","direct migration background","Urban Area","1213.89","1014.13","1862","630","800","1388.89","1866.67","4000","1171.44","1256.34","118","18666.67","1080","1111.11108398438"
"2006","indirect migration background","Rural Area","1110.43","1024.12","119","660","850","1400","1575","2300","1016.39","1204.47","341.33","3750","1000","1240"
"2006","indirect migration background","Urban Area","1246.45","1095.24","685","663.64","800","1500","2000","4000","1185.58","1307.32","206.67","10000","1107.14282226562","1200"
"2006","no migration background","Rural Area","1340.14","1200","6567","666.67","900","1560","2052","4347.83","1320.8","1359.48","0","15000","1222.22229003906","1250"
"2006","no migration background","Urban Area","1557.7","1366.67","11328","750","1000","1850","2500","4666.67","1536.49","1578.91","0","30000","1475","1500"
"2007","direct migration background","Rural Area","1131.36","1000","386","520","684.21","1300","1750","4666.67","1058.34","1204.38","200","5555.33","1000","1100"
"2007","direct migration background","Urban Area","1218.34","1038.22","1682","615","800","1350","1866.67","3533.33","1162.38","1274.3","250","28444.67","1095.23815917969","1130"
"2007","indirect migration background","Rural Area","1128.27","1066.67","114","666.67","833.33","1385.38","1600","2400","1030.97","1225.57","155.56","2900","1066.66662597656","1260.86962890625"
"2007","indirect migration background","Urban Area","1255.21","1071.43","682","662","846.15","1428.57","2000","3500","1194.98","1315.44","100","8000","1120","1200"
"2007","no migration background","Rural Area","1332.28","1200","6277","666.67","913.04","1625","2000","3666.67","1313.9","1350.66","100","15000","1250","1275"
"2007","no migration background","Urban Area","1610.72","1400","10772","777.78","1066.67","1904.76","2666.67","4700","1588","1633.44","0","42000","1500","1533.33337402344"
"2008","direct migration background","Rural Area","1407.89","1083.64","338","600","750","1388.89","1762","5333.33","1019.93","1795.85","190","66666","1066.66662597656","1200"
"2008","direct migration background","Urban Area","1243.55","1100","1489","681","825","1425.33","1956.52","4444.44","1204.08","1283.02","240","10000","1128.57153320312","1186.66662597656"
"2008","indirect migration background","Rural Area","1228.21","1200","114","666.67","833.33","1480","2000","2433.33","1099.87","1356.55","350","5333.33","1047.619140625","1277.77783203125"
"2008","indirect migration background","Urban Area","1311.24","1160","666","653.33","833.33","1571.43","2282.61","3333.33","1247.5","1374.98","226.67","8000","1196.66674804688","1300"
"2008","no migration background","Rural Area","1378.75","1256.39","5869","666.67","933.33","1666.67","2070","3666.67","1349.57","1407.93","0","66666","1280","1320"
"2008","no migration background","Urban Area","1636.37","1420","10109","800","1080","2000","2666.67","4733.33","1612.82","1659.92","100","40000","1521.73913574219","1565.21740722656"
"2009","direct migration background","Rural Area","1232.97","1029.14","303","591.11","740.74","1480","1904.76","5133.33","1153.05","1312.89","333.33","5133.33","1000","1130.43481445312"
"2009","direct migration background","Urban Area","1271.56","1100","1295","650","813","1434.78","2000","4722.22","1227.75","1315.37","300","8333.33","1102.66662597656","1180"
"2009","indirect migration background","Rural Area","1394.03","1358.71","119","695.65","933.33","1780","2080","4000","1272.57","1515.49","456.67","4333.33","1086.95654296875","1380.95239257812"
"2009","indirect migration background","Urban Area","1368.4","1192.48","597","680","866.67","1700","2222.22","3476.19","1296.93","1439.87","226.67","10666.67","1200","1347.826171875"
"2009","no migration background","Rural Area","1413.67","1300","5611","710","975","1700","2200","4000","1393.45","1433.89","0","10000","1304.34790039062","1333.33337402344"
"2009","no migration background","Urban Area","1679.42","1500","9526","805.56","1100","2000","2666.67","4800","1655.67","1703.17","153.85","22000","1538.46154785156","1600"
"2010","direct migration background","Rural Area","1196.93","1100.6","587","630","777.78","1428.57","2000","3666.67","1149.56","1244.3","250","5000","958.333312988281","1041.66662597656"
"2010","direct migration background","Urban Area","1327.22","1120","2172","666.67","850","1523.81","2066.67","4761.9","1293.72","1360.72","0","10000","1000","1055.55554199219"
"2010","indirect migration background","Rural Area","1279.19","1099.23","203","680","777.78","1666.67","1920","3000","1196.03","1362.35","102.22","5000","1000.00006103516","1166.66662597656"
"2010","indirect migration background","Urban Area","1439.99","1200","953","666.67","866.67","1750","2600","3661.2","1371.47","1508.51","296.92","18000","1111.11108398438","1200"
"2010","no migration background","Rural Area","1452.41","1333.33","7105","733.33","1000","1750","2266.67","4000","1434.93","1469.89","0","8400","1248.75","1266.66662597656"
"2010","no migration background","Urban Area","1730.74","1500","11986","829","1111.11","2055.56","2700","5000","1710.22","1751.26","0","25000","1486.66662597656","1500"
"2011","direct migration background","Rural Area","1253.94","1116.46","764","621.33","853.91","1460","1904.76","4400","1211.49","1296.39","166.67","5333.33","1041.66662597656","1095.23815917969"
"2011","direct migration background","Urban Area","1365.43","1190.48","2385","652.17","826.67","1600","2250","4444.44","1334.4","1396.46","175.24","8333.33","1076.92309570312","1125"
"2011","indirect migration background","Rural Area","1353.85","1237.29","260","690.48","950","1600","2000","3500","1273.12","1434.58","374.5","4666.67","1080","1225.80651855469"
"2011","indirect migration background","Urban Area","1481.06","1250","1089","666.67","933.33","1900","2400","4500","1422.98","1539.14","40","13888.89","1166.66662597656","1258.06457519531"
"2011","no migration background","Rural Area","1483.67","1333.33","8858","750","1000","1800","2333.33","4000","1467.59","1499.75","80","12000","1277.77783203125","1304.34790039062"
"2011","no migration background","Urban Area","1755","1533.33","14381","825","1111.11","2126.67","2800","5333.33","1735.71","1774.29","100","36666.67","1500","1533.33337402344"
"2012","direct migration background","Rural Area","1277.02","1115.76","749","666.67","875","1600","2000","3666.67","1234.89","1319.15","322.58","5000","1071.42858886719","1153.84619140625"
"2012","direct migration background","Urban Area","1420.44","1234.38","2224","700","900","1666.67","2400","4666.67","1385.08","1455.8","250","16666.67","1133.33337402344","1190.47619628906"
"2012","indirect migration background","Rural Area","1435.4","1294.71","252","695.65","1000","1666.67","2458.57","3666.67","1355.96","1514.84","322.58","5000","1166.66674804688","1333.33337402344"
"2012","indirect migration background","Urban Area","1601.3","1384.41","1071","695.65","952.38","2000","2666.67","4666.67","1538.23","1664.37","0","16666.67","1190.47619628906","1277.77783203125"
"2012","no migration background","Rural Area","1519.46","1400","8787","790","1055.56","1857.14","2333.33","4000","1500.89","1538.03","0","31034.48","1333.33337402344","1333.33337402344"
"2012","no migration background","Urban Area","1820.34","1600","13959","866.67","1196","2200","3000","5400","1788.01","1852.67","100","133333.33","1533.33337402344","1580.66662597656"
"2013","direct migration background","Rural Area","1316.77","1164.96","1442","650","833.33","1666.67","2066.67","4333.33","1286.92","1346.62","202.22","5000","1066.66662597656","1133.33337402344"
"2013","direct migration background","Urban Area","1395.05","1200","4643","700","895.24","1666.67","2250","4800","1372.15","1417.95","166.67","18666.67","1086.95654296875","1133.33337402344"
"2013","indirect migration background","Rural Area","1497.26","1320","368","750","904.76","1800","2500","5000","1425.2","1569.32","323.08","5466.67","1217.33337402344","1333.33337402344"
"2013","indirect migration background","Urban Area","1567.23","1333.33","1734","747.2","916.67","2000","2666.67","4800","1522.62","1611.84","195.86","15000","1200","1280"
"2013","no migration background","Rural Area","1552.42","1400","8316","790","1066.67","1888.89","2400","4000","1535.13","1569.71","200","11904.76","1333.33337402344","1395"
"2013","no migration background","Urban Area","1857.48","1600","13380","880","1200","2250","3000","5333.33","1835.81","1879.15","0","46666.67","1600","1600"
"2014","direct migration background","Rural Area","1358.41","1200","1250","666.67","888.89","1666.67","2333.33","4400","1324.65","1392.17","214.62","5500","1080","1161.90478515625"
"2014","direct migration background","Urban Area","1497.23","1250","3754","714.29","923.08","1730.74","2476.19","5333.33","1466.82","1527.64","160","24000","1150","1200"
"2014","indirect migration background","Rural Area","1467.8","1347.74","346","642.86","1000","1866.67","2333.33","4000","1396.65","1538.95","230.77","5333.33","1250","1365.33337402344"
"2014","indirect migration background","Urban Area","1586.73","1333.33","1507","732.14","914.29","2000","2800","5333.33","1539.82","1633.64","200","10666.67","1209.52380371094","1300"
"2014","no migration background","Rural Area","1584.38","1460","7582","800","1083.33","1956.52","2500","4000","1566.44","1602.32","120","13333.33","1400","1428.57153320312"
"2014","no migration background","Urban Area","1927.63","1666.67","12226","900","1238.1","2333.33","3055.56","6000","1904.08","1951.18","150","43333.33","1666.66662597656","1666.66674804688"
"2015","direct migration background","Rural Area","1483.45","1250","1437","725.22","952.38","1739.13","2500","4666.67","1448.35","1518.55","125","6000","1125","1200"
"2015","direct migration background","Urban Area","1509.87","1300","4263","714.29","900","1809.52","2500","5000","1483.3","1536.44","144.62","16666.67","1190.47619628906","1230.76928710938"
"2015","indirect migration background","Rural Area","1683.12","1500","333","750","1095.24","2066.67","2666.67","5333.33","1597.09","1769.15","344.83","5400","1300","1500"
"2015","indirect migration background","Urban Area","1647.53","1391.3","1390","733.33","933.33","2000","2857.14","5666.67","1600.22","1694.84","170.73","11111.11","1280","1375"
"2015","no migration background","Rural Area","1646.41","1500","7203","800","1150","2000","2600","4500","1627.65","1665.17","111.52","11904.76","1462.66662597656","1500"
"2015","no migration background","Urban Area","1977.24","1744.59","11570","923.08","1280","2400","3152","6000","1954","2000.48","0","60000","1692.30773925781","1733.33337402344"
"2016","direct migration background","Rural Area","1433.92","1230.85","2564","576.92","800","1800","2500","4666.67","1408.22","1459.62","0","7000","640","700"
"2016","direct migration background","Urban Area","1547.68","1316.49","6333","629.17","912","1866.67","2500","5666.67","1526.45","1568.91","0","13333.33","777.499938964844","809.523864746094"
"2016","indirect migration background","Rural Area","1676.95","1414.41","315","666","960","2063","2666.67","5333.33","1559.89","1794.01","285","10869.57","1250","1476.19055175781"
