"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","888.62","818","5382","477.33","613.6","1022.67","1329","2301","873.14","904.1","2.67","15395","767","779.047668457031"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","727.52","639","4390","368","481.33","843.5","1074","2045","704.5","750.54","0","28018.67","608.571472167969","613.599975585938"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","796.44","716","1787","412","555.65","920.4","1193.33","2130.42","775.09","817.79","32.08","6817.33","682","716"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","913.98","852","4713","501","647.33","1084","1363.33","2334.67","899.67","928.29","0","13805","803.333374023438","822.608703613281"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","726.02","666.96","3990","368","499.05","859","1125","1917.5","714","738.04","0","7669.5","613.599975585938","639"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","813.76","741","1777","409.2","562.33","973.81","1193.33","2301","793.02","834.5","26","7669.5","715.666687011719","741"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","961.46","886","4622","511.43","681.67","1124.67","1406","2301","942.15","980.77","0","24595","852","852.380981445312"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","773.11","682","3753","409","511.33","910","1158.67","1981.5","750.83","795.39","0","24595","664.5","682"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","863.71","780.55","1741","444.78","613.43","1022.5","1263.89","2272.22","833.34","894.08","77","22723.89","756.799987792969","784"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","1011.67","920","4695","542","710","1164.44","1466","2556.67","990.71","1032.63","0","22156","852.380981445312","888.571472167969"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","789.33","716","3615","419","545.33","947.33","1227.2","2045.2","776.06","802.6","0","6391","682","710"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","863.04","800.43","1743","442.31","613.6","1022.67","1268","2454","842.11","883.97","0","9203.5","767","811.304382324219"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","1028.91","954.67","4410","560","730.48","1201.5","1534","2556.67","1011.89","1045.93","0","17895","886.333312988281","920"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","811.18","732.67","3423","409.33","562","981.6","1227.33","2045","796.27","826.09","0","10226","695.200012207031","716"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","920.62","829.6","1780","470.33","614","1074","1397.33","2454","892.65","948.59","136.67","17895","779.047668457031","818"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","1074.8","1010","4375","596.67","766.67","1268","1602","2556","1057.97","1091.63","0","22156","926.400024414062","966"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","858.09","767","3296","450","579.33","1022.67","1329.33","2147.6","838.49","877.69","0","22156","730.357177734375","754.761962890625"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","946.96","869","1654","511","668.46","1150.5","1431.33","2556","927.19","966.73","0","3408.67","843.5","869"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","1151.29","1045.11","4264","639","818","1363.33","1704","2888","1132.33","1170.25","0","12782.5","994.444458007812","1022.5"
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","900.61","818","3207","466.96","614","1046.67","1363.33","2301","881.62","919.6","0","12782.5","777.200012207031","814"
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","995.63","920.4","1671","524.36","716","1193.33","1534","2454","974.51","1016.75","0","5113","876.428588867188","918.400024414062"
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","1191.44","1090.81","4242","657.14","844.78","1421.2","1790","2931.33","1175.95","1206.93","90.29","6817.33","1022.60870361328","1035.5"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","930.9","852","3114","511","654.4","1125","1416.5","2352","916.58","945.22","77","4260.67","818","852"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","1047.14","958.46","1690","535.71","716","1265.5","1562.22","2863.2","1024.45","1069.83","90.29","4874","895","949.523864746094"
"1992","Full Time","East Germany","773.12","736.4","2137","466.96","596.67","908.89","1095.71","1704","761.92","784.32","136.67","2556","730.476196289062","764.666687011719"
"1992","Full Time","West Germany","1242.62","1136.11","4244","682","886","1482.5","1850.48","3068","1226.33","1258.91","153.5","7669","1071.935546875","1099.5"
"1992","Not Working","East Germany","608.14","597.04","1015","383","491","716","852","1099.5","596.21","620.07","119.33","1534","613.333312988281","639"
"1992","Not Working","West Germany","975.76","895","3110","511.5","681.67","1158.67","1534","2556.67","960.2","991.32","128","6283","852.222229003906","886.333312988281"
"1992","Part Time","East Germany","669.99","639","749","409","511.2","786.67","988.67","1534","652.07","687.91","147.2","2045.33","623.333374023438","660.416625976562"
"1992","Part Time","West Germany","1090.27","1009.23","1693","562","767","1335","1670","2556.67","1067.34","1113.2","0","6817.33","946","998.095275878906"
"1993","Full Time","East Germany","941.07","887.69","1898","562","716","1099.5","1329.33","2045.33","924.99","957.15","133.48","4090","858.799987792969","895"
"1993","Full Time","West Germany","1319.92","1221.67","4153","703","930.4","1568","2045","3323","1302.77","1337.07","116.4","8521.67","1136.11108398438","1176"
"1993","Not Working","East Germany","712.51","682","1227","443.33","555","852","1022.4","1363.33","697.72","727.3","122.22","3834.5","682","716"
"1993","Not Working","West Germany","1019.85","927.33","3031","511.5","702","1217.14","1602","2608","999.31","1040.39","26","14316","880.555603027344","920"
"1993","Part Time","East Germany","778.35","745.83","626","443.33","568.33","971.5","1136.11","1738.5","755.33","801.37","122.22","2111.74","730.476196289062","778.260864257812"
"1993","Part Time","West Germany","1154.61","1054.62","1751","586.1","785.36","1380","1779.2","3068","1129.9","1179.32","116.4","8521.67","1022.38098144531","1039.52380371094"
"1994","Full Time","East Germany","1024.72","994.44","1813","613.6","795.56","1214.25","1460.95","2073.33","1007.6","1041.84","163.6","4090.67","940.799987792969","994.444458007812"
"1994","Full Time","West Germany","1350.88","1252.5","3970","725.81","963.46","1636","2045.33","3170","1332.77","1368.99","102","8521.67","1158.66662597656","1193.33337402344"
"1994","Not Working","East Germany","809.3","801.28","1298","489.33","630","954.67","1128","1636","793.97","824.63","102","3834.5","784","818"
"1994","Not Working","West Germany","1030.19","954.67","3104","532","716","1242","1608.67","2556.5","1013.67","1046.71","116","7669.5","915","946"
"1994","Part Time","East Germany","851.83","844.3","574","454.44","614","1022.67","1278","1738.4","824.07","879.59","163.6","3068","784","852.222229003906"
