"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","no migration background","Male","905.11","818","3457","467.43","613.6","1051.11","1363.33","2301","880.19","930.03","0","24595","818","852"
"1987","direct migration background","Female","779.27","705.85","1285","383.5","522","954.67","1200","2045.33","755.55","802.99","0","6391","664.5","693.928588867188"
"1987","direct migration background","Male","829.58","767","1483","426.11","568.33","1022.4","1253","2045","809.19","849.97","0","6391","711.304382324219","750"
"1987","indirect migration background","Female","839.53","893.36","89","501.54","628","1074","1176","1218.67","785.86","893.2","197","1332.86","613.666687011719","756.799987792969"
"1987","indirect migration background","Male","911.37","767.1","75","438.21","682","1023","1058.93","6391","750.25","1072.49","194.4","6391","674.799987792969","838.400024414062"
"1987","no migration background","Female","878.31","790.67","3693","454.44","608.57","1022.67","1329.33","2231.5","857.64","898.98","0","22156","795.555603027344","818"
"1987","no migration background","Male","935.96","852","3428","500.67","639","1107.67","1393.5","2556","914.17","957.75","51","22156","826.071472167969","852.380981445312"
"1988","direct migration background","Female","803.52","715.78","1230","413.33","548.82","954.67","1261.33","2045.33","782.33","824.71","140.5","7243.33","681.666625976562","708.076965332031"
"1988","direct migration background","Male","834.68","778.26","1383","454.44","589.13","1022.5","1261.33","1926","816.51","852.85","136.67","7243.33","710","766.799987792969"
"1988","indirect migration background","Female","876.05","771.45","110","490.8","579.33","1022.5","1125","3068","813.96","938.14","191.88","3068","593.200012207031","750"
"1988","indirect migration background","Male","742.21","708.77","105","400","550.77","993.43","1124.8","1329.2","691.46","792.96","286.5","1406","613.599975585938","779.047668457031"
"1988","no migration background","Female","901.48","818","3503","476","614","1074","1380","2308.8","882.37","920.59","20","17895","823.888916015625","852.222229003906"
"1988","no migration background","Male","967.35","885.68","3282","511.11","666.96","1136.11","1482.67","2556.67","946.15","988.55","0","17895","858.799987792969","895"
"1989","direct migration background","Female","833.04","752.78","1214","443.5","579.33","1000.43","1266.19","2471.33","814.18","851.9","146.19","3408.67","705.116271972656","745.833312988281"
"1989","direct migration background","Male","893.47","818","1322","454.44","613.5","1074","1363.33","2301","874.16","912.78","146.19","4090.67","750","788.333312988281"
"1989","indirect migration background","Female","847.8","781.27","132","511.2","681.67","1022.5","1202","1534","785.53","910.07","201","3408.67","682","791.304382324219"
"1989","indirect migration background","Male","811.17","683.1","119","530.77","562.5","1002","1156.09","2045.33","736.12","886.22","286.4","3408.67","697.272766113281","888.571472167969"
"1989","no migration background","Female","942.81","852","3371","496","645.79","1136.11","1432","2301","922.69","962.93","0","22156","852.380981445312","895"
"1989","no migration background","Male","1018.04","925.35","3167","543.33","702.92","1221.67","1534","2556","996.33","1039.75","0","22156","916.249938964844","954"
"1990","direct migration background","Female","833.51","766.67","1256","426","579.33","1006.11","1278","2181.33","810.99","856.03","102","7866.15","730.357177734375","767"
"1990","direct migration background","Male","903.52","835.33","1375","460","596.67","1093.33","1431.33","2199","880.09","926.95","102","7866.15","766.875","818"
"1990","indirect migration background","Female","867.47","818","149","546.96","681.9","997","1288.67","1534","819.6","915.34","179","1738.4","766.666687011719","852.083312988281"
"1990","indirect migration background","Male","832.45","767","142","456.43","562.4","994.17","1329.33","1840.5","765.96","898.94","219.14","2840.56","736.400024414062","879.599975585938"
"1990","no migration background","Female","882.45","801.19","5521","377.83","545.33","1090.67","1431.6","2386","867.25","897.65","0","12782.5","681.666687011719","695.200012207031"
"1990","no migration background","Male","959.44","852.38","5085","438.1","603.33","1193.33","1534","2556.5","944.06","974.82","0","12782.5","716","750"
"1991","direct migration background","Female","873.34","795.56","1227","455.65","614","1023","1333.91","2301","853.65","893.03","90.29","3323","767","801.333312988281"
"1991","direct migration background","Male","965.5","862.52","1335","494.44","639.17","1176","1534","2863","944.72","986.28","90.29","5112.67","818","852"
"1991","indirect migration background","Female","859.97","838.54","164","501.2","716","1022.5","1278","1636","812.26","907.68","220","2130.42","771.304382324219","852.083312988281"
"1991","indirect migration background","Male","844.39","777.2","166","485.5","619.7","994.44","1380","1704","789.05","899.73","170.56","2284","778.260864257812","898.571472167969"
"1991","no migration background","Female","932.22","835","5357","435","590","1164.44","1534","2556","919.3","945.14","56.67","6817.33","754.761962890625","784"
"1991","no migration background","Male","1002.32","903.33","4929","490","639","1266.19","1623","2608","988.49","1016.15","56.67","6817.33","813","832.666687011719"
"1992","direct migration background","Female","921.63","852","1201","487.14","647.67","1090.67","1363.33","2386","900.25","943.01","0","3221","818","852"
"1992","direct migration background","Male","1018.67","925.27","1291","542","682","1210","1534","2597","994.48","1042.86","200","7158","852","895"
"1992","indirect migration background","Female","884.59","889.13","193","511.32","644.57","1022.67","1278","2249.6","837.11","932.07","157.69","2249.6","786.538513183594","912.857177734375"
"1992","indirect migration background","Male","863.9","818","200","527.74","614","1022.57","1247.6","1840.5","817.28","910.52","307","2556.5","786.538513183594","884.782653808594"
"1992","no migration background","Female","1000.96","895","5262","511","665","1221.67","1602","2556.67","987.54","1014.38","119.33","7669","852","869"
"1992","no migration background","Male","1072.34","973.81","4801","562","716","1312.5","1704","2692.67","1058.48","1086.2","119.33","7158","889.130432128906","920"
"1993","direct migration background","Female","971.55","910.16","1155","511.2","666.96","1169.33","1489.57","2576.8","949.75","993.35","116.4","3272","851.071472167969","885.000061035156"
"1993","direct migration background","Male","1072.23","943.97","1250","532.5","708.08","1261.33","1704","3068","1045.91","1098.55","116.4","8521.67","872.222229003906","920.400024414062"
"1993","indirect migration background","Female","937.94","896.9","224","539.44","703.6","1070.23","1435.6","2576.8","892.09","983.79","204.5","2576.8","830","920.400024414062"
"1993","indirect migration background","Male","941.75","876.57","227","525.6","681.67","1222.61","1432","2386","892.36","991.14","206.4","2386","821.212158203125","933"
"1993","no migration background","Female","1075.68","973.81","5133","544","716","1278.33","1704","2921.79","1060.87","1090.49","26","14316","925.238159179688","965.555603027344"
"1993","no migration background","Male","1160.02","1023","4697","596.67","769","1397.67","1815","3068","1143.81","1176.23","77","14316","994.444458007812","1022.5"
"1994","direct migration background","Female","997.3","911.18","1108","492.86","682","1193.33","1534","3068","973.92","1020.68","136.33","3408.67","852.121215820312","920"
"1994","direct migration background","Male","1079.45","965.4","1171","511.5","716","1295.33","1704","2738.93","1052.5","1106.4","136.33","8521.67","872.857177734375","937.333312988281"
"1994","indirect migration background","Female","918.61","896.01","237","482.78","656.92","1125","1363.33","1942.8","874.53","962.69","102","2454","849.444458007812","958.5"
"1994","indirect migration background","Male","985.14","872.33","235","559.2","716","1136.11","1534","2726.67","914.63","1055.65","243.57","6136","852.222229003906","981.599975585938"
"1994","no migration background","Female","1119.45","1022.5","5111","579.63","767","1345.33","1738","3068","1104.48","1134.42","102","10226","994.444458007812","1022.40002441406"
"1994","no migration background","Male","1195.05","1074","4609","622.61","818","1431.33","1892","3068","1179.21","1210.89","102","7771.33","1022.66668701172","1043.75"
"1995","direct migration background","Female","1002.26","920","1316","486","680.38","1193.33","1571.33","2726.67","977.92","1026.6","163.33","8034.76","858.799987792969","914.722229003906"
"1995","direct migration background","Male","1104.36","954.33","1359","511.33","696.67","1278.33","1667.39","3408.89","1074.63","1134.09","198.89","10907.33","880.555603027344","933.478271484375"
"1995","indirect migration background","Female","993.84","960.93","240","555.65","767","1227","1562.22","1840.8","947.06","1040.62","291.5","2726.67","876.428588867188","973.8095703125"
"1995","indirect migration background","Male","998.66","932.64","236","613.6","682","1227.2","1534","2249.5","948.54","1048.78","281","2556.67","895","996.041625976562"
"1995","no migration background","Female","1201.59","1047.14","5024","613.33","818","1380","1806.67","3408.67","1182.52","1220.66","72","15338.67","1022.66668701172","1038"
"1995","no migration background","Male","1242.24","1120.6","4557","668.46","852.38","1467","1943","3408.67","1225.73","1258.75","158.1","11930","1065","1095.71435546875"
"1996","direct migration background","Female","1022.92","920.4","1230","511.33","692.5","1206.8","1534","3068","993.93","1051.91","122.8","11930","886","920"
"1996","direct migration background","Male","1102.93","954.67","1256","555.33","729.33","1278.1","1704","3408.67","1072.5","1133.36","119.33","11930","895","937.333312988281"
"1996","indirect migration background","Female","1030.69","941.09","263","511.5","766.67","1193.33","1534","3426","986.97","1074.41","236.15","3426","886.333312988281","988.666687011719"
"1996","indirect migration background","Male","1034.31","936.04","256","596.67","766.79","1261.33","1534","2045.33","984.7","1083.92","122.8","2812","895","1022.40002441406"
"1996","no migration background","Female","1196.13","1074","4969","639","818","1406","1840.67","3204","1179.7","1212.56","78","12782.5","1051.11108398438","1084"
"1996","no migration background","Male","1276.02","1150.5","4528","682","895","1533.81","2011.33","3188","1257.16","1294.88","165","12782.5","1107.91662597656","1136.11108398438"
"1997","direct migration background","Female","1021.22","920.4","1187","523.33","700.5","1227.33","1534","3068","988.81","1053.63","208.21","13634.67","886","945.833312988281"
"1997","direct migration background","Male","1112.12","989.32","1220","555.65","730.48","1298.57","1738.4","3408.67","1079.28","1144.96","208.21","13634.67","920","959.047668457031"
"1997","indirect migration background","Female","1029.17","925.24","263","528.33","741.5","1278.1","1534","2045.33","984.67","1073.67","153","2726.67","882","1022.5"
"1997","indirect migration background","Male","1043.25","937.31","279","579.33","688.57","1252.5","1534","5113","989.79","1096.71","153","5113","920.5","1022.5"
"1997","no migration background","Female","1203.95","1101.82","4955","640.67","852.22","1406","1840.67","3124.44","1188.76","1219.14","179","8129.5","1074","1111.30432128906"
"1997","no migration background","Male","1283.77","1176","4524","682.86","895","1534","2000.87","3221","1266.42","1301.12","175","11248","1124.80004882812","1158.66662597656"
"1998","direct migration background","Female","1046.63","946","1138","531.6","730.48","1278","1636","2726.67","1019.6","1073.66","204.4","6817.33","912.857177734375","954.666687011719"
"1998","direct migration background","Male","1112.78","973.39","1162","586.11","728.18","1278.33","1704","3408.67","1083.62","1141.94","230","6817.33","920","971.5"
"1998","indirect migration background","Female","1023.37","958.13","279","526.67","728.18","1229.73","1636","2710","977.17","1069.57","332","2726.67","912.857177734375","1022.38098144531"
"1998","indirect migration background","Male","1086.11","1022.67","295","537","690","1278","1585","3749.33","1022.11","1150.11","204.4","6136","946","1037.41943359375"
"1998","no migration background","Female","1222.26","1111.3","5569","664.5","866.96","1432","1874.67","3408.67","1208.19","1236.33","179","6817.33","1090.66662597656","1124.66662597656"
"1998","no migration background","Male","1295.46","1192.78","5118","682","895","1534","2045","3408.67","1279.74","1311.18","221.33","7669.5","1125","1158.66662597656"
"1999","direct migration background","Female","1118.57","1022.42","1052","565","750","1295.33","1636","4260.56","1089.65","1147.49","170.67","6391","954.666687011719","997"
"1999","direct migration background","Male","1128.74","1022.5","1067","588","750","1304","1704","3323","1097.73","1159.75","186.06","7101.11","967.857177734375","1022.40002441406"
"1999","indirect migration background","Female","1097.99","1022.67","289","568.33","818","1295.33","1704","2386","1045.14","1150.84","186.06","4139.05","954.666687011719","1023"
"1999","indirect migration background","Male","1106.11","1022.53","291","531.6","767","1329","1840.67","2454.4","1053.12","1159.1","186.06","2897.33","971.5","1043.19995117188"
"1999","no migration background","Female","1270.73","1150.5","5457","682","900.95","1534","1980.67","3375","1255.55","1285.91","184","7498.67","1124.80004882812","1150.5"
"1999","no migration background","Male","1335.97","1217.14","4984","716","946.8","1600.43","2045.33","3408.67","1319.15","1352.79","102","12782","1165.59997558594","1193.33337402344"
"2000","direct migration background","Female","1120.74","1000.43","1613","568.15","766.67","1278.33","1704","3834.5","1092.51","1148.97","121.9","8521.33","954.666687011719","1002"
"2000","direct migration background","Male","1101.42","1000.43","1563","578","750","1278.33","1704","3068","1074.09","1128.75","121.9","8521.33","958.749938964844","1002"
"2000","indirect migration background","Female","1157.29","1023","405","614","818","1278.33","1789.5","3408.67","1107.65","1206.93","283.89","4772","998.095275878906","1073.5"
"2000","indirect migration background","Male","1151.08","1065.68","386","537","818","1431.5","1826.07","2726.67","1099.49","1202.67","301.33","4090.67","1022.5","1136.11108398438"
"2000","no migration background","Female","1295.19","1176","9683","687","908.89","1534","2045","3408.67","1282.64","1307.74","51","17043.33","1158.66662597656","1191"
"2000","no migration background","Male","1386.87","1229.57","8916","750","971.5","1636","2079.33","3937","1372.67","1401.07","0","17043.33","1217.14294433594","1227.33337402344"
"2001","direct migration background","Female","1117.55","1022.5","1443","576","745.83","1329","1704.44","3408.67","1088.33","1146.77","204.67","9203.2","994.166687011719","1022.66668701172"
"2001","direct migration background","Male","1113.55","1003.35","1393","590","757.41","1317.2","1704.29","3323","1083.72","1143.38","255.5","9203.2","973.8095703125","1022.66668701172"
"2001","indirect migration background","Female","1186.64","1099.5","377","639","827.62","1339.05","1858","3408.67","1134.9","1238.38","281","4260.67","1022.41375732422","1099.5"
"2001","indirect migration background","Male","1275.1","1136.11","364","639","852","1534","2045","4601.33","1216.13","1334.07","255.5","5113","1056.66662597656","1186.95654296875"
"2001","no migration background","Female","1328.08","1202","9002","716","924","1559.5","2045.33","3408.67","1314.94","1341.22","112","15338.67","1193.33337402344","1217.14294433594"
"2001","no migration background","Male","1413.53","1278","8266","767","994.44","1687","2181.33","3783.33","1398.73","1428.33","0","15338.67","1237.09680175781","1278"
"2002","direct migration background","Female","1121.72","1000","1399","533.33","707","1333.33","1805.56","3333.33","1076.01","1167.43","200","16000","1000","1086.95654296875"
"2002","direct migration background","Male","1112.17","1000","1313","553.57","750","1280","1666.67","3350","1061.96","1162.38","123.81","16000","1000.00006103516","1083.33325195312"
"2002","indirect migration background","Female","1189.99","1000","391","560.67","800","1325","1817.5","4666.67","1088.35","1291.63","280","16000","1043.47827148438","1160"
"2002","indirect migration background","Male","1284.11","1096.1","353","666.67","833.33","1500","2000","4533.33","1176.13","1392.09","303.03","16000","1111.11108398438","1265"
"2002","no migration background","Female","1363.32","1200","9527","700","928","1600","2100","4000","1338.38","1388.26","5","40000","1312.12121582031","1333.33337402344"
"2002","no migration background","Male","1461.87","1300","8940","744.44","1000","1666.67","2266.67","4500","1429.44","1494.3","5","65000","1380","1400"
"2003","direct migration background","Female","1156.91","1023.72","1310","588.24","750","1367.33","1777.78","3466.67","1107.03","1206.79","210","17500","1047.619140625","1100"
"2003","direct migration background","Male","1169.31","1000","1216","595.24","753.33","1350","1750","5000","1121.97","1216.65","0","16000","1047.619140625","1103.33337402344"
"2003","indirect migration background","Female","1282.97","1102.6","388","615.79","750","1500","2000","4046.67","1179.64","1386.3","250","16000","1111.11108398438","1208.33325195312"
"2003","indirect migration background","Male","1262.7","1085.18","356","620","769.23","1466.67","2000","3124","1150.1","1375.3","277.78","16000","1142.85717773438","1250"
"2003","no migration background","Female","1395.45","1250","9203","702","933.33","1666.67","2200","4000","1373.22","1417.68","0","42500","1333.33337402344","1333.33337402344"
"2003","no migration background","Male","1495.47","1333.33","8580","750","1000","1733.33","2391.3","4500","1467.42","1523.52","0","50000","1400","1414"
"2004","direct migration background","Female","1217.3","1025","1274","608.7","790","1347.83","1761.9","4000","1108.11","1326.49","100","66666","1043.47827148438","1111.11108398438"
"2004","direct migration background","Male","1163.9","1035.71","1173","640","800","1333.33","1750","3533.33","1121.49","1206.31","100","6666.67","1047.619140625","1113.33337402344"
"2004","indirect migration background","Female","1221.73","1071.32","402","640","833.33","1400","1985","3611.11","1136.31","1307.15","142.86","9000","1099.19995117188","1200"
"2004","indirect migration background","Male","1244.18","1082.29","364","603","800","1400","2000","4100","1153.24","1335.12","100","10000","1095.23815917969","1238.09533691406"
"2004","no migration background","Female","1394.77","1240","9018","700","934.78","1666.67","2200","4000","1372.79","1416.75","20","33333.33","1333.33337402344","1333.33337402344"
"2004","no migration background","Male","1504.68","1333.33","8368","750","1000","1750","2333.33","4333.33","1471.44","1537.92","0","66666","1400","1428.57153320312"
"2005","direct migration background","Female","1169.7","1062.66","1212","600","780","1338.46","1750","3611.11","1119.24","1220.16","0","20166.67","1050","1111.11108398438"
"2005","direct migration background","Male","1187.56","1014.41","1083","601.52","785.71","1400","1904.76","3666.67","1146.8","1228.32","200","7333.33","1050","1120"
"2005","indirect migration background","Female","1218.64","1088.45","408","652.17","869.57","1400","2000","3000","1158.33","1278.95","250","5500","1100","1217.39135742188"
"2005","indirect migration background","Male","1235.62","1166.13","387","650","838.71","1500","2000","3000","1166.28","1304.96","192.08","5750","1142.85717773438","1260.86962890625"
"2005","no migration background","Female","1409.01","1253.63","8680","700","946.43","1666.67","2250","4000","1388.14","1429.88","85.56","23333.33","1333.33337402344","1333.33337402344"
"2005","no migration background","Male","1505.53","1333.33","8002","733.33","1000","1800","2400","4333.33","1481.17","1529.89","0","30000","1400","1444.44445800781"
"2006","direct migration background","Female","1175.69","1000","1208","615.2","775","1333.33","1733.33","4066.67","1122.88","1228.5","118","18666.67","1047.619140625","1103.0302734375"
"2006","direct migration background","Male","1220.6","1033.33","1062","613.33","787.88","1400","1900","4000","1169.32","1271.88","233.33","13333.33","1065.21740722656","1111.11108398438"
"2006","indirect migration background","Female","1201.33","1041.18","421","666.67","800","1400","1904.76","3466.67","1132.42","1270.24","206.67","9666.67","1080","1190.47619628906"
"2006","indirect migration background","Male","1247.02","1111.11","383","627.27","800","1500","1900","3750","1163.36","1330.68","250","10000","1138.88891601562","1250"
"2006","no migration background","Female","1428.34","1261.57","9324","700","944.44","1666.67","2300","4333.33","1408.21","1448.47","100","20000","1333.33337402344","1344"
"2006","no migration background","Male","1539.26","1333.41","8571","720.67","1000","1800","2450","4800","1515.81","1562.71","0","30000","1400","1450"
"2007","direct migration background","Female","1173.47","1000","1113","600","760","1300","1800","4000","1110.49","1236.45","200","28444.67","1066.66662597656","1121.21215820312"
"2007","direct migration background","Male","1232.63","1043.49","955","613.33","800","1400","1923.08","4333.33","1160.42","1304.84","250","28444.67","1071.42858886719","1133.33337402344"
"2007","indirect migration background","Female","1211.71","1066.67","420","672.41","869.57","1400","1944.44","2777.78","1144.67","1278.75","100","8000","1086.95654296875","1200"
"2007","indirect migration background","Male","1259.14","1071.43","376","650","800","1466.67","2000","4000","1174.04","1344.24","331","8000","1111.11108398438","1280"
"2007","no migration background","Female","1466.82","1287.6","8877","717.39","1000","1733.33","2333.33","4444.44","1445.91","1487.73","0","23333.33","1333.33337402344","1388.88891601562"
"2007","no migration background","Male","1563.36","1394.16","8172","750","1033.33","1866.67","2500","4666.67","1538.62","1588.1","100","42000","1428.57153320312","1466.66662597656"
"2008","direct migration background","Female","1267.07","1092.09","982","637.33","813","1400","1850","4347.83","1128.75","1405.39","190","66666","1110.66662597656","1190.47619628906"
"2008","direct migration background","Male","1284.61","1100","845","666.67","833.33","1428.57","2000","5333.33","1230.28","1338.94","266.67","10000","1107.6923828125","1200"
"2008","indirect migration background","Female","1244.69","1120.35","408","666.67","805.56","1500","1944.44","3000","1170.89","1318.49","260.87","8000","1173.9130859375","1300"
"2008","indirect migration background","Male","1347.28","1190.56","372","624","888.89","1600","2333.33","3666.67","1257.52","1437.04","226.67","8000","1166.66662597656","1300"
"2008","no migration background","Female","1487.8","1325","8323","723","1000","1800","2333.33","4333.33","1466.28","1509.32","120","17500","1380.95239257812","1400"
"2008","no migration background","Male","1611.32","1400","7655","775","1066.67","1900","2533.33","5000","1580.5","1642.14","0","66666","1466.66662597656","1500"
"2009","direct migration background","Female","1239.64","1088.56","865","633","800.67","1466.67","1933.33","4722.22","1189.9","1289.38","300","6333.33","1088","1166.66662597656"
"2009","direct migration background","Male","1290.81","1070.89","733","646.43","800","1434.78","2040","5133.33","1230.4","1351.22","300","8333.33","1080","1173.9130859375"
"2009","indirect migration background","Female","1358.7","1142.86","376","700","857.14","1700","2300","3333.33","1267.91","1449.49","226.67","10666.67","1130.43481445312","1333.33337402344"
"2009","indirect migration background","Male","1387.45","1300","340","660","950","1700","2000","4000","1300.43","1474.47","390","5333.33","1200","1400"
"2009","no migration background","Female","1523.62","1333.33","7857","756","1000","1850","2400","4500","1501.33","1545.91","138.4","20000","1400","1428.57153320312"
"2009","no migration background","Male","1655.43","1482.4","7280","800","1100","2000","2619.05","5000","1629.77","1681.09","0","22000","1500","1523.8095703125"
"2010","direct migration background","Female","1315.35","1120","1525","630","833.33","1500","2000","5000","1275.34","1355.36","0","10000","1000","1048.88891601562"
"2010","direct migration background","Male","1281.49","1100","1234","666.67","833.33","1500","2000","4600","1242.09","1320.89","130.77","8000","1000","1047.619140625"
"2010","indirect migration background","Female","1372.4","1142.86","638","666.67","884.62","1722.22","2472.22","3333.33","1299.5","1445.3","102.22","14583.33","1060","1160"
"2010","indirect migration background","Male","1451.3","1200","518","680","850","1739.13","2466.67","5000","1356.57","1546.03","276.09","18000","1123.8095703125","1260.24389648438"
"2010","no migration background","Female","1579.34","1400","10344","769","1040","1900","2533.33","4666.67","1560.7","1597.98","0","16666.67","1333.33337402344","1350.47619628906"
"2010","no migration background","Male","1697.58","1500","8747","804.35","1111.11","2000","2666.67","5000","1674.59","1720.57","0","25000","1440","1478.66662597656"
"2011","direct migration background","Female","1313.73","1187.2","1760","652.17","833.33","1555.56","2088.89","4347.83","1281.16","1346.3","166.67","7173.91","1066.66662597656","1111.11108398438"
"2011","direct migration background","Male","1369.83","1142.86","1389","640","826.09","1600","2250","4666.67","1328.59","1411.07","166.67","8333.33","1062.5","1111.11108398438"
"2011","indirect migration background","Female","1437.71","1200","740","650","916.67","1800","2500","3933.33","1365.74","1509.68","190.48","13888.89","1100","1214.28576660156"
"2011","indirect migration background","Male","1474.81","1288.77","609","666.67","937","1840","2400","4666.67","1408.7","1540.92","40","7500","1192.30773925781","1309.52392578125"
"2011","no migration background","Female","1602.28","1400","12629","790","1040","1950","2600","4773.33","1584.78","1619.78","100","36666.67","1346.15393066406","1388.88891601562"
"2011","no migration background","Male","1726.74","1520","10610","800","1120","2000","2750","5333.33","1705.61","1747.87","80","36666.67","1466.66662597656","1500"
"2012","direct migration background","Female","1356.7","1200","1649","700","880.95","1600","2250","4066.67","1323.11","1390.29","272.73","7142.86","1105.26318359375","1190.47619628906"
"2012","direct migration background","Male","1419.58","1222.22","1324","693.33","890","1666.67","2428.57","5000","1370.95","1468.21","250","16666.67","1100","1190.47619628906"
"2012","indirect migration background","Female","1481.16","1297.63","729","666.67","944.44","1833.33","2500","4333.33","1406.35","1555.97","284","16666.67","1142.85717773438","1225"
"2012","indirect migration background","Male","1655.26","1400","594","710.53","1000","2040","2666.67","4800","1579.96","1730.56","0","10000","1225.80651855469","1333.33337402344"
"2012","no migration background","Female","1663.62","1466.67","12367","800","1100","2000","2666.67","4800","1635.95","1691.29","0","133333.33","1400","1428.57153320312"
"2012","no migration background","Male","1773.04","1560","10379","850","1175.24","2100","2833.33","5300","1740.32","1805.76","81.67","133333.33","1500","1523.8095703125"
"2013","direct migration background","Female","1372.76","1200","3342","666.67","861.11","1666.67","2200","4666.67","1346.42","1399.1","166.67","18666.67","1080","1132.14282226562"
"2013","direct migration background","Male","1385.88","1200","2743","698","900","1666.67","2266.67","4800","1358.93","1412.83","213.33","9523.81","1086.95654296875","1142.85717773438"
"2013","indirect migration background","Female","1506.09","1261.3","1107","713.33","872.31","1904.76","2608.7","5000","1450.24","1561.94","195.86","15000","1173.33337402344","1250"
"2013","indirect migration background","Male","1598.13","1400","995","750","980","2000","2666.67","5000","1544.32","1651.94","195.86","8666.67","1238.09533691406","1333.33337402344"
"2013","no migration background","Female","1690.73","1500","11773","830","1111.11","2000","2666.67","4666.67","1671.55","1709.91","0","46666.67","1444.44445800781","1476.19055175781"
"2013","no migration background","Male","1813.67","1600","9923","866.67","1200","2173.91","3000","5333.33","1789.93","1837.41","0","46666.67","1533.33337402344","1571.42858886719"
"2014","direct migration background","Female","1487.74","1262.28","2724","700","906.67","1700","2400","6000","1452.1","1523.38","160","24000","1142.85717773438","1200"
"2014","direct migration background","Male","1446.14","1200","2280","700","920","1700","2400","5000","1413.66","1478.62","200","10000","1118.40002441406","1190.47619628906"
"2014","indirect migration background","Female","1518.3","1271.61","988","739.5","933.33","1866.67","2500","4333.33","1464.56","1572.04","200","10666.67","1200","1285.71423339844"
"2014","indirect migration background","Male","1606.31","1350","865","680","925.93","2000","2857.14","5333.33","1545.29","1667.33","250","10000","1250","1375"
"2014","no migration background","Female","1750.52","1550","10668","848","1142.86","2100","2800","5333.33","1729.66","1771.38","120","43333.33","1500","1533.33337402344"
"2014","no migration background","Male","1868.85","1666.67","9140","866.67","1200","2266.67","3000","5314","1843.46","1894.24","120","43333.33","1600","1666.66662597656"
"2015","direct migration background","Female","1510.37","1277.78","3068","733.33","925.71","1809.52","2500","4761.9","1479.66","1541.08","125","16666.67","1166.66674804688","1208"
"2015","direct migration background","Male","1498.09","1277.78","2632","700","900","1800","2500","5000","1467.3","1528.88","125","10000","1166.66674804688","1222.22229003906"
"2015","indirect migration background","Female","1589.04","1400","926","740","952.38","2000","2608.7","4900","1535.07","1643.01","170.73","10666.67","1252","1388.88891601562"
"2015","indirect migration background","Male","1710.75","1428.57","797","731","1000","2130.43","3000","6300","1646.27","1775.23","250","11111.11","1304.34790039062","1428.57141113281"
"2015","no migration background","Female","1801.51","1600","10119","882","1200","2200","2933.33","5000","1782","1821.02","111.52","16666.67","1550","1600"
"2015","no migration background","Male","1929.53","1700","8654","900","1266.67","2333.33","3012","5666.67","1902.84","1956.22","0","60000","1666.66662597656","1666.66674804688"
"2016","direct migration background","Female","1527.27","1333.33","4144","666.67","915.58","1866.67","2488","5333.33","1501.66","1552.88","0","13333.33","840","886"
