"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Full Time","3.81","3.67","1037","2","3","4.67","5.33","6.67","3.74","3.88","1","7","3.66666674613953","3.66666674613953"
"2005","Baden-W?rttemberg","Not Working","4.13","4","912","2.67","3.33","5","5.67","7","4.05","4.21","1","7","4","4"
"2005","Baden-W?rttemberg","Part Time","4.07","4","577","2.67","3.33","4.67","5.67","7","3.97","4.17","1","7","4","4.33333349227905"
"2005","Bavaria","Full Time","3.78","3.67","1203","2.33","3","4.67","5.33","6.67","3.72","3.84","1","7","3.66666674613953","3.66666674613953"
"2005","Bavaria","Not Working","4.12","4","967","2.67","3.33","5","5.67","7","4.04","4.2","1","7","4","4"
"2005","Bavaria","Part Time","4.17","4","735","2.67","3.33","5","6","7","4.08","4.26","1","7","4","4"
"2005","Berlin","Full Time","3.86","4","297","2.33","3","4.67","5.33","7","3.73","3.99","1","7","3.66666674613953","4"
"2005","Berlin","Not Working","4.06","4","287","2.67","3.33","5","5.67","6.67","3.92","4.2","1","7","4","4.33333349227905"
"2005","Berlin","Part Time","3.91","4","175","2","3","4.67","6","6.33","3.72","4.1","1","7","3.66666674613953","4.33333349227905"
"2005","Brandenburg","Full Time","3.75","4","317","2","3","4.67","5","6.33","3.62","3.88","1","7","3.66666674613953","4"
"2005","Brandenburg","Not Working","4.25","4.33","385","3","3.33","5","5.67","6.67","4.13","4.37","1","7","4","4.33333349227905"
"2005","Brandenburg","Part Time","4.13","4","186","3","3.67","4.67","5.67","6.33","3.98","4.28","1.33","6.67","4","4.33333349227905"
"2005","Bremen","Full Time","3.61","3.54","50","2","3","4.33","5","7","3.22","4","1","7","3","4"
"2005","Bremen","Not Working","4.02","4","63","2","3","5","6","7","3.66","4.38","1","7","3.66666674613953","4.66666650772095"
"2005","Bremen","Part Time","3.7","3.33","34","2.33","3","4.67","5","6","3.31","4.09","1.67","6","3","4"
"2005","Hamburg","Full Time","3.65","3.67","106","2.33","2.67","4.33","5","6.67","3.42","3.88","1","6.67","3.33333325386047","4"
"2005","Hamburg","Not Working","4.04","4","112","2","3","5","6","7","3.79","4.29","1","7","3.66666674613953","4"
"2005","Hamburg","Part Time","4.08","4","74","2.33","3","5","6.33","7","3.79","4.37","1.33","7","3.33333325386047","4"
"2005","Hesse","Full Time","3.81","4","570","2","3","4.67","5.33","6.67","3.71","3.91","1","7","3.66666674613953","4"
"2005","Hesse","Not Working","4.34","4.67","454","2.33","3.33","5.33","6","7","4.22","4.46","1","7","4","4.5"
"2005","Hesse","Part Time","4.19","4.33","345","2.33","3.33","5","6","6.67","4.05","4.33","1","7","4","4.33333349227905"
"2005","Lower Saxony","Full Time","3.62","3.67","638","2","2.67","4.67","5.33","7","3.52","3.72","1","7","3.33333325386047","3.66666674613953"
"2005","Lower Saxony","Not Working","4.15","4.33","688","2.67","3.33","5","5.67","6.67","4.06","4.24","1","7","4","4.33333349227905"
"2005","Lower Saxony","Part Time","4.2","4.33","466","2.67","3.33","5","6","7","4.09","4.31","1","7","4","4.33333349227905"
"2005","Mecklenburg-Western Pomerania","Full Time","3.84","3.67","191","2.33","3","4.67","5.33","6.33","3.67","4.01","1","6.67","3.66666674613953","4"
"2005","Mecklenburg-Western Pomerania","Not Working","4.05","4","209","2.67","3.33","5","5.33","6.33","3.9","4.2","1","7","4","4.33333349227905"
