"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1a) inadequately completed","3.92","3.71","80","2.33","3","4.67","6","7","3.62","4.22","1.33","7","3.66666674613953","4.66666650772095"
"2005","(Married) couple without C.","(1b) general elementary school","4.37","4.33","602","2.67","3.67","5","6","7","4.27","4.47","1","7","4.33333349227905","4.33333349227905"
"2005","(Married) couple without C.","(1c) basic vocational qualification","4.1","4","2509","2.67","3.33","5","5.67","6.67","4.05","4.15","1","7","4","4.33333349227905"
"2005","(Married) couple without C.","(2a) intermediate vocational","4.05","4","1430","2.33","3","5","5.67","7","3.99","4.11","1","7","4","4"
"2005","(Married) couple without C.","(2b) intermediate general qualification","4.6","5","93","2.67","3.67","5.67","6","7","4.33","4.87","1.33","7","4","5"
"2005","(Married) couple without C.","(2c_gen) general maturity certificate","4.07","4","128","2.33","3","5","5.67","6.67","3.84","4.3","1","7","4","4.33333349227905"
"2005","(Married) couple without C.","(2c_voc) vocational maturity certificate","3.96","4","475","2.67","3.33","4.67","5.33","7","3.85","4.07","1","7","3.66666674613953","4"
"2005","(Married) couple without C.","(3a) lower tertiary education","3.89","4","697","2.33","3","4.67","5.33","6.67","3.8","3.98","1","7","3.66666674613953","4"
"2005","(Married) couple without C.","(3b) higher tertiary education","3.75","3.67","963","2","3","4.67","5.33","6.67","3.67","3.83","1","7","3.66666674613953","3.66666674613953"
"2005","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1a) inadequately completed","4.06","3.36","32","2","3","5.67","6","6.33","3.49","4.63","1","6.33","3.33333325386047","5"
"2005","1-pers.-HH","(1b) general elementary school","4.22","4.03","383","2.33","3.33","5","5.67","7","4.09","4.35","1","7","4","4.33333349227905"
"2005","1-pers.-HH","(1c) basic vocational qualification","3.92","4","885","2.33","3","4.67","5.67","7","3.83","4.01","1","7","3.66666674613953","4"
"2005","1-pers.-HH","(2a) intermediate vocational","3.92","4","646","2","3","4.67","5.67","7","3.82","4.02","1","7","3.66666674613953","4"
"2005","1-pers.-HH","(2b) intermediate general qualification","3.82","3.67","55","2.33","3","4.67","5.67","6.67","3.51","4.13","1.67","6.67","3.33333325386047","4"
"2005","1-pers.-HH","(2c_gen) general maturity certificate","3.86","3.67","141","2.33","3","4.67","5.33","6.67","3.66","4.06","1","6.67","3.66666674613953","4"
"2005","1-pers.-HH","(2c_voc) vocational maturity certificate","3.7","3.67","230","2.33","2.67","4.33","5.33","7","3.54","3.86","1","7","3.33333325386047","4"
"2005","1-pers.-HH","(3a) lower tertiary education","3.78","3.67","231","2","3","4.67","5.33","6.67","3.63","3.93","1","6.67","3.66666674613953","4"
"2005","1-pers.-HH","(3b) higher tertiary education","3.8","4","329","2.33","3","4.67","5.33","6.67","3.67","3.93","1","7","3.66666674613953","4"
"2005","Couple + C. GT 16 ","(0) in school","3.87","4","269","2.33","3","4.67","5.33","6.33","3.73","4.01","1","6.67","3.33333325386047","4"
"2005","Couple + C. GT 16 ","(1a) inadequately completed","4.24","4.17","36","3","3","5","6","6.67","3.79","4.69","1.67","7","3.66666674613953","4.66666650772095"
"2005","Couple + C. GT 16 ","(1b) general elementary school","4.07","4","273","2.67","3.33","5","5.67","6.67","3.93","4.21","1","7","4","4.33333349227905"
"2005","Couple + C. GT 16 ","(1c) basic vocational qualification","4.06","4","822","2.67","3.33","5","5.67","6.67","3.98","4.14","1","7","4","4.33333349227905"
"2005","Couple + C. GT 16 ","(2a) intermediate vocational","3.89","4","814","2.33","3","4.67","5.33","6.67","3.81","3.97","1","7","4","4"
"2005","Couple + C. GT 16 ","(2b) intermediate general qualification","3.76","4","171","2.33","3","4.67","5","6.33","3.58","3.94","1","7","3.66666674613953","4"
"2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3.75","3.67","279","2.67","3","4.67","5.33","6","3.61","3.89","1","6.67","3.33333325386047","4"
"2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3.84","3.67","219","2.33","3","4.33","5.33","7","3.68","4","1","7","3.66666674613953","4"
"2005","Couple + C. GT 16 ","(3a) lower tertiary education","3.88","4","235","2.33","3","4.67","5","6.33","3.74","4.02","1","6.67","3.66666674613953","4"
"2005","Couple + C. GT 16 ","(3b) higher tertiary education","3.9","4","395","2.33","3","4.67","5.33","6.33","3.79","4.01","1","7","3.66666674613953","4"
"2005","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1a) inadequately completed","4.17","4","34","2","3","5","6.33","7","3.71","4.63","2","7","3.66666674613953","5"
"2005","Couple + C. LE 16","(1b) general elementary school","4.24","4","215","3","3.33","5","6","6.67","4.08","4.4","1.33","7","4","4.33333349227905"
"2005","Couple + C. LE 16","(1c) basic vocational qualification","3.91","4","806","2.33","3","4.67","5.33","6.67","3.83","3.99","1","7","4","4"
"2005","Couple + C. LE 16","(2a) intermediate vocational","4","4","1226","2.67","3","4.67","5.67","6.67","3.93","4.07","1","7","4","4"
"2005","Couple + C. LE 16","(2b) intermediate general qualification","4.05","4","63","2.33","3.33","4.67","6","7","3.74","4.36","1","7","4","4.66666650772095"
"2005","Couple + C. LE 16","(2c_gen) general maturity certificate","4.15","4","77","3","3.67","4.67","5.67","6.67","3.92","4.38","1.67","6.67","3.66666674613953","4"
"2005","Couple + C. LE 16","(2c_voc) vocational maturity certificate","3.84","3.96","441","2","3","4.67","5.33","7","3.72","3.96","1","7","3.66666674613953","4"
"2005","Couple + C. LE 16","(3a) lower tertiary education","3.67","3.67","293","2","3","4.33","5.33","7","3.54","3.8","1","7","3.66666674613953","4"
"2005","Couple + C. LE 16","(3b) higher tertiary education","3.73","3.67","540","2","2.67","4.67","5.67","6.67","3.62","3.84","1","7","3.66666674613953","3.66666674613953"
"2005","Couple + C. LE and GT 16","(0) in school","3.69","3.67","256","2","2.67","4.67","5.33","6.67","3.54","3.84","1","7","3.33333325386047","3.66666674613953"
"2005","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1b) general elementary school","3.97","4","140","2.33","3","5","6","7","3.75","4.19","1","7","3.66666674613953","4"
"2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","4.04","4","310","2.33","3","5","5.67","7","3.9","4.18","1","7","4","4.33333349227905"
"2005","Couple + C. LE and GT 16","(2a) intermediate vocational","4.13","4","328","2.33","3.33","5","6","6.67","4.01","4.25","1","7","3.66666674613953","4"
"2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","3.89","4","110","2","2.67","4.67","5.33","7","3.64","4.14","1","7","3.33333325386047","4"
