"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","Not Employed","Not Working","3.95","4","11012","2.33","3","4.67","5.67","7","3.93","3.97","1","7","3.66666674613953","4"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","","","","","","","","","","","","","",""
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","","","","","","","","","","","","","",""
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","","","","","","","","","","","","","",""
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","3.37","3.33","10509","1.67","2.33","4.33","5","6.33","3.35","3.39","1","7","3.33333325386047","3.33333325386047"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","3.75","3.67","7224","2","3","4.67","5.33","6.67","3.72","3.78","1","7","3.66666674613953","3.66666674613953"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","3.75","3.67","8091","2","3","4.67","5.33","7","3.72","3.78","1","7","3.66666674613953","3.66666674613953"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
