"plh0111","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","(0) in school","","","",""
"Very important","1990","Full Time","(1a) inadequately completed","","","",""
"Very important","1990","Full Time","(1b) general elementary school","7","","",""
"Very important","1990","Full Time","(1c) basic vocational qualification","26","","",""
"Very important","1990","Full Time","(2b) intermediate general qualification","1","","",""
"Very important","1990","Full Time","(2a) intermediate vocational","13","","",""
"Very important","1990","Full Time","(2c_gen) general maturity certificate","2","","",""
"Very important","1990","Full Time","(2c_voc) vocational maturity certificate","4","","",""
"Very important","1990","Full Time","(3a) lower tertiary education","3","","",""
"Very important","1990","Full Time","(3b) higher tertiary education","15","","",""
"Very important","1990","Part Time","(0) in school","2","","",""
"Very important","1990","Part Time","(1a) inadequately completed","","","",""
"Very important","1990","Part Time","(1b) general elementary school","2","","",""
"Very important","1990","Part Time","(1c) basic vocational qualification","7","","",""
"Very important","1990","Part Time","(2b) intermediate general qualification","","","",""
"Very important","1990","Part Time","(2a) intermediate vocational","3","","",""
"Very important","1990","Part Time","(2c_gen) general maturity certificate","8","","",""
"Very important","1990","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"Very important","1990","Part Time","(3a) lower tertiary education","4","","",""
"Very important","1990","Part Time","(3b) higher tertiary education","4","","",""
"Very important","1990","Not Working","(0) in school","4","","",""
"Very important","1990","Not Working","(1a) inadequately completed","","","",""
"Very important","1990","Not Working","(1b) general elementary school","15","","",""
"Very important","1990","Not Working","(1c) basic vocational qualification","26","","",""
"Very important","1990","Not Working","(2b) intermediate general qualification","3","","",""
"Very important","1990","Not Working","(2a) intermediate vocational","7","","",""
"Very important","1990","Not Working","(2c_gen) general maturity certificate","9","","",""
"Very important","1990","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"Very important","1990","Not Working","(3a) lower tertiary education","2","","",""
"Very important","1990","Not Working","(3b) higher tertiary education","6","","",""
"Important","1990","Full Time","(0) in school","","","",""
"Important","1990","Full Time","(1a) inadequately completed","5","","",""
"Important","1990","Full Time","(1b) general elementary school","51","0.155932731834594","0.116908332911336","0.194957130757851"
"Important","1990","Full Time","(1c) basic vocational qualification","275","0.205423914546652","0.183959834773002","0.226887994320302"
"Important","1990","Full Time","(2b) intermediate general qualification","26","","",""
"Important","1990","Full Time","(2a) intermediate vocational","175","0.26109740790326","0.228180812044877","0.294014003761644"
"Important","1990","Full Time","(2c_gen) general maturity certificate","18","","",""
"Important","1990","Full Time","(2c_voc) vocational maturity certificate","52","0.337463784969665","0.265533390040966","0.409394179898365"
"Important","1990","Full Time","(3a) lower tertiary education","51","0.416421354541117","0.33446985909423","0.498372849988005"
"Important","1990","Full Time","(3b) higher tertiary education","116","0.429852763559421","0.370248335165832","0.48945719195301"
"Important","1990","Part Time","(0) in school","1","","",""
"Important","1990","Part Time","(1a) inadequately completed","1","","",""
"Important","1990","Part Time","(1b) general elementary school","35","0.133215963874855","0.0918320275879236","0.174599900161786"
"Important","1990","Part Time","(1c) basic vocational qualification","81","0.189498669883175","0.153086376402762","0.225910963363587"
"Important","1990","Part Time","(2b) intermediate general qualification","19","","",""
"Important","1990","Part Time","(2a) intermediate vocational","56","0.23811142008452","0.182208884848946","0.294013955320094"
"Important","1990","Part Time","(2c_gen) general maturity certificate","37","0.413881199600505","0.313237903185469","0.514524496015541"
"Important","1990","Part Time","(2c_voc) vocational maturity certificate","21","","",""
"Important","1990","Part Time","(3a) lower tertiary education","13","","",""
"Important","1990","Part Time","(3b) higher tertiary education","35","0.421225355112201","0.314356005597788","0.528094704626615"
"Important","1990","Not Working","(0) in school","27","","",""
"Important","1990","Not Working","(1a) inadequately completed","6","","",""
"Important","1990","Not Working","(1b) general elementary school","77","0.108276605231523","0.0862141926866682","0.130339017776378"
"Important","1990","Not Working","(1c) basic vocational qualification","157","0.169649810520832","0.145732636864796","0.193566984176868"
"Important","1990","Not Working","(2b) intermediate general qualification","34","0.332959525745806","0.239174383963801","0.426744667527811"
"Important","1990","Not Working","(2a) intermediate vocational","76","0.240846995242556","0.193850031080996","0.287843959404116"
"Important","1990","Not Working","(2c_gen) general maturity certificate","36","0.315722275759433","0.228061557104458","0.403382994414407"
"Important","1990","Not Working","(2c_voc) vocational maturity certificate","19","","",""
"Important","1990","Not Working","(3a) lower tertiary education","12","","",""
"Important","1990","Not Working","(3b) higher tertiary education","31","0.394871862622748","0.287079916435405","0.502663808810091"
"Less important","1990","Full Time","(0) in school","","","",""
"Less important","1990","Full Time","(1a) inadequately completed","8","","",""
"Less important","1990","Full Time","(1b) general elementary school","175","0.50428053436416","0.450499006255263","0.558062062473058"
"Less important","1990","Full Time","(1c) basic vocational qualification","759","0.559494064614578","0.53311905342839","0.585869075800765"
"Less important","1990","Full Time","(2b) intermediate general qualification","58","0.480298057177138","0.390153466198829","0.570442648155448"
"Less important","1990","Full Time","(2a) intermediate vocational","375","0.542659198942712","0.505325278393131","0.579993119492292"
"Less important","1990","Full Time","(2c_gen) general maturity certificate","23","","",""
"Less important","1990","Full Time","(2c_voc) vocational maturity certificate","92","0.526482119438684","0.450527524571336","0.602436714306032"
"Less important","1990","Full Time","(3a) lower tertiary education","65","0.429324036812424","0.347037632880095","0.511610440744754"
"Less important","1990","Full Time","(3b) higher tertiary education","115","0.459117892403923","0.399119644141199","0.519116140666647"
"Less important","1990","Part Time","(0) in school","9","","",""
"Less important","1990","Part Time","(1a) inadequately completed","5","","",""
"Less important","1990","Part Time","(1b) general elementary school","122","0.487221328063119","0.426348100206651","0.548094555919587"
