"ple0016","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"No","2012","Not Working","indirect migration background","","","",""
"Yes","2013","Full Time","no migration background","32","0.00450449176604192","0.00282569173207326","0.00618329180001059"
"Yes","2013","Full Time","direct migration background","2","","",""
"Yes","2013","Full Time","indirect migration background","","","",""
"Yes","2013","Part Time","no migration background","45","0.010647200139712","0.00743347168827724","0.0138609285911467"
"Yes","2013","Part Time","direct migration background","4","","",""
"Yes","2013","Part Time","indirect migration background","2","","",""
"Yes","2013","Not Working","no migration background","309","0.0516670038817166","0.0462977761268903","0.0570362316365429"
"Yes","2013","Not Working","direct migration background","21","","",""
"Yes","2013","Not Working","indirect migration background","3","","",""
"No","2013","Full Time","no migration background","6080","0.995495508233958","0.993816708199989","0.997174308267927"
"No","2013","Full Time","direct migration background","561","0.998707330993452","0.99573938030791","1.00167528167899"
"No","2013","Full Time","indirect migration background","322","1","1","1"
"No","2013","Part Time","no migration background","3873","0.989352799860288","0.986139071408853","0.992566528311723"
"No","2013","Part Time","direct migration background","446","0.994119613904357","0.987055396174655","1.00118383163406"
"No","2013","Part Time","indirect migration background","228","0.986279157117191","0.971245158834059","1.00131315540032"
"No","2013","Not Working","no migration background","6220","0.948332996118283","0.942963768363457","0.95370222387311"
"No","2013","Not Working","direct migration background","662","0.965533168103106","0.951852036490502","0.97921429971571"
"No","2013","Not Working","indirect migration background","161","0.981911215722937","0.961514184199198","1.00230824724668"
"Yes","2014","Full Time","no migration background","","","",""
"Yes","2014","Full Time","direct migration background","","","",""
"Yes","2014","Full Time","indirect migration background","","","",""
"Yes","2014","Part Time","no migration background","","","",""
"Yes","2014","Part Time","direct migration background","","","",""
"Yes","2014","Part Time","indirect migration background","","","",""
"Yes","2014","Not Working","no migration background","","","",""
"Yes","2014","Not Working","direct migration background","","","",""
"Yes","2014","Not Working","indirect migration background","","","",""
"No","2014","Full Time","no migration background","","","",""
"No","2014","Full Time","direct migration background","","","",""
"No","2014","Full Time","indirect migration background","","","",""
"No","2014","Part Time","no migration background","","","",""
"No","2014","Part Time","direct migration background","","","",""
"No","2014","Part Time","indirect migration background","","","",""
"No","2014","Not Working","no migration background","","","",""
"No","2014","Not Working","direct migration background","","","",""
"No","2014","Not Working","indirect migration background","","","",""
"Yes","2015","Full Time","no migration background","53","0.00726203873892869","0.00530704432232469","0.00921703315553269"
"Yes","2015","Full Time","direct migration background","6","","",""
"Yes","2015","Full Time","indirect migration background","2","","",""
"Yes","2015","Part Time","no migration background","57","0.0123022235818","0.00931534155736766","0.0152891056062323"
"Yes","2015","Part Time","direct migration background","13","","",""
"Yes","2015","Part Time","indirect migration background","3","","",""
"Yes","2015","Not Working","no migration background","322","0.0520413402157324","0.0467379751558773","0.0573447052755875"
"Yes","2015","Not Working","direct migration background","38","0.0348250186240785","0.0249571119018657","0.0446929253462912"
"Yes","2015","Not Working","indirect migration background","6","","",""
"No","2015","Full Time","no migration background","7193","0.992737961261071","0.990782966844467","0.994692955677675"
"No","2015","Full Time","direct migration background","1615","0.998153713803953","0.996063913401826","1.00024351420608"
"No","2015","Full Time","indirect migration background","655","0.994166290956723","0.988343015881957","0.999989566031488"
"No","2015","Part Time","no migration background","5175","0.9876977764182","0.984710894393768","0.990684658442632"
"No","2015","Part Time","direct migration background","1361","0.991198447478351","0.986259724418529","0.996137170538174"
"No","2015","Part Time","indirect migration background","530","0.998322322724883","0.994847968547907","1.00179667690186"
"No","2015","Not Working","no migration background","6416","0.947958659784268","0.942655294724412","0.953262024844123"
"No","2015","Not Working","direct migration background","1288","0.965174981375921","0.955307074653709","0.975042888098134"
"No","2015","Not Working","indirect migration background","437","0.98427976062694","0.972696386523964","0.995863134729917"
"Yes","2016","Full Time","no migration background","","","",""
"Yes","2016","Full Time","direct migration background","","","",""
"Yes","2016","Full Time","indirect migration background","","","",""
"Yes","2016","Part Time","no migration background","","","",""
"Yes","2016","Part Time","direct migration background","","","",""
"Yes","2016","Part Time","indirect migration background","","","",""
"Yes","2016","Not Working","no migration background","","","",""
"Yes","2016","Not Working","direct migration background","","","",""
"Yes","2016","Not Working","indirect migration background","","","",""
"No","2016","Full Time","no migration background","","","",""
"No","2016","Full Time","direct migration background","","","",""
"No","2016","Full Time","indirect migration background","","","",""
"No","2016","Part Time","no migration background","","","",""
"No","2016","Part Time","direct migration background","","","",""
"No","2016","Part Time","indirect migration background","","","",""
"No","2016","Not Working","no migration background","","","",""
"No","2016","Not Working","direct migration background","","","",""
"No","2016","Not Working","indirect migration background","","","",""
"Yes","2017","Full Time","no migration background","60","0.00658265878744475","0.00480941510667204","0.00835590246821746"
"Yes","2017","Full Time","direct migration background","5","","",""
"Yes","2017","Full Time","indirect migration background","1","","",""
"Yes","2017","Part Time","no migration background","63","0.0143000894422596","0.0111902741648209","0.0174099047196983"
"Yes","2017","Part Time","direct migration background","11","","",""
"Yes","2017","Part Time","indirect migration background","5","","",""
"Yes","2017","Not Working","no migration background","322","0.0507001673306846","0.0454673174888322","0.0559330171725369"
"Yes","2017","Not Working","direct migration background","47","0.0464188869571418","0.0355219920188037","0.0573157818954799"
"Yes","2017","Not Working","indirect migration background","4","","",""
"No","2017","Full Time","no migration background","7929","0.993417341212555","0.991644097531783","0.995190584893328"
"No","2017","Full Time","direct migration background","1761","0.998141258459117","0.996132358787582","1.00015015813065"
"No","2017","Full Time","indirect migration background","653","0.996320554244206","0.991680212518453","1.00096089596996"
"No","2017","Part Time","no migration background","5536","0.98569991055774","0.982590095280302","0.988809725835179"
"No","2017","Part Time","direct migration background","1459","0.991479182646545","0.986780546106413","0.996177819186678"
"No","2017","Part Time","indirect migration background","606","0.994573437531894","0.988748271379101","1.00039860368469"
"No","2017","Not Working","no migration background","6430","0.949299832669315","0.944066982827463","0.954532682511168"
"No","2017","Not Working","direct migration background","1385","0.953581113042858","0.94268421810452","0.964478007981196"
"No","2017","Not Working","indirect migration background","446","0.992471947271812","0.984485708688039","1.00045818585558"
"Yes","2018","Full Time","no migration background","","","",""
"Yes","2018","Full Time","direct migration background","","","",""
"Yes","2018","Full Time","indirect migration background","","","",""
"Yes","2018","Part Time","no migration background","","","",""
"Yes","2018","Part Time","direct migration background","","","",""
"Yes","2018","Part Time","indirect migration background","","","",""
"Yes","2018","Not Working","no migration background","","","",""
"Yes","2018","Not Working","direct migration background","","","",""
"Yes","2018","Not Working","indirect migration background","","","",""
"No","2018","Full Time","no migration background","","","",""
"No","2018","Full Time","direct migration background","","","",""
"No","2018","Full Time","indirect migration background","","","",""
"No","2018","Part Time","no migration background","","","",""
"No","2018","Part Time","direct migration background","","","",""
"No","2018","Part Time","indirect migration background","","","",""
"No","2018","Not Working","no migration background","","","",""
"No","2018","Not Working","direct migration background","","","",""
"No","2018","Not Working","indirect migration background","","","",""
"Yes","2019","Full Time","no migration background","77","0.00835589028984655","0.00639402303229633","0.0103177575473968"
"Yes","2019","Full Time","direct migration background","3","","",""
"Yes","2019","Full Time","indirect migration background","3","","",""
"Yes","2019","Part Time","no migration background","70","0.0135191641241204","0.0104514966660147","0.0165868315822261"
"Yes","2019","Part Time","direct migration background","12","","",""
"Yes","2019","Part Time","indirect migration background","2","","",""
"Yes","2019","Not Working","no migration background","336","0.0515385097335563","0.0462029062564421","0.0568741132106706"
"Yes","2019","Not Working","direct migration background","36","0.042664064162984","0.030891036343807","0.0544370919821611"
"Yes","2019","Not Working","indirect migration background","4","","",""
"No","2019","Full Time","no migration background","8193","0.991644109710153","0.989682242452603","0.993605976967704"
"No","2019","Full Time","direct migration background","1527","0.999661715316513","0.998740268926468","1.00058316170656"
"No","2019","Full Time","indirect migration background","718","0.99527551795346","0.990270228232378","1.00028080767454"
"No","2019","Part Time","no migration background","5374","0.98648083587588","0.983413168417774","0.989548503333985"
"No","2019","Part Time","direct migration background","1185","0.984599037121309","0.977623066286695","0.991575007955923"
"No","2019","Part Time","indirect migration background","594","0.997202550915375","0.992962239559526","1.00144286227122"
"No","2019","Not Working","no migration background","6260","0.948461490266444","0.943125886789329","0.953797093743558"
"No","2019","Not Working","direct migration background","1096","0.957335935837016","0.945562908017839","0.969108963656193"
"No","2019","Not Working","indirect migration background","390","0.988207751922607","0.977548605899538","0.998866897945676"
