"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Employed","(0) in school","","","","","","","","","","","","","",""
"1989","Employed","(1a) inadequately completed","5.38","5","352","2","3","7","9","10","5.1","5.66","0","10","5","5"
"1989","Employed","(1b) general elementary school","5.93","6","1060","3","5","8","9","10","5.78","6.08","0","10","5","6"
"1989","Employed","(1c) basic vocational qualification","6.83","7","2025","4","5","8","10","10","6.74","6.92","0","10","7","7"
"1989","Employed","(2a) intermediate vocational","7.45","8","879","5","7","9","10","10","7.33","7.57","0","10","8","8"
"1989","Employed","(2b) intermediate general qualification","7.17","8","237","5","6","9","10","10","6.89","7.45","0","10","7","8"
"1989","Employed","(2c_gen) general maturity certificate","7.18","7.36","169","4","6","9","10","10","6.84","7.52","0","10","7","8"
"1989","Employed","(2c_voc) vocational maturity certificate","7.86","8","273","6","7","9","10","10","7.64","8.08","0","10","8","8"
"1989","Employed","(3a) lower tertiary education","8.24","8","168","6","8","9","10","10","8.01","8.47","2","10","8","9"
"1989","Employed","(3b) higher tertiary education","8.61","9","377","7","8","10","10","10","8.44","8.78","0","10","9","9"
"1989","Not Employed","(0) in school","7.59","8","154","5","7","9","10","10","7.27","7.91","0","10","7","8"
"1989","Not Employed","(1a) inadequately completed","4.38","5","245","1","2","6","8","10","4.05","4.71","0","10","3","5"
"1989","Not Employed","(1b) general elementary school","6.15","6","823","3","5","8","10","10","5.98","6.32","0","10","5","6"
"1989","Not Employed","(1c) basic vocational qualification","6.83","7","876","4","5","8","10","10","6.69","6.97","0","10","7","7"
"1989","Not Employed","(2a) intermediate vocational","7.64","8","295","5","7","9","10","10","7.44","7.84","0","10","8","8"
"1989","Not Employed","(2b) intermediate general qualification","7.17","8","143","5","6","8","10","10","6.81","7.53","0","10","7","8"
"1989","Not Employed","(2c_gen) general maturity certificate","7.61","8","171","5","7","9","10","10","7.3","7.92","0","10","8","8"
"1989","Not Employed","(2c_voc) vocational maturity certificate","7.79","8","98","5","7","10","10","10","7.31","8.27","0","10","7","9"
"1989","Not Employed","(3a) lower tertiary education","8.2","8","51","5","7","10","10","10","7.7","8.7","4","10","8","9"
"1989","Not Employed","(3b) higher tertiary education","8.38","9","69","5","8","10","10","10","7.93","8.83","3","10","8","9"
"1990","Employed","(0) in school","","","","","","","","","","","","","",""
"1990","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","Not Employed","(0) in school","","","","","","","","","","","","","",""
"1990","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","Employed","(0) in school","","","","","","","","","","","","","",""
"1991","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","Not Employed","(0) in school","","","","","","","","","","","","","",""
"1991","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","Employed","(0) in school","","","","","","","","","","","","","",""
"1992","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","Not Employed","(0) in school","","","","","","","","","","","","","",""
"1992","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
