"plh0216","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","no migration background","226","0.0378478748997123","0.0333373947226421","0.0423583550767825","1"
"1 Strongly disagree","2005","Full Time","direct migration background","25","","","","1"
"1 Strongly disagree","2005","Full Time","indirect migration background","17","","","","1"
"1 Strongly disagree","2005","Part Time","no migration background","101","0.0264685525902169","0.021515574459875","0.0314215307205587","1"
"1 Strongly disagree","2005","Part Time","direct migration background","16","","","","1"
"1 Strongly disagree","2005","Part Time","indirect migration background","6","","","","1"
"1 Strongly disagree","2005","Not Working","no migration background","241","0.0398527809706592","0.0351270675388828","0.0445784944024356","1"
"1 Strongly disagree","2005","Not Working","direct migration background","37","0.04503702687239","0.0321833844543912","0.0578906692903888","1"
"1 Strongly disagree","2005","Not Working","indirect migration background","25","","","","1"
"2 on scale 1-7 ","2005","Part Time","indirect migration background","14","","","","2"
"2 on scale 1-7 ","2005","Full Time","no migration background","753","0.106744799933909","0.0994461707830476","0.11404342908477","2"
"2 on scale 1-7 ","2005","Full Time","indirect migration background","41","0.112320272300347","0.0782004023792235","0.14644014222147","2"
"2 on scale 1-7 ","2005","Part Time","no migration background","317","0.0786365616222711","0.0703312856760988","0.0869418375684433","2"
"2 on scale 1-7 ","2005","Part Time","direct migration background","32","0.0401542270993174","0.0238358464672052","0.0564726077314297","2"
"2 on scale 1-7 ","2005","Not Working","no migration background","471","0.070538350602573","0.064352526880454","0.076724174324692","2"
"2 on scale 1-7 ","2005","Not Working","direct migration background","68","0.0718973105690612","0.0558869014689068","0.0879077196692155","2"
"2 on scale 1-7 ","2005","Not Working","indirect migration background","37","0.148188642146019","0.106721633294077","0.189655650997961","2"
"2 on scale 1-7 ","2005","Full Time","direct migration background","64","0.0883894089540536","0.0687925996689737","0.107986218239134","2"
"3 on scale 1-7 ","2005","Full Time","direct migration background","80","0.0809725273898693","0.062139780712762","0.0998052740669765","3"
"3 on scale 1-7 ","2005","Full Time","no migration background","982","0.131360102457294","0.123375895553086","0.139344309361501","3"
"3 on scale 1-7 ","2005","Part Time","indirect migration background","23","","","","3"
"3 on scale 1-7 ","2005","Not Working","no migration background","686","0.0973901746014822","0.090227474751095","0.104552874451869","3"
"3 on scale 1-7 ","2005","Full Time","indirect migration background","43","0.134205577089756","0.0973720917174082","0.171039062462104","3"
"3 on scale 1-7 ","2005","Part Time","no migration background","505","0.121849092613518","0.111756051358728","0.131942133868307","3"
"3 on scale 1-7 ","2005","Part Time","direct migration background","51","0.0922050722683367","0.0681569053651483","0.116253239171525","3"
"3 on scale 1-7 ","2005","Not Working","direct migration background","92","0.0960485385558753","0.0777857947311792","0.114311282380571","3"
"3 on scale 1-7 ","2005","Not Working","indirect migration background","47","0.123773291104787","0.0853366658197987","0.162209916389776","3"
"4 on scale 1-7","2005","Full Time","direct migration background","149","0.185960849891302","0.159100357020734","0.21282134276187","4"
"4 on scale 1-7","2005","Full Time","indirect migration background","63","0.188117696461964","0.14588862757567","0.230346765348259","4"
"4 on scale 1-7","2005","Part Time","indirect migration background","44","0.233107043959747","0.177109225723607","0.289104862195887","4"
"4 on scale 1-7","2005","Not Working","no migration background","1148","0.176088228136817","0.166886388344238","0.185290067929396","4"
"4 on scale 1-7","2005","Not Working","direct migration background","172","0.158627166802914","0.135984315354318","0.18127001825151","4"
"4 on scale 1-7","2005","Part Time","direct migration background","103","0.183125188625346","0.150976557168117","0.215273820082575","4"
"4 on scale 1-7","2005","Part Time","no migration background","750","0.179731173526239","0.167883962346546","0.191578384705931","4"
"4 on scale 1-7","2005","Not Working","indirect migration background","45","0.108195415752297","0.0719408408586571","0.144449990645937","4"
"4 on scale 1-7","2005","Full Time","no migration background","1355","0.192009270516256","0.182699382764191","0.201319158268321","4"
"5 on scale 1-7","2005","Part Time","no migration background","816","0.201204808231166","0.188834992789695","0.213574623672637","5"
"5 on scale 1-7","2005","Part Time","indirect migration background","52","0.246349538692062","0.189282295262408","0.303416782121716","5"
"5 on scale 1-7","2005","Not Working","no migration background","1289","0.197054189917127","0.187444594421466","0.206663785412788","5"
"5 on scale 1-7","2005","Full Time","direct migration background","186","0.240640949467724","0.211129609911976","0.270152289023471","5"
"5 on scale 1-7","2005","Full Time","indirect migration background","67","0.185235683652865","0.143257033600603","0.227214333705128","5"
"5 on scale 1-7","2005","Part Time","direct migration background","123","0.212171746738699","0.178188079161767","0.246155414315632","5"
"5 on scale 1-7","2005","Not Working","direct migration background","179","0.168141883507898","0.144962030680092","0.191321736335704","5"
"5 on scale 1-7","2005","Not Working","indirect migration background","45","0.1496859630411","0.10804663149279","0.191325294589411","5"
"5 on scale 1-7","2005","Full Time","no migration background","1388","0.199832027709239","0.190380472255974","0.209283583162504","5"
"6 on scale 1-7","2005","Not Working","no migration background","1432","0.205277354741749","0.195519654610395","0.215035054873102","6"
"6 on scale 1-7","2005","Not Working","direct migration background","241","0.23267940229286","0.206490608928415","0.258868195657304","6"
