"plh0216","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","West Germany","186","0.0416329772016023","0.0354124050063618","0.0478535493968428","1"
"1 Strongly disagree","2005","16-34 y.","East Germany","40","0.0361269798226171","0.0261764511192382","0.0460775085259961","1"
"1 Strongly disagree","2005","35-65 y.","West Germany","270","0.0328654726086929","0.0291533688424193","0.0365775763749665","1"
"1 Strongly disagree","2005","35-65 y.","East Germany","46","0.0224015048043562","0.0168462494858546","0.0279567601228578","1"
"1 Strongly disagree","2005","66 and older","West Germany","131","0.0508466033132866","0.0427398730260367","0.0589533336005365","1"
"1 Strongly disagree","2005","66 and older","East Germany","21","","","","1"
"2 on scale 1-7 ","2005","35-65 y.","West Germany","793","0.0831892342949876","0.0774390715258154","0.0889393970641597","2"
"2 on scale 1-7 ","2005","16-34 y.","West Germany","475","0.115702946980557","0.105741625207659","0.125664268753454","2"
"2 on scale 1-7 ","2005","66 and older","East Germany","40","0.043752481391995","0.0308470971596322","0.0566578656243577","2"
"2 on scale 1-7 ","2005","16-34 y.","East Germany","127","0.0947056906217519","0.0790920798246088","0.110319301418895","2"
"2 on scale 1-7 ","2005","35-65 y.","East Germany","143","0.0483989615906453","0.0403427541419649","0.0564551690393257","2"
"2 on scale 1-7 ","2005","66 and older","West Germany","219","0.0773629317599335","0.0675040318584785","0.0872218316613885","2"
"3 on scale 1-7 ","2005","66 and older","West Germany","313","0.106975713694748","0.0955700442933904","0.118381383096105","3"
"3 on scale 1-7 ","2005","16-34 y.","West Germany","577","0.133671742384602","0.123074162121262","0.144269322647941","3"
"3 on scale 1-7 ","2005","35-65 y.","East Germany","293","0.0949428640025872","0.0839387690826701","0.105946958922504","3"
"3 on scale 1-7 ","2005","35-65 y.","West Germany","1057","0.111100111617384","0.104556908588748","0.117643314646019","3"
"3 on scale 1-7 ","2005","16-34 y.","East Germany","195","0.115920802872175","0.0988502851626525","0.132991320581697","3"
