"pld0045","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2003","Not Working","(Married) couple without C. ","266","0.0706829246041359","0.0622353667120838","0.0791304824961879","3"
"Sometimes","2003","Not Working","Single parent ","34","0.126114511886122","0.0929103689886642","0.159318654783581","3"
"Sometimes","2003","Not Working","Couple + C. LE 16 ","94","0.134020930166738","0.110472602062146","0.15756925827133","3"
"Sometimes","2003","Not Working","1-pers.-HH","98","0.0719625427269258","0.058688494033645","0.0852365914202066","3"
"Sometimes","2003","Not Working","Couple + C. GT 16 ","118","0.101374911964136","0.0841318505817898","0.118617973346482","3"
"Sometimes","2003","Not Working","Couple + C. LE and GT 16","60","0.107481997646114","0.0803610047323213","0.134602990559907","3"
"Very often","2003","Full Time","1-pers.-HH","47","0.0388423541389629","0.0272974045835475","0.0503873036943783","1"
"Very often","2003","Full Time","(Married) couple without C. ","94","0.0402733851462759","0.0325513592357551","0.0479954110567967","1"
"Very often","2003","Full Time","Single parent ","18","","","","1"
"Very often","2003","Full Time","Couple + C. LE 16 ","113","0.0459702055832816","0.0372469524580418","0.0546934587085214","1"
"Very often","2003","Full Time","Couple + C. GT 16 ","70","0.0479126424004672","0.0378627407399942","0.0579625440609402","1"
"Very often","2003","Full Time","Couple + C. LE and GT 16","38","0.0574423166153003","0.0410178662824775","0.0738667669481231","1"
"Very often","2003","Part Time","1-pers.-HH","37","0.0935497206429183","0.0666146473544266","0.12048479393141","1"
"Very often","2003","Part Time","(Married) couple without C. ","59","0.0385189387976092","0.0278632855486155","0.0491745920466029","1"
"Very often","2003","Part Time","Single parent ","24","","","","1"
"Very often","2003","Part Time","Couple + C. LE 16 ","96","0.0754682551498322","0.0613673752595564","0.089569135040108","1"
"Very often","2003","Part Time","Couple + C. GT 16 ","62","0.0709748185392128","0.0552701506189466","0.0866794864594789","1"
"Very often","2003","Part Time","Couple + C. LE and GT 16","39","0.0613366074370501","0.0414810777859699","0.0811921370881303","1"
"Very often","2003","Not Working","1-pers.-HH","69","0.0457240659072279","0.0349946319645492","0.0564534998499067","1"
"Very often","2003","Not Working","(Married) couple without C. ","116","0.0344138409293011","0.0284055071314372","0.040422174727165","1"
"Very often","2003","Not Working","Single parent ","14","","","","1"
"Very often","2003","Not Working","Couple + C. LE 16 ","44","0.0572989756572431","0.0412339847091133","0.0733639666053729","1"
"Very often","2003","Not Working","Couple + C. GT 16 ","49","0.0390312923702335","0.0279670686610583","0.0500955160794087","1"
"Very often","2003","Not Working","Couple + C. LE and GT 16","27","","","","1"
"Never","2004","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Full Time","1-pers.-HH","","","","","5"
"Never","2004","Full Time","(Married) couple without C. ","","","","","5"
"Never","2004","Full Time","Single parent ","","","","","5"
"Never","2004","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Part Time","1-pers.-HH","","","","","5"
"Never","2004","Part Time","(Married) couple without C. ","","","","","5"
"Never","2004","Part Time","Single parent ","","","","","5"
"Never","2004","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Not Working","1-pers.-HH","","","","","5"
"Never","2004","Not Working","(Married) couple without C. ","","","","","5"
"Never","2004","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Not Working","Single parent ","","","","","5"
"Never","2004","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2004","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2004","Not Working","Couple + C. LE and GT 16","","","","","5"
"Often","2004","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2004","Full Time","1-pers.-HH","","","","","2"
"Often","2004","Full Time","(Married) couple without C. ","","","","","2"
"Often","2004","Full Time","Single parent ","","","","","2"
"Often","2004","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2004","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2004","Part Time","1-pers.-HH","","","","","2"
"Often","2004","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2004","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2004","Part Time","(Married) couple without C. ","","","","","2"
"Often","2004","Part Time","Single parent ","","","","","2"
"Often","2004","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2004","Not Working","1-pers.-HH","","","","","2"
"Often","2004","Not Working","(Married) couple without C. ","","","","","2"
"Often","2004","Not Working","Single parent ","","","","","2"
"Often","2004","Not Working","Couple + C. LE 16 ","","","","","2"
"Often","2004","Not Working","Couple + C. GT 16 ","","","","","2"
"Often","2004","Not Working","Couple + C. LE and GT 16","","","","","2"
"Rarely","2004","Full Time","Single parent ","","","","","4"
"Rarely","2004","Full Time","1-pers.-HH","","","","","4"
"Rarely","2004","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Part Time","1-pers.-HH","","","","","4"
"Rarely","2004","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Part Time","Single parent ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Not Working","1-pers.-HH","","","","","4"
"Rarely","2004","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2004","Not Working","Single parent ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2004","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2004","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2004","Part Time","(Married) couple without C. ","","","","","3"
"Sometimes","2004","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2004","Full Time","Single parent ","","","","","3"
"Sometimes","2004","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2004","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2004","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2004","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2004","Part Time","Single parent ","","","","","3"
"Sometimes","2004","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2004","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2004","Not Working","(Married) couple without C. ","","","","","3"
"Sometimes","2004","Not Working","Single parent ","","","","","3"
"Sometimes","2004","Not Working","Couple + C. LE 16 ","","","","","3"
"Sometimes","2004","Not Working","1-pers.-HH","","","","","3"
"Sometimes","2004","Not Working","Couple + C. GT 16 ","","","","","3"
"Sometimes","2004","Not Working","Couple + C. LE and GT 16","","","","","3"
"Very often","2004","Full Time","1-pers.-HH","","","","","1"
"Very often","2004","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2004","Full Time","Single parent ","","","","","1"
"Very often","2004","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2004","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2004","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2004","Part Time","1-pers.-HH","","","","","1"
"Very often","2004","Part Time","(Married) couple without C. ","","","","","1"
"Very often","2004","Part Time","Single parent ","","","","","1"
"Very often","2004","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2004","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2004","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2004","Not Working","1-pers.-HH","","","","","1"
"Very often","2004","Not Working","(Married) couple without C. ","","","","","1"
"Very often","2004","Not Working","Single parent ","","","","","1"
"Very often","2004","Not Working","Couple + C. LE 16 ","","","","","1"
"Very often","2004","Not Working","Couple + C. GT 16 ","","","","","1"
"Very often","2004","Not Working","Couple + C. LE and GT 16","","","","","1"
"Never","2005","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2005","Full Time","(Married) couple without C. ","","","","","5"
"Never","2005","Part Time","1-pers.-HH","","","","","5"
"Never","2005","Full Time","1-pers.-HH","","","","","5"
"Never","2005","Full Time","Single parent ","","","","","5"
"Never","2005","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2005","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2005","Part Time","(Married) couple without C. ","","","","","5"
"Never","2005","Part Time","Single parent ","","","","","5"
"Never","2005","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2005","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2005","Not Working","1-pers.-HH","","","","","5"
"Never","2005","Not Working","(Married) couple without C. ","","","","","5"
"Never","2005","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2005","Not Working","Single parent ","","","","","5"
"Never","2005","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2005","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2005","Not Working","Couple + C. LE and GT 16","","","","","5"
"Often","2005","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2005","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2005","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2005","Full Time","Single parent ","","","","","2"
"Often","2005","Full Time","1-pers.-HH","","","","","2"
"Often","2005","Full Time","(Married) couple without C. ","","","","","2"
"Often","2005","Part Time","1-pers.-HH","","","","","2"
"Often","2005","Part Time","(Married) couple without C. ","","","","","2"
"Often","2005","Part Time","Single parent ","","","","","2"
"Often","2005","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2005","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2005","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2005","Not Working","1-pers.-HH","","","","","2"
"Often","2005","Not Working","(Married) couple without C. ","","","","","2"
"Often","2005","Not Working","Single parent ","","","","","2"
"Often","2005","Not Working","Couple + C. LE 16 ","","","","","2"
"Often","2005","Not Working","Couple + C. GT 16 ","","","","","2"
"Often","2005","Not Working","Couple + C. LE and GT 16","","","","","2"
"Rarely","2005","Full Time","1-pers.-HH","","","","","4"
"Rarely","2005","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2005","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2005","Part Time","1-pers.-HH","","","","","4"
"Rarely","2005","Full Time","Single parent ","","","","","4"
"Rarely","2005","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2005","Part Time","Single parent ","","","","","4"
"Rarely","2005","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2005","Not Working","1-pers.-HH","","","","","4"
"Rarely","2005","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2005","Not Working","Single parent ","","","","","4"
"Rarely","2005","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Not Working","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2005","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2005","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2005","Full Time","Single parent ","","","","","3"
"Sometimes","2005","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2005","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2005","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2005","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2005","Part Time","(Married) couple without C. ","","","","","3"
"Sometimes","2005","Part Time","Single parent ","","","","","3"
"Sometimes","2005","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2005","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2005","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2005","Not Working","1-pers.-HH","","","","","3"
"Sometimes","2005","Not Working","Single parent ","","","","","3"
"Sometimes","2005","Not Working","(Married) couple without C. ","","","","","3"
"Sometimes","2005","Not Working","Couple + C. LE 16 ","","","","","3"
"Sometimes","2005","Not Working","Couple + C. GT 16 ","","","","","3"
"Sometimes","2005","Not Working","Couple + C. LE and GT 16","","","","","3"
"Very often","2005","Full Time","1-pers.-HH","","","","","1"
"Very often","2005","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2005","Full Time","Single parent ","","","","","1"
"Very often","2005","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2005","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2005","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2005","Part Time","1-pers.-HH","","","","","1"
"Very often","2005","Part Time","(Married) couple without C. ","","","","","1"
"Very often","2005","Part Time","Single parent ","","","","","1"
"Very often","2005","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2005","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2005","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2005","Not Working","1-pers.-HH","","","","","1"
"Very often","2005","Not Working","(Married) couple without C. ","","","","","1"
"Very often","2005","Not Working","Single parent ","","","","","1"
"Very often","2005","Not Working","Couple + C. LE 16 ","","","","","1"
"Very often","2005","Not Working","Couple + C. GT 16 ","","","","","1"
"Very often","2005","Not Working","Couple + C. LE and GT 16","","","","","1"
"Never","2006","Full Time","1-pers.-HH","","","","","5"
"Never","2006","Full Time","(Married) couple without C. ","","","","","5"
"Never","2006","Full Time","Single parent ","","","","","5"
"Never","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Part Time","1-pers.-HH","","","","","5"
"Never","2006","Part Time","(Married) couple without C. ","","","","","5"
"Never","2006","Part Time","Single parent ","","","","","5"
"Never","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Not Working","(Married) couple without C. ","","","","","5"
"Never","2006","Not Working","1-pers.-HH","","","","","5"
"Never","2006","Not Working","Single parent ","","","","","5"
"Never","2006","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. LE and GT 16","","","","","5"
"Often","2006","Full Time","1-pers.-HH","","","","","2"
"Often","2006","Full Time","(Married) couple without C. ","","","","","2"
"Often","2006","Full Time","Single parent ","","","","","2"
"Often","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2006","Part Time","1-pers.-HH","","","","","2"
"Often","2006","Part Time","(Married) couple without C. ","","","","","2"
"Often","2006","Part Time","Single parent ","","","","","2"
"Often","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2006","Not Working","(Married) couple without C. ","","","","","2"
"Often","2006","Not Working","Single parent ","","","","","2"
"Often","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"Often","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2006","Not Working","1-pers.-HH","","","","","2"
"Often","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"Often","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"Rarely","2006","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Full Time","1-pers.-HH","","","","","4"
"Rarely","2006","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Full Time","Single parent ","","","","","4"
"Rarely","2006","Part Time","1-pers.-HH","","","","","4"
"Rarely","2006","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Part Time","Single parent ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Not Working","1-pers.-HH","","","","","4"
"Rarely","2006","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2006","Not Working","Single parent ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2006","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2006","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2006","Full Time","Single parent ","","","","","3"
"Sometimes","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2006","Part Time","(Married) couple without C. ","","","","","3"
"Sometimes","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2006","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2006","Part Time","Single parent ","","","","","3"
"Sometimes","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2006","Not Working","1-pers.-HH","","","","","3"
"Sometimes","2006","Not Working","(Married) couple without C. ","","","","","3"
"Sometimes","2006","Not Working","Single parent ","","","","","3"
"Sometimes","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"Sometimes","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"Sometimes","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"Very often","2006","Full Time","1-pers.-HH","","","","","1"
"Very often","2006","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2006","Full Time","Single parent ","","","","","1"
"Very often","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2006","Part Time","1-pers.-HH","","","","","1"
"Very often","2006","Part Time","(Married) couple without C. ","","","","","1"
"Very often","2006","Part Time","Single parent ","","","","","1"
"Very often","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2006","Not Working","1-pers.-HH","","","","","1"
"Very often","2006","Not Working","(Married) couple without C. ","","","","","1"
"Very often","2006","Not Working","Single parent ","","","","","1"
"Very often","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"Very often","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"Very often","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"Never","2007","Full Time","1-pers.-HH","","","","","5"
"Never","2007","Full Time","(Married) couple without C. ","","","","","5"
"Never","2007","Full Time","Single parent ","","","","","5"
"Never","2007","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2007","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2007","Part Time","(Married) couple without C. ","","","","","5"
"Never","2007","Part Time","Single parent ","","","","","5"
"Never","2007","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2007","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2007","Part Time","1-pers.-HH","","","","","5"
"Never","2007","Not Working","1-pers.-HH","","","","","5"
"Never","2007","Not Working","(Married) couple without C. ","","","","","5"
"Never","2007","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2007","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2007","Not Working","Single parent ","","","","","5"
"Never","2007","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2007","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2007","Not Working","Couple + C. LE and GT 16","","","","","5"
"Often","2007","Full Time","1-pers.-HH","","","","","2"
"Often","2007","Full Time","(Married) couple without C. ","","","","","2"
"Often","2007","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2007","Full Time","Single parent ","","","","","2"
"Often","2007","Full Time","Couple + C. LE 16 ","","","","","2"
